Method,Density,Moran,Voronoi
K-Means (11_random),0.5626098449790675,-0.1439965143774233,0.5602374960691187
K-Means (11_projection),0.1014154852562784,-0.0934278204871242,3.5500920996224403
K-Means (11_distance_0),-0.0709419628262646,-0.1245179193449964,2.885799967924903
K-Means (11_angel_0),0.3916226876482682,-0.1665851906730428,0.945843803404512
Local Pivotal,0.1859285337934292,-0.1121110117347072,0.9148795278069478
Wave,0.0350127766294422,-0.3159912098288387,0.5823486197358889
K-Means (22_lexico),-0.1222434889674059,-0.0214157519957678,1.7834353943278205
K-Means (22_random),-0.2248224213602319,0.0392476033220798,0.5266419499067942
K-Means (22_projection),0.5517638706089965,-0.0619002434716093,0.4658356497508051
K-Means (22_distance_0),-0.0840219590291529,-0.0586561557145817,0.4638354396226841
K-Means (22_angel_0),0.1428595228718995,-0.1973603959548645,1.90883766207338
Local Pivotal,0.2019492551248418,-0.0464036262659694,0.536800689549367
Wave,0.2808785327221147,-0.1951427607090836,0.6781441941544968
K-Means (33_lexico),0.1851743462005732,-0.0384326859826911,2.631529407184229
K-Means (33_random),0.0517566687454795,-0.2709713168831844,0.5149695019045842
K-Means (33_projection),-0.0448260344743005,-0.2814779051672374,0.6007803517109053
K-Means (33_distance_0),-0.0408578142946572,-0.2647113624861105,0.5584969718363244
K-Means (33_angel_0),0.1523775378047454,-0.1318608647990627,0.5704706241433252
Local Pivotal,0.1515215139787435,-0.076745821454646,0.4039851167731766
Wave,0.3579523870056958,-0.3351647108416568,0.5045706426111515
K-Means (11_lexico),-0.0739610309888622,-0.1195947783209315,2.207866983555445
K-Means (11_random),0.2247334357761314,-0.1059425791545002,0.6599459214192946
K-Means (11_projection),0.4673916841660734,-0.3232869256109037,0.5884360999600119
K-Means (11_distance_0),-0.1741935025655014,-0.2708815223557623,0.493735821027539
K-Means (11_angel_0),-0.0709419628262646,-0.1245179193449964,2.885799967924903
Local Pivotal,0.6632037178206196,-0.1888061468013395,1.5577861288620674
Wave,0.5108261818895187,-0.2063755820922172,0.8142652297601921
K-Means (22_lexico),-0.0965297020734838,-0.2087025166491656,0.4655095937196895
K-Means (22_random),-0.1769926694054698,-0.2260918583202189,0.7628712281149101
K-Means (22_projection),0.6019196761044245,-0.2568041381373956,0.6871172539049278
K-Means (22_distance_0),0.5631193417672669,-0.1228679356402441,0.772250521185062
K-Means (22_angel_0),0.3497325768913638,-0.2463012151694615,2.8742194762236988
Local Pivotal,-0.2462471047911938,-0.1130333192244367,0.5632650639855826
Wave,0.2129343829253576,-0.2080859157462594,0.5494666878979811
K-Means (33_lexico),-0.2426933181251372,-0.040140323058945,0.663971168486161
K-Means (33_random),-0.1251993149314299,-0.184076633409178,1.2345060398713794
K-Means (33_projection),0.0571615494665741,-0.0489381544616486,1.4809988832442662
K-Means (33_distance_0),-0.0448260344743005,-0.2814779051672374,0.6007803517109053
K-Means (33_angel_0),0.4972217390064156,-0.0817781492675971,0.5286027407777256
Local Pivotal,0.5091907984754279,-0.2631552863547077,0.6363720016700619
Wave,0.1343991080168348,-0.0699390418284068,0.5217102988431287
K-Means (22_lexico),-0.2179399012721088,-0.0248400920724782,0.4915306166995299
K-Means (22_random),-0.1953521188811355,-0.0994462559359888,0.9310852616246396
K-Means (22_projection),0.5808766118632362,-0.2216794594805523,0.633958353530437
K-Means (22_distance_0),0.1200185915793453,-0.1492061053021521,0.5666453136532185
K-Means (22_angel_0),-0.0633075983372887,-0.1556320887946325,0.5569786506266344
Local Pivotal,0.5968631045613292,0.0138493429188257,1.8871634389713428
Wave,0.4708836343390302,-0.2675100504783276,0.5785177208663919
K-Means (11_lexico),0.1249744969128566,-0.0312481672151601,1.7711786237504408
K-Means (11_random),0.2918399472219448,-0.0428455909926451,0.5830912658979733
K-Means (11_projection),-0.1195260957415514,-0.061210471023704,0.5006519917790155
K-Means (11_distance_0),0.0846558773015966,-0.254505169860589,1.890264571744788
K-Means (11_angel_0),0.5346475625707786,-0.1961920204849342,0.5826407316071569
Local Pivotal,-0.0872365660802016,-0.2161857746055161,0.3776861253526209
Wave,0.530858683334123,-0.2827945345575169,0.5680030763122343
K-Means (33_lexico),0.0784349039983368,-0.0475108310292153,2.3462353091556265
K-Means (33_random),0.6239027893347507,-0.1535505066070707,1.655468956097497
K-Means (33_projection),-0.0913030326409468,-0.0826604272956945,9.0729838316405
K-Means (33_distance_0),0.1523775378047454,-0.1318608647990627,0.5704706241433252
K-Means (33_angel_0),-0.1983656752265589,-0.1222597069308098,0.4754835202895657
Local Pivotal,0.1081696667154425,-0.1276256950640076,0.514368818809622
Wave,0.145493659437656,-0.1767624347949063,0.6982760605475522
K-Means (11_lexico),0.1896249046996445,-0.0905747229685567,2.5278098188255966
K-Means (11_random),0.1428595228718995,-0.1973603959548645,1.90883766207338
K-Means (11_projection),-0.1085270394792646,-0.2725959359242752,0.5254411067088148
K-Means (11_distance_0),-0.1274065519281846,-0.3026465930859811,0.5839473942935491
K-Means (11_angel_0),0.6565599064861428,-0.1583577180490915,0.8204646015122365
Local Pivotal,0.2978775898992113,-0.1138364752260181,0.9787790224360956
Wave,0.5771453367168342,-0.2528977228884118,1.5809372059409084
K-Means (22_lexico),-0.0408578142946572,-0.2647113624861105,0.5584969718363244
K-Means (22_random),0.5517638706089965,-0.0619002434716093,0.4658356497508051
K-Means (22_projection),-0.1274065519281846,-0.3026465930859811,0.5839473942935491
K-Means (22_distance_0),-0.0456577147523684,-0.3526789589817115,0.5723912488105275
K-Means (22_angel_0),-0.3258290594654228,-0.1212727008418099,1.9679274588740647
Local Pivotal,0.2856278459546909,-0.2700988906101073,2.527626024730595
Wave,0.112375429521719,-0.1834697577451069,0.3877798740235323
K-Means (11_lexico),-0.1974312257646589,-0.2771926736663027,0.5562582519687069
K-Means (11_random),0.1082020797820055,-0.2664760303815498,0.5303352883564328
K-Means (11_projection),-0.1134082722740299,-0.1712761481491774,0.3863101003262251
K-Means (11_distance_0),0.4710966386711759,-0.2613929688138841,0.5776508359566485
K-Means (11_angel_0),-0.0821360663611665,-0.156959521338239,0.4844648078572849
Local Pivotal,0.5081057966696491,-0.2125196788237437,0.5722462052601305
Wave,-0.108754382071906,-0.1999521339691999,0.6340623764907949
K-Means (33_lexico),-0.2426933181251372,-0.040140323058945,0.663971168486161
K-Means (33_random),0.1523775378047454,-0.1318608647990627,0.5704706241433252
K-Means (33_projection),0.2340117468272428,-0.2635677116324755,0.5669760711917461
K-Means (33_distance_0),0.6220697911663605,-0.2587931243641972,0.638910588213155
K-Means (33_angel_0),-0.1372237240755888,-0.1231207941189849,1.0024325682721151
Local Pivotal,-0.1978139439141722,-0.1087745068972504,0.6318614509802696
Wave,0.0904605896825938,-0.1894428533511585,0.4770752231214137
K-Means (22_lexico),-0.129736788962369,-0.1826705109903431,1.0916014518764638
K-Means (22_random),0.2340117468272428,-0.2635677116324755,0.5669760711917461
K-Means (22_projection),0.3200489265473242,-0.258444381496561,2.53587770774039
K-Means (22_distance_0),-0.350916663912261,0.0017314194588731,0.7342617138449047
K-Means (22_angel_0),-0.1023389859594591,-0.2097769688009312,0.5126301476281245
Local Pivotal,-0.0929549961661362,-0.2139347208679911,0.5413736650947185
Wave,0.3599275901363601,-0.3508437604884864,0.5657598275170737
K-Means (33_lexico),-0.1624974812414703,-0.1892722912443879,0.5145221238065372
K-Means (33_random),0.1900984935260779,-0.1924010150561787,0.5552285140730201
K-Means (33_projection),-0.0456577147523684,-0.3526789589817115,0.5723912488105275
K-Means (33_distance_0),0.3161681790329788,-0.2815634930955955,0.5680650952737994
K-Means (33_angel_0),-0.0408578142946572,-0.2647113624861105,0.5584969718363244
Local Pivotal,0.8418216602718162,-0.2423721086320056,0.8459318952063899
Wave,0.1522003254607666,-0.2081885617286872,0.4366581726235844
K-Means (11_lexico),0.4812443255271162,-0.1614170423160013,7.568481916617408
K-Means (11_random),0.2484668316936704,-0.0722073911228744,0.3411252972938676
K-Means (11_projection),-0.1155095105526907,-0.0948281800401489,2.4694081245975164
K-Means (11_distance_0),-0.1274065519281846,-0.3026465930859811,0.5839473942935491
K-Means (11_angel_0),-0.2012760762822008,-0.107509186797093,5.926388611786896
Local Pivotal,0.2241659486382369,-0.1534359773633479,0.4533498429676563
Wave,0.0842655814052942,-0.0714176688457108,2.773925668646881
K-Means (22_lexico),0.7539953954275276,-0.0162418781925443,0.7380899875737986
K-Means (22_random),-0.0676938381016203,-0.0486498648741639,1.1408277157099418
K-Means (22_projection),0.5808766118632362,-0.2216794594805523,0.633958353530437
K-Means (22_distance_0),0.1428595228718995,-0.1973603959548645,1.90883766207338
K-Means (22_angel_0),-0.0456577147523684,-0.3526789589817115,0.5723912488105275
Local Pivotal,-0.0374142581214703,-0.2465938857046983,0.5118511192266111
Wave,0.4294110711324948,-0.2864226858675712,0.580788857861415
K-Means (11_lexico),-0.0387521879252795,-0.2880646306915193,0.5459906534827023
K-Means (11_random),0.1733287790442013,-0.2696883048096984,0.4300008202969116
K-Means (11_projection),0.6829878564656849,-0.2631309125310759,0.672207330312216
K-Means (11_distance_0),0.0688064503691691,-0.238884822392758,0.4218330762818161
K-Means (11_angel_0),0.4928438318977848,-0.2174417900790009,0.6057967971051985
Local Pivotal,0.6587447073871757,-0.1687267823303527,1.5534096591437472
Wave,0.5549641074017819,-0.2554007775912814,1.5730166110556794
K-Means (33_lexico),-0.0597181729429071,-0.1541517850753973,0.681126101041187
K-Means (33_random),0.2359540488025238,-0.2074470108594051,10.278240254985148
K-Means (33_projection),-0.0408578142946572,-0.2647113624861105,0.5584969718363244
K-Means (33_distance_0),-0.0448260344743005,-0.2814779051672374,0.6007803517109053
K-Means (33_angel_0),-0.0840219590291529,-0.0586561557145817,0.4638354396226841
Local Pivotal,-0.101928404261283,-0.1791921747469882,1.0327341653082622
Wave,0.054511047079712,-0.2806163667250508,0.9376260473883652
K-Means (22_lexico),0.5808766118632362,-0.2216794594805523,0.633958353530437
K-Means (22_random),-0.0587048170527088,-0.194696570082713,0.5415046358266047
K-Means (22_projection),0.512183881174191,-0.1628087288159984,0.5561726218777958
K-Means (22_distance_0),0.7804444800267327,-0.1624879919002153,0.8076541147459452
K-Means (22_angel_0),0.5640944209763871,-0.2384019324082136,0.7218585377670572
Local Pivotal,-0.0391875246225403,-0.0961663284649015,6.977206127856716
Wave,-0.1453075887385613,-0.2175851791582075,0.5030180894434049
K-Means (11_lexico),-0.0544597965328665,-0.2078432372875981,0.5811170248482154
K-Means (11_random),0.1119375940982795,-0.1867007639816801,1.1669936151103495
K-Means (11_projection),0.0964089849630903,-0.1000604723141996,1.0181706500105518
K-Means (11_distance_0),0.1158100762650407,-0.0383435380329352,0.3802304915577021
K-Means (11_angel_0),-0.0538395965966918,-0.2833194666339267,0.5201345572883944
Local Pivotal,-0.0564968229042244,-0.2492171961605252,0.6118391854473028
Wave,0.1299058487893685,-0.314150367150904,0.4649513807735851
K-Means (33_lexico),-0.1152599059733064,-0.2341154192972905,0.5132048512258706
K-Means (33_random),0.1932510874585015,-0.1426179541860572,6.968479266386661
K-Means (33_projection),0.734373789321229,-0.0355469468790493,0.785039579227562
K-Means (33_distance_0),-0.3333670743241829,0.0333075666509756,0.5263276631505358
K-Means (33_angel_0),-0.1372237240755888,-0.1231207941189849,1.0024325682721151
Local Pivotal,0.7611910320337929,-0.2254245015784844,0.6263321969882484
Wave,0.3279759527117117,-0.2935390309665813,0.5433096284674778
K-Means (11_lexico),-0.2096251277446908,-0.2119064704298828,0.5527301322563938
K-Means (11_random),0.7361569499806109,-0.1584787830359938,0.5102033123975299
K-Means (11_projection),0.0633651376432774,-0.0911878109727559,2.337399364545792
K-Means (11_distance_0),0.6829878564656849,-0.2631309125310759,0.672207330312216
K-Means (11_angel_0),-0.1764260933688912,-0.0980662663264286,1.049032994812026
Local Pivotal,0.3879207438866946,-0.0473910212983648,0.704248629068913
Wave,0.6173718876239093,-0.1750023916939614,0.5383861322166024
K-Means (22_lexico),0.6928365691336438,-0.1105112117975915,2.9958419317349705
K-Means (22_random),0.8052968706325695,-0.1235643397170821,0.7821695396025404
K-Means (22_projection),-0.1023389859594591,-0.2097769688009312,0.5126301476281245
K-Means (22_distance_0),0.1200185915793453,-0.1492061053021521,0.5666453136532186
K-Means (22_angel_0),0.7804444800267327,-0.1624879919002153,0.8076541147459452
Local Pivotal,0.7226569429936693,-0.1107080094398347,2.5073714114711763
Wave,0.1143930621647847,-0.2003310676785058,0.4630566948789829
K-Means (33_lexico),0.0784349039983368,-0.0475108310292153,2.3462353091556265
K-Means (33_random),-0.2416695244443849,-0.0743634366385893,0.6430242623384428
K-Means (33_projection),0.078775636435007,-0.1874060633057441,0.8218278808817161
K-Means (33_distance_0),0.0723816068468345,-0.1682987237213796,2.293359873049423
K-Means (33_angel_0),0.4972217390064156,-0.0817781492675971,0.5286027407777256
Local Pivotal,0.4118140291740005,-0.0101699589548744,0.4401609288905618
Wave,0.5549641074017819,-0.2554007775912814,1.5730166110556794
K-Means (11_lexico),-0.0544597965328665,-0.2078432372875981,0.5811170248482154
K-Means (11_random),-0.1244891695697906,-0.155896799271869,0.534568557034455
K-Means (11_projection),0.1149802714318443,-0.1987915662877217,0.4234857928408205
K-Means (11_distance_0),-0.0538395965966918,-0.2833194666339267,0.5201345572883944
K-Means (11_angel_0),0.6565599064861428,-0.1583577180490915,0.8204646015122365
Local Pivotal,0.7097144869364435,-0.3004310429980554,0.6327837607050576
Wave,-0.1205453528372538,-0.2308467904752536,0.6071254368259903
K-Means (22_lexico),0.1200185915793453,-0.1492061053021521,0.5666453136532186
K-Means (22_random),0.5611385659868872,-0.2098505574882395,0.5565638384648065
K-Means (22_projection),0.2344444862148643,-0.2863456506046495,0.5451949205456414
K-Means (22_distance_0),0.3788061109677193,-0.121555479762251,1.062008721559955
K-Means (22_angel_0),0.1579793770549361,0.0572925920212548,0.6386503683216466
Local Pivotal,0.1624359171585584,-0.2673165263315262,0.661832733777232
Wave,0.2944619630460113,-0.2661874869828398,0.474695355702729
K-Means (33_lexico),0.6220697911663605,-0.2587931243641972,0.638910588213155
K-Means (33_random),0.0609737877860493,-0.1085088751139638,0.6966414945478342
K-Means (33_projection),0.500663653028294,-0.1777326804684921,0.581661059387866
K-Means (33_distance_0),-0.0448260344743005,-0.2814779051672374,0.6007803517109053
K-Means (33_angel_0),-0.0448260344743005,-0.2814779051672374,0.6007803517109053
Local Pivotal,-0.2918559739655565,-0.0241059281258293,0.5758065835986288
Wave,0.1319189422909471,-0.1836127320341641,0.4082549692935642
K-Means (11_lexico),-0.2085478122276054,-0.0863114580351557,0.5165127498247011
K-Means (11_random),0.1734714182144173,-0.0578961869600334,0.6153969158005349
K-Means (11_projection),-0.1418130065243898,-0.2181033865831205,0.5853949292995082
K-Means (11_distance_0),0.1077366667875804,0.0369324190014474,0.5859238951903871
K-Means (11_angel_0),-0.1085270394792646,-0.2725959359242752,0.5254411067088148
Local Pivotal,0.1300273042576211,-0.154920203781259,0.4564225716151651
Wave,0.1755258113039843,-0.1370051541654641,0.5705123372770871
K-Means (22_lexico),-0.0907400759786493,-0.2029541883473467,0.4429280219840362
K-Means (22_random),-0.1084013175107325,-0.1344482897144616,2.3060974900424425
