Method,Density,Moran,Voronoi
K-Means (22_projection),0.2337365248794135,-0.2249190188099323,0.6298910232439112
K-Means (22_distance_0),0.0377646159078758,-0.3149703941743558,0.3826204056869319
K-Means (22_angel_0),-0.2620147927240042,-0.3703437031021985,0.3890371064408229
Local Pivotal,0.2915495492711676,-0.0613080546026435,0.4411640835746734
Wave,-0.3622077884612266,-0.3156389678708031,0.4168033993457854
K-Means (33_lexico),-0.0710841549381417,-0.490267251235388,0.4005023288625625
K-Means (33_random),-0.122654121176774,-0.4450169043095577,0.5158952253082334
K-Means (33_projection),-0.1784306860747966,-0.1379055399819242,0.5100281367791482
K-Means (33_distance_0),-0.0915614818972153,-0.3783135279331984,0.5403470620425753
K-Means (33_angel_0),0.230782031738258,-0.361658819122769,0.3301336876629062
Local Pivotal,0.2958546033054469,-0.0886489591629768,0.4370846246417895
Wave,-0.1194161253931036,-0.4723264059301779,0.4425116381495325
K-Means (11_lexico),0.0356340683686192,-0.3451454656873736,0.5346942794208953
K-Means (11_random),-0.1353380972432111,-0.117325206883628,0.5889248787018843
K-Means (11_projection),-0.2370264050346066,-0.295102199342654,0.4282180161893336
K-Means (11_distance_0),-0.0647220700098345,-0.4980582450917519,0.2929544660599034
K-Means (11_angel_0),-0.1109210520689229,-0.3202896214887064,0.4988619180157602
Local Pivotal,0.4900625263010452,-0.1971748428644756,0.5328218008300539
Wave,-0.2675298711748569,-0.3077287274483316,0.3836522180144862
K-Means (22_lexico),0.08709972226491,-0.3044204561698653,0.593870636281297
K-Means (22_random),-0.0594134265490843,-0.4008918628686385,0.3131156731114851
K-Means (22_projection),-0.0989538570024222,-0.5333964609104405,0.2213412831731706
K-Means (22_distance_0),0.078189344860456,-0.2694722554858926,0.5930011460773825
K-Means (22_angel_0),0.078189344860456,-0.2694722554858926,0.5930011460773825
Local Pivotal,0.3591501793703919,-0.3057964198313652,0.6332015164634199
Wave,-0.1637972942411439,-0.5216804088372785,0.2428769710687007
K-Means (33_lexico),-0.1602744324093567,-0.2420614591379631,0.4284639369797329
K-Means (33_random),-0.031272670545479,-0.2943309284523899,0.3603574251793163
K-Means (33_projection),0.1357744343825488,-0.3854955397219417,0.6106418993309128
K-Means (33_distance_0),-0.0981508347297943,-0.3678260598380864,0.4547541541787047
K-Means (33_angel_0),-0.127614929535235,-0.4651270704016857,0.5007439359590453
Local Pivotal,-0.3301806920291164,-0.3357358602534367,0.2956157881883119
Wave,0.5093991476683571,-0.5367211048249463,0.5992889842706585
K-Means (11_lexico),-0.0710700189814457,-0.5211684385622205,0.2475497583646849
K-Means (11_random),0.5947516449431416,-0.3227894466246442,0.5276308946219184
K-Means (11_projection),-0.279748292373022,-0.2538695116702874,0.322120811132604
K-Means (11_distance_0),-0.2215829781555742,-0.3649324991288244,0.3314732871842417
K-Means (11_angel_0),0.3227850330834697,-0.3678260598380865,0.3151183168598349
Local Pivotal,-0.4632468875162955,-0.194824013182214,0.3682064950609189
Wave,-0.2367568117254936,-0.3726779962499646,0.2960311017950147
K-Means (22_lexico),-0.1574017189372931,-0.3072407189585281,0.3952236551272914
K-Means (22_random),-0.2139353788913777,-0.3491282676376722,0.4682673040633985
K-Means (22_projection),-0.3058993596883446,-0.3635852645588318,0.3585181549811405
K-Means (22_distance_0),-0.0412533181540843,-0.2857820458355329,0.373013044226884
K-Means (22_angel_0),-0.0412533181540843,-0.2857820458355329,0.3730130442268839
Local Pivotal,-0.3687015366795497,-0.1269887801047444,0.3781536790548429
Wave,-0.1196951310717148,-0.2272261635352531,0.4354986823811935
K-Means (33_lexico),-0.3292415177647979,-0.4122221165251742,0.3462832104677579
K-Means (33_random),-0.0653967632311176,-0.2950736608580526,0.302182349879304
K-Means (33_projection),0.0823648689534096,-0.4023398993836117,0.2656136868769142
K-Means (33_distance_0),0.1357744343825488,-0.3854955397219417,0.6106418993309128
K-Means (33_angel_0),0.1741367736460414,-0.2145471428642148,0.5124020221021179
Local Pivotal,-0.1862469917730194,-0.2859862276520284,0.3341337101191817
Wave,-0.3960802447909131,-0.2493574305330483,0.2951921928966246
K-Means (11_lexico),-0.2190016893074048,-0.1790048145484043,0.3898605387391619
K-Means (11_random),-0.1889433164132876,-0.2944840695329229,0.3155797038197256
K-Means (11_projection),-0.1802854458471139,-0.4086412526209332,0.1938807369400121
K-Means (11_distance_0),-0.14533572078897,-0.3682494166779659,0.3974390366646811
K-Means (11_angel_0),-0.1495682042365288,-0.2132007163556083,0.4263032120764446
Local Pivotal,0.2377474364037403,-0.2357243785638558,0.2989684013222385
Wave,0.2107523052957252,-0.353553390593275,0.5152561733164319
K-Means (22_lexico),0.2686285603005327,-0.1601831542681594,0.6846879066494332
K-Means (22_random),-0.2531631546401315,-0.1157698028119056,0.401952711361512
K-Means (22_projection),-0.2049541980585528,-0.4720274865224118,0.3983951303789518
K-Means (22_distance_0),0.1022675699579919,-0.3174208848856191,0.3990170705700642
K-Means (22_angel_0),-0.2265061190295501,-0.3411441196105079,0.4912084911100435
Local Pivotal,-0.2233985945858504,-0.3996552351901682,0.2180485315905521
Wave,0.3400195543408168,-0.378187790294893,0.4461568398105041
K-Means (33_lexico),0.0378946318426017,-0.4731003513271132,0.5123462823299098
K-Means (33_random),-0.1047777813917055,-0.2725133069319584,0.3368105952816806
K-Means (33_projection),-0.2292961666505867,-0.3432706038958454,0.4195043557861156
K-Means (33_distance_0),-0.0981508347297943,-0.3678260598380864,0.4547541541787047
K-Means (33_angel_0),-0.1281079974508829,-0.4834881557562352,0.401233119305991
Local Pivotal,0.2020515632719363,-0.1481989795609174,0.3892476521691695
Wave,-0.1789070647172172,-0.3513909642493619,0.3485379289272157
K-Means (11_lexico),0.1172611347529628,-0.4542567625794969,0.3524671247698199
K-Means (11_random),0.2532496241324181,-0.384353057392906,0.2405395715151213
K-Means (11_projection),0.5448283391912401,-0.400693842672379,0.6909491533166083
K-Means (11_distance_0),0.3579666283283971,-0.377674651629045,0.5297772667141438
K-Means (11_angel_0),0.3579666283283971,-0.377674651629045,0.5297772667141438
Local Pivotal,-0.3564209468183268,-0.2502862705621239,0.4510825643614718
Wave,-0.2003125641266397,-0.421254681267793,0.269292856656096
K-Means (22_lexico),0.4460308558502619,-0.2936645044358829,0.624936665103563
K-Means (22_random),0.1758708973473631,-0.2135973691940739,0.6319457262427723
K-Means (22_projection),-0.1816664791582609,-0.2869095208785031,0.4449972317592541
K-Means (22_distance_0),-0.1556133773245189,-0.2898821439062432,0.482242571290366
K-Means (22_angel_0),0.1055349015570338,-0.2907533026784079,0.4695948414428773
Local Pivotal,0.2858499221681721,-0.2367860762023258,0.4830037564170646
Wave,0.2136964185130407,-0.2925604021795193,0.3759604475349605
K-Means (33_lexico),0.3349015104784909,-0.2447772099699515,0.6153568007862875
K-Means (33_random),-0.1250737742744122,-0.3472039916113844,0.3373323186584194
K-Means (33_projection),-0.1694006687410821,-0.406855422908264,0.5473289997104132
K-Means (33_distance_0),0.3324916330090648,-0.2955261662116626,0.5600803752368622
K-Means (33_angel_0),0.0117591020921121,-0.2676888273718232,0.4595709538644367
Local Pivotal,0.2126851782026283,-0.5010319928420119,0.4940423900624852
Wave,0.3088029216592662,-0.6555622813752374,0.6605846501201301
K-Means (22_lexico),0.3746974622819102,-0.3577327612166934,0.5199642906328885
K-Means (22_random),-0.1481419735660752,-0.2451876228563818,0.384768413961781
K-Means (22_projection),0.4684783697572664,-0.4414147946478223,0.6245642214967594
K-Means (22_distance_0),-0.1578893725002891,-0.3599114053488059,0.4130417802090377
K-Means (22_angel_0),0.039244506779309,-0.2525309857799184,0.5171068791911063
Local Pivotal,0.217998204446828,-0.3418725938964129,0.4081503468773934
Wave,0.2442443976462943,-0.3763667787261555,0.5593043876371587
K-Means (33_lexico),0.0754682699650293,-0.2307965455862488,0.6635354505056139
K-Means (33_random),0.1664478941922131,-0.3353468100238886,0.3261634942417478
K-Means (33_projection),0.2861068569255854,-0.2550961726115087,0.5962737976855416
K-Means (33_distance_0),-0.0758657577073272,-0.4351941398892448,0.4735474208916084
K-Means (33_angel_0),0.1572649331754224,-0.466030437565482,0.329414943384776
Local Pivotal,0.2009454325594204,-0.1386195235089135,0.4767470088998863
Wave,0.4173966345047423,-0.3235677112704275,0.396222790307162
K-Means (11_lexico),0.4140202507751825,-0.2943309284523902,0.35507958354066
K-Means (11_random),-0.3685912162687436,-0.2059210068068764,0.2696024811170643
K-Means (11_projection),-0.2370264050346066,-0.295102199342654,0.4282180161893336
K-Means (11_distance_0),-0.1593965905495744,-0.0539703038714273,0.3949794037124388
K-Means (11_angel_0),0.3535299672534392,-0.2744435302391478,0.4023666060186518
Local Pivotal,0.4193169602746717,-0.1835086569205514,0.5753648908852624
Wave,0.4075886030987844,-0.344011008528414,0.5775837017535572
K-Means (11_lexico),0.2842194444909623,-0.1791895072056399,0.5467305740509583
K-Means (11_random),-0.39507761721251,-0.3954185625579882,0.416402456511822
K-Means (11_projection),-0.2370264050346066,-0.295102199342654,0.4282180161893336
K-Means (11_distance_0),-0.2708331282787671,-0.2118137255438744,0.3256282261023766
K-Means (11_angel_0),-0.3905170291616707,-0.1879287119756467,0.243822525364898
Local Pivotal,0.3582771311842966,-0.248171153204396,0.5465841241384239
Wave,0.2510023211251578,-0.336382126221271,0.3117998648383487
K-Means (22_lexico),-0.1992867238545003,-0.3486227553498847,0.3625269628053498
K-Means (22_random),0.5571756482494118,-0.2900892343764334,0.6715088182700931
K-Means (22_projection),-0.2009412081777688,-0.3125289766579474,0.4840231208880242
K-Means (22_distance_0),0.2781170038568859,-0.4063325206691059,0.2866799734325945
K-Means (22_angel_0),-0.2199826571728362,-0.3789336929196792,0.4324096152694863
Local Pivotal,-0.1505848392881793,-0.1081476140871757,0.4406709445219887
Wave,-0.225186718566679,-0.380385230915359,0.303698994296516
K-Means (33_lexico),-0.0407077793423395,-0.3148000938676795,0.3464391404195067
K-Means (33_random),0.1091007139016358,-0.4122158111960261,0.5945578181284319
K-Means (33_projection),0.0823648689534096,-0.4023398993836117,0.2656136868769142
K-Means (33_distance_0),-0.2633065248099931,-0.2697126173467351,0.4200119358542283
K-Means (33_angel_0),0.1214819970859349,-0.3195523742829633,0.3003376395051521
Local Pivotal,0.1870351275735359,-0.0852125307849061,0.5199675853857192
Wave,0.1628007617559096,-0.2993330436198289,0.3645517606246839
K-Means (11_lexico),0.2842194444909623,-0.1791895072056399,0.5467305740509583
K-Means (11_random),0.5372550063635243,-0.1739098561603269,0.5221090167608667
K-Means (11_projection),0.428876814179951,-0.3363821262212707,0.6265916883738741
K-Means (11_distance_0),0.1849133640919602,-0.2561904487576382,0.5481958080379993
K-Means (11_angel_0),0.0863908058237314,-0.2366051802485781,0.596959544590684
Local Pivotal,-0.0985112879653241,-0.1609472667362529,0.7084771611513982
Wave,0.4013852957888077,-0.7463904912524695,0.6250488149407596
K-Means (22_lexico),0.4460308558502619,-0.2936645044358829,0.624936665103563
K-Means (22_random),0.0848369582281632,-0.2894298421169688,0.3938554178261969
K-Means (22_projection),-0.1380567851475656,-0.5291067161269918,0.2232428270587987
K-Means (22_distance_0),0.0117591020921121,-0.2676888273718232,0.4595709538644367
K-Means (22_angel_0),-0.3005534484051371,-0.2497562164217841,0.3750748771938495
Local Pivotal,0.1160443320604054,-0.2706329386826366,0.3857094980237003
Wave,0.253437368120726,-0.3354682411346415,0.2096902568614231
K-Means (33_lexico),-0.01882350294783,-0.3411441196105076,0.294141647316058
K-Means (33_random),0.1091007139016358,-0.4122158111960261,0.5945578181284319
K-Means (33_projection),-0.1608174750009344,-0.2124591463997006,0.5061175118206878
K-Means (33_distance_0),0.461237888352152,-0.288001620725442,0.53194994853422
K-Means (33_angel_0),0.2861068569255854,-0.2550961726115087,0.5962737976855416
Local Pivotal,0.1675621898757532,-0.122631678049953,0.4600658360431189
Wave,0.0918800756414794,-0.5851517156586306,0.2450258269058312
K-Means (22_lexico),0.4460308558502619,-0.2936645044358829,0.624936665103563
K-Means (22_random),0.0311300623364646,-0.2463818641631449,0.4303558114434503
K-Means (22_projection),0.1062340972356505,-0.2907533026784074,0.6882643525562516
K-Means (22_distance_0),0.3092537237380551,-0.2959160748351102,0.5445463395302983
K-Means (22_angel_0),-0.2165419026731356,-0.3897897214345544,0.4056166138191802
Local Pivotal,0.2314336485817815,-0.1706886699423808,0.5960916997460671
Wave,-0.3567581394029246,-0.2820083663723005,0.2612306873690294
K-Means (11_lexico),-0.2190016893074048,-0.1790048145484043,0.3898605387391618
K-Means (11_random),0.5167845093274933,-0.1173642314275981,0.3811176805017697
K-Means (11_projection),-0.279748292373022,-0.2538695116702874,0.322120811132604
K-Means (11_distance_0),0.3579666283283971,-0.377674651629045,0.5297772667141438
K-Means (11_angel_0),-0.1798232452127125,-0.3281949396614378,0.5625695150448486
Local Pivotal,0.2865018166363815,-0.238176640908755,0.3320016130242869
Wave,0.3273850974079074,-0.0511952735301735,0.8073708109135004
K-Means (33_lexico),-0.2927503563039721,-0.3630101644269078,0.4210799508678929
K-Means (33_random),0.0533387886985824,-0.4731003513271131,0.5290443137379977
K-Means (33_projection),0.1485733999360096,-0.2675822543601265,0.4789157622118138
K-Means (33_distance_0),-0.2077989315798768,-0.2849284082310098,0.40353525014961
K-Means (33_angel_0),0.1357744343825488,-0.3854955397219417,0.6106418993309128
Local Pivotal,-0.2677502873615781,-0.2441112790789407,0.3027904598581946
Wave,0.1909968663292716,-0.4672010294704209,0.2625240025568091
K-Means (11_lexico),0.5223442985885673,-0.2426548483109763,0.4245167361488285
K-Means (11_random),0.5507392791740064,-0.2646178388766356,0.5020415280816273
K-Means (11_projection),-0.2370264050346066,-0.295102199342654,0.4282180161893336
K-Means (11_distance_0),0.3983845689449027,-0.1776244710646425,0.5652845700430922
K-Means (11_angel_0),0.2669062623558469,-0.168347089900079,0.5323805298857562
Local Pivotal,0.1207303876998027,-0.1682316462276122,0.3158232985079744
Wave,-0.1079178486487954,-0.3937548964202669,0.307691127630902
K-Means (22_lexico),-0.0407077793423395,-0.3148000938676795,0.3464391404195067
K-Means (22_random),0.1041431754566521,-0.3144358316461365,0.434353105013795
K-Means (22_projection),-0.1456611120648022,-0.2675822543601266,0.4911506597422341
K-Means (22_distance_0),0.3693255679716672,-0.2665877969364877,0.4297157263778282
K-Means (22_angel_0),-0.2199826571728362,-0.3789336929196792,0.4324096152694863
Local Pivotal,0.0985860592878665,-0.1656138028971238,0.2396164880162576
Wave,-0.2088963591570433,-0.2959581742001943,0.3732265198167731
K-Means (11_lexico),0.236764254559127,-0.2442613725037512,0.3794059873055181
K-Means (11_random),-0.1886531120301962,-0.198059991087409,0.3284733780619638
K-Means (11_projection),0.428876814179951,-0.3363821262212707,0.6265916883738741
K-Means (11_distance_0),-0.1593965905495744,-0.0539703038714273,0.3949794037124388
K-Means (11_angel_0),0.0561328981744647,-0.4637320275384577,0.5171901246866207
Local Pivotal,0.3070815193873843,-0.149118821443822,0.2104587918533378
Wave,0.4676226232078099,-0.5290874781297653,0.5259526740401205
K-Means (33_lexico),0.3349015104784909,-0.2447772099699515,0.6153568007862875
K-Means (33_random),0.296369258477788,-0.3386115378172402,0.6399961886463691
K-Means (33_projection),0.1214819970859349,-0.3195523742829633,0.300337639505152
K-Means (33_distance_0),0.1664478941922131,-0.3353468100238886,0.3261634942417478
K-Means (33_angel_0),-0.1618787375542649,-0.4377674937097254,0.3519763204146209
Local Pivotal,-0.2861149268591855,-0.075027793219408,0.4364244325797383
Wave,0.331915096363451,-0.2832449071665149,0.2585828064508216
K-Means (22_lexico),0.4607900322378089,-0.4268050309394942,0.5397762554816865
K-Means (22_random),0.2965541526083939,-0.303671151724495,0.4556865700419218
K-Means (22_projection),-0.3058993596883446,-0.3635852645588318,0.3585181549811405
K-Means (22_distance_0),0.3893111853372135,-0.3808941077059896,0.5503672993430628
K-Means (22_angel_0),0.1055349015570338,-0.2907533026784079,0.4695948414428773
Local Pivotal,-0.2130536517379966,-0.0859935035901721,0.4929545924353721
Wave,0.2481548340832021,-0.3664623898123099,0.3467905699034582
K-Means (11_lexico),0.1172611347529628,-0.4542567625794969,0.3524671247698199
K-Means (11_random),-0.0888488273921668,-0.4277926319464961,0.1452811723038451
K-Means (11_projection),0.2185073976135709,-0.2219614166268887,0.6575236020256183
K-Means (11_distance_0),0.3579666283283971,-0.377674651629045,0.5297772667141438
K-Means (11_angel_0),0.4940428905954327,-0.4399413450640606,0.6090278853364585
Local Pivotal,-0.163390118890895,-0.3105295017040605,0.2916244523699602
Wave,0.2859116488286371,-0.5914441660464574,0.3744099481562331
K-Means (33_lexico),-0.0504767815986177,-0.3729130501971764,0.4738597513841034
K-Means (33_random),0.1289031939215865,-0.2818049748890148,0.4864747145797645
K-Means (33_projection),0.1907392420947594,-0.336122782243679,0.3147965063933058
K-Means (33_distance_0),0.1907392420947594,-0.336122782243679,0.3147965063933058
K-Means (33_angel_0),0.2279186777113902,-0.4065624678853691,0.3400365936261959
Local Pivotal,-0.4040557582302608,-0.1797950521082468,0.5427506180653578
Wave,0.0827810737832949,-0.5445811486371683,0.2941348014555719
K-Means (22_lexico),-0.1641873054415192,-0.552964757147978,0.2858921360520466
K-Means (22_random),0.3140485896778704,-0.3198010745334167,0.3529534581403392
K-Means (22_projection),0.3271437531747669,-0.2495289236440146,0.5358142140886125
K-Means (22_distance_0),-0.2461952129649791,-0.2251998527927109,0.356849361191147
K-Means (22_angel_0),-0.122654121176774,-0.4450169043095577,0.5158952253082334
Local Pivotal,0.1537791277927052,-0.1739098561603271,0.480806509007475
Wave,0.2215894291348909,-0.400693842672379,0.2783267409064549
K-Means (33_lexico),0.0812944298275493,-0.3308218905483033,0.6145626116637279
K-Means (33_random),0.162002658397042,-0.3005805967139052,0.4396103640402698
K-Means (33_projection),-0.1912786983147004,-0.2192798635556699,0.4911768324470593
K-Means (33_distance_0),0.2279186777113902,-0.4065624678853691,0.3400365936261959
K-Means (33_angel_0),0.1741367736460414,-0.2145471428642148,0.5124020221021179
Local Pivotal,0.1391570751111523,-0.3086066999241859,0.4346602372966839
Wave,-0.1122810032908999,-0.3485329014393462,0.1864671275136355
K-Means (11_lexico),0.0406040894831303,-0.3301711598322716,0.4251446941573075
K-Means (11_random),-0.1853791083887094,-0.2441112790789406,0.358442123793835
K-Means (11_projection),-0.279748292373022,-0.2538695116702874,0.322120811132604
K-Means (11_distance_0),0.1988669567755585,-0.1567592998590012,0.3092383818074002
K-Means (11_angel_0),0.2669062623558469,-0.168347089900079,0.5323805298857562
Local Pivotal,-0.125202215993134,-0.3664946697505094,0.332698097056619
Wave,-0.4282568907985489,-0.294553462084451,0.2186018506065142
K-Means (22_lexico),-0.0812003107770723,-0.223946367873853,0.4590165034413343
K-Means (22_random),0.3607138616147861,-0.394637632123572,0.5321621219394455
K-Means (22_projection),-0.1798886943469036,-0.4412392302899192,0.4347294544399566
K-Means (22_distance_0),0.2279153174623214,-0.1773810618298659,0.7318139387700455
K-Means (22_angel_0),-0.1380567851475656,-0.5291067161269918,0.2232428270587987
Local Pivotal,0.1324018563240223,-0.2135973691940738,0.3772971784240244
Wave,-0.2672772295535162,-0.1164957040304563,0.2505919503511263
K-Means (11_lexico),-0.0710700189814457,-0.5211684385622205,0.2475497583646849
K-Means (11_random),0.4561979028022213,-0.0832272437507513,0.2952622169597438
K-Means (11_projection),0.428876814179951,-0.3363821262212707,0.6265916883738741
K-Means (11_distance_0),0.2669062623558469,-0.168347089900079,0.5323805298857562
K-Means (11_angel_0),0.4160906591325447,-0.3017971025606477,0.4651226056226848
Local Pivotal,-0.4177855924768045,-0.2383281654891172,0.4312865764290937
Wave,0.2423780706691999,-0.3400600872554163,0.3254214671353108
K-Means (33_lexico),0.2135100683171091,-0.2528984284020326,0.466369505001741
K-Means (33_random),-0.2055686665491536,-0.408641252620933,0.4536851861115432
K-Means (33_projection),0.3301904751991888,-0.3087571999554034,0.3575798990555811
K-Means (33_distance_0),0.29974825583658,-0.2442199594739188,0.7171320650796232
K-Means (33_angel_0),-0.2765558033256759,-0.365468163036326,0.4330882794313105
Local Pivotal,0.3317236912137115,-0.1863191948412092,0.5615474487587003
Wave,-0.1037915582264466,-0.5572522642034621,0.1381819077030903
K-Means (11_lexico),0.236764254559127,-0.2442613725037512,0.3794059873055181
K-Means (11_random),0.124025644660588,-0.2904556720103677,0.3631130591690321
K-Means (11_projection),0.621535078663645,-0.2620372236774193,0.7425482600593771
K-Means (11_distance_0),0.0863908058237314,-0.2366051802485781,0.5969595445906839
K-Means (11_angel_0),0.4940428905954327,-0.4399413450640606,0.6090278853364585
Local Pivotal,0.372418218524892,-0.1822245700578532,0.4446095159852947
Wave,-0.2758173449098454,-0.459784776271456,0.3455720812312943
K-Means (22_lexico),-0.2138868251237285,-0.395418562557988,0.4350233860931862
K-Means (22_random),-0.173188204940514,-0.1925258355573241,0.4092078662862853
K-Means (22_projection),0.621535078663645,-0.2620372236774193,0.7425482600593771
K-Means (22_distance_0),0.3775180177681908,-0.2798631628746835,0.6067141693620796
K-Means (22_angel_0),0.3092537237380551,-0.2959160748351102,0.5445463395302983
Local Pivotal,0.2481866493263708,-0.0266311820645664,0.6419293701634923
Wave,0.5186992475497494,-0.2665877969364874,0.5296618955002937
K-Means (33_lexico),-0.2587789367549163,-0.3846644106327171,0.4086385322845766
K-Means (33_random),0.1323192919436672,-0.3803852309153587,0.4929055649178291
K-Means (33_projection),0.0390317430928942,-0.3179809272060012,0.6189912489748287
K-Means (33_distance_0),0.1741367736460414,-0.2145471428642148,0.5124020221021179
K-Means (33_angel_0),-0.1912786983147004,-0.2192798635556699,0.4911768324470593
Local Pivotal,-0.1921779639742269,-0.3824578693716752,0.23806507474216
Wave,0.1592132040393906,-0.3380681172390613,0.3838222802502085
K-Means (11_lexico),0.1363909384824291,-0.2316962137208403,0.4822915654876778
K-Means (11_random),0.3202465947441854,-0.1426527777566279,0.5354325516151461
K-Means (11_projection),-0.3538309179616471,-0.3422368963361044,0.2737404238546443
K-Means (11_distance_0),0.0561328981744647,-0.4637320275384577,0.5171901246866207
K-Means (11_angel_0),-0.3905170291616707,-0.1879287119756467,0.243822525364898
Local Pivotal,-0.4266669669588586,-0.0982704191797829,0.425733749336123
Wave,0.4677421064710011,-0.2538695116702944,0.636283532617165
K-Means (22_lexico),0.0603090080403142,-0.3103307731150156,0.6255021852339968
K-Means (22_random),-0.0838731939347973,-0.1426752750012815,0.3739036541263095
K-Means (22_projection),-0.1636759606033809,-0.4523795277754463,0.4286996662713811
K-Means (22_distance_0),-0.2049541980585528,-0.4720274865224118,0.3983951303789518
K-Means (22_angel_0),0.1303596954669631,-0.1901646186536471,0.6769835857650007
Local Pivotal,-0.0552965534397826,-0.2491366099821793,0.3876113650154468
Wave,-0.1538846578098431,-0.1317615691736821,0.4570387995946549
K-Means (33_lexico),0.102858373222931,-0.2762679632873507,0.5582685819866197
K-Means (33_random),-0.2653080492263114,-0.2900725840232349,0.3942577348332851
K-Means (33_projection),0.1089542744517039,-0.2587047306328635,0.58508538728428
K-Means (33_distance_0),-0.0981508347297943,-0.3678260598380864,0.4547541541787047
K-Means (33_angel_0),0.2337365248794135,-0.2249190188099323,0.6298910232439112
Local Pivotal,0.4103024577084118,-0.1082531754730579,0.4588593806791327
Wave,0.2099810848404884,-0.3299560087980461,0.3681573173876183
K-Means (11_lexico),0.3414206851498907,-0.2852267525761048,0.3944906554457896
K-Means (11_random),0.4795301873781707,-0.3328504390750247,0.4767664867690963
K-Means (11_projection),0.0154981456152344,-0.5572522642034635,0.209284451723318
K-Means (11_distance_0),-0.1792885597838802,-0.3816886664253245,0.367111731977195
K-Means (11_angel_0),0.0561328981744647,-0.4637320275384577,0.5171901246866207
Local Pivotal,0.298669732038495,-0.2855201203600828,0.2199783274574323
Wave,-0.2415882544616441,-0.3691358303677116,0.3209017338087556
K-Means (22_lexico),0.107118834725495,-0.359024561106317,0.5903278508386158
K-Means (22_random),0.3399197065960631,-0.2367860762023257,0.6983916433886898
K-Means (22_projection),-0.1960093690926859,-0.3236331170633164,0.3870820197470655
K-Means (22_distance_0),-0.1556133773245189,-0.2898821439062432,0.482242571290366
K-Means (22_angel_0),-0.2009412081777688,-0.3125289766579474,0.4840231208880242
Local Pivotal,0.4582076186835642,-0.3734872870971517,0.4305589889226401
Wave,0.2344481669547697,-0.3529941915234727,0.2935273154298139
K-Means (33_lexico),-0.2198674418793484,-0.2925604021795191,0.478167657498904
K-Means (33_random),-0.1249953607026031,-0.4299780316806871,0.4451954166197286
K-Means (33_projection),0.230782031738258,-0.361658819122769,0.3301336876629062
K-Means (33_distance_0),-0.1912786983147004,-0.2192798635556699,0.4911768324470593
K-Means (33_angel_0),-0.0758657577073272,-0.4351941398892448,0.4735474208916084
Local Pivotal,0.3726022694850108,-0.099674183121811,0.3435594658928106
Wave,0.2905086755006112,-0.4568492774238481,0.346744943080245
K-Means (11_lexico),-0.1538618981397484,-0.214205253664433,0.4116423491579237
K-Means (11_random),0.1891355099166283,-0.4083772014811496,0.3836987431377403
K-Means (11_projection),0.2144963479107653,-0.2134172101805622,0.4190279256843816
K-Means (11_distance_0),0.4940428905954327,-0.4399413450640606,0.6090278853364585
K-Means (11_angel_0),-0.14533572078897,-0.3682494166779659,0.3974390366646811
Local Pivotal,0.252502601629304,-0.1574630145112409,0.5954695243272597
Wave,-0.257757006478658,-0.3617840255724656,0.1637942114999936
K-Means (22_lexico),0.2768028845850105,-0.3946376321235724,0.3951026923949068
