pop,method,rep,idx1,idx2,idx3,idx4,idx5,idx6,idx7,idx8
clust_eq,lpm1,48,21,35,41,52,73,86,89,91
clust_eq,lpm1,49,14,30,45,49,61,70,85,94
clust_eq,lpm1,50,26,31,35,53,58,69,77,90
clust_eq,lpm1,51,3,19,28,35,42,59,63,83
clust_eq,lpm1,52,9,15,26,41,42,53,70,75
clust_eq,lpm1,53,41,48,53,55,57,77,83,93
clust_eq,lpm1,54,41,61,63,74,86,87,88,93
clust_eq,lpm1,55,1,32,43,49,57,64,81,93
clust_eq,lpm1,56,5,6,18,39,52,69,83,100
clust_eq,lpm1,57,7,9,18,35,56,75,78,83
clust_eq,lpm1,58,22,31,44,47,71,77,86,97
clust_eq,lpm1,59,1,9,13,27,43,58,61,83
clust_eq,lpm1,60,28,29,46,47,63,76,83,100
clust_eq,lpm1,61,19,40,47,53,56,75,85,89
clust_eq,lpm1,62,16,37,44,56,72,85,91,95
clust_eq,lpm1,63,8,24,25,28,49,67,68,80
clust_eq,lpm1,64,23,39,49,65,71,74,81,88
clust_eq,lpm1,65,8,21,22,41,52,64,78,99
clust_eq,lpm1,66,37,58,65,71,85,87,97,100
clust_eq,lpm1,67,6,32,35,58,72,77,84,95
clust_eq,lpm1,68,16,17,34,35,36,63,75,99
clust_eq,lpm1,69,7,54,58,64,66,79,80,82
clust_eq,lpm1,70,31,41,67,76,77,82,90,91
clust_eq,lpm1,71,18,33,36,38,39,40,87,98
clust_eq,lpm1,72,5,7,29,59,73,78,90,94
clust_eq,lpm1,73,19,24,30,55,70,79,87,97
clust_eq,lpm1,74,2,24,28,42,44,46,53,57
clust_eq,lpm1,75,9,16,20,31,37,46,53,94
clust_eq,lpm1,76,12,24,36,45,55,59,87,99
clust_eq,lpm1,77,4,9,18,22,25,29,38,44
clust_eq,lpm1,78,11,34,57,60,77,84,91,99
clust_eq,lpm1,79,22,24,43,45,47,77,83,84
clust_eq,lpm1,80,3,14,15,65,78,83,94,100
clust_eq,lpm1,81,6,10,22,29,32,54,55,71
clust_eq,lpm1,82,33,34,42,58,60,68,88,99
clust_eq,lpm1,83,13,44,50,53,57,71,83,95
clust_eq,lpm1,84,6,15,18,34,45,60,70,75
clust_eq,lpm1,85,1,5,6,13,25,52,66,73
clust_eq,lpm1,86,14,22,27,40,48,61,96,100
clust_eq,lpm1,87,26,39,48,50,51,55,64,90
clust_eq,lpm1,88,16,25,26,41,43,64,66,93
clust_eq,lpm1,89,28,41,47,50,54,70,86,92
clust_eq,lpm1,90,12,26,30,32,54,65,81,85
clust_eq,lpm1,91,3,6,11,16,36,37,60,64
clust_eq,lpm1,92,4,5,6,8,19,44,87,98
clust_eq,lpm1,93,1,5,18,42,52,71,78,82
clust_eq,lpm1,94,12,22,36,51,61,63,76,99
clust_eq,lpm1,95,2,29,40,49,66,85,91,92
clust_eq,lpm1,96,10,16,19,20,38,52,53,97
clust_eq,lpm1,97,16,64,70,72,85,88,96,99
clust_eq,lpm1,98,8,12,26,36,66,89,96,99
clust_eq,lpm1,99,18,19,29,47,68,71,86,91
clust_eq,lpm1,100,4,12,14,21,26,41,53,81
clust_eq,lpm1,101,7,33,46,54,64,77,90,99
clust_eq,lpm1,102,35,46,48,53,58,59,61,72
clust_eq,lpm1,103,9,18,29,35,54,78,81,98
clust_eq,lpm1,104,19,24,28,40,42,53,80,90
clust_eq,lpm1,105,2,6,11,31,64,75,85,94
clust_eq,lpm1,106,9,22,34,43,64,72,80,94
clust_eq,lpm1,107,3,19,25,26,50,53,74,89
clust_eq,lpm1,108,11,14,37,40,46,47,54,77
clust_eq,lpm1,109,13,23,30,35,45,79,81,90
clust_eq,lpm1,110,11,18,20,27,56,76,87,94
clust_eq,lpm1,111,4,14,30,49,67,70,85,97
clust_eq,lpm1,112,5,20,27,39,54,61,93,99
clust_eq,lpm1,113,1,45,48,49,52,55,71,91
clust_eq,lpm1,114,1,14,25,32,70,73,78,99
clust_eq,lpm1,115,20,38,40,53,54,61,70,78
clust_eq,lpm1,116,9,11,34,42,50,54,72,75
clust_eq,lpm1,117,34,39,40,46,71,74,81,100
clust_eq,lpm1,118,1,29,37,40,48,49,61,63
clust_eq,lpm1,119,10,11,12,18,37,40,76,83
clust_eq,lpm1,120,5,8,25,43,62,72,79,99
clust_eq,lpm1,121,6,13,42,45,66,85,91,94
clust_eq,lpm1,122,5,10,12,20,50,54,59,86
clust_eq,lpm1,123,4,7,33,39,70,74,82,94
clust_eq,lpm1,124,1,61,62,66,72,80,85,97
clust_eq,lpm1,125,7,38,45,51,63,79,81,93
clust_eq,lpm1,126,30,33,42,55,57,58,85,97
clust_eq,lpm1,127,24,25,36,61,63,75,77,99
clust_eq,lpm1,128,37,50,61,64,78,92,93,100
clust_eq,lpm1,129,1,21,29,31,48,64,78,81
clust_eq,lpm1,130,17,32,35,44,72,79,86,100
clust_eq,lpm1,131,3,7,15,49,53,57,75,89
clust_eq,lpm1,132,2,12,24,32,39,41,45,65
clust_eq,lpm1,133,2,8,24,37,49,83,84,91
clust_eq,lpm1,134,43,44,59,69,72,85,94,99
clust_eq,lpm1,135,8,9,25,31,43,44,46,67
clust_eq,lpm1,136,2,5,6,32,86,91,93,100
clust_eq,lpm1,137,7,17,20,35,40,45,65,80
clust_eq,lpm1,138,8,9,24,45,47,53,57,98
clust_eq,lpm1,139,16,17,25,54,70,79,85,92
clust_eq,lpm1,140,4,10,11,32,50,70,82,95
clust_eq,lpm1,141,20,28,35,36,68,70,78,87
clust_eq,lpm1,142,8,14,16,38,54,57,65,70
clust_eq,lpm1,143,8,9,10,25,35,69,79,84
clust_eq,lpm1,144,14,15,19,31,43,52,61,68
clust_eq,lpm1,145,13,20,26,27,52,77,85,90
clust_eq,lpm1,146,3,10,13,39,48,61,63,71
clust_eq,lpm1,147,33,35,39,40,41,48,69,72
clust_eq,lpm1,148,2,18,23,35,39,53,83,100
clust_eq,lpm1,149,23,26,31,34,41,42,65,85
clust_eq,lpm1,150,6,24,32,36,68,73,87,93
clust_eq,lpm1,151,5,12,49,53,57,71,89,94
clust_eq,lpm1,152,6,8,37,48,55,78,84,87
clust_eq,lpm1,153,49,57,62,68,71,85,94,97
clust_eq,lpm1,154,13,14,61,65,73,85,89,93
clust_eq,lpm1,155,13,28,58,60,63,73,79,98
clust_eq,lpm1,156,6,13,17,32,45,48,59,71
clust_eq,lpm1,157,14,34,46,49,62,87,92,99
clust_eq,lpm1,158,1,3,10,37,66,70,80,98
clust_eq,lpm1,159,35,37,47,50,52,81,84,91
clust_eq,lpm1,160,3,6,11,24,30,34,36,51
clust_eq,lpm1,161,7,17,19,27,37,42,53,60
clust_eq,lpm1,162,1,2,9,20,27,44,58,80
clust_eq,lpm1,163,3,19,38,41,79,81,95,96
clust_eq,lpm1,164,10,15,18,44,59,64,74,92
clust_eq,lpm1,165,38,47,57,66,72,91,93,98
clust_eq,lpm1,166,5,34,36,41,56,88,90,97
clust_eq,lpm1,167,10,11,28,57,58,76,83,87
clust_eq,lpm1,168,7,17,56,59,74,84,89,91
clust_eq,lpm1,169,6,28,62,66,91,94,98,100
clust_eq,lpm1,170,1,19,20,29,30,45,94,99
clust_eq,lpm1,171,4,7,58,62,71,82,84,96
clust_eq,lpm1,172,6,18,19,48,55,70,88,89
clust_eq,lpm1,173,22,23,24,36,55,62,78,99
clust_eq,lpm1,174,2,17,42,46,48,68,80,81
clust_eq,lpm1,175,42,65,72,78,86,90,93,98
clust_eq,lpm1,176,5,11,12,13,26,87,89,99
clust_eq,lpm1,177,14,16,27,41,44,48,59,82
clust_eq,lpm1,178,1,13,21,30,40,58,65,95
clust_eq,lpm1,179,5,8,10,20,30,41,87,92
clust_eq,lpm1,180,2,10,43,52,74,84,89,99
clust_eq,lpm1,181,9,23,31,35,43,75,80,87
clust_eq,lpm1,182,4,15,44,55,60,68,78,92
clust_eq,lpm1,183,20,38,39,58,77,79,80,99
clust_eq,lpm1,184,9,22,50,53,55,64,72,73
clust_eq,lpm1,185,1,21,37,38,44,67,72,97
clust_eq,lpm1,186,1,10,13,34,38,40,86,87
clust_eq,lpm1,187,3,4,8,28,33,47,74,97
clust_eq,lpm1,188,8,10,11,20,25,31,44,95
clust_eq,lpm1,189,18,58,69,71,91,96,99,100
clust_eq,lpm1,190,36,38,53,56,69,73,92,95
clust_eq,lpm1,191,5,26,29,42,43,71,73,94
clust_eq,lpm1,192,36,43,44,47,67,76,79,84
clust_eq,lpm1,193,3,12,22,28,38,49,69,92
clust_eq,lpm1,194,8,37,43,52,54,61,78,83
clust_eq,lpm1,195,12,17,21,41,76,82,88,91
clust_eq,lpm1,196,1,23,28,32,33,36,74,87
clust_eq,lpm1,197,19,20,26,31,43,60,87,94
clust_eq,lpm1,198,8,59,60,61,71,80,88,91
clust_eq,lpm1,199,4,28,32,59,66,79,87,93
clust_eq,lpm1,200,8,12,21,37,46,80,95,96
clust_eq,lpm1,201,10,49,52,63,66,69,73,85
clust_eq,lpm1,202,10,49,50,85,90,96,98,99
clust_eq,lpm1,203,1,16,29,41,54,71,97,98
clust_eq,lpm1,204,1,13,16,23,74,81,82,96
clust_eq,lpm1,205,2,35,40,55,68,80,96,100
clust_eq,lpm1,206,3,27,32,42,66,85,91,97
clust_eq,lpm1,207,24,52,53,57,61,72,79,90
clust_eq,lpm1,208,9,19,29,33,41,43,55,74
clust_eq,lpm1,209,16,20,24,40,46,57,63,82
clust_eq,lpm1,210,1,9,41,46,52,74,96,98
clust_eq,lpm1,211,8,10,14,37,51,60,67,72
clust_eq,lpm1,212,28,40,47,57,66,73,83,96
clust_eq,lpm1,213,6,10,24,29,51,67,77,99
clust_eq,lpm1,214,2,12,31,33,43,64,77,86
clust_eq,lpm1,215,2,30,39,40,54,69,75,94
clust_eq,lpm1,216,7,18,27,62,74,87,91,92
clust_eq,lpm1,217,2,25,29,38,59,66,73,84
clust_eq,lpm1,218,9,10,29,30,34,36,41,71
clust_eq,lpm1,219,12,32,35,41,79,92,94,99
clust_eq,lpm1,220,7,10,23,24,50,51,59,99
clust_eq,lpm1,221,14,33,44,46,50,82,83,85
clust_eq,lpm1,222,8,21,24,30,33,79,80,89
clust_eq,lpm1,223,9,32,44,50,51,64,78,91
clust_eq,lpm1,224,19,25,32,36,48,53,64,77
clust_eq,lpm1,225,7,12,23,24,30,53,57,75
clust_eq,lpm1,226,1,4,20,41,42,58,76,97
clust_eq,lpm1,227,43,44,56,63,67,73,81,95
clust_eq,lpm1,228,1,14,18,48,61,88,94,96
clust_eq,lpm1,229,15,38,39,46,57,83,91,94
clust_eq,lpm1,230,12,27,33,37,61,71,81,85
clust_eq,lpm1,231,17,20,48,53,55,59,84,86
clust_eq,lpm1,232,21,34,38,46,66,72,94,96
clust_eq,lpm1,233,7,12,41,54,66,68,90,96
clust_eq,lpm1,234,3,36,38,75,78,90,94,98
clust_eq,lpm1,235,4,17,44,60,68,71,83,92
clust_eq,lpm1,236,3,24,26,36,63,67,80,81
clust_eq,lpm1,237,10,30,32,44,57,87,95,96
clust_eq,lpm1,238,50,57,64,72,79,83,90,96
clust_eq,lpm1,239,13,27,39,44,48,56,87,98
clust_eq,lpm1,240,14,17,22,39,48,49,55,80
clust_eq,lpm1,241,16,30,43,50,78,83,85,100
clust_eq,lpm1,242,1,4,8,45,63,71,76,83
clust_eq,lpm1,243,28,33,55,57,58,68,83,86
clust_eq,lpm1,244,16,31,39,58,75,86,90,95
clust_eq,lpm1,245,36,41,47,59,60,66,75,77
clust_eq,lpm1,246,1,2,6,20,27,28,29,33
clust_eq,lpm1,247,34,39,42,46,57,62,77,82
clust_eq,lpm1,248,4,50,63,74,75,83,84,90
clust_eq,lpm1,249,8,20,33,36,43,47,54,86
clust_eq,lpm1,250,3,28,45,51,53,59,69,76
clust_eq,lpm1,251,15,16,31,38,50,59,63,81
clust_eq,lpm1,252,38,45,46,51,58,83,86,92
clust_eq,lpm1,253,9,20,24,62,68,72,77,91
clust_eq,lpm1,254,4,21,33,62,67,82,85,96
clust_eq,lpm1,255,4,15,17,34,64,79,84,92
clust_eq,lpm1,256,16,19,38,39,48,57,63,93
clust_eq,lpm1,257,13,15,60,62,68,78,88,98
clust_eq,lpm1,258,3,13,21,33,37,66,80,89
clust_eq,lpm1,259,8,11,47,49,66,80,83,88
clust_eq,lpm1,260,29,31,33,40,47,75,89,99
clust_eq,lpm1,261,26,35,37,49,61,67,94,96
clust_eq,lpm1,262,3,10,28,35,51,75,87,98
clust_eq,lpm1,263,3,37,61,72,81,96,99,100
clust_eq,lpm1,264,3,11,42,51,64,85,91,98
clust_eq,lpm1,265,11,31,32,70,81,82,95,97
clust_eq,lpm1,266,22,35,37,57,61,70,88,89
clust_eq,lpm1,267,17,27,28,29,55,60,73,79
clust_eq,lpm1,268,7,33,37,41,54,56,60,71
clust_eq,lpm1,269,2,7,18,30,43,50,59,88
clust_eq,lpm1,270,4,13,21,37,44,56,59,89
clust_eq,lpm1,271,5,11,16,40,45,70,89,91
clust_eq,lpm1,272,11,19,33,35,40,42,51,83
clust_eq,lpm1,273,22,41,43,67,71,72,82,93
clust_eq,lpm1,274,13,17,26,30,42,53,76,83
clust_eq,lpm1,275,19,34,66,68,80,85,91,94
clust_eq,lpm1,276,10,22,32,49,62,73,85,87
clust_eq,lpm1,277,9,41,42,43,46,77,89,95
clust_eq,lpm1,278,16,18,19,22,38,40,77,99
clust_eq,lpm1,279,11,16,26,28,29,50,66,100
clust_eq,lpm1,280,2,9,30,45,55,57,62,92
clust_eq,lpm1,281,5,9,13,20,31,42,77,78
clust_eq,lpm1,282,2,17,34,54,59,64,66,97
clust_eq,lpm1,283,27,32,42,58,71,79,86,96
clust_eq,lpm1,284,8,16,24,51,70,78,79,83
clust_eq,lpm1,285,27,38,47,56,65,79,82,83
clust_eq,lpm1,286,5,11,31,55,62,77,79,89
clust_eq,lpm1,287,19,35,39,44,48,57,69,97
clust_eq,lpm1,288,1,3,8,28,54,66,67,88
clust_eq,lpm1,289,39,49,51,60,78,81,89,93
clust_eq,lpm1,290,10,11,35,57,61,77,93,98
clust_eq,lpm1,291,15,27,28,32,51,58,59,77
clust_eq,lpm1,292,1,6,9,34,42,72,77,89
clust_eq,lpm1,293,6,16,19,23,26,67,74,100
clust_eq,lpm1,294,10,15,30,41,48,53,55,56
clust_eq,lpm1,295,14,25,29,45,50,74,78,96
clust_eq,lpm1,296,13,33,52,61,66,80,85,92
clust_eq,lpm1,297,13,14,19,25,37,63,79,93
clust_eq,lpm1,298,11,12,34,37,45,57,71,84
clust_eq,lpm1,299,37,46,47,56,83,97,99,100
clust_eq,lpm1,300,14,31,38,46,62,63,87,98
clust_eq,lpm1,301,13,39,66,83,85,87,88,93
clust_eq,lpm1,302,7,18,37,44,64,90,91,100
clust_eq,lpm1,303,2,17,24,31,45,52,55,78
clust_eq,lpm1,304,18,38,45,50,58,79,82,89
clust_eq,lpm1,305,14,21,68,77,81,95,97,100
clust_eq,lpm1,306,9,14,18,61,72,91,93,98
clust_eq,lpm1,307,3,12,20,38,43,73,78,87
clust_eq,lpm1,308,24,34,42,51,62,68,73,91
clust_eq,lpm1,309,2,32,36,48,58,59,80,97
clust_eq,lpm1,310,1,8,35,48,51,53,55,72
clust_eq,lpm1,311,1,16,17,41,60,65,95,97
clust_eq,lpm1,312,20,36,40,55,75,76,77,92
clust_eq,lpm1,313,27,28,33,43,47,59,62,98
clust_eq,lpm1,314,5,21,33,36,51,62,66,83
clust_eq,lpm1,315,5,13,15,50,65,77,78,87
clust_eq,lpm1,316,9,57,69,77,81,90,91,96
clust_eq,lpm1,317,8,14,25,62,63,72,79,86
clust_eq,lpm1,318,4,20,30,35,40,68,78,80
clust_eq,lpm1,319,11,23,24,57,69,70,84,86
clust_eq,lpm1,320,7,11,23,45,64,75,81,95
clust_eq,lpm1,321,1,8,12,30,57,65,67,74
clust_eq,lpm1,322,1,14,36,38,46,56,62,69
clust_eq,lpm1,323,9,11,20,23,29,51,74,79
clust_eq,lpm1,324,2,23,27,60,65,69,73,84
clust_eq,lpm1,325,7,12,14,15,19,22,52,92
clust_eq,lpm1,326,1,11,14,19,23,57,86,95
clust_eq,lpm1,327,2,40,60,63,67,73,79,81
clust_eq,lpm1,328,1,36,41,47,70,71,85,96
clust_eq,lpm1,329,11,24,36,68,70,89,93,98
clust_eq,lpm1,330,12,15,36,38,39,42,77,79
clust_eq,lpm1,331,23,41,45,60,81,84,89,97
clust_eq,lpm1,332,14,16,24,29,49,88,96,99
clust_eq,lpm1,333,23,26,39,42,51,82,89,95
clust_eq,lpm1,334,1,10,13,15,17,40,60,98
clust_eq,lpm1,335,1,10,12,28,49,67,87,94
clust_eq,lpm1,336,6,44,60,69,80,91,94,99
clust_eq,lpm1,337,7,19,43,48,51,52,66,79
clust_eq,lpm1,338,16,50,70,72,85,91,95,97
clust_eq,lpm1,339,8,11,15,16,24,33,49,80
clust_eq,lpm1,340,16,20,26,27,29,54,85,97
clust_eq,lpm1,341,13,19,20,59,63,77,82,87
clust_eq,lpm1,342,1,9,33,36,61,70,71,80
clust_eq,lpm1,343,6,18,19,23,74,79,81,90
clust_eq,lpm1,344,4,14,27,47,52,83,97,99
clust_eq,lpm1,345,11,41,55,57,79,85,89,93
clust_eq,lpm1,346,16,20,29,40,45,74,79,96
clust_eq,lpm1,347,10,23,39,52,57,71,74,98
clust_eq,lpm1,348,5,7,8,54,62,79,80,86
clust_eq,lpm1,349,42,48,75,77,78,80,95,98
clust_eq,lpm1,350,13,33,34,58,84,85,90,92
clust_eq,lpm1,351,21,24,39,52,57,69,82,88
clust_eq,lpm1,352,21,22,24,30,51,73,81,94
clust_eq,lpm1,353,18,21,27,32,35,37,79,94
clust_eq,lpm1,354,32,40,45,54,66,79,85,94
clust_eq,lpm1,355,11,41,46,47,48,55,84,93
clust_eq,lpm1,356,15,24,39,40,51,55,56,73
clust_eq,lpm1,357,4,9,38,55,62,77,79,96
clust_eq,lpm1,358,12,23,68,82,85,88,97,98
clust_eq,lpm1,359,20,36,46,58,59,74,81,82
clust_eq,lpm1,360,20,36,40,48,69,70,79,80
clust_eq,lpm1,361,16,37,51,53,62,72,76,87
clust_eq,lpm1,362,20,57,59,61,62,74,78,82
clust_eq,lpm1,363,28,38,75,78,88,89,90,94
clust_eq,lpm1,364,10,31,35,37,43,44,69,83
clust_eq,lpm1,365,4,9,10,17,76,83,87,96
clust_eq,lpm1,366,6,9,32,46,49,54,70,89
clust_eq,lpm1,367,21,30,32,45,52,74,96,97
clust_eq,lpm1,368,15,33,56,67,74,84,86,97
clust_eq,lpm1,369,14,33,39,52,69,80,81,99
clust_eq,lpm1,370,13,15,32,44,54,56,78,90
clust_eq,lpm1,371,9,22,42,46,58,64,70,100
clust_eq,lpm1,372,13,26,30,40,59,60,61,73
clust_eq,lpm1,373,11,18,25,35,46,47,50,63
clust_eq,lpm1,374,2,26,29,60,68,80,94,98
clust_eq,lpm1,375,21,41,51,64,75,77,97,99
clust_eq,lpm1,376,1,10,16,31,34,49,58,99
clust_eq,lpm1,377,7,36,53,60,64,68,70,87
clust_eq,lpm1,378,7,17,18,27,37,60,65,70
clust_eq,lpm1,379,12,13,23,39,46,48,61,71
clust_eq,lpm1,380,7,21,40,49,56,57,60,97
clust_eq,lpm1,381,4,5,21,22,52,69,78,86
clust_eq,lpm1,382,3,18,34,39,48,72,79,95
clust_eq,lpm1,383,4,15,23,26,35,43,55,84
clust_eq,lpm1,384,37,39,48,52,90,91,98,100
clust_eq,lpm1,385,4,16,23,27,29,75,76,89
clust_eq,lpm1,386,2,6,25,37,54,56,67,80
clust_eq,lpm1,387,1,12,17,20,26,48,61,100
clust_eq,lpm1,388,20,33,37,40,56,61,72,76
clust_eq,lpm1,389,23,39,54,57,69,77,83,95
clust_eq,lpm1,390,15,17,38,54,55,56,78,96
clust_eq,lpm1,391,1,15,45,52,54,69,81,86
clust_eq,lpm1,392,6,18,35,49,59,69,90,94
clust_eq,lpm1,393,2,9,22,45,54,70,83,94
clust_eq,lpm1,394,6,23,31,32,42,68,70,76
clust_eq,lpm1,395,29,34,41,42,44,60,65,73
clust_eq,lpm1,396,12,17,18,34,45,46,85,92
clust_eq,lpm1,397,34,43,44,65,71,72,74,86
clust_eq,lpm1,398,3,31,33,47,49,67,86,96
clust_eq,lpm1,399,17,22,31,38,61,78,87,95
clust_eq,lpm1,400,20,33,38,48,52,81,88,92
clust_eq,lpm1,401,17,18,28,65,67,74,75,90
clust_eq,lpm1,402,10,21,38,43,66,70,84,93
clust_eq,lpm1,403,3,5,13,14,21,33,43,88
clust_eq,lpm1,404,20,32,33,57,59,70,90,99
clust_eq,lpm1,405,3,5,15,57,69,75,81,91
clust_eq,lpm1,406,5,7,10,20,23,68,82,88
clust_eq,lpm1,407,9,12,17,20,42,43,46,51
clust_eq,lpm1,408,27,54,58,68,81,83,85,97
clust_eq,lpm1,409,4,21,62,68,78,81,91,95
clust_eq,lpm1,410,21,28,32,35,56,57,73,92
clust_eq,lpm1,411,11,24,27,32,56,64,79,100
clust_eq,lpm1,412,25,41,44,48,53,59,67,88
clust_eq,lpm1,413,1,23,29,30,49,54,61,89
clust_eq,lpm1,414,40,51,65,69,72,85,98,99
clust_eq,lpm1,415,7,19,24,26,58,60,90,97
clust_eq,lpm1,416,27,38,42,43,57,70,77,83
clust_eq,lpm1,417,28,39,44,45,51,58,64,67
clust_eq,lpm1,418,9,13,17,22,35,51,59,98
clust_eq,lpm1,419,20,22,47,51,62,86,95,96
clust_eq,lpm1,420,45,61,70,75,84,85,87,93
clust_eq,lpm1,421,8,31,33,47,52,60,64,79
clust_eq,lpm1,422,2,22,41,63,66,73,82,93
clust_eq,lpm1,423,4,9,24,41,56,61,68,92
clust_eq,lpm1,424,26,29,39,50,61,72,95,98
clust_eq,lpm1,425,6,14,16,51,54,58,60,62
clust_eq,lpm1,426,18,21,38,41,55,59,62,86
clust_eq,lpm1,427,1,14,27,38,53,55,58,87
clust_eq,lpm1,428,26,42,49,53,66,83,90,94
clust_eq,lpm1,429,10,39,46,57,61,85,89,94
clust_eq,lpm1,430,6,34,59,70,74,84,88,90
clust_eq,lpm1,431,12,17,20,25,35,46,54,65
clust_eq,lpm1,432,2,9,17,22,32,51,72,81
clust_eq,lpm1,433,1,10,21,35,48,57,81,93
clust_eq,lpm1,434,5,22,44,57,67,87,92,93
clust_eq,lpm1,435,1,5,9,21,23,51,53,77
clust_eq,lpm1,436,9,42,44,53,56,71,73,80
clust_eq,lpm1,437,26,56,61,63,82,85,90,100
clust_eq,lpm1,438,3,15,21,34,59,74,75,100
clust_eq,lpm1,439,4,8,9,21,22,41,83,97
clust_eq,lpm1,440,23,28,30,36,41,75,91,98
clust_eq,lpm1,441,23,26,36,59,61,66,67,70
clust_eq,lpm1,442,5,29,33,39,44,54,69,90
clust_eq,lpm1,443,16,29,57,60,65,77,88,99
clust_eq,lpm1,444,3,16,19,45,56,71,76,78
clust_eq,lpm1,445,5,19,21,32,40,49,68,82
clust_eq,lpm1,446,7,29,37,53,64,66,84,88
clust_eq,lpm1,447,1,31,32,38,53,92,93,99
clust_eq,lpm1,448,19,20,57,62,69,76,94,96
clust_eq,lpm1,449,4,10,32,50,59,71,74,84
clust_eq,lpm1,450,27,38,61,67,68,70,80,96
clust_eq,lpm1,451,11,17,20,21,24,77,84,100
clust_eq,lpm1,452,4,5,29,33,41,47,87,99
clust_eq,lpm1,453,1,10,13,32,48,52,64,90
clust_eq,lpm1,454,6,27,32,39,40,48,55,57
clust_eq,lpm1,455,2,5,11,19,29,33,42,51
clust_eq,lpm1,456,3,16,34,45,56,74,91,96
clust_eq,lpm1,457,16,19,20,27,28,29,41,63
clust_eq,lpm1,458,25,45,50,65,66,69,70,73
clust_eq,lpm1,459,6,32,52,56,64,82,88,91
clust_eq,lpm1,460,18,20,24,26,27,58,59,61
clust_eq,lpm1,461,26,38,48,61,62,67,80,92
clust_eq,lpm1,462,10,31,39,58,60,81,82,90
clust_eq,lpm1,463,6,12,13,34,35,39,51,90
clust_eq,lpm1,464,3,4,12,16,75,76,82,96
clust_eq,lpm1,465,3,4,6,24,32,51,64,90
clust_eq,lpm1,466,30,32,50,62,63,73,92,95
clust_eq,lpm1,467,1,4,8,35,41,52,67,87
clust_eq,lpm1,468,1,16,19,23,35,48,56,57
clust_eq,lpm1,469,4,7,17,37,49,66,79,97
clust_eq,lpm1,470,12,25,26,38,57,61,78,94
clust_eq,lpm1,471,2,5,22,36,44,78,82,83
clust_eq,lpm1,472,7,26,31,43,48,77,87,93
clust_eq,lpm1,473,2,36,48,54,69,75,92,93
clust_eq,lpm1,474,15,44,51,59,60,78,90,93
clust_eq,lpm1,475,14,56,60,65,68,73,93,99
clust_eq,lpm1,476,8,14,31,49,59,67,82,91
clust_eq,lpm1,477,1,8,31,33,34,35,47,80
clust_eq,lpm1,478,12,14,18,23,24,68,88,91
clust_eq,lpm1,479,11,13,16,20,24,30,46,58
clust_eq,lpm1,480,25,43,58,60,62,68,72,99
