pop,method,rep,idx1,idx2,idx3,idx4
random_uneq,wave,283,16,27,90,97
random_uneq,wave,284,1,25,54,56
random_uneq,wave,285,10,22,49,65
random_uneq,wave,286,8,78,88,98
random_uneq,wave,287,14,25,35,48
random_uneq,wave,288,25,48,56,98
random_uneq,wave,289,11,13,51,62
random_uneq,wave,290,16,48,49,58
random_uneq,wave,291,9,27,37,95
random_uneq,wave,292,29,42,68,81
random_uneq,wave,293,24,36,83,88
random_uneq,wave,294,4,13,14,62
random_uneq,wave,295,4,83,85,96
random_uneq,wave,296,51,67,82,83
random_uneq,wave,297,10,19,68,97
random_uneq,wave,298,8,17,24,42
random_uneq,wave,299,49,55,73,91
random_uneq,wave,300,61,62,66,92
random_uneq,wave,301,16,17,71,75
random_uneq,wave,302,1,22,27,80
random_uneq,wave,303,4,10,83,86
random_uneq,wave,304,21,62,86,95
random_uneq,wave,305,15,17,75,82
random_uneq,wave,306,16,52,67,73
random_uneq,wave,307,25,30,38,42
random_uneq,wave,308,36,75,85,96
random_uneq,wave,309,15,29,70,82
random_uneq,wave,310,25,91,97,99
random_uneq,wave,311,22,47,81,93
random_uneq,wave,312,5,23,56,98
random_uneq,wave,313,5,27,85,90
random_uneq,wave,314,16,22,68,86
random_uneq,wave,315,9,46,55,66
random_uneq,wave,316,16,20,75,93
random_uneq,wave,317,8,24,47,50
random_uneq,wave,318,13,52,73,92
random_uneq,wave,319,9,43,53,65
random_uneq,wave,320,25,35,64,91
random_uneq,wave,321,16,22,91,93
random_uneq,wave,322,24,30,47,88
random_uneq,wave,323,8,53,65,94
random_uneq,wave,324,13,52,73,92
random_uneq,wave,325,13,18,52,94
random_uneq,wave,326,8,34,84,91
random_uneq,wave,327,35,36,56,90
random_uneq,wave,328,16,26,29,70
random_uneq,wave,329,24,46,75,91
random_uneq,wave,330,13,25,30,37
random_uneq,wave,331,51,60,65,76
random_uneq,wave,332,3,8,66,94
random_uneq,wave,333,25,30,66,92
random_uneq,wave,334,2,4,47,88
random_uneq,wave,335,10,27,68,75
random_uneq,wave,336,8,78,94,98
random_uneq,wave,337,35,36,76,80
random_uneq,wave,338,13,25,70,71
random_uneq,wave,339,64,78,79,85
random_uneq,wave,340,34,47,49,83
random_uneq,wave,341,33,40,75,80
random_uneq,wave,342,36,45,80,97
random_uneq,wave,343,6,37,62,93
random_uneq,wave,344,2,21,54,87
random_uneq,wave,345,9,27,70,92
random_uneq,wave,346,49,53,59,62
random_uneq,wave,347,2,27,57,80
random_uneq,wave,348,27,64,78,80
random_uneq,wave,349,6,9,43,74
random_uneq,wave,350,13,22,28,51
random_uneq,wave,351,25,30,40,89
random_uneq,wave,352,40,56,62,82
random_uneq,wave,353,59,66,76,94
random_uneq,wave,354,22,27,74,100
random_uneq,wave,355,35,64,85,91
random_uneq,wave,356,1,40,42,64
random_uneq,wave,357,9,55,66,69
random_uneq,wave,358,8,17,38,42
random_uneq,wave,359,1,50,53,94
random_uneq,wave,360,13,51,68,76
random_uneq,wave,361,5,27,85,97
random_uneq,wave,362,2,37,39,85
random_uneq,wave,363,36,53,64,86
random_uneq,wave,364,35,48,56,88
random_uneq,wave,365,5,27,83,88
random_uneq,wave,366,51,56,79,89
random_uneq,wave,367,29,42,46,71
random_uneq,wave,368,1,13,60,94
random_uneq,wave,369,10,18,61,97
random_uneq,wave,370,13,24,45,90
random_uneq,wave,371,22,27,44,82
random_uneq,wave,372,25,36,70,84
random_uneq,wave,373,5,9,13,28
random_uneq,wave,374,76,81,88,89
random_uneq,wave,375,8,10,46,87
random_uneq,wave,376,16,32,47,75
random_uneq,wave,377,6,16,22,47
random_uneq,wave,378,9,49,53,87
random_uneq,wave,379,30,33,48,80
random_uneq,wave,380,47,55,56,88
random_uneq,wave,381,9,10,18,66
random_uneq,wave,382,9,33,52,80
random_uneq,wave,383,25,35,48,56
random_uneq,wave,384,14,25,38,91
random_uneq,wave,385,37,52,73,89
random_uneq,wave,386,15,16,90,91
random_uneq,wave,387,2,11,53,62
random_uneq,wave,388,5,23,46,56
random_uneq,wave,389,25,30,55,84
random_uneq,wave,390,47,57,85,97
random_uneq,wave,391,26,61,62,74
random_uneq,wave,392,29,38,42,84
random_uneq,wave,393,25,27,56,78
random_uneq,wave,394,2,44,88,89
random_uneq,wave,395,7,23,37,76
random_uneq,wave,396,14,48,59,88
random_uneq,wave,397,17,34,36,62
random_uneq,wave,398,23,37,46,75
random_uneq,wave,399,65,70,89,94
random_uneq,wave,400,10,29,38,79
random_uneq,wave,401,48,52,88,98
random_uneq,wave,402,29,62,82,84
random_uneq,wave,403,59,64,89,94
random_uneq,wave,404,25,30,38,91
random_uneq,wave,405,22,36,80,98
random_uneq,wave,406,18,53,61,90
random_uneq,wave,407,13,27,38,62
random_uneq,wave,408,42,64,68,69
random_uneq,wave,409,10,61,68,90
random_uneq,wave,410,35,54,78,88
random_uneq,wave,411,25,48,56,98
random_uneq,wave,412,48,56,93,94
random_uneq,wave,413,4,5,25,30
random_uneq,wave,414,48,52,66,94
random_uneq,wave,415,32,55,66,94
random_uneq,wave,416,5,25,28,30
random_uneq,wave,417,9,26,49,74
random_uneq,wave,418,35,49,53,88
random_uneq,wave,419,45,70,73,92
random_uneq,wave,420,1,16,43,83
random_uneq,wave,421,51,76,78,96
random_uneq,wave,422,32,66,71,94
random_uneq,wave,423,10,32,37,75
random_uneq,wave,424,5,34,69,83
random_uneq,wave,425,23,52,83,87
random_uneq,wave,426,40,75,82,94
random_uneq,wave,427,33,80,83,98
random_uneq,wave,428,4,14,22,53
random_uneq,wave,429,13,52,55,88
random_uneq,wave,430,13,22,69,92
random_uneq,wave,431,8,25,42,98
random_uneq,wave,432,2,38,53,73
random_uneq,wave,433,6,53,88,93
random_uneq,wave,434,10,15,29,87
random_uneq,wave,435,17,21,40,51
random_uneq,wave,436,36,42,64,98
random_uneq,wave,437,1,7,16,22
random_uneq,wave,438,14,25,81,89
random_uneq,wave,439,30,68,80,86
random_uneq,wave,440,1,34,64,66
random_uneq,wave,441,25,48,56,98
random_uneq,wave,442,14,47,81,88
random_uneq,wave,443,6,14,21,34
random_uneq,wave,444,5,66,81,90
random_uneq,wave,445,5,25,56,98
random_uneq,wave,446,35,42,68,75
random_uneq,wave,447,8,23,33,67
random_uneq,wave,448,13,88,92,97
random_uneq,wave,449,8,35,36,80
random_uneq,wave,450,10,76,86,87
random_uneq,wave,451,51,66,70,92
random_uneq,wave,452,5,8,82,96
random_uneq,wave,453,42,52,71,94
random_uneq,wave,454,16,27,68,83
random_uneq,wave,455,33,61,62,66
random_uneq,wave,456,18,22,42,61
random_uneq,wave,457,22,47,92,93
random_uneq,wave,458,2,37,52,88
random_uneq,wave,459,5,8,16,94
random_uneq,wave,460,8,10,33,49
random_uneq,wave,461,10,18,22,98
random_uneq,wave,462,2,25,37,64
random_uneq,wave,463,27,33,88,91
random_uneq,wave,464,19,24,29,42
random_uneq,wave,465,29,82,85,93
random_uneq,wave,466,55,70,73,89
random_uneq,wave,467,55,73,80,97
random_uneq,wave,468,12,76,85,95
random_uneq,wave,469,1,75,82,93
random_uneq,wave,470,14,29,38,42
random_uneq,wave,471,2,27,36,85
random_uneq,wave,472,2,21,43,87
random_uneq,wave,473,5,88,96,97
random_uneq,wave,474,18,29,57,82
random_uneq,wave,475,40,53,70,73
random_uneq,wave,476,42,61,62,79
random_uneq,wave,477,47,80,81,97
random_uneq,wave,478,26,27,74,75
random_uneq,wave,479,16,38,52,62
random_uneq,wave,480,48,51,56,79
random_uneq,wave,481,5,67,73,76
random_uneq,wave,482,1,10,67,97
random_uneq,wave,483,13,55,86,88
random_uneq,wave,484,25,35,48,52
random_uneq,wave,485,25,30,91,92
random_uneq,wave,486,23,36,40,64
random_uneq,wave,487,37,52,66,90
random_uneq,wave,488,44,53,64,86
random_uneq,wave,489,8,25,48,98
random_uneq,wave,490,31,52,82,97
random_uneq,wave,491,25,33,35,76
random_uneq,wave,492,16,68,83,93
random_uneq,wave,493,14,22,57,82
random_uneq,wave,494,9,38,69,89
random_uneq,wave,495,22,27,74,79
random_uneq,wave,496,5,39,80,97
random_uneq,wave,497,14,25,81,89
random_uneq,wave,498,5,8,46,51
random_uneq,wave,499,18,34,42,83
random_uneq,wave,500,2,16,59,90
random_uneq,wave,501,43,75,82,91
random_uneq,wave,502,29,42,71,78
random_uneq,wave,503,70,81,88,91
random_uneq,wave,504,66,76,87,94
random_uneq,wave,505,3,4,47,88
random_uneq,wave,506,4,8,13,23
random_uneq,wave,507,5,9,27,42
random_uneq,wave,508,21,39,56,88
random_uneq,wave,509,5,35,56,85
random_uneq,wave,510,12,29,38,42
random_uneq,wave,511,10,27,55,83
random_uneq,wave,512,10,59,76,94
random_uneq,wave,513,49,73,74,79
random_uneq,wave,514,40,53,93,94
random_uneq,wave,515,49,71,74,90
random_uneq,wave,516,15,23,33,49
random_uneq,wave,517,9,28,42,82
random_uneq,wave,518,43,65,85,94
random_uneq,wave,519,5,23,67,70
random_uneq,wave,520,11,29,30,82
random_uneq,wave,521,32,34,75,78
random_uneq,wave,522,18,29,80,98
random_uneq,wave,523,21,32,76,94
random_uneq,wave,524,21,37,70,73
random_uneq,wave,525,56,62,74,98
random_uneq,wave,526,52,55,82,88
random_uneq,wave,527,64,78,85,96
random_uneq,wave,528,16,43,68,90
random_uneq,wave,529,23,28,64,78
random_uneq,wave,530,29,80,81,89
random_uneq,wave,531,29,42,60,81
random_uneq,wave,532,17,29,57,82
random_uneq,wave,533,16,27,62,99
random_uneq,wave,534,14,15,16,88
random_uneq,wave,535,34,53,75,84
random_uneq,wave,536,14,34,42,95
random_uneq,wave,537,47,56,80,81
random_uneq,wave,538,39,47,83,88
random_uneq,wave,539,22,49,74,100
random_uneq,wave,540,4,43,70,73
random_uneq,wave,541,24,47,64,66
random_uneq,wave,542,22,27,74,100
random_uneq,wave,543,1,35,66,90
random_uneq,wave,544,7,23,71,76
random_uneq,wave,545,14,22,37,88
random_uneq,wave,546,39,56,74,94
random_uneq,wave,547,14,21,51,59
random_uneq,wave,548,8,28,51,89
random_uneq,wave,549,2,37,68,83
random_uneq,wave,550,32,36,85,97
random_uneq,wave,551,9,17,66,98
random_uneq,wave,552,8,23,36,96
random_uneq,wave,553,21,49,79,83
random_uneq,wave,554,13,16,61,62
random_uneq,wave,555,46,81,91,92
random_uneq,wave,556,25,35,48,56
random_uneq,wave,557,13,40,52,88
random_uneq,wave,558,31,61,68,80
random_uneq,wave,559,53,62,65,97
random_uneq,wave,560,57,75,78,85
random_uneq,wave,561,32,38,42,75
random_uneq,wave,562,9,32,66,71
random_uneq,wave,563,10,25,29,84
random_uneq,wave,564,19,21,62,70
random_uneq,wave,565,7,13,25,71
random_uneq,wave,566,67,76,85,95
random_uneq,wave,567,43,48,51,76
random_uneq,wave,568,24,62,66,70
random_uneq,wave,569,10,55,83,93
random_uneq,wave,570,30,44,80,89
random_uneq,wave,571,25,27,83,91
random_uneq,wave,572,22,37,69,80
random_uneq,wave,573,16,20,83,93
random_uneq,wave,574,53,67,73,76
random_uneq,wave,575,9,37,42,93
random_uneq,wave,576,23,67,78,83
random_uneq,wave,577,35,42,64,68
random_uneq,wave,578,15,21,62,97
random_uneq,wave,579,52,73,81,89
random_uneq,wave,580,22,80,82,93
random_uneq,wave,581,26,51,53,97
random_uneq,wave,582,16,49,65,75
random_uneq,wave,583,17,38,66,75
random_uneq,wave,584,2,26,82,90
random_uneq,wave,585,14,23,48,59
random_uneq,wave,586,22,27,74,95
random_uneq,wave,587,25,30,38,89
random_uneq,wave,588,17,23,38,47
random_uneq,wave,589,13,17,51,87
random_uneq,wave,590,47,70,81,88
random_uneq,wave,591,19,30,37,90
random_uneq,wave,592,4,22,53,97
random_uneq,wave,593,1,25,30,91
random_uneq,wave,594,2,74,79,90
random_uneq,wave,595,49,55,73,91
random_uneq,wave,596,8,48,51,98
random_uneq,wave,597,16,22,47,61
random_uneq,wave,598,5,7,23,83
random_uneq,wave,599,8,82,95,98
random_uneq,wave,600,38,69,74,83
random_uneq,wave,601,13,25,52,92
random_uneq,wave,602,25,30,38,42
random_uneq,wave,603,9,21,35,52
random_uneq,wave,604,9,12,55,66
random_uneq,wave,605,15,78,85,97
random_uneq,wave,606,35,68,76,85
random_uneq,wave,607,7,9,71,80
random_uneq,wave,608,5,8,11,88
random_uneq,wave,609,16,22,87,93
random_uneq,wave,610,26,74,93,94
random_uneq,wave,611,2,10,22,65
random_uneq,wave,612,18,51,66,76
random_uneq,wave,613,47,70,85,86
random_uneq,wave,614,64,78,80,98
random_uneq,wave,615,2,11,76,85
random_uneq,wave,616,53,62,65,86
random_uneq,wave,617,67,75,82,89
random_uneq,wave,618,45,68,81,97
random_uneq,wave,619,7,13,22,37
random_uneq,wave,620,29,42,51,55
random_uneq,wave,621,21,25,52,98
random_uneq,wave,622,36,59,66,90
random_uneq,wave,623,52,66,75,81
random_uneq,wave,624,18,29,49,85
random_uneq,wave,625,34,44,75,89
random_uneq,wave,626,29,46,55,89
random_uneq,wave,627,4,24,29,74
random_uneq,wave,628,1,16,22,27
random_uneq,wave,629,16,76,90,93
random_uneq,wave,630,39,51,53,56
random_uneq,wave,631,9,17,38,48
random_uneq,wave,632,22,52,74,98
random_uneq,wave,633,10,40,47,76
random_uneq,wave,634,2,4,85,88
random_uneq,wave,635,13,51,61,68
random_uneq,wave,636,23,54,76,78
random_uneq,wave,637,14,21,28,94
random_uneq,wave,638,27,66,75,92
random_uneq,wave,639,8,23,47,77
random_uneq,wave,640,21,23,40,97
random_uneq,wave,641,9,15,74,88
random_uneq,wave,642,9,38,42,43
random_uneq,wave,643,2,59,74,90
random_uneq,wave,644,30,37,81,88
random_uneq,wave,645,9,14,21,59
random_uneq,wave,646,10,33,69,97
random_uneq,wave,647,24,45,47,97
random_uneq,wave,648,10,47,49,75
random_uneq,wave,649,17,37,90,91
random_uneq,wave,650,24,36,46,91
random_uneq,wave,651,5,26,49,88
random_uneq,wave,652,9,41,81,89
random_uneq,wave,653,37,62,93,97
random_uneq,wave,654,21,71,75,93
random_uneq,wave,655,9,21,34,59
random_uneq,wave,656,24,62,66,93
random_uneq,wave,657,13,14,25,55
random_uneq,wave,658,5,11,14,51
random_uneq,wave,659,25,29,42,71
random_uneq,wave,660,10,29,71,84
random_uneq,wave,661,32,71,78,94
random_uneq,wave,662,23,47,67,76
random_uneq,wave,663,4,25,30,48
random_uneq,wave,664,21,34,64,95
random_uneq,wave,665,2,25,74,79
random_uneq,wave,666,22,27,74,81
random_uneq,wave,667,6,16,61,90
random_uneq,wave,668,36,80,83,86
random_uneq,wave,669,9,14,21,40
random_uneq,wave,670,19,29,33,42
random_uneq,wave,671,19,38,56,89
random_uneq,wave,672,14,55,88,91
random_uneq,wave,673,25,30,53,81
random_uneq,wave,674,9,40,70,74
random_uneq,wave,675,56,78,85,94
random_uneq,wave,676,9,13,18,19
random_uneq,wave,677,19,37,64,73
random_uneq,wave,678,13,34,55,75
random_uneq,wave,679,16,30,46,48
random_uneq,wave,680,14,44,51,91
random_uneq,wave,681,25,40,48,56
random_uneq,wave,682,9,49,55,85
random_uneq,wave,683,33,66,73,86
random_uneq,wave,684,13,80,92,97
random_uneq,wave,685,5,23,64,67
random_uneq,wave,686,23,47,67,83
random_uneq,wave,687,48,67,71,94
random_uneq,wave,688,11,16,32,75
random_uneq,wave,689,4,16,22,69
random_uneq,wave,690,5,23,35,76
random_uneq,wave,691,11,16,22,93
random_uneq,wave,692,34,44,66,97
random_uneq,wave,693,35,36,76,80
random_uneq,wave,694,25,30,82,84
random_uneq,wave,695,37,40,70,75
random_uneq,wave,696,9,47,61,79
random_uneq,wave,697,8,18,61,80
random_uneq,wave,698,49,75,82,84
random_uneq,wave,699,70,73,81,89
random_uneq,wave,700,18,64,85,91
random_uneq,wave,701,48,56,88,98
random_uneq,wave,702,1,13,22,24
random_uneq,wave,703,34,47,75,93
random_uneq,wave,704,13,35,52,62
random_uneq,wave,705,21,27,70,80
random_uneq,wave,706,35,48,56,80
random_uneq,wave,707,4,29,43,53
random_uneq,wave,708,30,71,80,90
random_uneq,wave,709,15,29,47,85
random_uneq,wave,710,18,21,22,29
random_uneq,wave,711,21,22,69,92
random_uneq,wave,712,5,10,14,81
random_uneq,wave,713,13,37,61,62
random_uneq,wave,714,11,34,36,83
random_uneq,wave,715,8,23,81,89
random_uneq,wave,716,14,16,25,87
random_uneq,wave,717,27,31,74,90
random_uneq,wave,718,17,23,30,68
random_uneq,wave,719,40,53,56,88
random_uneq,wave,720,31,67,74,75
random_uneq,wave,721,5,56,81,88
random_uneq,wave,722,8,22,67,82
random_uneq,wave,723,34,52,83,89
random_uneq,wave,724,22,26,66,93
random_uneq,wave,725,42,61,71,90
random_uneq,wave,726,11,25,74,83
random_uneq,wave,727,9,55,66,69
random_uneq,wave,728,37,46,88,90
random_uneq,wave,729,16,31,62,74
random_uneq,wave,730,10,30,67,90
random_uneq,wave,731,30,37,83,91
random_uneq,wave,732,15,16,64,73
random_uneq,wave,733,1,24,88,91
random_uneq,wave,734,2,48,74,88
