"V1","V2","V3","V4"
23,123,298,313
127,343,378,277
61,366,78,28
16,240,228,188
315,87,103,230
232,208,37,241
138,336,43,294
145,309,238,347
215,100,304,306
87,310,267,110
185,206,233,312
60,227,286,137
104,268,205,255
25,32,395,310
22,28,227,266
244,254,256,223
34,107,296,369
370,197,369,127
32,201,367,87
398,196,375,167
375,351,384,290
379,19,381,203
91,395,268,79
148,333,151,38
253,6,52,316
310,32,190,223
226,267,97,255
373,214,20,10
386,47,304,323
253,208,237,333
33,192,379,47
334,346,396,208
160,165,12,319
50,270,318,11
224,388,362,36
255,292,388,159
74,153,76,55
256,75,159,258
192,74,83,7
323,57,117,201
210,325,150,277
14,115,307,177
305,381,260,334
310,5,366,317
77,260,51,135
223,26,152,243
81,230,10,213
385,334,105,161
337,359,133,106
82,67,210,359
120,361,164,32
59,315,66,313
59,170,101,379
144,178,390,353
302,201,335,257
112,239,5,81
128,242,67,207
52,67,380,195
74,75,377,294
16,335,177,36
136,281,133,262
202,94,171,18
354,92,14,211
176,170,149,342
8,371,104,2
329,364,308,397
335,130,164,323
369,340,59,273
270,230,307,106
394,266,249,196
299,157,294,281
339,233,396,354
301,306,386,4
56,212,167,237
97,204,126,176
121,18,384,122
27,19,263,150
369,239,386,30
154,231,370,225
204,225,161,214
154,99,96,336
224,81,197,110
329,233,145,355
235,288,362,191
111,380,108,91
98,327,392,197
252,232,215,271
293,88,284,285
232,275,117,174
390,351,144,72
223,129,265,303
333,252,144,146
44,138,134,145
111,144,361,343
249,175,210,292
39,277,43,296
75,391,15,358
313,279,377,323
355,10,6,87
303,319,172,161
112,152,328,268
87,192,292,89
89,395,78,316
94,34,320,336
113,260,197,299
298,249,154,173
32,210,380,231
229,383,167,203
256,257,348,333
129,353,288,222
318,114,126,132
231,351,121,161
238,216,334,67
147,169,11,282
171,70,279,296
40,176,84,22
363,120,344,52
5,109,123,320
72,342,263,95
10,121,247,9
342,386,14,156
189,96,196,53
28,232,248,85
165,221,304,288
58,97,164,238
78,83,257,205
177,192,171,166
133,31,202,79
35,103,185,141
352,336,334,201
26,252,7,164
363,206,27,19
60,244,111,202
47,313,94,169
347,81,153,183
150,140,391,255
325,80,319,52
187,159,163,396
103,183,386,8
276,48,140,169
355,59,53,14
282,157,218,225
167,132,340,192
208,5,28,62
32,265,333,22
12,66,219,286
257,6,229,13
281,15,178,246
220,273,246,90
208,101,292,236
370,377,396,138
115,119,388,54
242,12,247,307
276,196,347,313
158,193,302,135
243,351,88,344
139,373,360,339
135,178,274,72
156,32,225,255
381,158,292,398
8,190,291,33
397,238,361,151
83,335,189,295
208,96,141,175
306,358,363,351
14,366,76,250
265,201,377,351
173,195,384,88
135,217,175,77
347,23,374,136
296,255,106,131
56,366,381,392
105,352,340,38
111,58,36,130
4,302,82,72
161,385,245,246
79,219,70,378
342,313,373,92
33,270,318,29
84,315,209,38
344,313,137,229
322,4,60,346
112,329,170,335
398,107,124,23
26,146,236,156
45,364,100,388
213,8,211,36
46,288,295,103
17,244,182,167
116,196,323,277
18,94,188,179
165,48,241,73
277,128,386,324
9,175,125,195
283,313,277,156
30,119,144,297
122,100,213,276
322,110,335,391
48,284,109,302
109,377,371,24
115,339,19,349
321,379,267,380
198,182,28,319
226,322,396,118
310,175,180,33
171,117,13,18
347,178,258,177
204,378,384,297
251,286,262,168
184,93,125,282
291,7,110,386
281,80,214,380
79,340,296,334
371,7,140,273
282,274,119,344
140,347,334,98
231,10,254,345
21,311,13,89
40,279,262,71
50,174,384,231
65,87,377,35
23,69,184,290
76,272,372,303
60,297,53,306
18,314,106,203
162,255,383,56
263,210,268,238
223,310,188,2
194,311,339,315
241,400,167,207
365,240,255,243
339,317,344,44
66,318,379,203
119,275,200,227
349,229,397,48
144,293,301,45
116,81,265,51
49,245,103,177
112,33,297,13
387,176,54,380
46,193,235,107
275,119,218,333
246,41,199,329
25,358,319,9
288,372,185,241
64,395,28,229
50,75,48,121
400,276,87,288
62,30,340,376
168,294,271,27
127,18,286,371
320,273,75,45
375,141,88,268
295,335,223,314
12,382,324,307
4,313,204,193
228,31,170,252
168,340,192,76
236,361,246,342
222,371,4,25
265,203,50,368
202,46,323,64
80,389,52,78
386,85,292,275
110,61,43,330
347,216,376,398
398,356,89,145
97,210,99,184
66,87,235,325
109,141,57,29
162,278,215,44
121,223,266,134
229,101,207,126
381,234,277,195
33,70,45,141
26,343,269,100
126,141,9,303
286,316,38,113
386,294,185,50
201,367,85,235
376,251,297,377
388,68,92,154
193,355,68,24
387,367,374,79
121,275,231,391
265,245,214,285
181,136,38,143
90,371,267,20
186,91,67,289
34,113,298,356
89,30,376,202
277,232,194,138
232,396,183,16
3,228,311,219
67,350,156,201
248,329,75,100
2,368,357,260
164,357,348,196
67,40,128,25
191,220,74,96
386,84,370,212
140,379,55,298
105,367,393,340
161,28,378,88
172,34,168,145
98,164,41,189
335,37,131,326
339,136,252,338
186,358,11,293
9,19,359,257
127,144,136,170
34,276,209,112
39,296,150,209
371,217,154,303
236,41,113,60
325,53,205,304
4,277,350,150
268,227,57,239
318,124,72,249
306,323,78,10
37,220,130,74
41,308,252,391
215,293,77,262
81,114,17,225
210,219,394,346
362,109,159,399
174,144,335,142
211,132,171,218
335,255,95,302
167,102,107,127
101,290,280,257
14,13,145,223
214,303,140,247
37,12,199,397
83,302,180,9
293,351,71,16
307,211,96,380
278,288,58,28
298,207,399,200
334,55,353,42
269,94,207,103
148,68,101,24
297,158,12,230
386,97,302,17
274,167,206,98
300,102,140,136
49,23,124,103
32,375,184,324
6,16,26,91
273,101,150,364
143,234,319,273
171,282,373,221
335,105,398,268
323,92,384,309
292,328,388,173
344,394,283,146
126,326,141,258
26,248,265,195
291,34,384,99
287,264,65,81
388,295,185,343
60,57,114,239
400,389,147,395
127,153,284,19
155,185,177,394
124,161,229,398
83,255,67,136
303,336,16,85
129,93,98,72
218,37,292,197
21,186,46,139
369,25,14,126
76,85,57,25
211,179,326,180
202,142,161,93
367,141,291,342
238,353,40,67
400,119,279,88
210,69,95,102
375,269,370,143
106,284,362,19
337,359,42,389
349,221,189,353
195,1,243,214
198,47,315,33
139,289,285,400
216,332,325,72
319,198,269,371
330,162,371,118
239,70,92,393
37,274,379,384
389,84,264,7
88,360,239,328
326,66,384,50
386,236,114,71
377,60,392,192
187,386,263,378
295,332,270,328
96,162,375,15
295,194,34,323
364,280,212,190
392,290,249,46
377,26,40,213
5,265,226,46
198,181,93,8
107,373,166,128
256,275,10,274
310,107,274,187
270,107,215,44
229,16,337,96
53,271,203,256
329,321,57,94
140,216,184,26
259,150,226,96
380,19,383,237
251,105,267,103
398,82,290,249
196,345,266,225
14,261,288,363
116,298,5,111
291,245,351,162
389,327,26,241
372,289,98,194
374,251,217,393
165,111,90,41
140,93,222,296
6,310,181,149
291,397,283,276
174,264,48,144
77,177,90,389
279,332,100,214
126,305,90,267
191,261,331,120
188,393,47,73
145,289,63,341
