pop,method,rep,idx1,idx2,idx3,idx4,idx5,idx6,idx7,idx8,idx9,idx10,idx11,idx12,idx13,idx14,idx15,idx16
grid_uneq,srs,40,27,20,79,24,85,44,96,16,56,8,73,53,42,23,18,10
grid_uneq,srs,41,99,34,94,32,81,66,44,2,73,53,37,78,43,31,98,40
grid_uneq,srs,42,26,77,41,8,31,58,42,11,59,1,98,71,86,96,37,65
grid_uneq,srs,43,90,92,91,49,77,64,58,71,80,35,62,72,2,86,48,23
grid_uneq,srs,44,33,28,29,52,73,15,47,96,44,84,83,100,68,98,13,63
grid_uneq,srs,45,21,79,99,77,1,66,11,37,27,22,29,84,47,31,52,82
grid_uneq,srs,46,87,76,77,13,30,35,57,67,55,79,61,41,32,49,92,48
grid_uneq,srs,47,67,100,95,74,24,96,51,69,82,29,12,19,39,50,66,37
grid_uneq,srs,48,71,28,83,84,2,30,72,23,4,10,46,90,91,36,18,35
grid_uneq,srs,49,49,71,98,5,96,90,61,91,67,1,4,92,93,2,100,21
grid_uneq,srs,50,13,14,6,57,74,52,59,9,87,51,93,19,63,48,68,91
grid_uneq,srs,51,21,94,67,15,12,17,10,45,79,81,66,38,16,78,84,53
grid_uneq,srs,52,64,67,94,93,53,57,78,44,23,54,27,31,15,38,99,37
grid_uneq,srs,53,52,37,75,49,58,20,6,36,50,9,19,88,71,40,21,44
grid_uneq,srs,54,79,7,13,91,98,87,61,15,99,67,8,59,94,70,40,30
grid_uneq,srs,55,4,96,38,88,17,56,29,39,23,1,58,47,63,100,45,66
grid_uneq,srs,56,35,33,11,13,63,79,70,40,93,9,69,44,24,64,31,7
grid_uneq,srs,57,70,71,63,99,53,92,58,64,15,57,49,54,30,24,23,6
grid_uneq,srs,58,75,68,85,80,30,84,49,54,95,45,87,39,63,78,16,96
grid_uneq,srs,59,25,50,66,63,36,18,11,41,94,79,33,88,28,55,32,23
grid_uneq,srs,60,9,14,90,58,82,32,25,97,31,20,12,51,55,22,8,4
grid_uneq,srs,61,27,20,21,55,41,43,59,58,89,77,39,87,30,95,96,48
grid_uneq,srs,62,73,33,74,100,90,18,28,27,83,41,85,89,86,22,59,8
grid_uneq,srs,63,89,34,90,71,51,78,54,17,18,95,30,43,91,49,79,59
grid_uneq,srs,64,74,13,62,29,16,82,19,98,72,58,21,20,25,33,95,51
grid_uneq,srs,65,57,89,20,3,61,26,45,9,1,53,34,91,82,98,41,86
grid_uneq,srs,66,17,79,78,45,82,92,88,57,74,84,18,41,26,89,98,77
grid_uneq,srs,67,6,67,13,91,70,54,27,58,96,51,84,14,66,45,2,31
grid_uneq,srs,68,46,94,56,19,87,17,36,60,24,11,37,70,22,5,40,42
grid_uneq,srs,69,43,99,97,32,94,56,68,59,11,46,49,22,8,19,51,50
grid_uneq,srs,70,7,69,40,100,33,63,25,99,21,96,86,83,52,10,20,88
grid_uneq,srs,71,70,85,12,22,17,28,21,84,11,93,9,45,88,53,6,74
grid_uneq,srs,72,37,98,88,30,95,60,91,47,83,56,93,24,76,34,96,2
grid_uneq,srs,73,10,9,19,26,81,23,14,100,25,18,58,91,47,64,28,50
grid_uneq,srs,74,52,4,99,57,85,29,97,81,44,22,9,100,61,58,76,49
grid_uneq,srs,75,40,58,39,64,6,82,86,2,47,8,17,95,91,23,71,100
grid_uneq,srs,76,79,1,44,75,7,67,97,23,52,43,30,12,36,5,28,41
grid_uneq,srs,77,59,71,36,53,32,42,80,22,46,14,73,93,92,77,41,64
grid_uneq,srs,78,16,98,86,13,2,71,73,56,96,37,70,26,66,8,52,63
grid_uneq,srs,79,6,54,48,99,16,38,13,76,37,56,3,9,55,98,42,79
grid_uneq,srs,80,74,43,98,89,64,14,25,18,48,20,1,68,47,40,73,69
grid_uneq,srs,81,54,28,21,65,13,15,25,30,69,61,63,87,84,64,45,78
grid_uneq,srs,82,52,10,46,12,81,82,23,45,9,5,73,55,83,91,29,61
grid_uneq,srs,83,66,10,35,43,51,68,33,61,81,52,15,44,17,26,72,21
grid_uneq,srs,84,45,99,26,59,36,74,70,80,31,95,6,22,18,12,96,90
grid_uneq,srs,85,75,8,11,14,92,41,29,91,45,53,18,73,100,78,16,85
grid_uneq,srs,86,13,100,48,63,93,36,3,7,5,49,50,11,73,20,39,46
grid_uneq,srs,87,64,60,40,92,27,2,96,48,90,39,36,81,58,26,57,44
grid_uneq,srs,88,52,92,8,61,73,94,22,63,32,68,60,42,37,90,65,76
grid_uneq,srs,89,82,98,14,49,48,58,75,40,20,65,27,4,5,16,87,37
grid_uneq,srs,90,49,50,34,46,35,32,57,41,92,60,45,76,23,71,65,84
grid_uneq,srs,91,52,58,90,65,25,42,60,85,55,21,4,46,59,56,51,61
grid_uneq,srs,92,41,88,30,94,45,66,13,18,53,86,100,15,35,79,98,82
grid_uneq,srs,93,33,6,31,100,18,73,72,71,17,23,94,63,96,97,8,12
grid_uneq,srs,94,82,41,32,94,60,27,91,76,46,92,75,6,11,89,100,48
grid_uneq,srs,95,3,93,34,47,10,37,87,19,33,92,30,71,80,75,22,52
grid_uneq,srs,96,91,27,26,17,66,12,67,10,64,6,55,99,7,46,25,40
grid_uneq,srs,97,63,92,35,46,72,69,84,96,51,68,50,38,70,54,66,74
grid_uneq,srs,98,59,73,97,40,94,16,29,87,51,54,58,26,20,15,24,21
grid_uneq,srs,99,78,28,75,20,44,50,30,16,4,95,87,1,51,49,73,91
grid_uneq,srs,100,20,92,86,90,48,32,88,7,22,51,98,76,82,45,2,38
grid_uneq,srs,101,27,5,74,75,93,59,1,99,26,82,51,81,85,67,20,30
grid_uneq,srs,102,47,64,54,32,57,27,74,6,76,26,73,38,15,97,52,96
grid_uneq,srs,103,87,88,58,56,14,54,84,3,66,24,71,89,12,39,76,67
grid_uneq,srs,104,27,82,42,53,70,22,68,96,47,33,63,6,21,54,10,64
grid_uneq,srs,105,36,71,97,87,70,77,17,58,67,29,51,99,72,84,39,98
grid_uneq,srs,106,77,88,69,55,92,53,82,95,8,39,32,76,18,58,45,83
grid_uneq,srs,107,89,83,22,6,78,72,58,48,8,59,77,31,17,49,98,81
grid_uneq,srs,108,53,33,28,65,97,25,72,2,99,44,51,98,90,43,67,42
grid_uneq,srs,109,93,4,12,11,31,89,15,17,21,57,48,53,71,27,62,2
grid_uneq,srs,110,18,87,73,35,71,98,48,15,14,22,95,44,96,46,27,12
grid_uneq,srs,111,92,78,69,50,74,51,72,53,76,17,58,30,12,20,85,2
grid_uneq,srs,112,24,78,87,32,5,46,98,79,68,93,23,17,25,99,73,22
grid_uneq,srs,113,68,62,64,48,96,51,57,82,91,35,74,69,32,23,34,17
grid_uneq,srs,114,88,72,6,43,1,84,55,99,52,71,76,95,11,22,44,65
grid_uneq,srs,115,75,46,50,12,36,93,48,92,35,23,74,4,95,8,56,47
grid_uneq,srs,116,99,12,27,58,41,11,96,68,51,77,43,55,38,44,28,42
grid_uneq,srs,117,49,76,87,47,3,39,72,56,15,4,6,26,82,41,30,38
grid_uneq,srs,118,57,56,80,52,10,38,7,77,16,29,5,18,76,41,85,98
grid_uneq,srs,119,13,27,35,88,47,21,76,1,100,99,48,17,86,77,29,19
grid_uneq,srs,120,72,11,19,20,77,79,78,97,95,37,83,75,40,81,43,82
grid_uneq,srs,121,15,73,65,99,5,81,82,30,20,67,62,25,16,41,63,17
grid_uneq,srs,122,96,57,72,3,21,92,83,19,32,30,15,13,34,94,81,84
grid_uneq,srs,123,85,1,81,47,13,48,56,9,64,53,62,40,95,92,99,84
grid_uneq,srs,124,16,63,46,6,74,25,66,23,87,44,24,65,2,96,39,78
grid_uneq,srs,125,21,14,1,27,39,62,63,56,6,29,71,42,67,82,51,84
grid_uneq,srs,126,83,74,92,81,40,55,61,67,66,12,95,16,25,80,41,82
grid_uneq,srs,127,66,72,92,82,55,80,20,77,73,35,23,51,9,43,38,61
grid_uneq,srs,128,73,90,13,75,97,55,21,60,25,83,93,27,61,53,95,23
grid_uneq,srs,129,92,4,67,51,83,78,54,47,69,3,62,35,90,50,84,91
grid_uneq,srs,130,60,57,54,51,63,6,34,38,67,69,68,70,75,9,84,3
grid_uneq,srs,131,85,61,88,13,18,100,27,77,76,60,56,84,21,38,24,39
grid_uneq,srs,132,7,12,70,100,96,48,59,73,9,24,91,32,15,56,92,19
grid_uneq,srs,133,98,55,10,89,93,29,23,37,27,54,73,87,2,67,33,83
grid_uneq,srs,134,21,33,89,60,17,45,75,49,35,36,93,68,77,69,59,14
grid_uneq,srs,135,44,12,13,91,73,55,21,49,19,23,40,37,85,2,33,59
grid_uneq,srs,136,54,51,62,15,49,40,64,69,16,47,100,81,37,93,6,58
grid_uneq,srs,137,35,80,32,82,40,98,46,10,37,87,19,58,94,31,18,23
grid_uneq,srs,138,7,96,59,12,83,65,80,36,11,27,78,2,6,10,74,56
grid_uneq,srs,139,9,21,32,91,89,31,97,65,16,7,53,87,61,94,75,55
grid_uneq,srs,140,64,18,51,41,59,96,82,75,12,73,78,10,60,42,83,54
grid_uneq,srs,141,11,14,70,42,52,1,37,67,85,88,45,18,41,25,10,76
grid_uneq,srs,142,6,34,77,61,68,52,63,67,79,57,94,14,23,51,17,87
grid_uneq,srs,143,33,73,18,50,47,3,20,72,46,26,40,92,69,44,89,23
grid_uneq,srs,144,4,71,10,22,95,60,66,8,47,40,99,33,16,64,13,88
grid_uneq,srs,145,64,7,46,83,96,57,31,15,62,8,59,3,79,56,30,94
grid_uneq,srs,146,24,96,42,2,62,7,73,32,71,86,16,36,28,46,48,99
grid_uneq,srs,147,50,92,55,94,79,85,57,30,23,98,84,33,82,42,39,20
grid_uneq,srs,148,94,59,4,14,67,76,82,96,75,95,61,74,85,66,45,5
grid_uneq,srs,149,34,64,62,92,42,15,79,55,28,95,36,44,83,58,18,25
grid_uneq,srs,150,20,14,65,52,99,35,31,39,51,76,98,57,27,2,60,4
grid_uneq,srs,151,28,32,97,84,90,24,51,20,82,43,34,41,66,44,95,27
grid_uneq,srs,152,68,6,2,98,54,79,49,40,83,65,80,74,76,99,55,16
grid_uneq,srs,153,82,85,40,37,78,44,11,22,33,1,83,87,71,56,61,36
grid_uneq,srs,154,7,64,68,96,72,84,94,63,29,13,71,43,27,99,15,51
grid_uneq,srs,155,40,91,80,58,61,50,52,100,96,77,89,76,44,69,15,82
grid_uneq,srs,156,88,64,67,41,95,91,84,45,11,49,80,47,31,46,32,86
grid_uneq,srs,157,74,7,82,39,20,53,38,42,59,24,54,32,94,21,44,22
grid_uneq,srs,158,85,51,33,42,73,99,53,44,35,89,98,86,93,75,62,83
grid_uneq,srs,159,18,34,73,69,77,23,81,68,5,76,89,74,51,35,11,21
grid_uneq,srs,160,100,79,16,3,70,33,32,15,2,7,61,23,97,47,68,22
grid_uneq,srs,161,89,99,17,81,94,38,92,3,32,12,57,35,50,49,25,51
grid_uneq,srs,162,92,71,9,18,97,33,61,58,45,55,39,17,64,32,38,12
grid_uneq,srs,163,50,38,21,6,41,75,44,22,84,93,81,72,51,91,66,3
grid_uneq,srs,164,33,27,5,44,6,17,15,68,18,54,79,84,28,13,41,25
grid_uneq,srs,165,6,9,14,68,3,44,97,43,85,18,34,37,49,96,74,47
grid_uneq,srs,166,65,46,75,80,8,27,55,36,40,4,62,97,22,30,24,53
grid_uneq,srs,167,46,28,68,29,15,77,53,88,60,38,35,31,52,80,89,13
grid_uneq,srs,168,37,2,33,27,45,82,66,81,4,42,18,79,97,22,65,30
grid_uneq,srs,169,58,52,53,100,29,49,28,9,89,85,14,56,55,23,64,77
grid_uneq,srs,170,15,10,35,19,36,4,48,6,25,72,53,78,27,86,7,18
grid_uneq,srs,171,59,63,27,76,74,85,98,58,20,79,12,16,91,3,6,18
grid_uneq,srs,172,99,78,87,36,63,11,19,84,32,30,64,35,49,77,13,8
grid_uneq,srs,173,66,28,41,8,17,65,39,70,34,88,90,12,13,55,36,21
grid_uneq,srs,174,58,42,90,27,21,15,40,45,66,88,33,36,53,82,1,44
grid_uneq,srs,175,88,71,73,51,77,14,34,81,35,3,12,25,10,90,4,9
grid_uneq,srs,176,21,1,89,44,30,76,15,83,43,79,51,58,53,73,38,41
grid_uneq,srs,177,11,64,22,18,42,96,16,82,37,8,79,63,57,53,56,77
grid_uneq,srs,178,53,23,68,18,98,27,36,95,74,8,89,75,32,81,55,60
grid_uneq,srs,179,16,62,60,36,86,27,1,90,88,66,53,34,89,68,50,71
grid_uneq,srs,180,93,83,44,42,57,63,84,47,94,92,86,35,17,96,77,48
grid_uneq,srs,181,72,6,87,21,50,37,1,62,16,14,13,2,3,97,52,77
grid_uneq,srs,182,14,66,10,51,92,8,55,94,11,47,31,67,79,50,40,88
grid_uneq,srs,183,65,8,34,97,78,19,89,2,37,98,20,80,46,42,16,67
grid_uneq,srs,184,12,39,54,62,11,99,93,73,71,49,85,76,44,3,38,15
grid_uneq,srs,185,16,57,20,90,89,61,4,81,49,52,28,25,41,99,100,47
grid_uneq,srs,186,53,25,60,54,90,45,13,97,23,69,37,65,14,40,1,21
grid_uneq,srs,187,69,77,76,74,31,66,96,11,84,95,8,94,54,85,33,92
grid_uneq,srs,188,95,7,76,24,6,91,54,56,83,92,86,66,59,88,19,61
grid_uneq,srs,189,16,96,97,36,26,66,50,37,43,98,74,33,84,99,41,3
grid_uneq,srs,190,41,83,69,36,2,94,14,92,4,90,20,65,67,48,91,11
grid_uneq,srs,191,59,98,22,9,27,30,12,36,44,29,42,51,88,18,31,77
grid_uneq,srs,192,9,4,56,14,84,76,55,99,62,95,88,38,24,29,98,46
grid_uneq,srs,193,22,75,21,94,12,82,58,100,56,38,43,7,37,79,65,14
grid_uneq,srs,194,13,79,91,85,40,51,20,44,7,23,49,43,12,38,11,27
grid_uneq,srs,195,7,33,43,79,99,62,71,40,84,53,50,19,44,89,13,16
grid_uneq,srs,196,48,1,40,83,30,20,27,86,72,39,34,61,81,60,71,53
grid_uneq,srs,197,11,64,49,4,100,76,70,53,87,85,62,26,52,72,88,58
grid_uneq,srs,198,11,72,34,19,37,76,93,98,77,49,50,36,33,71,47,82
grid_uneq,srs,199,51,87,76,42,93,80,72,71,18,8,20,38,14,91,30,61
grid_uneq,srs,200,24,70,95,72,32,33,46,19,16,4,57,59,97,25,91,75
grid_uneq,srs,201,80,82,47,34,36,79,75,99,18,53,9,49,77,50,98,56
grid_uneq,srs,202,20,18,95,54,6,70,40,79,2,75,51,33,44,98,78,4
grid_uneq,srs,203,26,52,77,97,23,39,78,80,55,44,31,98,10,65,34,89
grid_uneq,srs,204,86,98,85,24,15,10,31,91,89,69,48,72,67,55,39,37
grid_uneq,srs,205,19,34,49,32,88,37,94,18,96,91,40,30,50,70,59,2
grid_uneq,srs,206,33,100,96,63,31,64,43,25,53,16,18,38,39,42,89,2
grid_uneq,srs,207,71,93,67,75,34,10,63,43,87,45,22,85,60,100,48,33
grid_uneq,srs,208,31,35,6,53,49,16,51,19,3,7,59,20,99,98,17,5
grid_uneq,srs,209,78,50,74,38,69,36,100,19,96,26,7,64,83,80,63,87
grid_uneq,srs,210,16,3,48,96,64,85,75,15,29,62,36,88,38,80,47,19
grid_uneq,srs,211,27,43,10,95,49,13,58,30,28,25,71,99,33,14,35,15
grid_uneq,srs,212,63,93,54,29,67,57,16,14,44,18,75,91,32,46,41,28
grid_uneq,srs,213,6,63,7,88,25,2,55,46,24,34,79,4,61,78,1,58
grid_uneq,srs,214,53,93,91,63,83,74,9,98,13,38,46,56,89,54,50,27
grid_uneq,srs,215,25,21,90,85,8,56,99,28,2,24,35,82,66,75,93,43
grid_uneq,srs,216,84,5,73,86,60,49,54,42,91,44,58,36,3,85,70,87
grid_uneq,srs,217,62,25,27,55,61,82,41,88,17,94,46,59,52,98,86,19
grid_uneq,srs,218,46,74,90,4,38,67,82,50,88,81,68,17,40,39,70,41
grid_uneq,srs,219,47,21,38,53,27,15,34,76,56,16,9,93,74,97,66,70
grid_uneq,srs,220,52,40,76,67,81,55,73,44,15,56,61,50,21,32,14,88
grid_uneq,srs,221,68,70,43,35,58,38,61,63,99,82,2,10,79,18,45,86
grid_uneq,srs,222,59,33,74,21,48,69,22,12,16,83,42,17,1,76,88,3
grid_uneq,srs,223,14,28,89,76,64,17,36,31,24,92,83,81,90,91,45,43
grid_uneq,srs,224,45,28,9,36,49,37,100,20,47,62,61,18,22,14,21,35
grid_uneq,srs,225,40,46,64,19,63,81,33,91,4,90,11,20,84,55,10,8
grid_uneq,srs,226,57,45,1,33,79,50,56,67,13,40,2,72,21,92,27,78
grid_uneq,srs,227,13,88,5,64,96,62,94,53,9,83,37,54,44,48,80,75
grid_uneq,srs,228,6,68,21,94,59,82,18,54,87,17,30,65,46,24,19,61
grid_uneq,srs,229,52,100,74,37,95,98,4,76,36,96,77,33,84,78,10,6
grid_uneq,srs,230,70,82,43,21,36,54,57,33,1,63,14,8,26,62,97,23
grid_uneq,srs,231,46,57,5,40,3,61,39,56,1,47,13,31,93,51,18,95
grid_uneq,srs,232,33,71,72,30,50,14,19,3,27,16,5,21,73,60,53,26
grid_uneq,srs,233,27,15,65,87,55,86,12,47,74,32,84,48,81,42,92,89
grid_uneq,srs,234,4,19,50,51,49,74,17,39,71,88,31,16,2,8,7,48
grid_uneq,srs,235,70,97,46,73,83,35,61,94,7,6,17,5,45,25,14,62
grid_uneq,srs,236,91,6,5,33,81,47,61,29,38,37,24,12,27,14,42,63
grid_uneq,srs,237,16,86,33,58,75,8,37,30,53,73,43,64,19,22,52,70
grid_uneq,srs,238,43,40,86,63,24,60,36,16,54,45,5,23,80,13,57,70
grid_uneq,srs,239,48,29,75,7,13,95,35,80,27,99,26,68,33,84,79,61
grid_uneq,srs,240,65,89,49,66,63,32,2,86,91,29,18,43,95,73,41,75
grid_uneq,srs,241,85,16,90,42,80,35,70,57,25,28,18,91,7,15,83,27
grid_uneq,srs,242,20,1,98,68,99,66,64,58,47,27,41,86,73,34,71,78
grid_uneq,srs,243,24,84,25,4,67,39,83,18,70,73,28,58,89,10,91,62
grid_uneq,srs,244,93,64,51,34,28,60,94,59,19,96,80,41,37,4,47,57
grid_uneq,srs,245,10,66,92,34,54,41,43,86,47,73,90,29,55,53,61,57
grid_uneq,srs,246,55,33,76,14,16,44,31,95,77,81,37,88,92,9,17,51
grid_uneq,srs,247,43,28,69,95,17,80,14,75,27,29,99,100,87,64,50,41
grid_uneq,srs,248,11,60,79,73,3,44,7,100,9,64,89,94,81,8,62,71
grid_uneq,srs,249,4,98,24,8,100,86,49,36,74,16,42,11,43,44,85,50
grid_uneq,srs,250,99,41,66,62,42,23,21,17,96,40,94,78,67,100,83,75
grid_uneq,srs,251,52,33,20,5,27,100,25,65,10,55,21,71,63,46,76,19
grid_uneq,srs,252,13,51,97,63,82,25,48,50,4,39,23,41,17,22,74,42
grid_uneq,srs,253,89,51,98,33,73,87,82,2,1,76,15,92,86,91,31,28
grid_uneq,srs,254,98,84,44,70,33,81,61,46,28,79,91,54,93,63,99,23
grid_uneq,srs,255,12,66,58,3,63,53,98,27,25,64,20,2,6,96,74,60
grid_uneq,srs,256,87,41,44,98,68,25,95,96,78,59,13,97,89,37,63,33
grid_uneq,srs,257,38,55,11,95,4,32,15,28,92,54,58,34,13,25,33,51
grid_uneq,srs,258,11,26,82,17,36,64,42,54,65,49,4,84,31,55,79,85
grid_uneq,srs,259,80,51,23,1,24,61,90,47,91,17,55,12,71,79,30,63
grid_uneq,srs,260,79,88,15,58,29,55,67,78,30,62,34,72,98,36,49,21
grid_uneq,srs,261,90,16,68,63,25,58,36,87,82,59,8,47,86,75,55,31
grid_uneq,srs,262,42,41,43,34,80,22,19,54,97,12,77,68,89,91,26,61
grid_uneq,srs,263,75,9,58,89,46,72,47,23,31,6,98,28,19,61,44,73
grid_uneq,srs,264,65,36,79,6,32,19,8,77,51,81,100,18,4,48,66,44
grid_uneq,srs,265,67,32,29,28,14,38,30,50,43,13,64,46,90,59,27,3
grid_uneq,srs,266,72,14,64,36,44,17,77,98,53,20,10,28,38,13,90,32
grid_uneq,srs,267,3,82,51,81,15,84,56,20,34,74,40,63,37,68,14,13
grid_uneq,srs,268,25,73,72,24,55,81,14,40,42,29,96,71,97,22,17,99
grid_uneq,srs,269,77,49,54,64,89,33,83,1,16,81,78,58,31,5,10,99
grid_uneq,srs,270,48,49,33,52,100,21,91,2,34,42,92,75,26,87,58,43
grid_uneq,srs,271,56,23,2,30,18,93,35,39,45,27,65,61,29,34,64,95
grid_uneq,srs,272,62,53,15,12,17,95,46,20,74,10,43,91,65,28,40,24
grid_uneq,srs,273,81,2,87,25,16,19,30,100,17,12,78,92,90,37,75,61
grid_uneq,srs,274,40,37,83,91,14,66,85,64,34,98,96,56,7,6,71,18
grid_uneq,srs,275,37,96,78,1,74,91,71,28,67,84,53,5,14,97,2,11
grid_uneq,srs,276,47,86,25,23,69,36,64,65,37,43,58,31,28,88,44,46
grid_uneq,srs,277,14,57,58,84,54,83,24,30,55,99,2,56,79,46,3,31
grid_uneq,srs,278,45,21,81,55,36,95,66,71,42,29,40,67,60,73,9,1
grid_uneq,srs,279,13,51,60,45,12,10,46,65,86,75,69,7,87,28,23,54
grid_uneq,srs,280,6,86,47,16,10,68,58,72,77,50,29,54,33,96,36,46
grid_uneq,srs,281,59,81,13,52,74,89,23,9,91,65,95,18,45,83,71,48
grid_uneq,srs,282,84,41,39,79,10,15,36,86,38,83,89,64,27,60,25,21
grid_uneq,srs,283,74,54,32,3,50,8,5,87,31,61,63,56,1,30,76,51
grid_uneq,srs,284,80,59,75,84,8,68,79,4,14,71,85,60,67,26,6,99
grid_uneq,srs,285,56,16,58,100,47,27,64,34,32,77,38,93,51,45,97,23
grid_uneq,srs,286,1,36,42,16,95,64,83,94,38,24,85,89,67,18,76,51
grid_uneq,srs,287,1,8,72,49,59,80,32,41,69,100,95,48,23,75,58,28
grid_uneq,srs,288,94,37,52,1,67,69,82,87,65,54,95,74,21,71,62,47
grid_uneq,srs,289,1,38,66,68,80,56,46,16,65,36,13,72,61,33,40,17
grid_uneq,srs,290,50,58,15,99,22,95,36,82,27,90,97,61,72,68,28,73
grid_uneq,srs,291,44,48,49,72,54,21,84,52,85,47,63,87,33,18,74,95
grid_uneq,srs,292,37,62,6,56,57,98,90,60,3,19,16,99,63,28,21,44
grid_uneq,srs,293,55,57,2,20,73,62,14,28,54,19,74,69,82,7,15,10
grid_uneq,srs,294,69,15,6,78,23,79,27,83,26,22,4,18,91,14,25,31
grid_uneq,srs,295,77,17,14,32,46,76,81,37,67,88,16,12,13,75,53,18
grid_uneq,srs,296,90,12,42,62,61,82,21,64,14,27,86,29,78,37,11,88
grid_uneq,srs,297,18,71,77,30,92,21,67,7,4,41,68,55,45,93,10,87
grid_uneq,srs,298,75,52,79,10,48,78,40,53,39,21,22,46,77,9,7,29
grid_uneq,srs,299,37,28,83,91,77,75,93,17,64,8,47,46,69,10,50,40
grid_uneq,srs,300,9,37,47,12,63,7,15,10,78,21,56,86,40,8,36,42
grid_uneq,srs,301,49,83,72,68,90,2,64,77,9,38,37,51,47,84,52,7
grid_uneq,srs,302,50,55,8,70,12,37,33,29,88,78,40,44,97,85,5,11
grid_uneq,srs,303,49,16,42,82,43,19,18,93,15,35,85,22,12,57,44,68
grid_uneq,srs,304,12,22,71,93,35,58,46,98,38,59,25,37,76,17,50,87
grid_uneq,srs,305,94,90,18,34,36,87,71,98,93,31,79,39,67,89,16,65
grid_uneq,srs,306,23,95,53,77,75,54,67,92,24,94,63,35,76,93,33,49
grid_uneq,srs,307,17,31,22,35,21,26,6,48,29,49,76,70,27,88,25,98
grid_uneq,srs,308,18,57,53,67,16,38,79,48,76,75,27,6,41,64,87,89
grid_uneq,srs,309,50,52,65,71,56,48,91,11,96,26,88,27,14,97,79,1
grid_uneq,srs,310,70,66,19,32,53,40,63,14,73,35,77,78,75,10,4,59
grid_uneq,srs,311,90,19,82,5,39,37,12,84,69,17,45,54,97,86,15,67
grid_uneq,srs,312,39,14,65,66,36,79,25,35,91,71,44,13,80,1,58,90
grid_uneq,srs,313,45,21,65,4,76,77,58,57,17,50,46,41,72,28,15,99
grid_uneq,srs,314,55,23,81,98,6,24,40,75,4,93,18,29,27,94,8,71
