"V1","V2","V3","V4"
13,203,251,365
50,174,273,367
67,184,193,326
76,171,239,378
19,120,234,365
71,75,206,307
44,139,266,372
73,97,194,291
66,183,319,344
40,140,232,344
40,106,196,310
17,119,177,365
7,53,258,345
86,195,289,382
36,235,248,378
11,143,233,311
60,204,278,397
18,141,210,333
15,106,182,363
105,164,330,362
26,127,154,310
123,178,292,345
103,181,269,379
18,115,153,241
34,84,147,369
46,89,196,384
52,159,259,399
17,142,204,365
16,205,278,345
108,226,249,383
55,150,210,398
42,181,256,341
23,121,243,372
5,92,199,363
74,115,270,388
8,89,222,328
46,135,140,302
95,129,262,380
16,86,216,312
67,200,289,381
25,126,195,329
47,178,279,347
46,134,197,329
84,181,271,358
22,141,225,283
17,58,165,308
3,158,189,379
50,179,281,365
38,251,320,358
111,141,201,328
44,171,278,397
143,168,242,345
8,99,160,339
81,202,282,391
51,87,152,308
46,109,182,348
92,203,270,400
57,228,265,369
56,212,296,327
50,209,271,357
74,210,264,375
46,92,290,352
28,156,272,387
137,149,204,365
85,169,248,352
78,195,292,365
57,138,241,382
16,224,291,372
65,78,241,378
11,136,266,365
137,208,286,390
57,171,261,386
127,162,242,335
72,137,269,370
106,270,285,385
70,162,268,374
9,197,268,393
125,161,294,390
43,128,203,302
8,89,157,330
45,63,172,317
15,126,177,298
7,70,170,365
1,162,271,369
37,117,231,309
54,198,244,352
31,203,277,366
133,176,267,332
112,129,173,308
67,187,279,363
33,99,303,385
69,167,250,371
14,235,273,359
41,89,225,305
76,167,306,318
57,176,242,345
68,222,268,359
3,158,174,329
11,132,161,272
77,159,287,345
52,97,305,399
142,175,269,395
76,189,280,376
58,89,160,352
57,137,292,364
42,229,300,325
52,124,309,319
18,149,185,313
113,220,284,367
50,195,299,358
98,196,246,371
84,190,240,394
9,101,213,307
50,194,305,346
14,140,196,307
32,150,245,319
31,131,203,331
8,120,159,275
6,134,204,295
114,195,271,318
14,99,203,299
25,125,146,335
16,136,224,306
51,93,169,342
112,229,246,355
52,222,240,394
1,150,189,299
82,189,277,339
1,86,251,396
45,186,303,371
110,162,273,391
96,213,281,376
33,124,231,351
35,148,190,342
90,235,245,384
34,192,249,341
97,188,310,396
95,138,283,314
68,150,192,344
61,186,254,360
127,154,267,355
44,248,293,393
77,154,245,310
40,118,198,332
42,206,305,348
37,221,290,392
42,183,245,373
38,178,296,316
66,192,249,315
33,104,292,332
44,152,326,400
43,144,250,281
83,190,292,376
80,173,282,353
20,111,165,323
82,225,289,345
10,202,252,348
115,167,271,371
126,223,257,388
57,209,244,368
24,225,267,394
49,151,290,373
42,158,294,340
4,129,156,337
56,168,252,371
4,109,157,385
40,235,272,357
5,227,274,394
105,231,274,376
36,167,321,361
99,134,192,296
139,173,236,326
1,87,185,284
48,113,184,295
97,196,254,385
3,135,334,344
36,70,306,314
7,143,181,337
42,207,257,353
74,86,189,326
51,113,220,340
31,193,206,290
58,198,242,363
26,137,157,370
63,122,206,299
56,196,257,364
128,213,298,385
27,121,292,339
72,78,259,390
23,209,253,389
52,159,296,324
49,140,264,343
62,130,244,341
44,102,167,261
2,85,247,349
28,106,232,281
38,162,288,368
60,198,305,349
140,181,310,369
23,150,208,317
13,48,146,342
47,182,249,363
72,184,291,339
43,121,276,349
63,166,268,391
80,154,282,366
57,164,278,389
12,150,217,330
38,173,313,338
90,149,207,341
30,166,305,338
28,96,226,285
51,143,192,334
110,192,262,345
83,164,283,372
124,199,251,336
92,135,303,318
91,189,250,347
80,156,296,354
15,166,282,341
139,188,298,364
8,132,146,252
84,191,244,332
43,66,176,262
50,209,283,388
93,190,239,364
12,81,199,290
75,155,242,324
57,191,239,356
6,193,230,317
49,194,261,347
60,190,268,377
118,227,279,362
94,191,302,365
63,100,248,362
95,162,344,397
61,232,296,340
58,112,162,281
115,185,303,356
98,138,246,341
103,231,287,396
16,164,255,368
30,110,223,296
81,176,270,381
85,209,279,365
28,114,160,336
49,113,226,317
53,192,268,380
7,140,192,325
35,101,178,307
5,140,163,320
51,76,156,293
69,120,221,325
72,231,279,355
59,141,241,384
1,127,195,327
1,99,217,328
82,166,239,295
113,183,258,385
127,172,291,323
26,162,259,287
76,95,192,314
11,129,164,315
54,128,285,390
91,117,189,351
59,127,146,264
7,94,172,296
50,188,288,380
100,144,250,347
67,212,252,365
37,193,220,321
45,178,289,397
37,155,229,311
10,221,236,332
35,150,221,375
45,80,241,346
72,233,258,350
70,91,217,269
67,196,288,335
137,157,301,369
91,233,308,348
10,122,153,304
72,198,263,345
62,140,256,373
30,148,181,288
68,108,218,308
102,141,164,336
61,207,255,356
66,210,293,331
16,131,266,348
84,225,308,355
83,189,298,394
30,108,194,323
80,186,295,359
96,159,257,338
87,151,306,362
34,235,278,385
11,101,201,346
122,174,255,389
76,150,179,342
45,144,279,355
10,48,228,335
15,140,228,288
6,157,278,329
92,156,158,377
33,113,251,377
137,226,249,324
137,146,253,334
17,171,250,373
28,102,167,319
140,182,293,387
8,140,160,315
85,170,288,353
38,137,218,278
44,91,183,296
13,248,318,367
94,204,260,376
71,197,278,396
5,142,206,342
45,161,291,339
45,184,253,345
66,176,260,356
64,65,186,323
44,66,163,311
37,138,270,319
40,99,208,263
4,104,213,395
24,104,235,382
36,180,287,344
4,49,168,330
25,102,204,317
84,206,288,370
87,206,287,363
26,220,244,353
83,209,277,344
140,146,241,357
32,200,280,354
32,94,151,332
127,222,261,397
100,234,245,350
56,186,291,328
55,83,185,305
48,67,153,356
58,316,319,379
58,146,273,359
10,126,213,332
20,193,216,326
62,140,248,388
41,59,190,307
27,38,168,309
44,132,226,337
44,102,223,317
60,223,273,338
22,93,269,361
66,149,166,356
40,93,164,274
48,70,227,261
3,143,205,305
87,196,273,328
30,70,237,364
63,186,277,332
26,62,200,374
18,139,170,323
36,64,197,316
69,186,252,337
23,143,226,317
39,146,243,373
96,146,237,330
142,206,321,325
83,152,193,318
155,176,248,302
25,230,303,374
12,142,251,390
49,130,179,287
13,217,287,343
37,99,307,351
59,137,238,342
93,178,279,386
16,118,225,281
84,206,299,318
47,141,181,376
105,233,303,329
18,205,275,390
143,183,312,362
83,200,252,387
53,113,159,271
54,70,218,297
73,78,255,328
35,123,207,315
78,172,293,341
28,101,240,385
49,70,241,379
76,141,183,326
39,227,265,370
114,231,252,354
17,128,247,379
91,184,261,353
12,143,178,267
65,109,203,317
128,221,267,332
66,205,323,340
31,118,227,262
29,191,273,350
96,111,154,264
4,109,181,308
79,198,289,381
56,95,217,322
92,218,289,349
126,177,257,359
43,205,281,397
2,173,286,380
25,211,275,396
18,174,244,375
115,176,289,390
8,128,254,355
78,151,252,360
51,134,233,395
60,191,257,354
31,126,216,379
10,96,180,361
87,161,290,345
11,70,232,297
49,148,312,383
137,217,275,388
65,219,264,334
52,102,153,274
105,110,152,352
76,163,252,326
9,111,164,328
26,163,242,372
49,210,248,353
9,120,179,394
56,203,240,393
67,164,243,356
64,84,146,351
48,233,282,371
30,222,254,367
22,159,280,385
49,157,158,310
45,231,252,382
86,112,204,360
64,85,270,397
26,168,241,350
23,128,171,313
62,122,245,391
115,238,327,332
57,152,240,350
5,69,247,322
34,144,293,335
13,45,238,337
84,190,245,366
75,174,245,373
8,130,204,290
57,235,271,397
60,161,277,318
13,233,286,357
5,136,162,332
58,196,307,314
107,135,301,362
31,168,265,351
107,212,285,321
131,215,258,378
37,206,243,342
120,183,265,363
75,143,269,333
70,90,237,340
60,186,266,356
18,145,161,321
47,209,283,386
13,90,327,399
65,217,239,386
44,108,159,304
29,138,193,361
90,228,320,338
87,215,250,399
50,201,276,381
111,182,276,389
34,182,311,362
124,213,249,377
1,111,213,307
5,96,259,352
144,158,268,355
55,100,156,314
23,113,227,267
3,200,257,345
73,80,217,307
133,196,330,361
53,127,186,342
64,177,261,372
39,108,248,390
59,238,332,335
54,223,261,347
34,145,224,369
50,187,264,379
107,151,281,362
95,216,255,347
65,170,281,396
47,186,297,339
40,130,144,290
121,225,265,396
54,76,219,328
60,195,271,376
5,52,182,369
23,149,184,327
46,119,213,265
23,134,214,322
58,60,229,327
91,151,267,353
142,201,298,338
35,102,214,263
64,190,248,338
62,124,245,338
45,224,280,332
44,132,205,329
133,222,294,399
41,149,200,373
103,186,295,364
5,106,170,288
62,78,278,359
82,226,305,386
41,184,255,355
27,49,224,277
28,155,166,390
55,181,253,343
105,167,285,335
40,140,183,246
18,169,268,380
4,119,146,317
59,182,308,382
46,230,248,324
85,102,271,376
41,129,173,269
110,144,271,393
33,110,256,336
53,109,276,384
98,207,294,378
39,70,185,326
6,102,205,293
57,62,225,338
141,186,264,346
44,125,195,277
70,75,242,349
69,80,157,320
122,165,279,381
34,168,273,394
7,64,225,335
25,123,187,308
119,123,188,300
46,146,277,331
141,231,285,303
17,216,285,393
115,224,267,397
51,209,294,368
20,172,287,395
83,200,284,398
79,137,207,346
37,201,240,373
24,157,307,348
90,136,265,357
44,160,250,364
16,141,189,344
22,136,241,369
49,187,306,334
17,91,259,386
14,89,196,310
53,140,303,368
16,95,195,347
115,173,310,371
22,118,151,313
42,146,248,395
19,111,167,326
45,122,156,329
63,206,307,343
86,234,286,389
66,218,240,355
79,205,294,357
35,139,233,336
128,154,284,392
16,218,267,362
45,194,287,395
22,219,242,379
40,122,156,244
25,89,213,280
25,84,234,301
14,102,191,296
77,153,277,389
4,108,231,260
46,113,184,317
52,216,272,321
23,114,203,263
40,143,186,315
58,229,280,353
43,169,236,381
94,159,280,353
65,161,254,328
76,139,258,266
39,147,155,356
86,177,274,359
73,106,237,344
68,181,263,400
82,141,223,312
95,155,202,346
65,198,266,391
64,74,117,300
31,109,159,298
17,142,229,323
9,123,290,374
68,108,267,357
101,177,301,319
82,89,159,329
2,69,172,324
114,190,252,346
37,231,239,349
