pop,method,rep,idx1,idx2,idx3,idx4
clust_eq,srs,195,51,98,40,91
clust_eq,srs,196,23,10,60,92
clust_eq,srs,197,59,58,83,37
clust_eq,srs,198,96,48,66,65
clust_eq,srs,199,34,79,21,96
clust_eq,srs,200,58,89,3,85
clust_eq,srs,201,96,85,77,17
clust_eq,srs,202,48,23,59,50
clust_eq,srs,203,51,55,3,77
clust_eq,srs,204,66,52,32,50
clust_eq,srs,205,6,49,44,21
clust_eq,srs,206,7,95,71,44
clust_eq,srs,207,55,85,46,10
clust_eq,srs,208,57,45,88,43
clust_eq,srs,209,33,94,42,72
clust_eq,srs,210,51,25,20,4
clust_eq,srs,211,49,25,51,89
clust_eq,srs,212,8,17,86,16
clust_eq,srs,213,43,17,53,81
clust_eq,srs,214,71,57,17,33
clust_eq,srs,215,78,86,27,15
clust_eq,srs,216,86,88,44,92
clust_eq,srs,217,66,94,98,58
clust_eq,srs,218,83,71,77,94
clust_eq,srs,219,9,84,17,12
clust_eq,srs,220,28,10,96,16
clust_eq,srs,221,68,88,37,99
clust_eq,srs,222,53,78,48,95
clust_eq,srs,223,70,14,74,91
clust_eq,srs,224,72,93,100,54
clust_eq,srs,225,86,48,90,96
clust_eq,srs,226,22,63,87,29
clust_eq,srs,227,62,25,39,53
clust_eq,srs,228,72,48,83,13
clust_eq,srs,229,5,34,81,45
clust_eq,srs,230,68,11,43,98
clust_eq,srs,231,38,60,17,25
clust_eq,srs,232,50,43,34,6
clust_eq,srs,233,14,34,44,57
clust_eq,srs,234,53,2,1,9
clust_eq,srs,235,78,37,40,55
clust_eq,srs,236,35,61,93,64
clust_eq,srs,237,12,21,99,95
clust_eq,srs,238,16,85,50,87
clust_eq,srs,239,15,38,61,66
clust_eq,srs,240,59,36,25,69
clust_eq,srs,241,31,9,56,3
clust_eq,srs,242,15,9,70,36
clust_eq,srs,243,88,48,61,2
clust_eq,srs,244,12,57,5,62
clust_eq,srs,245,85,2,57,48
clust_eq,srs,246,12,24,67,55
clust_eq,srs,247,23,79,93,17
clust_eq,srs,248,56,52,92,39
clust_eq,srs,249,27,31,12,50
clust_eq,srs,250,87,5,80,35
clust_eq,srs,251,48,52,28,30
clust_eq,srs,252,8,86,68,22
clust_eq,srs,253,11,1,50,39
clust_eq,srs,254,76,48,38,79
clust_eq,srs,255,99,74,32,84
clust_eq,srs,256,11,80,17,42
clust_eq,srs,257,45,16,55,2
clust_eq,srs,258,68,80,83,62
clust_eq,srs,259,91,17,100,36
clust_eq,srs,260,71,80,38,92
clust_eq,srs,261,97,49,59,30
clust_eq,srs,262,73,63,54,7
clust_eq,srs,263,25,58,45,54
clust_eq,srs,264,20,89,25,18
clust_eq,srs,265,56,90,29,94
clust_eq,srs,266,53,40,25,55
clust_eq,srs,267,71,26,98,47
clust_eq,srs,268,57,67,21,6
clust_eq,srs,269,38,26,31,50
clust_eq,srs,270,5,51,65,79
clust_eq,srs,271,75,24,92,38
clust_eq,srs,272,62,89,29,47
clust_eq,srs,273,58,69,6,80
clust_eq,srs,274,100,35,48,68
clust_eq,srs,275,27,51,86,94
clust_eq,srs,276,64,77,38,37
clust_eq,srs,277,86,25,45,75
clust_eq,srs,278,75,59,89,39
clust_eq,srs,279,73,8,23,60
clust_eq,srs,280,34,6,99,67
clust_eq,srs,281,77,35,28,58
clust_eq,srs,282,12,38,28,83
clust_eq,srs,283,81,51,63,29
clust_eq,srs,284,70,86,67,76
clust_eq,srs,285,3,93,6,46
clust_eq,srs,286,39,34,59,54
clust_eq,srs,287,23,56,18,20
clust_eq,srs,288,98,100,21,94
clust_eq,srs,289,46,14,59,49
clust_eq,srs,290,24,69,59,23
clust_eq,srs,291,32,17,37,22
clust_eq,srs,292,19,26,40,14
clust_eq,srs,293,78,41,99,4
clust_eq,srs,294,51,20,96,41
clust_eq,srs,295,36,45,50,24
clust_eq,srs,296,23,64,55,27
clust_eq,srs,297,22,70,52,98
clust_eq,srs,298,44,94,4,71
clust_eq,srs,299,84,97,38,30
clust_eq,srs,300,59,86,51,88
clust_eq,srs,301,55,5,97,76
clust_eq,srs,302,42,13,56,6
clust_eq,srs,303,44,76,20,19
clust_eq,srs,304,69,57,40,79
clust_eq,srs,305,48,9,95,8
clust_eq,srs,306,70,16,50,41
clust_eq,srs,307,11,66,48,67
clust_eq,srs,308,66,45,39,16
clust_eq,srs,309,89,85,80,66
clust_eq,srs,310,77,13,19,87
clust_eq,srs,311,76,96,28,99
clust_eq,srs,312,83,24,44,21
clust_eq,srs,313,32,92,93,26
clust_eq,srs,314,22,99,3,47
clust_eq,srs,315,27,80,22,30
clust_eq,srs,316,61,99,77,93
clust_eq,srs,317,4,51,94,52
clust_eq,srs,318,51,28,6,78
clust_eq,srs,319,27,34,33,95
clust_eq,srs,320,59,48,45,18
clust_eq,srs,321,21,40,27,49
clust_eq,srs,322,73,32,46,18
clust_eq,srs,323,49,27,31,58
clust_eq,srs,324,74,55,14,68
clust_eq,srs,325,4,44,86,45
clust_eq,srs,326,74,4,75,37
clust_eq,srs,327,94,16,43,77
clust_eq,srs,328,27,88,82,8
clust_eq,srs,329,73,18,92,39
clust_eq,srs,330,95,68,90,66
clust_eq,srs,331,35,96,73,3
clust_eq,srs,332,43,21,46,82
clust_eq,srs,333,76,24,49,66
clust_eq,srs,334,81,97,63,65
clust_eq,srs,335,76,54,12,64
clust_eq,srs,336,24,100,52,77
clust_eq,srs,337,1,52,92,8
clust_eq,srs,338,24,27,63,42
clust_eq,srs,339,34,84,26,68
clust_eq,srs,340,44,50,86,65
clust_eq,srs,341,50,73,42,21
clust_eq,srs,342,48,50,7,31
clust_eq,srs,343,89,49,68,27
clust_eq,srs,344,9,37,44,92
clust_eq,srs,345,87,7,49,55
clust_eq,srs,346,6,43,52,7
clust_eq,srs,347,79,36,97,93
clust_eq,srs,348,44,86,20,21
clust_eq,srs,349,97,6,9,38
clust_eq,srs,350,39,86,37,97
clust_eq,srs,351,30,46,94,2
clust_eq,srs,352,29,22,38,14
clust_eq,srs,353,50,37,31,36
clust_eq,srs,354,7,28,57,61
clust_eq,srs,355,2,73,49,64
clust_eq,srs,356,84,10,60,99
clust_eq,srs,357,40,30,41,29
clust_eq,srs,358,82,25,60,75
clust_eq,srs,359,55,81,3,84
clust_eq,srs,360,5,58,40,81
clust_eq,srs,361,79,71,26,43
clust_eq,srs,362,11,27,83,97
clust_eq,srs,363,90,100,84,8
clust_eq,srs,364,26,90,4,77
clust_eq,srs,365,56,64,90,51
clust_eq,srs,366,98,17,34,71
clust_eq,srs,367,71,30,32,28
clust_eq,srs,368,8,92,23,10
clust_eq,srs,369,8,13,89,19
clust_eq,srs,370,15,58,50,84
clust_eq,srs,371,95,74,30,90
clust_eq,srs,372,92,84,49,38
clust_eq,srs,373,44,49,57,20
clust_eq,srs,374,97,22,68,94
clust_eq,srs,375,91,12,86,7
clust_eq,srs,376,29,75,89,88
clust_eq,srs,377,9,100,70,49
clust_eq,srs,378,20,100,15,86
clust_eq,srs,379,80,24,26,12
clust_eq,srs,380,75,89,80,97
clust_eq,srs,381,95,54,91,52
clust_eq,srs,382,94,45,16,29
clust_eq,srs,383,98,84,26,76
clust_eq,srs,384,89,86,67,47
clust_eq,srs,385,39,88,10,21
clust_eq,srs,386,66,93,44,51
clust_eq,srs,387,91,59,68,29
clust_eq,srs,388,14,29,30,16
clust_eq,srs,389,83,34,35,13
clust_eq,srs,390,30,7,4,85
clust_eq,srs,391,17,47,74,90
clust_eq,srs,392,31,59,95,21
clust_eq,srs,393,48,57,71,45
clust_eq,srs,394,43,49,20,12
clust_eq,srs,395,22,87,81,44
clust_eq,srs,396,96,92,7,54
clust_eq,srs,397,32,84,78,29
clust_eq,srs,398,56,78,64,22
clust_eq,srs,399,25,53,62,83
clust_eq,srs,400,39,34,12,59
clust_eq,srs,401,79,11,25,40
clust_eq,srs,402,99,6,72,89
clust_eq,srs,403,75,86,28,24
clust_eq,srs,404,1,87,48,23
clust_eq,srs,405,74,1,83,57
clust_eq,srs,406,61,38,62,81
clust_eq,srs,407,3,14,62,16
clust_eq,srs,408,54,75,59,100
clust_eq,srs,409,94,28,72,41
clust_eq,srs,410,83,14,79,63
clust_eq,srs,411,6,53,87,5
clust_eq,srs,412,52,66,40,29
clust_eq,srs,413,85,26,61,87
clust_eq,srs,414,48,39,32,91
clust_eq,srs,415,8,15,27,24
clust_eq,srs,416,63,62,60,34
clust_eq,srs,417,54,86,17,8
clust_eq,srs,418,50,9,19,82
clust_eq,srs,419,73,34,22,28
clust_eq,srs,420,92,49,19,14
clust_eq,srs,421,81,6,15,69
clust_eq,srs,422,14,79,89,73
clust_eq,srs,423,43,84,39,35
clust_eq,srs,424,64,16,50,82
clust_eq,srs,425,90,54,52,53
clust_eq,srs,426,24,67,36,16
clust_eq,srs,427,77,91,75,16
clust_eq,srs,428,6,92,63,29
clust_eq,srs,429,24,78,59,65
clust_eq,srs,430,57,1,100,50
clust_eq,srs,431,51,76,49,22
clust_eq,srs,432,65,93,57,64
clust_eq,srs,433,78,47,5,82
clust_eq,srs,434,63,27,87,34
clust_eq,srs,435,97,23,13,69
clust_eq,srs,436,50,29,17,64
clust_eq,srs,437,94,59,17,38
clust_eq,srs,438,52,44,31,40
clust_eq,srs,439,48,79,1,22
clust_eq,srs,440,34,39,79,13
clust_eq,srs,441,43,18,11,79
clust_eq,srs,442,41,90,99,18
clust_eq,srs,443,46,91,54,7
clust_eq,srs,444,33,6,43,69
clust_eq,srs,445,38,56,32,95
clust_eq,srs,446,36,18,84,69
clust_eq,srs,447,34,74,82,16
clust_eq,srs,448,98,79,44,10
clust_eq,srs,449,99,78,19,18
clust_eq,srs,450,17,100,28,15
clust_eq,srs,451,60,81,33,95
clust_eq,srs,452,29,67,19,53
clust_eq,srs,453,91,17,47,38
clust_eq,srs,454,11,35,31,30
clust_eq,srs,455,40,18,63,38
clust_eq,srs,456,2,57,83,18
clust_eq,srs,457,8,13,55,63
clust_eq,srs,458,39,96,22,13
clust_eq,srs,459,78,84,27,16
clust_eq,srs,460,12,96,50,76
clust_eq,srs,461,57,61,71,46
clust_eq,srs,462,32,63,70,94
clust_eq,srs,463,37,47,41,12
clust_eq,srs,464,61,18,64,56
clust_eq,srs,465,42,34,83,1
clust_eq,srs,466,86,40,93,94
clust_eq,srs,467,56,24,68,7
clust_eq,srs,468,78,37,81,96
clust_eq,srs,469,64,5,83,29
clust_eq,srs,470,69,91,92,57
clust_eq,srs,471,54,5,25,65
clust_eq,srs,472,30,48,90,96
clust_eq,srs,473,71,79,83,76
clust_eq,srs,474,91,89,100,99
clust_eq,srs,475,28,59,11,57
clust_eq,srs,476,19,41,72,65
clust_eq,srs,477,87,55,47,25
clust_eq,srs,478,10,73,42,17
clust_eq,srs,479,38,4,30,56
clust_eq,srs,480,9,26,43,63
clust_eq,srs,481,17,24,47,14
clust_eq,srs,482,52,21,90,100
clust_eq,srs,483,86,85,32,26
clust_eq,srs,484,55,79,36,80
clust_eq,srs,485,93,49,87,43
clust_eq,srs,486,68,27,57,59
clust_eq,srs,487,41,72,78,61
clust_eq,srs,488,10,5,38,54
clust_eq,srs,489,34,99,63,77
clust_eq,srs,490,77,53,81,84
clust_eq,srs,491,60,71,68,62
clust_eq,srs,492,11,53,69,85
clust_eq,srs,493,53,22,98,9
clust_eq,srs,494,13,98,77,3
clust_eq,srs,495,2,32,88,63
clust_eq,srs,496,85,93,50,52
clust_eq,srs,497,88,21,100,51
clust_eq,srs,498,37,70,69,71
clust_eq,srs,499,64,92,49,22
clust_eq,srs,500,43,60,30,68
clust_eq,srs,501,94,43,77,50
clust_eq,srs,502,15,75,56,55
clust_eq,srs,503,80,31,51,24
clust_eq,srs,504,81,94,7,61
clust_eq,srs,505,31,19,13,21
clust_eq,srs,506,70,98,6,32
clust_eq,srs,507,11,93,7,38
clust_eq,srs,508,48,27,44,70
clust_eq,srs,509,31,81,38,15
clust_eq,srs,510,22,75,68,88
clust_eq,srs,511,86,38,62,32
clust_eq,srs,512,67,8,88,35
clust_eq,srs,513,12,64,1,66
clust_eq,srs,514,42,14,19,95
clust_eq,srs,515,45,33,91,32
clust_eq,srs,516,64,62,92,71
clust_eq,srs,517,12,73,38,6
clust_eq,srs,518,9,61,76,56
clust_eq,srs,519,72,61,49,82
clust_eq,srs,520,52,48,81,2
clust_eq,srs,521,58,80,78,55
clust_eq,srs,522,39,8,74,18
clust_eq,srs,523,35,99,96,31
clust_eq,srs,524,3,2,69,66
clust_eq,srs,525,55,64,83,25
clust_eq,srs,526,3,30,71,94
clust_eq,srs,527,95,8,97,45
clust_eq,srs,528,19,25,52,73
clust_eq,srs,529,22,47,2,30
clust_eq,srs,530,68,59,100,92
clust_eq,srs,531,82,35,97,81
clust_eq,srs,532,21,17,50,47
clust_eq,srs,533,1,74,83,78
clust_eq,srs,534,27,19,22,97
clust_eq,srs,535,33,38,66,54
clust_eq,srs,536,39,80,82,83
clust_eq,srs,537,22,51,11,43
clust_eq,srs,538,23,81,14,64
clust_eq,srs,539,45,93,28,7
clust_eq,srs,540,52,16,1,14
clust_eq,srs,541,32,37,76,80
clust_eq,srs,542,52,12,48,31
clust_eq,srs,543,43,42,49,24
clust_eq,srs,544,36,73,4,21
clust_eq,srs,545,24,70,6,82
clust_eq,srs,546,15,10,30,76
clust_eq,srs,547,14,86,3,1
clust_eq,srs,548,11,74,96,27
clust_eq,srs,549,66,83,6,30
clust_eq,srs,550,61,50,33,58
clust_eq,srs,551,80,5,96,97
clust_eq,srs,552,4,44,90,93
clust_eq,srs,553,56,64,60,87
clust_eq,srs,554,21,88,62,49
clust_eq,srs,555,82,94,95,68
clust_eq,srs,556,63,10,16,8
clust_eq,srs,557,32,16,44,69
clust_eq,srs,558,76,12,87,44
clust_eq,srs,559,6,25,75,66
clust_eq,srs,560,96,13,5,31
clust_eq,srs,561,46,72,51,16
clust_eq,srs,562,27,15,48,82
clust_eq,srs,563,38,37,84,92
clust_eq,srs,564,92,91,18,68
clust_eq,srs,565,99,22,60,71
clust_eq,srs,566,87,35,31,74
clust_eq,srs,567,49,78,68,10
clust_eq,srs,568,51,35,32,49
clust_eq,srs,569,21,52,34,50
clust_eq,srs,570,87,15,57,76
clust_eq,srs,571,43,13,83,82
clust_eq,srs,572,35,50,27,54
clust_eq,srs,573,87,32,58,28
clust_eq,srs,574,56,22,77,67
clust_eq,srs,575,10,91,68,18
clust_eq,srs,576,14,5,83,47
clust_eq,srs,577,21,87,28,31
clust_eq,srs,578,19,32,2,50
clust_eq,srs,579,100,11,98,61
clust_eq,srs,580,68,98,33,57
clust_eq,srs,581,17,3,65,9
clust_eq,srs,582,39,15,7,24
clust_eq,srs,583,3,30,26,95
clust_eq,srs,584,15,68,17,50
clust_eq,srs,585,85,76,86,33
clust_eq,srs,586,52,18,34,62
clust_eq,srs,587,66,13,70,62
clust_eq,srs,588,21,24,29,16
clust_eq,srs,589,12,3,77,78
clust_eq,srs,590,73,42,76,53
clust_eq,srs,591,3,83,21,16
clust_eq,srs,592,54,74,1,29
clust_eq,srs,593,80,43,9,69
clust_eq,srs,594,29,42,89,63
clust_eq,srs,595,89,44,68,35
clust_eq,srs,596,49,51,2,75
clust_eq,srs,597,64,100,33,27
clust_eq,srs,598,88,73,52,59
clust_eq,srs,599,55,23,93,64
clust_eq,srs,600,64,89,41,98
clust_eq,srs,601,58,29,62,44
clust_eq,srs,602,54,7,86,46
clust_eq,srs,603,92,62,54,23
clust_eq,srs,604,46,93,98,1
clust_eq,srs,605,28,57,21,60
clust_eq,srs,606,26,33,99,61
clust_eq,srs,607,27,69,67,97
clust_eq,srs,608,17,74,72,27
clust_eq,srs,609,40,86,74,8
clust_eq,srs,610,90,40,1,6
clust_eq,srs,611,69,65,3,95
clust_eq,srs,612,93,28,62,50
clust_eq,srs,613,23,7,9,55
clust_eq,srs,614,61,63,59,19
clust_eq,srs,615,100,41,92,29
clust_eq,srs,616,90,76,51,13
clust_eq,srs,617,81,20,25,95
clust_eq,srs,618,26,70,13,54
clust_eq,srs,619,63,20,33,53
clust_eq,srs,620,23,88,58,65
clust_eq,srs,621,88,90,73,98
clust_eq,srs,622,60,76,88,52
clust_eq,srs,623,24,63,91,61
clust_eq,srs,624,18,88,37,80
clust_eq,srs,625,42,30,54,28
clust_eq,srs,626,61,31,42,97
clust_eq,srs,627,11,44,75,36
clust_eq,srs,628,47,58,94,49
clust_eq,srs,629,94,62,16,70
clust_eq,srs,630,26,1,8,10
clust_eq,srs,631,30,14,17,58
clust_eq,srs,632,81,40,89,43
clust_eq,srs,633,15,46,3,18
clust_eq,srs,634,79,64,1,51
clust_eq,srs,635,59,47,38,30
clust_eq,srs,636,61,7,75,81
clust_eq,srs,637,5,39,34,30
clust_eq,srs,638,71,70,18,22
clust_eq,srs,639,52,37,14,57
clust_eq,srs,640,24,88,75,85
clust_eq,srs,641,64,14,3,84
clust_eq,srs,642,74,13,91,28
clust_eq,srs,643,45,7,79,90
clust_eq,srs,644,17,64,68,38
clust_eq,srs,645,19,27,79,25
clust_eq,srs,646,41,78,61,82
clust_eq,srs,647,77,7,12,29
clust_eq,srs,648,56,75,72,87
clust_eq,srs,649,44,64,54,80
clust_eq,srs,650,9,7,92,74
clust_eq,srs,651,69,76,12,80
clust_eq,srs,652,96,76,94,57
clust_eq,srs,653,9,70,51,86
clust_eq,srs,654,53,52,65,84
clust_eq,srs,655,47,48,79,94
clust_eq,srs,656,29,83,72,60
clust_eq,srs,657,13,95,5,47
clust_eq,srs,658,17,40,79,51
clust_eq,srs,659,84,74,43,39
clust_eq,srs,660,2,82,33,10
clust_eq,srs,661,48,64,96,80
clust_eq,srs,662,48,91,70,21
clust_eq,srs,663,55,82,94,52
clust_eq,srs,664,88,85,3,91
clust_eq,srs,665,36,16,2,27
clust_eq,srs,666,29,72,46,5
clust_eq,srs,667,30,50,58,95
clust_eq,srs,668,74,47,97,26
clust_eq,srs,669,70,38,24,90
clust_eq,srs,670,28,84,14,100
clust_eq,srs,671,69,73,90,46
clust_eq,srs,672,22,1,72,65
clust_eq,srs,673,10,34,85,38
clust_eq,srs,674,68,54,15,18
clust_eq,srs,675,97,54,21,7
clust_eq,srs,676,21,40,5,22
clust_eq,srs,677,72,89,100,99
clust_eq,srs,678,73,77,4,2
clust_eq,srs,679,77,74,14,45
clust_eq,srs,680,11,34,48,66
clust_eq,srs,681,45,7,43,15
clust_eq,srs,682,16,25,79,94
clust_eq,srs,683,71,28,33,34
clust_eq,srs,684,5,31,78,79
clust_eq,srs,685,85,93,46,28
clust_eq,srs,686,14,97,23,68
clust_eq,srs,687,19,5,69,36
clust_eq,srs,688,46,93,31,92
clust_eq,srs,689,26,30,15,63
clust_eq,srs,690,57,42,90,89
clust_eq,srs,691,41,54,6,67
clust_eq,srs,692,53,46,60,63
clust_eq,srs,693,6,68,57,61
clust_eq,srs,694,92,85,86,98
clust_eq,srs,695,18,74,68,92
clust_eq,srs,696,4,6,68,76
clust_eq,srs,697,12,68,63,92
clust_eq,srs,698,20,24,97,83
clust_eq,srs,699,3,54,71,48
clust_eq,srs,700,34,91,49,25
clust_eq,srs,701,73,100,83,46
clust_eq,srs,702,47,53,5,73
clust_eq,srs,703,89,23,35,63
clust_eq,srs,704,16,89,72,2
clust_eq,srs,705,30,6,71,84
clust_eq,srs,706,57,16,98,43
clust_eq,srs,707,17,99,7,78
clust_eq,srs,708,40,68,4,43
clust_eq,srs,709,26,69,4,24
clust_eq,srs,710,95,75,64,26
clust_eq,srs,711,66,86,94,88
clust_eq,srs,712,23,75,48,13
clust_eq,srs,713,25,49,88,17
clust_eq,srs,714,7,95,82,71
clust_eq,srs,715,87,16,64,74
clust_eq,srs,716,78,73,67,69
clust_eq,srs,717,20,22,91,60
clust_eq,srs,718,4,99,23,70
clust_eq,srs,719,86,4,60,36
clust_eq,srs,720,64,44,73,49
clust_eq,srs,721,75,56,12,88
clust_eq,srs,722,64,28,93,12
clust_eq,srs,723,21,35,3,78
clust_eq,srs,724,42,67,14,60
clust_eq,srs,725,50,100,26,82
clust_eq,srs,726,89,80,27,98
clust_eq,srs,727,4,70,35,82
clust_eq,srs,728,70,1,80,79
clust_eq,srs,729,83,31,88,37
clust_eq,srs,730,8,44,33,89
clust_eq,srs,731,12,8,3,49
clust_eq,srs,732,32,45,99,93
clust_eq,srs,733,97,11,98,65
clust_eq,srs,734,76,18,26,34
