pop,method,rep,idx1,idx2,idx3,idx4,idx5,idx6,idx7,idx8,idx9,idx10
meuse_uneq,wave,34,1,11,20,47,57,65,69,76,142,148
meuse_uneq,wave,35,6,38,48,55,88,90,95,116,118,129
meuse_uneq,wave,36,2,16,28,37,53,56,63,71,111,152
meuse_uneq,wave,37,1,10,18,32,47,55,81,82,114,139
meuse_uneq,wave,38,10,13,23,46,55,65,75,97,144,155
meuse_uneq,wave,39,2,19,27,43,53,61,79,83,100,135
meuse_uneq,wave,40,4,27,40,54,70,78,109,117,126,138
meuse_uneq,wave,41,5,13,20,35,55,64,87,103,132,152
meuse_uneq,wave,42,13,38,54,76,82,85,92,121,132,146
meuse_uneq,wave,43,7,12,18,40,59,61,66,73,97,113
meuse_uneq,wave,44,22,45,55,63,65,73,84,111,132,151
meuse_uneq,wave,45,7,39,53,61,75,83,101,133,137,145
meuse_uneq,wave,46,13,18,25,36,53,65,87,111,121,145
meuse_uneq,wave,47,11,19,35,40,54,61,67,80,104,152
meuse_uneq,wave,48,7,16,38,51,54,62,75,82,83,144
meuse_uneq,wave,49,4,9,22,45,55,67,75,114,118,145
meuse_uneq,wave,50,2,19,34,46,58,80,91,97,117,118
meuse_uneq,wave,51,14,28,39,44,53,61,76,83,109,141
meuse_uneq,wave,52,8,19,34,56,81,85,107,117,124,139
meuse_uneq,wave,53,5,13,25,38,66,74,110,122,125,153
meuse_uneq,wave,54,2,20,25,52,55,61,66,88,96,108
meuse_uneq,wave,55,7,36,40,53,61,70,89,111,130,144
meuse_uneq,wave,56,3,17,37,56,63,72,90,97,109,125
meuse_uneq,wave,57,6,17,37,56,67,73,96,125,135,148
meuse_uneq,wave,58,4,21,64,79,98,103,120,124,133,151
meuse_uneq,wave,59,13,20,30,46,55,64,72,101,105,153
meuse_uneq,wave,60,15,20,40,63,66,74,92,95,110,125
meuse_uneq,wave,61,6,14,20,53,61,66,74,93,107,146
meuse_uneq,wave,62,4,12,38,51,54,61,67,80,91,118
meuse_uneq,wave,63,3,16,22,46,60,66,68,79,99,105
meuse_uneq,wave,64,3,13,23,59,72,115,117,118,142,153
meuse_uneq,wave,65,3,19,32,40,57,65,71,89,132,135
meuse_uneq,wave,66,8,19,33,50,61,79,82,95,98,124
meuse_uneq,wave,67,8,17,29,37,53,55,72,91,116,127
meuse_uneq,wave,68,6,13,20,35,57,65,75,111,128,149
meuse_uneq,wave,69,18,38,50,53,56,72,84,115,153,154
meuse_uneq,wave,70,11,13,21,52,58,73,85,97,109,146
meuse_uneq,wave,71,2,5,19,36,45,82,86,87,123,152
meuse_uneq,wave,72,2,18,36,55,81,115,124,135,139,143
meuse_uneq,wave,73,14,20,29,40,53,62,66,69,79,91
meuse_uneq,wave,74,1,18,25,38,53,60,66,88,135,152
meuse_uneq,wave,75,14,18,31,53,56,65,68,73,120,146
meuse_uneq,wave,76,2,19,33,41,53,68,79,108,117,145
meuse_uneq,wave,77,2,20,24,43,53,66,76,93,109,121
meuse_uneq,wave,78,7,16,37,47,55,80,82,114,138,147
meuse_uneq,wave,79,16,33,48,53,56,62,66,82,97,139
meuse_uneq,wave,80,1,18,26,36,45,65,75,123,136,149
meuse_uneq,wave,81,6,13,38,61,67,87,118,119,124,152
meuse_uneq,wave,82,1,11,21,57,59,65,70,79,137,151
meuse_uneq,wave,83,4,37,51,52,67,80,82,122,129,152
meuse_uneq,wave,84,5,16,38,53,56,62,75,83,95,135
meuse_uneq,wave,85,2,15,21,37,46,55,62,69,71,153
meuse_uneq,wave,86,1,39,60,67,75,79,109,125,129,145
meuse_uneq,wave,87,3,19,28,51,52,56,65,75,101,148
meuse_uneq,wave,88,4,18,34,40,49,66,93,121,137,146
meuse_uneq,wave,89,5,16,38,59,61,76,81,89,105,145
meuse_uneq,wave,90,4,16,21,55,63,89,97,104,124,146
meuse_uneq,wave,91,4,19,27,36,45,57,73,112,118,152
meuse_uneq,wave,92,6,16,19,33,67,73,92,122,124,144
meuse_uneq,wave,93,1,10,21,41,54,62,77,82,113,128
meuse_uneq,wave,94,19,43,54,75,83,84,122,133,136,145
meuse_uneq,wave,95,21,52,56,63,69,84,87,89,119,142
meuse_uneq,wave,96,6,17,34,40,48,58,64,87,109,152
meuse_uneq,wave,97,2,17,40,71,93,95,114,118,123,128
meuse_uneq,wave,98,6,17,39,59,67,82,87,119,123,152
meuse_uneq,wave,99,4,13,23,51,53,60,69,70,79,116
meuse_uneq,wave,100,1,15,21,41,55,64,74,124,135,149
meuse_uneq,wave,101,4,17,33,39,54,64,74,92,136,144
meuse_uneq,wave,102,14,19,34,52,56,65,67,99,135,151
meuse_uneq,wave,103,2,21,25,45,55,61,65,88,95,136
meuse_uneq,wave,104,7,20,34,46,56,62,72,90,100,104
meuse_uneq,wave,105,4,19,32,51,52,60,69,79,83,152
meuse_uneq,wave,106,2,5,25,39,59,79,99,104,117,134
meuse_uneq,wave,107,6,13,22,25,67,88,95,122,132,155
meuse_uneq,wave,108,5,16,29,38,75,83,113,122,125,155
meuse_uneq,wave,109,8,19,34,46,80,91,96,108,115,121
meuse_uneq,wave,110,5,16,31,39,54,92,99,109,116,132
meuse_uneq,wave,111,6,13,23,52,56,65,88,119,146,155
meuse_uneq,wave,112,4,40,48,54,63,69,75,83,130,149
meuse_uneq,wave,113,7,19,31,44,58,64,74,92,103,144
meuse_uneq,wave,114,2,29,39,52,88,96,114,118,119,148
meuse_uneq,wave,115,5,16,38,53,60,67,80,118,128,140
meuse_uneq,wave,116,4,8,21,53,60,67,76,128,149,155
meuse_uneq,wave,117,3,18,40,50,53,56,77,81,101,115
meuse_uneq,wave,118,1,12,38,44,59,61,67,71,79,152
meuse_uneq,wave,119,3,15,21,39,52,56,81,97,114,139
meuse_uneq,wave,120,1,10,18,36,45,54,63,75,96,103
meuse_uneq,wave,121,13,15,21,57,67,76,78,98,124,151
meuse_uneq,wave,122,6,13,35,39,59,61,75,85,108,142
meuse_uneq,wave,123,1,12,42,49,53,60,74,93,118,142
meuse_uneq,wave,124,1,15,21,45,59,63,70,79,103,145
meuse_uneq,wave,125,2,18,24,43,53,61,67,78,99,145
meuse_uneq,wave,126,2,33,40,53,69,83,88,121,126,146
meuse_uneq,wave,127,4,12,38,44,53,60,64,87,104,144
meuse_uneq,wave,128,21,40,50,53,62,72,78,84,97,147
meuse_uneq,wave,129,2,18,30,41,45,67,73,108,121,146
meuse_uneq,wave,130,5,13,23,55,70,77,79,104,124,148
meuse_uneq,wave,131,17,29,40,50,58,84,87,89,102,115
meuse_uneq,wave,132,40,50,54,66,76,84,101,121,130,148
meuse_uneq,wave,133,6,13,23,45,57,65,74,90,118,144
meuse_uneq,wave,134,5,33,40,55,66,77,88,109,116,125
meuse_uneq,wave,135,1,19,41,52,75,83,118,120,122,146
meuse_uneq,wave,136,6,13,23,51,59,64,72,82,92,141
meuse_uneq,wave,137,7,38,63,80,108,111,124,125,129,140
meuse_uneq,wave,138,5,16,31,39,51,52,67,88,95,118
meuse_uneq,wave,139,13,23,39,46,63,79,95,99,108,121
meuse_uneq,wave,140,9,19,37,53,60,67,75,87,151,155
meuse_uneq,wave,141,6,13,21,55,67,73,89,104,116,124
meuse_uneq,wave,142,1,11,14,20,53,73,115,135,143,146
meuse_uneq,wave,143,16,39,43,53,56,79,85,120,142,153
meuse_uneq,wave,144,18,26,41,48,54,71,92,112,151,155
meuse_uneq,wave,145,3,31,40,53,55,80,91,102,116,128
meuse_uneq,wave,146,4,38,53,56,65,73,96,129,136,148
meuse_uneq,wave,147,1,16,39,53,60,70,89,106,112,143
meuse_uneq,wave,148,19,35,52,56,67,80,84,118,119,138
meuse_uneq,wave,149,19,28,40,48,60,66,76,84,113,148
meuse_uneq,wave,150,1,17,25,40,58,63,88,98,128,147
meuse_uneq,wave,151,1,17,36,40,59,64,69,87,120,153
meuse_uneq,wave,152,8,18,33,46,64,72,96,103,121,153
meuse_uneq,wave,153,2,6,45,59,61,66,79,130,136,141
meuse_uneq,wave,154,4,16,32,40,54,63,69,81,119,152
meuse_uneq,wave,155,1,16,24,40,60,83,91,125,135,143
meuse_uneq,wave,156,8,22,45,51,65,79,98,123,152,155
meuse_uneq,wave,157,2,16,25,38,53,60,67,80,118,139
meuse_uneq,wave,158,1,16,33,38,48,54,62,69,71,89
meuse_uneq,wave,159,2,19,27,40,54,62,88,98,110,146
meuse_uneq,wave,160,5,17,32,40,54,60,80,113,118,138
meuse_uneq,wave,161,2,5,36,40,49,54,73,85,130,145
meuse_uneq,wave,162,3,17,20,50,59,64,72,82,114,152
meuse_uneq,wave,163,1,18,35,50,52,61,66,87,97,150
meuse_uneq,wave,164,6,13,22,45,55,64,72,102,105,153
meuse_uneq,wave,165,4,17,31,38,56,65,73,110,125,142
meuse_uneq,wave,166,16,27,38,53,60,81,97,135,139,145
meuse_uneq,wave,167,2,18,24,41,50,54,64,81,102,146
meuse_uneq,wave,168,4,16,23,56,64,69,70,79,124,151
meuse_uneq,wave,169,6,13,38,54,63,69,78,81,100,132
meuse_uneq,wave,170,14,20,42,56,74,82,92,112,132,147
meuse_uneq,wave,171,3,8,29,40,59,62,76,83,108,147
meuse_uneq,wave,172,15,20,53,56,65,80,101,112,134,153
meuse_uneq,wave,173,4,20,47,57,65,80,99,103,129,147
meuse_uneq,wave,174,1,5,16,20,48,58,63,72,90,101
meuse_uneq,wave,175,1,29,39,59,80,82,83,90,100,114
meuse_uneq,wave,176,1,17,30,37,55,73,108,116,124,145
meuse_uneq,wave,177,2,18,39,59,61,66,73,102,131,149
meuse_uneq,wave,178,1,26,36,45,56,62,98,130,132,139
meuse_uneq,wave,179,17,26,33,40,50,58,63,69,70,77
meuse_uneq,wave,180,2,10,21,55,63,67,71,90,103,124
meuse_uneq,wave,181,13,19,26,40,50,54,87,97,115,150
meuse_uneq,wave,182,3,13,31,37,49,59,64,70,77,82
meuse_uneq,wave,183,9,19,34,46,55,64,74,78,103,149
meuse_uneq,wave,184,2,18,27,44,53,79,86,107,123,147
meuse_uneq,wave,185,14,38,50,53,88,98,117,118,130,149
meuse_uneq,wave,186,9,19,42,52,56,65,72,118,142,153
meuse_uneq,wave,187,3,16,38,51,55,64,72,101,124,153
meuse_uneq,wave,188,3,10,16,37,54,62,75,83,104,145
meuse_uneq,wave,189,4,39,43,54,66,69,71,91,116,133
meuse_uneq,wave,190,14,38,44,60,67,80,107,125,133,152
meuse_uneq,wave,191,2,31,38,53,57,65,73,110,126,145
meuse_uneq,wave,192,8,33,48,52,56,81,82,86,139,144
meuse_uneq,wave,193,1,18,36,45,47,55,63,80,111,140
meuse_uneq,wave,194,2,18,36,45,49,57,75,82,85,144
meuse_uneq,wave,195,7,17,35,40,53,60,67,79,100,107
meuse_uneq,wave,196,4,12,40,52,55,77,78,81,114,132
meuse_uneq,wave,197,3,16,28,37,59,61,67,109,127,138
meuse_uneq,wave,198,3,13,20,26,54,62,87,102,119,150
meuse_uneq,wave,199,4,20,47,55,64,71,133,137,139,144
meuse_uneq,wave,200,4,12,20,47,53,56,67,74,90,118
meuse_uneq,wave,201,10,17,20,60,66,68,72,78,100,125
meuse_uneq,wave,202,2,29,30,38,59,61,76,83,131,146
meuse_uneq,wave,203,11,13,20,51,52,56,72,90,115,142
meuse_uneq,wave,204,8,18,35,40,51,54,83,88,154,155
meuse_uneq,wave,205,14,23,42,52,55,64,88,96,137,150
meuse_uneq,wave,206,1,16,20,26,44,59,61,66,137,138
meuse_uneq,wave,207,13,24,38,53,60,67,73,118,134,146
meuse_uneq,wave,208,12,41,49,54,61,66,74,92,136,141
meuse_uneq,wave,209,4,18,20,40,55,61,75,83,94,135
meuse_uneq,wave,210,19,41,53,60,66,76,84,90,128,146
meuse_uneq,wave,211,1,33,40,54,61,71,93,106,113,130
meuse_uneq,wave,212,37,50,52,56,74,84,88,115,147,151
meuse_uneq,wave,213,2,20,27,40,54,62,68,80,100,134
meuse_uneq,wave,214,1,18,40,61,67,71,79,105,145,153
meuse_uneq,wave,215,1,19,36,45,50,67,73,121,129,146
meuse_uneq,wave,216,3,17,31,38,58,62,72,77,107,132
meuse_uneq,wave,217,1,18,37,59,84,85,88,108,117,141
meuse_uneq,wave,218,11,18,37,56,63,76,80,103,124,150
meuse_uneq,wave,219,3,17,31,39,47,55,81,82,116,139
meuse_uneq,wave,220,4,16,38,51,59,64,70,79,82,91
meuse_uneq,wave,221,5,13,21,43,54,61,71,78,104,152
meuse_uneq,wave,222,18,25,40,54,69,76,81,122,132,148
meuse_uneq,wave,223,5,13,20,42,53,63,70,78,104,152
meuse_uneq,wave,224,6,14,38,44,54,61,75,83,135,145
meuse_uneq,wave,225,1,20,27,51,53,60,87,95,115,152
meuse_uneq,wave,226,29,37,52,60,65,73,81,84,105,142
meuse_uneq,wave,227,14,15,18,39,59,61,66,87,104,152
meuse_uneq,wave,228,1,11,18,41,54,67,80,82,119,140
meuse_uneq,wave,229,4,18,31,38,50,54,65,76,122,147
meuse_uneq,wave,230,8,31,45,54,62,73,81,107,110,142
meuse_uneq,wave,231,8,22,46,57,62,80,85,109,138,144
meuse_uneq,wave,232,10,17,38,48,53,55,69,83,89,94
meuse_uneq,wave,233,7,18,35,40,48,54,63,81,139,147
meuse_uneq,wave,234,1,21,52,56,65,72,78,119,136,151
meuse_uneq,wave,235,8,20,33,45,58,64,77,78,81,108
meuse_uneq,wave,236,2,12,20,47,60,76,83,110,120,148
meuse_uneq,wave,237,9,19,34,56,65,73,104,124,145,150
meuse_uneq,wave,238,3,27,39,46,60,81,82,89,135,138
meuse_uneq,wave,239,4,16,19,46,57,65,76,113,146,155
meuse_uneq,wave,240,10,13,33,40,66,72,90,106,123,154
meuse_uneq,wave,241,6,13,23,50,55,64,80,82,124,138
meuse_uneq,wave,242,17,32,40,54,62,81,84,89,94,104
meuse_uneq,wave,243,21,25,48,55,66,74,93,124,137,146
meuse_uneq,wave,244,5,16,28,55,62,69,70,91,100,132
meuse_uneq,wave,245,3,16,40,54,62,70,90,111,127,154
meuse_uneq,wave,246,8,20,35,40,59,61,80,93,112,145
meuse_uneq,wave,247,1,11,21,46,70,79,101,108,123,149
meuse_uneq,wave,248,6,13,23,52,56,76,80,85,135,148
meuse_uneq,wave,249,3,16,35,39,53,56,65,77,104,148
meuse_uneq,wave,250,10,14,21,43,54,64,87,104,144,152
meuse_uneq,wave,251,2,29,39,47,55,64,66,80,103,140
meuse_uneq,wave,252,4,34,41,49,53,60,68,71,77,129
meuse_uneq,wave,253,2,20,24,52,60,66,76,112,132,143
meuse_uneq,wave,254,2,25,40,59,61,67,88,95,105,130
meuse_uneq,wave,255,3,17,37,53,60,81,106,113,118,139
meuse_uneq,wave,256,20,36,47,58,60,81,84,91,108,115
meuse_uneq,wave,257,10,13,18,33,46,69,79,83,121,151
meuse_uneq,wave,258,39,53,60,72,84,104,116,133,145,152
meuse_uneq,wave,259,41,49,54,61,70,84,91,113,130,155
meuse_uneq,wave,260,2,17,29,39,47,55,64,79,131,138
meuse_uneq,wave,261,3,16,20,25,53,71,83,90,107,146
meuse_uneq,wave,262,5,13,20,35,47,54,62,69,71,89
meuse_uneq,wave,263,17,24,40,55,69,71,89,116,125,154
meuse_uneq,wave,264,6,16,27,38,59,60,63,74,108,126
meuse_uneq,wave,265,2,18,24,40,54,62,79,110,126,152
meuse_uneq,wave,266,4,6,38,55,64,79,111,125,129,152
meuse_uneq,wave,267,10,17,20,35,45,57,62,69,89,99
meuse_uneq,wave,268,6,13,37,43,53,75,81,86,122,144
meuse_uneq,wave,269,8,32,40,54,71,113,120,142,153,155
meuse_uneq,wave,270,4,38,50,53,60,76,83,110,129,145
meuse_uneq,wave,271,3,39,44,58,64,83,87,109,133,151
meuse_uneq,wave,272,11,14,20,55,61,66,88,96,124,135
meuse_uneq,wave,273,8,22,45,54,75,81,105,117,148,154
meuse_uneq,wave,274,4,18,35,45,53,60,75,81,113,145
meuse_uneq,wave,275,5,14,22,45,59,61,73,107,115,149
meuse_uneq,wave,276,1,6,18,36,46,65,87,92,120,145
meuse_uneq,wave,277,2,6,27,41,59,62,70,77,104,130
meuse_uneq,wave,278,2,19,24,36,59,61,80,99,137,150
meuse_uneq,wave,279,6,13,27,39,53,60,67,87,119,150
meuse_uneq,wave,280,2,15,21,46,55,64,69,87,92,152
meuse_uneq,wave,281,18,25,41,53,56,75,83,101,120,147
meuse_uneq,wave,282,14,19,32,57,70,104,124,139,154,155
meuse_uneq,wave,283,18,41,51,53,61,65,76,84,101,147
meuse_uneq,wave,284,5,16,38,50,53,67,80,118,123,140
meuse_uneq,wave,285,5,16,35,39,59,73,115,126,135,148
meuse_uneq,wave,286,3,22,37,52,56,73,85,108,119,145
meuse_uneq,wave,287,6,14,22,45,85,87,91,108,123,141
meuse_uneq,wave,288,6,14,21,43,60,83,88,113,125,141
meuse_uneq,wave,289,6,13,23,46,56,70,78,113,118,142
meuse_uneq,wave,290,21,40,53,65,76,84,93,121,137,144
meuse_uneq,wave,291,1,16,25,39,59,66,88,96,116,148
meuse_uneq,wave,292,5,13,21,46,57,64,70,89,103,144
meuse_uneq,wave,293,4,17,37,40,59,61,75,83,107,146
meuse_uneq,wave,294,6,13,23,49,52,60,67,80,118,140
meuse_uneq,wave,295,14,16,21,79,86,118,119,123,124,150
meuse_uneq,wave,296,1,39,49,53,60,67,79,100,133,155
meuse_uneq,wave,297,2,19,32,42,52,74,93,105,121,143
meuse_uneq,wave,298,6,17,39,46,60,67,70,118,142,153
meuse_uneq,wave,299,3,40,63,68,75,81,125,126,130,145
meuse_uneq,wave,300,14,23,50,52,55,67,77,81,82,93
meuse_uneq,wave,301,3,15,37,47,60,76,81,92,105,143
meuse_uneq,wave,302,6,14,21,46,50,55,62,69,77,81
meuse_uneq,wave,303,1,40,54,61,83,88,126,133,136,148
meuse_uneq,wave,304,5,17,40,53,66,79,110,122,138,149
meuse_uneq,wave,305,3,16,28,38,53,60,68,80,105,140
meuse_uneq,wave,306,7,18,35,40,50,54,62,71,113,153
meuse_uneq,wave,307,14,17,20,34,53,61,77,81,111,134
meuse_uneq,wave,308,9,19,41,44,59,61,65,69,76,144
meuse_uneq,wave,309,2,5,16,38,47,57,62,69,92,99
meuse_uneq,wave,310,4,37,49,54,60,67,90,118,129,144
meuse_uneq,wave,311,3,38,60,66,79,99,111,125,133,151
meuse_uneq,wave,312,6,17,33,40,48,54,80,109,114,145
meuse_uneq,wave,313,6,13,23,43,54,64,82,87,119,150
meuse_uneq,wave,314,2,20,56,59,65,82,88,112,129,147
meuse_uneq,wave,315,10,16,40,74,92,110,115,123,126,146
meuse_uneq,wave,316,4,18,32,39,44,54,62,87,104,152
meuse_uneq,wave,317,14,18,42,59,70,76,79,117,137,146
meuse_uneq,wave,318,19,36,46,55,63,76,81,84,93,154
meuse_uneq,wave,319,15,21,27,44,56,59,65,80,100,111
meuse_uneq,wave,320,2,6,20,29,59,61,75,83,136,145
meuse_uneq,wave,321,4,16,31,39,56,81,86,118,125,139
meuse_uneq,wave,322,3,12,19,37,53,60,67,79,82,151
meuse_uneq,wave,323,14,21,43,53,56,65,88,114,118,141
meuse_uneq,wave,324,4,16,19,36,40,54,62,71,77,132
meuse_uneq,wave,325,6,15,23,57,59,73,85,95,124,131
meuse_uneq,wave,326,1,20,27,47,54,64,80,91,98,135
meuse_uneq,wave,327,8,38,46,62,77,78,81,110,123,130
meuse_uneq,wave,328,3,18,31,57,66,74,92,124,135,144
meuse_uneq,wave,329,6,13,23,46,57,64,76,81,103,148
meuse_uneq,wave,330,2,20,26,48,52,61,66,71,153,155
meuse_uneq,wave,331,13,28,40,49,54,63,80,83,111,139
meuse_uneq,wave,332,4,16,33,44,53,56,65,69,75,147
meuse_uneq,wave,333,6,13,20,35,49,54,62,66,113,138
meuse_uneq,wave,334,3,25,49,58,63,66,68,80,95,130
meuse_uneq,wave,335,6,13,23,55,72,88,94,116,124,153
meuse_uneq,wave,336,7,13,20,29,46,55,72,93,135,141
meuse_uneq,wave,337,2,24,39,49,54,99,117,130,149,155
meuse_uneq,wave,338,10,17,29,39,55,62,80,100,110,125
meuse_uneq,wave,339,9,10,21,52,67,75,83,109,122,144
meuse_uneq,wave,340,4,14,17,37,59,64,79,99,103,145
meuse_uneq,wave,341,4,16,32,52,56,65,80,111,132,140
meuse_uneq,wave,342,9,21,40,46,55,69,80,91,115,139
meuse_uneq,wave,343,5,33,39,54,62,69,71,99,128,152
meuse_uneq,wave,344,4,15,38,44,80,83,110,122,125,140
meuse_uneq,wave,345,1,18,26,43,58,70,86,93,108,138
meuse_uneq,wave,346,3,16,39,51,53,55,63,77,81,102
meuse_uneq,wave,347,6,14,23,41,61,66,70,92,135,141
meuse_uneq,wave,348,2,20,26,53,60,67,81,103,106,139
meuse_uneq,wave,349,9,17,22,45,55,62,65,69,73,147
meuse_uneq,wave,350,1,16,24,38,49,58,63,87,97,139
meuse_uneq,wave,351,2,12,20,45,79,82,83,93,117,149
meuse_uneq,wave,352,2,6,18,36,46,65,73,110,123,148
meuse_uneq,wave,353,5,16,37,52,56,62,71,89,135,143
meuse_uneq,wave,354,3,20,27,46,54,56,70,101,114,139
meuse_uneq,wave,355,5,15,20,46,55,64,69,71,77,133
meuse_uneq,wave,356,5,17,21,65,71,79,108,123,124,146
meuse_uneq,wave,357,10,13,20,32,45,55,74,86,105,153
meuse_uneq,wave,358,3,18,25,36,45,79,82,83,123,150
meuse_uneq,wave,359,15,17,20,40,59,63,67,80,118,140
meuse_uneq,wave,360,10,22,56,84,86,87,108,119,124,148
meuse_uneq,wave,361,2,30,37,64,72,77,105,123,125,133
meuse_uneq,wave,362,9,20,29,55,85,88,98,124,137,145
meuse_uneq,wave,363,9,18,37,52,61,75,83,97,136,148
meuse_uneq,wave,364,8,17,37,52,56,65,69,71,106,153
meuse_uneq,wave,365,12,20,55,63,66,80,101,120,127,139
meuse_uneq,wave,366,15,37,47,53,66,74,92,104,122,144
meuse_uneq,wave,367,1,16,21,50,55,77,81,116,124,142
meuse_uneq,wave,368,4,16,25,40,53,60,68,81,134,145
meuse_uneq,wave,369,7,18,33,40,59,67,81,121,131,139
meuse_uneq,wave,370,5,15,20,44,54,62,66,77,80,102
meuse_uneq,wave,371,1,12,23,57,65,88,94,124,135,148
meuse_uneq,wave,372,6,13,19,43,53,60,82,87,113,153
meuse_uneq,wave,373,1,19,34,55,64,72,93,105,124,151
meuse_uneq,wave,374,1,20,24,51,53,56,74,82,115,144
meuse_uneq,wave,375,5,16,37,47,53,57,72,90,103,114
meuse_uneq,wave,376,3,20,27,47,55,80,101,116,138,148
meuse_uneq,wave,377,6,13,19,34,59,65,80,91,113,121
meuse_uneq,wave,378,10,18,33,53,60,86,87,91,102,131
meuse_uneq,wave,379,1,17,30,38,59,63,79,98,135,149
meuse_uneq,wave,380,3,17,20,52,53,60,65,87,110,152
meuse_uneq,wave,381,4,16,19,34,45,59,80,82,115,152
meuse_uneq,wave,382,2,40,55,63,81,93,100,128,130,135
meuse_uneq,wave,383,1,6,14,38,53,67,75,117,119,123
meuse_uneq,wave,384,7,17,40,48,53,56,65,81,82,89
meuse_uneq,wave,385,12,18,44,54,61,66,69,70,91,147
meuse_uneq,wave,386,8,20,34,46,55,64,76,80,93,102
meuse_uneq,wave,387,8,20,34,47,56,59,65,69,88,96
meuse_uneq,wave,388,1,16,39,51,53,60,74,92,111,142
meuse_uneq,wave,389,15,22,45,49,57,79,86,97,149,155
meuse_uneq,wave,390,19,32,43,53,60,75,83,84,113,146
meuse_uneq,wave,391,4,38,59,64,71,79,100,128,129,137
meuse_uneq,wave,392,9,17,19,33,46,55,63,72,135,153
meuse_uneq,wave,393,5,13,20,46,54,64,69,72,114,141
meuse_uneq,wave,394,17,28,37,52,65,73,97,106,122,146
meuse_uneq,wave,395,4,16,26,39,59,61,69,76,83,149
meuse_uneq,wave,396,2,19,27,46,55,64,76,78,135,149
meuse_uneq,wave,397,3,31,38,59,61,70,88,134,135,141
meuse_uneq,wave,398,4,38,53,66,101,112,120,129,139,149
meuse_uneq,wave,399,14,16,38,53,56,66,80,90,97,137
meuse_uneq,wave,400,2,39,53,65,69,76,123,126,133,148
meuse_uneq,wave,401,9,22,45,55,61,67,80,105,142,153
meuse_uneq,wave,402,2,5,22,40,51,53,60,67,81,139
meuse_uneq,wave,403,8,22,46,54,63,70,88,110,152,154
meuse_uneq,wave,404,3,37,53,64,98,123,131,133,140,145
meuse_uneq,wave,405,11,13,18,40,51,57,70,79,138,155
meuse_uneq,wave,406,9,17,28,39,48,53,60,76,82,86
meuse_uneq,wave,407,3,17,31,39,47,55,75,86,111,143
meuse_uneq,wave,408,13,15,20,53,76,83,92,122,137,144
meuse_uneq,wave,409,4,38,53,58,63,75,83,110,133,146
meuse_uneq,wave,410,1,39,60,64,67,75,118,125,133,146
meuse_uneq,wave,411,6,13,29,40,53,56,79,85,119,141
meuse_uneq,wave,412,2,16,24,39,88,94,106,115,123,148
meuse_uneq,wave,413,42,52,63,79,84,111,123,130,138,149
meuse_uneq,wave,414,6,13,23,46,55,64,74,93,135,154
meuse_uneq,wave,415,1,39,59,60,67,73,92,131,133,154
meuse_uneq,wave,416,3,14,23,36,60,80,85,91,109,124
meuse_uneq,wave,417,7,19,33,44,59,61,70,78,112,144
meuse_uneq,wave,418,4,13,20,26,44,54,61,66,100,135
meuse_uneq,wave,419,10,14,21,53,57,82,86,87,106,140
meuse_uneq,wave,420,8,19,32,48,54,63,68,72,93,150
meuse_uneq,wave,421,1,15,18,38,47,55,64,76,82,148
