"V1","V2","V3","V4"
211,282,319,330
130,294,305,371
200,229,343,395
164,271,359,384
216,262,349,376
231,241,358,387
65,252,360,365
210,260,261,373
189,219,365,375
225,274,368,400
101,214,345,354
150,320,326,336
137,228,335,366
93,205,295,348
181,213,368,378
168,219,333,345
194,207,354,385
210,317,331,385
228,277,362,370
228,238,373,384
221,258,288,396
206,274,326,398
135,162,334,365
189,253,383,397
199,289,361,396
108,260,271,284
253,324,355,360
248,258,364,371
185,240,296,350
137,247,335,341
140,145,291,345
174,327,368,377
85,275,285,352
177,242,327,373
189,277,323,351
166,271,346,394
128,295,347,376
108,179,342,376
223,252,374,386
165,257,329,343
124,231,305,389
153,187,314,369
207,258,365,372
88,222,317,390
212,287,319,394
153,284,336,389
103,120,269,377
226,236,321,391
151,224,240,399
136,223,292,400
159,230,244,373
176,270,360,363
143,270,379,384
104,217,307,378
179,332,382,399
78,273,366,375
119,169,314,384
121,217,326,376
21,134,288,337
208,238,363,372
121,171,317,347
88,267,364,397
109,236,306,393
16,161,319,389
236,266,373,381
138,206,314,382
204,220,333,384
110,160,304,314
53,265,289,337
167,298,301,351
100,161,248,376
257,264,327,372
153,270,306,334
209,298,331,341
67,275,284,371
45,274,303,394
119,283,287,380
144,256,290,382
146,219,362,393
193,221,288,358
75,247,318,387
144,275,290,301
115,243,276,369
166,195,338,361
183,207,313,386
185,235,325,394
140,228,336,385
103,239,311,381
110,312,363,400
56,185,296,366
201,259,291,362
153,221,335,367
165,218,294,382
194,320,345,372
165,293,300,363
186,197,354,361
193,222,379,388
213,341,359,369
142,273,382,397
109,235,284,372
140,208,277,371
165,216,371,384
107,307,316,324
175,235,267,394
127,237,326,356
74,267,280,391
241,257,288,358
57,202,296,386
191,260,285,353
169,264,329,354
111,245,300,331
37,204,348,396
82,288,296,362
76,226,336,385
138,243,366,376
232,245,280,352
20,222,230,350
194,309,379,381
216,250,322,395
165,272,319,365
155,290,358,388
190,279,304,351
130,307,315,387
116,203,368,380
199,251,303,336
211,223,249,318
175,283,288,338
167,253,365,395
185,194,276,287
232,363,367,374
35,185,330,341
216,266,354,390
142,260,293,385
234,245,372,400
154,268,281,375
49,268,277,385
173,284,339,390
35,271,280,396
206,214,327,398
168,240,264,351
181,194,329,380
168,259,312,341
61,199,269,362
170,320,322,350
200,283,288,357
119,208,345,358
48,235,304,394
189,196,368,374
145,235,354,365
125,258,293,364
203,275,325,371
147,200,321,333
113,231,280,367
127,200,312,380
206,214,387,399
222,332,339,370
187,253,323,399
176,255,264,389
255,288,384,396
87,238,268,383
228,237,284,334
65,217,287,374
83,215,285,393
122,297,308,376
131,302,330,360
22,138,287,375
189,214,259,348
131,259,284,331
91,220,282,332
161,235,328,337
138,202,314,385
96,229,325,360
208,219,333,344
60,206,315,346
97,182,210,336
165,233,342,359
75,186,294,384
219,225,333,399
156,221,340,349
88,159,269,399
223,254,387,394
104,256,312,325
146,291,340,345
148,178,365,375
209,312,359,361
227,257,385,392
83,259,321,331
197,228,358,382
217,249,324,378
89,160,202,367
110,201,298,309
94,246,296,306
84,245,275,372
101,300,354,366
164,231,386,397
53,256,302,330
157,257,285,332
150,243,297,349
193,296,306,359
68,276,307,357
53,203,315,386
111,292,360,364
70,245,257,390
152,294,305,383
76,268,377,384
174,265,291,397
73,264,318,330
115,244,312,354
97,185,289,379
150,258,334,386
216,282,290,376
161,232,328,376
136,230,378,385
130,165,295,327
91,185,286,393
116,245,260,352
76,249,335,385
164,236,368,375
65,158,289,298
162,193,356,388
168,240,343,378
110,278,321,331
206,217,376,386
170,180,324,374
172,321,350,380
115,143,327,335
132,281,309,338
77,291,338,362
110,296,309,365
96,317,329,343
166,277,331,381
139,292,304,319
231,238,326,335
226,238,312,387
46,216,283,378
193,221,329,379
155,265,372,380
156,182,312,341
60,205,294,366
213,351,377,384
150,292,307,400
190,309,338,383
106,255,326,394
109,259,306,332
103,252,359,365
209,237,365,374
122,235,327,394
182,193,326,356
164,216,325,396
183,300,312,367
171,301,319,350
203,233,302,380
85,262,293,399
128,240,294,367
220,251,323,393
76,203,320,373
100,142,271,327
121,220,312,361
21,268,314,343
211,220,341,396
92,283,313,362
125,237,305,372
142,219,346,352
174,265,269,378
120,245,272,398
230,245,298,369
111,162,308,317
195,246,316,388
169,234,243,349
215,324,389,397
157,185,312,323
46,254,324,394
88,236,309,400
59,163,324,360
156,263,288,356
193,242,315,366
170,251,323,372
83,255,324,393
179,252,335,386
141,179,252,367
235,249,361,393
60,64,338,368
185,242,312,359
156,181,335,347
201,212,316,369
237,248,385,393
231,282,299,390
153,280,284,352
191,305,312,340
120,184,290,378
137,273,325,394
217,249,365,399
166,282,297,371
88,121,308,357
63,212,256,284
95,221,290,339
65,229,361,372
148,297,329,341
195,285,329,339
100,186,357,384
197,229,355,381
188,295,343,391
178,250,390,400
231,264,337,373
142,217,219,390
83,213,303,394
154,262,266,352
249,280,281,371
180,186,332,361
170,279,324,351
220,230,303,352
158,229,281,355
188,277,341,370
192,222,310,327
222,233,355,366
148,230,365,376
91,307,316,363
184,258,371,389
137,143,333,384
120,224,294,398
169,264,296,350
159,185,335,346
143,179,313,345
255,270,325,355
146,294,332,385
193,327,391,398
173,276,286,369
195,206,351,387
158,232,284,396
205,233,367,397
202,227,258,351
79,105,338,343
130,237,266,351
163,192,337,347
101,110,296,327
136,250,341,356
274,284,333,367
86,214,308,397
106,231,299,326
172,290,327,359
79,228,294,345
173,266,355,370
167,280,342,392
98,262,271,318
138,187,360,391
163,272,347,358
110,304,310,319
158,229,334,385
143,333,346,359
97,227,298,390
82,272,343,397
119,249,336,342
73,295,306,392
204,216,349,376
129,196,368,397
122,289,298,381
134,246,276,348
152,243,334,387
124,173,327,356
200,228,344,354
189,198,365,372
152,283,299,392
87,217,332,342
208,280,325,394
128,276,329,343
70,216,286,377
84,252,340,344
124,159,309,379
211,302,379,392
211,284,338,390
206,253,318,364
198,244,376,383
182,196,275,348
114,263,275,333
42,216,287,394
126,218,310,363
80,187,313,365
162,271,298,344
202,218,290,346
229,238,342,390
207,241,319,386
150,291,324,336
80,148,301,353
155,223,373,383
69,270,299,324
178,224,338,351
210,279,303,392
159,226,318,388
82,180,271,393
69,225,278,349
124,276,328,372
234,238,265,352
158,208,355,364
194,223,330,388
218,230,361,374
107,291,383,400
158,267,269,393
206,254,308,357
71,255,266,397
172,259,287,350
81,171,304,396
216,281,312,357
132,256,263,290
159,221,290,397
129,278,343,373
149,282,319,330
185,192,286,394
184,194,375,386
217,265,312,388
107,278,312,342
91,226,314,387
196,223,330,360
196,300,307,394
190,258,321,370
205,234,369,379
134,248,298,365
56,186,294,365
107,250,276,345
54,268,355,382
54,185,353,384
209,294,298,370
181,233,364,378
207,236,322,352
181,273,344,398
113,256,290,302
187,200,324,394
231,261,338,395
164,274,366,397
131,306,334,384
122,215,287,353
101,250,342,392
164,258,285,332
93,288,319,341
172,184,277,328
113,286,311,360
146,203,317,368
110,277,304,313
116,146,314,367
197,281,331,379
136,267,315,372
214,243,388,399
172,298,344,351
95,244,334,359
80,169,324,335
76,167,317,369
148,302,311,320
220,221,257,370
115,265,271,357
257,270,307,375
169,242,253,357
159,165,382,394
53,181,300,365
92,231,283,355
198,289,301,378
161,233,346,360
94,265,277,353
199,248,354,362
127,177,301,352
207,258,372,384
55,81,307,315
153,221,330,340
130,272,285,360
196,264,320,331
113,161,308,337
226,280,292,325
248,259,322,356
45,134,325,334
180,206,375,385
196,206,260,352
75,259,265,350
39,186,273,287
212,284,380,391
179,227,334,382
234,244,384,395
108,291,315,385
202,253,378,384
70,160,181,354
91,219,266,313
125,257,325,351
244,275,350,369
207,316,384,393
172,263,338,349
142,152,315,327
205,218,353,382
67,268,316,361
190,245,336,368
78,181,294,367
193,222,356,368
152,200,306,337
234,245,352,398
155,186,294,366
194,209,243,374
131,299,304,349
43,235,303,332
187,220,344,353
102,273,325,399
112,296,305,329
212,224,307,320
45,205,275,368
124,196,362,399
124,179,331,380
72,263,319,330
212,261,390,399
119,206,337,385
208,278,329,362
169,240,274,307
162,177,309,381
213,223,327,334
173,263,311,320
165,193,313,366
200,227,375,381
132,228,256,344
213,262,311,399
150,220,333,342
128,239,291,363
267,274,371,381
218,246,384,394
173,258,283,332
96,244,293,360
193,256,306,358
259,267,282,373
191,281,312,359
119,266,291,359
173,183,328,337
89,178,306,354
84,230,347,357
224,254,378,387
171,185,352,362
26,242,377,385
237,288,303,391
208,220,301,314
36,221,337,348
155,247,385,398
179,267,375,390
229,263,339,394
232,263,290,375
231,243,389,400
157,188,295,387
231,281,299,370
180,290,323,375
172,183,317,348
146,233,347,360
54,121,289,315
136,169,296,325
156,247,347,358
223,240,292,387
223,294,319,346
126,174,288,356
230,297,331,381
164,274,289,365
93,164,295,347
58,64,307,316
173,264,296,371
202,218,245,353
169,276,286,369
243,250,279,325
182,268,357,386
133,203,292,360
176,188,342,372
75,206,315,387
175,244,299,331
108,292,296,384
209,218,315,342
241,259,269,371
261,292,324,340
101,274,326,396
148,276,303,378
192,238,283,354
194,222,338,349
127,238,309,361
94,246,295,346
107,277,322,330
183,240,313,387
24,155,290,323
245,254,389,400
90,184,255,389
40,227,337,386
226,258,387,398
135,283,311,340
209,340,343,352
156,245,292,400
52,244,274,285
102,232,383,394
202,252,343,373
116,268,341,356
97,285,292,360
18,144,272,364
160,161,313,382
178,227,353,383
74,245,299,371
211,291,323,360
147,254,344,396
145,255,325,400
232,236,263,370
142,214,347,397
74,186,240,383
138,208,314,345
81,251,340,389
179,249,263,371
109,243,296,348
211,302,319,330
127,313,345,380
89,311,345,360
66,269,316,343
167,219,352,381
173,222,312,357
152,279,283,371
128,215,307,393
199,206,333,385
97,149,285,358
190,256,262,388
191,244,298,370
226,260,371,383
144,255,331,362
173,241,329,377
186,239,331,382
130,181,306,354
180,309,358,400
118,221,288,357
123,274,326,394
107,254,326,378
170,198,331,341
181,252,379,388
211,345,360,392
204,213,336,347
40,203,272,395
232,279,303,392
202,236,329,394
180,270,301,399
57,261,299,311
80,210,245,298
226,258,292,368
81,237,326,376
173,311,322,399
155,224,310,365
187,259,364,374
196,223,350,381
226,274,373,387
127,267,277,356
111,219,342,357
246,272,380,392
270,276,369,381
168,218,321,372
142,263,271,279
214,223,390,396
182,211,325,376
168,198,297,349
106,271,283,318
171,306,336,400
228,297,382,392
153,286,335,400
132,240,307,333
185,236,342,373
194,301,352,377
168,235,383,394
166,213,288,394
167,257,344,392
213,268,362,393
169,279,292,324
183,251,359,372
229,297,304,330
67,216,302,352
112,279,304,310
210,298,302,389
109,218,293,385
43,235,327,394
137,192,303,371
249,258,361,391
129,139,295,306
116,287,296,400
213,216,266,374
228,258,321,394
164,236,352,366
218,223,310,397
181,219,326,400
140,167,313,384
221,231,319,349
218,288,343,397
167,236,339,370
218,249,302,396
227,276,323,379
82,119,251,353
64,278,281,290
178,184,313,321
86,253,327,378
191,303,353,400
34,276,324,348
157,281,288,355
146,277,328,397
147,252,335,345
211,341,360,372
118,229,335,344
168,197,335,384
103,256,348,397
153,280,326,333
188,219,343,372
240,265,332,361
97,143,346,394
237,249,341,371
232,257,304,388
167,215,386,398
177,292,344,380
101,249,260,342
88,243,275,329
152,284,340,352
154,247,354,367
106,218,310,380
167,257,323,352
237,253,380,387
80,126,310,397
191,302,339,368
163,275,347,398
118,146,309,357
248,273,377,384
240,305,314,362
173,202,325,354
247,276,353,384
183,213,347,397
245,252,296,389
175,247,354,386
133,284,293,399
156,161,288,336
251,279,304,395
115,264,313,386
104,290,297,302
213,245,299,369
123,195,285,314
83,231,344,357
149,257,284,332
109,223,315,365
157,226,375,387
154,286,298,331
170,301,327,337
123,253,343,357
211,264,320,350
166,237,289,302
107,293,319,324
121,174,344,358
181,230,347,373
152,262,290,338
231,257,304,391
245,300,301,353
135,225,318,364
176,225,388,398
105,234,262,388
253,265,390,399
144,233,346,395
138,143,328,375
224,253,388,398
36,259,285,294
151,224,276,350
67,137,321,360
200,262,309,375
166,254,343,356
185,218,343,378
211,283,320,390
