pop,method,rep,idx1,idx2,idx3,idx4,idx5
meuse_uneq,wave,179,18,40,59,67,90
meuse_uneq,wave,180,16,38,65,82,152
meuse_uneq,wave,181,19,56,68,89,128
meuse_uneq,wave,182,24,61,76,104,124
meuse_uneq,wave,183,1,20,73,85,132
meuse_uneq,wave,184,9,50,59,83,148
meuse_uneq,wave,185,2,20,80,120,146
meuse_uneq,wave,186,2,37,81,121,143
meuse_uneq,wave,187,41,49,75,84,115
meuse_uneq,wave,188,53,83,89,95,129
meuse_uneq,wave,189,3,21,40,50,71
meuse_uneq,wave,190,27,47,64,107,140
meuse_uneq,wave,191,16,52,81,135,146
meuse_uneq,wave,192,13,52,62,92,97
meuse_uneq,wave,193,2,37,72,120,146
meuse_uneq,wave,194,12,46,81,135,145
meuse_uneq,wave,195,13,39,55,81,144
meuse_uneq,wave,196,24,45,61,73,137
meuse_uneq,wave,197,9,41,72,94,125
meuse_uneq,wave,198,3,38,57,80,110
meuse_uneq,wave,199,16,60,79,124,131
meuse_uneq,wave,200,29,60,80,95,132
meuse_uneq,wave,201,3,20,55,67,96
meuse_uneq,wave,202,16,45,62,91,108
meuse_uneq,wave,203,7,18,68,91,124
meuse_uneq,wave,204,25,49,55,66,154
meuse_uneq,wave,205,30,40,62,91,106
meuse_uneq,wave,206,18,53,66,136,152
meuse_uneq,wave,207,14,41,75,83,117
meuse_uneq,wave,208,9,32,59,81,82
meuse_uneq,wave,209,81,103,125,130,145
meuse_uneq,wave,210,17,44,62,67,90
meuse_uneq,wave,211,2,32,59,66,150
meuse_uneq,wave,212,13,41,54,67,145
meuse_uneq,wave,213,20,61,72,119,146
meuse_uneq,wave,214,17,59,64,119,140
meuse_uneq,wave,215,20,25,50,77,122
meuse_uneq,wave,216,13,21,59,67,90
meuse_uneq,wave,217,19,54,115,128,152
meuse_uneq,wave,218,3,20,61,76,128
meuse_uneq,wave,219,16,59,74,136,148
meuse_uneq,wave,220,7,39,74,107,122
meuse_uneq,wave,221,10,29,53,75,112
meuse_uneq,wave,222,7,40,56,98,127
meuse_uneq,wave,223,36,54,68,73,84
meuse_uneq,wave,224,24,38,56,81,95
meuse_uneq,wave,225,3,53,67,130,153
meuse_uneq,wave,226,4,19,48,91,116
meuse_uneq,wave,227,2,37,55,68,88
meuse_uneq,wave,228,24,40,63,82,138
meuse_uneq,wave,229,4,22,65,119,145
meuse_uneq,wave,230,7,19,48,80,147
meuse_uneq,wave,231,13,35,53,88,113
meuse_uneq,wave,232,5,23,48,62,140
meuse_uneq,wave,233,24,40,49,64,154
meuse_uneq,wave,234,14,38,53,80,107
meuse_uneq,wave,235,2,46,60,90,97
meuse_uneq,wave,236,3,32,59,65,91
meuse_uneq,wave,237,11,39,56,88,136
meuse_uneq,wave,238,5,19,54,80,97
meuse_uneq,wave,239,13,37,55,81,104
meuse_uneq,wave,240,39,53,63,77,82
meuse_uneq,wave,241,3,41,60,83,146
meuse_uneq,wave,242,1,19,59,69,81
meuse_uneq,wave,243,16,36,58,66,101
meuse_uneq,wave,244,2,38,55,71,108
meuse_uneq,wave,245,4,21,59,67,90
meuse_uneq,wave,246,5,20,57,71,82
meuse_uneq,wave,247,21,59,68,71,148
meuse_uneq,wave,248,43,64,84,88,111
meuse_uneq,wave,249,1,67,93,95,125
meuse_uneq,wave,250,51,53,67,129,151
meuse_uneq,wave,251,28,55,87,113,144
meuse_uneq,wave,252,1,33,57,79,155
meuse_uneq,wave,253,3,41,117,118,139
meuse_uneq,wave,254,40,55,73,84,137
meuse_uneq,wave,255,15,40,57,69,98
meuse_uneq,wave,256,17,44,55,71,153
meuse_uneq,wave,257,16,42,56,81,103
meuse_uneq,wave,258,39,56,84,99,128
meuse_uneq,wave,259,55,83,92,130,142
meuse_uneq,wave,260,5,20,56,87,127
meuse_uneq,wave,261,1,36,66,119,150
meuse_uneq,wave,262,2,33,59,67,152
meuse_uneq,wave,263,16,19,62,99,119
meuse_uneq,wave,264,38,56,84,99,135
meuse_uneq,wave,265,12,45,59,64,88
meuse_uneq,wave,266,4,21,58,65,94
meuse_uneq,wave,267,6,33,55,69,79
meuse_uneq,wave,268,4,21,54,66,89
meuse_uneq,wave,269,13,37,57,67,90
meuse_uneq,wave,270,18,55,69,87,127
meuse_uneq,wave,271,15,40,64,75,106
meuse_uneq,wave,272,9,41,81,107,122
meuse_uneq,wave,273,13,18,67,89,125
meuse_uneq,wave,274,26,42,110,121,140
meuse_uneq,wave,275,1,28,53,80,96
meuse_uneq,wave,276,1,46,63,79,102
meuse_uneq,wave,277,45,61,73,109,129
meuse_uneq,wave,278,1,34,55,80,107
meuse_uneq,wave,279,13,35,55,106,139
meuse_uneq,wave,280,7,51,72,124,148
meuse_uneq,wave,281,2,18,53,65,75
meuse_uneq,wave,282,3,62,73,103,124
meuse_uneq,wave,283,59,60,128,129,139
meuse_uneq,wave,284,7,35,73,123,127
meuse_uneq,wave,285,28,44,62,73,78
meuse_uneq,wave,286,6,38,62,70,82
meuse_uneq,wave,287,16,41,76,113,120
meuse_uneq,wave,288,13,42,61,69,87
meuse_uneq,wave,289,3,36,55,67,72
meuse_uneq,wave,290,19,26,49,73,86
meuse_uneq,wave,291,59,67,90,130,143
meuse_uneq,wave,292,14,41,60,110,153
meuse_uneq,wave,293,2,37,52,74,121
meuse_uneq,wave,294,17,39,58,81,154
meuse_uneq,wave,295,8,23,64,75,121
meuse_uneq,wave,296,2,34,60,82,83
meuse_uneq,wave,297,10,20,53,86,91
meuse_uneq,wave,298,10,20,55,76,108
meuse_uneq,wave,299,5,32,72,125,136
meuse_uneq,wave,300,20,31,57,66,147
meuse_uneq,wave,301,16,32,56,75,124
meuse_uneq,wave,302,24,39,60,87,131
meuse_uneq,wave,303,1,42,71,112,120
meuse_uneq,wave,304,45,62,112,129,140
meuse_uneq,wave,305,16,83,104,124,148
meuse_uneq,wave,306,29,53,77,115,132
meuse_uneq,wave,307,52,61,89,129,155
meuse_uneq,wave,308,16,50,63,80,144
meuse_uneq,wave,309,27,64,78,124,145
meuse_uneq,wave,310,53,63,78,101,129
meuse_uneq,wave,311,13,40,48,78,136
meuse_uneq,wave,312,29,59,66,111,151
meuse_uneq,wave,313,5,19,61,87,101
meuse_uneq,wave,314,1,56,66,124,151
meuse_uneq,wave,315,10,20,59,67,90
meuse_uneq,wave,316,4,17,54,79,143
meuse_uneq,wave,317,19,30,47,62,139
meuse_uneq,wave,318,13,62,78,82,127
meuse_uneq,wave,319,3,33,52,100,117
meuse_uneq,wave,320,8,98,106,123,147
meuse_uneq,wave,321,11,23,40,95,137
meuse_uneq,wave,322,6,45,62,79,118
meuse_uneq,wave,323,10,45,82,89,115
meuse_uneq,wave,324,9,41,51,64,90
meuse_uneq,wave,325,3,23,59,67,152
meuse_uneq,wave,326,13,39,60,73,116
meuse_uneq,wave,327,11,32,54,68,80
meuse_uneq,wave,328,16,26,63,91,124
meuse_uneq,wave,329,40,61,69,73,84
meuse_uneq,wave,330,18,59,85,89,155
meuse_uneq,wave,331,9,40,49,93,122
meuse_uneq,wave,332,27,56,78,105,144
meuse_uneq,wave,333,17,39,61,79,105
meuse_uneq,wave,334,6,33,40,76,114
meuse_uneq,wave,335,12,46,91,116,146
meuse_uneq,wave,336,18,62,75,103,124
meuse_uneq,wave,337,13,31,54,78,82
meuse_uneq,wave,338,15,40,61,76,109
meuse_uneq,wave,339,1,34,59,79,101
meuse_uneq,wave,340,25,52,62,91,155
meuse_uneq,wave,341,3,23,56,136,140
meuse_uneq,wave,342,18,48,62,88,94
meuse_uneq,wave,343,10,20,50,56,80
meuse_uneq,wave,344,16,40,63,80,151
meuse_uneq,wave,345,17,34,47,116,139
meuse_uneq,wave,346,1,32,50,55,70
meuse_uneq,wave,347,52,61,88,110,130
meuse_uneq,wave,348,4,22,78,85,119
meuse_uneq,wave,349,18,54,112,138,146
meuse_uneq,wave,350,15,46,113,139,144
meuse_uneq,wave,351,3,38,59,73,111
meuse_uneq,wave,352,3,39,49,60,71
meuse_uneq,wave,353,1,40,62,75,104
meuse_uneq,wave,354,13,21,58,81,148
meuse_uneq,wave,355,26,34,53,63,146
meuse_uneq,wave,356,13,20,50,86,149
meuse_uneq,wave,357,9,42,54,67,100
meuse_uneq,wave,358,59,83,84,118,149
meuse_uneq,wave,359,24,52,63,65,139
meuse_uneq,wave,360,18,59,65,76,103
meuse_uneq,wave,361,26,47,75,85,95
meuse_uneq,wave,362,13,29,53,65,142
meuse_uneq,wave,363,16,63,81,124,151
meuse_uneq,wave,364,1,40,60,70,104
meuse_uneq,wave,365,30,40,70,130,135
meuse_uneq,wave,366,5,27,53,65,150
meuse_uneq,wave,367,2,19,44,56,98
meuse_uneq,wave,368,3,37,57,72,82
meuse_uneq,wave,369,3,21,54,82,91
meuse_uneq,wave,370,26,67,105,125,148
meuse_uneq,wave,371,18,26,59,67,78
meuse_uneq,wave,372,13,43,61,69,92
meuse_uneq,wave,373,10,20,60,70,136
meuse_uneq,wave,374,6,21,70,105,146
meuse_uneq,wave,375,16,41,86,92,98
meuse_uneq,wave,376,3,53,75,112,133
meuse_uneq,wave,377,19,81,84,94,120
meuse_uneq,wave,378,8,40,61,78,107
meuse_uneq,wave,379,20,23,57,81,142
meuse_uneq,wave,380,24,40,62,109,152
meuse_uneq,wave,381,9,59,81,145,155
meuse_uneq,wave,382,15,20,67,90,106
meuse_uneq,wave,383,29,52,54,67,153
meuse_uneq,wave,384,2,19,81,132,154
meuse_uneq,wave,385,16,116,118,124,140
meuse_uneq,wave,386,2,21,80,102,125
meuse_uneq,wave,387,2,37,57,79,111
meuse_uneq,wave,388,4,22,59,67,152
meuse_uneq,wave,389,47,66,116,133,138
meuse_uneq,wave,390,3,45,70,120,145
meuse_uneq,wave,391,17,40,55,72,131
meuse_uneq,wave,392,1,53,67,133,148
meuse_uneq,wave,393,12,46,56,72,141
meuse_uneq,wave,394,14,40,50,92,98
meuse_uneq,wave,395,3,23,55,95,135
meuse_uneq,wave,396,6,40,61,134,147
meuse_uneq,wave,397,2,37,60,113,139
meuse_uneq,wave,398,39,50,60,74,84
meuse_uneq,wave,399,3,37,70,120,142
meuse_uneq,wave,400,6,19,51,64,89
meuse_uneq,wave,401,53,98,112,133,147
meuse_uneq,wave,402,24,38,87,120,130
meuse_uneq,wave,403,1,33,38,70,120
meuse_uneq,wave,404,5,59,72,129,155
meuse_uneq,wave,405,2,19,47,58,98
meuse_uneq,wave,406,15,40,61,73,104
meuse_uneq,wave,407,10,45,62,88,96
meuse_uneq,wave,408,8,54,83,137,149
meuse_uneq,wave,409,9,40,54,68,73
meuse_uneq,wave,410,2,20,80,123,128
meuse_uneq,wave,411,24,39,49,61,88
meuse_uneq,wave,412,36,58,87,101,133
meuse_uneq,wave,413,14,59,73,82,127
meuse_uneq,wave,414,30,38,54,71,102
meuse_uneq,wave,415,8,36,58,88,110
meuse_uneq,wave,416,16,53,71,77,109
meuse_uneq,wave,417,17,55,111,126,144
meuse_uneq,wave,418,16,38,57,83,118
meuse_uneq,wave,419,6,38,55,98,111
meuse_uneq,wave,420,13,31,43,67,142
meuse_uneq,wave,421,16,42,62,80,94
meuse_uneq,wave,422,1,20,54,68,152
meuse_uneq,wave,423,9,35,46,61,96
meuse_uneq,wave,424,7,66,91,125,133
meuse_uneq,wave,425,40,62,74,82,84
meuse_uneq,wave,426,15,89,112,122,124
meuse_uneq,wave,427,9,45,65,153,154
meuse_uneq,wave,428,19,53,66,82,149
meuse_uneq,wave,429,8,40,64,75,103
meuse_uneq,wave,430,13,44,60,79,112
meuse_uneq,wave,431,2,36,58,81,94
meuse_uneq,wave,432,2,32,54,66,146
meuse_uneq,wave,433,7,40,54,64,80
meuse_uneq,wave,434,31,39,85,91,132
meuse_uneq,wave,435,20,25,66,119,150
meuse_uneq,wave,436,45,59,69,72,129
meuse_uneq,wave,437,14,46,72,77,135
meuse_uneq,wave,438,2,21,35,53,71
meuse_uneq,wave,439,12,52,55,112,139
meuse_uneq,wave,440,3,39,56,70,105
meuse_uneq,wave,441,20,30,74,82,135
meuse_uneq,wave,442,14,35,53,80,152
meuse_uneq,wave,443,13,32,59,74,136
meuse_uneq,wave,444,29,55,98,126,147
meuse_uneq,wave,445,1,22,45,62,149
meuse_uneq,wave,446,10,43,56,83,154
meuse_uneq,wave,447,24,52,93,111,122
meuse_uneq,wave,448,27,116,124,140,155
meuse_uneq,wave,449,28,55,71,113,146
meuse_uneq,wave,450,7,40,62,75,137
meuse_uneq,wave,451,7,40,61,75,103
meuse_uneq,wave,452,2,40,76,135,151
meuse_uneq,wave,453,25,38,51,56,140
meuse_uneq,wave,454,19,50,60,67,141
meuse_uneq,wave,455,27,58,98,127,135
meuse_uneq,wave,456,1,20,49,62,140
meuse_uneq,wave,457,9,39,58,81,95
meuse_uneq,wave,458,12,13,77,86,124
meuse_uneq,wave,459,22,61,69,119,153
meuse_uneq,wave,460,13,38,55,91,114
meuse_uneq,wave,461,1,35,70,123,147
meuse_uneq,wave,462,13,41,60,88,113
meuse_uneq,wave,463,10,53,116,118,139
meuse_uneq,wave,464,20,55,81,108,141
meuse_uneq,wave,465,2,39,69,79,122
meuse_uneq,wave,466,5,20,57,122,152
meuse_uneq,wave,467,28,46,81,94,104
meuse_uneq,wave,468,16,35,46,80,116
meuse_uneq,wave,469,1,38,60,105,141
meuse_uneq,wave,470,2,31,40,51,91
meuse_uneq,wave,471,62,92,96,130,132
meuse_uneq,wave,472,4,27,47,61,69
meuse_uneq,wave,473,9,40,61,69,81
meuse_uneq,wave,474,81,103,121,130,145
meuse_uneq,wave,475,2,37,50,79,94
meuse_uneq,wave,476,20,30,58,70,96
meuse_uneq,wave,477,1,32,54,67,90
meuse_uneq,wave,478,8,36,58,81,145
meuse_uneq,wave,479,10,39,60,71,105
meuse_uneq,wave,480,2,37,54,65,92
meuse_uneq,wave,481,57,77,82,133,135
meuse_uneq,wave,482,20,57,83,103,148
meuse_uneq,wave,483,2,41,54,103,147
meuse_uneq,wave,484,7,39,48,63,91
meuse_uneq,wave,485,1,23,100,115,132
meuse_uneq,wave,486,16,52,58,73,114
meuse_uneq,wave,487,16,40,54,81,143
meuse_uneq,wave,488,46,55,77,86,129
meuse_uneq,wave,489,47,56,81,129,142
meuse_uneq,wave,490,27,53,64,100,101
meuse_uneq,wave,491,5,20,65,119,152
meuse_uneq,wave,492,16,46,62,77,86
meuse_uneq,wave,493,1,21,53,67,92
meuse_uneq,wave,494,2,21,55,71,104
meuse_uneq,wave,495,15,45,63,109,139
meuse_uneq,wave,496,19,55,65,118,147
meuse_uneq,wave,497,2,22,52,72,135
meuse_uneq,wave,498,17,46,63,82,87
meuse_uneq,wave,499,6,19,59,80,111
meuse_uneq,wave,500,19,26,54,88,110
meuse_uneq,wave,501,27,43,60,69,78
meuse_uneq,wave,502,3,53,66,79,82
meuse_uneq,wave,503,13,40,61,72,137
meuse_uneq,wave,504,15,44,60,97,148
meuse_uneq,wave,505,16,37,62,80,144
meuse_uneq,wave,506,17,40,53,65,73
meuse_uneq,wave,507,16,45,80,94,117
meuse_uneq,wave,508,64,70,94,120,130
meuse_uneq,wave,509,5,20,53,64,78
meuse_uneq,wave,510,14,35,54,69,83
meuse_uneq,wave,511,7,20,69,79,128
meuse_uneq,wave,512,3,38,78,98,123
meuse_uneq,wave,513,2,34,56,68,73
meuse_uneq,wave,514,13,49,55,66,92
meuse_uneq,wave,515,16,45,62,75,104
meuse_uneq,wave,516,4,18,44,62,98
meuse_uneq,wave,517,4,47,87,116,118
meuse_uneq,wave,518,6,33,56,81,143
meuse_uneq,wave,519,8,40,73,97,128
meuse_uneq,wave,520,7,52,57,73,82
meuse_uneq,wave,521,2,36,58,83,118
meuse_uneq,wave,522,6,19,53,64,78
meuse_uneq,wave,523,18,59,66,93,145
meuse_uneq,wave,524,41,61,74,82,84
meuse_uneq,wave,525,51,56,83,130,140
meuse_uneq,wave,526,40,80,117,129,143
meuse_uneq,wave,527,14,40,74,93,114
meuse_uneq,wave,528,28,46,63,80,154
meuse_uneq,wave,529,1,20,83,120,152
meuse_uneq,wave,530,28,40,53,65,76
meuse_uneq,wave,531,17,45,80,135,146
meuse_uneq,wave,532,6,48,65,91,130
meuse_uneq,wave,533,6,19,57,83,148
meuse_uneq,wave,534,18,59,69,72,144
meuse_uneq,wave,535,19,66,109,140,147
meuse_uneq,wave,536,17,59,71,112,148
meuse_uneq,wave,537,18,40,62,77,155
meuse_uneq,wave,538,2,37,56,69,93
meuse_uneq,wave,539,12,46,64,109,153
meuse_uneq,wave,540,18,38,59,72,101
meuse_uneq,wave,541,11,39,54,74,144
meuse_uneq,wave,542,9,41,62,75,82
meuse_uneq,wave,543,4,21,51,56,65
meuse_uneq,wave,544,7,20,65,132,149
meuse_uneq,wave,545,52,64,65,77,133
meuse_uneq,wave,546,16,61,99,124,131
meuse_uneq,wave,547,17,63,71,107,124
meuse_uneq,wave,548,27,38,56,77,105
meuse_uneq,wave,549,4,23,85,100,132
meuse_uneq,wave,550,6,19,48,64,100
meuse_uneq,wave,551,3,37,56,72,108
meuse_uneq,wave,552,13,54,80,124,136
meuse_uneq,wave,553,9,33,55,65,154
meuse_uneq,wave,554,16,37,55,88,110
meuse_uneq,wave,555,16,55,82,99,126
meuse_uneq,wave,556,16,52,65,78,142
meuse_uneq,wave,557,4,33,53,92,97
meuse_uneq,wave,558,19,54,83,92,110
meuse_uneq,wave,559,40,61,76,84,104
meuse_uneq,wave,560,6,21,54,66,151
meuse_uneq,wave,561,13,42,70,114,145
meuse_uneq,wave,562,19,59,63,90,137
meuse_uneq,wave,563,4,21,65,119,141
meuse_uneq,wave,564,47,64,77,129,142
meuse_uneq,wave,565,18,56,93,98,128
meuse_uneq,wave,566,6,21,54,83,142
meuse_uneq,wave,567,16,37,56,64,140
meuse_uneq,wave,568,13,34,47,62,74
meuse_uneq,wave,569,14,36,58,77,111
meuse_uneq,wave,570,38,55,70,84,116
meuse_uneq,wave,571,10,32,85,102,125
meuse_uneq,wave,572,6,20,56,81,103
meuse_uneq,wave,573,6,38,55,80,142
meuse_uneq,wave,574,8,39,78,101,135
meuse_uneq,wave,575,14,35,83,119,149
meuse_uneq,wave,576,5,38,54,62,94
meuse_uneq,wave,577,53,76,124,129,136
meuse_uneq,wave,578,18,51,56,115,153
meuse_uneq,wave,579,13,40,62,75,82
meuse_uneq,wave,580,12,56,83,104,141
meuse_uneq,wave,581,18,59,68,72,147
meuse_uneq,wave,582,5,45,76,117,118
meuse_uneq,wave,583,7,20,54,75,136
meuse_uneq,wave,584,14,53,63,77,105
meuse_uneq,wave,585,29,54,81,110,146
meuse_uneq,wave,586,17,55,64,80,147
meuse_uneq,wave,587,1,22,54,67,88
meuse_uneq,wave,588,13,39,55,96,134
meuse_uneq,wave,589,19,64,78,80,127
meuse_uneq,wave,590,17,35,52,75,114
meuse_uneq,wave,591,4,23,78,118,123
meuse_uneq,wave,592,41,56,83,104,153
meuse_uneq,wave,593,40,81,84,86,146
meuse_uneq,wave,594,16,81,121,127,146
meuse_uneq,wave,595,16,40,56,80,143
meuse_uneq,wave,596,5,52,62,80,101
meuse_uneq,wave,597,21,25,55,135,147
meuse_uneq,wave,598,18,59,64,79,82
meuse_uneq,wave,599,4,53,64,130,138
meuse_uneq,wave,600,76,82,115,119,130
meuse_uneq,wave,601,1,47,64,87,146
meuse_uneq,wave,602,10,20,48,63,79
meuse_uneq,wave,603,9,39,60,72,82
meuse_uneq,wave,604,61,88,103,125,133
meuse_uneq,wave,605,20,47,64,76,129
meuse_uneq,wave,606,18,59,65,91,115
