"V1","V2","V3","V4","V5","V6","V7","V8"
11,20,32,45,47,70,95,100
14,27,40,56,63,69,81,84
2,18,26,60,65,79,82,84
7,31,34,38,57,74,88,92
11,24,26,39,43,65,67,97
5,19,24,49,53,65,80,85
7,11,14,42,64,80,94,98
7,12,24,50,62,75,92,99
23,27,40,44,58,63,87,90
2,17,34,60,67,71,96,100
11,19,36,50,55,61,83,89
13,20,37,39,52,65,80,96
6,14,45,47,50,52,81,86
2,7,31,37,59,79,81,85
9,21,39,61,65,69,88,93
22,26,43,47,55,80,92,97
23,26,38,42,56,59,72,88
10,16,33,46,63,65,70,84
10,14,35,52,56,58,84,99
14,39,41,46,64,67,79,82
10,15,18,33,41,49,64,86
14,20,27,41,46,76,90,92
13,20,41,46,69,72,87,100
17,21,39,44,58,62,83,87
3,28,33,59,66,70,74,83
5,12,29,32,55,67,73,88
10,15,21,33,56,82,88,95
26,29,43,48,51,55,67,89
4,32,40,55,59,80,81,85
6,18,21,34,47,63,84,100
10,11,16,36,52,77,80,96
17,19,32,46,59,75,80,81
3,18,22,26,50,63,76,91
18,22,36,40,52,57,76,97
5,18,33,47,50,54,91,96
5,38,45,62,65,69,89,91
12,28,31,47,74,86,92,98
1,14,26,29,52,59,84,89
22,29,34,46,61,69,84,88
5,8,23,55,57,71,79,84
2,20,31,46,50,52,69,82
4,10,23,39,51,56,84,88
17,33,37,53,68,73,95,99
9,27,31,44,48,61,80,85
14,28,36,41,44,78,92,99
2,29,33,52,60,66,82,98
13,18,44,46,50,71,76,93
9,17,22,35,52,69,73,98
1,5,18,38,52,70,75,91
17,29,33,44,47,53,74,98
1,5,10,32,55,93,96,99
7,12,25,47,60,65,71,94
9,14,56,60,63,81,85,90
5,23,26,62,68,74,90,93
15,19,33,42,48,61,67,88
17,39,43,46,63,82,89,96
2,18,26,35,49,61,78,82
3,45,49,53,58,80,82,85
21,24,27,45,52,75,88,96
8,11,30,33,45,48,86,91
1,9,16,45,66,68,72,91
8,21,25,56,61,68,86,98
3,21,29,35,59,80,82,98
9,22,30,42,44,70,87,94
17,19,31,45,59,78,83,99
10,18,22,24,57,75,78,96
18,23,35,46,59,77,85,93
1,14,29,37,44,68,72,87
6,12,25,39,43,62,94,99
2,16,28,40,58,64,82,86
12,15,27,46,54,61,94,99
6,27,32,51,59,64,94,100
16,34,39,42,58,70,91,95
1,16,19,42,58,71,75,79
16,18,23,35,40,42,68,97
5,45,48,52,65,70,95,100
6,10,13,32,39,51,73,98
4,30,45,50,51,57,74,82
19,35,39,43,47,51,75,97
4,27,36,38,69,73,75,98
2,5,17,29,64,71,79,97
10,13,25,39,51,63,69,92
5,19,34,50,52,56,69,84
4,8,27,46,53,77,84,99
2,10,32,47,56,62,70,93
5,9,45,49,53,82,88,95
10,21,35,46,64,69,78,94
1,9,26,50,51,56,85,92
6,13,19,52,66,83,86,90
15,29,34,38,56,73,86,100
6,21,35,48,63,79,86,93
5,17,34,40,62,67,86,92
19,22,34,46,66,73,80,100
2,27,31,53,60,73,77,88
7,33,38,46,76,80,83,91
18,23,41,58,72,80,94,98
1,4,32,37,49,65,72,88
15,21,39,46,52,73,78,86
1,6,28,33,68,91,95,100
7,20,21,25,39,62,76,93
18,23,29,37,54,79,81,85
13,16,29,44,48,69,72,96
12,28,42,47,58,60,94,98
21,28,35,55,69,73,89,96
12,15,33,49,75,77,93,99
2,14,38,50,57,63,76,92
4,33,40,47,52,65,87,94
1,14,19,37,51,67,84,98
14,22,36,52,59,86,92,100
24,29,37,43,66,71,87,100
18,32,46,50,51,68,94,97
14,18,42,50,54,71,77,85
12,25,28,43,50,55,67,82
19,21,33,45,49,68,71,76
4,23,25,29,45,60,72,75
24,31,43,45,73,79,93,99
12,15,33,35,60,65,87,91
10,12,25,43,52,57,80,82
19,45,52,68,70,73,86,93
13,30,43,46,49,62,77,96
8,16,21,30,54,62,77,97
11,16,33,39,58,63,79,93
1,8,44,48,56,70,95,100
11,27,32,35,48,54,61,96
7,12,29,46,59,61,67,93
9,13,16,36,48,63,79,94
7,22,25,40,44,77,80,84
5,23,27,41,59,66,85,98
13,27,30,41,47,78,82,89
12,16,42,45,50,74,78,93
6,8,51,56,70,83,86,91
5,23,30,39,55,68,83,98
2,10,38,44,46,63,75,99
11,17,34,41,49,54,85,97
11,24,42,47,69,82,86,99
4,19,23,46,53,67,83,89
11,14,18,23,48,54,77,92
9,11,30,35,42,58,83,99
2,7,23,34,59,65,84,90
2,4,37,40,51,54,58,96
1,6,55,60,68,81,87,94
5,23,28,45,61,78,86,92
7,35,50,51,56,68,72,92
9,26,33,39,66,71,88,94
3,25,32,38,55,82,95,100
3,11,17,25,50,72,74,100
3,18,38,40,61,67,84,92
7,10,15,45,53,88,95,100
8,14,30,31,43,59,73,86
4,17,22,35,58,61,75,83
2,8,34,46,50,74,82,90
9,13,35,38,41,57,70,82
9,17,25,43,60,67,71,83
5,17,21,29,55,81,86,89
11,26,34,60,61,64,68,96
4,30,43,49,56,72,78,98
13,20,36,51,63,79,93,96
18,23,35,38,51,68,89,95
1,8,26,50,55,63,68,81
16,20,22,34,52,76,89,97
9,21,33,38,61,70,76,94
2,24,30,41,63,78,85,93
22,24,28,53,58,77,95,100
15,27,35,41,59,66,73,99
21,40,44,46,65,72,93,97
10,22,43,56,58,64,69,85
1,16,33,52,65,69,87,99
23,25,38,54,60,62,78,92
1,8,17,33,58,62,88,94
10,16,22,48,51,54,80,92
2,10,24,50,52,56,78,85
11,28,34,39,53,57,87,94
5,22,26,38,54,66,88,100
3,7,10,53,56,83,86,100
13,27,30,42,72,77,93,96
8,12,44,47,69,73,81,94
11,18,33,56,58,83,87,100
2,5,19,36,53,68,89,94
17,19,24,46,51,64,81,96
1,17,46,50,52,78,83,85
7,22,36,49,53,69,88,92
1,15,19,32,37,69,76,81
16,30,33,41,46,67,91,96
5,29,33,48,53,68,76,98
5,8,33,55,58,80,84,92
11,34,37,49,55,69,74,91
2,6,25,29,52,65,68,93
6,21,40,45,53,80,87,93
3,28,35,43,51,57,90,96
6,9,12,24,50,61,67,97
1,6,28,33,57,72,76,93
7,13,38,51,53,60,84,97
14,16,20,43,59,71,83,87
2,16,30,34,55,67,79,91
14,17,20,46,63,68,95,99
5,7,26,54,70,76,78,84
7,22,35,39,70,73,87,93
4,18,30,32,45,48,74,86
12,20,24,53,70,78,96,100
14,17,21,59,62,67,93,99
10,27,31,45,57,65,71,100
20,21,28,39,45,76,81,95
4,8,32,34,39,61,67,86
1,7,35,48,52,54,66,92
21,29,32,56,64,70,76,95
3,6,19,49,61,67,85,92
3,26,30,38,53,83,96,98
10,11,16,39,51,65,85,100
5,13,18,34,58,74,87,92
8,11,40,42,46,75,95,98
24,33,47,62,64,70,91,100
6,29,31,34,37,51,77,96
5,17,41,44,46,59,73,77
9,15,22,36,42,50,68,73
7,14,36,62,68,74,89,91
5,10,33,36,49,52,95,100
13,18,30,44,61,67,96,98
10,23,27,41,53,66,92,100
6,21,38,40,46,63,79,85
19,21,25,39,47,75,82,90
21,38,40,54,57,71,75,100
6,28,35,43,55,80,88,92
4,25,43,50,70,78,91,94
9,31,36,53,59,66,84,90
9,12,36,44,51,67,90,91
1,4,10,54,60,79,93,96
9,13,38,45,63,87,92,96
3,26,39,46,51,58,85,89
16,22,24,40,58,65,71,84
10,26,35,41,68,73,93,96
12,14,29,46,54,73,96,99
12,25,43,46,55,60,77,92
3,29,35,56,58,63,82,98
3,8,39,42,55,57,69,84
4,38,45,70,76,78,82,94
23,28,42,58,60,76,81,84
9,25,28,50,53,72,84,89
5,18,24,42,55,58,73,78
4,7,30,45,56,72,75,77
2,5,45,49,51,86,95,100
18,26,33,49,55,68,72,99
1,22,25,54,62,67,70,75
6,30,31,44,61,75,80,97
21,24,27,46,49,55,73,78
9,40,44,52,59,73,81,90
10,34,42,48,72,90,91,97
11,19,25,49,53,76,78,91
15,32,38,60,64,71,79,85
7,22,29,45,58,73,94,98
8,27,33,48,59,74,94,97
5,11,19,34,53,57,82,90
19,24,45,57,72,85,92,97
23,31,38,46,60,65,81,90
10,12,17,34,61,68,74,100
4,26,33,44,51,59,85,98
17,24,44,49,61,66,79,81
13,16,29,45,51,58,86,93
8,22,25,56,59,62,82,96
4,12,27,35,67,73,96,100
2,16,31,39,54,72,87,89
2,9,32,37,55,79,94,100
10,13,32,46,53,60,66,94
2,17,44,47,52,67,86,92
6,36,42,50,69,72,94,99
23,28,49,51,64,66,80,96
15,23,40,47,54,70,86,92
9,23,36,55,59,78,92,96
3,6,41,55,73,76,80,95
3,16,19,42,50,56,73,98
19,23,26,42,63,67,97,100
12,27,43,67,70,71,74,88
3,7,35,43,50,69,77,84
21,24,29,46,59,71,95,97
8,35,42,47,80,85,92,97
13,29,36,44,62,64,78,97
8,11,24,47,63,66,69,86
8,32,38,44,57,65,94,100
17,22,36,39,52,84,87,96
11,14,19,34,57,80,82,97
15,33,40,52,56,80,83,98
13,30,33,47,59,76,80,84
6,10,13,34,37,68,73,97
15,18,26,31,43,73,86,98
19,28,31,36,62,69,75,93
5,12,31,49,58,61,84,98
14,17,22,30,51,55,75,80
16,30,53,57,69,72,77,96
12,27,42,48,50,55,93,97
19,21,35,37,49,51,80,85
8,24,31,46,58,74,87,93
27,29,34,51,53,66,90,96
13,19,35,38,64,80,88,92
9,16,31,33,66,79,93,97
14,18,35,51,60,67,89,96
16,19,35,50,57,62,70,93
31,36,40,44,61,70,87,100
18,23,32,35,57,63,71,90
8,20,22,41,54,66,82,97
5,9,34,36,63,67,70,89
4,23,36,49,84,87,91,99
5,8,23,50,62,65,79,94
3,16,39,54,63,77,85,100
12,19,36,53,69,71,74,99
4,23,41,46,50,53,75,99
3,18,26,31,48,61,81,88
2,17,26,33,58,80,92,99
10,13,27,48,55,61,78,95
8,12,36,51,60,65,83,90
1,6,25,38,63,78,82,99
4,8,11,56,61,80,85,88
17,24,60,61,75,77,79,92
1,6,19,35,50,61,76,84
9,25,31,38,51,55,81,96
8,15,23,56,59,63,77,94
8,15,37,42,65,69,85,100
16,23,29,35,41,68,85,90
26,30,43,49,57,70,71,95
8,11,14,28,35,68,80,87
18,21,40,47,54,61,86,100
5,17,23,35,48,74,79,82
8,27,35,42,49,65,72,97
6,14,41,50,58,64,78,94
1,9,27,49,53,76,88,93
5,18,22,27,52,69,72,90
13,19,39,44,47,52,94,97
2,17,32,34,38,67,72,85
18,23,25,50,57,65,88,96
6,9,12,36,52,60,64,77
12,16,28,31,49,52,82,98
12,15,29,46,55,62,85,98
2,17,25,38,70,75,82,96
5,23,29,52,57,76,87,95
6,18,25,39,52,57,75,96
5,10,12,17,48,61,70,87
10,24,36,53,61,68,70,76
2,16,24,40,51,57,74,92
9,26,33,47,61,63,90,91
13,18,46,52,59,75,80,93
12,17,42,46,50,57,83,96
1,6,30,35,43,49,76,88
12,16,29,45,63,66,79,82
6,13,38,50,56,72,93,98
2,26,28,40,42,65,67,82
13,18,46,54,60,62,87,95
5,17,36,50,51,55,86,99
15,21,46,59,62,75,89,93
16,23,37,43,69,72,84,100
2,29,41,44,57,69,72,95
1,9,39,41,58,72,96,99
8,31,36,50,62,80,93,100
14,28,30,34,52,69,76,98
1,17,23,29,56,64,79,95
3,27,31,44,49,61,87,94
13,18,31,44,50,75,88,100
21,40,42,47,65,78,82,96
11,15,17,38,44,65,67,81
3,6,33,49,66,81,93,98
7,23,37,50,55,86,91,99
1,8,32,50,53,78,86,93
5,48,51,55,60,85,88,91
29,32,34,49,55,67,95,99
4,10,33,40,45,73,87,90
2,17,38,54,59,66,93,98
9,27,35,43,64,71,90,98
1,15,40,45,58,63,92,98
1,6,29,45,48,64,77,83
1,29,34,36,49,61,65,92
1,19,35,57,63,76,83,90
8,13,42,48,55,78,81,100
3,29,36,48,63,77,82,99
15,19,35,43,59,74,80,97
3,10,39,44,73,89,94,97
10,14,43,50,56,77,84,99
1,10,32,36,57,65,83,88
1,9,25,44,63,77,80,97
1,34,46,50,63,79,95,99
9,41,43,47,62,76,93,99
4,17,22,52,58,65,89,92
2,26,34,37,67,71,74,90
3,19,35,40,64,67,82,89
12,18,36,42,58,60,77,93
8,16,22,45,67,72,84,88
8,14,41,45,47,62,70,96
4,9,34,58,61,64,66,99
13,34,39,47,51,70,74,93
1,30,37,51,54,60,93,97
3,19,27,31,55,69,86,90
7,10,22,45,68,72,76,80
5,18,32,48,55,83,86,91
5,7,12,20,46,69,73,85
2,21,30,38,52,56,75,89
12,25,37,44,52,73,79,87
10,11,24,27,40,65,87,92
14,27,45,48,52,69,75,95
2,14,20,36,60,61,73,76
15,21,40,52,66,68,94,100
7,11,15,46,48,81,85,90
18,22,25,39,42,46,80,85
15,35,41,48,55,87,89,93
4,24,30,31,37,71,80,86
8,33,35,52,55,67,70,92
8,21,25,53,59,66,80,83
4,17,39,43,51,67,82,97
4,19,26,42,44,47,73,89
9,35,42,58,61,77,79,85
2,10,16,34,49,71,74,100
6,13,20,36,52,66,80,98
15,19,45,52,59,65,78,82
3,7,21,37,67,71,98,100
13,15,29,36,58,63,92,97
22,26,28,55,63,70,81,89
19,22,25,44,69,72,91,95
10,12,31,38,45,63,80,94
1,18,23,40,64,78,80,93
4,8,32,45,48,61,74,80
14,19,21,48,56,63,71,99
7,10,11,15,52,67,82,96
13,20,36,40,42,71,74,78
6,11,18,40,60,64,72,84
5,12,26,47,55,70,74,98
8,34,38,46,53,77,92,97
11,24,33,40,57,59,64,83
3,9,32,40,45,72,87,90
4,16,20,22,35,63,76,83
9,24,38,41,59,75,77,94
14,18,39,55,63,69,86,94
23,39,55,66,74,82,87,90
10,15,41,44,60,62,67,85
7,14,34,59,62,78,84,91
15,20,23,37,62,68,74,87
5,18,23,47,53,59,78,94
10,24,41,44,47,50,62,76
9,23,36,44,70,84,86,91
2,8,29,43,48,71,80,85
17,24,49,61,65,68,83,99
4,31,36,52,58,75,88,93
10,12,16,49,64,66,70,92
1,8,20,32,58,65,73,97
12,15,33,37,40,62,68,75
10,24,40,51,57,64,90,96
6,18,47,54,61,81,85,98
5,21,28,33,52,60,85,88
7,14,22,43,49,55,94,97
1,16,25,29,68,73,87,95
6,22,28,44,48,84,86,90
4,8,33,35,75,77,79,81
5,21,27,62,67,69,86,91
9,14,35,40,54,69,75,83
6,13,33,48,54,78,83,85
17,24,37,41,66,92,95,97
24,26,32,47,53,82,86,98
4,11,18,20,66,71,83,85
7,19,25,36,49,73,90,96
1,27,29,58,63,67,87,92
9,23,25,60,63,67,90,93
2,8,34,38,53,69,75,93
15,18,32,38,46,71,80,84
7,22,41,46,60,78,82,84
3,25,30,33,37,70,76,95
15,23,30,35,48,65,77,94
7,33,37,40,53,76,82,88
3,17,40,51,55,67,82,94
3,19,34,50,71,73,77,96
14,39,44,57,63,80,81,87
9,16,32,53,55,60,67,98
9,25,35,44,60,73,86,88
4,9,21,49,55,72,96,99
5,10,24,38,53,57,72,98
10,22,24,27,54,57,85,100
6,14,39,41,59,61,93,97
1,3,9,50,54,77,80,85
4,10,22,27,64,71,80,87
2,18,30,35,42,60,65,95
5,29,37,52,54,67,69,96
10,21,25,37,61,86,93,99
10,16,23,49,64,71,78,96
18,21,25,58,61,65,77,83
2,17,29,35,49,53,80,95
7,22,24,30,38,75,81,88
10,21,26,45,49,76,84,98
2,8,37,56,62,89,91,96
3,19,35,41,57,64,82,99
8,12,29,35,63,67,90,94
1,15,30,44,47,72,75,80
11,16,19,54,62,70,91,96
4,27,41,48,60,61,74,93
1,10,18,42,61,68,84,100
5,17,31,45,69,75,88,92
16,22,31,37,49,64,88,92
10,13,25,49,56,61,70,97
4,8,37,41,55,74,79,87
5,23,48,51,56,69,76,95
8,11,25,38,43,64,80,88
6,12,49,61,66,78,81,98
7,24,35,48,68,80,82,85
7,10,15,41,47,65,77,89
3,15,41,55,59,78,81,96
1,8,26,33,46,59,92,98
6,29,33,45,52,65,70,97
22,26,39,42,58,74,86,92
10,11,34,37,53,57,86,94
9,23,29,43,50,69,83,89
10,23,26,45,68,73,81,87
8,22,40,48,62,76,83,98
2,30,32,36,57,64,89,93
3,16,22,37,40,52,66,87
15,19,30,42,58,66,71,87
12,16,45,50,59,73,87,93
15,30,32,36,50,58,73,92
14,28,32,46,54,71,80,98
11,15,43,45,50,66,95,99
9,11,14,49,55,57,71,88
1,10,38,42,45,60,75,81
21,25,44,49,68,74,81,96
18,32,34,58,60,62,89,93
6,31,40,52,67,86,89,91
6,22,47,59,61,77,84,98
2,7,22,34,58,71,77,94
7,26,34,41,50,67,72,98
6,11,13,46,53,66,93,100
12,15,19,46,57,73,80,81
18,36,41,44,56,59,76,82
5,12,33,47,50,69,83,85
2,15,20,62,66,84,86,88
5,11,19,24,50,64,66,82
1,23,28,62,68,75,81,89
6,32,49,56,64,80,81,87
10,15,41,44,57,84,90,97
21,24,30,51,64,67,86,91
6,13,42,55,66,68,72,100
7,23,35,47,61,68,73,86
10,17,23,32,45,76,80,97
1,26,29,42,61,65,79,95
2,17,25,30,51,57,64,69
3,16,37,41,53,55,74,89
2,26,48,60,74,90,92,96
4,8,11,37,60,76,83,99
2,9,42,46,61,68,80,85
17,34,39,52,79,82,86,90
16,19,22,41,54,70,81,86
7,11,28,43,59,75,78,91
19,27,41,48,54,69,92,97
11,20,35,47,53,77,81,89
7,25,60,61,65,73,80,92
14,28,30,41,65,82,87,99
8,16,21,47,54,61,89,96
9,15,44,49,68,72,75,91
17,20,23,46,52,70,77,84
12,20,39,41,45,72,86,100
9,14,33,36,59,65,86,94
26,30,32,47,53,69,72,100
3,6,19,34,58,76,80,82
4,28,35,41,57,59,91,100
1,19,33,57,64,69,72,94
1,4,19,44,57,78,80,81
7,11,15,59,61,67,73,97
11,24,37,59,61,65,90,96
12,16,45,48,62,65,90,96
12,15,27,63,67,76,82,99
7,19,33,36,73,79,82,100
3,17,31,38,54,71,80,86
12,18,32,36,44,80,82,97
13,36,38,42,59,62,93,98
9,25,41,48,50,54,62,75
5,12,18,34,63,66,70,93
8,26,31,38,62,80,82,86
9,27,33,41,58,75,83,96
2,6,55,58,60,82,96,100
4,23,36,43,68,72,80,85
1,16,38,62,65,67,90,93
5,11,32,34,39,58,74,98
3,27,42,50,59,73,85,93
10,15,21,35,39,83,89,100
20,25,33,59,71,77,85,89
2,9,36,57,59,63,71,86
10,16,33,48,55,63,89,94
16,28,52,65,73,87,93,99
25,32,47,55,63,69,90,93
5,8,31,47,66,69,73,94
11,26,28,43,62,66,69,93
2,8,25,39,47,71,76,98
1,6,24,37,43,60,72,87
20,23,38,43,66,87,91,94
21,23,40,55,57,62,88,95
18,21,23,26,63,69,83,99
13,29,43,49,51,67,69,95
1,27,29,47,62,70,74,96
5,20,23,44,59,63,72,85
2,18,52,56,69,74,77,100
7,33,44,58,72,74,77,95
7,14,26,41,50,55,88,91
2,6,25,29,46,62,70,88
12,19,26,35,41,58,77,98
4,35,38,50,62,69,75,87
12,28,44,52,57,70,97,100
27,33,47,53,65,70,83,96
8,25,32,36,40,67,79,83
2,6,18,31,58,64,76,89
12,20,25,57,69,71,84,96
8,10,15,48,52,68,76,82
6,25,32,49,66,74,80,94
10,24,29,37,54,67,91,96
12,30,35,47,61,70,95,99
1,15,23,46,64,71,97,99
5,29,36,42,60,65,71,79
3,18,23,46,52,74,76,89
5,8,22,38,56,68,83,96
6,23,29,46,62,70,88,92
22,29,36,42,79,81,85,87
1,15,20,28,31,66,72,79
4,19,22,40,72,75,77,99
14,18,42,50,54,76,81,85
2,7,39,43,46,55,72,87
17,33,36,52,59,83,88,90
1,7,31,39,46,74,81,98
14,38,40,42,45,63,75,88
22,24,27,53,70,71,76,78
8,25,38,41,46,61,75,99
4,26,45,48,60,76,84,91
22,25,45,49,62,78,91,97
4,8,27,31,46,79,85,92
17,21,35,62,68,83,86,89
13,19,28,46,62,69,84,91
14,27,43,54,58,60,93,97
8,26,32,38,55,78,92,96
3,26,30,33,57,65,94,98
5,21,28,43,50,68,85,93
6,13,18,62,65,93,95,98
9,31,34,56,60,63,78,100
1,16,41,54,56,70,85,89
8,13,16,46,72,77,86,90
7,28,43,62,64,69,90,94
9,12,37,50,52,77,83,97
12,15,34,41,57,63,65,86
15,17,40,42,56,61,88,96
5,20,23,36,59,72,93,99
12,16,34,47,54,77,85,90
15,17,22,30,46,78,82,86
9,16,34,47,54,73,88,94
25,30,37,41,56,74,87,98
2,14,18,48,60,64,81,88
2,9,16,32,56,71,89,96
3,17,25,37,60,65,72,92
5,20,31,38,54,81,86,100
8,13,27,38,54,62,71,76
12,26,30,49,56,72,87,93
6,23,29,61,66,69,73,89
2,18,21,44,50,67,82,99
8,22,24,30,53,64,87,93
6,21,23,39,42,65,73,79
10,12,41,45,58,70,81,86
7,21,24,29,57,63,79,96
6,12,34,49,52,64,83,88
4,9,11,36,51,68,82,86
8,14,22,27,50,58,63,85
8,16,31,34,49,57,74,79
6,22,38,40,53,56,93,99
3,8,35,49,53,70,77,81
6,21,45,53,67,70,74,87
20,23,37,39,55,76,82,99
8,11,23,29,48,62,68,96
3,11,17,56,59,61,76,100
7,12,41,43,50,54,58,98
2,6,28,55,60,78,82,94
10,23,25,58,70,73,77,97
3,8,41,45,48,69,91,95
9,13,35,56,68,86,93,98
4,16,22,37,54,60,73,86
1,7,24,39,54,78,81,90
5,8,21,36,52,64,78,90
3,18,25,51,58,60,91,99
11,19,23,25,39,64,77,83
4,33,40,45,70,71,77,93
14,16,21,43,48,59,81,87
22,26,39,41,58,65,93,100
9,41,43,47,65,70,92,99
8,15,27,35,40,73,75,96
14,20,41,53,58,73,88,90
13,19,30,31,54,74,81,87
1,19,33,47,52,74,89,96
5,22,34,48,53,59,77,95
11,14,16,40,52,75,78,94
27,32,45,52,60,67,84,90
12,27,51,55,60,87,90,91
16,23,32,48,54,74,93,100
5,23,36,38,52,69,76,94
12,20,36,44,58,76,80,81
3,8,26,59,63,65,92,96
5,8,38,42,45,57,81,85
8,16,49,51,60,67,71,74
20,31,38,44,59,76,84,98
3,6,32,49,51,74,77,100
14,17,41,45,60,61,85,87
1,8,17,32,45,70,76,84
9,27,42,46,62,69,95,100
6,15,22,44,50,52,56,90
11,20,24,42,46,48,85,99
11,16,19,41,47,70,73,77
4,28,31,60,65,68,73,91
5,28,41,50,66,71,85,90
3,18,36,39,52,73,75,88
8,11,14,30,52,55,86,99
11,29,33,46,67,74,79,94
2,8,20,34,41,63,79,85
21,34,37,54,57,73,94,98
1,8,38,42,62,78,94,97
