"V1","V2","V3","V4","V5","V6","V7","V8"
24,26,50,54,73,86,96,100
8,32,51,64,70,77,93,99
17,26,31,38,62,76,82,94
11,45,47,52,54,71,79,82
20,31,42,45,53,61,76,85
5,6,21,30,44,64,75,99
1,18,23,28,57,67,72,84
1,6,8,10,17,18,35,37
13,19,25,26,33,47,60,75
10,21,22,34,40,45,47,58
4,13,25,53,62,78,87,98
43,64,67,74,77,82,86,94
8,9,52,56,76,83,85,94
5,27,33,53,59,61,72,79
4,8,10,47,62,88,92,94
23,31,53,75,78,79,87,100
14,18,38,39,40,43,78,98
1,16,32,56,70,71,79,87
13,28,31,32,33,64,93,96
4,5,20,35,39,45,56,67
37,41,54,67,69,72,73,81
5,10,12,14,61,70,86,95
7,18,39,56,75,78,83,99
4,18,34,38,40,44,66,75
19,43,45,73,79,87,98,99
57,59,60,65,69,70,82,98
17,21,42,46,49,54,84,98
1,2,20,25,29,40,51,68
16,22,23,33,37,48,65,81
7,15,26,39,46,55,65,100
18,42,43,52,62,74,92,93
5,15,26,28,39,41,44,84
29,39,47,68,71,76,96,99
4,14,19,40,51,56,62,98
43,51,52,64,65,66,71,84
8,21,23,54,63,68,77,81
16,24,32,39,42,87,94,95
2,3,5,19,20,65,84,98
20,37,65,79,80,81,83,84
24,40,51,55,61,73,77,81
3,5,14,37,43,62,68,96
1,20,37,41,85,87,90,95
1,42,48,52,58,59,65,99
10,17,44,52,62,82,91,100
7,11,28,43,45,60,64,96
2,14,36,41,61,62,69,79
29,32,39,40,44,80,91,97
3,29,35,40,44,45,47,97
5,11,20,28,41,50,52,57
17,39,50,51,81,82,87,98
12,25,36,56,73,76,86,96
7,14,24,29,40,56,69,70
1,19,21,40,45,54,61,73
4,9,30,32,35,49,66,75
18,19,26,41,49,60,62,77
4,21,32,46,58,81,82,97
1,8,26,53,54,75,87,92
4,17,44,54,60,81,83,99
25,39,63,64,70,75,87,98
10,15,19,34,52,53,61,91
6,16,31,42,81,87,96,100
5,6,31,62,69,75,81,88
8,33,47,49,71,75,76,79
1,4,24,29,39,54,56,70
15,24,28,31,33,51,71,91
1,14,18,35,47,57,60,81
2,16,39,51,58,74,76,87
5,10,49,57,69,70,91,98
9,12,27,31,52,57,63,91
15,21,37,63,68,81,90,92
24,41,45,72,85,90,94,97
22,30,33,39,40,63,73,96
15,18,39,40,48,68,74,83
11,20,22,35,53,74,89,96
6,8,27,32,48,55,75,76
1,4,14,25,56,81,82,89
26,28,52,60,72,73,78,84
38,43,47,48,56,57,62,85
43,47,56,66,67,72,90,96
3,19,52,59,63,71,72,87
4,36,40,58,67,87,95,98
4,7,13,27,29,35,46,98
2,12,13,34,55,69,92,98
1,16,27,51,52,54,63,87
10,16,30,45,49,58,74,80
6,11,27,53,68,83,87,91
38,41,45,64,68,73,80,86
5,11,19,21,32,34,84,94
7,42,43,49,53,61,70,86
6,34,55,62,64,73,91,98
6,53,62,67,70,76,79,86
4,21,30,39,56,81,92,97
9,22,26,33,38,61,71,95
4,5,6,25,34,47,67,91
3,16,17,29,30,57,64,86
6,13,16,19,25,32,55,88
6,7,40,59,63,76,95,100
10,13,24,33,40,63,85,95
11,14,15,35,62,64,72,77
1,3,7,9,39,85,93,96
1,5,32,39,50,69,77,81
18,20,46,53,60,62,74,90
19,36,53,60,65,68,78,87
7,14,26,37,59,70,86,89
14,24,33,41,57,70,78,98
5,8,43,61,66,71,85,99
3,8,14,15,26,47,59,100
21,39,50,55,64,65,68,92
4,7,18,24,31,40,50,72
2,5,57,58,59,74,90,91
8,14,22,23,28,46,72,95
1,2,32,56,60,66,72,77
15,23,30,32,45,46,57,83
6,11,16,22,23,57,86,88
4,20,45,47,56,69,73,100
7,49,52,59,63,69,70,86
3,27,29,38,46,74,92,94
7,11,26,49,65,78,80,87
4,5,9,12,17,18,44,80
11,28,32,37,38,73,79,83
2,13,30,40,44,52,54,78
1,4,19,27,44,76,81,84
5,7,10,32,61,71,79,94
1,4,67,69,72,78,82,99
4,26,29,40,62,64,74,86
30,37,39,54,73,74,81,91
9,18,56,58,76,77,78,85
24,28,41,45,53,55,65,85
2,13,26,30,32,35,40,95
5,15,45,54,79,81,92,99
13,14,30,37,54,57,66,73
2,21,28,32,57,68,87,100
1,14,19,27,49,67,76,100
19,25,50,66,70,89,93,95
22,32,39,40,49,67,85,96
15,18,24,43,44,64,93,95
2,9,12,25,39,66,93,96
4,16,30,39,70,75,83,98
10,16,23,69,71,87,93,95
5,12,33,60,63,68,70,72
1,27,31,41,56,59,81,100
5,14,37,45,47,58,78,92
17,19,39,50,57,76,88,100
4,47,51,52,76,77,78,86
5,15,29,31,32,41,66,97
19,22,35,42,55,58,88,95
2,17,26,28,51,66,88,92
3,6,8,18,24,36,77,98
11,17,35,56,70,80,87,98
9,18,21,27,47,66,85,89
14,29,36,51,55,67,80,87
7,11,18,29,31,51,52,75
11,24,55,58,61,67,89,98
24,25,50,82,86,98,99,100
23,57,76,78,83,87,94,95
9,19,20,24,27,62,63,69
1,12,23,40,52,65,77,86
26,29,38,41,65,67,73,87
1,16,18,27,30,66,82,99
1,32,57,64,83,84,90,100
9,33,36,44,54,56,81,82
18,26,38,40,76,88,92,94
1,8,21,59,60,63,68,77
16,17,34,45,64,69,83,89
15,18,31,43,45,77,86,97
11,27,41,46,62,68,79,85
5,6,20,37,38,39,76,83
15,17,28,29,31,57,72,75
9,40,45,57,64,70,76,99
37,41,44,50,60,85,88,99
12,19,28,57,61,62,73,80
2,14,18,25,27,55,93,97
10,29,33,38,48,49,58,60
6,11,29,51,66,88,92,100
14,19,33,59,60,72,73,77
10,13,18,31,58,77,84,100
10,20,52,61,66,71,84,93
12,19,21,23,48,58,72,94
3,17,47,52,56,58,79,98
5,10,22,24,76,78,81,91
18,39,46,49,59,60,81,90
11,15,30,41,42,47,56,65
17,26,30,32,37,45,51,75
14,15,26,51,66,77,86,99
4,6,8,23,25,32,77,100
22,30,39,51,54,60,66,97
6,22,25,34,35,46,58,81
5,12,22,40,60,76,80,99
6,16,22,41,50,65,68,100
32,35,40,41,55,72,79,90
5,16,24,45,48,58,85,90
10,20,22,29,64,84,88,94
8,24,38,39,64,74,85,94
23,29,61,64,66,88,95,96
30,32,38,44,49,51,70,73
5,19,29,68,76,84,86,93
2,8,19,25,29,47,51,94
24,30,31,41,57,60,85,96
1,39,52,61,67,84,97,99
7,17,20,37,66,77,80,90
6,16,30,37,58,60,73,85
5,19,22,64,74,78,83,99
21,27,29,35,53,57,71,99
23,34,45,47,67,78,89,91
28,58,74,76,81,86,97,99
2,19,48,62,78,81,83,95
12,16,23,46,55,58,89,92
18,26,50,66,71,77,86,88
8,28,46,51,67,85,89,93
8,12,25,58,60,64,79,86
21,24,44,60,68,75,76,96
10,16,27,28,64,93,95,100
10,15,16,27,34,68,87,89
43,44,47,69,71,85,90,100
33,38,39,57,85,90,95,97
5,24,25,29,43,46,92,99
31,32,35,36,37,65,78,81
3,12,24,27,31,35,63,85
10,30,55,59,68,77,78,85
12,29,60,74,76,83,91,95
3,10,28,31,50,61,84,99
19,20,24,49,55,74,80,96
9,11,12,19,32,53,73,97
17,42,43,58,84,89,90,98
3,17,30,80,87,95,99,100
8,28,34,41,49,90,92,98
5,26,31,32,37,66,70,72
2,16,24,29,33,47,52,90
14,31,45,52,53,56,64,68
2,4,19,22,38,48,54,67
2,4,13,37,60,65,81,97
4,5,16,17,50,51,63,87
5,14,18,22,40,58,74,80
20,23,39,40,51,59,67,82
20,43,46,52,58,62,69,86
6,21,33,37,39,49,63,93
5,14,27,45,75,78,86,97
13,27,42,65,76,77,82,88
1,7,19,25,41,77,80,92
11,22,25,38,40,43,72,75
4,22,52,53,69,73,79,85
8,10,13,21,36,50,80,86
9,42,81,83,84,87,95,100
34,43,56,68,78,84,98,100
4,8,23,31,39,66,90,92
13,25,36,40,45,58,74,80
16,25,33,43,48,65,75,98
4,13,30,43,47,78,79,90
5,37,48,57,60,66,87,94
5,30,59,61,71,82,88,98
8,15,19,24,31,38,41,61
6,38,46,51,69,75,80,83
9,17,25,35,41,48,80,84
4,40,45,57,65,68,95,100
1,5,39,41,48,64,81,85
3,11,12,18,29,37,79,85
23,26,32,34,43,65,73,100
27,29,34,43,49,85,86,89
11,29,53,59,66,84,94,99
11,21,29,31,36,44,63,81
7,13,15,33,36,55,68,90
3,18,33,50,61,80,84,97
7,19,32,34,58,60,92,99
4,5,18,30,31,33,57,66
25,26,35,44,60,73,79,88
4,16,53,56,71,76,99,100
4,13,16,24,33,63,71,95
25,27,34,48,69,77,78,81
4,7,8,13,26,58,68,70
6,8,31,39,41,72,79,81
26,36,39,41,58,71,75,80
42,47,49,50,81,91,93,95
2,5,6,7,38,39,76,82
15,25,37,39,42,43,69,84
31,36,38,48,68,73,75,86
12,28,31,32,71,73,93,100
4,26,38,47,67,84,88,93
3,10,23,30,39,51,87,89
22,25,30,36,47,59,67,93
4,11,15,43,67,76,83,97
4,5,10,12,13,17,55,64
1,6,22,30,45,48,53,87
2,20,21,39,43,46,92,99
4,6,12,15,53,74,78,92
6,21,24,45,53,61,74,95
42,44,64,70,72,79,80,96
36,38,52,55,58,65,74,81
12,29,47,60,62,74,76,80
17,22,24,58,84,85,94,100
2,33,44,45,59,73,82,95
5,6,18,24,30,64,78,94
12,23,26,35,39,52,89,96
11,16,17,28,34,39,81,88
2,4,16,24,46,50,55,88
10,13,27,55,70,83,89,100
16,32,41,56,70,74,82,86
5,31,40,59,68,75,95,98
8,32,33,41,47,63,66,87
17,37,67,70,72,73,95,98
1,22,48,51,53,56,66,93
7,12,16,17,28,36,75,92
14,28,37,46,59,69,78,94
9,11,36,38,44,59,82,91
13,17,33,61,71,76,84,87
17,50,54,74,84,86,93,95
5,14,32,37,39,52,62,65
10,26,29,45,50,51,66,97
10,18,36,37,40,75,87,88
3,17,18,19,24,45,63,80
65,66,70,74,76,81,95,98
1,5,27,37,66,77,82,88
13,14,53,63,65,68,83,85
7,31,38,48,51,70,86,88
3,16,17,31,41,81,83,97
7,8,36,60,61,62,72,73
2,3,12,18,27,28,34,61
32,34,37,50,55,76,85,96
18,31,35,37,64,65,79,82
15,33,34,46,56,76,77,95
9,29,38,44,54,60,63,80
12,21,23,51,55,76,87,88
2,18,26,28,50,60,81,96
17,24,29,51,53,66,80,96
4,36,56,81,83,86,91,94
8,14,16,40,56,76,77,98
7,24,25,31,51,69,82,92
32,41,45,76,84,87,90,94
1,12,13,23,33,44,83,98
18,47,49,50,60,79,80,89
5,21,23,27,36,74,79,85
2,7,19,59,76,78,91,95
13,18,41,61,79,81,83,99
8,10,32,36,46,55,63,81
2,4,7,11,71,90,91,92
4,7,18,48,65,69,72,74
1,8,17,29,32,52,71,98
4,10,12,20,25,60,65,92
8,27,28,44,46,60,68,95
2,20,33,38,39,58,79,95
7,48,65,71,85,87,93,99
26,37,52,55,59,75,84,100
4,10,14,26,39,47,55,75
5,6,14,18,89,94,97,99
16,24,45,55,60,62,67,97
7,17,40,43,58,80,90,93
12,18,51,69,76,90,93,98
1,10,41,55,67,71,82,89
1,30,60,66,77,81,82,98
2,29,35,44,51,54,67,72
11,19,25,47,52,83,87,98
10,27,38,42,45,56,90,97
5,24,31,40,45,52,55,95
9,11,13,22,27,59,82,88
10,35,59,62,79,90,92,96
3,33,38,41,46,49,76,84
16,19,28,32,54,63,71,97
4,30,38,40,55,59,83,95
6,8,13,26,51,61,82,97
15,16,43,44,56,71,83,92
7,14,15,36,55,82,89,96
4,5,39,67,81,88,93,95
3,5,10,25,27,56,81,85
8,13,14,39,42,58,71,73
1,23,28,55,63,67,98,100
51,63,65,76,81,83,89,99
26,36,43,69,72,75,82,90
27,30,37,58,85,94,98,100
20,21,24,56,59,78,87,96
2,15,31,46,61,82,83,85
7,9,46,54,58,64,83,89
15,18,31,57,63,75,86,90
9,21,50,52,62,63,72,91
5,21,28,53,63,71,76,85
5,12,47,62,75,79,91,100
8,33,36,46,54,81,94,98
9,21,65,68,70,78,80,99
5,16,38,41,46,75,77,88
20,43,51,52,60,76,89,99
8,15,22,31,49,75,92,94
5,18,47,69,71,76,90,91
6,14,28,56,59,69,79,92
2,5,18,22,28,43,46,93
2,12,29,46,48,54,56,83
24,29,39,43,51,58,60,61
25,32,36,38,40,55,77,90
8,13,19,36,62,80,82,100
15,20,24,53,71,86,96,100
5,17,21,30,34,53,78,96
12,17,24,26,27,28,51,52
6,10,11,18,19,27,76,82
25,27,34,50,73,75,78,79
3,9,23,29,42,55,79,89
2,34,35,38,39,42,83,86
4,19,21,32,36,57,71,74
1,5,40,45,67,76,79,99
23,31,65,66,70,77,83,95
4,9,23,38,43,50,90,97
8,47,48,63,72,73,85,91
16,28,34,69,73,95,97,98
16,37,40,44,50,61,65,84
3,26,37,40,64,66,72,88
15,18,30,58,60,62,65,66
22,39,44,58,69,75,86,93
14,17,49,60,62,84,92,99
25,70,73,77,85,86,90,98
11,13,34,47,58,87,96,97
8,18,21,29,30,36,84,99
2,7,16,35,40,65,71,91
3,8,11,21,30,49,61,89
1,5,13,17,22,23,24,82
3,37,40,42,45,58,77,91
14,30,35,61,76,79,89,92
5,11,13,22,46,72,76,96
5,15,29,37,38,44,91,93
17,26,37,50,56,70,75,85
12,49,59,63,66,70,74,80
1,4,20,41,67,69,90,92
39,43,45,53,61,80,98,99
5,14,39,45,77,86,87,99
1,25,43,81,87,90,96,100
1,37,39,43,47,54,79,99
13,28,34,38,64,78,97,100
8,20,31,48,56,61,62,83
5,9,10,21,51,88,93,100
33,52,53,55,56,75,82,87
10,17,33,34,47,61,72,95
9,38,47,72,73,78,82,84
1,8,22,33,34,60,95,98
14,23,28,35,50,57,59,97
12,13,29,45,48,60,77,79
5,14,20,52,63,64,66,71
31,36,47,48,64,66,73,92
10,15,16,19,20,31,47,55
7,9,30,58,70,72,81,96
3,15,18,52,62,84,89,90
7,15,53,57,58,72,74,88
1,5,20,32,36,70,76,92
3,24,32,48,51,54,58,73
11,15,19,26,40,41,67,95
29,34,36,40,46,47,66,87
15,39,42,46,67,71,72,85
22,25,35,41,47,52,56,75
6,18,27,35,44,52,70,83
3,21,22,34,60,91,93,95
6,16,44,46,69,76,80,83
2,37,42,54,58,64,67,97
10,14,32,51,67,90,93,99
13,31,43,47,72,78,84,93
17,28,31,40,42,53,88,97
7,24,52,57,73,79,87,93
1,10,11,15,32,51,63,81
10,30,36,49,51,53,63,78
9,20,58,65,72,84,86,91
1,30,33,36,64,77,80,88
4,5,15,16,20,48,67,69
1,27,29,65,76,78,82,86
2,22,36,45,68,84,87,99
4,7,32,64,67,74,78,97
10,15,17,63,64,65,70,87
7,26,35,69,80,82,87,96
3,7,40,54,57,63,86,92
