Method,Density,Voronoi,Moran,Local Balance
"K-Means (1, 1)",0.09256037843330944,0.15220000000000028,-0.178457383510793,0.42620585594653293
"K-Means (1, 1)",-0.3131759125534757,0.051750000000000095,-0.12491968357768692,0.35338962138126634
"K-Means (1, 1)",0.10391570062476277,0.11855000000000021,-0.18948281529498834,0.39609724590473355
"K-Means (1, 1)",-0.16287997217737918,0.2124500000000004,-0.055672412055320614,0.47549969730136343
"K-Means (1, 1)",0.18558566475412258,0.08345000000000014,-0.19388764539216152,0.41394332700075587
"K-Means (1, 1)",0.09527902533989047,0.31955000000000056,-0.14031566155680048,0.6144214107628689
"K-Means (1, 1)",-0.13623074142901734,0.023800000000000043,-0.18828769252171873,0.27399275916558585
"K-Means (1, 1)",-0.2051144196932938,0.15335000000000026,-0.05012630019722835,0.5731723678279391
"K-Means (1, 1)",0.13783336946880834,0.32345000000000057,-0.0897211760859395,0.6149613681321705
"K-Means (1, 1)",-0.07955618512314791,0.29105000000000053,-0.12943151671140093,0.5871390713332072
"K-Means (1, 1)",-0.42620624507593324,0.03165000000000005,-0.13888654353489224,0.27129457980590693
"K-Means (1, 1)",0.037061346118095695,0.09915000000000018,-0.2743349023364044,0.3468003488931548
"K-Means (1, 1)",-0.496217787494901,0.2827500000000005,-0.1053351443508424,0.563463429450096
"K-Means (1, 1)",-0.4842765118845435,0.13060000000000022,-0.025054145422536724,0.4674165859454355
"K-Means (1, 1)",-0.23495391709926625,0.0993000000000002,-0.1383179296930688,0.36834124706482696
"K-Means (1, 1)",0.24259022536429997,0.26525000000000054,-0.17281683715703727,0.5666018657246497
"K-Means (1, 1)",0.18220620179783797,0.057150000000000103,-0.24940119674491973,0.3312052707208817
"K-Means (1, 1)",-0.12333525976893606,0.010350000000000019,-0.28493319522626326,0.1442414689690719
"K-Means (1, 1)",-0.4710755032551067,0.013800000000000024,-0.13733826311932495,0.2571759469110446
"K-Means (1, 1)",0.23305753795908843,0.1085000000000002,-0.17445246737705294,0.40554868483731255
"K-Means (1, 1)",0.28221800672670083,0.08415000000000016,-0.17046735839797966,0.3940552062255728
"K-Means (1, 1)",0.13783336946880834,0.32345000000000057,-0.0897211760859395,0.6149613681321705
"K-Means (1, 1)",0.08273757049239704,0.13095000000000023,-0.24376898401911262,0.3926436086063826
"K-Means (1, 1)",0.11192419879695936,0.10125000000000017,-0.23052135826937134,0.3568197846806629
"K-Means (1, 1)",0.28221800672670083,0.08415000000000016,-0.17046735839797966,0.3940552062255728
"K-Means (1, 1)",-0.11669478927956826,0.0625500000000001,-0.25777156968380965,0.27606498480786934
"K-Means (1, 1)",-0.23495391709926625,0.0993000000000002,-0.1383179296930688,0.36834124706482696
"K-Means (1, 1)",0.33210585173524576,0.018150000000000034,-0.13178258210245894,0.36188369236360635
"K-Means (1, 1)",-0.21149869817146597,0.012900000000000023,-0.11122869513378722,0.2397427277721798
"K-Means (1, 1)",0.17373747401492484,0.33355000000000057,-0.15203899883433278,0.6439491533069969
"K-Means (1, 1)",-0.4203738334681752,0.1661500000000003,-0.12479438280740686,0.46190426463893297
"K-Means (1, 1)",0.1677964979951218,0.0552500000000001,-0.3387671075827804,0.29708917661173206
"K-Means (1, 1)",-0.36357283325280243,0.05150000000000009,-0.16577815790351672,0.2692862014686324
"K-Means (1, 1)",0.22575874736935117,0.042150000000000076,-0.2035427489303633,0.301125376989773
"K-Means (1, 1)",0.07789183155262067,0.3365500000000006,-0.1213043541335764,0.6753577244745961
"K-Means (1, 1)",0.046220837117416716,0.1058000000000002,-0.31451517990219596,0.3358948793334288
"K-Means (1, 1)",-0.08846488557048666,0.19445000000000034,-0.19213188626438407,0.49169249931809694
"K-Means (1, 1)",-0.2183350584362848,0.18725000000000033,-0.0449898685225754,0.6107749154598178
"K-Means (1, 1)",-0.12333525976893606,0.010350000000000019,-0.28493319522626326,0.1442414689690719
"K-Means (1, 1)",-0.06933846419408712,0.04785000000000009,-0.2219987487378549,0.24216376198894246
"K-Means (1, 1)",0.10942455691649636,0.06615000000000011,-0.20148996903282004,0.2919999244775687
"K-Means (1, 1)",0.28221800672670083,0.08415000000000016,-0.17046735839797966,0.3940552062255728
"K-Means (1, 1)",-0.03555510274501715,0.058400000000000105,-0.2921583284201713,0.270647586456164
"K-Means (1, 1)",0.10348551780250051,0.10395000000000018,-0.2678027648570456,0.36935460841133316
"K-Means (1, 1)",0.17610250392551272,0.1133500000000002,-0.13217339176457105,0.3866349112929616
"K-Means (1, 1)",0.11192419879695936,0.10125000000000017,-0.23052135826937134,0.3568197846806629
"K-Means (1, 1)",-0.4442567238996567,0.23585000000000045,-0.07265392195446897,0.5721129961396801
"K-Means (1, 1)",0.2903615400768826,0.18335000000000032,-0.09147441103947916,0.5313888826261265
"K-Means (1, 1)",-0.11373366343249514,0.16445000000000026,-0.1767852092435928,0.47184953125193296
"K-Means (1, 1)",-0.13974112367202896,0.0027500000000000046,-0.12074509870765919,0.19899893515012662
"K-Means (1, 1)",-0.17234860789724593,0.18855000000000036,-0.0865130015612074,0.4386425933731375
"K-Means (1, 1)",0.2492257938384543,0.031000000000000055,-0.15241548002317762,0.3265082015318195
"K-Means (1, 1)",-0.13623074142901734,0.023800000000000043,-0.18828769252171873,0.27399275916558585
"K-Means (1, 1)",0.3297343697167951,0.045850000000000085,-0.11807725985280774,0.42602446534576455
"K-Means (1, 1)",-0.06666547983488054,0.1261500000000002,-0.1758839545641287,0.43004429025470464
"K-Means (1, 1)",0.2903615400768826,0.18335000000000032,-0.09147441103947916,0.5313888826261265
"K-Means (1, 1)",-0.11024853673815788,0.049050000000000094,-0.23842723254621323,0.26016295080480245
"K-Means (1, 1)",-0.12311120033789802,0.11580000000000021,-0.16005113749030864,0.40133641527294506
"K-Means (1, 1)",0.24259022536429997,0.26525000000000054,-0.17281683715703727,0.5666018657246497
"K-Means (1, 1)",-0.4842765118845435,0.13060000000000022,-0.025054145422536724,0.4674165859454355
"K-Means (1, 1)",0.07789183155262067,0.3365500000000006,-0.1213043541335764,0.6753577244745961
"K-Means (1, 1)",-0.3631321426696311,0.11780000000000021,-0.1329957549074156,0.36267593902014383
"K-Means (1, 1)",-0.21882717339679694,0.020150000000000036,-0.14397539361763978,0.19694227670192227
"K-Means (1, 1)",-0.06933846419408712,0.04785000000000009,-0.2219987487378549,0.24216376198894246
"K-Means (1, 1)",-0.09804598311649407,0.1778500000000003,-0.22526518957248304,0.5240493304812247
"K-Means (1, 1)",0.2305571902419255,0.15235000000000026,-0.2205900182789691,0.4268439857405216
"K-Means (1, 1)",0.037061346118095695,0.09915000000000018,-0.2743349023364044,0.3468003488931548
"K-Means (1, 1)",0.12693264117775344,0.19875000000000034,-0.13288131762238092,0.5052184655248665
"K-Means (1, 1)",0.09527902533989047,0.31955000000000056,-0.14031566155680048,0.6144214107628689
"K-Means (1, 1)",-0.17234860789724593,0.18855000000000036,-0.0865130015612074,0.4386425933731375
"K-Means (1, 1)",-0.03555510274501715,0.058400000000000105,-0.2921583284201713,0.270647586456164
"K-Means (1, 1)",0.3297343697167951,0.045850000000000085,-0.11807725985280774,0.42602446534576455
"K-Means (1, 1)",-0.36357283325280243,0.05150000000000009,-0.16577815790351672,0.2692862014686324
"K-Means (1, 1)",0.21077245889179255,0.12975000000000023,-0.20390667059711506,0.40405783434107
"K-Means (1, 1)",-0.17240983557907047,0.07330000000000013,-0.07923736503590058,0.2968198042317462
"K-Means (1, 1)",0.1523053632866689,0.06455000000000011,-0.24097134169237105,0.3073435763661752
"K-Means (1, 1)",-0.29618248919491186,0.21095000000000036,-0.028293779555054608,0.553044972020801
"K-Means (1, 1)",-0.10549589532208,0.0030000000000000053,-0.1163870307218285,0.17184936114050434
"K-Means (1, 1)",-0.16287997217737918,0.2124500000000004,-0.055672412055320614,0.47549969730136343
"K-Means (1, 1)",0.21489328472959085,0.05435000000000009,-0.2627506193958972,0.2934699568177198
"K-Means (1, 1)",0.2903615400768826,0.18335000000000032,-0.09147441103947916,0.5313888826261265
"K-Means (1, 1)",-0.2051144196932938,0.15335000000000026,-0.05012630019722835,0.5731723678279391
"K-Means (1, 1)",-0.20641395539701624,0.07210000000000012,-0.08316066087976683,0.37658999484079225
"K-Means (1, 1)",-0.3954138612854137,0.09515000000000017,-0.052159334744389156,0.4351151817376019
"K-Means (1, 1)",-0.09804598311649407,0.1778500000000003,-0.22526518957248304,0.5240493304812247
"K-Means (1, 1)",-0.20641395539701624,0.07210000000000012,-0.08316066087976683,0.37658999484079225
"K-Means (1, 1)",0.09527902533989047,0.31955000000000056,-0.14031566155680048,0.6144214107628689
"K-Means (1, 1)",0.23136910163723529,0.15235000000000026,-0.2205900182789691,0.4268439857405216
"K-Means (1, 1)",-0.4842765118845435,0.13060000000000022,-0.025054145422536724,0.4674165859454355
"K-Means (1, 1)",0.17610250392551272,0.1133500000000002,-0.13217339176457105,0.3866349112929616
"K-Means (1, 1)",-0.42620624507593324,0.03165000000000005,-0.13888654353489224,0.27129457980590693
"K-Means (1, 1)",-0.07955618512314791,0.29105000000000053,-0.12943151671140093,0.5871390713332072
"K-Means (1, 1)",-0.06933846419408712,0.04785000000000009,-0.2219987487378549,0.24216376198894246
"K-Means (1, 1)",0.09256037843330944,0.15220000000000028,-0.178457383510793,0.42620585594653293
"K-Means (1, 1)",-0.2183350584362848,0.18725000000000033,-0.0449898685225754,0.6107749154598178
"K-Means (1, 1)",-0.42620624507593324,0.03165000000000005,-0.13888654353489224,0.27129457980590693
"K-Means (1, 1)",0.18558566475412258,0.08345000000000014,-0.19388764539216152,0.41394332700075587
"K-Means (1, 1)",-0.08570730586971738,0.02135000000000004,-0.22303008466188476,0.17206916324329372
"K-Means (1, 1)",-0.09804598311649407,0.1778500000000003,-0.22526518957248304,0.5240493304812247
"K-Means (1, 1)",0.18175563210305337,0.12175000000000022,-0.18328949388709864,0.3796028184038299
"K-Means (1, 1)",-0.3631321426696311,0.11780000000000021,-0.1329957549074156,0.36267593902014383
"K-Means (1, 1)",-0.04858940700982523,0.25565000000000043,-0.15613431480089912,0.5931067669772264
"K-Means (1, 1)",-0.36357283325280243,0.05150000000000009,-0.16577815790351672,0.2692862014686324
"K-Means (1, 1)",0.21077245889179255,0.12975000000000023,-0.20390667059711506,0.40405783434107
"K-Means (1, 1)",0.22575874736935117,0.042150000000000076,-0.2035427489303633,0.301125376989773
"K-Means (1, 1)",0.1523053632866689,0.06455000000000011,-0.24097134169237105,0.3073435763661752
"K-Means (1, 1)",-0.4710755032551067,0.013800000000000024,-0.13733826311932495,0.2571759469110446
"K-Means (1, 1)",-0.4710755032551067,0.013800000000000024,-0.13733826311932495,0.2571759469110446
"K-Means (1, 1)",0.07789183155262067,0.3365500000000006,-0.1213043541335764,0.6753577244745961
"K-Means (1, 1)",-0.13623074142901734,0.023800000000000043,-0.18828769252171873,0.27399275916558585
"K-Means (1, 1)",0.23773563045790427,0.08775000000000015,-0.1889127042713003,0.4130009757577656
"K-Means (1, 1)",0.10942455691649636,0.06615000000000011,-0.20148996903282004,0.2919999244775687
"K-Means (1, 1)",-0.13040130229047708,0.08540000000000014,-0.18188588877013917,0.4077384066973864
"K-Means (1, 1)",-0.20641395539701624,0.07210000000000012,-0.08316066087976683,0.37658999484079225
"K-Means (1, 1)",-0.03686837181407689,0.13215000000000024,-0.2573255200634777,0.41439712852923793
"K-Means (1, 1)",-0.21595755423119264,0.28100000000000047,-0.06893419597781811,0.5945421214658568
"K-Means (1, 1)",-0.09804598311649407,0.1778500000000003,-0.22526518957248304,0.5240493304812247
"K-Means (1, 1)",-0.44701246601609035,0.14235000000000025,-0.038797860205965956,0.5165532761442024
"K-Means (1, 1)",0.17689482039578378,0.037350000000000064,-0.24207785513877508,0.26699307815559026
"K-Means (1, 1)",-0.11024853673815788,0.049050000000000094,-0.23842723254621323,0.26016295080480245
"K-Means (1, 1)",0.22575874736935117,0.042150000000000076,-0.2035427489303633,0.301125376989773
"K-Means (1, 1)",-0.3206235719125473,0.08985000000000017,-0.13585002385554326,0.3407269733077326
"K-Means (1, 1)",0.10348551780250051,0.10395000000000018,-0.2678027648570456,0.36935460841133316
"K-Means (1, 1)",0.037061346118095695,0.09915000000000018,-0.2743349023364044,0.3468003488931548
"K-Means (1, 1)",0.23773563045790427,0.08775000000000015,-0.1889127042713003,0.4130009757577656
"K-Means (1, 1)",-0.11024853673815788,0.049050000000000094,-0.23842723254621323,0.26016295080480245
"K-Means (1, 1)",-0.09804598311649407,0.1778500000000003,-0.22526518957248304,0.5240493304812247
"K-Means (1, 1)",-0.08846488557048666,0.19445000000000034,-0.19213188626438407,0.49169249931809694
"K-Means (1, 1)",-0.496217787494901,0.2827500000000005,-0.1053351443508424,0.563463429450096
"K-Means (1, 1)",0.11192419879695936,0.10125000000000017,-0.23052135826937134,0.3568197846806629
"K-Means (1, 1)",0.11192419879695936,0.10125000000000017,-0.23052135826937134,0.3568197846806629
"K-Means (1, 1)",0.1677964979951218,0.0552500000000001,-0.3387671075827804,0.29708917661173206
"K-Means (1, 1)",0.24472338704452778,0.11340000000000021,-0.17551094783680796,0.44106808307455503
"K-Means (1, 1)",0.23305753795908843,0.1085000000000002,-0.17445246737705294,0.40554868483731255
"K-Means (1, 1)",-0.03686837181407689,0.13215000000000024,-0.2573255200634777,0.41439712852923793
"K-Means (1, 1)",0.037061346118095695,0.09915000000000018,-0.2743349023364044,0.3468003488931548
"K-Means (1, 1)",-0.23495391709926625,0.0993000000000002,-0.1383179296930688,0.36834124706482696
"K-Means (1, 1)",0.23305753795908843,0.1085000000000002,-0.17445246737705294,0.40554868483731255
"K-Means (1, 1)",0.07771516680481126,0.04295000000000007,-0.17672698141273768,0.23834424969811924
"K-Means (1, 1)",-0.3954138612854137,0.09515000000000017,-0.052159334744389156,0.4351151817376019
"K-Means (1, 1)",-0.3631321426696311,0.11780000000000021,-0.1329957549074156,0.36267593902014383
"K-Means (1, 1)",0.3297343697167951,0.045850000000000085,-0.11807725985280774,0.42602446534576455
"K-Means (1, 1)",-0.10549589532208,0.0030000000000000053,-0.1163870307218285,0.17184936114050434
"K-Means (1, 1)",-0.23488985061674364,0.024250000000000042,-0.2508587474475718,0.2306633046163793
"K-Means (1, 1)",0.33210585173524576,0.018150000000000034,-0.13178258210245894,0.36188369236360635
"K-Means (1, 1)",-0.11024853673815788,0.049050000000000094,-0.23842723254621323,0.26016295080480245
"K-Means (1, 1)",0.30679885956718767,0.006050000000000011,-0.14079841479116373,0.31715211970149526
"K-Means (1, 1)",0.09185663651100184,0.06115000000000011,-0.23035961501103022,0.2656918282791903
"K-Means (1, 1)",-0.44701246601609035,0.14235000000000025,-0.038797860205965956,0.5165532761442024
"K-Means (1, 1)",0.1677964979951218,0.0552500000000001,-0.3387671075827804,0.29708917661173206
"K-Means (1, 1)",-0.40904134621968,0.010250000000000018,-0.1451264298332931,0.1923933040169442
"K-Means (1, 1)",0.18175563210305337,0.12175000000000022,-0.18328949388709864,0.3796028184038299
"K-Means (1, 1)",0.05172319167031311,0.27255000000000046,-0.15549531842426012,0.5493793392879892
"K-Means (1, 1)",-0.2183350584362848,0.18725000000000033,-0.0449898685225754,0.6107749154598178
"K-Means (1, 1)",-0.36357283325280243,0.05150000000000009,-0.16577815790351672,0.2692862014686324
"K-Means (1, 1)",0.10348551780250051,0.10395000000000018,-0.2678027648570456,0.36935460841133316
"K-Means (1, 1)",0.30679885956718767,0.006050000000000011,-0.14079841479116373,0.31715211970149526
"K-Means (1, 1)",0.33210585173524576,0.018150000000000034,-0.13178258210245894,0.36188369236360635
"K-Means (1, 1)",0.2903615400768826,0.18335000000000032,-0.09147441103947916,0.5313888826261265
"K-Means (1, 1)",-0.42620624507593324,0.03165000000000005,-0.13888654353489224,0.27129457980590693
"K-Means (1, 1)",-0.09804598311649407,0.1778500000000003,-0.22526518957248304,0.5240493304812247
"K-Means (1, 1)",-0.23495391709926625,0.0993000000000002,-0.1383179296930688,0.36834124706482696
"K-Means (1, 1)",0.17373747401492484,0.33355000000000057,-0.15203899883433278,0.6439491533069969
"K-Means (1, 1)",-0.29618248919491186,0.21095000000000036,-0.028293779555054608,0.553044972020801
"K-Means (1, 1)",0.21077245889179255,0.12975000000000023,-0.20390667059711506,0.40405783434107
"K-Means (1, 1)",-0.17234860789724593,0.18855000000000036,-0.0865130015612074,0.4386425933731375
"K-Means (1, 1)",-0.08846488557048666,0.19445000000000034,-0.19213188626438407,0.49169249931809694
"K-Means (1, 1)",-0.45388235697490775,0.19935000000000036,-0.07387589735535194,0.4987481039244839
"K-Means (1, 1)",-0.23495391709926625,0.0993000000000002,-0.1383179296930688,0.36834124706482696
"K-Means (1, 1)",0.11192419879695936,0.10125000000000017,-0.23052135826937134,0.3568197846806629
"K-Means (1, 1)",-0.16287997217737918,0.2124500000000004,-0.055672412055320614,0.47549969730136343
"K-Means (1, 1)",0.2903615400768826,0.18335000000000032,-0.09147441103947916,0.5313888826261265
"K-Means (1, 1)",0.10391570062476277,0.11855000000000021,-0.18948281529498834,0.39609724590473355
"K-Means (1, 1)",0.2903615400768826,0.18335000000000032,-0.09147441103947916,0.5313888826261265
"K-Means (1, 1)",0.21489328472959085,0.05435000000000009,-0.2627506193958972,0.2934699568177198
"K-Means (1, 1)",-0.12333525976893606,0.010350000000000019,-0.28493319522626326,0.1442414689690719
"K-Means (1, 1)",-0.6790675974346873,0.0031500000000000057,-0.038336170619232224,0.3085856333760753
"K-Means (1, 1)",0.21077245889179255,0.12975000000000023,-0.20390667059711506,0.40405783434107
"K-Means (1, 1)",-0.23488985061674364,0.024250000000000042,-0.2508587474475718,0.2306633046163793
"K-Means (1, 1)",0.23773563045790427,0.08775000000000015,-0.1889127042713003,0.4130009757577656
"K-Means (1, 1)",-0.07405464468650733,0.04805000000000008,-0.2902506833132882,0.2622969585513881
"K-Means (1, 1)",-0.3131759125534757,0.051750000000000095,-0.12491968357768692,0.35338962138126634
"K-Means (1, 1)",-0.05037139675592342,0.009450000000000017,-0.25979522374209835,0.16190670039763505
"K-Means (1, 1)",0.21489328472959085,0.05435000000000009,-0.2627506193958972,0.2934699568177198
"K-Means (1, 1)",0.09527902533989047,0.31955000000000056,-0.14031566155680048,0.6144214107628689
"K-Means (1, 1)",0.1677964979951218,0.0552500000000001,-0.3387671075827804,0.29708917661173206
"K-Means (1, 1)",-0.06933846419408712,0.04785000000000009,-0.2219987487378549,0.24216376198894246
"K-Means (1, 1)",-0.6790675974346873,0.0031500000000000057,-0.038336170619232224,0.3085856333760753
"K-Means (1, 1)",0.21489328472959085,0.05435000000000009,-0.2627506193958972,0.2934699568177198
"K-Means (1, 1)",-0.21149869817146597,0.012900000000000023,-0.11122869513378722,0.2397427277721798
"K-Means (1, 1)",-0.496217787494901,0.2827500000000005,-0.1053351443508424,0.563463429450096
"K-Means (1, 1)",0.23773563045790427,0.08775000000000015,-0.1889127042713003,0.4130009757577656
"K-Means (1, 1)",0.046220837117416716,0.1058000000000002,-0.31451517990219596,0.3358948793334288
"K-Means (1, 1)",-0.4442567238996567,0.23585000000000045,-0.07265392195446897,0.5721129961396801
"K-Means (1, 1)",-0.4442567238996567,0.23585000000000045,-0.07265392195446897,0.5721129961396801
"K-Means (1, 1)",0.21077245889179255,0.12975000000000023,-0.20390667059711506,0.40405783434107
"K-Means (1, 1)",0.18189278460179,0.07405000000000013,-0.19191919191918788,0.3254606882307194
"K-Means (1, 1)",-0.496217787494901,0.2827500000000005,-0.1053351443508424,0.563463429450096
"K-Means (1, 1)",-0.06666547983488054,0.1261500000000002,-0.1758839545641287,0.43004429025470464
"K-Means (1, 1)",-0.44701246601609035,0.14235000000000025,-0.038797860205965956,0.5165532761442024
"K-Means (1, 1)",0.23890531398457593,0.13385000000000022,-0.24224784943666408,0.40001182887074
"K-Means (1, 1)",0.22575874736935117,0.042150000000000076,-0.2035427489303633,0.301125376989773
"K-Means (1, 1)",-0.06933846419408712,0.04785000000000009,-0.2219987487378549,0.24216376198894246
"K-Means (1, 1)",-0.06933846419408712,0.04785000000000009,-0.2219987487378549,0.24216376198894246
"K-Means (1, 1)",-0.4442567238996567,0.23585000000000045,-0.07265392195446897,0.5721129961396801
"K-Means (1, 1)",0.08273757049239704,0.13095000000000023,-0.24376898401911262,0.3926436086063826
"K-Means (1, 1)",0.2903615400768826,0.18335000000000032,-0.09147441103947916,0.5313888826261265
"K-Means (1, 1)",0.33210585173524576,0.018150000000000034,-0.13178258210245894,0.36188369236360635
"K-Means (1, 1)",0.28221800672670083,0.08415000000000016,-0.17046735839797966,0.3940552062255728
"K-Means (1, 1)",-0.12311120033789802,0.11580000000000021,-0.16005113749030864,0.40133641527294506
"K-Means (1, 1)",-0.10135568830867955,0.08145000000000013,-0.20147060804014175,0.34780469965838934
"K-Means (1, 1)",-0.06666547983488054,0.1261500000000002,-0.1758839545641287,0.43004429025470464
"K-Means (1, 1)",-0.06666547983488054,0.1261500000000002,-0.1758839545641287,0.43004429025470464
"K-Means (1, 1)",-0.4002276175586082,0.07775000000000014,-0.11452764514106871,0.3055343992159526
"K-Means (1, 1)",-0.025142243558512405,0.053950000000000095,-0.31515166810439116,0.2878632349489023
"K-Means (1, 1)",-0.42620624507593324,0.03165000000000005,-0.13888654353489224,0.27129457980590693
"K-Means (1, 1)",-0.2729707460065124,0.10540000000000019,-0.10718508731597302,0.3402444895832269
"K-Means (1, 1)",0.1677964979951218,0.0552500000000001,-0.3387671075827804,0.29708917661173206
"K-Means (1, 1)",-0.09991549176702222,0.03385000000000006,-0.25013221365537097,0.31602909228219417
"K-Means (1, 1)",0.24472338704452778,0.11340000000000021,-0.17551094783680796,0.44106808307455503
"K-Means (1, 1)",0.09185663651100184,0.06115000000000011,-0.23035961501103022,0.2656918282791903
"K-Means (1, 1)",0.09256037843330944,0.15220000000000028,-0.178457383510793,0.42620585594653293
"K-Means (1, 1)",0.09185663651100184,0.06115000000000011,-0.23035961501103022,0.2656918282791903
"K-Means (1, 1)",-0.29618248919491186,0.21095000000000036,-0.028293779555054608,0.553044972020801
"K-Means (1, 1)",-0.2051144196932938,0.15335000000000026,-0.05012630019722835,0.5731723678279391
"K-Means (1, 1)",-0.03686837181407689,0.13215000000000024,-0.2573255200634777,0.41439712852923793
"K-Means (1, 1)",-0.4203738334681752,0.1661500000000003,-0.12479438280740686,0.46190426463893297
"K-Means (1, 1)",-0.05037139675592342,0.009450000000000017,-0.25979522374209835,0.16190670039763505
"K-Means (1, 1)",-0.42620624507593324,0.03165000000000005,-0.13888654353489224,0.27129457980590693
"K-Means (1, 1)",-0.08570730586971738,0.02135000000000004,-0.22303008466188476,0.17206916324329372
"K-Means (1, 1)",-0.13040130229047708,0.08540000000000014,-0.18188588877013917,0.4077384066973864
"K-Means (1, 1)",0.10942455691649636,0.06615000000000011,-0.20148996903282004,0.2919999244775687
"K-Means (1, 1)",0.10348551780250051,0.10395000000000018,-0.2678027648570456,0.36935460841133316
"K-Means (1, 1)",-0.45388235697490775,0.19935000000000036,-0.07387589735535194,0.4987481039244839
"K-Means (1, 1)",-0.06933846419408712,0.04785000000000009,-0.2219987487378549,0.24216376198894246
"K-Means (1, 1)",0.09120097476340686,0.10620000000000018,-0.2124059668181535,0.4264635476265772
"K-Means (1, 1)",0.22050982126122526,0.12565000000000023,-0.3196346861814301,0.4075064668805428
"K-Means (1, 1)",-0.21882717339679694,0.020150000000000036,-0.14397539361763978,0.19694227670192227
"K-Means (1, 1)",-0.12053712014720673,0.12375000000000022,-0.09571332664099773,0.3737639727929519
"K-Means (1, 1)",0.18558566475412258,0.08345000000000014,-0.19388764539216152,0.41394332700075587
"K-Means (1, 1)",-0.06666547983488054,0.1261500000000002,-0.1758839545641287,0.43004429025470464
"K-Means (1, 1)",0.21489328472959085,0.05435000000000009,-0.2627506193958972,0.2934699568177198
"K-Means (1, 1)",0.09120097476340686,0.10620000000000018,-0.2124059668181535,0.4264635476265772
"K-Means (1, 1)",-0.06933846419408712,0.04785000000000009,-0.2219987487378549,0.24216376198894246
"K-Means (1, 1)",-0.4203738334681752,0.1661500000000003,-0.12479438280740686,0.46190426463893297
"K-Means (1, 1)",-0.16287997217737918,0.2124500000000004,-0.055672412055320614,0.47549969730136343
