Method,Density,Moran,Voronoi
K-Means (11_angel_0),-0.0633075983372887,-0.1556320887946325,0.5569786506266344
Local Pivotal,-0.1912497831349962,-0.1654203375017454,0.5004481637987876
Wave,0.7513370520236725,-0.193131951924135,0.5939555417024884
K-Means (11_lexico),0.0250113223914679,-0.1201695557833712,1.4695534734253852
K-Means (11_random),0.0937444601346706,-0.2551347466346338,0.6282952051497891
K-Means (11_projection),-0.1085270394792646,-0.2725959359242752,0.5254411067088148
K-Means (11_distance_0),0.1650153702457273,-0.1068469914381821,1.981558669827561
K-Means (11_angel_0),-0.1741935025655014,-0.2708815223557623,0.493735821027539
Local Pivotal,0.5023494454469652,-0.2765695754309822,0.5691472855937452
Wave,0.1102508673717958,-0.1374693399509014,0.7795774407868414
K-Means (11_lexico),0.7724315045151964,-0.2538007194463865,1.975316877405463
K-Means (11_random),0.671634540132686,-0.26032239064306,1.6058894947651898
K-Means (11_projection),-0.0730844300283793,-0.2427142347833826,0.5371351995906604
K-Means (11_distance_0),-0.1274065519281846,-0.3026465930859811,0.5839473942935491
K-Means (11_angel_0),-0.0821360663611665,-0.156959521338239,0.4844648078572849
Local Pivotal,0.4090395099931594,-0.1850885622195731,0.6890967749730584
Wave,0.029374267405406,-0.2332898859852653,0.933519824630055
K-Means (11_lexico),-0.2135033888682067,-0.1777670823836935,0.4489513423928823
K-Means (11_random),-0.1963129362428775,-0.2552434781121591,0.6177883278941508
K-Means (11_projection),-0.0730844300283793,-0.2427142347833826,0.5371351995906604
K-Means (11_distance_0),-0.2109763934987187,-0.1954354307788228,1.0634411384705833
K-Means (11_angel_0),0.5777922179715804,-0.0613730175724073,3.35201633962961
Local Pivotal,-0.0851479160401745,-0.2045720040462327,0.5220991090316217
Wave,0.3639230427329925,-0.2109952195348534,0.6394992914148957
K-Means (11_lexico),-0.124514423554245,-0.3326744563231807,0.5388036618860415
K-Means (11_random),0.6504789853087172,-0.1854111509723145,2.3649317335853395
K-Means (11_projection),-0.1134082722740299,-0.1712761481491774,0.3863101003262251
K-Means (11_distance_0),0.520545202280423,-0.2137623503717015,0.6249957427120382
K-Means (11_angel_0),0.1149802714318443,-0.1987915662877217,0.4234857928408205
Local Pivotal,-0.1287265841609005,-0.1080526433000749,0.681264116102583
Wave,0.1682109864368673,-0.2385419647750735,0.5365006627574264
K-Means (11_lexico),-0.2892374143715223,-0.2170061255352735,0.5680235968745235
K-Means (11_random),0.4211441146719011,-0.1972815518021347,2.5092885969686383
K-Means (11_projection),0.0506542454738195,-0.2837274858064907,0.5236239525048868
K-Means (11_distance_0),-0.1624291578688068,-0.1712451726963065,2.278892344936624
K-Means (11_angel_0),0.6829878564656849,-0.2631309125310759,0.672207330312216
Local Pivotal,0.5648262079085158,0.0028860402570184,0.5679687242088499
Wave,0.1724782135594941,-0.1379711686311031,0.3931696724129868
K-Means (11_lexico),0.0717014091377149,-0.188290841069584,1.6376938064890845
K-Means (11_random),0.7268770440170513,-0.1798559205651082,0.5494122788699815
K-Means (11_projection),-0.0821360663611665,-0.156959521338239,0.4844648078572849
K-Means (11_distance_0),-0.1274065519281846,-0.3026465930859811,0.5839473942935491
K-Means (11_angel_0),0.690548054691589,-0.1702010022844194,1.671754932403053
Local Pivotal,-0.2089328832167302,-0.1896024009958321,0.4149542165142681
Wave,0.3188759374339396,-0.1956815673729507,0.6537352889579702
K-Means (11_lexico),0.0866103607491111,-0.1756386648260839,0.9509327559664196
K-Means (11_random),0.1116543138402305,-0.1250587250323364,0.92466945192713
K-Means (11_projection),-0.0730844300283793,-0.2427142347833826,0.5371351995906604
K-Means (11_distance_0),0.5249448416036002,-0.1446825450657407,0.6262887023197532
K-Means (11_angel_0),0.507696187088509,-0.1985593824581216,0.4953022206026586
Local Pivotal,-0.181753885369531,-0.1207134182735834,1.4750776055907648
Wave,0.1147810343586954,-0.3434952004111183,0.5903727483664004
K-Means (11_lexico),0.1542422179353807,-0.1477421460459507,0.556051935532127
K-Means (11_random),-0.1107055404226462,-0.1847554044085002,0.6232513610040763
K-Means (11_projection),0.334920162213014,-0.180199015170883,0.3787405729045027
K-Means (11_distance_0),0.2780121833036449,-0.1645790228306283,3.391070038617956
K-Means (11_angel_0),0.520545202280423,-0.2137623503717015,0.6249957427120382
Local Pivotal,0.3819194606210428,-0.0348731009992667,0.4830719012404039
Wave,0.7523709482151308,-0.1627373633918102,4.715348832372262
K-Means (11_lexico),-0.0867457313948041,-0.2730116658982788,0.7195758210829261
K-Means (11_random),0.580085397981472,-0.1352398529943534,4.519695903117462
K-Means (11_projection),-0.0740586750175895,-0.1114997624920864,0.7174798504028443
K-Means (11_distance_0),0.0688064503691691,-0.238884822392758,0.4218330762818161
K-Means (11_angel_0),-0.1274065519281846,-0.3026465930859811,0.5839473942935491
Local Pivotal,0.1532953645926437,-0.102101321471514,9.029715643038347
Wave,0.1927479656526532,-0.3373094629404368,0.5651599999807944
K-Means (11_lexico),0.147427361660918,-0.1639585132893232,10.093150649042782
K-Means (11_random),0.4210873091776744,-0.2151590943761572,0.565642864552603
K-Means (11_projection),0.1149802714318443,-0.1987915662877217,0.4234857928408205
K-Means (11_distance_0),0.4710966386711759,-0.2613929688138841,0.5776508359566485
K-Means (11_angel_0),0.0846558773015966,-0.254505169860589,1.890264571744788
Local Pivotal,-0.2013848997874307,-0.0074257908949794,1.0776276631601829
Wave,-0.355155569699361,-0.1087378047778027,1.6024311518761625
K-Means (11_lexico),0.6220697911663605,-0.2587931243641972,0.638910588213155
K-Means (11_random),-0.2020750710362844,-0.2682925695966248,1.8970318363493248
K-Means (11_projection),0.6829878564656849,-0.2631309125310759,0.672207330312216
K-Means (11_distance_0),-0.1274065519281846,-0.3026465930859811,0.5839473942935491
K-Means (11_angel_0),0.2344444862148643,-0.2863456506046495,0.5451949205456414
Local Pivotal,0.2511371628432984,-0.0534612550381398,1.535465876739263
Wave,-0.0543546797842293,-0.2850058223189158,0.521215966054012
K-Means (11_lexico),0.6461498955388444,-0.2870760554126571,0.611496775133099
K-Means (11_random),-0.1455658336964952,-0.2637921025862302,0.4846492471116562
K-Means (11_projection),-0.0338988811207953,-0.1251378922690202,2.228836274201998
K-Means (11_distance_0),-0.0538395965966918,-0.2833194666339267,0.5201345572883944
K-Means (11_angel_0),0.1650153702457273,-0.1068469914381821,1.981558669827561
Local Pivotal,0.3351724452953887,-0.183120122318552,0.5001254119930817
Wave,0.671634540132686,-0.26032239064306,1.6058894947651898
K-Means (11_lexico),-0.2892374143715223,-0.2170061255352735,0.5680235968745235
K-Means (11_random),0.8140146844456295,-0.0820308332855919,2.1824973717976834
K-Means (11_projection),-0.1195260957415514,-0.061210471023704,0.5006519917790155
K-Means (11_distance_0),-0.0914325827950158,-0.1973906182938634,0.4048580632816352
K-Means (11_angel_0),0.2344444862148643,-0.2863456506046495,0.5451949205456414
Local Pivotal,-0.1864751397702673,-0.1612076681980411,2.310251121855766
Wave,0.8210791774444217,-0.257089550021139,0.8417406351651402
K-Means (11_lexico),-0.0807015789808487,-0.187516200442708,0.3314399170050375
K-Means (11_random),-0.2617046420793493,-0.1780048643712774,1.249913185777197
K-Means (11_projection),0.3576285966653863,-0.2873612619581501,0.6176346316051758
K-Means (11_distance_0),0.3347864206747787,-0.1558176011742217,0.5447474704226634
K-Means (11_angel_0),-0.0907592609581515,-0.127850059423963,1.5148963559732058
Local Pivotal,-0.2670786288213309,-0.1735206232863346,1.0836976486673702
Wave,0.1388032260822636,-0.2926129406916411,0.5424429086260681
K-Means (11_lexico),0.0608276721459596,-0.0134426311575005,3.634465051982721
K-Means (11_random),0.6453063771571297,-0.194192533574296,0.4387541423580792
K-Means (11_projection),0.2344444862148643,-0.2863456506046495,0.5451949205456414
K-Means (11_distance_0),0.5346475625707786,-0.1961920204849342,0.5826407316071569
K-Means (11_angel_0),-0.1274065519281846,-0.3026465930859811,0.5839473942935491
Local Pivotal,0.2757207931105052,-0.0696292456650452,0.3236826620234896
Wave,0.4427494379003734,-0.3804748228503878,0.5786698642342526
K-Means (11_lexico),0.6461498955388444,-0.2870760554126571,0.611496775133099
K-Means (11_random),-0.0940926154586958,-0.2245495998403684,0.461808075187911
K-Means (11_projection),0.4673916841660734,-0.3232869256109037,0.5884360999600119
K-Means (11_distance_0),-0.0840219590291529,-0.0586561557145817,0.4638354396226841
K-Means (11_angel_0),-0.1418130065243898,-0.2181033865831205,0.5853949292995082
Local Pivotal,-0.053240278993523,-0.1730811655573668,3.801383122406031
Wave,0.6903779099906844,-0.2686064282619288,0.6660452698540599
K-Means (11_lexico),-0.19176811274547,-0.1756029831249355,1.1260583145610534
K-Means (11_random),0.3715419829597847,-0.2100539773189961,0.5374563133527175
K-Means (11_projection),-0.0889763295874591,-0.0947635173297784,2.063893175116541
K-Means (11_distance_0),-0.1085270394792646,-0.2725959359242752,0.5254411067088148
K-Means (11_angel_0),0.6564872205504084,-0.2733948305584328,0.6646343577943045
Local Pivotal,0.2714554076710886,-0.2052469284661244,0.6277222588602539
Wave,0.0937444601346706,-0.2551347466346338,0.6282952051497891
K-Means (11_lexico),-0.0387521879252795,-0.2880646306915193,0.5459906534827023
K-Means (11_random),-0.0644474226799835,-0.3970013848187143,0.5717441630768451
K-Means (11_projection),-0.0740586750175895,-0.1114997624920864,0.7174798504028443
K-Means (11_distance_0),-0.0821360663611665,-0.156959521338239,0.4844648078572849
K-Means (11_angel_0),0.1650153702457273,-0.1068469914381821,1.981558669827561
Local Pivotal,0.2012289511334132,-0.2520591269502996,0.4358956551866612
Wave,0.530858683334123,-0.2827945345575169,0.5680030763122343
K-Means (11_lexico),0.460703312363156,-0.1773020359923077,1.5021889463946474
K-Means (11_random),-0.1691205574379751,-0.1629786749036678,1.7496779264126292
K-Means (11_projection),0.5346475625707786,-0.1961920204849342,0.5826407316071569
K-Means (11_distance_0),0.2570291470693221,-0.1100333590499731,1.163918032741463
K-Means (11_angel_0),0.5249448416036002,-0.1446825450657407,0.6262887023197532
Local Pivotal,0.5219147214268297,-0.1988897434424023,0.3999176735915807
Wave,0.4405422027635057,-0.3663973575569879,0.5792098234728443
K-Means (11_lexico),0.6220697911663605,-0.2587931243641972,0.638910588213155
K-Means (11_random),0.0899678443856348,-0.2918757144493978,0.4680195478259633
K-Means (11_projection),-0.1036037274225038,-0.249133907955233,1.1328880250598985
K-Means (11_distance_0),0.0912966440999467,-0.2038041175784359,1.3602806171110913
K-Means (11_angel_0),-0.0907592609581515,-0.127850059423963,1.514896355973206
Local Pivotal,0.0687051727019245,-0.179950046145697,0.494442819136216
Wave,0.4708836343390302,-0.2675100504783276,0.5785177208663919
K-Means (11_lexico),0.7788233227188706,-0.1125799213070635,1.729102184136467
K-Means (11_random),-0.1668906941388399,-0.2513269114315192,0.5742959101420936
K-Means (11_projection),-0.1085270394792646,-0.2725959359242752,0.5254411067088148
K-Means (11_distance_0),0.0450904200513305,-0.1736204885461104,0.9491135605243876
K-Means (11_angel_0),0.6565599064861428,-0.1583577180490915,0.8204646015122365
Local Pivotal,0.7105310342635319,-0.1358929457003372,0.6923702535749938
Wave,0.0301950190075331,-0.4014249796868205,0.6259159794413962
K-Means (11_lexico),0.6220697911663605,-0.2587931243641972,0.638910588213155
K-Means (11_random),0.2114922647542131,-0.1313145975884395,2.5087408505364803
K-Means (11_projection),0.1139886824899108,-0.1377797007823051,0.4597571235251349
K-Means (11_distance_0),-0.1399389500587652,-0.1707357667973497,0.7719324877653169
K-Means (11_angel_0),0.1077366667875804,0.0369324190014474,0.5859238951903872
Local Pivotal,0.6380669115867726,-0.2766894445746441,0.6397753608542168
Wave,-0.27174456384664,-0.1038095439529272,0.6609819687320079
K-Means (11_lexico),-0.2096251277446908,-0.2119064704298828,0.5527301322563938
K-Means (11_random),0.1845100680482986,-0.0826735738065385,0.4909448833756721
K-Means (11_projection),-0.1790514362986218,-0.2567497029298614,1.9111395805658489
K-Means (11_distance_0),0.2344444862148643,-0.2863456506046495,0.5451949205456414
K-Means (11_angel_0),-0.1301486144366909,-0.2081676764299844,0.5101803591317773
Local Pivotal,0.3883956084873207,0.0131059692177578,1.4370488891033235
Wave,0.0595420349376804,-0.1862270720006842,1.1564481798790505
K-Means (11_lexico),-0.0544597965328665,-0.2078432372875981,0.5811170248482154
K-Means (11_random),-0.1479641879197162,-0.2177447115064688,0.8476334453075055
K-Means (11_projection),-0.1418130065243898,-0.2181033865831205,0.5853949292995082
K-Means (11_distance_0),0.507696187088509,-0.1985593824581216,0.4953022206026586
K-Means (11_angel_0),0.1149802714318443,-0.1987915662877217,0.4234857928408205
Local Pivotal,-0.2039664075149294,-0.301079403793187,0.5675148620898814
Wave,0.4881050907168665,-0.1153581780062309,0.6134533329681975
K-Means (11_lexico),0.7788233227188706,-0.1125799213070635,1.729102184136467
K-Means (11_random),0.1240864494313332,-0.2466516992159982,0.3207025210174883
K-Means (11_projection),0.0964089849630903,-0.1000604723141996,1.0181706500105516
K-Means (11_distance_0),0.5346475625707786,-0.1961920204849342,0.5826407316071569
K-Means (11_angel_0),0.3347864206747787,-0.1558176011742217,0.5447474704226634
Local Pivotal,0.2759673986211867,-0.2422837974900133,2.210432704488106
Wave,0.3205914868446612,-0.1679550025925872,1.731179070227275
K-Means (11_lexico),-0.0387521879252795,-0.2880646306915193,0.5459906534827023
K-Means (11_random),-0.2065123100488711,-0.0746158142523438,10.305971406298829
K-Means (11_projection),-0.1418130065243898,-0.2181033865831205,0.5853949292995083
K-Means (11_distance_0),0.1149802714318443,-0.1987915662877217,0.4234857928408205
K-Means (11_angel_0),-0.1418130065243898,-0.2181033865831205,0.5853949292995082
Local Pivotal,0.1678425192761717,-0.155830190414909,0.6070803510610218
Wave,0.4754519624636978,-0.2004934004121558,0.607288788428286
K-Means (11_lexico),0.0866103607491111,-0.1756386648260839,0.9509327559664196
K-Means (11_random),0.1751837899263084,-0.2064659157671249,1.0484253861204524
K-Means (11_projection),0.2570291470693221,-0.1100333590499731,1.163918032741463
K-Means (11_distance_0),0.0571615494665741,-0.0489381544616486,1.4809988832442662
K-Means (11_angel_0),-0.0690460393249182,-0.1998165707007408,0.8210384797626217
Local Pivotal,-0.3096226706895899,-0.1954014325669146,0.4523046494304272
Wave,0.3404755081727033,-0.2100191504302433,0.501794656189298
K-Means (11_lexico),-0.0917325596607549,-0.1374537453276685,2.802397179002386
K-Means (11_random),0.1142037156699914,-0.1047492939157418,0.4177169773845512
K-Means (11_projection),0.2344444862148643,-0.2863456506046495,0.5451949205456414
K-Means (11_distance_0),0.507696187088509,-0.1985593824581216,0.4953022206026586
K-Means (11_angel_0),-0.1274065519281846,-0.3026465930859811,0.5839473942935491
Local Pivotal,0.8226510538178962,-0.166274258639805,0.829756876775779
Wave,0.7098015856650325,-0.1141970714958942,1.0983622179194592
K-Means (11_lexico),0.78479965768194,-0.1096441236523911,9.8790859241183
K-Means (11_random),0.5218043860152485,-0.1412925841035965,0.4318773778222558
K-Means (11_projection),0.1320828471814477,-0.1549940537928772,0.540924586855236
K-Means (11_distance_0),-0.1418130065243898,-0.2181033865831205,0.5853949292995083
K-Means (11_angel_0),-0.0821360663611665,-0.156959521338239,0.4844648078572849
Local Pivotal,0.6220697911663605,-0.2587931243641972,0.638910588213155
Wave,0.6564872205504084,-0.2733948305584328,0.6646343577943045
K-Means (11_lexico),0.1656157049604903,-0.0908229237181603,7.410966817843371
K-Means (11_random),0.2849115902388521,-0.026828921952168,2.643688287267143
K-Means (11_projection),0.167985597692992,0.067110960144731,9.72342861003122
K-Means (11_distance_0),0.0362067223738511,-0.1708797781269207,7.005472045670309
K-Means (11_angel_0),0.6565599064861428,-0.1583577180490915,0.8204646015122365
Local Pivotal,-0.1384890119073464,-0.2328004855478946,0.4149979357812846
Wave,0.3917086799952489,-0.0898692439724671,9.987005762434896
K-Means (11_lexico),0.1276483556455707,-0.0145644950846477,0.6628526377449541
K-Means (11_random),0.6886174617465693,-0.1957152883101789,0.5533707495497414
K-Means (11_projection),0.5346475625707786,-0.1961920204849342,0.5826407316071569
K-Means (11_distance_0),0.0688064503691691,-0.238884822392758,0.4218330762818161
K-Means (11_angel_0),0.5346475625707786,-0.1961920204849342,0.5826407316071569
Local Pivotal,-0.0819756199419045,-0.2201425517222054,0.4153674326552783
Wave,0.4401645647222682,-0.1932045294431011,0.4442211814750606
K-Means (11_lexico),0.1474912812733983,0.0652009720640815,4.204594835664525
K-Means (11_random),-0.1649502411449941,-0.3354183389992752,0.5775517930571135
K-Means (11_projection),-0.1195260957415514,-0.061210471023704,0.5006519917790155
K-Means (11_distance_0),-0.1274065519281846,-0.3026465930859811,0.5839473942935491
K-Means (11_angel_0),-0.1274065519281846,-0.3026465930859811,0.5839473942935491
Local Pivotal,0.2098171773326972,-0.1729699342569633,2.415692893643323
Wave,0.2964039249329772,-0.2590959208715606,0.4701147998449583
K-Means (11_lexico),0.6461498955388444,-0.2870760554126571,0.611496775133099
K-Means (11_random),0.2556123774268609,-0.1456654839112277,2.8018698048424606
K-Means (11_projection),-0.0740586750175895,-0.1114997624920864,0.7174798504028443
K-Means (11_distance_0),0.1149802714318443,-0.1987915662877217,0.4234857928408205
K-Means (11_angel_0),0.5346475625707786,-0.1961920204849342,0.5826407316071569
Local Pivotal,-0.0730844300283793,-0.2427142347833826,0.5371351995906604
Wave,0.2084423277226776,-0.2547372785242366,0.9006979367408023
K-Means (11_lexico),0.1542422179353807,-0.1477421460459507,0.556051935532127
K-Means (11_random),0.4754519624636978,-0.2004934004121558,0.607288788428286
K-Means (11_projection),-0.1418130065243898,-0.2181033865831205,0.5853949292995083
K-Means (11_distance_0),-0.1418130065243898,-0.2181033865831205,0.5853949292995083
K-Means (11_angel_0),0.520545202280423,-0.2137623503717015,0.6249957427120382
Local Pivotal,-0.0448260344743005,-0.2814779051672374,0.6007803517109053
Wave,0.0301950190075331,-0.4014249796868205,0.6259159794413962
K-Means (11_lexico),0.5789785888580378,-0.1932310750337517,1.0434880046401158
K-Means (11_random),-0.1608011550799552,-0.1182510255086059,0.58953799441477
K-Means (11_projection),-0.1134082722740299,-0.1712761481491774,0.3863101003262251
K-Means (11_distance_0),-0.1741935025655014,-0.2708815223557623,0.493735821027539
K-Means (11_angel_0),0.1149802714318443,-0.1987915662877217,0.4234857928408205
Local Pivotal,0.1907388417492815,-0.1961764695056828,0.4453373943517702
Wave,0.0674546866467024,-0.3887553693165124,0.6215157292581657
K-Means (11_lexico),-0.0807015789808487,-0.187516200442708,0.3314399170050375
K-Means (11_random),0.5733689122251976,-0.2106543931293299,0.6330856351124694
