"V1","V2","V3","V4"
5,9,14,24
16,29,35,62
34,79,91,97
7,24,64,74
18,53,61,88
32,56,78,95
5,65,70,88
12,14,21,75
11,29,62,66
37,69,73,89
10,11,13,76
13,25,37,59
5,23,66,97
10,18,28,93
16,27,79,83
32,40,74,86
22,33,49,94
4,9,86,91
32,66,71,80
45,52,62,82
13,14,86,90
3,36,66,88
33,43,51,66
62,76,80,87
23,32,53,86
43,56,78,80
14,19,55,90
9,17,71,82
9,13,14,81
4,34,60,74
17,89,92,94
22,78,95,98
32,35,42,76
21,30,40,75
64,77,90,92
9,24,56,66
17,78,88,98
37,61,73,91
2,52,75,91
6,7,23,47
38,73,86,91
26,42,46,94
13,24,51,70
21,30,75,79
5,22,38,93
13,18,22,86
21,73,85,97
61,71,78,83
16,62,83,93
42,49,64,88
49,66,76,85
17,44,66,88
30,32,62,82
25,54,76,89
18,32,42,90
34,47,62,97
25,61,66,71
10,25,33,69
22,43,55,94
51,54,82,86
5,10,32,75
25,61,76,92
75,78,89,93
29,36,52,59
5,8,25,99
66,73,76,82
53,70,83,94
9,53,93,98
17,38,66,97
5,38,52,75
13,25,92,98
71,74,88,94
25,35,83,92
16,39,64,91
22,47,56,74
21,29,65,67
19,29,80,87
19,47,70,97
9,18,53,98
23,66,77,94
7,30,85,89
8,16,61,65
10,27,47,97
24,42,67,83
5,25,26,81
13,30,36,53
2,8,53,92
23,42,49,86
15,68,88,94
8,10,47,81
8,17,65,92
2,8,21,34
22,47,55,98
29,39,47,76
3,34,55,83
64,66,68,81
8,16,17,65
8,34,74,89
10,32,64,91
5,25,56,66
21,25,86,100
5,61,65,90
15,61,75,80
13,29,78,90
22,35,57,89
10,55,56,62
36,50,80,97
5,17,25,59
25,52,65,91
4,36,76,80
47,53,75,79
48,68,93,97
2,66,71,76
53,75,92,98
34,64,68,85
13,27,36,83
35,70,78,88
25,38,60,76
10,38,70,90
14,78,89,90
12,75,80,92
33,62,67,85
38,60,62,74
52,71,76,85
39,42,73,74
2,75,91,92
14,47,73,74
25,34,47,76
23,58,62,99
53,55,64,65
8,51,66,95
34,68,74,75
22,42,69,88
20,59,74,97
81,83,85,89
67,80,87,92
15,25,53,87
10,24,97,100
39,70,78,97
64,78,85,94
8,35,47,49
20,64,73,92
30,37,80,83
29,33,59,82
5,10,14,90
53,55,56,90
30,62,65,67
2,19,22,42
10,12,40,51
1,23,29,91
14,36,80,86
6,30,48,80
3,9,21,70
22,53,70,86
66,68,69,98
40,61,75,80
34,42,43,70
8,34,65,89
21,59,69,78
13,75,80,81
5,22,76,91
1,34,53,75
5,30,38,90
5,16,30,59
27,51,53,65
27,53,76,89
29,48,80,96
10,13,93,97
34,42,49,90
8,21,35,80
30,39,48,75
24,28,70,89
30,51,55,90
9,45,47,71
5,44,56,73
21,23,36,67
25,36,70,85
13,39,83,85
2,23,48,71
1,10,34,56
15,33,66,93
24,48,56,73
30,66,88,92
15,29,48,86
5,64,67,85
8,47,55,90
9,52,89,92
9,30,40,47
22,49,85,95
24,59,80,83
34,37,56,91
10,48,87,97
19,61,80,90
21,46,81,83
35,48,70,87
49,51,71,76
19,64,68,80
25,38,53,76
24,30,84,88
7,9,64,66
38,56,88,91
22,66,70,81
8,60,61,78
16,40,64,89
5,24,64,73
2,10,28,71
2,76,91,92
23,75,84,95
7,25,78,94
6,36,51,83
64,66,90,95
8,17,71,85
29,52,81,89
14,24,75,89
16,56,88,93
2,6,53,64
52,71,75,89
30,51,68,92
30,48,54,90
55,64,73,79
34,53,88,96
29,35,53,68
16,25,39,49
17,24,51,97
30,39,62,82
14,47,82,88
29,38,48,62
21,51,70,81
2,68,84,85
25,37,91,98
73,78,97,98
34,37,73,76
4,36,53,64
5,13,14,88
7,16,21,56
34,55,80,83
22,47,74,98
13,36,49,73
2,55,85,93
1,15,55,64
30,62,82,91
29,33,76,91
15,32,90,94
13,83,92,96
4,13,69,80
49,62,71,85
11,25,52,81
2,8,15,82
22,33,66,97
64,91,94,96
7,24,48,62
37,43,62,91
22,43,66,74
2,28,48,62
8,38,48,94
5,6,25,56
22,47,50,59
16,22,33,93
2,18,88,91
13,33,56,69
53,59,69,75
30,33,66,96
7,9,10,76
35,66,70,85
2,10,18,46
5,46,73,97
8,10,34,73
8,31,35,73
40,75,85,87
14,37,40,80
42,65,78,90
8,32,37,53
7,61,62,89
14,42,67,92
9,13,33,85
22,69,78,85
13,38,51,75
52,59,82,88
8,85,89,93
34,53,61,75
9,21,64,81
20,70,85,91
9,24,36,46
8,16,30,91
44,64,85,98
16,17,51,61
28,73,76,92
18,34,74,75
22,30,91,96
14,51,59,74
7,14,18,37
35,36,83,85
39,53,83,88
16,26,66,70
30,33,42,75
9,27,83,87
8,38,42,90
29,34,53,88
25,29,67,74
19,23,30,74
16,49,51,84
5,42,46,56
5,29,34,99
56,62,78,91
21,26,69,94
21,31,67,75
2,40,47,66
7,38,66,73
8,61,85,87
27,64,71,88
55,61,62,85
36,59,75,88
4,37,70,73
30,68,83,85
25,48,67,83
10,48,49,97
2,18,34,76
8,25,42,93
22,37,61,80
67,69,80,91
8,51,82,87
24,29,71,98
42,59,75,76
25,52,53,81
5,49,90,98
28,74,81,94
14,22,33,89
5,12,35,83
66,76,82,97
36,53,70,90
2,22,28,47
5,23,60,90
2,8,36,39
19,73,85,93
27,56,59,74
7,16,76,89
9,44,81,89
3,76,86,89
17,62,66,79
39,75,78,85
48,66,94,97
4,10,17,22
24,67,87,94
27,89,90,92
2,53,81,100
35,66,73,78
24,25,47,68
10,27,48,76
4,30,62,74
30,68,73,74
24,42,46,97
14,22,36,42
13,14,55,80
5,42,49,51
30,39,44,85
8,9,71,74
35,71,73,74
21,39,83,94
10,39,56,62
5,28,56,88
8,48,80,94
8,12,80,91
8,11,21,86
21,52,68,76
7,10,25,91
15,33,80,97
8,32,92,98
13,25,75,77
17,36,64,80
22,24,26,30
13,34,52,98
5,7,22,42
48,51,56,98
56,73,85,91
5,9,15,66
38,60,76,82
24,48,52,84
9,37,56,68
8,21,86,88
10,22,38,47
8,30,35,53
2,31,36,85
7,52,73,92
15,47,75,76
47,75,81,88
1,22,82,86
9,36,52,82
25,68,74,86
5,7,16,22
49,53,65,73
20,55,56,88
35,61,85,89
9,69,83,92
19,29,35,62
5,51,70,90
25,36,50,94
13,18,59,62
22,33,81,91
33,51,66,83
2,37,65,90
27,47,74,75
22,76,82,84
16,21,46,75
9,42,44,96
21,54,75,80
8,14,74,84
27,53,71,97
16,26,83,91
8,33,35,90
48,61,68,90
22,74,86,91
53,65,73,92
36,51,53,76
23,48,69,75
10,11,38,73
9,21,71,86
13,25,71,75
23,49,78,90
9,21,27,56
4,66,68,94
18,29,48,88
64,69,89,94
73,83,91,93
2,50,73,78
37,51,70,99
14,25,34,71
37,47,62,67
22,69,82,98
13,34,69,83
21,75,80,86
38,51,53,83
25,39,52,53
27,38,80,90
16,17,36,94
23,30,38,53
9,25,74,97
7,30,48,92
1,8,48,52
7,30,53,62
21,37,86,97
25,67,78,97
19,35,56,85
56,66,67,74
9,14,53,67
2,5,58,80
16,61,73,89
48,61,83,85
16,18,30,51
55,80,83,86
17,26,51,75
20,29,35,85
21,30,80,90
33,51,62,72
47,69,83,85
25,27,71,74
44,66,85,94
21,83,92,95
22,30,66,100
4,23,42,90
13,18,61,62
14,21,23,98
7,24,53,62
14,16,46,51
16,75,87,98
25,28,64,82
5,22,56,81
9,30,91,100
21,30,92,94
2,8,66,73
17,24,83,87
30,33,74,83
11,16,29,93
2,15,17,51
43,68,82,90
2,8,68,73
9,39,53,70
42,55,62,97
13,14,85,92
16,59,69,90
2,11,48,52
9,13,24,76
25,27,41,59
32,48,85,94
26,37,61,67
35,65,90,96
20,59,64,89
4,24,86,90
12,27,36,59
69,71,80,94
9,42,55,56
21,29,79,82
10,30,73,100
33,44,62,67
29,51,59,91
24,61,73,99
23,46,87,97
24,47,64,68
15,18,64,85
78,90,98,99
29,76,88,96
27,55,75,80
36,46,51,66
26,34,37,88
17,73,82,83
24,29,48,57
8,25,48,85
32,37,48,61
10,21,46,88
34,66,90,95
16,47,64,86
16,18,49,76
21,24,32,88
17,55,62,66
4,49,64,89
49,66,75,89
1,53,94,97
9,66,69,87
8,9,34,42
34,62,89,99
29,36,76,88
18,37,52,88
22,53,65,67
16,64,66,88
18,32,66,98
5,42,65,90
5,52,85,90
48,55,76,86
9,44,74,76
4,78,90,93
14,21,71,83
25,56,78,100
20,24,36,64
13,69,75,94
7,73,89,97
24,51,95,96
16,22,59,61
53,76,79,97
81,88,91,93
9,85,89,96
61,66,78,85
9,65,78,96
13,14,29,80
7,9,82,87
38,48,62,66
19,47,81,97
55,73,83,86
27,47,51,69
18,34,61,67
19,34,36,88
36,64,79,86
13,16,44,67
9,35,78,91
40,49,53,62
22,47,51,74
78,79,80,94
38,47,67,90
15,36,42,94
30,40,55,91
17,42,87,88
47,75,82,98
4,8,42,47
10,13,22,59
39,47,73,93
10,68,86,90
33,43,91,97
5,11,23,27
21,30,67,85
7,14,66,78
1,2,55,88
3,33,80,90
13,22,25,68
42,68,75,92
37,40,69,88
2,16,18,25
21,43,73,80
4,42,64,94
42,56,74,93
23,47,62,92
9,14,59,80
14,34,78,96
1,10,22,97
16,22,56,61
38,52,75,78
25,36,43,83
17,22,65,91
30,35,85,89
25,48,93,94
29,38,60,66
25,47,74,98
12,78,80,90
9,16,64,66
10,31,70,88
43,54,76,89
29,51,69,81
30,46,62,74
34,64,66,67
9,50,80,81
9,65,80,93
39,48,75,80
9,32,55,86
19,22,35,89
22,65,82,97
15,24,74,83
2,13,22,80
13,30,78,88
10,21,51,69
13,15,65,86
1,37,56,75
18,30,66,76
21,51,59,97
5,22,28,94
47,61,64,84
12,13,23,53
8,14,18,74
8,24,48,90
11,13,83,88
9,15,16,30
23,32,47,59
21,27,77,80
7,36,62,92
26,56,86,90
44,64,82,88
1,19,85,86
1,22,47,86
71,82,91,93
24,74,96,97
25,53,83,86
16,23,36,70
25,49,84,92
18,42,49,62
5,10,30,84
36,51,74,83
23,66,82,97
42,51,55,93
18,25,53,64
9,48,64,71
7,8,85,90
10,56,75,92
18,54,78,90
1,35,75,80
7,21,90,97
25,42,67,83
39,42,76,86
32,34,66,70
21,25,49,55
51,75,81,91
68,88,89,93
37,39,93,97
15,25,47,68
25,83,84,91
14,22,26,92
21,40,49,75
8,16,88,98
2,55,70,80
4,5,49,76
23,43,62,87
29,44,85,91
30,35,42,90
24,30,75,91
5,7,51,52
4,73,91,97
34,61,64,65
43,47,74,88
10,13,43,94
23,40,53,64
18,25,85,93
9,55,64,93
46,62,80,87
10,30,38,62
47,64,80,81
16,25,57,69
71,82,83,86
16,27,29,38
2,4,64,80
4,82,83,89
4,9,42,86
12,29,59,88
5,9,44,61
5,9,59,89
78,80,90,93
3,14,21,90
8,17,73,89
5,32,34,97
10,35,47,93
14,23,48,83
2,8,26,80
7,51,82,89
8,10,61,87
27,37,64,79
32,35,37,42
30,62,65,74
24,26,66,70
23,27,47,87
11,13,76,80
32,34,53,83
32,53,65,90
10,52,76,81
8,15,52,88
17,59,85,97
8,9,36,53
22,24,48,56
4,30,47,90
21,35,56,73
29,33,59,88
4,64,73,78
4,13,17,73
23,62,91,93
24,36,49,80
47,55,62,93
5,8,25,86
66,73,79,83
32,48,64,98
7,8,65,80
4,9,76,80
5,56,73,81
17,18,22,66
34,48,56,67
21,56,82,94
17,22,66,78
29,42,44,98
53,84,92,97
62,67,80,87
10,36,52,94
42,70,73,98
13,15,24,83
9,49,53,59
11,16,75,94
21,29,30,36
13,29,53,69
18,29,67,89
8,27,62,68
27,36,62,82
6,22,47,61
23,28,61,89
8,48,59,88
1,56,67,91
5,49,51,80
80,82,90,93
16,48,90,94
2,7,37,66
8,47,61,65
37,66,93,94
8,16,30,33
27,36,88,91
9,14,16,36
30,47,62,71
1,14,23,40
51,61,66,78
21,68,88,90
21,23,49,96
26,29,70,74
1,37,42,56
2,25,46,79
5,18,23,61
60,76,78,94
25,59,74,97
5,10,59,64
10,37,94,96
47,72,83,94
7,70,71,89
13,16,25,67
61,65,75,89
16,42,59,94
47,56,87,88
19,21,70,80
5,19,75,88
39,56,78,88
29,55,59,66
28,35,83,89
23,35,56,68
32,51,66,81
42,43,81,94
6,9,27,91
14,21,24,28
57,62,76,82
40,48,56,75
13,25,43,83
4,29,42,88
35,56,71,89
17,37,83,96
25,67,70,89
46,47,76,82
9,67,78,91
56,75,81,85
22,80,91,98
1,2,15,25
16,32,34,66
27,29,68,82
27,37,47,64
34,53,62,100
13,22,26,56
29,36,42,69
22,30,39,89
8,11,73,78
13,14,18,62
4,49,62,66
1,32,42,56
8,42,51,72
29,42,52,100
5,59,91,94
9,47,69,86
1,66,73,83
6,69,82,88
22,68,80,98
5,13,23,97
48,64,86,88
2,25,70,74
5,67,75,88
35,53,64,90
64,79,80,91
5,8,17,98
8,25,68,91
8,23,35,37
15,37,42,56
8,13,73,85
4,8,37,61
48,49,75,98
16,25,71,98
29,69,80,92
18,23,72,76
8,20,22,42
21,55,73,75
5,52,59,94
25,35,68,69
22,35,55,74
1,5,8,27
2,21,38,90
37,39,47,88
28,37,52,73
40,62,85,86
79,83,85,91
35,70,74,83
16,25,59,94
15,17,29,66
49,51,82,90
64,66,74,93
17,66,90,94
40,47,52,97
16,25,49,89
3,37,76,80
10,60,91,98
25,30,53,76
5,44,70,88
66,76,93,97
10,32,47,75
9,46,81,82
9,35,70,85
13,39,83,88
26,35,80,90
9,10,49,78
13,24,73,76
2,21,37,83
1,49,85,90
9,24,61,91
16,39,83,91
8,68,86,89
24,40,64,78
5,13,22,85
3,82,86,90
47,55,64,86
25,34,39,52
21,43,76,80
9,42,56,84
22,51,66,67
16,25,64,68
2,21,68,73
13,23,50,76
16,38,67,83
9,23,39,82
57,64,74,93
16,56,68,88
13,28,33,62
42,51,75,87
35,48,64,70
23,29,67,76
42,78,90,96
7,13,34,76
32,40,53,75
29,53,90,99
39,64,73,91
23,37,46,87
25,29,66,92
18,49,86,90
8,48,88,92
7,22,47,82
24,48,52,88
2,25,53,65
8,10,25,39
1,2,16,21
13,23,30,95
23,48,75,93
13,33,90,93
19,22,38,74
13,37,56,71
8,78,80,91
23,48,56,69
16,25,48,75
16,22,67,89
12,36,61,75
83,85,89,94
2,23,36,49
25,61,81,83
30,76,82,89
8,61,85,92
30,74,81,91
2,36,37,76
5,13,25,52
28,74,88,97
13,39,76,90
21,52,83,87
12,42,81,90
8,13,48,88
18,21,67,94
8,16,34,66
10,29,48,49
48,70,85,95
41,43,78,88
40,55,66,90
8,12,15,16
24,49,56,89
21,55,75,80
16,25,42,61
25,39,82,83
16,34,56,71
14,53,76,81
14,24,27,80
6,25,52,86
4,8,80,86
59,66,76,78
5,61,80,83
16,89,93,94
8,21,26,61
44,75,91,94
9,56,66,92
29,34,53,88
5,10,34,62
16,29,59,90
13,14,24,64
36,40,64,91
56,62,89,92
16,57,65,90
70,74,88,91
32,47,52,73
9,48,54,81
18,30,73,89
25,30,34,98
26,51,53,76
5,23,44,75
15,80,82,97
7,30,53,83
5,23,62,84
10,64,91,92
9,17,18,81
1,34,53,61
14,20,74,75
12,23,37,83
55,80,81,90
24,53,57,75
4,17,64,78
18,43,53,62
11,27,74,90
3,44,62,76
21,35,83,88
13,52,80,81
22,51,91,92
33,40,46,88
60,64,80,89
21,64,88,96
14,24,31,91
5,13,30,75
2,59,82,83
21,73,83,98
34,83,89,93
37,62,93,99
9,13,15,56
14,35,88,91
30,68,90,92
2,56,85,91
26,29,88,92
15,29,76,78
2,7,37,45
40,47,90,94
18,51,56,82
22,86,89,100
19,24,47,62
5,35,43,83
14,42,65,75
8,33,88,96
38,66,83,93
13,48,69,85
5,10,52,94
11,14,89,94
4,21,51,56
29,32,42,59
23,33,75,98
25,39,49,89
40,49,53,75
10,49,64,96
36,56,69,80
2,16,65,78
22,42,49,65
8,21,25,96
33,74,93,94
2,18,23,64
9,42,55,56
24,29,80,98
22,39,70,85
46,76,88,92
21,33,49,62
18,43,52,85
11,48,86,90
1,15,73,80
24,54,71,73
24,30,73,87
4,36,73,91
2,42,81,90
25,30,35,82
17,55,80,90
21,25,46,49
2,19,70,88
9,33,49,91
59,70,80,89
8,34,37,49
3,30,48,81
8,86,92,99
23,29,49,53
10,22,87,91
9,21,38,69
7,51,71,91
8,26,78,94
22,36,46,76
71,83,84,88
36,51,56,98
8,29,66,68
21,22,39,61
8,62,66,78
10,38,51,89
48,75,76,79
21,23,64,67
2,57,65,80
25,30,42,69
9,12,76,92
3,40,42,64
29,40,80,87
27,50,55,85
13,16,52,94
2,24,44,88
14,62,68,96
25,33,34,69
56,59,74,75
14,43,80,81
56,61,71,92
24,42,49,76
27,48,65,85
36,42,49,88
16,36,86,88
14,42,90,92
27,33,57,74
8,36,74,96
4,14,78,82
22,38,54,89
28,48,66,73
18,47,70,88
37,76,80,87
21,28,38,75
30,53,55,62
9,35,50,89
18,42,70,75
24,47,59,97
21,55,61,64
23,33,53,90
11,30,42,85
8,33,35,53
44,70,78,94
16,57,76,81
15,30,73,85
30,33,82,88
47,56,73,87
24,73,78,93
42,48,83,84
28,88,92,97
16,62,64,66
5,6,22,91
75,80,82,94
8,13,27,73
18,23,66,97
56,79,86,91
4,43,89,97
2,14,48,80
22,24,25,52
29,42,65,92
49,51,67,82
19,73,83,85
10,34,87,90
25,61,65,89
30,37,87,90
9,21,35,76
15,23,55,83
39,78,83,85
16,22,40,93
14,25,37,81
25,71,75,78
5,73,81,83
21,27,66,76
40,73,74,83
13,30,55,83
18,75,85,89
36,56,62,85
42,51,55,93
30,67,76,88
46,75,88,92
8,15,85,90
34,47,53,62
29,39,89,90
46,56,62,78
57,61,66,71
9,24,47,67
29,33,53,76
8,18,35,47
10,39,56,69
43,62,66,68
48,84,92,97
9,24,47,52
2,8,71,82
23,49,78,83
2,5,90,98
24,26,29,80
16,67,76,90
1,47,64,80
24,29,36,66
49,62,78,84
6,16,22,91
16,22,33,86
34,52,62,87
14,79,82,88
29,78,98,99
47,61,64,82
30,38,53,57
10,13,15,56
18,53,62,93
4,25,69,75
2,22,42,68
23,26,32,48
15,42,51,97
26,52,53,73
23,27,62,91
70,81,85,99
27,56,80,91
65,76,89,92
13,29,78,79
21,33,83,94
19,80,90,91
14,33,73,98
2,16,52,78
5,69,75,80
21,46,76,81
14,21,39,75
24,66,76,96
8,78,82,86
9,20,40,53
12,24,29,47
32,78,83,98
24,29,60,89
43,68,75,85
16,34,44,70
17,37,42,90
33,74,96,97
5,17,24,28
25,31,56,98
29,46,53,92
48,59,85,94
9,15,49,55
43,56,80,94
30,47,67,94
6,43,66,90
37,40,51,60
1,14,61,78
25,55,61,99
25,37,56,59
1,2,48,62
8,24,27,89
1,37,80,97
19,26,47,90
13,36,40,56
26,27,42,62
21,35,41,83
2,53,76,92
30,37,62,89
2,10,75,91
22,48,80,92
25,29,31,66
53,76,86,88
25,57,89,94
64,86,87,91
13,16,29,38
51,76,78,98
14,22,55,91
8,40,68,90
5,22,85,86
2,13,40,82
9,10,59,76
14,27,48,85
13,56,74,96
13,14,67,85
25,27,38,48
28,55,64,91
16,32,88,98
2,13,52,62
20,38,42,70
42,62,64,71
13,68,76,80
7,16,33,69
29,40,89,93
23,42,57,86
13,16,29,57
14,25,66,87
15,37,56,80
13,33,83,85
48,62,92,95
28,53,65,97
21,59,62,78
21,22,52,59
9,12,21,30
10,19,29,62
16,47,81,97
1,14,51,91
13,16,69,88
21,28,51,75
10,32,38,75
61,78,81,83
25,36,53,98
30,33,75,82
25,30,32,55
29,37,42,65
8,24,30,89
27,47,64,85
18,23,75,86
14,23,59,91
26,27,75,91
22,42,51,67
52,55,58,89
34,54,56,91
18,30,62,82
27,42,51,54
48,88,94,99
36,39,42,64
55,61,89,97
25,32,35,53
21,39,45,73
33,62,82,97
16,34,62,93
4,42,96,97
1,7,88,91
7,75,81,88
8,37,42,88
22,61,78,91
66,76,79,94
61,68,88,90
2,42,75,81
6,9,70,81
5,35,69,85
37,71,83,100
24,39,76,80
22,34,70,91
6,36,80,83
9,52,68,74
9,15,37,48
15,30,55,88
8,18,88,90
30,53,59,87
5,11,21,90
9,17,47,55
55,61,85,91
16,42,61,81
2,66,70,79
16,18,51,56
14,21,51,75
22,48,59,88
10,52,65,90
5,21,56,75
13,22,26,81
73,74,76,98
34,42,48,83
6,40,89,97
45,51,82,96
26,53,56,73
25,26,29,91
48,64,66,81
11,27,29,42
2,5,45,89
9,34,39,78
15,52,85,97
34,38,76,89
76,80,90,93
5,26,47,64
14,24,59,89
10,14,59,78
38,60,73,83
23,34,76,93
16,22,27,56
45,64,78,80
22,53,78,94
42,49,85,90
28,35,47,73
15,30,76,82
13,22,81,85
25,34,66,96
17,22,24,65
15,32,75,91
4,21,90,96
40,51,83,92
13,14,16,40
36,42,55,76
17,21,56,92
34,53,70,71
87,90,97,98
10,64,73,79
4,23,69,74
13,73,83,93
16,21,86,90
42,70,75,100
9,28,37,47
34,47,52,53
37,69,76,91
9,28,65,91
66,75,84,92
10,33,52,90
2,10,43,83
17,34,78,91
13,25,33,85
5,29,81,88
18,25,53,83
52,75,78,91
2,37,65,88
2,48,79,85
18,51,90,91
8,30,34,42
4,33,77,88
2,21,37,90
1,56,85,94
27,29,47,85
16,25,64,67
18,22,24,66
7,10,22,91
22,30,34,87
17,34,75,82
27,29,37,66
54,64,65,88
9,52,59,89
2,13,70,87
22,49,88,91
22,27,33,74
34,69,82,90
13,22,23,67
55,75,80,86
16,47,64,98
8,51,82,98
36,53,56,62
87,88,93,97
60,72,80,97
11,25,30,34
44,83,89,94
2,21,55,56
7,88,89,97
2,42,47,81
14,53,83,98
42,51,64,68
53,55,64,73
24,53,78,88
5,27,76,80
21,56,73,81
30,42,71,75
13,38,83,86
18,49,62,82
8,13,24,71
13,16,67,90
25,34,49,66
2,24,32,80
2,16,62,99
33,35,75,85
3,16,18,75
8,51,59,74
37,43,89,97
10,34,43,62
30,53,55,73
4,21,34,52
36,49,71,80
25,48,70,96
14,53,59,83
9,14,15,80
53,64,71,94
18,23,24,91
23,27,37,64
7,76,78,88
38,42,85,97
13,34,49,88
2,70,88,92
16,49,73,87
13,25,49,87
33,56,61,80
6,42,56,61
20,47,85,86
8,67,78,90
9,28,38,76
18,70,74,75
42,84,85,93
48,61,84,98
12,18,21,94
66,90,92,94
10,59,70,75
27,64,65,82
2,8,40,92
19,30,71,91
31,35,62,80
59,66,70,88
7,25,37,76
22,49,81,85
1,21,22,88
23,32,66,71
37,90,91,98
34,69,71,89
25,53,86,100
24,29,49,53
13,34,59,76
4,75,80,93
16,47,59,94
10,30,64,89
7,21,23,83
13,24,30,44
13,36,51,96
45,62,66,82
9,13,85,97
14,37,83,88
5,27,39,62
16,35,44,62
5,38,56,90
34,50,80,90
10,36,52,90
24,47,52,76
4,69,83,88
9,31,42,78
8,10,34,99
14,21,22,68
1,14,53,80
47,52,59,90
1,9,47,56
13,32,83,95
13,23,55,61
13,33,64,86
10,47,62,69
18,34,52,89
10,17,33,62
22,23,38,49
34,42,70,71
1,17,53,97
4,78,90,94
13,55,75,98
10,46,48,73
24,43,78,97
68,76,88,89
5,9,76,100
10,17,22,44
64,73,78,79
32,51,66,74
14,38,73,74
5,6,42,62
37,49,64,66
13,38,50,73
7,29,37,47
24,76,88,91
2,13,18,88
7,17,85,87
53,75,84,94
16,27,39,51
48,80,93,94
76,78,80,86
8,55,88,89
2,33,51,90
23,29,52,71
46,71,89,90
47,70,82,94
15,36,51,74
36,42,61,73
9,23,57,82
59,61,73,82
10,13,22,68
16,56,91,94
18,43,92,97
16,29,42,52
67,75,78,80
20,29,73,92
42,48,90,98
51,56,91,93
9,66,70,87
43,51,56,66
10,14,75,78
30,44,76,82
23,33,69,75
7,9,65,66
14,16,32,98
9,37,39,52
53,62,80,98
25,47,70,79
23,48,49,87
10,25,44,86
36,64,73,91
28,37,51,89
37,59,83,85
5,9,76,89
24,38,66,75
22,33,51,98
18,22,42,69
30,34,47,59
17,37,42,90
10,37,67,83
9,34,89,93
48,56,59,94
9,82,86,89
25,43,65,74
25,48,83,92
36,38,75,93
14,23,66,86
42,46,56,62
4,13,85,90
25,48,69,83
10,11,24,61
24,61,75,89
30,48,75,82
10,47,64,93
42,59,62,83
29,42,78,88
23,35,36,74
2,32,78,85
4,22,43,82
16,40,54,93
16,56,90,91
22,37,54,80
49,51,62,92
26,36,83,94
16,75,89,94
1,22,66,69
10,27,33,76
13,24,52,78
14,48,62,66
52,66,90,94
14,24,50,78
5,8,10,51
14,88,89,93
25,29,76,89
8,13,34,87
8,30,82,84
23,35,70,91
28,51,53,69
45,61,73,74
5,7,75,85
42,68,76,86
