"V1","V2","V3","V4","V5","V6","V7","V8"
16,21,23,34,56,76,77,94
3,21,24,25,34,40,48,95
3,16,27,34,40,67,68,96
8,14,25,26,55,56,67,76
16,19,21,47,60,74,87,94
16,44,56,66,86,97,98,99
5,21,25,28,32,38,44,87
9,21,45,48,71,85,93,98
3,9,13,14,43,56,58,95
10,27,55,59,60,76,78,83
11,21,37,39,44,47,86,98
9,14,33,46,47,66,89,97
7,28,32,37,38,39,45,61
7,29,32,38,47,66,81,89
9,21,24,28,37,38,40,90
3,11,43,48,50,67,70,86
2,7,35,39,42,52,85,89
1,11,14,29,52,59,82,100
20,25,42,54,55,61,63,81
9,16,22,44,55,67,68,98
16,17,32,38,52,66,76,91
2,22,29,68,72,81,94,98
8,17,28,42,77,83,87,90
7,47,59,65,69,77,89,99
4,12,14,38,47,52,54,61
3,16,20,25,58,59,60,72
24,25,44,47,54,67,81,84
12,24,37,55,61,64,66,81
17,25,40,44,55,62,71,93
5,7,8,11,29,42,76,95
2,48,54,60,66,73,93,96
2,14,24,55,62,76,83,98
7,25,37,38,69,87,91,98
2,10,14,37,47,61,68,69
24,25,26,42,47,55,64,67
5,14,16,21,29,55,62,64
3,30,35,48,50,69,74,95
2,3,20,33,37,43,47,96
3,38,62,81,82,87,95,98
32,39,52,66,70,71,79,87
16,20,27,48,82,90,93,95
7,24,33,34,48,52,55,71
2,21,40,55,68,69,83,93
9,12,19,24,30,34,48,79
6,9,34,35,38,47,64,87
32,36,62,64,67,84,87,99
3,21,24,29,38,42,44,74
3,5,16,34,39,47,71,95
5,16,17,23,32,38,79,90
7,22,34,47,60,64,76,95
23,24,38,42,47,64,69,74
7,22,31,32,51,68,81,99
2,34,42,55,76,77,81,85
14,25,28,47,55,79,82,100
35,42,47,48,60,66,94,95
2,11,29,47,64,89,90,93
20,42,68,74,81,87,97,98
2,7,8,24,48,69,70,88
16,29,40,53,61,69,71,76
3,14,22,34,67,81,95,98
6,7,9,28,35,38,44,67
20,30,65,68,74,82,87,90
8,14,42,45,50,52,55,56
22,29,32,48,54,75,83,93
8,25,40,52,70,82,86,89
7,9,15,32,34,42,64,81
2,26,29,34,51,71,94,95
24,28,61,62,64,65,90,96
2,16,20,21,43,69,82,89
25,30,53,59,66,71,89,98
1,12,14,15,20,25,61,67
8,14,21,23,35,56,77,97
25,35,38,50,63,69,85,86
2,47,50,52,54,60,79,87
1,21,23,30,32,58,89,90
2,8,31,34,56,61,69,94
5,15,20,25,29,56,87,93
3,4,32,42,48,62,83,86
29,66,67,68,70,71,86,92
21,22,33,35,58,67,89,98
1,2,23,32,43,66,71,82
2,27,45,52,59,74,83,92
6,46,55,63,66,67,70,74
13,29,69,71,86,90,93,94
16,22,32,40,64,67,69,99
2,8,12,15,49,64,85,99
32,34,55,60,66,67,68,82
10,16,25,47,84,87,97,98
46,47,68,69,71,74,81,87
5,7,23,55,60,71,74,81
4,35,50,55,67,68,71,74
7,8,30,55,60,70,81,89
5,20,21,38,45,58,81,98
8,12,28,29,32,48,59,62
21,25,44,52,55,58,67,77
5,16,25,56,60,81,83,89
16,23,24,38,47,50,64,81
7,22,40,42,60,77,90,94
21,38,62,66,73,83,89,98
5,20,31,44,66,70,85,95
12,25,28,32,34,71,76,81
7,25,35,38,78,92,93,96
14,16,17,24,34,35,58,95
6,21,24,40,56,62,70,95
1,9,48,55,67,83,90,98
12,29,38,47,64,75,79,81
11,14,38,47,76,83,87,90
14,34,67,77,81,83,84,87
2,5,59,60,62,64,69,89
26,35,71,79,81,90,98,99
20,25,29,39,62,68,77,84
32,34,55,64,66,77,86,98
1,35,36,47,66,67,76,87
12,19,32,37,60,61,62,89
12,20,56,64,83,85,89,95
35,56,66,71,83,87,90,98
1,21,22,26,29,67,82,90
2,16,42,55,81,87,90,98
25,29,30,62,69,71,74,98
8,9,48,61,64,89,93,98
11,15,28,44,69,77,81,87
34,35,43,55,61,67,83,92
21,44,55,56,61,77,95,99
16,44,66,70,90,93,98,100
30,32,34,52,58,61,66,87
14,27,29,44,48,64,89,98
21,22,25,33,34,35,37,98
2,20,38,50,73,90,93,95
3,25,30,45,61,76,79,86
7,30,34,44,52,76,98,99
16,22,35,43,47,48,71,91
12,15,17,21,40,46,83,90
29,37,42,59,66,86,87,98
7,9,34,60,64,67,69,71
14,26,32,37,42,58,69,79
7,15,23,25,34,35,68,83
14,15,24,35,64,76,86,89
2,5,15,19,38,54,55,60
21,42,44,71,73,83,87,96
9,14,17,39,47,68,75,83
25,27,60,74,76,77,82,89
5,11,15,17,25,59,84,87
2,24,26,28,32,50,67,99
20,32,47,56,74,86,94,100
5,20,21,25,35,37,48,68
13,38,42,53,66,69,75,90
7,19,26,47,52,74,82,87
15,20,23,30,58,59,81,87
18,34,37,40,55,66,87,93
34,35,55,65,67,74,85,100
8,25,26,43,55,70,77,85
2,16,29,35,37,52,55,67
16,17,21,52,66,82,84,89
8,16,49,69,71,84,86,95
10,11,29,32,55,59,67,95
2,3,29,34,35,59,69,85
5,21,34,37,79,85,89,92
16,20,34,47,68,81,83,88
25,40,43,52,55,83,87,95
3,4,21,27,43,45,64,87
1,5,28,33,52,59,77,89
25,32,33,60,70,81,87,90
5,23,27,42,75,93,94,98
9,16,17,25,34,63,86,92
24,35,48,64,68,76,85,98
17,37,40,56,60,64,70,85
2,9,37,62,67,73,83,93
5,9,14,21,40,64,95,100
7,14,34,55,65,76,81,85
9,22,30,42,46,52,58,61
17,20,30,34,86,89,93,95
3,25,61,77,85,87,89,90
17,26,33,42,93,95,97,99
5,9,29,34,47,66,71,96
19,23,62,67,84,86,95,98
22,25,33,36,58,63,72,75
2,5,9,17,38,40,50,71
2,9,20,38,53,77,93,98
12,35,52,53,55,70,85,94
10,11,16,25,42,69,71,92
1,7,14,16,25,32,53,94
15,37,40,59,62,67,69,98
21,23,34,38,44,56,81,99
1,2,23,28,39,76,92,94
5,28,64,65,67,77,87,98
7,35,38,39,61,76,94,98
2,3,4,8,20,25,40,89
17,25,52,61,79,87,89,90
7,21,30,35,37,70,83,90
2,29,32,58,62,69,82,99
9,28,48,66,74,83,96,99
5,15,26,31,34,38,69,98
34,48,69,76,81,87,95,98
2,20,21,44,55,69,92,99
9,25,28,37,53,70,81,83
5,7,14,16,30,38,48,69
8,23,43,55,60,69,93,99
9,23,26,60,71,81,95,98
12,14,34,69,71,76,81,90
9,37,38,43,47,56,61,83
10,11,26,31,58,61,67,90
5,28,29,30,76,82,86,89
2,7,16,60,62,76,81,99
2,20,22,55,82,89,91,99
2,21,29,75,81,83,86,98
5,27,38,68,70,76,88,98
16,30,60,67,69,76,81,99
25,34,60,69,85,87,89,91
10,23,27,35,53,62,71,89
32,34,40,44,52,86,87,90
2,21,32,40,43,66,81,90
2,37,47,69,74,90,92,98
5,20,38,56,58,74,87,95
25,34,42,50,59,69,90,91
7,23,29,40,42,81,86,98
6,16,31,37,44,68,71,95
3,14,21,34,67,70,82,92
16,33,55,61,79,82,84,85
14,15,34,43,67,76,77,83
2,6,14,20,21,69,70,87
40,48,55,56,62,63,66,87
2,20,29,36,83,89,90,93
14,21,26,29,36,52,67,81
8,23,55,56,69,74,82,96
7,15,17,27,40,48,61,91
12,15,37,44,64,67,70,88
11,20,34,37,50,79,85,86
2,3,23,70,72,77,85,93
3,5,7,29,61,62,81,95
28,32,42,54,63,86,91,96
2,9,35,42,61,81,82,87
5,9,42,47,53,61,98,99
7,20,21,33,35,55,70,87
8,14,29,33,40,56,82,93
5,10,11,20,21,32,65,87
5,28,34,43,50,59,74,77
25,33,42,46,55,62,64,69
25,29,45,46,55,56,81,83
5,14,32,42,60,62,81,91
3,35,39,42,59,61,64,83
7,14,25,34,48,55,66,81
7,8,17,32,42,46,56,77
9,16,34,62,81,89,94,98
7,17,23,61,66,70,75,85
7,19,39,54,69,76,93,97
2,15,22,63,82,85,89,96
1,7,44,58,62,76,83,86
6,55,58,71,76,82,83,84
8,25,40,42,50,81,83,89
8,60,62,70,75,76,83,91
5,20,24,25,42,52,62,89
2,7,30,39,44,58,66,70
14,16,21,25,35,55,67,94
17,43,44,47,60,67,82,97
3,21,35,64,69,83,90,94
15,21,44,47,48,77,87,93
7,12,14,74,87,88,98,99
26,30,54,59,82,86,90,94
9,25,48,51,60,71,89,90
14,25,38,55,61,74,89,93
33,37,47,59,63,64,71,76
4,5,7,48,72,81,83,97
14,32,46,52,79,81,89,96
6,7,18,21,29,30,55,61
11,14,16,30,47,69,71,91
16,32,34,35,37,70,87,98
3,14,40,42,61,63,70,76
2,21,28,55,66,68,79,99
21,24,30,38,48,60,74,77
21,29,38,68,85,86,89,95
1,9,21,24,66,68,71,83
8,16,21,56,57,66,94,98
6,9,15,16,29,55,71,77
16,21,35,38,47,62,68,85
14,42,50,65,66,83,87,91
30,33,35,38,39,55,74,98
7,12,30,32,48,58,95,98
1,2,5,7,16,48,61,87
16,24,47,48,62,69,86,87
5,21,33,42,56,59,61,100
3,5,7,24,34,61,63,67
32,67,71,81,82,89,97,98
34,62,66,76,81,82,98,100
30,34,55,58,69,75,83,98
8,24,30,38,64,83,91,94
16,23,29,35,64,75,81,95
2,3,5,7,24,59,70,96
3,6,8,24,25,29,61,74
2,16,22,28,61,71,82,98
9,14,15,20,21,25,64,95
1,32,37,52,66,71,87,95
6,10,15,52,62,67,94,98
12,15,25,47,50,67,69,90
7,16,38,47,67,83,86,91
7,10,21,34,77,83,85,99
2,3,9,15,55,58,71,87
1,3,7,24,44,74,76,89
7,27,37,44,61,67,93,94
15,42,48,68,70,91,98,99
5,27,34,47,48,87,90,97
1,14,18,25,26,35,76,85
15,32,38,39,47,55,61,96
1,15,24,28,40,56,72,75
12,17,21,24,55,79,82,96
5,25,28,34,49,56,67,98
5,18,23,25,39,64,82,83
2,37,47,67,79,82,89,91
32,37,38,49,52,67,85,89
12,32,35,52,60,77,87,98
5,12,26,42,47,55,60,69
16,28,49,67,70,81,82,83
11,21,25,26,66,70,82,98
55,56,68,71,85,88,94,99
2,34,42,62,64,65,82,96
3,32,44,62,64,69,95,99
1,26,34,44,47,55,76,86
5,14,20,61,66,70,74,82
8,24,39,55,61,67,69,71
2,20,22,24,25,71,87,88
6,14,23,25,34,61,87,90
1,2,14,16,74,81,89,99
15,30,37,71,82,87,90,99
20,21,22,37,57,58,75,92
6,23,33,48,55,59,92,98
16,26,34,67,70,71,87,95
14,21,25,28,44,48,83,87
3,15,24,40,57,81,89,90
2,42,47,54,61,76,92,95
5,17,20,25,28,56,60,85
5,21,32,38,56,74,79,90
55,56,60,61,66,74,79,82
11,21,25,32,38,40,42,70
3,64,77,79,83,87,95,99
2,24,34,37,38,60,71,82
7,9,17,32,34,56,83,99
8,34,35,38,66,83,90,92
16,30,33,37,54,59,74,81
24,35,42,44,55,61,64,89
1,3,21,42,45,55,64,85
9,20,29,30,38,55,62,83
14,42,50,66,67,69,86,95
17,21,33,55,77,89,90,91
2,12,15,34,35,47,66,99
24,25,33,63,65,81,96,98
5,28,32,42,50,56,87,89
1,2,19,23,35,37,71,96
6,17,20,40,42,61,83,98
3,5,24,34,37,68,74,94
20,21,29,40,79,81,82,99
12,35,38,39,63,88,95,98
24,34,39,42,67,77,83,99
20,28,64,65,69,76,78,87
14,15,21,28,48,67,83,90
2,3,15,31,34,39,63,76
14,16,30,52,66,74,82,91
20,46,58,71,82,90,96,98
3,7,52,58,77,81,87,89
2,15,19,25,32,39,77,85
17,21,25,42,44,52,93,96
34,35,37,46,48,64,70,77
22,25,64,77,81,85,86,87
38,47,55,61,62,68,69,76
2,21,28,39,48,74,76,98
20,32,43,48,56,58,70,98
3,37,53,60,69,76,80,83
8,25,37,59,64,71,94,98
42,47,59,61,68,83,90,98
32,43,53,59,60,64,82,95
15,25,28,52,55,60,71,83
2,37,64,86,89,94,98,99
34,52,56,59,62,66,74,83
3,12,20,25,28,30,58,96
24,60,64,66,74,77,89,98
17,25,44,66,79,84,88,90
2,15,25,40,43,55,74,95
30,34,45,48,52,64,74,75
1,2,14,43,56,70,82,98
15,25,26,34,42,44,54,95
15,24,34,35,70,71,98,99
5,11,15,21,44,47,74,81
10,12,15,21,34,64,76,81
6,12,14,30,32,44,55,86
7,24,33,39,47,66,86,90
7,23,29,39,42,55,64,67
2,7,8,21,47,52,90,97
2,7,8,34,35,38,63,79
3,8,45,50,52,64,69,81
3,7,29,30,47,49,63,64
1,15,20,48,50,61,94,98
20,30,37,73,81,82,93,95
12,25,44,68,69,86,87,98
2,23,29,35,43,70,84,93
10,25,32,53,68,98,99,100
2,5,7,8,29,61,69,70
21,24,38,40,68,74,75,99
8,9,28,45,67,74,78,81
15,25,34,40,61,64,75,90
7,16,20,39,62,64,67,69
5,25,37,47,52,55,61,87
1,15,21,24,44,64,69,98
2,3,7,44,60,74,76,78
2,52,56,69,74,86,91,98
5,9,16,20,28,47,62,76
5,8,50,65,69,71,81,95
24,27,43,57,61,64,65,75
11,21,32,37,55,61,76,81
25,27,28,56,60,75,81,93
11,32,34,64,75,76,85,95
19,25,43,50,67,77,92,99
7,20,21,35,44,62,72,87
7,17,21,47,50,56,89,95
25,34,37,38,63,74,93,98
7,9,42,63,68,79,87,99
7,25,26,40,43,45,50,67
24,25,30,64,67,77,81,86
45,58,62,64,69,81,82,95
27,34,37,58,76,85,93,95
6,21,28,55,61,65,83,89
5,9,21,24,38,45,74,98
21,30,44,52,66,81,84,87
1,8,16,28,37,44,89,93
3,22,42,62,76,78,97,98
25,34,40,42,59,67,74,96
24,28,34,66,78,82,83,87
12,20,34,48,64,71,76,90
9,13,25,30,38,67,85,99
24,34,44,56,58,69,90,95
10,33,39,42,48,50,71,77
33,34,39,46,60,64,67,81
15,25,30,37,39,48,74,90
5,7,22,23,32,42,74,85
35,58,62,69,81,83,85,95
2,16,55,61,64,74,83,98
20,21,34,56,67,73,81,85
12,14,20,24,35,37,47,87
24,28,30,31,35,47,53,88
7,12,55,60,81,84,85,90
14,21,40,42,55,66,86,89
14,32,35,47,48,76,83,93
16,22,24,44,48,55,81,93
12,20,30,32,44,56,70,92
12,24,37,60,70,74,85,87
3,16,21,24,34,39,77,85
24,25,34,56,62,68,71,85
2,20,37,45,47,55,90,93
3,5,10,53,56,67,68,87
7,12,16,55,61,66,74,95
6,12,28,29,69,81,87,89
7,12,17,21,26,27,76,81
21,24,32,37,44,56,77,89
35,56,69,71,74,81,86,93
17,21,47,75,76,84,85,87
10,12,14,24,31,52,83,89
25,29,35,37,42,76,92,95
7,9,12,52,56,68,71,82
18,21,34,35,55,64,71,93
1,33,53,62,68,74,86,95
11,23,36,61,64,67,79,90
14,37,47,62,67,71,77,93
3,11,12,21,26,35,81,93
7,20,34,42,58,76,83,92
6,20,22,32,40,66,85,93
3,28,29,31,38,42,69,83
2,34,35,76,83,89,90,99
8,12,14,28,32,77,89,98
5,15,22,40,44,55,62,85
4,14,25,29,39,54,64,75
21,25,35,38,61,65,66,98
14,27,37,40,55,58,61,69
3,37,52,61,64,79,81,82
9,19,20,29,52,59,81,97
2,11,12,25,28,30,34,93
24,29,35,37,79,89,90,99
5,8,17,27,50,68,83,86
3,9,43,44,55,62,76,85
7,11,14,16,44,61,84,89
3,7,10,13,15,29,69,90
11,28,30,34,35,52,66,69
5,56,64,66,70,74,82,89
25,39,42,43,63,67,87,94
12,17,42,53,55,60,64,86
20,21,28,33,35,45,85,86
2,24,29,32,42,55,67,95
10,17,34,37,64,66,93,98
20,21,34,55,64,69,82,89
3,14,28,35,50,58,64,89
5,24,28,30,42,56,60,64
12,50,60,61,74,86,90,98
