"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
86,65,66,12,78,77,13,15,88,87,52,14,35,38,59,22
1,37,38,63,91,51,58,41,80,87,48,98,71,74,60,25
34,52,88,89,57,40,47,23,83,74,33,12,39,4,63,1
100,74,50,48,11,62,86,2,59,61,46,5,83,21,94,63
77,30,8,57,89,42,49,63,84,4,87,40,85,7,94,10
95,3,75,60,41,80,31,21,92,62,65,23,9,22,7,40
63,50,10,54,25,17,13,55,59,43,73,45,37,76,64,69
93,69,33,68,65,45,40,34,55,52,82,61,6,12,27,89
82,90,51,76,32,17,45,73,59,60,6,1,77,48,100,64
6,3,24,26,18,45,97,85,5,73,96,42,58,35,46,30
83,96,5,67,36,86,75,84,20,49,65,91,72,81,88,41
9,38,77,36,27,16,11,84,88,2,97,25,21,52,92,45
91,84,23,88,70,22,63,89,6,19,11,29,90,25,85,35
41,60,86,94,54,89,44,85,31,50,19,78,97,98,63,14
19,67,9,48,91,56,26,54,44,51,18,95,78,8,43,30
3,39,37,71,96,94,23,35,95,67,1,48,46,33,90,24
67,32,57,86,80,61,99,36,45,22,14,38,73,82,41,62
95,84,23,47,4,97,86,7,49,94,62,89,48,33,43,32
97,67,21,79,35,94,38,54,64,78,19,30,27,32,95,16
97,2,40,81,54,74,83,80,32,70,76,16,8,59,9,22
72,29,12,50,48,82,39,83,25,16,85,86,61,9,3,11
43,16,28,73,48,3,94,30,8,26,21,7,20,89,51,80
66,62,56,35,61,80,37,2,95,99,25,11,49,8,68,12
1,61,37,73,90,62,55,96,30,70,47,39,69,13,76,83
47,13,76,98,31,99,83,69,91,60,84,62,17,58,67,9
32,99,57,77,56,33,28,7,31,53,24,27,98,11,9,89
38,34,35,15,41,54,70,24,66,62,98,75,9,16,46,31
5,28,38,69,12,42,3,8,4,46,24,85,68,31,41,60
92,53,77,89,79,80,58,42,23,21,59,18,47,13,44,9
67,81,82,85,47,61,23,26,25,69,94,6,14,66,70,90
99,35,50,26,19,83,65,95,27,44,38,17,96,61,48,33
82,98,11,27,4,10,7,60,89,97,20,80,55,21,16,30
74,78,53,66,16,56,8,10,43,92,28,12,71,31,73,17
14,5,21,76,16,77,8,91,93,79,72,60,98,25,45,31
66,30,100,72,90,67,60,6,58,16,91,28,88,49,77,54
52,36,27,86,81,26,61,59,12,38,28,85,77,34,95,56
35,21,92,63,43,90,79,52,38,78,53,41,14,4,1,28
4,17,98,84,99,74,95,25,59,94,11,39,36,40,61,6
39,6,25,43,81,50,10,18,3,69,14,9,19,51,60,79
7,50,19,16,33,53,70,30,10,23,84,39,74,75,91,31
84,90,53,30,58,61,59,68,19,35,64,27,2,99,92,79
89,74,22,77,71,47,52,87,38,64,28,25,24,51,21,41
15,40,7,88,36,84,31,14,25,51,42,59,29,93,97,85
26,100,6,82,3,50,23,85,5,81,4,31,70,43,92,33
45,39,13,46,12,34,70,31,95,60,72,91,85,76,15,32
44,4,69,65,11,74,56,58,72,48,13,62,53,99,40,98
73,39,29,97,74,68,99,24,18,41,27,23,15,67,60,86
2,73,74,89,78,98,3,65,53,36,26,91,70,80,35,29
28,10,62,81,36,96,95,7,70,44,55,87,54,48,1,82
31,48,95,66,64,61,45,78,32,75,13,62,20,7,51,18
27,62,26,61,36,60,53,59,17,98,6,50,23,55,75,25
65,50,12,60,22,68,87,76,8,30,23,45,44,98,71,17
45,1,36,86,89,18,69,65,93,13,100,72,83,49,96,7
17,34,58,13,74,76,65,31,57,96,94,92,59,82,37,15
61,16,4,45,52,72,77,55,86,92,99,84,9,79,3,33
48,9,46,6,56,40,35,90,57,79,44,13,84,55,99,54
84,71,98,7,25,70,68,50,86,57,83,78,77,46,80,11
35,94,76,9,71,13,61,38,99,43,86,42,19,62,82,67
54,31,78,72,69,6,42,19,95,71,55,45,84,14,44,57
35,53,80,11,62,75,14,50,71,47,41,91,86,54,59,56
45,53,9,58,62,70,17,5,61,100,60,76,54,11,69,46
48,59,3,55,24,68,89,37,41,84,2,77,13,78,12,65
80,67,52,78,79,35,66,92,36,32,61,51,10,57,77,97
51,71,95,74,39,94,76,62,82,44,11,14,20,100,90,17
35,29,25,72,93,66,12,42,74,61,37,54,31,5,97,22
8,21,6,42,48,84,92,63,67,93,34,11,16,74,46,22
96,42,21,51,74,79,88,33,17,50,40,43,18,30,32,10
32,57,20,76,18,13,58,69,49,72,70,90,74,11,42,60
90,51,44,23,36,34,19,91,88,93,29,60,13,37,80,7
10,33,48,58,61,56,35,65,57,1,70,80,30,66,81,85
43,83,18,49,73,10,33,61,16,66,2,19,40,87,38,55
31,62,13,80,50,32,86,26,23,27,9,73,79,92,2,87
92,83,21,25,74,85,1,51,41,33,35,59,91,6,47,65
89,71,85,67,17,61,81,41,53,93,49,32,60,20,8,40
45,22,81,46,51,74,69,56,93,63,57,5,92,82,75,68
33,68,69,16,21,55,34,53,39,97,29,12,43,25,58,5
66,48,57,25,59,30,70,96,13,16,86,24,36,100,15,98
59,66,34,97,38,96,9,44,98,93,41,62,56,25,67,72
76,15,6,27,61,22,24,93,49,9,74,20,51,48,70,53
9,58,21,45,4,29,35,79,2,32,63,1,98,19,46,93
13,34,43,68,60,70,25,23,69,3,39,26,4,73,40,49
98,55,34,73,45,50,26,81,72,75,14,43,97,23,39,12
99,61,55,4,75,5,74,41,29,59,57,85,27,86,68,6
97,92,28,63,52,91,85,58,5,74,23,90,77,25,99,82
22,7,61,38,73,13,51,94,48,87,93,53,84,40,88,97
63,91,83,35,34,93,12,61,4,42,51,46,11,7,22,30
36,81,68,56,54,80,5,18,82,60,64,88,61,40,7,26
53,63,19,27,99,68,87,45,18,85,6,34,62,81,31,96
44,91,35,42,38,16,13,79,10,69,18,100,15,70,23,41
19,63,55,15,94,31,93,49,6,96,28,89,41,72,7,43
4,83,7,47,99,9,91,68,51,90,5,13,97,87,40,50
12,31,15,37,13,9,57,84,76,65,82,78,94,58,39,100
20,73,36,11,50,56,100,2,82,35,47,70,45,53,77,19
36,61,26,76,40,23,32,64,15,49,38,4,57,35,27,90
74,26,25,89,67,4,100,5,73,55,80,83,30,50,71,60
87,72,29,36,79,15,70,48,92,61,21,95,96,13,12,97
97,63,35,9,76,29,48,12,95,89,80,2,23,38,60,66
60,27,88,96,38,82,93,52,62,75,94,34,55,69,91,6
67,73,57,44,72,14,77,55,49,4,6,10,7,86,78,19
79,15,31,54,56,88,26,50,94,25,59,57,96,6,77,45
15,9,63,69,82,96,76,8,77,89,94,90,41,29,97,50
98,93,55,100,77,2,56,28,69,63,18,45,52,89,17,59
42,16,51,46,48,65,20,12,19,40,34,43,86,38,24,47
78,95,22,32,33,100,60,17,19,50,26,63,88,4,51,29
49,69,92,61,36,2,21,63,75,94,84,66,52,80,50,64
50,87,55,43,69,3,46,75,47,88,61,90,93,27,68,35
34,71,67,58,39,62,52,23,28,9,38,86,89,88,59,94
13,66,68,9,87,11,34,49,99,31,28,29,26,5,90,63
43,46,39,73,29,74,15,85,4,10,61,72,12,21,81,67
42,47,21,94,80,30,63,89,71,31,26,28,6,11,73,78
95,72,65,61,7,93,96,37,6,90,69,24,14,39,15,27
40,89,32,43,75,100,58,24,20,3,23,19,50,65,76,2
53,29,92,82,52,97,88,35,21,96,2,75,17,80,23,76
8,85,26,78,5,29,36,90,61,60,27,34,97,94,20,3
25,58,16,7,75,96,36,84,59,14,39,74,18,44,98,55
76,3,40,43,13,63,11,18,71,38,100,85,81,89,44,61
40,2,55,69,52,11,29,96,6,71,1,42,25,50,87,97
65,84,61,11,57,66,88,85,75,39,17,51,72,23,86,5
61,85,88,20,49,82,56,2,75,37,12,100,32,66,33,19
71,20,98,36,31,66,47,57,46,9,3,1,84,44,17,32
46,97,68,64,39,63,44,91,17,60,82,98,40,26,88,34
21,79,35,59,47,80,70,5,64,76,54,8,20,39,62,55
30,1,34,63,2,86,80,82,95,4,12,94,28,92,89,72
22,47,82,14,63,46,90,58,69,24,84,13,51,17,30,32
21,43,86,98,28,30,31,66,73,78,34,71,6,70,91,11
37,41,3,97,99,88,71,74,47,70,35,9,26,86,2,48
3,34,91,80,52,43,89,28,97,25,88,14,68,18,21,82
91,74,49,7,78,55,84,11,88,50,33,80,70,36,31,22
30,63,54,89,29,31,97,71,86,79,81,41,99,14,88,45
80,74,90,87,70,99,69,63,19,4,95,61,9,97,51,45
2,15,99,79,53,81,39,56,49,48,60,78,88,54,96,4
44,65,28,13,66,45,9,95,47,7,57,84,94,23,77,4
87,2,100,74,49,61,57,40,20,3,14,53,13,60,83,59
28,58,26,19,70,82,54,2,88,94,63,24,57,99,55,18
19,26,10,43,48,14,95,41,52,69,53,99,9,92,38,30
100,73,32,62,13,71,77,69,74,59,56,76,66,61,48,64
27,61,94,2,53,16,85,42,67,74,55,11,34,9,70,75
66,95,19,69,39,99,9,67,49,37,26,54,14,50,68,88
12,2,7,17,25,5,60,78,86,53,79,13,56,80,31,14
1,11,73,47,88,86,24,54,65,82,15,20,17,7,100,42
37,30,35,86,3,23,19,90,92,80,58,39,46,28,53,89
8,10,18,24,22,83,88,43,66,73,2,1,30,67,45,40
94,65,51,14,68,47,64,18,12,70,11,16,78,58,60,42
46,48,8,39,67,7,10,13,22,5,80,57,27,28,14,62
1,43,5,19,69,40,53,92,51,39,64,65,25,72,82,58
72,12,66,54,48,67,28,41,61,81,6,27,89,46,68,83
41,39,85,72,94,33,73,83,86,46,60,97,82,14,9,16
95,59,44,78,57,60,24,49,82,90,14,28,4,10,17,64
43,98,51,79,66,25,31,4,2,89,18,65,62,6,47,12
74,26,71,25,24,7,44,12,17,29,38,49,97,5,19,45
26,25,53,22,58,35,82,63,41,48,10,36,13,7,60,66
24,35,33,67,6,2,65,96,62,71,17,87,99,84,42,45
73,54,2,15,67,42,71,97,89,91,99,12,45,32,87,72
3,90,54,72,62,22,83,8,96,39,20,4,82,12,45,95
96,23,69,32,3,60,57,49,72,17,58,88,68,85,51,36
2,19,72,24,68,86,22,65,33,70,25,79,7,37,17,58
74,32,75,49,96,62,42,25,40,81,27,80,100,65,5,83
2,97,44,5,60,79,69,8,37,51,3,56,30,32,33,22
72,48,94,77,58,34,52,88,33,27,39,79,40,41,69,22
35,55,8,84,53,81,47,7,19,18,38,88,20,92,96,65
86,9,20,41,99,36,63,89,73,1,77,16,25,29,70,18
30,59,14,25,87,21,48,69,60,16,80,9,66,26,73,37
21,10,97,37,30,95,59,94,54,56,13,52,64,77,7,47
30,71,84,89,57,21,49,27,85,22,54,56,93,52,37,9
51,79,30,27,89,80,12,58,68,60,87,77,39,3,24,45
73,25,45,83,59,81,47,44,89,32,30,84,9,97,63,8
92,59,43,6,47,38,70,76,61,4,27,31,8,98,94,12
13,50,65,70,88,27,98,71,77,46,10,97,42,94,4,56
92,66,35,32,34,45,71,87,82,36,4,51,11,24,91,8
36,25,88,35,32,75,93,90,45,5,20,71,26,81,66,33
16,54,36,45,10,76,68,4,86,42,90,61,15,88,41,34
56,5,2,64,41,1,24,3,22,89,78,42,44,66,99,85
49,59,82,44,67,66,43,47,25,71,37,52,89,19,18,55
99,79,74,8,89,21,46,67,7,23,76,52,75,57,100,60
92,67,46,61,18,57,43,19,51,70,42,68,59,60,96,20
6,61,36,30,96,73,25,15,22,20,44,68,32,84,16,35
55,33,79,53,12,98,69,84,28,38,4,95,73,20,48,92
23,24,55,65,50,74,37,7,77,51,3,5,22,53,31,82
10,87,23,40,44,6,31,25,27,80,61,49,88,77,45,4
57,19,33,40,54,9,58,78,67,88,81,38,50,30,77,13
85,74,80,3,59,41,31,19,36,71,38,35,94,83,23,4
61,86,35,75,27,5,58,80,12,31,13,33,49,30,29,32
65,31,74,43,86,21,69,11,95,45,81,48,96,49,85,91
80,75,89,25,85,50,44,39,47,31,76,100,19,24,62,97
24,81,42,5,49,57,77,29,30,58,50,68,22,79,71,73
85,34,55,9,91,19,81,47,53,33,36,43,68,48,84,11
26,30,39,22,93,64,83,62,71,41,68,29,42,74,88,100
20,2,64,42,59,81,53,60,83,25,12,69,94,21,70,63
25,19,47,16,42,31,39,36,49,67,4,34,44,21,27,99
44,94,1,9,83,57,85,42,35,48,23,51,37,2,40,15
8,85,57,51,63,25,81,69,47,44,96,30,39,38,1,60
22,38,94,19,33,12,91,75,4,95,45,20,86,14,77,73
91,15,34,86,21,71,24,9,52,53,94,40,51,22,12,6
56,78,12,63,38,96,40,95,44,75,39,16,68,29,19,11
69,50,29,71,49,7,92,68,85,35,89,87,16,45,79,42
23,34,16,100,88,47,27,54,63,43,80,15,93,36,99,4
81,17,63,32,30,33,93,13,39,90,15,42,2,43,68,61
7,43,95,3,22,48,39,42,97,73,14,27,10,68,51,12
37,15,61,30,71,17,83,68,58,32,97,82,64,63,88,8
83,73,46,20,27,41,94,40,87,18,69,38,19,53,56,17
59,63,13,40,69,91,45,19,88,47,38,14,17,60,100,43
92,34,57,50,37,9,29,11,42,48,31,54,41,49,18,91
34,95,40,1,56,3,75,66,48,9,13,16,21,74,76,68
7,23,15,39,89,14,57,82,81,47,73,88,92,13,33,59
79,90,18,98,47,26,13,36,19,94,54,93,95,87,55,49
32,20,45,58,74,6,52,4,78,22,35,2,25,90,10,98
20,27,94,77,76,26,71,85,22,97,99,39,42,43,75,58
25,60,78,58,1,27,98,32,81,69,21,48,16,7,43,92
54,37,22,83,23,80,2,51,11,93,18,4,10,8,68,14
49,80,39,13,38,66,58,84,29,94,15,71,43,87,14,97
58,79,26,12,86,72,21,61,80,71,100,99,55,23,87,91
36,89,49,81,20,88,67,73,69,31,48,24,35,41,62,58
40,85,18,45,86,90,16,75,26,5,32,43,17,28,99,46
51,36,17,83,3,37,80,16,65,97,75,19,81,38,82,84
62,65,56,68,35,38,84,47,49,22,75,81,48,27,10,44
33,97,60,87,94,73,12,17,36,58,14,50,45,43,46,30
96,26,12,48,30,14,29,62,64,8,50,42,97,1,88,98
62,70,32,30,68,96,28,86,42,83,38,87,47,43,57,97
63,20,4,89,49,10,78,59,17,58,57,48,60,15,19,42
3,39,64,14,43,4,31,86,19,97,34,61,36,55,32,98
67,25,22,34,20,72,49,97,73,30,52,43,91,28,69,45
2,77,53,18,82,86,78,39,15,75,97,20,80,63,62,6
29,74,95,71,58,89,43,8,12,22,18,88,59,5,45,85
82,90,40,61,16,99,89,19,83,46,81,18,98,73,21,23
92,96,26,6,3,45,94,9,29,34,24,30,38,62,49,40
87,88,10,40,57,79,73,41,37,39,28,38,2,11,96,58
41,89,13,4,86,14,47,82,94,54,83,25,87,73,72,97
9,83,7,77,46,6,52,97,1,48,63,24,85,82,43,31
78,80,89,34,74,71,40,63,73,92,16,70,50,31,17,88
82,96,83,6,81,77,95,93,38,11,50,44,63,22,51,97
37,34,33,5,48,17,99,97,18,86,45,72,41,98,39,29
10,14,64,70,12,37,44,31,87,49,71,83,73,58,82,96
37,24,98,23,62,90,2,22,58,69,18,89,81,26,100,79
62,67,46,87,57,63,26,14,85,9,77,89,80,8,36,31
21,25,97,47,70,64,59,43,42,67,72,2,96,5,40,79
6,97,68,54,56,94,33,88,11,80,22,92,26,40,75,72
20,25,78,69,1,61,91,63,18,23,52,79,46,96,26,45
85,74,88,18,46,8,65,63,66,45,40,10,89,100,58,55
98,99,76,49,10,41,38,9,58,62,61,48,55,54,28,53
18,33,100,36,42,39,71,2,6,59,14,31,3,37,93,79
40,54,88,97,89,5,56,61,72,57,12,55,77,26,7,38
64,8,98,100,71,52,42,2,73,91,4,11,69,19,49,44
61,46,15,66,98,58,74,89,80,75,52,13,41,22,62,68
16,23,60,8,78,75,86,98,5,31,18,15,62,34,47,9
14,96,7,79,27,6,64,76,81,72,77,82,94,35,47,90
62,90,56,12,58,78,92,95,26,80,84,42,66,36,52,21
77,24,51,15,62,46,98,92,74,20,31,75,70,14,83,23
93,41,63,33,89,16,10,15,65,90,87,67,42,59,62,36
23,21,52,22,41,61,76,32,53,3,90,26,69,9,49,82
60,38,21,41,95,86,24,54,61,43,73,77,26,56,30,22
41,55,60,39,80,29,97,88,87,57,30,64,28,24,51,99
10,31,43,97,69,42,92,47,57,65,60,53,23,27,94,90
42,78,61,2,80,60,27,43,69,99,76,54,63,1,68,84
48,66,76,52,12,38,17,75,51,6,54,73,50,30,58,28
1,10,48,77,65,72,97,13,47,84,87,8,11,99,32,67
100,36,40,19,55,67,47,42,35,31,81,90,37,6,26,49
16,19,81,79,42,69,84,14,26,11,95,72,87,25,80,13
4,82,37,68,42,94,98,49,76,54,36,81,89,58,62,17
94,91,73,84,29,15,32,30,11,76,13,82,47,2,51,1
64,6,72,29,51,98,58,67,14,12,93,81,84,69,73,70
98,35,60,51,74,36,85,45,42,52,10,46,95,6,39,50
36,76,16,56,74,68,25,81,84,18,14,30,72,67,31,37
60,56,53,30,79,85,92,47,86,39,78,31,63,64,34,17
15,60,47,9,24,42,75,11,59,35,93,72,68,33,43,20
34,89,23,30,74,18,98,69,59,21,68,9,65,25,66,62
68,42,56,82,8,28,67,35,3,62,11,12,17,30,36,91
57,15,75,97,19,36,9,30,44,17,87,14,43,74,4,69
68,92,56,51,17,93,98,90,11,50,3,34,81,13,73,1
74,29,58,71,51,31,88,68,90,93,67,46,2,17,57,98
24,41,8,80,2,90,67,94,87,68,10,13,23,30,97,6
56,78,63,36,96,53,10,21,24,44,5,9,33,81,50,49
10,28,84,17,30,64,91,95,50,1,55,90,26,29,18,4
12,2,98,83,27,65,57,69,100,46,5,93,28,35,40,14
2,85,13,76,22,77,8,75,87,60,45,32,19,42,5,38
95,68,74,14,52,87,88,41,8,33,27,100,56,80,17,77
84,30,79,100,70,48,26,32,75,47,22,16,11,99,87,77
53,15,12,36,27,8,38,39,52,50,66,90,2,78,21,51
63,3,73,80,62,68,70,36,72,93,88,1,56,21,18,23
22,74,49,99,38,30,65,56,80,60,85,94,82,15,89,86
42,39,7,37,31,38,63,26,78,55,68,34,91,75,99,76
76,97,39,15,99,6,42,2,81,9,70,33,32,17,75,11
31,47,86,91,100,50,40,5,52,89,48,64,39,21,25,93
93,43,69,57,40,33,6,83,79,95,36,17,77,75,10,85
49,11,27,51,17,82,44,79,36,29,95,91,92,39,74,62
58,26,78,33,62,56,24,8,48,20,50,19,28,57,93,55
47,89,68,82,90,18,92,65,26,86,20,8,59,44,34,75
61,86,40,25,63,98,10,77,9,8,45,23,44,66,36,24
80,62,32,37,8,4,31,9,68,94,21,87,79,34,78,19
73,47,36,2,91,31,94,85,92,70,100,65,19,40,27,20
41,29,81,52,67,40,8,59,38,79,21,55,10,35,50,49
39,55,81,43,74,28,50,46,87,11,1,86,76,21,68,88
97,43,5,12,90,79,75,31,9,29,48,46,91,25,73,8
64,82,54,15,72,97,25,17,11,23,55,36,38,5,21,39
11,54,51,90,29,57,45,99,30,42,40,9,23,95,37,60
17,6,5,36,68,26,10,92,50,62,97,16,86,41,23,61
71,25,78,33,67,48,20,70,13,79,32,39,14,24,97,2
50,86,1,72,63,6,12,93,99,16,67,40,71,65,60,41
80,30,10,52,57,32,73,88,27,96,68,13,16,90,6,1
32,90,27,7,71,21,9,19,88,54,68,74,43,100,57,2
97,92,21,14,3,85,51,73,54,96,26,20,5,67,16,98
85,93,74,56,3,32,38,77,44,46,9,23,89,87,71,19
48,8,71,55,77,46,13,36,51,29,26,90,3,52,93,74
75,83,89,18,41,34,35,31,27,15,48,1,72,56,82,51
53,6,23,1,26,12,3,32,28,68,99,48,27,97,87,46
30,48,77,84,99,4,36,65,8,75,22,10,23,24,55,51
89,95,38,76,37,25,29,4,47,36,79,11,13,74,81,48
16,6,30,14,39,41,23,71,19,75,1,57,49,91,43,22
97,30,90,98,4,13,84,62,36,53,82,99,7,59,57,37
76,28,12,38,68,1,25,24,89,86,8,66,13,88,43,11
90,67,51,98,72,78,34,97,19,26,20,49,58,31,43,91
59,12,69,71,85,65,11,17,80,28,7,4,5,30,55,37
39,4,85,60,58,14,27,72,95,18,93,26,43,40,21,55
30,67,62,6,43,69,61,45,46,12,78,31,13,9,79,37
65,89,72,23,96,69,4,57,92,93,100,10,49,95,24,39
52,37,39,61,7,17,70,60,76,72,75,73,96,21,93,24
4,72,79,88,9,42,34,91,41,84,87,90,17,59,85,48
12,84,27,42,40,57,37,83,49,100,74,62,46,52,14,66
94,48,30,58,4,5,46,56,91,52,63,33,25,82,24,95
14,21,37,58,32,66,40,2,98,5,56,71,57,60,79,50
48,24,70,23,42,57,77,88,66,5,74,75,98,87,83,49
92,37,19,67,16,44,49,54,7,55,47,41,61,3,76,27
74,46,100,84,41,68,70,77,64,36,76,8,14,86,30,81
35,88,2,63,41,67,49,89,3,70,84,79,93,22,4,60
83,21,60,97,96,23,50,59,7,44,65,6,33,24,90,25
24,41,4,92,60,21,38,90,61,71,91,100,47,20,83,69
96,14,61,27,26,8,49,32,20,89,17,79,34,16,18,28
31,90,7,40,23,74,71,13,19,66,88,46,11,6,55,20
77,29,22,36,34,13,12,90,27,100,23,70,58,30,10,73
36,99,75,51,4,98,12,56,59,79,54,13,42,33,10,18
13,39,31,35,65,67,25,55,72,95,8,26,15,60,74,73
67,10,97,62,41,2,98,90,39,23,54,82,89,61,1,19
46,89,41,37,3,68,80,20,16,15,17,54,7,92,27,6
22,44,98,86,23,18,97,80,48,63,28,41,39,1,26,95
33,23,49,48,68,75,96,6,38,54,79,47,15,81,31,25
70,93,100,92,19,60,99,29,42,17,56,12,59,44,15,83
25,95,21,86,51,44,81,76,29,60,85,63,78,65,24,15
80,16,29,98,64,93,38,40,39,52,51,84,12,2,71,94
79,78,89,54,72,45,65,100,16,49,52,80,23,68,1,15
76,26,10,38,95,8,84,94,21,36,34,35,31,82,62,23
37,60,43,38,42,90,71,96,63,81,10,77,13,64,30,57
7,51,23,74,67,82,25,68,17,69,47,87,77,37,6,75
79,17,9,72,45,100,35,21,88,84,57,56,28,5,54,49
98,36,92,76,20,71,13,73,65,100,70,35,15,5,94,45
45,29,17,95,23,69,64,77,15,32,57,53,78,94,76,25
91,16,35,73,9,30,44,29,37,47,27,24,15,72,67,68
41,74,61,93,15,47,67,2,98,99,20,1,7,40,5,88
7,91,69,87,4,79,39,15,40,11,97,76,80,60,48,65
76,43,29,42,87,84,27,2,57,36,31,85,37,54,59,83
59,47,97,76,9,5,52,79,61,69,99,74,38,37,71,51
99,63,91,15,23,20,48,7,61,76,4,69,59,22,29,100
66,43,19,22,58,85,93,13,7,75,86,12,30,33,16,98
51,81,12,78,16,69,57,43,22,66,20,61,15,76,62,33
37,48,31,9,39,32,36,78,19,72,86,43,3,52,97,76
63,7,35,3,55,49,76,70,16,60,6,24,36,13,14,82
92,83,39,71,32,75,55,21,23,70,8,7,13,49,16,54
36,72,55,61,79,58,95,17,99,63,83,35,65,69,52,68
27,75,55,7,95,99,23,91,65,8,19,89,100,92,16,88
93,50,91,88,24,5,26,51,43,59,100,37,92,17,42,79
9,58,84,97,92,11,27,34,64,68,83,28,6,80,8,16
