"V1","V2","V3","V4"
17,32,82,89
7,24,59,90
35,50,64,69
2,7,20,22
21,22,35,98
48,56,69,78
42,48,68,90
6,24,44,61
52,54,72,89
19,24,25,89
16,20,82,94
16,39,76,81
24,67,77,99
14,29,67,69
6,16,58,83
35,44,61,89
2,58,66,89
35,55,82,100
44,60,61,96
21,25,52,85
16,56,60,89
34,35,39,77
8,14,38,42
16,25,40,85
21,65,82,83
32,72,90,99
20,29,47,82
5,14,21,70
6,40,89,90
25,29,71,86
15,26,69,81
25,60,64,70
3,42,67,90
27,47,74,81
14,16,55,70
32,38,52,75
2,5,6,12
69,86,95,100
5,46,55,99
38,42,96,98
3,32,75,82
3,69,74,89
37,42,69,91
47,50,66,85
47,66,81,82
38,43,61,77
27,42,48,67
1,14,16,62
7,23,86,96
14,16,34,52
24,30,62,98
64,82,87,97
24,29,79,87
25,28,62,71
9,25,64,93
20,44,84,86
47,52,74,83
10,28,35,98
21,71,82,83
32,55,56,60
20,27,38,42
3,20,24,42
29,48,81,83
3,22,35,98
7,16,77,91
48,69,98,99
5,20,32,50
1,76,90,93
14,31,38,42
2,8,34,74
70,74,75,98
42,56,63,95
21,28,43,60
23,61,64,95
24,29,81,87
1,16,35,95
27,30,55,74
12,25,48,71
9,33,42,83
87,93,98,99
5,17,81,96
43,74,83,94
22,67,86,95
21,76,97,98
2,28,40,74
61,85,93,98
29,63,71,98
15,61,79,85
26,47,70,85
34,48,64,84
8,9,42,90
12,60,68,83
32,71,79,84
52,63,64,69
7,37,64,92
19,58,71,98
48,61,83,92
30,36,69,99
10,14,28,67
52,53,89,90
11,42,52,74
38,42,54,64
32,46,81,99
2,12,37,60
2,30,65,67
16,60,93,95
64,69,93,99
19,29,61,76
21,38,44,89
12,21,26,89
9,17,32,71
2,52,96,98
7,21,59,95
2,34,86,91
21,34,85,88
15,20,32,96
34,48,50,69
7,10,23,48
25,47,65,86
23,33,34,37
5,12,20,55
10,82,85,98
17,34,66,76
25,65,82,87
29,67,71,74
9,18,20,55
11,48,55,69
32,42,48,56
66,78,83,93
14,46,69,76
4,21,60,89
20,55,68,85
30,64,75,83
34,50,72,74
15,25,48,62
16,48,64,81
14,21,55,56
24,30,45,69
15,20,61,77
16,24,43,62
25,28,65,87
6,7,37,66
62,81,83,100
8,28,61,89
42,60,83,93
22,35,70,81
25,64,65,70
16,25,59,60
7,40,66,88
30,56,87,98
15,21,43,62
56,85,87,92
12,21,34,60
8,47,64,91
35,69,91,93
50,71,76,81
7,38,61,75
71,79,83,93
47,66,76,93
24,42,62,86
43,67,70,85
15,20,26,74
8,16,24,33
27,28,47,83
56,61,76,89
14,44,61,85
7,70,71,78
69,75,85,87
15,21,34,40
65,66,82,87
12,42,81,85
11,17,61,85
9,20,87,100
29,32,87,95
5,7,11,52
50,64,82,83
34,59,70,85
35,43,47,62
7,8,64,87
2,77,81,84
1,15,61,67
55,75,76,90
35,42,62,81
5,32,62,92
15,21,44,83
14,55,77,79
21,38,39,70
5,17,89,90
5,61,62,100
17,20,39,81
2,15,22,52
24,30,61,62
16,51,60,94
12,14,29,61
54,61,66,86
58,59,98,99
32,62,86,98
43,55,66,77
30,47,56,66
9,73,83,96
16,17,28,35
11,16,76,94
1,9,21,95
30,32,44,66
2,9,21,67
7,58,68,99
2,20,27,37
42,48,64,93
20,42,62,99
71,78,81,87
12,34,60,65
29,32,60,66
50,64,69,91
24,61,86,92
5,16,33,86
12,55,69,76
1,35,56,90
28,42,57,83
58,64,86,87
8,9,81,90
22,44,64,69
32,37,70,98
5,69,81,84
19,20,81,95
15,60,69,77
38,42,65,70
30,61,74,83
37,50,83,90
39,60,61,98
43,71,83,86
25,52,75,95
14,23,38,69
25,44,60,78
7,28,75,85
5,58,64,69
21,30,32,66
21,24,25,59
55,60,63,73
14,24,28,56
3,16,53,66
26,48,66,98
34,58,60,79
7,9,38,73
32,58,63,85
12,19,42,85
47,82,83,93
12,21,24,89
21,26,38,70
9,43,81,98
50,69,71,99
74,77,81,87
7,46,47,60
14,25,79,95
15,24,27,47
24,42,75,83
34,38,90,95
34,35,64,90
2,43,52,76
37,42,56,79
25,35,69,90
20,34,35,80
20,35,90,97
9,19,67,70
28,52,61,98
15,16,53,58
11,21,29,47
2,9,32,52
16,50,65,95
1,70,71,89
34,47,68,85
26,35,47,58
24,25,29,87
7,53,74,86
3,9,65,87
20,24,53,61
2,55,64,78
21,52,76,83
16,24,31,98
38,40,59,98
21,37,89,93
12,13,69,87
20,72,77,85
16,24,25,92
43,66,69,93
12,16,55,71
34,38,64,88
5,34,43,87
8,14,21,95
15,45,52,83
20,58,60,84
7,9,21,58
1,14,38,69
25,69,71,75
10,47,48,62
14,61,77,86
14,45,61,74
29,42,60,64
34,38,71,96
62,75,85,89
10,20,47,99
8,19,42,76
7,68,74,90
22,55,66,90
22,66,67,90
20,62,85,87
26,28,62,98
37,44,55,67
3,5,78,81
24,42,46,67
2,23,55,85
24,28,81,87
38,40,65,83
12,32,60,81
46,83,85,90
12,42,76,98
2,56,76,95
5,25,46,91
32,46,52,60
15,33,38,69
2,66,94,99
10,76,93,98
48,69,89,94
62,81,82,83
5,20,21,65
16,20,85,97
62,74,97,98
21,33,44,95
16,34,58,86
52,61,82,90
21,62,82,98
1,60,83,95
61,66,82,84
19,42,69,89
12,63,82,87
2,34,62,76
2,10,29,76
2,23,66,98
20,29,59,60
7,21,79,95
35,40,75,83
28,39,42,83
61,75,76,81
5,66,84,98
23,67,81,86
81,87,89,93
7,8,14,37
4,20,42,60
23,55,60,74
61,74,90,93
55,70,83,96
30,39,42,66
29,32,68,98
12,24,68,89
5,7,14,52
39,56,66,89
20,23,28,42
8,74,82,89
16,44,60,83
21,69,77,86
6,17,24,83
34,58,68,95
47,57,64,85
5,7,50,95
44,68,74,81
25,37,56,85
55,83,93,95
11,14,61,95
21,29,30,98
20,35,59,82
28,29,38,67
11,16,28,58
21,46,52,64
9,11,25,90
27,30,55,90
6,44,61,64
7,16,30,77
22,25,60,71
10,20,56,85
21,27,81,99
21,23,65,81
32,52,66,84
16,20,56,74
3,30,32,100
69,74,79,87
6,7,24,48
51,55,60,89
25,44,74,86
14,25,28,94
12,39,55,71
42,76,77,78
7,40,48,65
16,40,48,66
48,55,90,97
18,30,61,62
60,70,75,83
5,26,32,55
38,62,83,90
7,9,89,91
21,52,85,89
63,82,83,90
55,63,66,90
22,29,34,85
7,22,48,90
7,14,56,79
37,46,61,66
24,34,42,58
47,70,74,81
12,19,47,74
15,52,87,89
62,73,89,95
20,24,56,86
2,15,17,55
21,23,24,98
6,16,68,70
7,51,66,96
32,35,87,99
3,64,96,98
16,62,71,76
53,55,71,87
7,20,30,58
32,42,46,95
25,44,46,89
7,36,39,93
8,11,15,89
7,66,83,93
66,75,81,82
11,61,71,74
61,76,92,93
30,52,87,95
12,27,66,90
2,8,37,89
32,38,77,92
19,21,34,82
2,14,71,92
35,56,61,86
5,34,40,71
31,34,52,85
61,75,76,83
15,25,56,64
5,42,75,95
25,86,93,96
61,63,67,99
34,42,74,92
55,64,85,100
12,21,67,85
34,56,64,81
10,34,66,90
21,28,55,94
25,50,64,67
5,23,69,79
2,14,59,99
42,47,48,68
42,58,75,95
14,26,28,62
34,66,76,96
3,38,81,98
21,24,27,83
47,77,85,89
65,69,82,87
25,49,56,74
12,22,35,69
53,87,93,99
25,47,83,88
7,22,28,94
35,37,38,42
17,74,81,83
7,56,66,97
25,35,57,82
5,19,70,90
21,43,48,89
29,30,35,55
5,17,32,98
19,38,47,83
14,21,58,86
20,35,40,69
14,62,69,86
34,66,92,100
32,35,40,65
35,81,83,85
14,15,24,86
16,29,71,84
10,34,42,71
9,33,55,77
15,37,67,69
20,21,40,71
17,25,61,85
5,32,54,70
1,34,42,48
20,21,23,85
1,48,56,87
8,71,76,81
1,32,44,76
16,24,28,92
7,15,62,92
24,37,90,98
5,21,59,83
16,38,55,68
1,6,24,55
2,23,25,38
2,37,62,66
9,31,44,98
5,12,25,45
5,11,69,93
17,47,66,78
33,69,82,90
62,66,81,83
38,67,68,93
9,16,20,39
5,32,56,79
2,9,43,69
11,60,67,99
15,20,21,94
21,25,53,76
12,20,21,24
3,4,28,67
22,50,69,71
42,60,70,71
16,60,73,90
25,30,71,89
2,7,28,96
7,14,60,87
20,21,24,91
56,67,79,90
3,35,61,73
55,64,70,82
28,45,52,83
12,48,55,83
5,13,14,61
28,71,83,94
1,16,24,89
2,20,63,71
2,9,29,78
37,61,77,83
60,65,69,90
8,16,60,98
1,24,32,56
32,81,82,90
11,16,28,76
8,38,47,53
8,24,42,83
9,14,25,74
16,20,60,70
16,28,70,98
17,55,60,87
25,34,79,93
40,42,90,95
8,14,26,34
16,20,33,38
34,44,48,68
3,7,14,48
34,48,62,90
3,21,65,69
26,62,67,95
34,37,74,96
11,52,64,83
14,47,48,90
60,61,83,97
28,61,63,71
5,33,83,87
6,52,95,98
38,39,90,93
9,69,71,84
12,33,76,98
16,28,52,69
39,47,56,67
1,7,48,56
24,61,79,83
15,21,34,91
25,30,34,44
3,21,38,89
25,30,52,59
34,71,78,81
7,29,68,71
1,12,98,99
3,19,67,69
48,55,66,84
27,37,69,98
2,43,48,61
62,81,86,92
38,55,65,82
21,56,60,99
34,35,37,90
1,20,32,62
39,40,67,99
5,55,82,83
9,31,81,94
2,7,52,78
14,44,90,96
14,21,24,57
7,14,62,97
15,27,61,87
3,61,65,86
56,59,67,85
8,14,75,98
14,34,40,79
32,35,55,79
24,69,79,98
23,35,78,87
34,52,76,78
28,47,50,83
9,27,74,98
9,29,42,90
40,67,72,89
12,14,26,82
61,63,76,83
7,66,75,94
17,48,66,87
61,74,78,90
6,84,87,95
27,28,35,81
7,9,20,90
14,25,48,58
21,22,66,93
62,95,96,98
11,15,29,98
2,6,48,52
38,39,71,98
15,20,26,42
5,14,29,87
9,42,66,89
35,52,69,96
28,44,61,64
16,38,68,84
7,15,26,52
66,68,70,98
4,42,74,99
61,66,68,82
34,56,64,87
28,35,43,55
7,25,28,44
65,71,74,98
33,61,76,86
40,55,89,99
20,68,85,94
23,59,71,89
32,44,60,96
19,20,47,60
3,33,34,60
5,36,67,70
29,32,42,66
34,81,86,93
19,22,61,64
34,48,56,67
37,47,64,99
11,21,30,89
35,50,81,83
2,24,50,89
2,14,30,54
52,69,71,81
16,28,74,83
35,38,61,94
24,25,30,67
25,28,46,95
23,81,90,96
25,58,59,66
34,47,68,85
34,48,68,94
30,55,68,74
5,7,23,33
12,14,55,86
52,55,96,99
23,66,67,81
5,28,57,90
2,8,28,64
2,20,48,52
7,21,62,71
37,47,64,98
12,20,81,99
20,35,55,96
5,15,19,34
35,44,67,77
2,5,53,70
7,38,56,83
15,21,29,83
17,21,53,74
2,5,15,56
32,38,40,46
2,25,65,74
29,32,38,65
46,48,83,90
28,32,62,81
14,16,52,85
28,34,36,90
2,7,48,76
21,59,60,62
13,17,21,83
32,56,71,79
8,48,75,83
1,61,64,99
16,46,67,76
12,30,34,48
9,11,20,69
7,44,54,71
34,76,85,97
21,71,73,76
21,34,38,52
23,61,79,95
3,69,87,95
17,61,87,89
35,40,55,90
7,17,37,95
20,30,48,56
30,50,87,95
9,19,61,83
45,61,71,89
56,69,74,97
40,42,92,99
86,87,89,94
33,40,48,55
29,55,67,99
25,48,59,87
38,39,61,70
15,69,73,94
5,6,64,69
38,45,70,83
14,27,32,56
30,42,66,69
61,94,98,99
7,35,52,99
20,62,86,90
1,32,52,66
44,49,61,95
17,34,39,42
12,21,38,55
8,24,33,34
32,79,86,98
59,82,87,95
15,34,56,96
7,12,74,75
25,66,68,90
2,12,68,74
66,83,95,99
15,20,47,94
48,83,87,92
15,22,62,98
9,16,35,88
9,44,55,84
3,14,38,69
7,21,37,53
22,23,42,71
5,21,51,67
15,25,35,54
71,75,93,98
16,73,74,81
25,37,78,99
2,62,89,91
46,52,74,81
20,22,74,87
12,34,42,76
16,35,37,44
21,35,77,78
37,48,58,83
7,37,58,95
9,21,38,83
25,66,77,92
31,42,62,85
12,25,76,90
14,15,70,81
14,65,69,85
25,44,65,99
17,32,35,46
22,66,81,87
34,66,69,79
20,32,70,96
48,64,92,98
54,69,85,98
47,58,60,89
69,78,83,99
43,69,90,99
52,74,83,86
54,76,81,85
8,69,71,88
2,25,29,85
5,25,52,69
7,48,71,73
24,55,62,75
2,7,8,14
21,55,58,60
5,19,44,47
12,42,64,95
5,23,32,59
25,62,91,95
34,40,76,96
14,18,22,30
8,30,53,69
12,38,61,84
55,66,79,100
1,21,52,76
9,12,47,95
5,58,87,99
24,34,56,90
25,35,67,87
8,21,28,92
17,47,64,79
2,7,59,82
66,87,92,93
2,66,68,98
2,7,74,77
22,61,66,84
12,71,85,98
31,67,76,90
12,16,67,85
5,21,44,73
14,23,34,47
32,47,93,99
34,47,60,70
15,19,32,61
11,34,52,64
25,56,64,69
9,56,69,74
32,42,58,68
32,71,75,82
64,69,91,94
5,15,68,98
14,30,81,92
30,52,74,83
7,30,46,83
48,89,92,98
7,10,50,82
34,35,75,90
15,16,17,69
9,24,69,89
2,15,24,98
52,60,61,71
30,43,89,98
5,54,66,87
8,34,61,82
12,25,69,95
7,25,52,60
31,66,69,76
38,43,89,93
7,22,74,90
20,61,76,99
9,10,20,87
32,75,77,87
50,55,86,87
21,68,74,81
47,52,60,61
10,28,50,83
21,33,48,81
8,37,55,64
56,85,87,98
16,25,74,90
4,16,55,86
10,58,60,90
38,62,66,81
27,70,83,86
2,28,69,70
16,60,77,81
30,44,66,69
11,29,71,74
29,47,81,100
7,15,28,38
11,32,60,71
34,40,46,99
69,83,85,96
25,52,59,76
5,23,47,55
12,16,27,86
24,54,69,90
7,24,44,46
15,22,61,98
21,66,69,84
39,69,71,98
26,34,52,66
34,37,44,65
69,75,85,89
32,76,77,90
2,68,71,81
2,56,82,98
11,47,66,94
34,62,68,85
29,38,69,81
27,52,69,76
33,61,76,82
24,33,83,93
2,5,14,32
23,39,85,98
14,28,32,44
5,53,90,98
1,15,62,83
16,89,98,99
34,58,79,99
10,14,42,60
56,67,82,92
15,67,76,94
8,9,61,95
28,58,67,69
34,38,57,68
9,15,32,64
32,44,60,79
1,7,71,94
25,50,66,87
21,35,40,89
20,31,55,76
9,62,71,81
34,37,47,63
47,64,75,93
30,55,58,99
11,30,66,90
1,3,14,48
2,14,92,95
27,61,76,89
21,75,93,99
25,60,76,93
22,64,81,86
42,48,62,79
20,47,60,62
20,56,69,96
35,55,57,98
39,42,71,86
12,21,35,98
10,40,47,64
9,35,81,84
9,14,34,52
14,16,30,54
25,32,76,84
5,48,88,98
7,22,35,40
20,25,39,93
39,47,70,76
3,24,42,99
25,32,56,82
30,34,37,42
14,47,62,84
55,67,84,85
52,55,76,90
5,16,25,92
2,14,81,86
21,44,46,76
5,7,56,79
32,40,76,95
34,47,48,58
25,67,97,99
15,25,38,70
83,85,90,91
42,46,47,56
14,44,82,87
7,14,70,99
17,24,61,76
8,15,81,83
2,58,81,95
42,56,67,83
20,58,61,71
15,55,85,93
4,32,44,99
23,38,59,87
10,21,38,62
20,61,74,96
10,25,76,87
44,60,90,98
40,42,60,82
2,11,34,74
9,14,56,90
7,35,44,90
25,28,58,83
16,44,66,98
50,68,76,81
3,24,83,87
30,51,95,98
48,61,74,96
15,16,25,73
14,44,68,82
3,20,82,87
1,21,40,66
58,66,69,87
46,71,76,81
23,28,34,87
21,52,71,88
14,30,55,70
7,38,89,94
25,28,76,90
8,76,87,98
23,38,91,98
10,61,68,90
3,9,15,83
14,70,81,86
6,40,76,95
48,87,89,100
34,43,64,85
55,71,77,85
38,53,61,99
70,76,83,87
42,48,71,94
7,54,58,76
5,7,17,69
43,62,69,74
20,64,70,96
23,66,68,81
8,14,48,83
31,34,35,90
12,28,39,61
37,44,47,83
8,53,74,81
28,52,78,98
24,32,56,85
3,61,76,79
7,44,66,76
29,61,76,84
23,38,81,83
33,34,50,76
32,44,66,91
14,38,44,61
17,20,69,95
7,73,76,77
20,48,54,61
81,86,87,95
3,20,37,69
58,59,61,64
14,32,40,81
24,42,56,60
7,25,35,52
3,35,64,87
28,32,51,64
28,52,68,83
2,38,46,67
7,46,58,83
46,71,77,89
47,58,76,96
8,65,76,90
28,33,34,38
7,9,62,73
29,32,39,76
5,17,25,76
11,25,44,85
21,29,71,82
1,7,66,67
21,70,89,97
38,47,58,100
48,89,90,100
3,53,69,74
28,52,55,88
34,38,42,93
1,7,29,35
14,29,42,95
7,24,37,40
47,63,77,85
32,48,62,87
11,50,85,89
19,47,71,72
15,33,61,83
20,30,56,90
21,35,40,89
7,14,17,85
37,56,61,76
25,60,66,73
14,16,60,79
7,22,81,95
24,42,98,99
70,87,95,98
34,53,76,93
24,47,52,64
12,22,32,35
12,16,38,43
44,55,74,90
20,61,68,95
17,48,61,71
67,70,73,76
16,40,50,76
26,42,89,94
9,10,64,67
37,38,56,69
17,34,86,89
16,23,38,91
14,47,49,99
4,20,56,90
7,28,35,63
5,7,21,77
1,35,61,76
30,52,67,87
28,42,52,83
16,69,73,85
6,24,34,52
25,28,36,76
29,42,90,99
5,28,61,70
56,65,74,83
5,15,42,54
50,62,69,85
20,21,25,58
33,34,64,95
8,21,24,83
32,42,45,64
21,24,65,70
42,64,81,96
7,25,37,46
2,48,83,93
32,52,76,96
6,40,47,64
59,61,87,93
60,63,69,82
60,61,93,98
61,83,86,99
5,34,79,81
2,22,60,98
19,21,24,55
9,66,69,70
1,2,76,98
14,68,69,99
21,60,62,89
21,25,38,82
60,69,70,89
20,25,26,56
29,35,59,69
14,42,62,72
5,10,20,55
8,55,71,75
21,28,81,96
29,30,42,83
27,81,89,95
5,53,81,90
22,83,85,87
1,9,69,85
34,37,47,50
23,66,81,92
1,14,38,42
11,34,42,60
19,55,60,62
4,20,34,86
17,47,55,89
4,70,71,89
20,42,60,62
14,25,48,93
16,35,37,44
24,42,90,98
2,7,29,35
30,34,52,90
7,45,52,66
6,20,77,81
25,28,70,87
44,55,66,86
12,32,38,66
3,22,35,74
11,71,81,82
20,61,68,86
21,25,94,95
5,10,16,47
52,67,69,100
15,16,34,39
14,61,94,99
6,14,70,87
5,17,33,61
7,76,81,82
12,39,83,95
10,34,48,77
7,25,70,76
15,21,38,91
1,15,42,89
10,55,58,60
2,3,10,83
24,52,69,97
20,25,29,68
5,16,25,77
34,38,58,91
32,46,52,66
28,38,45,71
2,8,66,69
20,61,70,99
23,33,66,90
5,7,29,63
5,20,61,62
2,35,91,98
6,76,83,87
8,47,74,84
20,24,46,81
16,54,64,93
12,14,34,90
39,42,54,66
2,66,68,77
14,56,81,85
25,61,71,86
50,61,64,81
8,35,81,99
28,62,87,95
5,28,40,58
5,68,69,71
40,74,81,90
22,55,66,93
14,30,42,56
34,42,50,86
1,32,56,76
1,20,23,99
42,60,73,83
15,25,59,67
21,30,40,81
38,73,83,99
16,48,64,93
8,21,60,81
23,25,64,95
16,45,48,70
9,30,45,67
5,21,59,81
35,61,67,77
2,20,53,62
1,71,89,94
9,11,42,89
17,21,76,98
25,60,61,84
47,52,60,82
12,32,81,82
14,22,56,83
22,24,77,83
4,5,12,47
21,26,76,81
29,32,60,79
15,38,43,69
2,42,63,99
4,8,20,76
11,16,48,81
16,46,77,81
63,66,81,87
7,63,85,95
16,23,74,83
25,56,89,95
28,52,61,98
29,35,61,81
17,30,42,85
8,26,34,48
7,46,74,83
5,16,37,45
9,38,61,93
2,77,95,98
5,69,81,94
21,35,60,62
3,32,66,92
30,55,69,77
21,40,54,85
20,28,64,77
46,60,69,77
28,67,78,94
25,43,47,48
5,26,37,61
16,46,52,71
20,42,77,85
16,35,44,59
14,73,90,98
24,25,70,89
7,21,66,86
32,48,66,79
20,60,61,79
29,30,65,69
32,35,48,84
5,7,15,26
22,29,35,81
59,62,69,71
30,34,70,90
12,20,76,81
32,47,62,76
3,68,69,81
37,44,64,67
11,21,52,60
2,44,48,81
39,66,77,83
55,66,87,99
17,61,64,88
34,38,56,82
42,67,76,93
5,12,68,87
70,82,87,95
7,17,81,95
24,67,82,87
15,32,37,58
15,47,55,91
29,35,37,83
25,39,83,87
21,48,55,93
15,21,42,52
36,64,70,71
32,48,55,62
19,38,42,60
55,58,85,88
8,15,34,65
3,32,79,89
5,44,68,69
28,47,89,92
44,47,48,55
28,45,47,56
9,33,42,90
21,29,83,86
43,81,82,89
16,53,62,85
46,47,89,95
12,35,42,84
12,35,42,75
42,45,69,74
7,11,24,93
30,54,58,81
15,25,86,89
21,38,45,61
53,58,82,89
16,28,34,70
11,42,56,76
3,66,83,87
5,17,25,53
7,28,38,52
2,63,66,83
55,66,70,82
20,76,77,87
5,21,39,93
2,42,52,63
15,29,35,81
55,64,71,77
3,64,65,98
38,47,56,95
67,74,81,86
55,66,75,93
6,20,86,95
16,55,64,70
16,83,85,93
16,44,74,81
1,9,31,55
58,61,95,97
40,55,60,64
2,14,32,82
63,76,81,87
5,52,69,81
12,16,28,32
27,32,48,64
16,43,62,81
24,78,86,90
34,45,74,99
14,16,60,82
7,52,64,95
20,32,37,66
3,34,35,81
7,12,43,48
1,16,38,98
21,66,68,77
5,7,93,97
7,30,58,88
1,87,98,99
17,65,67,76
21,30,58,64
33,74,81,90
21,34,56,76
12,61,68,85
25,28,35,71
17,21,27,28
68,69,74,77
24,32,62,97
38,42,82,90
5,31,56,83
2,46,69,89
11,60,61,83
17,61,87,96
2,60,65,66
2,11,20,35
30,53,54,69
6,7,44,66
14,16,33,48
42,74,86,88
20,37,55,91
5,17,47,63
7,10,30,44
55,69,79,86
55,66,89,97
19,20,42,74
23,28,32,74
75,90,95,98
11,25,35,70
35,67,86,92
2,7,44,86
2,33,62,71
16,28,71,90
42,56,65,83
53,76,81,83
47,59,71,93
16,17,76,79
5,34,87,93
5,46,55,89
9,21,25,96
12,26,48,83
11,16,40,66
2,24,65,86
39,55,71,76
5,11,56,90
23,34,48,81
5,28,81,87
12,15,61,91
7,70,76,78
5,14,69,75
3,61,64,81
56,69,76,86
24,69,89,96
44,61,74,89
23,66,68,69
2,3,64,85
2,25,49,74
19,32,64,85
34,37,74,90
8,22,34,35
19,38,67,90
38,70,81,93
11,38,47,77
14,19,67,91
14,21,27,60
23,35,90,98
7,28,31,74
1,16,36,76
22,40,60,81
39,69,89,93
2,7,17,95
7,15,68,84
15,22,58,67
47,55,62,86
12,15,45,61
44,86,89,90
30,32,68,90
4,25,38,87
25,42,45,86
17,32,90,97
21,37,70,98
15,19,69,89
12,21,69,86
7,77,78,89
38,71,83,94
25,74,77,97
32,52,53,82
2,5,46,65
24,47,75,86
42,48,50,92
69,74,87,96
2,69,92,93
2,11,64,99
9,55,77,81
34,40,47,74
11,25,35,40
9,16,23,98
14,18,30,42
16,29,67,99
42,64,68,94
2,24,75,89
11,55,74,94
9,17,35,42
16,70,90,99
24,33,87,98
15,39,42,89
24,32,37,77
12,25,87,95
7,76,79,82
16,93,97,98
39,55,66,99
5,25,80,83
24,30,44,81
6,21,32,93
5,37,62,69
5,20,34,43
7,20,28,75
12,61,86,89
21,54,64,79
3,37,55,95
2,8,64,96
49,61,71,74
8,25,33,34
32,42,54,66
9,32,77,79
7,30,46,66
29,45,90,99
4,76,81,89
24,42,77,96
32,64,70,71
6,15,94,98
20,38,42,92
14,27,28,42
61,65,86,89
29,32,66,68
32,35,59,70
9,21,43,98
26,56,81,99
15,87,89,96
3,5,68,81
9,32,64,77
17,35,42,99
7,11,24,67
17,76,87,98
2,7,68,71
10,16,28,69
61,74,77,79
12,20,27,37
1,7,56,66
42,70,74,82
25,47,74,97
8,11,67,74
1,32,38,89
2,48,61,91
14,37,63,98
2,15,62,83
15,26,69,85
60,67,98,100
55,74,79,81
16,26,50,60
30,61,70,89
7,58,87,95
2,3,14,85
52,60,90,98
25,38,45,67
38,61,68,82
47,55,66,84
28,83,87,92
22,34,35,70
19,76,82,98
25,59,62,66
32,37,38,78
3,42,66,86
37,39,62,69
21,32,40,82
16,56,64,83
15,17,34,39
21,39,74,94
24,47,54,76
39,58,60,61
69,74,87,100
12,34,65,66
3,21,86,98
11,15,23,89
20,32,58,85
3,9,32,95
15,40,64,87
25,74,87,94
11,12,15,16
7,11,30,94
21,63,64,66
35,52,53,81
12,37,65,89
13,69,82,93
61,66,88,90
2,12,76,89
14,37,54,61
8,32,36,64
8,89,95,96
40,42,64,87
63,69,70,76
9,24,52,61
17,20,35,98
68,90,95,98
12,15,21,53
8,9,55,67
21,40,55,74
9,19,34,72
6,70,83,85
18,21,34,82
7,25,37,47
3,10,32,74
23,30,68,69
17,39,61,95
11,28,38,69
2,64,97,98
65,67,74,90
32,55,62,97
3,9,25,96
19,25,47,74
47,70,75,86
21,33,38,99
3,22,35,90
9,59,61,90
22,38,48,71
7,14,15,77
24,55,86,88
