"V1","V2","V3","V4"
48,14,54,33
48,7,77,42
55,74,40,49
30,96,20,2
39,43,38,30
23,54,96,59
55,9,44,54
49,35,55,1
38,84,45,5
11,1,83,56
73,52,7,6
67,11,47,38
12,82,94,98
13,20,84,1
55,52,39,53
7,68,13,42
11,23,80,45
61,55,76,54
24,53,7,42
82,40,39,92
80,58,28,21
38,29,40,77
41,61,90,55
39,68,89,91
85,42,2,55
45,29,22,74
66,21,100,78
2,63,40,1
29,20,23,8
60,26,94,6
73,96,26,19
68,49,93,21
88,85,28,26
98,75,27,100
17,96,23,4
23,73,88,27
46,52,63,36
20,21,78,59
63,38,33,75
21,72,57,89
40,66,10,83
14,28,16,8
3,53,50,12
74,14,34,20
84,74,79,60
60,15,66,7
18,35,76,94
17,14,63,62
38,4,62,61
37,97,32,54
65,27,26,64
22,3,100,27
81,28,34,85
78,86,8,34
79,46,75,24
41,26,39,36
81,2,67,26
17,66,99,60
2,53,40,21
42,81,85,5
4,82,95,78
60,54,43,4
62,93,4,30
50,80,71,4
49,5,34,4
30,56,12,47
3,37,8,26
1,93,67,29
40,15,96,66
95,88,60,69
29,79,52,36
48,63,38,18
90,62,16,34
100,72,93,86
42,51,40,7
83,67,17,16
41,54,71,85
31,83,44,70
93,65,30,14
39,21,2,56
87,35,73,48
17,96,80,94
30,82,25,42
28,100,51,21
6,50,35,43
58,85,62,83
48,100,83,5
95,33,36,78
68,94,84,74
29,99,58,26
29,24,86,91
96,30,57,45
19,32,65,36
64,1,62,70
3,55,12,38
20,4,16,63
58,14,98,100
21,90,18,83
3,63,11,82
37,69,100,18
19,25,6,48
75,46,41,10
87,37,45,54
9,66,22,20
50,99,29,43
93,57,92,37
15,90,93,58
7,30,96,76
83,27,82,65
48,69,89,26
27,49,66,48
20,72,3,12
58,97,40,31
4,20,72,71
45,88,56,22
56,47,11,13
62,25,42,73
78,66,96,94
1,67,34,63
36,92,35,6
12,74,24,98
24,32,93,87
39,77,57,52
83,4,35,40
10,60,45,7
32,45,28,51
91,51,73,32
81,47,92,4
71,55,34,48
10,54,65,46
21,66,58,34
11,93,46,33
88,37,21,80
99,47,59,3
5,40,52,24
73,58,55,59
3,29,10,83
86,3,72,54
58,78,43,81
5,35,29,14
25,8,22,46
93,97,12,13
89,99,22,4
90,63,52,7
76,56,58,95
83,53,3,12
12,51,28,82
63,76,27,64
30,66,93,75
74,92,37,84
92,74,56,34
72,32,99,54
55,5,57,82
76,82,47,80
87,59,2,60
13,12,16,24
48,16,72,60
64,10,55,100
71,41,49,53
13,100,17,65
18,31,29,27
98,16,54,93
31,93,6,64
36,82,63,77
87,62,15,5
54,78,69,75
6,49,4,7
93,20,57,15
27,13,10,18
33,89,42,75
52,45,71,62
36,4,94,76
93,100,63,62
73,14,46,95
45,57,94,48
65,15,36,32
47,78,76,83
72,19,37,41
32,73,15,91
22,45,74,83
63,58,73,28
70,44,96,26
49,27,15,51
7,25,39,63
98,93,50,75
6,46,20,49
3,21,42,20
30,29,73,53
84,79,56,29
100,49,10,90
46,35,24,23
45,62,11,20
39,70,91,6
47,69,35,84
27,68,64,11
9,59,12,16
73,41,22,68
40,22,20,51
8,72,64,81
46,74,68,57
3,92,22,9
64,47,89,62
58,12,61,95
44,35,60,1
95,55,91,92
44,13,82,34
37,12,87,16
18,17,84,7
78,92,88,90
48,60,72,47
26,24,48,50
95,79,69,3
6,89,71,21
24,38,92,80
6,48,53,73
14,39,64,65
85,29,20,97
5,11,77,1
56,76,32,57
62,4,65,30
12,10,64,90
97,99,6,62
14,91,73,92
23,38,95,82
13,62,54,5
85,37,35,100
16,70,11,17
49,91,61,20
59,57,17,45
39,76,97,63
6,77,53,61
63,75,94,12
78,19,30,60
1,18,3,20
81,60,58,70
38,17,14,94
23,100,18,22
74,57,63,50
29,21,80,15
25,19,38,40
20,77,25,94
78,83,51,55
38,72,13,28
12,15,77,51
20,30,45,78
4,92,81,15
68,47,81,99
19,34,44,63
74,18,70,63
21,39,5,92
53,85,88,8
73,92,99,17
97,91,12,23
95,80,5,15
68,77,86,48
93,47,44,45
96,36,99,45
22,72,93,70
25,49,3,46
69,65,54,73
33,8,30,40
13,76,18,44
53,40,83,64
56,34,35,27
74,47,56,84
33,16,74,97
97,55,82,39
64,28,93,82
20,3,90,89
67,92,46,88
79,30,28,80
93,53,16,88
93,82,37,19
40,69,89,92
39,41,94,83
80,44,84,72
92,52,27,54
80,15,20,24
78,98,100,25
20,74,28,96
27,72,47,24
2,78,26,14
20,45,22,64
80,76,12,14
46,98,29,100
22,39,7,15
61,47,100,82
89,1,54,58
78,39,47,96
26,61,40,54
79,88,49,73
58,17,13,71
5,39,49,93
84,92,95,89
94,32,67,26
3,28,27,57
56,91,98,30
36,100,27,58
15,65,25,70
30,32,87,47
76,51,69,91
48,6,12,49
24,48,28,25
20,79,12,10
98,18,47,17
85,9,61,48
90,50,71,13
56,91,46,89
71,63,94,69
47,66,46,20
99,34,18,32
65,82,80,16
54,22,53,99
34,24,43,23
54,39,40,35
77,61,57,64
2,73,8,69
49,26,76,44
70,86,84,20
99,56,92,81
84,81,71,65
56,70,28,89
17,62,20,93
19,28,15,99
4,32,15,82
76,66,15,58
55,22,12,33
79,13,25,50
29,59,14,70
22,50,2,71
44,21,3,76
11,18,24,29
100,49,33,57
89,58,52,81
13,50,72,79
82,75,18,95
37,23,38,5
6,18,62,24
21,45,78,55
6,61,77,44
46,41,10,45
2,3,9,5
100,2,53,40
50,4,99,13
53,19,75,43
49,92,94,91
73,76,47,12
84,94,46,82
48,76,42,23
20,72,18,89
36,53,58,26
26,55,88,77
94,44,62,43
74,5,59,93
93,85,86,75
62,44,81,26
46,92,15,96
12,37,22,8
18,65,27,56
8,3,15,57
74,83,7,37
8,31,18,82
96,51,87,60
83,13,88,80
69,46,86,59
3,9,35,39
13,47,5,100
11,83,98,4
81,50,16,60
72,45,33,27
39,76,65,11
15,45,17,96
40,10,45,42
39,83,58,100
99,77,27,21
41,85,43,6
3,33,88,27
90,97,85,86
59,51,89,1
13,3,77,64
44,31,12,41
24,57,79,25
90,84,46,72
76,72,60,77
78,58,80,73
85,41,26,84
88,95,59,79
18,59,23,6
41,47,98,56
75,67,31,43
26,43,2,44
9,69,61,7
84,50,82,41
85,48,7,23
35,65,81,52
100,39,61,23
53,63,85,13
10,2,12,68
6,29,56,34
80,11,17,81
23,39,75,48
84,78,32,25
30,71,13,34
62,31,88,100
6,88,47,84
2,48,28,96
67,79,68,78
48,98,76,91
95,31,25,20
11,34,42,32
90,57,73,80
88,43,94,76
50,62,90,63
89,53,12,18
23,35,59,89
35,21,74,32
32,25,61,86
65,14,41,75
7,85,40,62
49,19,74,39
60,49,73,59
36,65,13,77
61,36,73,38
10,35,44,59
82,41,20,100
59,33,95,83
77,99,35,76
68,87,21,15
9,89,63,25
63,66,56,40
73,88,44,97
60,58,97,54
92,56,14,90
22,21,65,68
74,20,18,85
74,19,75,51
22,2,26,11
33,3,67,69
70,38,29,75
59,86,63,69
62,94,55,9
96,3,83,18
53,50,69,71
70,20,41,13
74,88,56,16
71,40,81,35
6,57,42,95
15,27,60,80
82,84,15,14
10,7,48,30
88,90,100,8
96,99,100,32
30,22,44,60
74,23,84,46
53,70,64,69
44,58,84,62
19,22,14,71
13,21,65,71
40,69,6,35
61,4,40,3
22,85,53,73
71,15,27,11
70,49,64,46
50,31,5,91
58,86,47,8
1,48,98,65
3,53,100,32
64,30,41,19
52,99,4,80
67,57,9,44
17,95,61,66
38,48,42,68
85,42,63,34
83,27,5,16
94,56,65,28
19,37,85,22
3,30,41,70
45,40,55,70
18,2,96,54
62,39,81,69
77,43,19,55
30,27,47,99
24,81,82,97
50,5,15,17
92,74,8,13
10,27,95,84
75,92,11,91
7,33,63,4
83,47,76,48
31,69,87,75
44,43,8,96
65,100,92,86
33,54,48,75
17,74,84,85
4,28,18,57
3,68,60,57
55,47,17,100
32,64,12,35
93,96,86,97
69,41,97,54
32,72,46,68
37,22,62,59
12,77,15,58
13,71,100,64
54,80,98,29
97,13,10,24
72,97,31,89
27,44,12,99
69,42,11,77
83,49,46,5
38,47,29,27
52,78,88,48
59,42,75,67
63,89,50,33
28,24,38,45
51,45,50,21
66,39,2,32
3,82,54,27
68,91,74,65
77,99,85,37
53,31,3,61
37,88,77,28
41,16,39,61
59,11,53,35
35,100,41,56
2,28,16,32
14,34,41,30
27,95,25,8
3,71,30,42
2,71,62,45
3,77,39,70
78,33,5,97
58,16,99,11
38,37,4,89
6,69,24,35
23,66,51,19
10,86,14,50
20,99,57,51
95,2,13,75
52,90,81,54
25,9,26,88
89,64,33,90
23,53,1,20
43,88,90,66
16,21,95,92
79,7,5,91
43,96,14,51
53,52,25,63
26,97,76,10
61,35,25,6
59,86,53,6
92,74,15,52
31,25,15,62
93,52,10,45
94,64,69,49
47,43,29,71
69,77,14,88
45,59,88,89
44,24,50,45
19,75,22,65
45,1,42,25
83,95,99,13
59,80,12,100
40,43,95,11
36,22,82,63
58,63,89,33
42,60,29,77
70,68,98,94
75,68,48,59
22,28,80,61
62,81,82,30
61,32,49,3
47,58,70,4
64,73,22,11
95,47,94,12
60,23,98,47
85,59,17,70
55,75,22,96
81,99,70,96
37,31,11,85
18,92,7,5
1,81,18,75
71,27,20,78
22,34,66,57
23,76,96,28
100,45,84,73
27,44,22,47
25,37,2,59
14,67,96,71
14,13,72,6
50,41,49,79
35,75,30,52
71,57,17,11
85,28,82,67
4,2,44,95
31,83,62,4
80,30,32,52
66,89,79,98
19,82,47,21
93,4,9,78
75,96,4,53
79,1,36,63
94,80,31,32
56,7,47,64
19,59,44,38
57,61,42,53
97,57,6,62
17,97,18,38
93,100,49,64
39,36,24,30
19,86,53,91
3,72,67,38
67,77,73,17
52,76,4,81
3,73,61,37
47,87,72,70
21,76,51,43
45,38,14,33
8,58,81,42
34,63,18,20
33,4,57,31
67,80,59,26
76,20,58,37
3,51,89,14
31,4,25,50
4,70,9,35
41,81,22,6
78,72,12,58
90,87,53,2
77,58,26,78
20,23,68,10
76,55,53,19
99,32,72,20
18,8,60,5
68,18,31,56
30,97,82,48
13,6,69,58
40,47,90,73
58,76,88,60
59,81,44,86
36,20,35,43
30,57,44,12
50,79,2,40
70,63,54,49
34,10,39,65
29,99,40,33
54,1,82,15
27,71,64,11
82,64,91,97
30,11,57,82
16,91,69,49
44,38,30,77
67,40,51,47
85,54,98,37
35,89,57,75
34,26,99,49
53,3,79,64
58,27,90,75
61,64,12,48
59,42,88,9
90,41,21,60
85,78,86,38
21,29,59,1
24,70,69,73
74,63,85,30
30,12,34,71
68,37,79,17
93,35,39,94
60,71,65,83
10,8,53,12
89,8,40,79
58,75,23,52
17,9,93,79
88,95,47,72
66,43,36,59
43,54,62,24
55,50,72,24
95,15,25,75
62,28,22,84
44,43,38,32
93,55,79,16
61,14,33,24
35,37,96,33
25,74,81,1
5,97,83,99
22,38,93,97
29,70,52,92
67,93,45,49
15,45,10,39
56,27,76,73
38,31,54,27
24,96,12,86
81,55,6,96
57,98,42,58
23,49,40,74
28,13,75,32
80,95,85,6
99,43,22,42
62,1,29,24
7,48,92,68
79,12,92,26
10,61,54,64
45,39,11,85
81,89,87,5
2,100,54,45
40,67,44,95
59,72,97,6
17,64,43,75
22,66,45,19
44,60,32,57
77,57,21,32
26,89,12,62
29,65,3,63
85,21,45,54
36,81,15,83
42,10,76,74
29,11,21,56
21,12,10,86
17,37,48,16
71,33,23,42
42,87,90,46
88,43,100,21
6,94,33,23
15,29,80,35
22,7,29,87
58,55,98,7
22,44,4,89
34,8,41,17
85,61,23,1
98,62,96,27
26,33,6,25
85,32,39,30
91,75,52,1
84,25,47,35
51,58,94,42
32,49,66,69
49,46,79,63
64,54,87,48
95,85,61,41
77,52,64,33
25,90,19,37
37,38,62,28
100,34,72,9
50,22,85,83
46,69,80,90
100,73,97,47
63,38,28,67
63,100,27,75
17,74,93,12
45,65,41,3
62,21,10,26
68,51,73,21
27,42,92,81
13,92,26,46
41,94,68,32
28,33,12,54
58,44,35,22
62,72,43,85
72,26,42,11
23,93,42,63
6,18,66,65
92,43,91,35
7,73,80,1
53,33,24,88
72,59,95,38
52,33,51,56
7,65,58,92
51,44,39,24
83,8,30,34
51,37,99,57
84,47,50,86
73,79,64,90
98,89,73,91
97,17,65,6
62,100,82,3
71,16,73,1
48,11,53,36
46,52,28,9
50,14,29,99
60,87,99,20
47,45,72,70
38,25,85,50
100,7,69,91
85,99,8,88
35,37,11,23
29,1,22,58
33,66,50,41
35,83,37,74
97,2,27,68
5,37,23,83
86,73,37,24
94,25,2,92
6,37,91,83
3,92,94,6
18,62,69,99
5,39,9,15
61,92,82,57
69,12,33,86
16,36,38,92
24,82,74,95
34,30,60,17
59,44,65,78
58,13,28,47
33,85,68,86
17,78,82,88
45,42,95,70
77,2,14,85
23,40,88,39
50,4,26,75
62,69,87,18
77,22,5,6
90,85,98,58
94,60,68,33
67,61,8,32
72,75,85,63
93,77,24,19
55,65,46,12
79,24,88,91
27,31,95,45
24,28,84,23
47,9,32,84
46,68,40,76
18,2,54,9
87,80,7,4
97,5,83,30
27,59,84,22
11,45,24,3
13,62,66,76
92,76,84,19
53,74,63,94
79,61,19,38
38,61,29,8
6,59,87,28
26,97,58,34
8,60,96,29
99,58,68,91
46,72,8,7
68,93,76,62
91,8,6,31
91,93,44,96
94,93,46,47
47,92,67,72
2,22,24,90
71,49,2,34
7,23,83,94
52,74,11,25
29,76,72,83
50,76,94,91
7,78,43,42
89,26,7,27
75,47,73,67
62,23,21,50
2,5,98,10
85,48,13,78
78,8,50,66
83,80,89,38
50,34,59,90
35,75,29,1
62,10,81,87
69,65,82,42
57,7,9,92
65,64,69,53
67,96,36,12
36,35,47,17
68,43,86,42
20,60,23,90
62,22,88,18
5,18,21,87
84,6,32,93
4,83,8,50
64,58,26,25
52,26,75,71
50,65,59,6
22,80,26,6
33,81,16,58
14,77,57,72
46,65,83,30
60,3,24,55
69,97,10,37
65,49,54,11
99,97,93,90
54,79,63,99
5,36,24,60
40,31,11,39
31,47,7,75
24,99,91,31
60,69,52,6
92,32,81,59
84,75,23,70
72,91,11,49
40,12,46,65
59,64,80,48
49,6,29,80
81,57,78,86
57,13,70,27
97,48,82,18
39,64,58,93
47,31,99,61
50,58,51,39
71,66,46,80
3,90,44,83
51,43,81,34
22,41,95,3
30,76,80,54
42,37,61,8
32,3,63,65
88,6,100,28
70,83,80,54
11,72,8,5
92,65,80,41
32,35,68,9
6,35,23,96
37,5,24,79
82,10,80,44
39,7,2,91
37,48,83,76
33,21,25,97
60,2,45,31
17,65,37,13
18,95,27,6
2,97,42,15
70,22,89,76
86,56,25,75
78,44,65,54
65,29,62,2
79,51,81,31
40,29,89,63
95,17,84,12
5,1,43,81
91,52,96,57
79,51,57,82
39,89,90,18
71,94,51,75
6,35,40,80
35,77,70,21
11,24,40,15
48,79,40,23
18,30,72,25
91,92,50,59
29,4,37,76
52,8,9,93
28,15,89,43
47,72,46,53
69,51,91,84
42,27,69,40
79,16,1,28
51,58,95,64
83,18,12,9
36,50,43,26
4,35,14,55
37,24,89,41
2,68,40,42
84,69,63,36
45,51,44,18
31,53,79,24
43,19,55,100
32,89,76,11
58,56,80,79
42,67,79,65
18,63,26,16
57,86,28,65
83,79,30,33
70,26,23,60
14,99,3,44
16,59,57,26
6,46,28,8
99,60,76,27
55,90,13,32
40,10,22,94
69,57,44,68
9,38,29,58
9,10,88,6
79,28,74,86
33,7,11,66
15,80,18,48
98,51,67,91
90,47,30,25
22,47,80,94
50,31,61,92
59,45,36,99
80,30,13,37
46,28,58,14
28,27,56,87
23,43,41,80
39,50,83,24
91,89,9,26
56,64,40,28
22,32,97,31
54,58,98,52
87,15,5,55
1,92,4,60
39,45,47,29
7,86,5,56
21,25,48,56
28,91,43,99
97,65,63,96
85,19,71,1
70,48,34,27
55,11,56,51
44,58,12,65
49,15,58,17
26,81,77,16
22,19,63,31
53,81,90,51
73,6,42,77
66,14,89,42
