"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
98,30,50,54,74,31,41,15,62,91,93,90,8,61,36,40
59,56,39,72,35,55,85,82,19,100,25,41,51,1,88,62
64,38,11,55,87,85,20,33,88,44,19,36,57,25,61,97
48,80,73,64,32,29,93,58,66,12,78,46,57,25,16,13
95,15,19,10,47,79,32,54,50,35,65,25,58,42,18,59
31,42,50,96,72,61,69,81,9,95,58,55,59,68,30,74
97,66,63,77,41,18,91,11,98,69,31,33,21,64,32,29
71,17,54,10,82,63,84,3,30,47,50,23,85,90,77,88
30,15,52,34,57,80,99,48,43,82,38,84,42,40,32,21
89,46,30,75,91,1,71,36,17,10,43,13,86,97,37,9
41,3,92,88,43,13,60,30,12,67,33,27,50,91,61,29
94,10,82,4,53,9,61,36,11,42,32,70,60,96,78,71
50,79,14,66,68,25,19,20,100,95,70,64,75,60,44,86
55,47,13,76,80,63,87,11,48,94,18,29,22,53,12,65
41,2,49,57,65,82,11,71,10,53,75,44,88,23,94,96
2,47,99,74,17,42,71,86,23,66,70,89,81,40,37,52
13,9,96,18,92,6,48,50,66,74,65,36,69,24,64,98
2,45,50,81,66,78,26,4,7,8,20,49,58,57,74,46
12,53,59,40,11,75,24,81,57,99,20,48,65,45,26,69
40,76,91,8,98,85,37,63,44,49,2,9,27,56,41,89
49,3,15,41,70,32,97,66,85,76,39,95,59,9,17,91
33,7,2,99,30,63,87,24,5,9,66,53,49,55,88,17
19,53,96,26,100,88,92,65,99,1,12,71,51,67,79,95
61,13,39,48,84,62,99,64,55,75,50,85,10,41,71,78
3,41,89,21,62,65,57,46,94,19,42,78,35,30,64,22
84,90,59,56,88,13,76,20,34,30,1,24,27,16,10,5
73,18,15,64,52,44,98,12,86,19,62,51,95,89,14,99
1,47,65,18,3,11,72,29,82,91,30,69,13,94,79,33
2,20,38,52,80,97,6,76,86,75,92,39,93,63,60,3
56,48,14,17,49,97,3,2,36,76,19,63,84,60,73,12
38,49,17,14,91,26,22,11,41,18,42,59,84,35,78,80
69,17,9,22,53,58,44,68,96,72,93,30,34,88,50,75
67,46,14,64,89,22,2,11,75,32,94,71,38,95,56,70
88,80,37,27,76,6,46,84,7,51,93,35,15,59,13,63
96,77,28,63,53,43,10,5,83,40,32,8,47,4,59,27
81,92,95,45,61,55,2,77,10,74,32,49,100,24,78,47
70,80,64,23,34,67,22,94,77,69,62,9,48,15,85,2
45,28,21,22,15,41,65,36,29,24,27,69,53,99,5,83
28,50,79,83,35,10,19,24,51,45,14,63,92,11,88,75
20,88,68,89,66,60,15,65,8,38,18,50,6,80,34,3
83,12,78,90,61,80,95,19,81,9,13,60,58,74,28,41
54,28,97,5,36,63,93,88,34,73,33,40,82,4,19,96
46,17,57,76,79,54,91,15,70,10,1,56,58,32,40,80
72,35,70,31,86,56,40,15,26,11,76,75,67,30,54,43
82,28,60,7,61,51,70,37,84,69,68,34,44,99,8,25
67,71,19,90,25,13,1,22,32,87,97,63,80,47,44,56
75,12,82,65,70,64,67,62,18,56,80,79,33,95,92,4
90,74,92,32,16,71,35,6,39,7,48,11,18,4,77,83
9,42,78,55,33,63,34,17,65,6,60,85,88,82,41,28
75,37,27,5,34,55,76,58,53,73,52,79,31,81,23,36
64,95,53,93,23,91,11,54,69,86,38,87,44,33,71,27
84,89,37,78,10,62,2,29,9,11,87,45,26,27,70,40
65,9,17,16,58,7,6,12,14,24,79,71,98,60,64,50
22,11,81,73,13,34,97,43,33,68,70,91,10,38,84,8
81,85,61,59,2,43,64,30,24,65,71,18,46,74,45,63
82,97,44,72,75,100,35,93,16,56,89,79,3,83,31,90
39,21,14,96,50,73,38,63,10,5,89,1,95,87,4,75
74,75,53,97,88,58,18,38,17,14,73,49,54,8,28,3
59,89,29,80,48,78,67,85,69,58,88,20,11,96,95,51
82,29,1,31,38,14,13,62,16,30,40,46,80,66,59,53
37,73,24,89,54,22,55,81,67,16,6,15,80,88,7,14
11,65,70,3,96,77,18,31,69,80,14,16,12,75,41,5
93,35,5,94,78,74,30,57,79,50,6,14,63,90,84,38
7,56,69,47,5,66,15,71,23,9,8,72,38,29,31,53
14,29,22,87,8,81,2,89,7,31,59,35,54,40,82,86
46,54,48,100,47,17,29,25,84,87,50,2,35,9,77,69
20,21,10,24,41,17,99,6,5,81,96,30,35,44,40,61
14,88,84,62,25,54,65,87,98,19,11,7,74,26,22,52
73,37,95,4,46,10,90,87,27,8,25,12,82,88,35,99
14,27,36,25,5,13,84,61,10,37,32,81,28,62,52,89
18,8,82,29,2,90,43,81,74,52,23,85,11,4,38,91
28,99,93,91,7,69,57,9,54,47,83,40,76,77,45,66
15,61,46,70,47,94,59,1,28,11,39,41,20,76,78,26
15,14,1,44,49,19,96,59,80,91,83,38,53,55,89,13
96,32,85,8,56,43,80,2,62,79,60,78,15,25,18,84
42,36,15,33,88,11,16,5,37,22,92,76,79,46,38,25
16,56,49,100,25,9,39,38,68,32,31,88,40,26,29,63
12,69,95,99,48,20,85,79,19,84,22,15,31,35,93,45
4,96,94,10,52,68,90,8,7,98,97,99,63,58,56,74
75,13,46,5,65,58,79,80,20,98,1,39,50,74,22,88
24,64,51,57,84,35,16,36,18,77,10,80,85,89,60,90
12,24,40,88,1,98,45,42,6,37,34,93,49,75,87,25
58,77,68,85,63,50,3,90,42,31,66,12,89,2,100,62
100,91,46,51,84,38,2,98,55,88,27,20,21,95,41,94
9,71,30,51,13,82,74,34,55,59,26,89,7,6,83,60
23,87,79,67,58,3,81,46,17,83,39,15,26,50,95,73
48,79,63,60,44,89,54,21,46,9,57,51,72,11,68,10
95,87,14,18,55,23,82,65,64,78,92,68,35,69,77,89
48,66,67,1,16,30,15,73,79,19,59,14,38,32,36,97
9,70,58,22,46,20,69,31,36,32,60,72,74,37,3,100
60,59,87,58,53,20,50,52,26,33,72,85,66,93,21,39
95,28,11,62,33,12,50,2,68,26,91,67,69,29,51,53
65,62,19,75,48,99,98,37,28,56,59,18,27,2,29,14
95,13,50,33,76,15,42,81,38,69,55,67,89,39,36,48
64,52,99,81,70,49,2,1,90,100,94,18,51,42,48,67
58,27,19,70,57,39,4,63,73,79,44,100,48,40,64,84
44,88,83,51,63,50,5,95,61,67,24,68,92,13,86,72
34,50,32,25,72,14,44,71,76,91,59,86,15,63,90,48
65,14,32,55,93,22,42,7,21,50,11,47,1,97,18,45
95,50,89,91,37,21,20,74,32,83,87,53,67,100,62,12
59,60,80,1,20,21,18,15,73,48,98,17,75,33,53,16
1,19,45,70,64,48,90,12,36,66,38,57,100,89,86,11
12,53,67,54,47,64,31,5,55,36,21,57,97,24,58,27
43,49,24,62,64,4,22,5,60,20,96,45,58,69,36,78
35,14,12,85,4,31,75,72,98,93,15,95,41,84,13,88
37,57,73,60,56,88,38,1,20,64,11,49,19,61,79,67
100,51,65,1,82,58,70,7,54,88,50,38,37,10,71,80
9,66,75,62,36,65,80,21,96,10,29,24,73,46,8,28
10,51,3,86,35,65,91,30,93,97,48,63,40,14,32,89
85,95,4,63,15,25,75,22,70,49,86,94,60,33,47,2
70,57,5,20,63,79,12,59,77,6,54,71,95,39,58,35
85,25,37,31,97,62,14,91,93,65,63,46,51,29,24,96
14,49,29,28,23,30,71,60,92,52,13,36,99,94,7,79
92,9,19,63,60,46,76,87,66,23,97,20,79,30,69,16
20,45,74,94,79,91,82,46,84,14,43,67,9,26,80,34
14,10,15,63,13,67,99,87,92,49,84,74,7,11,97,65
89,48,34,17,8,58,82,21,92,74,79,81,80,5,59,40
39,1,30,76,23,68,63,95,37,88,75,83,64,48,2,54
26,67,96,9,80,44,99,42,66,78,63,74,82,15,2,70
29,82,84,88,58,67,81,22,9,78,72,74,5,62,76,63
23,61,39,84,25,65,28,53,3,4,22,52,41,43,67,15
87,93,41,97,17,26,63,91,73,16,3,98,75,100,45,39
65,23,70,33,42,9,29,61,68,93,35,48,22,14,77,4
33,35,62,27,60,32,63,17,76,13,36,65,10,2,64,34
89,2,96,24,10,48,13,11,37,99,71,52,9,23,83,76
85,58,50,78,79,41,55,23,48,64,10,7,21,53,29,52
18,59,75,63,34,24,46,26,8,45,60,10,15,66,4,25
66,92,44,94,21,24,52,22,25,78,59,100,8,16,99,34
64,81,86,56,74,61,96,28,51,79,15,7,62,2,22,87
9,24,48,69,92,39,96,18,6,3,56,94,84,49,33,7
60,99,53,42,23,45,10,2,30,32,51,93,68,63,54,87
61,53,56,71,83,18,86,85,29,2,22,13,16,54,70,42
88,36,65,24,55,29,5,20,33,6,50,68,42,61,44,71
6,48,93,14,86,53,74,76,37,40,56,100,68,3,4,35
80,75,84,16,55,64,50,28,93,31,63,86,58,13,91,7
26,98,78,58,12,88,69,66,65,91,73,93,82,95,4,51
2,25,81,91,7,13,10,49,26,40,42,86,47,53,95,46
68,26,79,92,95,45,49,48,71,25,59,3,91,21,54,51
80,30,87,94,7,77,26,63,53,84,72,54,48,5,17,2
90,69,35,48,47,59,5,14,62,30,100,33,28,6,80,91
10,49,16,38,21,37,9,73,62,81,77,98,5,27,86,12
24,72,9,36,6,7,22,14,20,16,78,84,68,90,3,66
92,82,14,1,95,81,36,51,97,39,94,32,53,57,76,22
88,82,32,30,51,56,66,85,21,79,18,70,1,97,24,28
99,92,17,56,32,54,18,98,88,53,65,80,29,96,19,60
89,90,12,19,49,81,53,59,56,31,21,96,86,83,39,9
65,8,39,10,27,60,23,67,54,98,89,55,5,56,80,75
4,92,86,97,3,71,29,20,10,65,81,12,8,44,64,87
26,27,25,6,28,94,24,82,58,1,12,90,76,80,47,77
91,75,74,27,29,94,39,70,87,21,92,69,28,77,59,67
50,67,53,12,44,35,23,13,18,45,76,34,6,24,32,49
6,13,68,69,39,34,84,73,7,51,88,47,78,23,26,90
99,17,77,40,62,70,57,22,32,9,39,16,46,5,18,56
18,15,76,67,64,87,53,92,26,47,78,50,22,96,71,93
81,56,69,25,58,11,30,29,86,52,45,32,35,26,74,83
96,15,93,62,28,17,63,68,38,3,51,34,81,97,42,80
97,96,5,41,62,19,20,91,22,42,16,76,7,72,56,30
74,58,65,54,20,33,49,63,72,13,80,60,50,82,14,88
49,66,10,38,58,14,30,90,48,39,37,7,97,3,13,69
7,79,21,57,96,78,95,4,54,46,13,91,18,85,94,66
91,73,86,33,63,82,13,89,18,41,27,39,22,34,98,83
93,20,45,39,22,13,31,64,12,65,38,70,81,88,34,41
66,78,1,5,24,49,87,48,26,89,44,7,72,98,16,70
36,54,69,82,67,13,64,29,25,98,75,2,17,26,100,74
67,62,23,91,14,73,35,89,3,1,7,38,17,51,56,64
72,87,26,92,98,61,53,11,31,46,100,38,76,69,39,57
74,1,79,70,94,27,63,37,91,48,57,81,51,78,40,39
41,68,38,36,83,21,85,79,57,86,96,74,24,43,18,82
59,48,40,31,53,45,12,24,84,43,60,99,36,90,3,49
84,65,60,67,15,93,43,52,51,62,70,22,13,6,96,11
76,56,10,46,88,19,49,12,1,32,95,83,69,6,86,20
17,91,48,69,21,84,60,67,18,94,50,6,72,52,45,81
100,55,14,11,72,62,96,19,1,73,38,95,42,89,43,41
12,57,78,60,31,71,95,40,11,16,65,23,1,44,54,89
74,84,67,88,14,97,32,5,29,6,96,90,44,39,36,59
11,82,59,51,1,31,97,92,78,30,68,21,96,12,25,75
11,98,97,54,38,27,35,28,88,64,43,3,21,46,75,92
68,7,37,28,44,40,12,10,58,14,98,79,39,8,32,87
92,75,6,99,97,56,82,4,51,46,10,1,54,45,74,62
47,20,98,68,17,63,43,54,7,76,58,25,8,74,56,53
28,30,85,42,74,39,60,68,54,86,81,87,71,37,19,91
32,2,37,22,91,54,3,56,96,72,26,65,27,7,95,46
72,32,68,13,10,78,77,87,20,85,99,94,69,47,57,98
4,42,5,94,39,62,79,87,54,38,75,47,23,78,77,24
71,87,14,13,53,57,21,68,32,52,40,63,39,37,72,42
73,44,16,27,62,69,19,5,68,93,59,100,74,89,63,46
8,47,20,50,61,77,29,43,62,24,15,67,88,55,18,60
12,86,55,48,29,89,8,82,70,5,37,33,83,72,24,9
76,98,16,84,17,44,25,92,4,10,62,24,36,26,74,59
18,82,38,47,78,95,51,46,26,34,50,75,90,40,33,67
50,42,66,75,58,64,52,81,51,10,39,15,45,38,26,49
40,44,82,7,69,22,80,55,8,93,20,89,71,70,54,65
46,49,61,30,1,44,51,87,14,29,53,97,59,9,91,70
74,57,9,59,48,83,5,28,49,50,10,85,63,13,24,69
17,51,34,67,45,7,3,57,89,28,18,1,97,83,4,69
64,68,72,87,86,39,84,32,37,44,76,55,29,94,66,25
37,82,66,6,72,4,3,98,73,84,32,8,54,36,15,88
14,76,33,10,7,90,50,45,37,35,89,97,17,13,55,99
11,92,3,2,75,14,83,21,79,54,72,20,58,53,81,89
62,46,23,33,61,89,17,18,29,85,75,30,67,53,20,55
36,23,11,87,76,60,15,26,28,84,48,19,44,39,45,96
59,80,54,21,93,2,20,19,57,34,78,25,98,23,11,75
22,9,52,54,61,1,62,86,70,27,75,21,96,24,36,17
65,80,46,91,81,64,63,11,89,26,8,70,85,48,79,54
98,41,63,64,27,5,87,91,36,97,4,1,17,69,26,8
21,47,56,48,73,69,39,63,55,85,31,20,82,16,65,90
38,72,80,77,8,98,65,30,3,94,75,46,100,79,25,37
10,21,14,40,87,54,57,95,60,42,23,94,70,43,13,31
71,44,90,4,32,48,5,27,82,75,18,88,59,11,57,83
94,67,23,95,8,84,28,100,96,19,62,76,12,32,20,33
68,77,29,52,60,100,40,48,33,30,63,25,35,95,70,97
69,37,92,34,28,30,93,64,87,27,66,90,62,3,78,31
22,52,34,88,35,70,19,66,73,60,21,82,89,77,63,23
100,64,41,50,72,73,27,63,25,3,60,19,78,84,99,13
61,18,79,20,26,85,66,67,14,53,13,74,54,65,38,17
55,36,43,59,89,16,27,6,58,15,54,39,80,85,30,74
41,87,95,78,45,22,39,68,83,48,27,8,43,89,92,2
83,5,32,14,3,87,73,67,82,37,48,64,58,80,30,7
77,72,38,24,56,37,75,31,14,74,11,99,54,90,43,93
8,33,4,50,46,30,79,59,2,63,24,12,90,88,5,49
67,93,58,62,55,11,97,95,84,85,54,59,5,19,61,98
30,43,97,17,98,8,23,18,100,96,94,5,65,3,14,40
3,90,11,48,58,76,77,24,64,29,5,19,2,31,71,84
29,59,41,38,32,55,31,40,8,17,2,14,95,81,50,76
24,64,26,19,47,2,58,54,78,48,60,40,66,57,93,13
10,84,63,70,42,85,45,18,92,72,46,4,49,66,97,76
2,22,97,75,58,51,30,49,9,93,66,76,61,90,4,54
66,35,11,44,91,71,10,81,76,34,98,47,60,92,90,48
41,86,62,58,20,17,26,69,25,40,54,55,70,100,67,34
59,80,79,34,39,90,4,5,14,95,41,78,49,32,30,9
15,4,90,93,5,44,83,50,95,88,29,18,16,71,72,75
7,92,40,33,74,6,32,45,60,53,2,5,8,66,85,87
7,11,33,29,99,20,34,24,39,76,69,13,47,70,48,44
33,80,7,1,85,5,77,9,28,4,42,23,38,41,81,87
69,54,58,22,39,23,41,48,6,16,52,94,92,57,49,97
68,27,67,14,21,37,77,79,92,73,65,57,2,95,5,41
95,45,36,100,13,81,85,6,37,8,60,99,1,10,43,86
40,57,55,16,75,33,95,15,37,77,42,46,6,85,5,3
90,31,40,9,81,26,56,11,5,60,12,19,21,28,55,36
75,47,7,28,80,51,68,86,14,26,46,98,32,22,2,94
23,91,39,22,38,67,53,27,100,5,29,45,77,57,98,18
36,21,47,60,23,62,97,43,16,17,48,44,95,72,42,90
81,7,17,90,73,56,96,80,12,63,52,54,55,5,2,64
85,33,44,47,19,13,8,26,67,40,89,88,15,7,5,71
83,39,62,65,51,90,33,20,24,28,63,46,11,52,70,67
55,80,96,34,3,27,56,77,25,91,69,31,86,78,4,33
73,8,74,82,88,59,44,32,29,37,14,98,10,65,92,24
98,63,11,87,22,95,90,23,56,52,37,12,66,86,36,80
13,66,15,42,24,83,29,52,10,26,60,87,5,82,78,71
69,63,11,94,36,100,31,4,96,8,65,72,49,39,42,47
31,92,86,10,54,22,15,12,5,68,63,25,43,87,17,98
66,13,93,78,29,92,22,47,79,10,57,23,90,14,38,52
11,66,47,56,26,68,23,89,8,96,76,7,6,19,17,2
54,84,39,10,51,31,92,48,22,61,72,70,83,99,20,44
7,87,31,82,81,15,52,16,76,39,62,95,22,86,65,60
100,48,38,44,60,10,55,21,3,16,30,6,18,87,39,35
36,59,38,65,51,73,53,70,43,64,35,9,2,63,17,94
86,62,99,60,83,21,17,25,7,34,87,74,28,67,72,93
82,89,94,25,45,64,77,44,46,8,72,29,50,63,20,42
60,67,77,95,44,64,47,80,52,84,85,59,54,78,93,14
46,34,16,10,43,49,58,39,7,1,71,89,84,63,81,51
76,97,23,77,36,2,82,95,57,91,81,87,71,85,33,41
7,28,26,20,58,78,94,54,36,33,79,9,73,29,70,51
48,97,77,23,34,71,84,9,99,20,40,29,100,61,78,11
83,34,9,30,49,75,51,32,7,91,17,47,33,15,35,40
27,89,20,82,99,1,88,80,31,98,41,100,81,45,93,66
16,44,100,62,54,7,21,75,20,24,70,86,84,15,25,73
88,78,40,11,42,55,65,73,16,8,12,39,81,20,49,71
22,65,80,60,70,71,85,58,13,39,4,46,21,95,89,93
52,26,40,59,29,54,34,27,31,41,48,1,43,95,22,3
51,59,94,97,27,65,8,83,21,2,88,20,55,6,43,56
92,54,42,38,6,65,69,34,81,5,40,72,50,60,51,17
55,30,8,68,9,10,13,43,54,82,21,28,45,86,53,44
68,32,61,58,92,37,16,46,76,25,56,52,63,53,73,44
49,10,7,13,50,96,51,98,24,63,45,58,9,39,71,27
2,91,52,15,66,80,93,1,10,49,64,30,39,27,73,95
66,58,61,80,19,47,27,17,100,20,24,41,52,40,16,39
50,29,53,17,89,51,85,19,59,7,34,73,5,3,38,58
30,42,24,32,12,61,85,52,51,38,68,9,67,84,56,26
94,21,8,68,66,27,41,28,10,15,36,82,33,11,26,88
3,12,8,93,50,25,5,55,31,41,38,99,1,33,34,21
20,45,79,72,25,46,94,90,19,35,4,5,40,12,31,92
77,10,16,29,54,74,48,38,97,90,42,17,11,4,1,25
61,84,62,11,9,63,14,96,52,56,3,95,77,64,35,91
22,95,37,52,57,15,96,29,97,44,23,32,4,61,91,7
3,80,74,39,93,1,43,92,20,77,85,36,49,60,6,8
59,79,5,21,19,36,69,92,100,51,86,33,93,87,80,64
57,30,11,12,43,51,68,87,27,34,61,19,48,6,46,45
77,4,13,76,24,18,72,12,14,79,45,51,1,46,64,53
2,45,27,74,22,13,8,96,40,1,67,92,66,12,29,81
31,60,59,50,94,84,90,92,57,45,13,29,19,11,34,42
83,90,74,63,72,8,44,68,81,62,48,93,96,69,65,46
33,19,55,50,9,95,28,77,51,97,74,20,1,60,89,87
34,87,99,97,31,3,30,59,51,83,54,19,36,32,6,53
54,51,36,50,63,40,3,49,70,95,58,4,66,79,67,24
76,70,16,41,37,28,43,52,82,89,42,66,35,83,15,96
38,40,44,37,54,15,49,51,58,36,62,89,8,43,79,25
1,57,79,11,47,23,36,55,85,34,69,73,68,60,3,43
1,9,89,73,83,41,91,5,55,63,79,53,15,42,75,14
53,7,62,25,37,45,22,94,29,87,32,93,30,13,12,84
45,83,2,4,44,91,88,89,18,42,90,57,74,59,25,68
95,58,60,9,22,25,31,40,54,98,17,71,33,96,30,94
95,78,98,12,47,36,52,30,1,60,100,20,82,32,84,26
29,63,84,39,5,35,40,33,67,44,70,76,98,20,87,8
98,8,18,45,72,43,54,76,47,51,69,65,58,97,35,85
38,99,31,32,9,65,56,22,62,98,48,66,100,93,81,7
30,25,54,31,65,6,17,63,9,16,90,60,70,77,76,58
60,8,73,17,14,12,85,63,65,13,28,53,5,30,82,37
70,93,6,94,9,50,65,75,46,34,2,59,4,71,73,15
15,9,79,67,82,30,59,66,5,12,4,19,77,48,86,24
12,100,96,77,99,50,62,81,80,37,46,68,48,58,72,4
57,1,76,9,31,96,98,16,10,68,5,69,21,18,92,28
2,11,58,90,19,80,72,6,45,83,60,62,97,66,79,32
6,86,95,42,57,99,24,48,36,53,68,76,56,85,34,62
47,71,35,33,86,10,37,36,85,94,84,6,98,19,81,42
17,86,91,10,87,26,75,64,89,12,37,3,2,100,77,53
39,28,20,89,45,10,29,27,52,87,26,98,93,64,14,81
84,35,78,56,74,52,83,38,37,54,46,20,91,71,55,59
12,93,36,75,9,99,17,2,6,88,37,7,10,41,40,86
90,76,27,61,93,1,28,57,79,75,38,34,2,32,92,71
65,35,46,93,21,78,89,98,7,83,58,91,43,22,32,70
46,30,10,42,84,56,41,55,54,9,39,51,77,88,1,52
40,62,66,54,23,1,79,77,47,64,60,57,59,99,38,88
47,59,60,6,32,97,77,1,76,3,35,18,9,70,48,62
20,87,81,29,15,58,23,94,18,28,65,2,64,71,36,4
78,22,58,50,91,36,30,8,92,59,71,27,18,15,28,3
12,100,66,20,53,92,22,41,91,78,7,19,55,4,74,2
87,4,33,60,62,63,98,47,84,56,93,71,49,90,27,9
1,98,49,88,59,38,67,10,11,66,34,56,3,33,17,40
1,45,78,43,19,74,88,26,29,70,39,65,33,97,53,24
5,79,3,71,24,91,41,62,15,2,8,17,18,53,95,63
77,40,83,13,31,79,75,72,11,70,44,16,59,4,5,95
29,13,94,26,52,95,4,82,76,60,78,16,45,31,42,56
66,43,35,29,9,48,83,40,24,18,100,61,67,8,52,28
17,86,53,3,8,44,80,1,12,89,56,73,64,55,36,18
28,45,64,34,97,16,66,79,67,35,31,40,74,17,24,29
86,59,77,36,3,56,64,8,38,70,30,95,76,24,58,14
90,11,69,65,51,20,87,23,80,17,39,63,49,74,97,67
62,79,99,91,95,60,12,6,88,32,23,31,18,83,4,74
52,97,9,93,30,37,38,69,13,77,24,92,22,12,21,11
49,10,11,71,33,44,36,59,42,43,70,99,61,86,13,3
95,44,56,51,97,98,94,68,79,57,19,78,18,77,81,86
16,12,26,83,69,99,49,32,82,13,95,17,35,18,57,6
32,68,18,66,24,98,95,88,12,22,100,31,39,42,48,93
85,21,70,77,22,60,19,5,23,61,41,73,65,38,40,17
10,83,78,4,14,11,38,24,75,100,8,30,28,53,2,57
89,64,57,5,30,29,100,47,94,14,66,71,4,39,80,67
38,48,81,3,64,21,49,30,80,99,51,22,95,56,14,47
8,83,62,87,73,31,60,54,61,74,81,12,9,93,96,10
89,85,24,38,27,13,73,8,56,78,68,55,70,39,83,9
63,66,48,65,45,86,19,70,71,59,4,44,96,92,100,90
24,20,83,95,77,49,41,93,29,92,63,44,66,23,85,56
96,16,64,72,27,13,49,29,39,46,26,54,31,59,81,89
63,31,3,29,10,45,21,34,59,79,37,87,70,82,57,90
86,59,97,25,37,84,49,95,88,15,3,64,89,94,27,19
88,61,72,56,32,81,41,77,33,71,5,40,59,39,38,66
24,61,4,87,47,12,81,44,82,42,88,62,7,57,59,56
17,32,49,84,7,44,79,8,80,56,66,39,64,52,10,26
40,67,34,18,12,26,46,10,35,15,7,25,92,63,86,43
98,82,85,95,6,41,63,9,70,79,13,36,60,31,80,40
94,47,42,91,54,5,46,69,34,11,67,6,17,70,81,89
49,10,40,27,100,75,12,64,70,16,24,88,41,1,11,56
