"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
7,25,30,34,37,40,47,53,60,63,72,77,78,79,86,90
2,4,8,14,23,31,37,40,42,46,50,54,71,72,90,91
19,29,34,52,54,66,71,74,75,79,81,85,89,93,99,100
1,7,23,33,41,42,47,63,70,74,76,81,94,95,98,99
5,13,14,20,24,25,39,45,61,68,69,77,87,90,92,99
2,10,12,33,38,41,48,52,57,59,67,82,83,88,91,100
16,22,24,27,46,48,54,59,60,63,66,69,70,72,73,87
3,6,11,18,35,46,47,56,59,69,74,80,83,88,94,96
2,3,8,13,22,24,36,37,42,43,51,52,57,58,59,87
3,12,18,39,41,43,47,53,55,56,72,75,79,86,88,91
6,8,13,14,15,21,38,46,51,59,63,65,84,85,97,99
6,12,22,24,30,39,41,47,64,65,70,71,78,85,96,99
5,6,13,22,26,28,39,48,52,53,54,61,87,88,93,96
2,6,19,24,32,37,43,49,59,64,68,77,80,87,89,90
1,19,21,30,31,32,36,37,43,45,58,74,76,79,88,94
3,7,10,13,17,18,19,25,31,35,37,38,41,64,72,75
4,21,29,36,43,55,58,69,70,75,80,81,83,87,98,99
14,21,33,43,45,50,64,65,71,72,73,75,86,92,94,100
14,15,16,25,29,33,38,54,66,69,72,87,90,94,98,99
4,23,30,31,36,47,54,55,58,60,67,84,85,93,97,98
3,4,15,23,34,37,41,42,43,44,56,76,77,87,89,90
19,25,41,43,48,51,53,59,60,68,70,72,75,87,92,97
4,7,11,20,29,35,47,53,60,61,68,73,80,83,87,99
7,10,14,17,19,26,30,35,37,38,44,48,51,54,62,77
4,6,10,17,22,24,25,30,50,54,55,57,67,68,78,97
4,6,11,21,24,25,36,52,54,60,74,87,90,93,94,97
5,7,20,24,28,30,35,44,45,47,52,53,56,68,73,81
4,17,20,23,27,42,43,44,60,64,71,74,78,84,94,98
10,11,12,14,17,22,23,27,33,44,47,55,59,64,82,99
13,17,18,21,22,23,31,37,40,44,45,56,58,76,96,99
2,4,5,10,12,15,17,18,23,29,47,56,72,91,98,99
1,6,16,31,33,39,51,56,60,67,69,71,80,86,89,90
2,3,10,16,17,26,33,40,48,56,57,62,72,75,92,96
1,19,20,25,29,34,38,43,49,54,61,74,78,79,83,91
5,12,13,16,30,31,44,55,56,58,59,69,75,76,88,96
3,4,7,10,11,18,35,55,63,66,69,70,73,83,94,100
2,3,16,19,25,40,41,44,49,55,58,75,76,78,79,89
13,14,33,34,37,46,51,58,61,65,69,74,79,80,84,90
2,3,5,6,10,25,26,44,59,60,67,69,74,76,89,97
4,16,20,40,41,44,48,60,64,69,71,73,86,91,94,99
1,5,10,12,17,30,34,48,50,56,65,66,75,95,96,98
4,17,18,20,24,28,40,41,48,51,53,60,61,66,76,97
14,18,21,23,24,28,32,40,41,43,55,58,62,76,77,86
6,8,12,33,39,42,52,57,65,69,75,81,82,89,94,96
13,25,30,33,38,43,47,53,54,56,63,75,84,87,94,100
13,15,17,23,25,33,38,59,60,77,82,86,90,95,97,99
14,22,24,25,37,40,46,48,54,57,67,68,76,87,94,100
6,13,18,26,43,47,54,61,62,69,74,77,81,83,94,99
3,9,10,13,25,26,28,29,32,37,47,49,56,71,95,98
1,3,5,7,8,10,19,35,39,52,53,57,61,71,75,95
6,8,13,15,22,26,33,41,46,48,49,51,53,71,73,96
1,9,17,18,26,29,31,48,60,64,80,81,82,91,93,99
9,12,20,27,44,50,53,68,69,70,78,82,85,90,96,98
7,13,27,38,45,49,56,63,77,78,85,88,92,98,99,100
2,21,26,40,42,49,50,54,55,62,67,76,78,82,84,100
4,6,16,27,31,40,47,49,51,53,54,67,73,92,97,99
2,8,9,11,15,19,32,48,53,55,62,65,67,70,72,85
2,3,10,14,15,17,25,31,32,35,55,63,76,87,89,100
2,4,10,18,23,37,40,41,46,57,62,69,72,76,89,97
7,8,19,35,45,51,52,53,55,57,75,78,85,91,97,100
8,9,11,20,24,38,52,60,61,69,78,80,87,89,95,98
3,6,24,27,31,33,40,43,48,51,52,53,65,84,88,97
2,3,6,19,21,32,65,66,76,78,79,81,85,88,90,93
1,4,9,15,17,30,32,53,56,60,62,72,82,85,91,99
7,11,14,16,21,23,27,28,32,33,44,63,76,77,80,81
3,8,18,24,26,30,40,58,60,66,74,77,83,86,89,93
4,27,28,37,45,47,49,63,68,71,72,73,80,83,97,98
8,15,19,21,51,65,66,70,72,74,81,84,86,92,93,99
10,18,29,35,40,43,45,51,58,62,63,67,69,70,77,78
5,7,15,22,31,32,33,41,42,47,51,61,65,81,97,100
4,17,20,28,30,35,37,39,45,48,56,57,65,73,76,85
1,13,17,45,54,67,72,74,75,79,83,84,85,92,94,100
7,13,18,19,24,27,36,41,49,59,62,64,74,75,84,100
5,9,35,36,40,44,46,47,49,56,69,71,79,83,84,85
1,9,19,22,33,34,38,46,52,64,69,74,84,91,95,98
2,11,13,16,28,33,40,44,49,51,60,64,90,92,96,100
22,31,36,38,39,42,45,65,67,69,70,72,73,74,94,99
16,27,38,40,45,50,51,64,65,69,70,73,78,80,96,100
2,18,22,26,37,40,41,44,48,51,52,53,56,57,60,67
6,7,12,13,19,26,40,49,76,78,84,85,87,88,92,97
2,3,4,12,13,33,35,43,52,62,74,80,83,87,97,100
1,6,9,19,22,27,34,37,42,54,59,70,77,78,89,98
11,14,18,21,22,25,28,30,43,44,60,72,82,85,97,98
7,8,12,13,25,29,34,39,48,49,50,55,74,79,86,95
9,11,12,13,18,19,25,38,39,49,64,72,74,78,80,93
2,5,11,13,18,24,32,38,41,47,60,64,73,75,98,100
3,7,23,26,29,46,47,55,62,68,69,72,74,84,86,98
6,15,25,34,41,47,60,64,68,69,75,79,81,82,85,87
3,7,19,25,26,27,36,48,70,81,82,83,85,87,91,95
11,13,21,24,27,29,32,40,44,50,52,55,65,74,83,100
4,7,15,16,34,37,47,60,62,64,69,71,78,86,99,100
1,7,10,13,14,15,16,21,32,35,60,72,73,75,79,94
5,7,24,25,27,31,44,50,51,54,58,64,68,70,79,89
1,3,9,12,21,35,56,59,69,71,72,74,79,80,88,92
1,4,7,17,23,24,25,30,31,38,45,56,72,76,89,99
1,4,7,9,39,41,48,50,55,56,58,66,69,74,77,83
2,18,21,24,28,31,36,39,42,46,49,55,56,65,83,100
8,9,11,15,16,17,34,38,46,58,65,88,89,93,95,98
6,9,13,18,43,48,57,60,65,70,74,76,80,86,88,98
2,3,5,10,12,17,36,59,62,63,66,75,87,95,96,97
2,10,17,28,29,36,43,60,64,72,73,77,79,87,89,92
5,17,18,19,22,29,31,41,43,55,58,64,66,73,81,85
18,21,24,28,29,44,46,49,53,59,61,62,76,79,85,96
1,5,27,28,29,36,39,49,51,58,62,80,81,89,95,99
4,6,7,19,27,29,33,42,45,56,76,81,84,85,91,94
3,12,18,24,30,31,43,64,69,70,74,78,88,91,98,100
1,2,3,11,15,21,24,32,33,38,40,42,52,56,63,73
13,29,37,42,46,50,58,61,62,69,77,81,84,85,87,98
2,20,21,25,26,31,33,35,37,42,46,49,50,90,97,98
15,21,29,33,43,50,52,54,61,65,66,73,76,77,79,95
9,16,30,33,34,43,45,47,50,53,55,59,63,90,95,97
26,27,28,29,34,54,56,57,67,68,74,76,87,88,91,100
6,18,20,21,23,30,37,50,52,59,64,68,74,84,93,96
4,20,29,40,45,49,55,57,61,62,65,76,80,82,89,96
11,14,21,23,33,43,45,57,58,62,67,71,74,81,86,97
5,16,17,21,31,34,41,43,44,45,47,59,73,83,86,95
3,24,37,47,54,63,68,71,76,77,88,90,93,94,98,100
2,6,10,14,18,19,25,29,54,59,77,82,83,89,93,96
2,13,14,19,31,34,38,44,45,51,78,82,90,93,95,96
7,9,16,19,20,33,38,48,52,54,57,61,88,91,97,100
6,16,26,30,35,47,50,56,57,66,67,69,78,87,88,94
2,12,19,20,24,26,31,36,43,52,59,66,73,75,85,92
13,14,27,28,31,33,34,43,44,45,51,58,75,79,82,97
1,4,8,11,19,20,23,35,41,61,62,67,70,82,89,99
1,2,4,6,7,22,23,29,47,54,59,64,71,80,82,99
2,5,7,15,22,23,42,46,47,49,57,59,74,76,87,95
6,14,22,34,38,39,45,50,57,65,68,73,74,78,91,93
5,16,21,25,34,41,55,67,69,76,79,84,86,90,97,100
8,19,24,31,37,39,44,46,48,52,65,66,72,75,80,94
5,8,11,18,23,49,53,55,58,60,61,81,91,94,96,99
2,4,5,8,11,14,17,18,24,42,54,60,72,88,89,90
1,3,5,10,21,23,40,52,60,64,72,79,82,90,93,94
1,3,15,19,24,31,37,48,55,61,62,63,69,80,83,91
1,3,15,26,37,38,45,48,51,52,62,63,66,83,93,97
4,11,19,22,34,42,44,46,52,64,67,82,85,87,89,95
5,6,9,24,36,38,39,52,54,56,60,66,83,84,86,96
13,14,21,23,25,26,33,38,45,59,61,63,64,67,94,99
6,28,31,32,33,35,38,43,49,63,74,75,76,88,94,98
8,12,13,23,28,39,44,48,60,62,68,81,82,86,93,95
6,9,10,19,25,36,43,48,54,59,61,63,70,71,84,97
9,11,16,17,35,38,40,60,68,72,76,83,87,89,93,97
6,10,21,22,28,29,31,34,38,40,52,54,57,62,65,74
2,17,20,22,39,47,51,65,68,76,80,82,84,92,93,99
9,12,17,30,47,56,58,59,71,78,84,85,88,91,92,96
2,10,17,20,25,48,50,59,60,71,91,92,93,95,97,98
1,11,14,23,24,39,42,54,55,61,64,75,84,91,93,95
2,3,20,25,38,46,48,70,77,78,79,85,90,92,93,97
8,10,24,30,41,42,48,50,55,68,71,73,79,81,93,100
5,7,11,17,21,30,38,42,54,65,72,76,86,88,94,98
3,12,13,16,22,26,32,38,44,48,52,58,86,87,88,96
10,16,30,31,39,45,47,50,62,70,76,86,87,94,96,100
7,11,17,23,28,30,35,38,39,41,47,62,76,82,85,100
8,21,24,32,35,44,46,67,70,72,73,77,78,80,82,97
6,9,10,11,18,19,21,26,34,54,61,62,64,69,92,98
12,23,27,33,37,40,42,48,50,58,64,70,73,79,84,87
4,5,7,9,10,12,23,30,33,44,66,69,72,83,92,99
7,8,12,25,34,39,50,63,79,85,87,91,92,94,97,100
4,7,15,16,27,29,31,33,45,47,49,62,65,80,94,95
3,13,29,34,42,52,55,56,58,59,63,67,73,79,82,86
1,15,20,22,23,26,37,40,46,55,61,70,89,94,97,99
8,11,15,21,22,32,36,38,41,52,66,85,86,88,93,95
11,16,41,43,49,50,51,55,59,62,66,68,86,89,95,97
5,9,16,26,38,44,47,52,56,60,63,66,67,69,72,86
5,10,23,25,33,44,46,50,52,57,61,63,65,83,89,98
2,17,31,34,36,37,40,42,47,50,51,54,63,71,83,93
10,17,22,27,35,39,45,48,51,64,65,68,72,84,92,96
9,12,13,16,17,26,32,55,56,58,62,77,78,86,96,98
7,11,20,21,28,41,66,70,74,76,78,81,86,87,88,90
5,11,27,36,44,49,54,56,63,65,67,73,85,89,94,99
2,8,24,25,36,38,42,48,49,57,63,77,81,82,97,99
3,14,15,32,33,35,53,59,61,62,65,71,77,80,88,92
7,12,14,21,33,37,39,42,58,69,75,77,86,88,95,99
3,5,10,11,12,13,17,47,51,62,63,67,76,86,87,98
4,5,8,30,35,36,38,39,42,51,54,58,62,77,91,96
5,6,10,12,28,35,40,46,49,51,68,74,75,76,79,87
2,3,5,15,16,19,21,23,26,33,53,56,57,58,69,90
1,13,19,30,34,37,42,53,65,67,69,73,75,77,86,100
6,11,20,23,27,45,46,47,55,69,82,85,90,97,98,99
17,21,29,40,47,54,60,61,71,72,73,77,85,92,94,96
2,20,29,31,32,34,49,54,57,67,68,71,82,85,88,89
2,7,12,14,15,16,20,21,24,25,26,44,57,66,69,75
8,20,28,33,39,46,48,49,53,60,61,65,71,73,82,90
7,11,13,25,27,29,32,33,38,49,58,60,74,83,84,85
12,33,50,59,61,64,75,80,82,84,87,88,89,94,96,100
13,18,20,25,40,46,50,51,57,61,70,78,79,80,82,83
4,12,15,22,23,31,43,47,52,53,68,69,73,82,86,95
1,2,6,14,31,32,40,62,68,74,83,85,89,93,96,99
25,30,34,40,42,48,50,58,60,76,87,92,93,94,95,96
20,24,41,44,50,52,59,61,64,67,78,80,87,88,91,94
1,10,12,19,20,23,34,56,59,75,77,83,89,92,93,95
11,12,18,19,20,25,35,53,56,59,65,67,69,75,85,89
4,5,13,14,24,25,32,45,50,51,65,67,68,83,89,100
12,14,17,20,21,23,34,37,40,57,68,86,87,90,96,99
20,25,40,41,43,48,49,50,65,71,76,79,85,91,94,97
2,7,10,16,24,29,32,40,44,63,64,77,78,87,88,99
5,7,9,15,34,42,46,49,50,58,64,65,77,88,89,98
4,6,10,13,25,27,32,39,57,68,74,78,81,93,97,99
1,8,14,38,40,42,45,49,50,57,67,74,78,88,94,100
2,15,18,23,26,32,54,55,56,58,62,66,74,75,84,99
6,29,35,46,48,52,53,60,62,68,69,76,84,85,87,92
7,9,19,31,33,36,39,46,55,61,62,65,66,70,95,97
3,5,6,16,27,33,34,39,42,43,64,69,73,77,90,91
4,6,7,10,27,36,40,41,56,60,66,82,83,87,90,99
4,12,13,14,33,40,42,49,50,55,61,65,74,83,90,95
7,22,30,31,35,36,38,39,41,52,60,63,82,85,87,89
7,10,14,21,28,29,31,36,41,65,69,81,86,90,92,95
4,9,15,20,41,44,50,52,53,56,73,78,80,86,92,93
17,23,35,37,41,53,58,60,67,68,71,77,80,89,93,97
7,10,18,25,32,35,47,51,56,59,60,63,76,77,79,95
2,14,16,31,32,36,44,50,51,58,62,67,71,76,80,98
4,12,21,28,34,36,49,55,57,58,61,71,75,83,85,94
1,3,7,15,21,32,35,49,51,62,71,78,80,84,95,97
12,15,19,20,21,38,68,69,70,75,85,86,87,88,95,97
8,16,19,30,34,38,39,41,47,52,58,66,75,87,88,99
1,6,28,31,32,56,59,61,66,70,71,73,74,80,89,98
4,18,28,29,37,41,48,50,58,62,66,70,81,88,93,94
13,18,41,48,58,59,60,67,73,74,75,76,84,93,94,95
3,8,28,33,34,38,51,53,63,66,70,72,79,89,96,97
1,4,9,20,22,33,35,42,48,54,61,67,70,93,98,99
1,7,31,33,39,41,63,64,69,75,80,82,88,91,94,99
7,24,25,30,33,35,42,44,46,50,57,59,72,78,90,97
13,16,20,25,33,35,38,45,52,54,57,59,67,78,94,97
9,13,35,37,38,42,43,50,52,54,57,63,67,68,83,97
3,5,26,30,35,41,46,47,56,59,63,80,91,92,95,97
1,6,12,15,26,31,42,43,52,56,59,83,85,88,92,94
14,19,23,26,29,42,54,59,64,67,68,72,77,85,92,93
10,15,20,29,36,47,49,60,74,79,83,86,87,90,96,100
3,5,8,22,26,28,29,39,52,68,80,91,92,93,94,100
2,14,19,24,32,36,37,40,44,45,48,49,53,75,77,95
2,8,11,19,22,30,32,38,43,45,58,59,68,82,88,91
3,27,31,32,42,51,60,68,78,81,83,85,89,93,95,97
9,13,17,19,22,30,37,39,43,51,54,57,87,89,95,97
1,12,17,30,36,38,63,66,74,75,76,84,86,88,92,93
7,9,13,25,28,40,41,49,55,68,72,74,77,83,86,87
3,8,12,13,26,29,30,32,34,36,38,53,58,59,84,88
19,22,29,36,39,42,44,45,48,51,57,58,71,85,86,93
1,3,11,13,19,33,37,52,53,64,69,73,86,95,96,98
6,19,27,29,33,45,47,52,57,63,67,74,80,83,87,88
5,18,19,34,42,43,45,49,51,61,75,76,79,88,98,100
9,16,23,30,38,39,44,47,54,58,64,69,78,79,86,99
5,6,18,21,22,24,31,39,54,56,63,67,85,93,94,99
10,14,16,33,35,38,41,44,45,49,57,76,81,88,89,96
4,7,10,15,31,32,34,35,36,52,56,61,72,75,88,89
1,6,7,11,21,27,29,38,39,54,60,64,69,78,85,92
2,3,9,14,17,31,36,39,56,63,66,74,81,84,93,100
3,9,21,23,27,38,40,46,65,70,72,79,82,83,93,97
1,4,14,22,29,31,32,35,43,50,61,73,85,89,92,95
5,10,14,21,27,28,38,46,50,66,72,73,79,87,90,97
2,9,10,15,17,21,24,31,33,43,50,59,65,82,83,100
5,6,17,18,26,32,60,63,64,81,82,84,85,88,89,94
20,28,35,38,39,42,44,49,51,60,73,79,82,89,96,97
6,11,21,22,24,27,33,45,46,51,53,64,65,69,84,92
2,19,42,43,45,49,51,55,57,58,59,68,74,76,91,98
3,6,24,25,33,46,53,56,59,61,65,67,83,84,85,91
3,5,22,23,38,39,45,53,56,57,62,67,86,87,93,95
1,3,6,13,23,26,27,28,38,39,47,56,62,69,75,93
2,16,21,23,28,35,49,55,57,58,60,79,83,87,90,95
6,7,14,19,22,33,34,39,47,55,65,69,76,80,84,86
10,18,20,34,36,54,57,61,62,64,65,70,89,92,96,98
28,32,33,38,43,44,49,58,59,70,73,75,80,82,89,98
5,7,9,12,17,18,39,48,50,53,61,76,79,83,88,95
1,2,7,12,25,30,33,38,42,47,58,70,79,82,98,99
10,12,26,28,33,35,48,67,70,73,76,92,94,95,97,99
3,4,12,14,15,17,24,36,53,55,58,73,75,89,93,98
2,5,16,21,32,36,40,45,58,64,65,70,73,79,90,93
10,15,21,27,41,51,70,78,79,81,83,87,88,95,97,99
1,11,18,20,29,34,46,48,52,59,61,73,83,85,92,96
4,13,18,21,22,27,45,49,54,63,67,73,76,78,84,85
1,2,7,11,21,32,36,37,40,51,56,60,66,71,83,95
4,17,23,24,35,37,44,45,46,55,66,67,83,89,90,100
8,12,24,31,36,38,46,48,51,57,69,75,80,86,98,100
3,5,12,23,24,29,32,38,52,57,63,65,83,86,89,98
4,11,13,20,30,34,39,54,55,60,68,83,85,97,99,100
1,8,10,11,19,25,26,35,37,39,48,54,58,66,75,93
1,4,8,18,25,34,46,49,61,74,84,85,91,97,99,100
15,30,31,32,50,53,56,59,63,71,72,73,78,86,89,93
9,11,16,19,20,30,33,35,40,54,55,67,70,83,91,95
13,14,19,24,25,33,46,54,57,58,74,81,83,86,95,97
4,18,19,30,34,43,45,51,56,58,62,66,74,83,89,98
18,26,29,34,38,45,52,58,73,74,78,83,84,86,89,99
2,18,19,26,34,39,43,49,54,58,62,64,74,80,91,97
2,8,12,23,29,31,38,39,42,49,50,58,62,68,82,93
17,19,22,26,29,31,34,38,46,51,53,56,59,66,85,87
1,12,15,42,50,52,56,61,65,72,78,81,84,85,88,90
1,17,19,23,36,54,65,74,77,83,91,92,94,97,98,100
1,17,30,34,38,45,50,64,67,68,74,75,84,91,94,100
5,11,15,35,38,49,60,66,68,69,73,74,81,83,94,95
13,16,21,22,28,32,35,49,56,65,68,77,80,95,97,98
1,13,20,22,27,28,33,37,40,45,49,55,64,85,88,93
3,20,23,39,41,47,52,53,55,61,64,80,82,84,93,95
3,11,17,20,24,30,42,45,48,78,80,81,83,87,90,94
2,7,10,17,19,22,23,26,40,54,55,64,72,74,77,78
5,10,18,28,39,51,56,60,63,65,69,81,86,90,91,100
2,11,14,18,39,43,47,50,51,54,58,68,74,75,77,83
3,6,9,20,25,27,33,34,39,43,45,66,70,78,79,85
2,6,8,31,35,38,46,52,53,66,67,69,75,78,87,88
3,7,15,17,21,28,36,37,42,45,56,58,61,73,79,83
14,15,19,25,27,34,41,47,53,55,59,69,72,75,85,87
6,8,11,17,19,20,24,38,47,51,53,60,75,85,93,98
2,15,16,19,22,31,33,35,37,52,54,56,65,72,73,89
4,5,10,13,17,19,40,56,77,84,87,88,92,93,94,95
3,5,11,16,17,20,33,34,40,46,47,62,65,76,86,96
4,6,8,16,20,21,22,30,37,47,49,60,73,87,96,98
9,18,20,24,29,30,35,41,53,60,65,69,89,90,96,99
10,18,25,31,45,51,52,54,65,76,82,86,89,96,98,100
2,4,8,17,18,35,36,45,46,53,57,62,66,92,98,100
7,8,9,18,21,24,40,41,46,52,57,63,79,82,88,100
1,2,11,34,36,38,39,45,52,53,58,67,73,83,85,99
3,4,5,14,15,22,42,49,51,58,60,82,85,87,91,96
1,6,9,30,31,41,46,56,59,62,66,67,79,83,85,89
3,8,35,42,46,47,52,58,67,69,78,79,87,88,92,97
1,3,9,14,22,23,33,35,37,63,69,76,78,79,80,93
6,8,9,24,25,38,39,46,48,66,69,86,87,91,97,99
6,12,21,23,26,36,37,44,49,67,76,77,86,94,98,99
2,6,10,13,22,25,31,37,40,45,52,55,64,87,93,99
3,8,11,12,13,16,17,18,20,39,61,88,89,92,94,96
5,13,20,41,49,60,64,79,81,85,87,88,90,93,94,99
17,19,22,31,34,40,47,57,63,66,76,85,87,92,94,96
1,19,20,25,30,35,47,49,54,55,65,67,74,75,80,84
2,8,11,17,25,26,28,34,46,71,78,85,89,90,98,100
3,4,8,15,18,21,31,34,35,42,49,58,63,85,92,97
2,6,28,36,38,40,46,48,56,57,60,80,88,90,91,93
4,10,11,13,17,22,32,39,50,51,55,64,74,78,86,95
2,13,16,22,23,26,36,39,41,46,48,50,56,72,77,87
18,20,29,31,37,41,51,53,69,80,81,84,86,90,91,96
3,16,19,21,34,39,43,49,61,62,68,71,76,80,88,100
16,23,24,35,49,55,59,60,64,65,68,70,72,75,89,96
7,11,15,18,34,37,49,50,54,61,66,73,76,78,80,95
20,26,31,35,38,39,46,49,60,66,68,73,76,85,91,97
9,12,20,25,30,34,36,41,46,53,55,59,64,65,82,84
1,8,10,18,20,22,30,31,35,48,51,54,55,59,60,84
12,15,16,19,25,27,35,36,52,63,65,66,71,76,77,94
2,24,46,54,63,67,71,73,78,80,81,83,89,97,99,100
1,2,7,8,24,36,38,54,62,63,70,72,74,84,89,99
7,11,21,24,33,45,52,59,65,73,80,82,83,94,99,100
18,19,20,36,41,43,45,48,59,61,70,82,83,88,94,95
8,10,13,27,33,52,53,54,57,59,65,71,93,94,95,97
17,30,33,40,41,42,45,47,56,71,73,77,79,83,92,95
1,20,23,28,30,32,35,39,43,53,54,55,64,65,66,75
2,13,16,17,31,40,41,43,65,68,73,78,80,90,97,99
1,8,9,11,16,17,36,43,50,55,59,63,66,89,97,98
2,6,16,31,33,42,44,46,50,70,73,76,89,90,93,96
4,6,7,9,15,22,33,38,48,53,66,69,84,88,92,99
6,11,21,27,28,33,40,42,49,60,62,65,69,74,83,92
3,12,16,18,23,39,41,52,55,61,64,79,81,89,90,95
13,14,18,19,21,25,32,43,58,59,67,68,79,82,83,97
15,17,19,30,32,34,36,44,48,71,73,79,80,82,83,100
11,13,23,24,28,33,36,43,45,52,54,59,72,74,86,90
9,26,34,37,42,43,50,54,61,62,67,71,85,91,95,97
16,20,32,34,36,38,40,43,49,53,57,61,64,73,87,97
3,13,14,25,37,42,46,51,56,71,78,79,86,93,98,100
7,13,16,17,26,29,35,44,48,50,51,55,59,72,76,88
8,19,29,37,42,45,68,69,77,78,79,85,86,90,95,98
3,5,8,20,22,23,40,43,49,53,57,61,65,71,82,91
7,11,13,18,19,20,26,32,49,53,56,59,78,88,90,92
10,13,16,17,25,26,28,32,39,51,57,58,64,71,92,93
2,9,12,17,28,37,48,63,65,67,68,76,77,80,81,91
2,6,9,17,21,25,26,40,47,54,60,64,68,71,82,84
11,17,18,26,28,29,34,48,54,58,62,83,91,92,93,98
22,27,40,53,55,60,62,69,70,71,72,78,80,84,91,96
4,9,10,13,14,31,34,39,41,44,46,47,50,55,69,76
14,20,21,23,35,37,39,41,44,49,66,71,73,79,83,99
3,6,9,14,18,27,43,44,56,57,59,66,74,79,88,89
5,27,31,32,39,46,48,51,52,57,68,72,73,76,80,83
5,10,18,25,26,28,29,38,45,56,57,58,69,74,93,94
11,17,23,29,36,39,48,58,60,64,65,77,85,92,94,96
7,9,23,27,42,44,54,57,60,64,69,72,81,82,87,91
7,10,15,16,24,27,45,48,52,55,58,64,66,69,73,77
5,9,11,15,16,18,25,34,42,45,50,56,61,63,69,92
10,12,15,16,30,34,36,38,48,52,62,63,64,65,93,99
9,16,17,36,37,39,41,50,51,53,56,57,65,86,96,100
1,2,9,16,28,32,40,42,56,63,71,72,76,90,91,96
1,3,14,20,26,36,43,59,60,74,75,85,86,89,92,97
9,15,24,27,30,37,45,59,65,70,72,73,78,83,91,96
1,4,7,9,14,15,16,21,27,28,38,41,72,78,83,88
2,11,16,20,26,30,36,43,51,60,69,71,75,80,83,89
10,13,23,24,38,41,48,50,52,64,69,72,77,79,87,94
14,15,24,37,45,46,47,53,57,59,61,64,71,72,75,88
6,11,13,14,15,20,25,27,28,55,60,71,80,81,90,93
4,6,11,17,23,28,36,43,54,66,76,80,82,86,87,90
3,8,11,24,29,30,35,42,43,51,54,67,71,72,74,78
2,22,23,30,31,33,37,38,40,45,53,63,64,66,84,93
3,4,9,18,19,21,24,42,52,55,69,74,83,86,90,100
6,8,15,23,26,28,33,42,45,59,61,69,78,92,94,97
1,6,9,16,18,35,38,40,41,57,67,69,70,76,88,89
1,7,9,14,27,31,38,42,48,54,56,78,79,80,99,100
1,7,8,17,36,39,42,51,54,61,71,72,74,77,90,99
