"V1","V2","V3","V4"
12,27,90,94
44,79,81,95
37,43,51,97
29,55,79,81
19,23,57,82
6,64,69,91
9,34,48,75
7,31,46,85
25,42,49,75
5,56,61,96
22,37,59,74
10,15,63,90
2,38,63,98
13,19,66,71
4,55,62,70
5,46,59,65
14,28,63,78
30,51,56,79
7,55,62,69
15,53,59,95
17,44,67,72
10,46,90,95
21,47,50,94
29,34,71,96
34,50,66,81
2,7,61,86
20,34,76,92
4,20,52,66
34,37,73,99
34,47,59,84
36,43,79,93
1,43,65,70
24,65,71,80
27,64,70,88
10,13,56,95
12,28,62,97
29,32,54,90
26,41,80,94
7,32,55,90
1,28,74,88
2,30,65,93
11,39,45,97
8,50,52,84
1,47,73,97
7,12,69,83
10,11,46,98
28,43,60,75
25,41,77,93
29,33,66,92
38,44,79,85
14,37,79,95
26,41,60,76
1,45,92,98
32,35,49,85
34,39,80,83
2,44,70,71
10,13,46,89
6,21,63,79
1,37,53,87
17,45,81,90
36,41,70,84
24,39,73,97
17,22,67,91
11,18,61,68
1,28,45,81
17,20,42,86
33,47,94,99
14,80,82,97
25,30,62,87
15,31,60,75
19,41,55,91
16,25,68,72
11,27,64,79
16,32,64,69
12,38,55,80
30,34,73,78
11,47,62,87
9,21,93,100
21,27,80,94
23,28,66,91
26,45,51,77
23,47,73,90
24,29,60,83
7,34,65,70
4,59,65,94
21,37,84,99
10,14,64,89
30,46,53,95
32,49,75,100
3,9,59,65
30,35,70,91
26,61,87,96
23,37,87,92
20,32,36,84
2,10,44,69
16,45,52,79
3,10,56,82
28,33,77,91
16,42,69,91
6,47,52,55
12,29,79,93
11,38,71,76
1,45,50,62
19,31,89,92
31,46,89,95
7,56,71,100
15,48,62,86
19,25,62,88
4,48,72,99
6,21,59,96
8,33,68,83
27,42,65,90
28,44,70,94
15,22,65,90
16,22,57,72
6,43,58,94
17,42,55,92
4,33,49,95
18,55,80,83
27,32,77,91
10,24,53,59
17,38,43,95
23,36,74,89
24,58,92,97
14,64,69,97
2,48,72,98
22,36,50,86
9,14,59,75
34,39,53,86
23,29,52,87
22,45,59,94
23,28,73,78
14,39,53,97
19,25,51,86
6,31,47,85
16,51,65,70
27,44,93,100
12,29,75,100
18,55,72,90
12,18,58,84
23,28,66,81
2,7,54,67
26,52,56,78
24,29,76,81
6,36,41,95
17,41,55,84
23,29,76,82
7,56,71,100
15,49,54,96
11,34,50,99
16,31,65,100
34,49,80,84
24,39,71,76
2,45,58,73
6,53,58,97
9,21,56,95
7,23,73,100
29,34,69,76
23,38,74,90
4,10,53,58
7,42,49,95
8,32,65,70
25,50,61,97
3,39,56,72
5,34,65,69
17,31,67,81
11,28,55,97
16,45,80,82
12,49,53,98
27,43,93,100
36,41,60,75
22,30,62,97
15,40,63,97
12,46,51,78
38,65,80,82
3,30,44,97
32,37,85,89
9,23,74,80
2,36,72,89
11,46,50,81
28,33,77,91
17,42,80,86
6,43,58,87
17,43,49,95
13,20,62,67
5,48,61,99
15,47,73,90
15,20,58,63
15,31,58,84
19,35,43,66
26,42,57,95
11,45,60,98
15,24,30,79
4,38,51,76
5,44,50,85
21,24,69,74
4,49,51,78
11,26,39,97
6,23,58,83
2,24,47,83
8,31,57,93
25,38,74,100
23,48,83,85
9,26,53,79
24,38,52,96
5,33,70,75
16,51,57,97
50,51,56,97
14,40,82,90
4,43,48,99
19,34,87,92
37,43,80,85
6,56,59,61
11,28,61,66
14,38,54,95
15,20,61,66
9,60,62,97
7,40,76,82
9,12,61,100
7,51,56,100
24,49,72,86
11,28,64,79
27,44,91,96
5,21,90,96
6,32,67,84
17,33,38,65
6,43,59,85
26,32,54,78
4,9,42,57
3,39,44,86
34,39,62,85
16,19,23,65
34,49,76,91
20,44,88,89
21,36,82,89
15,31,65,70
22,37,74,80
19,45,74,80
14,50,63,95
5,46,59,75
11,30,56,81
24,61,67,74
23,38,87,92
8,43,60,75
42,57,91,96
23,47,91,98
1,26,72,77
17,43,70,95
35,40,72,87
16,51,69,86
16,34,65,88
14,49,64,98
1,28,73,88
12,45,50,92
16,43,87,91
1,16,69,74
20,34,68,83
5,36,41,86
13,47,50,86
24,38,53,88
3,20,55,99
20,34,88,92
18,24,75,80
27,35,59,83
6,18,56,72
6,54,59,95
5,14,58,63
8,11,46,85
17,31,54,80
29,34,82,89
9,12,56,70
12,60,64,98
1,17,64,78
5,48,51,76
17,42,58,94
14,28,70,84
28,39,42,86
2,8,47,62
33,49,66,75
14,42,48,66
21,47,73,85
28,36,63,69
30,32,67,81
16,22,58,86
14,40,45,78
2,10,57,63
4,41,50,86
19,21,54,80
4,49,54,96
20,37,53,94
14,27,54,92
9,12,62,67
32,37,92,99
25,29,41,77
34,48,85,100
1,8,54,78
10,35,61,80
2,18,55,82
3,35,80,85
24,49,71,96
5,42,69,94
21,36,69,72
27,32,77,91
1,16,67,72
15,57,72,88
3,8,55,90
17,43,68,93
24,48,72,80
15,61,68,74
25,51,57,98
35,40,41,94
19,22,59,65
8,44,69,92
23,47,93,100
3,46,61,87
8,33,57,60
17,46,70,92
11,25,56,61
29,34,42,96
7,55,89,91
26,41,65,69
10,14,64,79
18,22,65,70
14,39,64,89
43,60,75,99
4,44,50,85
7,56,63,88
14,20,63,78
3,47,72,97
35,40,69,72
3,33,49,77
1,4,57,84
8,43,68,93
6,25,58,100
16,44,58,94
14,31,49,66
2,26,63,76
34,39,54,84
13,56,79,91
17,43,70,95
22,46,60,97
2,56,62,100
9,32,56,95
13,48,85,90
34,39,71,78
25,58,77,84
3,18,65,90
12,26,63,79
23,28,76,81
29,43,48,76
26,43,69,94
12,47,74,100
23,37,90,91
4,47,62,97
25,50,73,89
22,40,46,96
2,46,89,91
24,30,56,62
26,50,83,99
25,54,68,72
1,20,41,79
27,32,75,80
13,43,49,78
40,41,46,94
31,36,80,85
19,61,66,90
17,43,59,93
29,52,79,87
11,17,74,79
7,41,57,93
14,31,59,64
22,56,80,84
31,36,50,85
27,41,65,99
11,37,75,100
14,47,74,79
19,25,59,97
32,37,70,84
12,47,93,100
17,23,69,76
11,26,70,72
12,42,69,86
23,40,66,99
5,38,52,87
31,36,90,94
19,35,58,66
5,52,59,64
13,39,65,90
14,39,64,90
12,47,51,97
16,38,68,72
25,30,73,78
4,49,63,98
2,29,56,95
15,22,59,75
12,30,58,83
17,44,70,95
29,45,71,96
25,30,61,87
4,19,41,76
20,31,45,88
30,43,58,95
18,32,67,91
2,7,74,80
7,42,57,98
20,21,65,90
14,39,67,72
17,49,51,86
3,37,62,77
5,37,62,87
14,40,52,76
22,36,60,84
11,37,87,92
10,35,78,82
27,54,92,97
19,25,60,84
26,40,66,72
26,42,60,64
6,42,47,96
20,25,62,97
8,41,44,67
5,44,49,95
9,25,62,97
28,32,82,87
26,41,79,94
6,43,68,83
5,52,60,96
31,36,70,84
11,38,73,90
18,43,58,82
18,25,65,100
50,55,91,98
15,68,72,96
20,33,68,91
25,46,62,97
35,50,61,86
12,28,31,66
27,41,53,78
23,28,62,77
15,50,63,78
28,35,77,92
3,27,80,96
5,49,52,76
5,48,61,95
34,40,81,88
28,43,46,78
3,20,55,90
18,42,59,74
16,53,58,96
3,46,48,62
20,22,56,73
11,27,92,100
20,31,38,65
17,42,67,91
14,21,39,64
23,29,81,100
24,28,77,92
16,65,70,95
17,32,69,74
26,31,68,82
7,12,45,70
15,44,59,95
1,46,62,97
15,47,63,98
11,16,59,64
20,25,63,88
20,56,93,100
12,27,64,90
13,20,56,91
7,31,58,75
22,48,74,99
13,58,63,71
33,48,81,95
1,46,73,98
14,45,60,95
27,32,76,92
35,40,62,85
17,50,56,71
28,33,83,90
25,49,72,95
9,11,56,94
8,13,65,95
5,50,53,88
5,32,47,94
15,30,31,66
9,44,68,74
24,47,71,98
35,40,61,95
29,51,79,94
3,55,90,93
20,34,67,84
25,51,60,85
22,40,84,89
37,52,80,87
34,39,81,87
5,35,38,85
1,26,60,75
1,27,64,78
25,43,49,85
3,7,53,59
7,11,59,64
3,46,59,74
1,5,52,58
15,57,72,96
29,49,54,96
18,65,79,93
15,40,43,100
7,45,63,89
4,30,52,77
10,35,63,79
14,38,72,88
10,24,64,69
6,42,59,84
7,32,65,68
3,7,46,72
12,47,81,90
2,38,61,86
18,31,56,81
6,46,83,89
18,55,80,83
15,18,53,68
5,28,51,86
7,33,48,83
25,30,72,77
28,53,60,87
22,49,54,89
7,42,58,75
23,38,64,89
3,47,62,77
21,26,58,84
5,49,62,66
15,20,61,76
19,33,58,85
5,54,59,94
17,49,51,95
30,41,85,100
32,36,59,85
5,35,59,72
4,44,49,85
12,47,84,99
13,28,47,86
27,64,78,94
22,47,76,81
22,30,75,92
14,39,63,88
9,35,83,100
1,17,76,89
6,32,57,88
11,18,54,98
29,34,84,100
12,24,29,76
29,44,72,76
29,33,83,90
22,36,76,81
8,56,82,90
10,45,60,82
6,58,63,79
9,24,81,88
26,42,79,92
9,44,70,94
22,37,87,91
18,52,57,100
4,26,54,59
3,45,82,87
10,13,58,74
12,48,77,81
6,39,41,77
6,11,58,83
3,18,42,78
2,35,49,83
28,32,78,82
16,22,66,97
30,33,56,100
31,40,46,85
7,41,46,83
21,27,75,89
24,69,74,81
18,21,65,80
5,55,70,74
17,22,74,79
25,30,59,76
16,20,77,83
25,51,66,100
35,40,76,92
5,40,41,96
1,17,45,96
6,11,51,58
2,30,46,82
15,28,60,75
7,42,57,95
26,31,64,69
30,34,80,83
5,43,78,91
5,30,55,80
2,35,57,85
1,39,45,96
33,38,85,100
28,53,89,94
30,34,69,83
17,32,46,96
26,41,60,84
18,42,66,88
4,20,62,90
22,47,93,99
29,46,52,79
26,41,58,65
26,39,51,76
35,51,60,96
2,38,54,86
5,37,42,77
34,39,92,97
22,47,93,100
26,32,59,73
46,80,86,91
19,34,66,93
38,42,81,99
28,32,77,81
16,68,72,85
17,42,58,83
12,47,83,90
17,31,60,75
33,38,83,98
11,17,61,68
17,31,65,100
28,43,71,78
22,37,57,87
18,36,42,86
2,20,56,72
17,31,66,82
4,48,62,87
31,37,94,99
21,37,62,88
29,53,82,98
14,60,71,96
23,39,68,85
4,20,46,98
1,28,53,77
28,34,77,81
15,24,59,62
18,41,67,94
17,32,69,84
5,51,54,58
8,33,60,75
9,21,58,92
25,39,58,72
18,21,71,77
23,28,74,79
41,50,84,89
10,13,57,62
5,19,51,77
3,47,53,95
4,30,45,80
21,26,75,79
14,20,58,62
29,34,87,92
5,53,68,93
2,29,54,78
29,33,57,96
28,33,52,77
14,39,64,98
6,22,58,63
29,42,85,91
13,47,71,97
13,46,76,92
19,45,89,95
32,37,52,97
14,39,63,89
26,31,63,77
44,49,62,97
19,21,65,69
21,36,60,85
9,43,67,85
15,18,46,76
3,39,64,90
2,37,64,100
1,26,50,54
9,34,70,85
25,30,77,81
1,36,63,68
23,39,90,95
28,33,75,80
15,59,61,66
7,48,82,98
24,29,73,77
9,14,46,97
26,41,77,90
35,40,76,82
14,28,64,98
17,43,70,93
13,20,66,81
2,27,63,79
14,42,55,97
37,43,52,87
1,27,67,72
24,59,85,91
41,46,80,81
22,37,85,90
10,34,59,84
5,32,39,94
5,60,64,77
9,22,59,75
23,29,65,80
8,44,90,91
5,46,74,80
14,27,63,78
17,52,69,93
13,17,65,80
25,59,72,90
5,43,48,86
5,44,60,85
7,31,49,65
23,29,74,80
5,30,56,82
13,30,59,66
32,55,60,78
30,33,58,93
5,42,47,86
11,25,60,75
27,56,72,99
21,28,80,81
36,53,70,96
29,34,64,87
7,44,70,84
18,33,55,80
2,47,61,97
34,38,70,83
22,37,71,88
16,41,60,65
16,51,70,77
2,17,53,97
1,40,45,95
21,36,74,89
26,50,52,87
10,35,70,97
27,43,79,91
3,48,81,86
20,23,71,76
28,53,60,96
6,59,73,75
43,49,93,100
6,24,62,67
15,40,51,86
5,42,59,94
20,44,88,91
6,33,69,74
35,49,61,86
31,36,80,85
15,54,59,93
19,44,78,93
6,41,58,87
15,52,66,88
9,22,35,85
5,47,53,96
29,44,90,95
1,28,72,79
13,45,68,92
1,17,63,78
35,39,51,65
25,39,41,98
15,32,66,91
12,17,55,80
2,20,44,65
39,42,71,86
19,34,61,77
10,24,67,72
42,48,64,96
6,43,64,77
35,48,62,100
6,12,49,53
18,46,61,99
38,43,66,69
20,25,62,67
13,27,73,78
14,19,63,78
12,47,81,98
24,41,60,65
4,30,66,71
14,22,30,85
22,37,80,92
4,36,65,89
17,32,67,91
26,53,60,88
10,33,60,65
12,18,62,67
23,58,83,90
2,33,38,98
24,49,74,100
4,47,52,85
21,27,77,82
15,50,56,72
20,34,79,85
25,39,62,87
13,38,64,96
24,40,52,76
2,48,63,89
14,37,64,86
5,37,52,84
23,39,80,91
23,38,81,88
11,38,53,88
11,47,79,92
35,48,91,98
21,38,83,98
17,34,78,93
2,38,62,66
12,17,54,79
9,14,64,70
1,16,59,64
34,39,82,86
6,45,59,84
7,31,46,94
8,22,73,78
6,34,66,95
25,39,75,100
36,41,69,94
36,41,86,96
14,48,73,89
42,48,66,98
23,28,59,93
15,58,76,82
1,48,73,89
2,17,64,69
20,44,59,84
10,24,68,83
18,41,70,95
7,44,50,85
3,45,80,92
20,45,70,96
8,12,59,65
10,44,57,96
7,42,55,98
43,48,81,88
11,16,64,69
4,47,54,89
30,34,68,82
7,12,54,70
6,56,70,93
22,46,49,87
15,42,75,100
5,31,37,94
2,7,43,78
10,35,76,83
4,53,70,96
2,7,55,70
23,34,58,91
1,42,48,98
17,33,66,83
27,31,74,99
5,47,52,87
9,54,59,84
1,36,78,81
14,39,56,85
26,41,65,80
36,41,68,83
38,45,82,100
17,50,58,63
24,40,73,86
32,37,84,99
35,50,51,66
36,40,51,86
6,23,58,74
1,7,55,91
16,52,60,66
4,40,54,78
2,40,66,81
8,41,57,84
12,19,63,68
6,39,52,65
25,60,62,66
9,33,58,93
35,50,51,66
4,19,54,69
9,22,60,65
2,35,73,99
14,39,64,77
20,43,68,83
9,14,68,73
34,51,59,84
21,37,80,92
5,45,61,97
6,11,53,96
23,36,52,87
39,44,89,92
11,35,79,82
25,68,82,85
19,22,67,94
5,50,91,97
6,30,63,99
11,24,68,95
5,10,52,77
12,33,38,80
3,18,64,80
13,18,61,77
5,55,62,80
3,41,47,89
3,20,71,76
7,34,70,71
14,39,64,69
14,27,56,71
30,35,51,86
3,30,83,100
2,8,64,79
20,25,61,67
24,40,61,66
16,22,41,65
17,41,68,82
9,33,57,83
10,57,82,98
27,52,78,88
14,57,93,98
24,31,59,75
32,37,59,63
39,42,66,82
2,44,59,94
33,38,80,82
12,39,53,90
3,10,64,88
23,39,75,97
32,36,70,85
10,36,69,74
10,35,82,98
23,38,75,90
8,23,67,73
9,25,62,67
26,30,42,95
27,41,65,80
12,38,55,87
22,27,43,97
8,12,57,83
14,48,64,91
4,40,43,67
33,48,74,76
15,41,46,90
21,37,55,92
11,49,54,61
19,22,56,100
18,32,67,91
17,31,46,67
9,45,73,79
12,19,69,84
30,35,52,87
28,33,77,91
23,29,61,87
5,57,61,99
1,7,54,78
4,40,71,76
