Method,Density,Moran,Voronoi
K-Means (22_angel_0),-0.0858417064021724,-0.4453402580808678,0.1854646275000348
Local Pivotal,-0.3035341615017451,-0.1882354616411293,0.1532662234744934
Wave,0.2073798811286831,-0.4545617873429761,0.2133278835339543
K-Means (22_lexico),-0.0807009487076533,-0.3950818358705397,0.2943486002082613
K-Means (22_random),-0.286128881456396,-0.6057033548533658,0.2355340279362956
K-Means (22_projection),-0.0782179823161845,-0.3637502526941342,0.173057596311661
K-Means (22_distance_0),0.0748808280262779,-0.3285129482141751,0.1895831543328745
K-Means (22_angel_0),0.0928067133860636,-0.3188760175501449,0.2823204021124488
Local Pivotal,0.1700716954099905,-0.2816521506633839,0.2587403317173316
Wave,0.0842328707342748,-0.4883834243390892,0.1800286810579217
K-Means (22_lexico),0.1600429275919194,-0.5317498463196649,0.2744702113324538
K-Means (22_random),-0.0653620427156648,-0.3697264993643742,0.1991843527844769
K-Means (22_projection),-0.3184859638428401,-0.4964776707787662,0.2747675798865404
K-Means (22_distance_0),0.1174094424238033,-0.2313450385255,0.3706797014933015
K-Means (22_angel_0),-0.1035880010554654,-0.2666930922794105,0.2421028261680515
Local Pivotal,0.2171857860861712,-0.2161548222990047,0.2261245700377889
Wave,-0.1955355004983854,-0.4801258982545867,0.2722883713317008
K-Means (22_lexico),0.0827569838714663,-0.2995047220721644,0.2242040492385653
K-Means (22_random),-0.0564789730915338,-0.3990424176430341,0.2128830493711134
K-Means (22_projection),0.0698322897728495,-0.4097390076181376,0.1649079185022694
K-Means (22_distance_0),-0.2669323125734278,-0.4522595241268843,0.2186144832383273
K-Means (22_angel_0),0.0606725577727995,-0.3150705603223914,0.2465979738574764
Local Pivotal,0.2582704537237029,-0.095025012687473,0.2576568612970642
Wave,-0.0874269858820284,-0.5734139170601215,0.1424989853781981
K-Means (22_lexico),0.1743792968106817,-0.3508526669379041,0.309237485521873
K-Means (22_random),0.3577882249458348,-0.3306915760930798,0.3436123959727227
K-Means (22_projection),0.1024556030677122,-0.4041358023055723,0.1638169748218094
K-Means (22_distance_0),0.1053676885208523,-0.2913829662357081,0.3604664844102377
K-Means (22_angel_0),-0.0210593927539986,-0.4519069400862917,0.2236181014121818
Local Pivotal,0.0874320171522258,-0.3875150770511247,0.148170952360566
Wave,0.2835940233518961,-0.5565468760232886,0.1613960938692921
K-Means (22_lexico),0.0487845353062367,-0.4577156925996962,0.1247716182705482
K-Means (22_random),0.0448122449587462,-0.4160668226157754,0.2569176077898922
K-Means (22_projection),-0.0518242967429256,-0.3674109914038314,0.3122196288328747
K-Means (22_distance_0),0.2415588105061585,-0.34828012174571,0.3215194312304198
K-Means (22_angel_0),0.0998889563444306,-0.4490784156097117,0.1708313763079931
Local Pivotal,-0.1478509329123602,-0.4543632452024236,0.1845219927290931
Wave,0.3593377418619395,-0.4640006477047692,0.2825448567150968
K-Means (22_lexico),-0.2099034101271887,-0.5365532458925162,0.2360290977412857
K-Means (22_random),-0.0266392708433675,-0.3667949482296621,0.2363704629314653
K-Means (22_projection),-0.1381654569452118,-0.2942126422797218,0.2987355741096414
K-Means (22_distance_0),0.3056764425653632,-0.2770369546831563,0.3285719808784641
K-Means (22_angel_0),0.0637130563154184,-0.4213504858001924,0.2331256619041832
Local Pivotal,0.1177694963564845,-0.1527691294079093,0.255812241080945
Wave,0.2919398506295494,-0.3473134691974336,0.3378617025875024
K-Means (22_lexico),-0.2612223255002663,-0.3887312210502773,0.2839547498777546
K-Means (22_random),-0.1814756199833393,-0.1994834892686323,0.2130821517250077
K-Means (22_projection),0.0928605757319528,-0.3285129482141751,0.1895831543328745
K-Means (22_distance_0),0.12434872298917,-0.4721921646498865,0.2113551615273223
K-Means (22_angel_0),0.052460272867029,-0.4610050664179778,0.2242435694937772
Local Pivotal,0.2123558302185671,-0.4131681440686504,0.217720420530831
Wave,0.2146315817450986,-0.6741052976458232,0.2066532345969166
K-Means (22_lexico),0.1663844792013294,-0.2728565293094162,0.345308630363474
K-Means (22_random),-0.1080623531977092,-0.6018436152082931,0.2485926941405997
K-Means (22_projection),-0.297340979431669,-0.4964568761877579,0.2689717465277767
K-Means (22_distance_0),0.1740712821451864,-0.5361799218610493,0.267511332499265
K-Means (22_angel_0),-0.3262748238515189,-0.4441130854384501,0.2766130030393456
Local Pivotal,-0.1434002781366462,-0.3128298103818747,0.1696955565231024
Wave,0.2279688106826028,-0.3698567400985618,0.1866456261014798
K-Means (22_lexico),-0.0581931020386597,-0.3910293123193801,0.2160552024248564
K-Means (22_random),-0.1094308415153517,-0.4890096469218258,0.2304088174153793
K-Means (22_projection),0.0634219753330902,-0.3151816566936968,0.378063952138514
K-Means (22_distance_0),-0.1252382380877429,-0.3714163290979116,0.287643771001058
K-Means (22_angel_0),0.0626223757199403,-0.4356626339269547,0.2146704827796639
Local Pivotal,-0.1138245263290276,-0.0905650606351839,0.2320279527565097
Wave,0.128608530755839,-0.3187303624696971,0.2506309756518688
K-Means (22_lexico),-0.1125468411477874,-0.3476718745406261,0.2727796958485581
K-Means (22_random),-0.2430051588785368,-0.4184599004126707,0.2070950197510026
K-Means (22_projection),0.039679642171422,-0.4241878948682551,0.2357096859292834
K-Means (22_distance_0),-0.1256335781234266,-0.2994367752753606,0.2555988038224827
K-Means (22_angel_0),0.0963855958042632,-0.5567105672214256,0.1754899569219429
Local Pivotal,-0.120239767371744,-0.4133048638410573,0.3306536730258608
Wave,0.260505631257503,-0.4960685725710941,0.2804724551972093
K-Means (22_lexico),0.1261215144498367,-0.455149563681756,0.3072787561813338
K-Means (22_random),-0.0742979699274344,-0.2575046392797519,0.2486289905848567
K-Means (22_projection),-0.0360342453427587,-0.3995206486871019,0.1727869847385318
K-Means (22_distance_0),0.173244989734096,-0.2130071390727409,0.3787720299054393
K-Means (22_angel_0),0.0403247208822976,-0.3175672901797784,0.2067308912307706
Local Pivotal,-0.1665088857645392,-0.1267837511326437,0.340881530612199
Wave,0.0778424320827777,-0.4632333915694801,0.2226925736135648
K-Means (22_lexico),0.2261394012117422,-0.1762839587317108,0.3993011976073403
K-Means (22_random),-0.0181804887315612,-0.3364996806338283,0.1494292530168701
K-Means (22_projection),0.1711492826719399,-0.2772479379935163,0.3246628522098803
K-Means (22_distance_0),0.2819212901243329,-0.4520093781188478,0.2788575528731453
K-Means (22_angel_0),0.0489881183604811,-0.3339954966010577,0.3714272722129408
Local Pivotal,-0.0543654628711216,-0.2397703561868176,0.2289534788601578
Wave,-0.0752296536525744,-0.5272418971602937,0.242144367251134
K-Means (22_lexico),-0.0829436004445521,-0.3528970575564284,0.3236891317147587
K-Means (22_random),0.0401181570374313,-0.3811845968271089,0.2611668816614954
K-Means (22_projection),0.2839630350158779,-0.3667045540112987,0.3077843861103367
K-Means (22_distance_0),-0.1482359904284065,-0.2619473590796725,0.2718627685482076
K-Means (22_angel_0),0.2278538350674188,-0.2894173894403376,0.3120219819532387
Local Pivotal,-0.1756232436248871,-0.0822275093479075,0.3197560556798487
Wave,0.1672323366881885,-0.3580030943452933,0.2270712135841222
K-Means (22_lexico),-0.21088878629702604,-0.3853500106913676,0.32589529803826117
K-Means (22_random),-0.14465756431793791,-0.38453247445974054,0.22635875336625186
K-Means (22_projection),-0.24137599639697382,-0.3044390000580514,0.2622329975485249
K-Means (22_distance_0),0.1792793111688391,-0.38552256753858144,0.3581672863066233
K-Means (22_angel_0),-0.25729871738212895,-0.5232896216105728,0.2644978805797868
Local Pivotal,0.25667661009263426,-0.2542858911279175,0.35375602812133733
Wave,0.16168989466606387,-0.4366592031083846,0.28390819268700435
