"V1","V2","V3","V4","V5","V6","V7","V8"
23,47,56,18,97,66,41,17
69,31,88,74,60,18,37,32
64,72,9,44,51,84,75,66
79,32,41,95,5,1,46,64
37,74,77,46,34,42,40,32
45,3,36,34,53,82,11,92
30,99,63,7,96,97,90,19
87,11,48,6,35,75,14,76
99,43,19,65,79,1,25,20
64,63,51,42,91,2,49,26
26,23,41,61,54,27,28,40
31,9,61,20,92,43,57,81
100,90,25,15,97,12,57,92
73,86,16,23,35,93,88,99
95,75,35,51,13,22,21,15
37,95,83,70,61,16,41,8
79,10,77,46,23,71,78,86
20,24,76,46,44,19,29,27
100,51,44,67,34,87,50,20
81,34,36,74,89,86,92,41
55,87,72,76,79,50,14,56
23,74,93,31,89,98,45,14
19,36,14,15,80,41,18,69
70,79,62,75,67,34,94,47
35,58,99,92,88,25,87,8
18,32,98,79,29,40,33,30
90,66,35,5,43,70,26,94
17,21,90,40,70,6,44,77
90,44,11,67,92,1,85,17
82,84,71,61,43,64,29,55
100,25,87,53,88,50,83,43
67,58,93,5,73,18,43,98
57,94,83,24,69,93,64,28
40,92,19,4,78,53,67,27
23,38,18,95,80,67,90,42
64,36,60,54,43,51,98,97
79,22,85,44,83,3,70,40
75,59,32,37,9,16,63,35
88,94,96,83,66,27,93,62
26,44,11,33,70,75,93,54
74,41,31,51,62,99,54,14
22,49,100,99,39,54,71,40
43,89,40,58,62,3,18,70
67,40,17,68,55,60,14,10
10,85,4,19,80,79,40,83
7,10,77,3,28,19,75,50
32,88,58,16,37,78,7,10
66,62,96,70,91,54,89,13
61,36,5,7,22,18,69,32
76,73,5,89,43,23,71,14
65,52,35,29,19,26,55,87
87,19,83,98,78,92,81,97
22,72,96,19,52,51,98,59
52,46,58,57,44,77,91,68
57,15,96,35,46,16,40,12
1,65,68,99,37,90,98,27
32,51,59,41,17,95,72,54
94,73,71,44,70,14,69,87
10,61,40,45,34,75,93,73
85,41,4,20,87,32,99,77
100,76,34,43,83,97,3,13
83,46,50,90,85,8,87,13
77,63,1,90,44,97,80,96
67,78,3,84,75,35,51,90
53,28,54,15,25,43,73,33
20,98,17,16,60,46,25,6
89,33,23,35,94,52,65,44
7,62,3,80,34,99,88,51
54,12,95,100,86,53,76,18
14,35,55,43,37,41,44,71
49,84,91,83,73,65,76,59
56,35,26,77,51,31,89,55
21,93,25,23,70,1,90,67
7,54,5,36,64,37,25,59
64,28,65,77,20,6,29,27
42,62,57,23,3,92,76,44
53,81,52,27,45,42,10,32
23,65,60,46,90,48,86,75
12,16,62,22,48,80,42,55
88,93,43,94,49,55,21,28
82,32,54,84,52,96,60,9
15,1,35,31,33,86,79,53
73,15,24,89,1,47,6,27
84,14,7,83,39,75,78,82
54,42,92,89,35,66,86,73
87,50,48,81,42,58,36,63
13,14,40,81,52,22,30,43
17,16,86,83,60,63,20,54
7,4,79,48,25,60,47,31
49,54,47,13,10,39,2,94
60,21,38,27,90,9,94,44
46,56,49,48,65,8,93,23
42,65,18,23,78,37,52,100
71,10,67,95,19,83,52,63
41,53,33,38,93,98,10,67
32,74,99,89,80,2,50,18
21,78,31,92,42,93,27,52
16,33,18,50,32,89,56,97
11,49,81,29,24,22,18,7
85,32,22,84,70,33,79,47
100,2,9,63,86,20,11,95
47,53,36,32,99,34,26,78
14,80,10,57,93,24,87,96
77,56,12,76,9,42,11,53
46,33,5,78,34,2,36,98
75,9,96,98,86,91,43,6
81,47,6,85,70,39,95,42
87,54,7,60,12,29,94,30
84,29,71,50,95,94,53,62
53,99,26,12,17,10,71,9
69,67,28,5,41,66,83,47
9,45,55,49,66,8,86,78
38,34,79,94,72,59,37,83
48,49,6,70,41,1,56,7
24,95,16,6,47,39,23,32
2,53,7,51,78,68,74,88
91,94,48,55,61,77,76,87
20,92,9,80,86,82,34,64
74,11,92,79,89,21,60,86
36,57,60,43,49,100,65,24
90,79,25,33,40,77,59,4
86,23,25,40,88,3,93,84
98,79,30,53,40,10,50,45
16,99,89,24,69,54,53,65
30,100,85,41,12,42,33,6
7,44,52,17,6,4,77,92
94,41,63,67,93,91,9,73
4,67,8,98,91,46,45,78
7,86,2,23,58,76,87,6
5,27,60,57,39,25,56,97
81,11,76,1,70,7,84,39
42,34,97,99,47,85,38,32
39,26,37,13,5,47,19,60
28,99,42,86,66,52,62,9
32,64,35,31,2,72,82,40
97,76,61,66,75,24,96,49
54,48,99,12,96,45,80,53
100,70,48,99,69,62,13,65
15,74,36,98,59,39,93,46
59,88,85,14,72,52,89,9
19,67,85,5,41,2,22,74
49,7,88,26,54,79,70,57
1,41,75,71,8,78,95,66
1,83,49,25,75,22,21,15
69,60,64,72,82,8,84,59
74,63,77,90,45,54,31,75
2,18,69,79,29,52,21,70
75,19,8,62,21,39,5,66
14,83,19,92,1,79,31,25
98,17,5,42,10,6,67,77
70,61,100,85,63,49,44,51
41,27,1,61,99,65,73,76
14,1,9,99,74,29,70,66
80,61,40,64,90,83,76,32
82,67,45,58,9,48,86,36
51,45,67,43,76,73,13,35
63,41,70,22,50,58,17,26
97,80,67,29,20,28,75,53
22,12,15,74,10,78,55,92
26,55,86,21,80,61,71,68
52,45,34,11,96,56,65,1
69,18,72,2,74,54,79,99
9,80,24,30,82,93,100,4
9,43,60,36,19,32,23,50
5,75,93,97,11,69,53,91
56,32,14,58,38,45,88,50
49,53,1,47,42,68,50,3
94,88,96,37,12,53,50,21
51,56,7,67,73,42,82,26
60,22,9,37,15,87,80,16
70,72,77,96,78,14,26,24
58,97,74,23,27,25,68,60
98,25,75,41,49,59,62,57
25,62,69,12,42,3,43,92
95,51,87,10,35,60,81,46
5,95,78,42,8,56,13,28
57,5,35,8,6,56,21,25
57,67,71,24,78,13,4,75
39,62,76,37,16,36,51,61
78,12,15,4,99,54,61,79
8,75,51,76,6,80,33,86
65,75,14,100,37,31,50,97
13,88,94,39,93,32,83,19
76,75,89,26,43,64,53,52
68,29,28,72,16,21,22,40
83,53,75,2,95,56,10,32
23,6,65,55,30,59,2,91
73,3,21,13,85,5,15,83
23,51,96,11,21,19,58,45
1,74,86,16,7,99,53,45
53,3,65,14,10,23,4,58
6,46,39,92,21,94,82,16
25,97,82,32,56,67,12,17
38,75,16,15,69,34,20,92
15,98,83,9,82,92,33,35
23,77,71,29,59,31,43,72
95,38,77,4,98,49,75,17
12,97,74,67,48,35,45,51
84,85,45,49,53,29,65,43
1,41,56,15,83,2,67,62
24,50,73,13,54,6,45,98
84,39,72,61,37,20,11,12
85,48,52,25,10,61,91,5
34,25,88,48,100,9,59,40
44,70,25,18,61,85,7,75
11,19,99,40,8,25,23,35
9,22,36,62,6,56,65,72
29,28,44,67,11,3,7,41
49,90,61,48,44,9,68,92
34,30,2,87,92,52,65,17
45,3,69,8,65,5,58,51
26,9,86,50,74,46,11,44
21,38,86,25,24,88,34,3
2,56,50,95,59,39,53,12
31,2,33,96,34,8,77,83
78,67,44,90,3,82,59,33
3,93,66,95,32,46,52,14
67,80,3,78,71,27,52,31
2,55,74,69,75,14,87,20
100,28,64,41,68,83,81,44
97,39,1,65,22,46,70,100
6,93,90,50,66,59,29,69
25,84,17,47,18,45,5,20
63,40,14,44,1,6,32,12
46,11,98,40,100,26,2,10
97,53,44,6,33,51,47,29
30,67,34,10,58,44,18,36
34,74,67,81,19,93,88,76
18,68,66,69,17,44,95,39
60,18,87,77,20,90,61,14
91,19,29,40,73,76,17,14
95,48,66,7,67,25,33,55
27,54,94,84,21,100,78,17
40,20,59,46,53,98,90,99
2,20,85,91,53,12,36,10
12,5,74,6,69,40,76,31
68,30,97,72,32,11,67,93
74,49,47,71,84,11,22,77
77,51,96,97,37,14,88,91
66,41,50,42,46,57,77,37
100,4,51,93,31,45,95,52
48,2,41,90,68,97,50,65
2,77,64,59,92,31,10,99
89,31,68,42,81,83,60,9
22,92,69,64,88,33,40,7
81,72,48,45,19,91,92,65
82,54,27,84,35,98,64,62
15,82,50,30,47,67,12,59
26,49,90,14,82,30,48,21
38,31,97,89,96,73,80,26
66,89,41,7,76,83,9,60
61,11,1,5,97,95,41,25
87,42,30,64,21,79,37,77
80,82,54,53,77,44,89,68
64,96,51,15,10,37,31,34
35,73,63,83,42,39,17,44
49,46,24,45,78,94,74,83
61,55,20,97,62,70,13,94
26,5,15,88,14,77,94,95
26,65,49,42,61,45,91,57
2,35,89,16,86,77,26,43
89,49,6,28,97,55,59,72
70,19,78,28,12,47,3,77
70,52,7,13,10,67,61,68
10,59,69,22,16,77,95,97
13,84,48,51,90,39,73,45
40,62,15,82,89,19,2,32
5,73,7,31,83,38,4,34
29,8,90,86,17,87,99,57
66,7,23,55,87,17,61,34
36,1,14,26,16,96,86,97
78,57,99,42,95,11,18,93
27,69,65,63,71,40,46,99
8,26,76,28,91,97,96,57
89,10,33,46,2,88,52,91
98,60,59,67,41,24,84,57
56,91,73,51,88,58,2,16
4,87,64,22,18,21,69,93
60,25,86,50,13,38,46,39
97,8,64,56,66,46,28,2
63,29,47,17,27,19,85,88
21,24,86,66,68,61,67,74
72,31,66,54,25,34,83,33
29,94,9,46,95,50,74,93
55,37,75,26,34,29,100,66
64,15,92,21,96,26,62,81
29,23,35,54,90,60,59,25
33,45,27,67,88,86,11,31
6,98,73,89,8,62,39,42
75,61,19,23,46,70,92,56
26,96,18,20,28,53,8,11
38,28,7,70,65,85,80,63
49,35,71,43,97,95,1,58
2,76,91,97,98,74,41,3
64,4,13,48,42,8,11,43
66,79,22,44,93,41,27,87
65,95,8,77,53,96,48,33
44,31,70,48,17,60,79,8
76,79,53,18,11,21,31,13
8,19,46,80,100,2,13,41
88,2,67,85,59,58,31,4
98,72,86,44,48,25,93,17
92,39,33,22,32,79,30,90
23,7,58,21,39,37,92,20
55,70,87,91,73,85,97,75
50,5,63,27,23,3,49,48
60,63,84,15,86,59,11,28
7,16,26,29,70,96,38,31
20,63,65,10,40,64,3,22
62,9,42,30,7,70,89,15
90,94,68,9,97,43,86,8
33,30,51,96,89,21,76,52
1,64,92,68,34,67,74,70
73,98,85,99,33,68,56,92
10,73,97,15,56,16,72,84
35,5,44,76,78,97,68,73
97,35,12,43,45,9,47,58
89,47,3,96,99,44,35,42
17,41,75,19,13,91,83,1
33,48,56,75,54,82,14,35
19,37,58,23,50,63,52,10
4,56,11,99,10,82,54,38
3,31,79,39,12,88,58,59
96,3,46,18,6,13,24,72
32,8,62,72,4,48,3,86
4,48,54,36,53,22,18,96
49,98,40,68,67,5,71,58
92,15,42,76,12,100,38,7
72,3,73,22,25,37,49,90
92,58,61,29,18,20,21,49
80,58,88,89,83,87,98,40
80,19,16,52,26,29,77,31
19,70,31,20,82,14,97,99
89,39,93,97,77,81,90,28
69,93,91,22,59,82,41,32
51,65,17,69,84,76,64,37
71,35,94,2,37,70,17,15
70,36,54,4,14,61,60,82
49,58,92,46,38,91,22,9
93,74,89,24,83,7,27,63
69,67,89,24,9,41,86,58
12,24,31,100,85,4,95,42
26,6,37,74,39,18,98,5
17,79,65,1,46,38,16,45
64,13,95,79,54,3,25,74
35,27,87,68,23,77,21,76
98,35,30,71,79,31,76,34
50,17,58,45,49,88,1,28
3,37,80,21,6,19,2,1
71,60,78,40,23,88,37,79
38,94,80,62,84,15,47,27
6,83,21,35,71,8,48,50
3,29,76,50,36,59,87,92
52,1,3,9,59,4,21,34
90,99,24,16,10,71,27,98
99,41,93,18,86,56,69,43
43,1,96,22,50,73,72,5
40,69,95,50,91,73,71,42
64,38,100,97,16,4,43,42
41,99,12,34,91,46,20,78
84,66,95,43,5,80,29,52
50,17,58,11,72,65,23,96
65,56,60,76,4,96,10,45
94,20,3,91,100,75,5,1
92,29,38,32,62,47,28,42
93,65,10,83,85,24,88,45
14,8,83,68,47,16,96,5
35,14,78,19,63,93,3,29
75,55,24,57,61,95,6,76
46,91,80,28,72,47,82,35
8,84,62,22,42,19,94,98
75,70,46,21,32,37,59,19
99,19,64,25,73,84,4,96
54,79,12,86,20,11,83,26
98,25,38,48,32,85,11,87
97,1,55,14,40,43,79,5
2,70,6,83,25,74,21,43
20,98,14,69,51,94,77,95
55,38,69,4,94,23,98,88
30,97,7,85,18,16,94,68
21,36,49,29,51,91,64,39
4,71,52,9,82,35,95,34
13,99,94,73,36,89,52,84
97,75,22,83,58,38,49,21
42,58,81,76,11,69,34,64
72,75,99,49,6,38,68,21
81,12,57,3,85,26,14,49
35,71,97,27,1,12,99,44
60,53,68,70,2,58,29,85
29,19,25,98,56,33,22,58
78,8,90,5,59,95,21,92
50,28,49,22,98,41,11,94
89,29,13,39,85,66,73,95
14,16,31,71,21,15,66,28
49,98,46,13,32,3,84,92
25,20,49,91,67,78,35,93
98,18,44,89,12,85,55,68
94,52,58,40,62,97,39,29
58,61,53,37,9,24,18,25
99,84,18,68,21,37,81,66
92,90,97,2,64,6,13,84
1,38,37,63,35,94,73,62
22,8,27,66,74,40,14,55
53,56,70,88,24,85,100,17
16,62,32,57,30,33,20,35
49,6,42,59,76,18,62,82
93,71,44,89,92,38,54,78
15,97,99,43,37,94,70,3
15,32,92,19,35,64,12,34
65,12,51,64,22,73,34,81
67,2,16,21,77,99,87,72
94,66,43,20,39,22,45,21
75,67,80,7,50,74,38,25
39,28,24,48,66,19,1,33
41,63,49,79,48,9,80,8
5,34,50,71,10,63,15,27
84,27,56,88,30,52,63,20
65,90,72,34,95,22,48,78
83,60,55,51,81,25,76,72
35,96,83,46,80,64,89,95
35,58,27,98,97,83,14,8
4,18,95,90,15,13,71,73
4,63,75,22,87,57,17,85
52,61,23,72,94,20,22,4
9,89,91,53,5,69,82,32
23,65,29,84,13,76,37,28
64,91,29,90,68,49,30,35
55,15,37,19,94,40,44,1
87,79,63,42,60,11,96,69
19,21,39,68,28,36,4,45
29,100,58,44,51,19,14,35
42,29,27,50,72,39,6,44
80,92,1,73,15,99,2,86
44,25,34,91,73,55,28,95
15,86,50,10,79,76,89,65
13,19,25,52,33,70,47,100
6,94,59,5,62,8,34,75
90,91,92,60,99,58,19,98
6,79,90,85,54,17,47,58
37,3,73,60,59,99,88,20
29,61,84,15,33,24,64,50
9,89,25,72,93,11,97,27
92,36,45,61,55,48,81,49
45,81,36,93,24,90,51,65
47,78,35,74,52,80,93,21
100,3,8,34,99,12,39,96
64,37,27,86,79,76,5,39
12,20,84,6,35,91,1,46
33,87,97,42,37,27,60,74
13,84,28,29,41,25,50,53
36,43,54,47,34,19,79,2
59,2,90,68,35,12,33,95
38,88,78,17,5,98,48,31
67,35,59,87,22,85,12,1
86,5,9,17,67,44,60,55
83,25,92,94,48,58,16,24
13,90,12,49,17,21,75,89
55,90,28,60,6,67,10,58
78,22,99,79,68,97,27,61
90,17,53,24,43,89,64,57
94,43,45,12,11,75,27,80
45,1,62,32,9,34,89,17
35,76,84,19,37,93,11,12
32,80,39,89,41,25,30,87
17,75,39,69,40,3,34,82
91,21,68,70,43,58,46,35
54,76,42,13,61,32,39,97
56,96,23,13,45,50,32,82
21,59,5,97,78,83,2,39
3,25,64,29,91,55,34,35
74,5,73,25,30,64,38,99
78,22,99,18,47,4,10,91
35,97,80,69,68,58,39,73
65,60,63,92,22,70,9,17
71,100,6,67,45,77,22,40
74,73,46,89,65,78,5,63
43,64,80,25,88,1,4,44
67,63,52,50,41,3,82,80
29,85,6,65,42,68,34,95
48,61,70,88,49,56,99,77
36,65,73,83,42,22,8,80
63,34,39,28,74,35,5,73
58,62,13,70,24,80,75,28
10,88,86,23,81,45,47,94
41,79,15,39,5,80,29,65
81,84,62,41,66,58,38,48
100,62,38,37,23,58,31,28
62,96,25,29,77,60,4,58
83,26,16,65,4,57,78,45
21,42,64,40,34,5,31,89
56,41,61,64,3,6,43,17
84,85,1,75,76,19,91,30
33,57,86,2,20,17,28,26
5,69,22,90,14,34,15,97
68,74,64,7,75,78,1,53
50,60,11,3,28,44,80,93
44,6,75,7,67,61,38,57
8,12,23,66,94,19,88,78
96,62,69,11,25,59,87,38
73,41,17,50,16,68,74,38
74,40,41,84,31,62,37,70
33,9,36,63,91,97,47,25
54,28,82,49,66,3,17,47
73,34,45,46,87,29,15,96
98,10,44,73,31,3,32,45
23,89,52,37,5,96,22,43
7,21,81,62,8,48,50,67
17,14,63,79,25,43,18,99
82,62,79,77,20,46,93,85
26,2,54,53,81,13,15,11
38,87,32,96,62,66,26,9
73,25,20,7,92,84,6,29
76,91,61,30,2,83,22,43
97,31,59,17,60,42,39,4
95,61,99,81,36,60,46,94
13,100,16,46,59,21,49,57
65,56,70,18,68,20,62,100
74,80,93,12,48,98,71,78
73,61,70,30,15,45,53,55
100,20,38,31,40,22,59,91
71,69,6,57,31,78,59,4
54,22,33,60,4,61,90,16
65,68,23,86,8,70,94,5
31,4,78,43,75,60,11,12
87,63,74,29,36,98,76,3
16,46,22,30,39,29,84,98
93,28,47,50,84,20,70,51
45,96,89,57,82,70,95,69
88,42,18,32,78,43,51,91
7,3,11,2,39,57,95,94
89,91,17,18,68,52,11,76
1,56,50,94,59,74,30,10
54,76,80,66,84,44,17,73
48,93,92,45,90,15,72,2
54,14,71,39,57,36,90,45
36,26,97,3,25,7,78,39
54,30,74,36,6,31,83,32
35,43,76,38,36,65,85,58
6,2,68,8,16,87,59,18
74,55,7,10,60,69,91,29
93,29,72,16,10,1,56,74
20,70,88,69,15,85,81,78
52,36,41,94,13,99,47,76
14,19,92,34,90,61,41,8
17,49,25,86,67,37,2,34
24,92,44,98,59,79,77,50
76,97,9,52,18,14,62,61
61,80,99,51,70,96,21,4
20,83,28,88,36,2,64,67
1,53,12,76,45,13,68,72
6,25,98,48,19,54,94,87
53,72,90,34,70,37,97,62
49,55,11,36,58,28,44,22
6,14,92,5,33,1,42,57
25,56,87,97,52,80,76,6
72,11,47,35,23,87,24,73
48,84,38,64,99,32,41,72
32,69,98,79,47,46,22,75
34,41,76,78,72,44,4,63
11,56,61,85,12,77,8,99
97,35,100,81,44,89,39,10
89,92,46,58,68,74,32,53
52,30,81,55,45,68,4,5
77,88,12,6,55,37,78,83
39,23,55,25,31,81,84,7
100,43,40,97,39,52,90,95
4,92,93,26,41,49,70,23
61,98,12,68,41,62,26,44
95,88,24,7,25,74,61,54
22,68,19,17,20,77,41,59
20,84,33,16,94,23,70,48
73,51,25,77,34,49,15,22
84,43,50,94,28,92,85,23
11,63,10,51,22,77,97,82
37,7,87,20,31,12,1,61
84,49,22,2,60,86,43,100
45,89,57,34,2,65,85,29
42,10,69,17,24,70,97,16
91,27,31,47,45,6,37,62
40,29,49,13,76,85,95,4
73,71,87,60,50,55,4,57
58,64,71,77,6,99,88,80
6,39,23,59,32,20,56,65
13,64,26,71,41,25,38,15
72,97,78,6,10,66,18,82
32,59,50,89,80,45,73,22
95,73,64,75,58,19,29,68
38,67,88,56,53,90,10,66
20,4,87,100,94,78,50,69
51,19,12,74,20,38,6,90
97,49,77,71,1,41,95,31
14,12,64,92,80,95,36,1
19,55,6,60,46,75,64,31
21,76,52,2,26,43,68,90
57,15,82,88,68,8,24,56
69,90,3,45,35,4,56,7
69,7,67,90,21,71,88,29
94,63,34,4,7,25,5,77
64,14,9,52,42,38,83,87
10,5,93,62,9,22,100,89
65,85,93,36,74,2,30,7
63,35,42,1,2,47,9,51
67,93,98,19,48,38,44,66
19,43,36,39,69,35,53,74
54,76,75,40,77,47,3,39
18,83,6,12,97,52,74,33
79,78,70,98,92,93,90,55
5,60,43,16,48,39,51,56
41,8,23,49,28,14,24,15
80,59,84,20,47,26,9,74
87,42,79,78,17,33,44,31
46,39,28,79,50,38,61,41
21,63,82,51,84,89,58,23
14,52,75,24,62,69,17,66
65,18,20,9,36,63,38,83
52,3,83,69,22,57,93,31
96,88,71,75,26,68,17,3
33,31,90,93,39,68,8,89
8,70,53,5,23,97,57,50
32,57,86,7,71,34,19,59
13,37,83,64,35,22,56,41
89,34,39,42,66,24,81,58
94,34,87,83,8,72,9,61
97,9,81,14,32,19,90,20
53,17,71,78,42,68,27,76
84,2,63,50,34,83,20,30
37,59,94,47,63,10,58,96
18,47,4,68,29,14,81,21
48,79,84,69,45,21,89,22
60,18,61,43,83,26,57,45
47,40,98,85,60,95,20,21
23,19,6,98,50,15,4,72
58,37,13,49,70,57,33,83
64,32,30,14,22,51,66,29
28,66,16,20,55,43,12,13
59,93,9,73,20,30,14,65
11,76,80,37,63,89,14,50
94,61,95,64,52,35,63,25
45,9,7,76,26,88,52,65
14,78,3,58,79,65,50,1
54,71,30,34,3,97,23,52
100,42,83,33,40,45,84,55
11,50,53,1,70,38,29,75
8,38,56,17,5,54,49,85
66,33,82,5,15,100,13,78
47,1,20,25,68,65,31,75
89,33,8,87,22,58,38,91
63,94,2,32,82,22,39,50
3,48,67,39,90,68,65,56
38,89,86,80,6,3,81,33
19,77,22,85,74,65,73,13
78,15,16,88,50,65,60,70
77,52,53,23,10,95,65,1
92,80,53,83,82,44,33,68
2,29,10,46,76,7,89,35
33,2,76,68,60,98,37,24
60,74,97,79,15,84,5,25
93,72,73,33,77,36,28,49
18,89,19,67,6,58,46,86
37,95,31,36,84,91,50,22
93,90,47,10,100,57,19,36
19,90,52,12,51,55,20,61
29,92,99,97,32,7,100,1
69,85,10,59,88,11,83,97
98,21,50,44,53,99,58,48
89,18,75,92,48,83,81,7
89,24,62,43,70,21,63,100
44,24,62,32,35,17,51,31
2,70,74,30,96,72,89,17
1,12,15,42,50,26,54,69
8,43,45,50,69,61,10,77
53,57,78,77,95,18,88,65
29,53,85,47,82,27,93,95
44,95,52,20,90,100,63,73
13,29,6,40,84,36,31,17
80,79,91,6,75,45,69,74
31,14,73,67,98,90,11,82
96,35,65,84,100,62,58,18
41,32,73,97,46,85,81,25
30,50,100,25,67,51,85,10
74,59,16,81,75,89,67,57
11,74,81,32,92,28,48,41
4,81,47,33,2,37,46,35
34,70,20,71,69,42,46,36
80,38,34,94,96,95,82,7
98,87,21,15,45,89,59,65
97,34,54,57,3,72,95,77
90,99,59,62,86,12,98,21
55,97,59,79,18,70,29,44
36,43,31,44,6,69,35,80
61,26,79,83,54,80,72,51
82,97,28,25,43,19,75,86
5,84,61,2,16,9,80,97
47,92,33,39,93,43,22,9
47,29,30,97,62,36,78,52
97,9,52,72,77,23,36,45
35,46,48,96,1,25,97,56
83,35,10,70,12,44,14,77
61,3,22,99,6,77,12,70
45,76,82,98,11,53,69,12
63,58,72,64,13,69,19,92
76,35,26,46,64,23,97,33
43,39,25,62,51,18,73,54
50,57,14,84,40,86,94,69
38,5,63,50,100,42,82,30
22,18,41,89,64,84,31,85
97,4,21,68,23,36,37,31
19,17,10,86,3,44,85,83
89,93,92,41,21,49,28,66
34,24,5,35,75,84,41,8
48,79,19,2,49,67,40,33
36,67,51,76,73,71,61,57
76,97,20,49,93,52,91,10
60,73,76,20,42,75,61,88
32,49,2,6,43,27,16,33
88,100,56,18,89,4,51,92
72,15,91,56,75,73,54,36
88,34,4,84,42,94,45,62
48,72,58,83,57,97,36,82
57,10,68,72,24,1,12,4
65,49,57,11,68,42,90,7
44,84,19,32,18,17,26,38
89,50,85,66,63,88,22,10
86,49,66,39,6,85,90,80
2,55,11,99,37,30,56,66
