"V1","V2","V3","V4"
9,57,73,81
14,34,41,45
19,42,73,79
11,51,63,89
13,38,72,84
19,34,67,91
29,58,70,80
6,14,20,50
4,17,85,100
28,44,57,91
7,33,90,95
13,23,70,94
43,64,73,98
43,48,60,93
31,78,91,93
11,79,97,100
37,44,47,60
39,42,47,82
7,24,28,77
16,34,38,63
67,69,81,89
17,31,35,37
32,55,68,79
2,57,61,100
28,51,57,95
9,84,95,99
8,34,41,66
12,41,56,77
17,51,66,88
32,38,63,95
44,49,61,88
36,49,56,76
25,34,42,96
36,68,74,83
13,30,45,58
2,5,38,75
30,76,77,98
11,40,74,82
13,32,69,74
20,56,82,86
23,39,49,88
5,49,56,57
12,13,84,87
1,42,60,72
8,42,54,90
24,39,54,99
37,46,88,90
26,46,76,82
1,19,34,53
19,35,47,100
11,13,28,63
46,60,96,99
31,38,79,84
13,65,79,85
22,26,51,89
6,10,18,34
5,8,23,54
4,13,31,81
2,10,21,42
1,59,76,88
18,35,79,81
38,47,74,86
32,44,51,97
18,25,43,46
14,19,57,95
21,53,84,85
13,33,84,85
51,66,91,100
23,37,90,100
5,25,48,59
14,73,93,94
2,22,28,41
35,73,75,99
60,89,92,100
23,36,85,95
6,19,22,34
33,34,79,85
2,3,30,46
5,67,77,96
15,18,47,97
17,42,69,98
24,35,39,49
3,55,62,99
2,9,17,83
1,4,31,42
2,48,92,96
13,20,76,89
3,4,24,98
27,28,48,68
26,38,42,61
30,35,77,99
16,19,66,86
6,9,77,78
22,38,87,99
12,33,57,61
12,19,27,90
4,34,46,87
46,49,58,95
25,41,65,90
3,15,36,67
2,34,82,86
29,41,44,69
1,39,58,89
24,33,66,94
25,66,87,97
4,25,26,74
47,59,74,91
23,27,40,65
8,20,26,65
66,70,75,77
13,21,33,44
21,38,56,88
22,45,63,85
6,33,83,93
21,30,47,61
38,68,79,88
1,6,50,98
17,53,63,87
46,52,77,98
50,51,65,66
4,6,33,80
31,50,91,93
9,29,79,88
21,45,57,71
3,31,66,90
29,42,55,66
22,34,58,68
30,33,42,46
25,30,35,63
35,48,49,86
47,48,77,84
1,3,17,34
54,58,60,93
10,52,76,94
5,30,50,91
25,65,89,99
23,44,48,50
18,30,66,81
23,53,75,100
26,60,63,84
15,17,45,96
15,27,40,50
46,49,80,81
6,35,61,95
23,31,64,89
3,47,88,97
11,16,75,95
20,28,83,93
17,32,49,56
52,58,67,68
5,65,86,88
44,50,62,70
34,50,73,76
8,9,81,98
33,55,65,72
5,8,16,51
36,56,83,95
39,47,53,87
21,54,76,81
24,32,51,72
1,60,71,77
17,32,61,69
35,71,91,94
21,30,36,90
33,70,82,96
1,62,67,94
23,60,63,70
5,7,42,87
23,68,69,85
55,69,84,95
24,26,43,68
12,26,30,67
29,31,38,68
1,4,13,24
2,15,75,91
15,57,62,90
31,34,80,98
9,28,33,71
27,50,68,73
27,64,73,94
2,27,66,69
21,64,93,100
24,59,79,99
27,39,41,93
15,39,53,57
17,55,74,84
42,47,63,80
10,52,99,100
38,44,62,93
22,40,62,75
4,46,57,91
6,38,48,71
39,56,74,75
25,28,41,77
4,44,57,97
16,53,82,91
4,53,83,84
61,62,92,98
20,24,88,90
2,16,74,78
5,18,95,100
12,38,52,56
11,23,41,83
12,44,51,84
2,21,36,93
28,48,81,95
8,13,66,92
50,72,98,100
45,47,48,99
5,13,81,85
24,29,73,89
57,61,78,81
34,74,76,99
32,44,66,81
23,39,77,85
45,57,61,74
4,27,50,83
3,41,42,56
36,39,92,100
21,37,64,74
31,53,89,97
13,17,28,86
24,28,52,74
11,38,42,56
26,59,61,88
18,50,67,92
14,18,44,60
27,33,60,85
66,73,75,92
23,76,82,86
36,49,58,60
39,42,56,73
1,9,56,92
19,22,56,90
20,37,56,69
16,18,29,64
12,47,63,87
19,43,86,95
43,55,81,98
3,25,74,94
39,52,87,96
8,21,37,45
24,33,59,93
55,75,81,85
20,27,72,81
19,44,72,75
18,33,38,61
4,28,35,78
4,27,32,91
68,77,85,95
14,41,94,100
27,43,66,75
25,83,91,92
10,48,65,67
24,53,64,68
48,57,60,69
23,33,80,97
2,4,78,89
75,79,82,99
22,40,41,77
28,85,91,96
26,32,36,45
7,31,57,74
18,30,71,82
31,45,70,91
26,73,86,92
8,33,70,79
22,80,82,94
2,59,71,91
22,30,62,64
6,57,69,76
13,27,36,46
9,11,24,57
42,44,48,84
12,68,75,97
34,75,92,93
38,44,53,71
36,81,93,96
2,58,61,68
2,4,17,73
48,68,86,98
23,91,96,98
57,63,66,90
56,72,80,98
22,30,71,98
21,44,67,99
3,25,41,58
10,24,54,62
59,64,70,84
7,28,32,75
4,11,37,79
11,58,65,91
48,70,82,83
34,48,60,78
2,16,37,88
11,19,43,82
4,6,7,8
15,24,77,83
20,62,75,99
35,38,87,90
11,33,39,40
16,50,79,92
5,21,87,99
9,38,52,58
14,37,60,97
57,74,96,98
2,48,50,76
17,23,49,64
4,34,65,94
4,27,28,58
1,25,85,88
35,67,76,97
56,67,75,85
3,55,83,92
6,58,73,78
4,41,42,64
3,18,21,94
25,51,65,89
25,49,72,84
4,10,14,15
2,37,55,57
2,4,7,87
2,51,69,75
8,31,59,86
58,78,96,97
13,27,47,97
25,82,83,99
12,17,28,74
6,7,14,71
14,24,34,82
13,71,83,88
11,18,23,98
10,34,55,65
22,32,35,52
2,38,60,94
4,35,62,69
8,37,40,46
29,30,42,68
19,40,72,86
20,30,61,89
67,92,95,97
19,23,48,86
35,50,93,98
6,80,84,100
31,81,88,91
57,58,68,98
67,69,82,86
24,38,86,95
25,29,40,46
42,59,76,80
8,43,62,84
4,16,34,80
21,31,48,57
67,69,97,100
14,50,57,59
38,41,53,74
8,12,53,71
26,45,63,90
59,79,83,96
26,41,48,86
7,23,55,66
5,22,56,72
9,10,15,100
16,21,91,97
19,40,62,71
1,17,22,84
42,58,69,100
2,4,51,91
1,7,88,98
11,32,96,97
46,56,66,90
21,50,65,96
17,33,48,63
21,29,69,85
20,54,84,85
12,38,43,56
39,65,68,75
10,20,32,97
18,63,71,74
40,43,77,94
9,27,72,73
15,22,33,82
52,64,84,99
5,14,25,68
6,31,56,62
13,83,89,93
2,12,55,74
16,22,37,61
4,23,43,71
3,30,49,93
60,62,77,89
3,55,59,70
37,55,79,89
15,57,72,97
61,70,78,99
28,43,84,86
5,16,52,67
10,68,79,91
1,51,77,79
7,49,81,85
4,11,30,100
15,32,55,63
78,80,91,96
18,65,80,98
5,25,55,93
11,42,76,97
18,50,61,95
9,28,33,66
11,53,57,64
56,63,78,97
18,26,37,96
15,83,91,92
7,44,64,73
43,57,64,71
27,28,33,60
13,15,17,89
20,35,37,65
10,57,69,97
10,13,43,57
11,23,39,85
5,30,36,96
21,32,99,100
5,32,43,87
7,10,35,62
18,31,36,37
20,35,47,83
23,43,52,98
18,33,90,96
52,66,75,78
18,30,76,86
1,53,92,94
31,39,74,75
3,19,35,95
9,50,57,100
20,29,49,88
53,59,78,100
13,32,51,61
19,41,90,91
14,45,77,80
6,30,90,97
6,14,31,65
33,51,66,72
19,24,88,92
11,75,77,85
3,22,29,88
26,57,71,88
23,35,52,68
5,44,53,67
42,48,51,68
5,18,32,75
21,38,47,74
12,21,35,68
16,31,40,71
40,48,89,99
37,51,69,76
1,51,73,79
6,19,63,87
27,29,60,74
4,25,51,94
20,32,38,46
10,12,13,42
5,53,78,87
4,44,72,85
7,52,88,96
30,53,64,85
17,28,47,58
2,50,78,100
71,83,86,94
44,56,89,99
47,66,98,100
4,19,44,95
2,39,49,51
8,10,62,80
9,18,79,81
19,65,82,94
31,57,74,78
17,28,64,83
2,16,53,82
39,54,55,90
15,20,63,100
3,14,32,66
12,13,38,41
12,24,68,80
17,39,68,92
28,31,40,53
1,3,12,39
10,32,62,77
1,35,41,93
2,25,43,56
64,66,70,71
3,31,41,63
15,26,39,48
13,17,30,87
45,64,65,78
7,15,44,51
37,67,81,87
23,35,47,84
8,11,41,78
22,37,71,86
29,62,87,94
15,55,89,93
1,6,25,71
8,33,77,97
53,76,92,94
17,32,55,57
13,43,48,83
7,56,59,90
7,20,40,50
43,57,83,98
20,23,34,95
1,23,62,97
14,78,90,94
27,40,66,71
6,13,34,81
3,5,72,86
18,22,34,76
7,52,56,95
4,44,49,91
8,25,75,89
9,48,80,100
12,40,57,95
4,16,56,92
18,26,42,99
10,22,71,86
11,52,53,83
14,29,79,85
6,24,44,84
21,47,55,58
2,54,97,99
55,72,74,90
5,10,48,100
23,30,59,60
13,57,62,72
29,57,82,92
14,26,66,76
5,11,36,44
36,54,64,68
1,59,87,90
39,45,64,91
3,47,48,50
3,34,80,91
14,34,53,97
10,38,44,62
6,62,71,91
6,22,48,85
48,64,70,79
16,40,60,93
4,23,57,64
15,22,46,89
5,41,69,89
30,62,71,97
38,50,84,98
37,43,74,84
7,27,44,73
28,39,84,97
12,28,34,61
22,26,78,85
46,79,85,99
36,71,85,99
60,66,69,71
20,43,79,85
6,31,77,91
31,69,77,100
6,72,82,84
3,49,68,88
41,73,74,90
10,43,87,95
25,57,72,81
14,16,34,98
2,47,49,95
5,23,42,54
23,24,29,75
43,55,59,80
18,43,63,86
24,82,96,98
2,5,81,94
52,60,65,80
17,37,53,82
9,27,42,86
28,42,45,100
59,87,90,96
5,20,29,68
9,34,65,98
14,68,75,91
8,15,22,93
26,36,43,52
15,18,19,93
13,35,45,90
6,38,86,97
12,27,45,83
2,36,79,88
14,46,54,93
8,36,73,100
24,31,47,51
8,21,64,89
5,64,86,91
19,61,67,83
6,39,76,94
14,23,62,100
3,43,79,87
32,44,58,65
39,47,52,87
36,43,58,99
49,52,54,100
8,20,32,47
26,60,68,99
7,47,48,50
14,17,68,88
48,51,56,60
17,34,41,63
4,66,83,95
28,36,75,91
33,62,83,96
4,50,82,88
1,7,48,56
32,69,90,91
21,39,48,66
19,34,43,57
9,21,23,37
7,12,26,62
8,20,42,85
52,59,86,94
5,67,73,80
56,85,91,99
26,30,55,77
48,49,56,90
29,36,48,85
11,31,48,74
45,61,90,93
32,37,39,48
27,33,63,70
9,20,27,71
2,24,66,99
30,91,92,99
3,19,76,87
12,29,65,72
23,40,67,73
5,6,44,57
26,54,57,96
21,47,57,75
12,18,20,78
41,56,62,70
50,58,66,100
46,59,63,67
27,28,80,81
14,16,55,69
10,46,47,83
6,21,63,96
22,32,56,76
14,25,33,81
10,30,67,69
13,17,46,81
25,59,88,94
2,62,75,94
42,49,55,71
31,44,64,65
33,44,49,65
33,55,61,70
12,54,70,94
5,9,11,32
8,29,34,46
7,36,85,94
25,64,75,92
21,50,57,83
7,30,53,77
43,62,67,69
25,33,70,77
3,23,64,85
2,46,52,88
16,18,44,74
7,53,67,80
1,31,67,70
33,64,78,82
19,30,73,90
30,61,66,77
23,53,90,93
11,12,57,63
4,5,63,88
18,24,31,43
25,38,45,94
10,58,78,91
15,27,31,39
20,63,75,88
3,34,70,72
31,36,68,71
48,54,85,91
7,43,59,76
6,43,49,69
21,34,66,95
36,41,48,55
20,69,75,84
15,21,41,90
15,20,28,90
3,7,28,62
3,27,43,96
28,30,57,98
8,30,39,90
1,9,15,96
32,60,78,94
8,49,79,94
25,57,59,90
28,59,70,81
10,22,31,65
13,23,59,90
26,32,34,75
1,6,64,84
9,12,66,81
27,36,48,94
7,27,56,97
11,58,61,91
33,74,91,97
14,27,45,100
50,53,54,88
9,13,17,91
28,36,39,90
11,51,82,95
7,46,96,99
7,16,74,77
11,21,66,93
23,24,36,91
33,46,71,90
9,14,26,59
6,26,81,95
16,40,57,98
29,74,78,87
6,65,71,88
4,7,21,66
26,52,80,92
5,39,52,97
18,40,47,57
59,61,83,95
4,7,26,82
17,38,83,98
48,72,76,87
8,23,33,61
27,65,72,82
21,65,66,99
14,42,48,74
19,45,46,56
25,29,31,92
12,50,56,85
33,54,62,87
43,44,87,100
8,20,54,67
39,60,91,95
45,67,77,89
36,61,62,98
22,33,52,66
11,32,45,89
2,13,22,90
47,75,76,96
16,41,64,82
2,10,57,83
15,74,95,100
1,41,97,100
13,64,76,91
24,27,98,100
26,64,79,87
26,44,84,89
27,39,63,70
13,32,34,70
42,71,78,96
1,15,44,59
13,17,44,72
2,18,41,72
2,16,51,89
14,46,60,93
72,75,76,89
3,61,62,73
7,32,86,88
34,88,89,99
27,45,75,89
17,34,55,89
1,34,79,93
20,56,74,90
38,44,47,98
10,36,74,77
56,57,79,95
12,54,61,64
4,22,69,75
4,22,33,73
23,25,50,81
16,35,66,79
28,36,83,86
2,31,43,90
16,37,58,81
7,9,11,81
19,33,51,75
39,81,83,84
39,47,54,74
40,67,69,92
2,17,32,98
11,19,38,52
11,14,15,69
4,37,47,82
11,16,36,85
6,7,42,50
9,48,64,84
36,37,70,77
37,58,74,98
35,82,91,92
27,39,92,94
6,11,93,99
30,31,47,83
3,47,91,99
12,40,49,72
26,44,56,58
8,12,21,52
45,67,71,85
31,47,84,85
3,26,35,92
58,71,91,96
26,27,31,87
19,69,92,97
19,24,29,82
33,40,61,76
29,43,73,83
17,38,41,80
7,15,39,91
26,39,40,74
32,54,56,70
13,36,57,86
1,56,58,98
51,72,84,99
12,17,72,78
24,30,36,64
18,59,63,76
34,42,82,86
12,16,71,94
6,30,41,99
1,4,52,63
41,51,60,85
22,53,87,92
14,72,78,81
7,71,86,98
23,52,67,90
2,38,93,95
9,31,85,94
24,26,61,65
38,51,62,87
32,84,90,91
18,29,51,84
1,2,6,58
69,77,90,99
3,4,15,80
49,55,62,64
10,55,91,98
34,58,93,95
2,19,22,90
13,32,66,74
12,21,59,98
3,10,42,90
13,22,86,87
27,46,84,88
7,10,15,95
11,18,37,68
15,31,36,46
11,21,32,80
19,28,51,74
18,29,60,79
24,37,56,66
27,28,32,37
23,52,75,78
31,54,70,79
21,36,71,87
20,36,46,71
14,35,39,91
37,62,77,90
32,36,61,92
48,51,75,77
31,33,41,50
27,42,82,93
46,52,84,87
15,59,69,79
48,54,68,81
4,30,38,64
8,41,86,87
11,30,59,76
39,70,86,100
1,35,61,90
10,55,92,97
18,38,44,73
20,60,66,70
6,25,27,38
31,34,36,73
11,23,43,92
2,38,41,56
22,32,85,100
15,33,49,79
3,13,65,81
59,63,64,85
25,54,73,98
4,9,55,98
9,13,58,98
55,62,93,97
26,60,77,83
55,56,66,70
6,39,58,69
18,25,33,58
7,78,80,97
4,39,59,76
6,23,57,70
31,33,54,65
35,36,79,92
29,56,89,99
19,38,76,80
45,50,90,95
5,16,57,67
5,43,49,93
1,7,67,100
32,47,64,68
2,22,42,57
9,20,57,70
49,66,90,100
2,28,34,92
2,38,46,90
29,36,54,83
26,36,45,50
16,45,83,93
10,21,44,53
4,52,58,84
13,36,51,60
36,49,74,89
1,50,53,72
2,8,72,92
35,63,65,95
1,73,75,93
57,59,61,73
17,28,30,50
21,52,60,87
31,49,50,96
62,89,91,95
4,7,46,99
7,78,84,90
56,69,74,83
12,63,74,95
34,43,66,89
30,45,73,80
22,26,36,57
21,35,37,55
8,33,68,82
27,69,85,94
2,12,34,92
15,31,32,93
36,41,73,79
9,22,66,79
2,26,67,73
12,34,69,71
9,41,57,86
21,37,44,45
9,19,77,95
18,61,62,98
3,57,84,97
15,59,60,77
11,20,51,97
5,20,25,43
8,22,37,60
1,70,81,92
6,11,94,99
54,61,77,98
1,36,93,97
21,59,77,96
16,22,27,86
25,42,54,61
11,47,64,67
10,51,89,96
15,36,44,63
4,8,46,71
6,8,63,89
42,52,55,74
11,34,38,44
4,17,68,83
6,70,76,92
22,44,68,79
5,42,90,96
7,58,60,77
19,51,63,70
4,36,38,58
17,29,65,77
17,38,41,49
30,38,47,69
8,57,60,63
39,80,81,98
2,20,26,82
21,51,62,89
26,33,54,77
2,6,81,94
65,67,76,82
26,52,69,89
6,9,44,51
15,42,45,89
21,29,49,63
22,76,79,92
8,34,62,76
5,56,68,78
2,48,51,61
12,40,46,80
15,22,41,83
21,36,39,48
20,28,56,59
44,71,94,96
49,68,78,88
10,18,54,82
53,54,63,82
63,85,86,90
25,48,80,90
25,31,63,64
47,54,60,61
19,43,64,70
33,35,52,58
20,26,39,44
12,15,24,27
8,25,42,67
29,36,60,90
49,75,89,95
4,24,29,47
7,10,21,100
19,22,69,78
16,69,72,79
17,23,40,60
11,21,25,61
23,24,87,90
12,18,67,76
4,54,61,75
11,18,23,59
31,37,39,62
20,31,48,95
27,30,49,78
4,14,73,94
17,29,73,97
3,53,55,95
14,34,74,96
22,23,24,32
32,59,70,72
8,46,70,79
15,36,46,61
8,62,63,66
50,54,65,71
11,26,42,84
34,47,67,74
20,26,62,85
31,43,53,63
1,33,62,70
18,27,33,96
16,70,79,96
16,19,79,88
28,36,73,82
11,19,48,75
17,30,55,85
4,23,62,74
27,42,85,98
14,23,38,91
16,49,63,96
24,35,43,92
5,10,11,33
32,35,79,99
17,22,62,75
32,34,76,79
28,29,43,48
9,40,83,95
44,59,66,99
12,32,66,92
2,73,77,95
1,35,38,55
6,38,59,79
16,63,72,97
3,44,85,87
11,14,45,66
13,24,40,67
13,56,67,93
41,56,90,97
13,65,79,88
29,33,45,64
30,52,54,79
52,73,81,86
22,46,51,99
19,20,36,98
3,9,28,43
2,17,29,73
3,6,10,27
16,85,86,89
33,54,76,82
9,17,29,85
31,51,64,95
5,6,15,18
4,36,59,77
4,28,41,68
6,45,75,90
8,15,55,70
1,2,17,74
61,88,90,93
14,18,62,66
53,59,86,95
1,22,36,55
10,22,84,87
43,65,75,99
5,29,38,80
21,38,74,87
30,32,63,64
3,30,43,85
21,28,38,90
14,48,61,82
8,41,73,85
1,47,74,90
24,51,60,85
2,42,60,71
21,32,70,98
1,24,33,88
6,35,40,69
8,18,19,96
13,24,39,65
28,54,65,76
14,25,89,92
13,44,50,91
4,7,31,62
35,44,71,75
32,34,70,99
56,68,73,100
2,8,27,30
13,25,28,46
31,33,43,72
21,40,48,98
14,21,44,69
20,52,55,88
36,53,59,82
36,62,90,92
9,26,40,55
14,49,79,96
43,51,68,100
2,16,46,85
19,79,90,100
12,14,31,92
9,15,42,64
43,65,70,73
2,9,61,99
21,28,61,99
5,78,93,99
13,32,57,96
11,39,65,68
42,59,76,85
25,42,79,86
1,4,85,92
36,40,61,72
1,3,28,34
11,60,91,93
51,55,60,73
5,47,48,94
21,91,92,99
11,58,93,96
34,35,39,93
14,21,39,61
1,11,79,82
18,49,69,89
13,23,39,68
7,32,66,74
13,54,73,84
1,23,51,82
43,56,62,98
33,38,63,78
7,34,60,89
14,72,97,99
6,11,51,58
12,38,50,73
39,49,72,88
51,52,60,95
11,58,70,88
50,87,88,92
2,9,11,56
5,25,58,82
12,29,31,68
11,35,64,65
50,81,83,87
36,44,69,86
14,16,33,63
24,38,48,100
7,8,13,98
10,34,39,90
1,85,91,97
37,65,68,95
7,28,66,79
3,21,52,70
1,36,59,80
30,35,81,96
20,37,51,53
45,56,60,98
46,58,82,91
3,27,58,89
22,28,68,85
25,58,75,96
13,20,82,84
3,14,79,85
12,13,60,73
21,53,56,93
6,65,91,99
10,91,92,95
28,36,48,65
9,33,95,99
15,61,73,81
42,53,58,65
24,46,76,81
10,12,24,77
34,38,40,93
8,34,63,100
37,75,78,81
17,26,56,77
6,64,74,83
11,18,64,82
9,28,72,82
28,33,52,84
29,65,78,89
15,34,41,51
19,77,81,88
23,29,43,71
8,9,21,22
24,37,90,93
29,55,77,80
4,41,50,60
63,81,87,91
12,17,24,69
55,64,66,82
32,36,51,53
36,37,41,75
27,31,35,79
20,30,61,81
23,32,70,80
1,9,25,90
36,51,60,62
35,86,92,99
20,44,57,77
57,59,67,98
9,13,18,97
50,65,79,84
3,43,66,80
49,62,76,95
17,29,59,75
16,48,54,100
50,66,87,100
2,31,80,100
19,33,44,98
49,70,73,86
39,49,64,66
10,22,49,100
10,43,56,69
53,75,88,98
22,31,81,95
27,28,40,60
13,21,29,91
6,8,55,84
17,89,94,96
10,16,37,71
18,43,52,63
11,50,95,96
53,63,86,93
31,36,89,91
28,68,90,100
12,62,82,97
1,27,60,86
26,57,92,100
28,53,61,82
6,10,19,95
11,19,22,53
12,16,42,91
36,72,90,95
4,9,12,27
18,23,76,93
43,70,73,86
24,27,30,88
5,37,62,80
13,46,53,69
42,50,52,96
23,25,48,63
10,42,68,92
45,81,84,91
4,6,7,48
10,22,41,51
32,38,42,78
11,54,81,90
4,31,73,86
6,9,27,82
36,51,60,69
16,30,62,99
8,41,68,89
19,28,54,66
1,2,54,62
15,39,70,83
1,16,55,77
42,49,63,92
47,52,97,98
11,31,76,89
16,26,40,80
6,13,14,57
44,51,70,87
17,32,67,97
49,71,81,85
22,45,64,80
9,31,49,73
31,32,38,58
41,61,77,99
44,45,61,62
3,16,24,68
11,30,49,72
30,51,85,91
36,62,67,87
29,62,77,98
36,45,79,91
3,25,37,45
29,34,40,61
49,54,56,79
2,21,26,57
7,39,64,86
17,71,88,93
10,18,45,79
1,55,76,79
1,16,34,98
31,47,93,100
13,15,40,49
7,11,52,54
5,23,47,58
47,62,71,92
4,13,23,61
7,45,77,78
35,62,81,97
57,67,78,89
12,47,76,81
52,53,62,68
4,7,88,89
3,21,67,78
3,57,77,88
17,24,48,79
5,40,64,80
37,71,72,99
26,35,58,75
15,21,62,64
7,24,29,91
20,33,46,79
2,9,19,59
15,43,48,76
2,13,36,61
1,22,48,60
3,8,39,40
9,19,43,98
34,90,96,100
51,70,71,91
18,24,37,51
32,45,66,85
3,8,69,79
44,55,76,88
19,20,32,66
23,41,57,62
12,52,91,98
13,26,41,46
12,46,47,62
39,53,57,83
38,49,78,92
38,71,76,98
15,26,33,73
22,32,40,85
8,57,63,77
20,28,42,59
9,22,37,67
23,36,98,100
3,47,70,80
33,76,89,93
6,30,36,94
61,76,79,99
35,80,82,90
29,42,46,52
7,10,59,68
17,19,41,89
22,48,81,94
31,62,83,94
11,19,72,79
6,24,36,67
22,40,75,96
18,21,37,71
21,30,71,79
2,35,57,85
50,55,77,89
3,5,28,39
28,44,50,86
29,35,65,92
20,31,44,46
1,60,73,75
23,31,44,80
46,58,80,88
13,14,91,100
26,38,66,95
5,13,16,59
9,18,23,50
58,75,95,98
4,6,38,86
3,20,63,89
2,9,76,78
34,50,56,68
5,39,44,70
10,45,51,95
17,57,72,74
26,28,29,76
5,12,44,86
41,56,86,88
60,76,88,89
5,22,46,100
19,53,61,90
36,68,91,100
33,42,53,83
44,81,83,98
7,14,15,42
41,53,75,81
4,63,74,87
21,32,46,67
3,7,91,95
50,64,86,98
5,38,69,78
35,50,61,67
3,11,42,43
9,45,55,71
76,79,81,84
15,64,70,100
6,14,15,91
22,32,90,97
19,64,84,87
47,52,53,93
65,71,82,91
21,24,25,29
3,34,59,88
19,58,75,85
11,44,63,90
28,71,76,89
28,51,54,88
5,25,89,90
5,20,48,100
45,48,55,91
9,35,64,81
7,28,41,45
9,17,30,75
7,17,46,88
2,4,16,86
12,47,57,80
15,34,40,79
45,48,54,68
13,65,73,95
29,40,83,100
40,46,53,85
14,17,67,90
1,23,35,50
55,57,75,78
5,14,16,55
18,36,88,99
12,18,27,84
11,31,71,72
12,55,73,100
18,20,72,76
12,19,65,82
1,29,44,79
42,64,83,84
7,44,83,95
61,69,89,93
5,18,20,60
27,30,94,100
51,64,72,85
5,7,21,93
9,23,98,100
9,39,74,99
11,19,38,43
47,53,61,95
6,41,47,98
6,17,44,97
12,21,51,78
17,41,71,90
17,66,88,90
18,25,51,68
28,30,34,96
4,32,45,82
8,41,73,91
1,4,85,88
27,36,37,48
28,42,84,85
9,32,39,54
25,42,72,83
17,34,37,43
4,6,11,83
6,39,40,65
37,83,85,91
2,26,32,85
16,30,46,89
8,14,22,71
11,38,58,93
29,35,48,65
32,48,49,100
6,10,16,79
7,19,32,37
31,61,63,66
3,67,70,72
9,39,45,98
6,12,20,84
18,38,57,58
56,57,61,91
14,24,51,58
20,56,70,85
46,48,85,100
47,66,78,90
18,53,77,92
11,23,37,61
27,54,63,68
31,41,62,82
15,28,82,99
31,67,93,100
9,10,22,31
4,22,57,77
25,26,38,63
5,55,69,88
5,15,58,75
19,22,76,94
62,82,91,97
17,27,63,82
4,19,52,100
