"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
2,9,20,21,25,30,31,38,42,50,52,65,68,69,74,83
15,21,23,46,52,59,61,64,67,74,77,81,82,85,97,98
2,4,5,6,9,12,17,21,32,44,64,68,81,86,95,98
1,14,35,52,55,64,69,77,81,84,85,86,90,95,97,98
2,7,21,30,37,46,48,52,53,64,71,74,77,81,96,98
16,20,47,48,54,55,64,66,68,70,79,81,86,93,98,99
1,2,3,5,7,14,23,24,26,28,42,70,73,81,86,89
2,8,9,14,24,33,40,42,52,55,60,67,76,81,83,92
5,7,11,23,42,48,60,66,68,69,73,81,83,87,93,95
5,9,16,17,21,29,32,35,42,64,75,77,82,83,84,96
9,14,17,19,24,29,34,42,47,48,55,59,65,67,76,90
2,12,15,20,21,25,35,48,51,60,62,69,76,78,83,94
9,17,38,47,52,55,56,67,69,73,74,83,89,91,95,96
17,24,32,42,44,55,64,66,67,70,72,75,81,86,92,99
5,7,11,14,15,21,24,26,50,52,69,70,71,81,83,86
9,17,22,25,32,42,43,47,56,60,62,64,71,83,85,87
2,5,22,27,29,42,43,48,62,64,66,67,71,81,83,87
5,8,9,25,33,42,44,47,56,64,69,71,83,87,97,99
3,5,9,20,25,30,32,42,65,68,70,83,89,90,94,99
2,5,16,18,20,25,30,40,55,60,61,62,65,70,71,98
3,28,30,38,42,43,47,58,69,71,75,81,87,94,95,98
1,15,16,17,20,38,40,42,48,55,65,70,74,81,82,83
20,23,29,30,42,47,48,49,53,61,66,74,77,79,81,98
6,15,17,24,29,30,32,38,39,42,56,61,64,87,90,98
5,9,16,23,24,25,30,32,52,55,56,64,75,78,83,87
8,20,25,28,35,40,42,47,59,60,61,71,76,83,88,93
10,14,15,25,34,38,42,50,52,53,55,67,69,70,85,86
2,11,12,21,22,29,38,55,61,66,73,83,85,89,94,99
5,7,9,17,19,26,32,35,44,47,68,70,81,83,89,99
7,10,12,14,32,34,37,42,59,64,74,86,90,93,94,95
1,3,7,11,20,21,30,32,35,38,56,71,82,90,94,98
2,4,7,8,16,25,37,59,60,62,66,68,74,76,83,89
8,24,30,38,43,45,47,55,61,62,67,71,81,83,93,95
2,16,20,28,30,38,42,55,62,63,66,74,77,79,93,98
5,6,9,21,37,45,47,52,55,65,69,76,77,90,95,98
9,20,25,27,30,44,59,61,71,74,75,83,87,90,93,95
5,13,16,22,25,29,30,32,34,50,59,64,66,85,87,99
2,3,15,25,35,37,58,63,67,69,72,83,85,87,89,92
5,6,24,25,42,44,56,66,67,69,79,82,83,86,90,94
7,15,20,32,47,48,59,62,68,74,76,77,81,83,87,100
1,12,20,21,26,30,34,38,44,48,50,61,69,71,89,92
2,16,20,29,34,35,38,40,42,48,51,60,66,75,81,92
5,9,21,32,37,38,39,42,58,61,62,66,78,83,84,95
7,15,21,24,29,37,38,41,43,47,59,67,70,82,89,98
9,15,16,24,37,43,50,55,56,63,67,69,81,85,87,93
32,42,52,54,56,60,61,63,66,76,79,81,83,86,87,95
1,3,5,15,16,20,26,35,43,47,55,71,77,81,86,98
6,7,8,30,34,40,42,46,60,64,65,71,74,81,90,99
9,15,16,20,21,29,30,35,38,44,53,55,57,77,81,83
14,21,35,38,39,52,55,58,60,61,67,79,81,82,98,100
16,32,33,36,47,50,56,64,66,74,81,83,85,86,87,93
2,8,12,15,44,60,61,63,68,69,74,76,79,81,82,83
5,10,14,16,21,24,25,39,48,55,58,62,73,82,90,98
9,14,18,21,23,38,42,58,61,62,73,74,81,82,83,92
2,4,7,11,15,16,20,25,34,44,48,60,74,75,76,93
1,3,6,7,9,15,20,23,25,26,35,42,47,56,60,83
8,22,32,35,37,42,44,47,48,52,54,55,76,83,90,96
8,14,21,22,23,31,44,47,48,60,61,71,74,83,97,99
3,4,21,29,32,35,38,42,50,55,60,65,75,83,89,95
3,35,38,46,47,48,55,56,60,61,63,65,66,67,87,98
2,14,16,28,33,39,54,55,56,61,67,76,81,93,95,99
1,17,20,24,34,42,54,61,62,69,76,82,86,89,90,93
5,12,14,23,25,27,28,29,32,37,42,47,64,87,96,98
17,20,25,33,37,44,47,48,57,59,61,64,69,71,74,83
10,14,19,47,56,62,65,69,74,81,85,86,90,95,98,99
1,7,13,16,20,30,38,43,50,52,71,77,83,85,89,90
7,11,12,14,21,25,29,32,37,44,48,76,79,83,89,90
5,23,29,34,37,42,44,57,59,61,71,76,81,87,89,99
2,4,7,23,28,39,42,53,58,64,66,69,71,81,85,98
3,7,9,19,21,25,30,47,65,66,67,74,77,89,94,99
3,5,9,21,22,24,30,32,54,55,58,81,90,92,95,98
5,6,7,9,21,29,39,61,62,67,71,77,81,85,98,99
3,5,9,12,14,17,21,26,30,42,43,68,69,89,98,99
7,21,24,30,32,38,47,52,58,59,64,68,82,83,90,100
8,20,24,25,29,32,34,37,39,40,46,55,64,85,87,90
2,5,16,17,32,35,44,55,59,70,71,75,86,87,95,98
5,7,12,14,16,24,30,32,34,42,52,53,78,89,94,99
1,7,14,19,34,37,39,42,47,52,56,67,74,82,85,89
5,12,16,24,25,28,45,50,62,67,69,71,86,87,96,98
15,20,21,22,24,28,37,38,43,47,55,56,62,73,83,94
3,6,9,14,22,24,30,32,42,58,61,64,68,81,87,98
2,8,14,15,16,25,32,38,48,70,74,83,84,86,92,97
10,24,25,37,40,42,47,48,56,59,60,69,89,93,98,99
16,20,47,56,58,63,69,70,71,73,81,85,86,95,98,99
2,5,6,7,11,14,37,42,45,58,60,62,67,69,81,95
10,20,21,25,29,37,40,44,47,53,55,71,74,83,86,99
2,8,9,14,15,21,38,59,60,64,69,70,78,81,93,98
1,2,5,7,23,42,50,58,65,69,71,76,82,83,86,95
1,3,8,9,20,21,24,32,34,43,47,66,76,81,85,88
5,15,21,24,30,40,47,52,59,67,69,77,78,81,90,98
2,7,10,14,20,21,22,25,28,29,30,32,44,54,60,99
1,7,25,31,32,35,37,38,40,47,53,56,60,89,98,99
21,29,40,55,60,66,69,74,76,79,83,88,89,90,96,99
1,3,5,7,15,19,24,25,30,32,47,50,56,60,71,83
2,5,12,35,39,42,44,48,50,67,69,78,84,87,95,98
5,12,16,21,25,38,40,58,65,66,67,69,72,82,86,98
7,21,25,30,33,35,56,59,60,69,71,73,76,83,93,94
7,14,22,24,32,38,48,70,73,77,78,81,86,90,93,98
2,15,17,21,35,43,44,48,55,67,69,73,76,79,86,98
5,9,12,16,25,30,32,35,55,62,67,68,77,79,89,90
7,15,29,32,33,35,37,42,47,59,60,66,67,86,89,93
1,5,15,35,37,43,45,47,58,62,67,69,81,83,90,94
8,20,21,22,32,42,55,59,61,62,64,66,73,74,82,93
5,7,11,14,15,16,17,25,32,33,37,40,56,68,71,83
7,17,22,28,32,35,37,38,42,44,47,54,58,66,67,71
1,14,26,28,52,53,55,61,62,67,74,76,86,87,94,98
2,5,14,19,23,24,28,32,42,55,59,64,86,87,91,93
2,6,7,14,21,24,36,58,59,60,69,70,76,81,82,98
2,15,16,20,30,38,39,44,55,56,60,64,81,84,91,98
2,3,18,25,28,33,37,38,56,61,64,66,67,83,92,95
7,15,16,28,32,34,37,39,40,42,58,70,75,76,85,89
2,12,20,27,29,32,35,40,55,66,75,81,85,86,98,99
5,8,33,47,58,61,62,67,75,76,81,82,85,87,89,98
1,3,16,20,24,25,44,60,61,63,65,76,82,83,87,94
5,11,19,24,34,42,48,58,62,64,68,69,71,81,90,94
5,12,16,20,21,23,28,30,34,46,55,58,64,66,81,96
3,21,24,25,39,48,56,61,66,67,68,76,83,86,90,91
16,17,25,32,34,35,37,44,45,56,61,64,68,71,85,92
2,5,12,14,15,28,37,39,40,42,67,69,77,79,87,98
7,15,16,32,34,46,50,52,58,63,64,66,74,75,81,85
7,9,10,12,23,32,38,40,47,60,66,68,74,81,96,98
3,25,28,38,39,42,57,69,70,75,83,85,87,89,90,95
2,9,11,12,17,24,25,30,34,38,44,46,55,61,66,67
7,15,16,17,21,25,28,29,30,33,35,43,62,76,83,90
2,4,7,14,16,35,53,58,62,79,83,85,87,89,94,99
2,28,30,32,33,39,44,49,52,61,67,71,74,76,81,89
7,10,37,47,54,56,61,66,74,76,85,87,89,93,96,98
2,12,14,31,32,38,39,48,58,61,64,81,82,83,85,87
12,16,17,25,26,28,32,47,50,55,65,74,76,86,95,98
1,14,15,16,23,24,25,28,29,39,42,46,60,62,67,98
7,17,21,22,35,47,62,66,69,82,83,85,86,88,89,92
7,9,12,14,22,25,34,35,42,43,44,50,54,60,90,95
9,34,38,42,52,55,68,69,74,77,79,81,87,89,95,99
2,3,11,12,14,22,24,30,34,48,61,67,76,81,87,99
16,20,25,28,34,35,40,42,45,61,64,70,71,86,91,93
11,14,25,40,47,50,60,61,74,75,76,78,82,87,95,98
3,7,16,19,24,25,37,43,48,58,63,66,67,76,83,90
24,38,39,47,55,61,70,71,82,83,84,86,89,90,94,97
3,7,10,14,21,32,35,38,47,57,59,64,77,82,86,98
2,25,28,29,32,43,44,60,61,67,73,75,76,87,89,95
1,2,3,15,19,23,32,35,61,76,77,81,85,86,97,98
2,6,9,34,42,44,46,55,64,66,67,68,74,87,93,99
6,7,15,19,20,21,25,34,35,38,42,44,56,60,65,90
1,7,9,20,24,30,42,47,56,62,64,81,89,92,94,98
3,5,7,9,19,20,25,29,35,61,68,71,82,83,87,94
2,8,9,32,34,52,53,55,66,68,76,81,82,85,89,100
5,9,12,16,17,20,25,32,35,39,43,54,55,64,87,95
1,2,5,17,30,35,37,42,62,69,73,78,81,83,89,95
2,5,8,14,24,25,30,40,52,55,65,67,69,87,97,99
2,7,20,24,28,32,34,38,40,50,57,59,70,75,81,99
9,11,15,20,29,32,35,42,46,55,62,68,82,87,89,98
10,25,29,31,42,47,48,56,60,67,69,71,83,95,96,99
12,17,26,28,35,47,53,55,60,69,76,77,81,83,87,89
3,5,6,14,21,23,25,34,59,60,61,64,71,84,90,99
15,16,19,25,26,32,35,42,48,50,56,66,76,90,92,98
4,7,14,26,32,34,37,43,44,47,58,60,74,81,87,95
7,12,14,21,32,37,38,47,48,52,59,71,73,94,95,98
6,7,9,12,16,21,30,54,62,69,74,75,76,81,83,89
2,5,7,16,20,26,29,34,35,48,62,66,77,87,92,95
6,9,21,29,38,39,44,46,55,66,69,77,82,83,89,90
7,20,26,38,39,47,52,64,71,75,81,82,85,87,94,98
7,8,9,12,14,16,32,45,62,64,71,74,79,81,82,98
7,16,20,25,39,40,46,48,52,56,74,76,82,83,87,95
2,7,16,30,37,52,56,63,69,74,75,76,81,88,95,98
9,14,16,25,34,37,55,69,70,73,74,75,93,94,95,96
2,5,12,15,21,22,34,52,55,60,66,67,81,88,96,99
2,5,14,15,25,38,39,40,42,46,48,51,55,62,77,83
1,7,12,16,24,34,37,47,62,67,76,77,85,90,91,99
2,5,9,16,23,29,33,55,61,62,64,66,75,81,83,85
2,11,20,22,25,27,30,32,35,48,56,66,76,83,87,93
1,15,25,34,35,47,52,61,63,64,65,67,70,82,85,94
2,3,7,19,23,28,32,39,42,58,60,67,68,74,81,95
8,12,16,34,35,37,43,47,52,61,66,67,85,89,91,100
16,19,20,28,40,56,59,61,64,74,75,86,87,93,95,98
2,7,10,11,16,23,34,37,38,48,58,66,74,87,95,100
23,29,32,38,46,48,55,61,66,67,68,73,81,82,87,98
6,8,12,32,38,47,48,54,61,62,66,74,75,81,83,89
7,21,22,27,30,34,35,39,47,52,66,76,77,85,89,90
8,14,15,19,30,34,43,47,55,69,70,74,75,81,85,93
12,14,15,16,23,32,34,37,38,39,49,62,63,81,85,90
16,25,28,37,45,58,62,64,65,69,71,74,89,90,94,98
6,7,36,37,42,44,47,58,60,64,67,85,87,91,98,99
5,9,12,14,21,22,24,42,50,61,69,81,82,93,96,98
5,15,26,40,47,48,52,55,56,61,65,66,67,83,86,87
2,7,12,14,15,22,29,30,34,42,43,45,48,50,69,74
1,2,6,15,25,32,33,42,44,58,61,71,74,76,83,86
2,11,17,20,24,25,32,34,40,42,61,64,85,86,88,91
5,8,14,21,38,47,52,55,68,69,71,73,81,82,83,96
3,8,19,21,30,32,38,47,48,61,66,75,81,90,98,99
5,6,7,14,25,34,44,47,56,60,69,70,73,87,95,99
9,33,35,38,42,44,61,67,68,69,70,84,89,90,95,98
10,21,22,24,28,55,58,61,64,70,71,81,83,89,92,99
6,10,14,15,16,32,34,35,48,55,58,62,76,81,84,87
6,14,26,32,42,44,47,56,61,64,67,70,74,82,86,90
3,16,19,20,21,22,28,32,35,38,39,56,61,66,83,94
11,22,32,35,47,60,61,70,76,86,87,88,89,94,98,99
3,5,9,16,29,30,34,54,61,66,67,77,81,90,91,99
9,11,21,23,34,35,52,61,66,67,70,81,85,90,91,99
9,12,20,43,44,47,52,55,65,69,73,76,82,89,95,98
14,17,22,25,29,32,47,48,61,62,71,72,74,89,92,99
2,7,12,14,17,26,28,39,61,67,68,71,81,85,86,95
1,5,25,29,30,32,40,48,61,71,76,80,90,96,98,99
5,20,21,25,28,33,37,56,61,62,66,69,71,92,93,98
2,7,9,14,15,18,21,24,34,37,52,58,60,81,89,96
2,8,9,11,12,16,29,32,33,34,35,55,64,76,99,100
1,5,7,20,28,30,32,38,47,50,62,71,83,87,91,93
5,7,11,15,17,30,34,46,48,52,69,81,82,87,89,97
2,8,21,28,37,38,45,58,66,67,69,81,91,95,96,98
3,8,14,21,25,28,30,31,32,47,64,65,67,74,83,92
3,9,20,22,25,40,55,64,68,69,70,71,78,82,87,90
14,17,21,23,24,25,47,55,56,64,73,75,82,83,85,97
2,3,9,16,20,23,24,26,38,42,43,68,69,70,98,99
21,22,34,35,40,42,56,61,67,76,82,90,92,94,95,100
7,11,14,15,19,23,32,35,48,52,60,76,77,81,87,90
5,8,10,14,16,32,44,52,55,60,75,81,83,87,89,95
7,9,20,21,35,39,44,47,56,64,66,75,85,90,93,98
9,17,20,29,35,44,47,55,59,61,64,81,85,87,91,99
9,14,16,23,25,30,32,43,59,60,62,64,70,83,87,95
16,20,21,24,33,34,37,39,50,55,58,60,62,76,81,95
25,29,35,42,47,50,55,60,64,71,75,82,83,84,90,92
3,4,7,14,21,23,25,34,35,42,46,48,77,89,97,99
11,32,34,38,42,47,55,62,71,74,82,88,89,90,92,93
14,22,28,34,40,42,52,55,61,67,70,73,76,85,86,87
3,20,26,34,35,39,58,61,69,76,77,81,84,85,87,99
1,5,6,14,21,23,25,47,48,55,62,64,71,93,95,98
7,14,15,16,19,34,38,44,48,56,59,67,78,81,87,89
1,8,11,14,15,16,25,26,30,47,48,52,55,60,67,83
4,5,8,11,14,16,21,28,30,32,34,52,55,64,70,97
1,2,14,24,25,40,58,64,69,70,79,85,86,87,95,98
5,21,24,28,37,42,56,69,81,88,89,93,94,95,96,98
1,10,16,20,21,25,30,44,50,52,60,69,76,82,83,85
2,8,14,37,42,44,48,69,71,72,81,87,89,94,96,98
14,25,28,32,34,35,41,44,58,61,65,76,86,87,92,95
1,2,19,23,25,32,35,37,48,55,56,61,62,64,95,98
7,12,20,23,28,32,35,38,63,71,72,75,86,87,93,98
2,5,8,11,16,22,26,44,61,64,67,81,85,86,95,98
1,25,29,30,32,37,42,47,61,62,63,71,74,85,94,98
5,11,14,16,24,28,30,40,42,55,58,73,78,87,89,98
7,9,34,39,46,47,50,52,58,61,71,74,76,81,89,95
14,16,22,32,38,48,61,62,68,73,77,78,81,83,90,99
10,12,14,17,24,25,30,39,44,47,64,69,82,83,85,87
3,7,19,20,28,34,35,39,42,50,69,70,71,76,89,91
11,25,32,34,35,38,40,47,48,61,64,70,79,87,94,95
6,26,29,34,42,47,55,62,64,67,69,74,75,77,95,99
16,21,26,30,34,40,43,55,56,66,67,74,85,89,90,94
2,5,12,14,21,48,54,60,61,62,64,68,79,81,98,99
14,16,19,21,24,28,32,34,40,55,56,58,60,71,96,97
7,12,14,34,37,38,42,44,46,47,49,67,85,87,92,95
5,20,21,22,23,29,35,37,54,55,66,68,81,90,98,99
8,11,15,16,24,30,42,55,60,64,70,81,83,87,88,89
3,14,24,37,38,47,55,56,61,63,71,75,77,89,98,99
2,5,20,24,25,37,40,42,53,69,70,71,72,92,98,99
7,10,12,16,23,24,28,37,59,60,62,64,69,71,87,98
1,3,7,8,21,25,26,30,35,61,67,85,94,95,98,99
7,16,21,25,28,35,40,53,58,67,75,76,86,94,95,98
7,10,16,20,21,23,24,29,30,42,44,59,66,76,82,83
3,9,12,17,21,22,25,32,37,61,67,71,74,76,89,97
20,47,55,56,60,62,64,68,71,87,89,91,94,95,96,98
2,22,25,29,35,48,50,53,55,57,62,67,71,76,86,98
3,4,7,28,33,35,38,39,47,56,67,81,83,87,89,95
7,12,15,21,29,30,40,47,48,64,66,67,74,83,84,91
7,11,20,22,38,44,47,48,54,61,66,70,74,81,93,98
8,11,24,25,28,34,38,46,55,61,62,70,71,85,87,89
5,7,21,29,30,32,34,35,39,46,48,63,66,77,81,90
7,19,20,28,30,33,38,47,52,66,70,81,92,94,95,98
2,7,21,22,29,30,35,36,38,40,48,66,67,70,81,83
7,9,25,29,30,56,59,66,68,69,71,82,89,90,94,98
2,14,24,32,55,56,62,65,68,76,81,82,85,87,94,98
2,11,16,17,30,37,38,61,62,63,64,74,77,81,95,98
2,12,16,20,23,34,37,42,54,64,65,74,85,87,92,95
15,23,24,25,28,32,47,49,56,60,61,62,76,87,96,98
7,14,17,25,47,60,62,64,69,74,75,82,83,84,87,92
2,5,14,24,25,40,42,46,58,59,61,69,83,86,94,95
5,7,8,20,22,28,47,51,60,66,69,70,81,83,94,95
3,8,20,21,24,33,42,46,66,69,76,81,83,84,85,86
6,13,21,28,29,32,42,64,66,70,73,74,81,83,85,90
4,5,7,8,12,16,20,25,32,71,75,76,82,83,86,93
1,9,16,32,37,43,44,50,55,64,66,73,74,93,95,98
12,14,16,17,22,25,34,42,44,48,69,74,76,90,95,97
8,30,39,55,61,66,67,72,74,75,81,83,85,90,93,99
1,5,9,16,21,46,56,60,69,71,81,89,92,93,98,99
2,10,14,16,25,29,55,62,65,76,82,83,84,85,94,95
2,7,12,14,16,34,35,38,44,77,81,86,89,91,92,99
5,12,23,35,44,47,48,55,61,66,67,81,84,91,96,99
5,11,20,42,54,58,61,68,69,70,71,77,85,87,89,99
1,2,8,20,25,29,30,38,48,55,60,61,62,83,92,95
6,15,16,20,21,23,24,25,44,46,47,48,56,60,75,83
2,25,28,35,42,44,50,66,67,79,85,89,93,96,98,100
1,9,11,12,30,32,34,46,50,55,61,62,66,74,89,95
9,10,17,25,38,42,44,47,52,64,66,68,69,82,83,95
3,7,8,12,24,26,34,37,38,42,65,66,67,85,87,99
2,3,10,14,22,42,50,61,71,74,76,77,82,83,85,92
6,7,14,15,16,32,40,48,56,68,73,76,81,86,90,98
4,20,25,33,38,42,48,60,61,62,66,70,79,87,90,98
5,15,25,31,32,34,43,48,52,61,66,70,79,82,87,89
1,15,16,19,24,42,56,60,61,62,71,77,86,89,92,98
5,7,12,17,42,44,47,60,63,66,67,71,73,82,83,87
9,10,11,14,21,25,31,34,35,58,60,61,64,69,70,99
14,29,30,42,43,45,60,62,69,74,75,81,83,89,90,99
14,19,24,25,34,47,55,56,65,68,76,82,85,86,87,93
12,17,21,22,31,44,46,55,67,69,71,74,76,86,98,99
2,3,7,8,15,22,25,30,32,44,60,74,76,78,83,89
24,26,28,32,34,37,38,40,43,55,56,61,71,81,87,93
16,37,40,47,48,52,55,63,66,76,77,79,83,87,89,95
14,15,19,21,25,28,47,52,60,63,68,69,76,77,83,94
2,12,14,16,19,28,35,52,58,64,69,71,76,87,91,98
1,2,7,23,24,37,38,53,61,77,81,88,89,93,95,98
2,19,20,29,30,56,61,66,69,75,76,78,81,82,87,98
3,16,34,48,55,58,64,66,69,76,79,86,90,92,99,100
1,12,20,23,39,48,52,55,60,61,66,76,87,90,98,99
15,19,21,32,35,37,39,48,55,56,67,71,76,93,94,98
2,7,19,21,25,34,37,50,52,63,67,74,75,82,89,95
5,12,23,28,35,42,47,50,63,64,69,71,73,86,87,98
1,8,10,15,21,28,30,35,38,55,58,61,65,67,81,90
3,29,34,37,38,40,46,47,61,65,66,67,69,81,85,99
1,9,10,14,16,21,25,34,37,38,52,56,61,70,71,74
4,5,12,15,29,32,34,35,47,53,55,64,68,82,90,94
2,32,34,35,37,40,42,64,65,70,73,81,85,87,92,95
5,7,14,16,19,28,39,40,64,67,69,77,81,85,90,94
3,6,8,12,15,25,32,34,37,38,61,79,85,87,99,100
5,6,9,16,23,29,32,34,35,36,39,50,61,64,66,90
3,7,16,23,25,32,34,35,53,56,64,71,82,85,90,92
2,24,30,42,43,45,55,59,62,66,69,83,85,89,93,99
2,3,16,25,29,34,48,54,55,63,66,74,75,76,82,89
2,3,7,21,27,34,35,42,43,48,60,66,70,79,86,89
3,9,12,14,24,34,39,55,57,61,76,79,81,87,90,99
8,9,14,16,38,40,46,52,55,68,69,74,81,89,90,100
2,4,7,8,22,24,30,34,62,69,70,76,81,85,89,95
16,26,37,38,42,58,62,67,73,74,83,85,90,92,94,95
7,8,11,25,28,34,42,64,68,70,71,74,78,85,89,90
5,7,15,20,23,29,37,47,57,62,69,76,82,87,91,98
16,17,21,24,25,32,34,55,62,64,65,66,70,72,85,99
2,7,8,24,29,38,40,59,61,66,75,83,87,88,89,99
7,8,24,32,37,39,47,60,62,71,76,79,81,83,93,99
2,8,15,20,21,24,37,38,44,55,69,79,83,85,93,97
2,7,15,24,28,29,32,34,38,42,43,72,77,85,91,93
16,20,44,52,55,60,61,64,66,74,75,77,82,83,90,96
8,14,25,35,40,47,48,58,59,67,75,76,90,92,95,98
20,23,24,25,44,47,55,60,61,68,70,86,89,90,91,95
1,14,17,28,29,35,38,44,47,55,64,71,78,83,87,92
8,24,26,38,42,47,55,60,62,64,65,67,71,73,82,98
7,19,20,21,24,29,33,42,48,50,56,71,76,81,83,99
14,16,20,27,35,38,43,44,48,52,55,61,83,86,94,95
7,12,16,17,21,26,35,40,43,48,76,81,89,90,98,99
8,21,25,30,31,32,42,48,52,55,60,64,74,91,96,98
7,15,17,21,35,39,42,62,70,84,85,86,88,89,90,98
8,15,16,24,25,30,34,42,59,60,62,64,66,69,70,100
1,7,12,17,19,29,38,42,47,64,66,74,79,81,98,99
11,21,23,25,31,32,58,61,71,74,76,77,82,83,86,97
2,3,6,7,14,15,21,23,28,29,32,33,60,74,83,89
7,22,32,35,42,46,47,56,62,68,71,76,81,90,98,99
2,20,22,24,25,29,55,56,69,72,76,86,87,89,94,99
2,4,15,16,29,30,32,34,35,42,55,60,62,63,89,91
1,2,3,7,9,15,17,20,25,30,42,45,53,66,85,98
7,15,24,28,29,32,37,42,46,50,53,62,66,83,85,90
7,22,25,29,32,34,38,47,64,66,74,82,87,93,95,96
2,3,14,16,21,26,34,37,54,55,60,64,70,76,81,97
2,3,7,11,14,23,26,28,42,56,64,69,74,81,98,99
30,35,42,45,47,48,55,58,63,66,69,70,76,83,89,92
2,11,22,27,38,55,67,70,74,77,81,82,83,87,94,95
1,2,12,34,38,45,52,53,55,66,67,69,77,82,87,95
2,5,9,17,20,21,22,25,26,29,34,35,55,68,69,95
9,10,12,14,16,35,42,58,59,60,62,69,76,81,95,98
10,25,28,29,42,50,64,66,69,76,83,84,86,90,95,96
2,14,15,16,19,25,26,28,35,38,58,69,77,83,87,94
3,12,14,20,23,24,25,38,42,68,69,79,84,85,90,98
2,15,19,20,29,42,48,55,59,62,74,76,77,89,91,98
1,4,7,14,23,30,42,44,47,48,52,61,67,83,85,96
15,20,33,35,37,39,47,56,61,62,69,73,76,85,87,98
1,2,7,8,14,15,23,34,35,38,46,61,67,70,86,87
5,12,16,17,19,23,25,34,37,38,42,48,53,67,71,75
1,7,14,15,21,24,32,34,58,62,76,81,86,88,90,96
2,6,11,20,21,24,40,51,52,55,69,70,71,82,85,89
10,12,16,20,34,42,50,59,60,66,82,86,87,90,93,95
7,12,15,28,42,51,59,66,67,74,86,87,90,91,93,98
7,8,20,21,29,37,48,61,62,64,65,72,90,95,98,99
7,15,16,20,25,39,48,51,64,66,69,70,79,82,87,93
19,20,25,28,35,38,42,44,55,60,65,70,71,75,87,94
1,5,14,19,21,23,34,35,42,48,55,59,69,71,77,93
11,16,20,30,38,44,58,66,68,69,71,81,82,83,90,100
2,3,7,9,11,23,24,45,56,61,64,67,68,83,86,89
2,19,28,34,37,38,39,42,53,55,61,62,66,67,74,93
14,34,36,37,40,48,55,59,61,64,67,70,75,87,90,95
12,15,16,20,21,24,25,30,52,54,55,79,83,85,90,92
7,15,19,20,47,56,59,62,66,68,74,76,81,82,87,98
2,4,12,32,33,34,44,48,50,60,61,66,68,81,82,89
8,14,22,28,34,38,39,44,47,55,61,64,67,70,81,99
5,25,28,30,32,45,61,63,65,67,71,87,89,93,94,95
5,17,20,24,29,39,42,61,62,66,69,82,86,87,98,100
2,5,14,21,29,42,56,69,81,82,83,86,91,94,95,96
1,3,20,25,36,40,42,48,58,69,83,85,87,89,91,95
8,9,16,30,34,43,52,55,67,68,71,74,81,84,89,95
8,9,11,14,16,26,34,35,40,42,69,81,85,87,89,93
5,14,17,25,28,29,38,42,55,68,71,73,78,83,89,99
3,7,12,14,21,24,32,39,48,50,64,65,81,82,98,100
3,14,27,38,40,48,55,61,63,67,77,87,90,95,98,99
12,21,32,34,35,37,38,40,47,48,61,66,73,75,89,93
5,11,12,15,16,18,37,38,42,52,64,69,75,83,90,94
7,9,17,20,21,24,32,38,44,47,56,63,66,68,85,98
