pop,method,n,rep,Density,IB,LocalBalance
clust_uneq,srs,8,98,-0.36660521002986757,0.2679976056752013,1.8751137906395288
clust_uneq,srs,8,99,0.11564338595109691,-0.12931873520929368,0.4839415019838684
clust_uneq,srs,8,100,-0.4923761058827798,0.10604988457793717,1.6141279288147894
clust_uneq,srs,8,101,-0.5718573507637398,0.0687221444588553,1.564346843490691
clust_uneq,srs,8,102,-0.28137210710659494,-0.13188748586026244,3.898430768701244
clust_uneq,srs,8,103,-0.34684800923144943,0.09666270528946949,1.1176727880652835
clust_uneq,srs,8,104,-0.3393942015646524,-0.15930141050544327,7.875765710657754
clust_uneq,srs,8,105,-0.39050751222541985,0.16578745849316764,0.6202609762910168
clust_uneq,srs,8,106,-0.4630662782991761,0.14973097284461448,0.499281950924242
clust_uneq,srs,8,107,-0.5523014503085862,-0.05149073252349565,0.5059616407415088
clust_uneq,srs,8,108,-0.16278957533920618,-0.06726310921070482,0.24923471402314676
clust_uneq,srs,8,109,-0.4101263511782102,-0.07094685295675446,0.8582243615365786
clust_uneq,srs,8,110,0.2308905967818953,0.026973673017508186,0.7425386283299407
clust_uneq,srs,8,111,-0.47389368369093965,0.012967733589530786,0.959235563758906
clust_uneq,srs,8,112,-0.4233460172628804,0.12376249030027871,0.3281470643636378
clust_uneq,srs,8,113,-0.3784336834937153,-0.09149484883240971,10.574715079972684
clust_uneq,srs,8,114,-0.38637193149002247,0.024466506730481077,0.9139830847818429
clust_uneq,srs,8,115,-0.5322292356732203,0.07015104239127681,0.5214582330825535
clust_uneq,srs,8,116,0.09457491040287902,-0.11788303593439631,10.271517257531547
clust_uneq,srs,8,117,-0.3330960517101407,-0.06432593637810523,1.4965122303849148
clust_uneq,srs,8,118,0.1590789169380001,0.037581859168604,0.46671642593213203
clust_uneq,srs,8,119,-0.09086812670385534,0.007607368709108802,0.30519687020470443
clust_uneq,srs,8,120,-0.7301349378757604,0.06711783197754767,7.285654286060527
clust_uneq,srs,8,121,0.18719606291115995,-0.058915664923467816,0.7019812123456137
clust_uneq,srs,8,122,-0.15727445591377284,-0.250253181051415,10.207026703278668
clust_uneq,srs,8,123,-0.07508786613606466,-0.329518144741539,0.6080510422766251
clust_uneq,srs,8,124,-0.2828967556883799,-0.12410886558258195,1.820554464775027
clust_uneq,srs,8,125,0.1318545211390607,0.048018594243617395,0.6805544324527467
clust_uneq,srs,8,126,0.12228447865966904,-0.08461041259948669,0.5463982096237833
clust_uneq,srs,8,127,-0.39827786139861143,-0.10635209093839534,0.6509196431148565
clust_uneq,srs,8,128,-0.2771464786983735,-0.04254591906878324,0.4597411998828119
clust_uneq,srs,8,129,-0.21117530379040314,-0.2634523454105676,0.5352665585222205
clust_uneq,srs,8,130,-0.24994029464915107,0.10507240600017236,0.5933140208769181
clust_uneq,srs,8,131,-0.13830525510875497,-0.21207700362313317,0.4092517423968588
clust_uneq,srs,8,132,-0.20806600472202696,-0.1279315031151117,0.47704988857444713
clust_uneq,srs,8,133,0.14609606405711686,-0.3323553547496749,3.4118440344412555
clust_uneq,srs,8,134,-0.5825101549542036,0.021735947074711805,0.7251397963214764
clust_uneq,srs,8,135,-0.20960972460695299,0.09077298173155278,1.9191849446370504
clust_uneq,srs,8,136,-0.44643226280118486,-0.0029450056459037026,3.5471326408226562
clust_uneq,srs,8,137,-0.5813492629458026,-0.014021603083865875,0.6396766451373481
clust_uneq,srs,8,138,-0.3221501211098664,-0.13518972408305768,10.199926990042444
clust_uneq,srs,8,139,0.17066485314318167,0.22192245285355533,0.8959756279864798
clust_uneq,srs,8,140,-0.37205702283571673,-0.07363724034250582,7.534804312931634
clust_uneq,srs,8,141,-0.44011592571081204,-0.029035578174340163,10.46323765712574
clust_uneq,srs,8,142,-0.20459061928417016,-0.11595932914558288,0.5101415602803323
clust_uneq,srs,8,143,-0.8009139061350923,0.16087542828730605,0.7942749158981648
clust_uneq,srs,8,144,-0.384580549240613,-0.06093200428820487,2.9590096095685694
clust_uneq,srs,8,145,-0.17511529689951222,-0.034650450162865415,0.511349549513846
clust_uneq,srs,8,146,-0.723150552244079,0.38508596535596656,7.275679441122137
clust_uneq,srs,8,147,-0.4086129269355261,-0.08907774664124866,1.758679226273664
clust_uneq,srs,8,148,-0.4923396307595467,-0.09007975135753953,1.5942485680006642
clust_uneq,srs,8,149,-0.1367073692054689,-0.06268223879917123,7.468415907828879
clust_uneq,srs,8,150,-0.24495379669342343,-0.1821361084679494,0.4150620340795713
clust_uneq,srs,8,151,0.17910819108489634,-0.15183786589167486,0.3572019416253068
clust_uneq,srs,8,152,-0.4940920590772505,-0.009275679365602826,0.7787153572914625
clust_uneq,srs,8,153,-0.7430908778120948,-0.04432349131965027,2.6402371803329308
clust_uneq,srs,8,154,-0.4539068367222695,-0.09836043731168337,0.32936250512995074
clust_uneq,srs,8,155,0.25193181318550456,0.14111251371059183,0.2177366647715299
clust_uneq,srs,8,156,-0.3022646416020782,0.005228673650002979,1.9599453854089555
clust_uneq,srs,8,157,-0.6179598572820575,-0.08178112351251993,1.5277410042145954
clust_uneq,srs,8,158,-0.2893287513577222,-0.0024943913723588914,10.260525114203178
clust_uneq,srs,8,159,-0.7030753347348396,-0.015825113815555986,7.8776731729060305
clust_uneq,srs,8,160,-0.20527960703401738,-0.17795080166670815,0.8406120776684411
clust_uneq,srs,8,161,-0.07855478040215799,-0.21196550396572478,0.5970140008225181
clust_uneq,srs,8,162,0.19046006278857516,-0.024870896992603163,0.3596169285982937
clust_uneq,srs,8,163,-0.24220882088191695,0.031241818844814324,1.5240979615074082
clust_uneq,srs,8,164,-0.37493293296130537,0.11754937704880426,1.650074324173414
clust_uneq,srs,8,165,-0.16133316304806333,-0.1744243692659829,1.6694305370611315
clust_uneq,srs,8,166,-0.18152697050298927,-0.007634882914547441,2.972345675988271
clust_uneq,srs,8,167,0.2260378604463274,0.06711009309418967,0.8095028419485026
clust_uneq,srs,8,168,-0.7212522531727014,0.05209912386935169,3.84819410389802
clust_uneq,srs,8,169,-0.7315685466172192,0.14738274162863793,2.2181675346233636
clust_uneq,srs,8,170,-0.16322305305893697,-0.25236531535867324,1.6958507553147086
clust_uneq,srs,8,171,-0.18837443808556154,0.009973239678391147,2.8891284547959435
clust_uneq,srs,8,172,-0.20647330029228145,-0.22742321203108648,0.4295687746133745
clust_uneq,srs,8,173,0.22140810258805363,-0.2687396757312052,1.7406266758795301
clust_uneq,srs,8,174,-0.46139427433085634,-0.20861559662639603,0.59165241053416
clust_uneq,srs,8,175,0.15103586356077192,-0.082541729365637,1.4662779111517075
clust_uneq,srs,8,176,0.19274069233275587,-0.11249715970386794,0.5509916555077352
clust_uneq,srs,8,177,0.17111371084653254,0.025135564937377574,2.7244853701430483
clust_uneq,srs,8,178,0.25352100048238907,0.12739961532739624,12.498594842217086
clust_uneq,srs,8,179,-0.3013120375157004,0.0068930656033918715,3.926409230271146
clust_uneq,srs,8,180,-0.673657949659291,-0.022395181411125613,0.5250337955485594
clust_uneq,srs,8,181,-0.2581935786285732,-0.12297538156121288,1.5834188548992136
clust_uneq,srs,8,182,-0.6540606227430557,0.16980026187849873,1.2327574397938226
clust_uneq,srs,8,183,-0.22896645383491315,0.027313732034032753,0.4508914747281575
clust_uneq,srs,8,184,-0.20098827835648914,-0.010920396052490032,1.4779367301325084
clust_uneq,srs,8,185,-0.3128487986978392,-0.15131006361837374,1.2162250038215054
clust_uneq,srs,8,186,-0.6829159091219624,-0.018955222409882372,1.1756962186234217
clust_uneq,srs,8,187,-0.5763199817436557,-0.2187688498470061,10.29452549789666
clust_uneq,srs,8,188,-0.274682491745054,-0.18519151763201203,2.1755849129280946
clust_uneq,srs,8,189,-0.37802832921149887,0.08202801206622994,0.46850803402891755
clust_uneq,srs,8,190,-0.5225833445210702,-0.057891767442042746,12.628093899171557
clust_uneq,srs,8,191,-0.3920149903781415,-0.04951613935686728,2.187808230543373
clust_uneq,srs,8,192,0.13494333592825672,-0.01660382275209869,2.987628767938908
clust_uneq,srs,8,193,-0.7595552937966776,-0.001995216275663008,1.8239370112860525
clust_uneq,srs,8,194,-0.18448918232000835,-0.1345988035224343,0.43221724605995376
clust_uneq,srs,8,195,-0.4634202688049245,-0.14743752975443022,1.9812767368633315
clust_uneq,srs,8,196,-0.3636592411840633,0.11081214159210447,0.34697443796341737
clust_uneq,srs,8,197,-0.39585591351010985,0.07525807161192162,7.398675729132809
clust_uneq,srs,8,198,0.3591180920533462,0.019786655563742036,10.930132339632818
clust_uneq,srs,8,199,-0.25825404822761044,-0.1551176641891921,1.5276964868491325
clust_uneq,srs,8,200,-0.6191386923113986,-0.04671965903655216,3.4588424253938923
clust_uneq,srs,8,201,0.12073654799445055,-0.15526079548620092,0.7216300267869722
clust_uneq,srs,8,202,0.16707642168045855,-0.030304909207040376,2.9865166889869905
clust_uneq,srs,8,203,-0.18916388260313552,-0.08099888063085839,10.060001276354184
clust_uneq,srs,8,204,-0.29037150559963326,-0.16974474232533585,0.9477645871337494
clust_uneq,srs,8,205,-0.43727143095087995,-0.05087616812508641,0.365134258284896
clust_uneq,srs,8,206,-0.3232119478556446,-0.05098430667657666,1.7023173656938857
clust_uneq,srs,8,207,-0.5666269758311685,0.0584780455388169,3.08646527408234
clust_uneq,srs,8,208,-0.16807828461630275,0.025301887632152305,0.49353983005442303
clust_uneq,srs,8,209,0.13028212573512596,-0.06587235136109029,6.928994049057285
clust_uneq,srs,8,210,-0.4752290550714293,-0.01023111851476055,0.5368560516993172
clust_uneq,srs,8,211,-0.4525473482932794,0.07401691320072044,1.567259132806899
clust_uneq,srs,8,212,-0.30325639185788195,-0.14875075803632373,4.703676916328594
clust_uneq,srs,8,213,0.15941337768311778,-0.2012680230832246,0.6611940038602298
clust_uneq,srs,8,214,-0.24412232924507923,-0.06071892522301205,10.275434102217503
clust_uneq,srs,8,215,-0.7052472814493302,0.08575359060630043,10.34825475596532
clust_uneq,srs,8,216,-0.47359398092532684,-0.23218921266923132,0.6569245856521835
clust_uneq,srs,8,217,0.2635327917065184,0.002877100820192966,0.7457767501440425
clust_uneq,srs,8,218,-0.3166996311119515,-0.19695039912782367,0.48980553690158396
clust_uneq,srs,8,219,-0.5951840392053075,-0.08268505835188286,0.8461837999683621
clust_uneq,srs,8,220,0.16516970908670628,0.08677440979051369,10.283941510013793
clust_uneq,srs,8,221,-0.11223664396963788,-0.024274295009320823,0.5683526518113904
clust_uneq,srs,8,222,0.25839578664049107,-0.11314840741272558,0.7665242399127251
clust_uneq,srs,8,223,0.20125111631882237,-0.2940000273368143,1.5076688812856547
clust_uneq,srs,8,224,-0.1595990902982698,0.22838366470424407,0.26301837877654616
clust_uneq,srs,8,225,-0.39010486658207033,0.1873606490874183,1.0057741602489276
clust_uneq,srs,8,226,0.10496128330800772,-0.10527887738517942,0.589928397696677
clust_uneq,srs,8,227,-0.2745930767372408,-0.12762120573243196,1.2716623789497228
clust_uneq,srs,8,228,-0.3318573408131834,-0.0818753239104348,3.10886448745087
clust_uneq,srs,8,229,-0.4116103452603523,-0.04452397414974759,0.24560296044849786
clust_uneq,srs,8,230,-0.2974836163554779,0.05781699345434148,3.0544752886719775
clust_uneq,srs,8,231,0.24463298013232448,-0.08448746498046036,7.07708896869085
clust_uneq,srs,8,232,-0.19153426139396934,-0.1619539529215278,0.5840068387146375
clust_uneq,srs,8,233,-0.5111277527328625,-0.05278362069805982,0.6492624228028773
clust_uneq,srs,8,234,0.2517540775441344,0.0037765880098960362,0.7091540106883728
clust_uneq,srs,8,235,-0.22693822218101914,-0.183600828996076,2.2983937289854675
clust_uneq,srs,8,236,-0.1374010080170929,0.09614888277237701,0.6601887009189276
clust_uneq,srs,8,237,-0.28771174897285445,-0.01725773253653791,0.5619858658080154
clust_uneq,srs,8,238,0.24065413842043704,-0.15599608099493248,3.4141193546645496
clust_uneq,srs,8,239,-0.45659920991204983,0.12249651913439089,3.4510762596420435
clust_uneq,srs,8,240,-0.33145849551183004,-0.20483489626211038,3.0498704839251456
clust_uneq,srs,8,241,0.15117166910642776,-0.07118122598350174,3.6916928019798387
clust_uneq,srs,8,242,-0.5718285732478623,0.07670337820068658,1.7630808640032518
clust_uneq,srs,8,243,-0.29033681974838677,0.4452118963203398,4.434523558400647
clust_uneq,srs,8,244,-0.3014955842568507,0.10945685776161378,1.4166884112022466
clust_uneq,srs,8,245,-0.3854924344650817,0.0031070191639229043,7.913704457716315
clust_uneq,srs,8,246,-0.3359030853282371,0.20439045898181565,3.6980432141969795
clust_uneq,srs,8,247,-0.38585434150321357,-0.0861386838704033,1.5014044308775447
clust_uneq,srs,8,248,-0.708884733661578,0.01251700054842085,2.870051855935679
clust_uneq,srs,8,249,-0.41790229199472495,-0.11188799766245344,2.0095555794749846
clust_uneq,srs,8,250,-0.3962687402170398,-0.17417544915030844,0.3177180203769694
clust_uneq,srs,8,251,-0.5682177939579105,-0.07604679944860011,4.798096776522926
clust_uneq,srs,8,252,-0.4078662737148791,-0.03771113903385648,0.7056000083225897
clust_uneq,srs,8,253,0.148884449594457,0.12144283305626889,0.6579255671625682
clust_uneq,srs,8,254,-0.46871688932243605,-0.043814096145832614,1.625070498813181
clust_uneq,srs,8,255,0.11465206392250224,0.058696911008391986,2.5525544654308416
clust_uneq,srs,8,256,-0.3244453908858171,-0.09344911076262215,3.367918695042771
clust_uneq,srs,8,257,-0.2664728816172708,-0.13994678025180804,7.055909283564681
clust_uneq,srs,8,258,0.2526227411580937,-0.01044557536188624,1.5672916247579993
clust_uneq,srs,8,259,-0.08480720388693591,-0.26001647513373394,0.2100620923250517
clust_uneq,srs,8,260,-0.14288977916355106,-0.265886927437617,0.22880818269673803
clust_uneq,srs,8,261,-0.3436454490536687,-0.1481618247314835,0.3750492181379411
clust_uneq,srs,8,262,-0.7929601061474527,0.0643722761775384,1.050898276354884
clust_uneq,srs,8,263,-0.08188703185143525,-0.06179690203374227,2.9561039453187536
clust_uneq,srs,8,264,-0.3875829801105212,-0.13329017628969214,0.5827672905584141
clust_uneq,srs,8,265,-0.4025701993130079,-0.03413365426853137,0.3587848085586038
clust_uneq,srs,8,266,-0.2934718614607519,-0.03973816098261016,1.8166036940688453
clust_uneq,srs,8,267,-0.09653001577952833,-0.3842010520780809,0.29380904679277975
clust_uneq,srs,8,268,-0.2685937607038039,0.022387831494455734,0.4207815918143865
clust_uneq,srs,8,269,-0.6178802272243278,0.060938328940247595,10.22166371784013
clust_uneq,srs,8,270,-0.513251850502926,0.049506361670838245,7.8552262609359795
clust_uneq,srs,8,271,-0.30616564534381174,-0.21765484629479853,1.6067642845619006
clust_uneq,srs,8,272,-0.39940106419899646,-0.20289964086487156,0.48663274356515385
clust_uneq,srs,8,273,-0.3699380334386257,-0.2232604031212947,1.5498588086317504
clust_uneq,srs,8,274,0.13817692537551796,-0.07408276056323064,0.32445863985899204
clust_uneq,srs,8,275,-0.09419096114282136,0.10252731402808893,0.4401990427828506
clust_uneq,srs,8,276,-0.4181444916781449,0.06738705906030683,2.1302910926729397
clust_uneq,srs,8,277,-0.24895838472677267,-0.26498846713329044,2.1253015900652494
clust_uneq,srs,8,278,-0.3155888375862425,-0.08441412904810747,1.5474228371803838
clust_uneq,srs,8,279,-0.6252735024693473,-0.10468980937008687,2.546087263407835
clust_uneq,srs,8,280,-0.3179363676156671,-0.1013031637293111,0.7649463108897159
clust_uneq,srs,8,281,-0.5870831869608752,0.025778007056605524,0.4121261779180063
clust_uneq,srs,8,282,-0.43968581220925507,-0.08842336090789313,1.2837677735839639
clust_uneq,srs,8,283,-0.2810457772316202,-0.07786578545635567,0.531152790784163
clust_uneq,srs,8,284,0.23234930116921254,-0.15099299311313477,7.143718990684635
clust_uneq,srs,8,285,0.3820153450822704,0.2664653723165309,0.9501289651887247
clust_uneq,srs,8,286,-0.4859335695294139,0.07307421552012701,1.6213738240119537
clust_uneq,srs,8,287,-0.39011371746511847,-0.23934436213959684,0.6587735041196762
clust_uneq,srs,8,288,-0.7900142305536331,0.033295398496607585,0.6223374695597534
clust_uneq,srs,8,289,0.10105512705633461,-0.1114795045773093,1.412752324537428
clust_uneq,srs,8,290,-0.27930504216100904,0.07945199596293348,0.8327216019715239
clust_uneq,srs,8,291,-0.29336460784257806,-0.10812128189678359,0.6573877445746751
clust_uneq,srs,8,292,-0.572049865080555,0.08734920310226259,1.7627957546520525
clust_uneq,srs,8,293,-0.19604897208689354,0.11711148452242418,1.4225066319453008
clust_uneq,srs,8,294,0.16838345261333645,-0.05712642621522423,2.9284170131643936
clust_uneq,srs,8,295,-0.485277338634089,-0.022170159385344244,8.021988773966315
clust_uneq,srs,8,296,0.262478373336986,-0.12531520704392046,0.8649565613993639
clust_uneq,srs,8,297,0.31580770256203083,-0.03894016846856874,0.7139712843615322
clust_uneq,srs,8,298,0.24448152315721267,-0.02912943673913945,10.40845369301909
clust_uneq,srs,8,299,0.16323383178010573,-0.004443410273806201,0.3411067263561203
clust_uneq,srs,8,300,0.1723875704336104,0.06957174678801625,0.665095057817227
clust_uneq,srs,8,301,-0.36202912732038023,-0.026029390226693417,0.9663626177051147
clust_uneq,srs,8,302,-0.383562027381843,-0.08209711818473502,2.6318417200922455
clust_uneq,srs,8,303,-0.5745310368430687,-0.0025040198633553136,1.4897602403730907
clust_uneq,srs,8,304,0.17832707498912914,0.06060893690822113,3.588869804298986
clust_uneq,srs,8,305,-0.2965388960726626,0.09430104912851008,1.5250034300495352
clust_uneq,srs,8,306,0.15912883065670352,-0.11445467234309263,0.38775364851560157
clust_uneq,srs,8,307,-0.7035394467639026,0.07479469420846067,1.8821189841618686
clust_uneq,srs,8,308,-0.46995212871303627,0.029126628055139006,1.575193910620406
clust_uneq,srs,8,309,-0.6898990586597028,-0.024597083797594264,3.4250882406071774
clust_uneq,srs,8,310,-0.43317454399753397,-0.10123408213440999,10.439673803420186
clust_uneq,srs,8,311,-0.13554920080939023,0.07232424617337002,0.27937486895369124
clust_uneq,srs,8,312,-0.24675538812632897,-0.043966430436747236,10.272855070890563
clust_uneq,srs,8,313,0.10983286687011787,-0.0499373909257993,7.380455905712183
clust_uneq,srs,8,314,0.05663687478919843,0.0483048564913992,1.7729560428842632
clust_uneq,srs,8,315,0.19164316106597426,0.14551245596126233,1.6446991627470835
clust_uneq,srs,8,316,0.21411057231757125,0.12457004328169798,0.5232522876099542
clust_uneq,srs,8,317,-0.14134232717395231,0.02631453569188964,0.5565092654632325
clust_uneq,srs,8,318,-0.3725863840944208,0.27997736333475587,10.078441383065673
clust_uneq,srs,8,319,0.16526730322138314,0.031766242281480256,0.4709784888906169
clust_uneq,srs,8,320,-0.6485456794268499,0.01141245662530993,0.8067065288377203
clust_uneq,srs,8,321,-0.2956724240702029,-0.2287076845152094,0.4108005242426127
clust_uneq,srs,8,322,-0.31625346705360624,-0.22587593621697152,0.4770688318904549
clust_uneq,srs,8,323,-0.6221919393184094,-0.03628200367853197,0.8624282602917589
clust_uneq,srs,8,324,-0.4682294137175984,-0.12393469651085363,1.8166762629289093
clust_uneq,srs,8,325,0.20203622171741115,-0.2800471539370341,3.4752313402823414
clust_uneq,srs,8,326,-0.45230045936240393,-0.08977392520891479,7.132901805841533
clust_uneq,srs,8,327,-0.23287808254005793,-0.24356739866644975,3.9466079320046052
clust_uneq,srs,8,328,-0.4788702964060041,-0.15687034154639184,1.6735207764274906
clust_uneq,srs,8,329,-0.6480777419265397,0.0030683518176955944,0.5208555539663008
clust_uneq,srs,8,330,-0.3729405405925009,0.02292641725647008,2.1234333822372045
clust_uneq,srs,8,331,-0.5210432143145821,0.07455576873946432,7.675319747417955
