"V1","V2","V3","V4"
55,70,73,89
55,73,80,97
12,76,85,95
1,75,82,93
14,29,38,42
2,27,36,85
2,21,43,87
5,88,96,97
18,29,57,82
40,53,70,73
42,61,62,79
47,80,81,97
26,27,74,75
16,38,52,62
48,51,56,79
5,67,73,76
1,10,67,97
13,55,86,88
25,35,48,52
25,30,91,92
23,36,40,64
37,52,66,90
44,53,64,86
8,25,48,98
31,52,82,97
25,33,35,76
16,68,83,93
14,22,57,82
9,38,69,89
22,27,74,79
5,39,80,97
14,25,81,89
5,8,46,51
18,34,42,83
2,16,59,90
43,75,82,91
29,42,71,78
70,81,88,91
66,76,87,94
3,4,47,88
4,8,13,23
5,9,27,42
21,39,56,88
5,35,56,85
12,29,38,42
10,27,55,83
10,59,76,94
49,73,74,79
40,53,93,94
49,71,74,90
15,23,33,49
9,28,42,82
43,65,85,94
5,23,67,70
11,29,30,82
32,34,75,78
18,29,80,98
21,32,76,94
21,37,70,73
56,62,74,98
52,55,82,88
64,78,85,96
16,43,68,90
23,28,64,78
29,80,81,89
29,42,60,81
17,29,57,82
16,27,62,99
14,15,16,88
34,53,75,84
14,34,42,95
47,56,80,81
39,47,83,88
22,49,74,100
4,43,70,73
24,47,64,66
22,27,74,100
1,35,66,90
7,23,71,76
14,22,37,88
39,56,74,94
14,21,51,59
8,28,51,89
2,37,68,83
32,36,85,97
9,17,66,98
8,23,36,96
21,49,79,83
13,16,61,62
46,81,91,92
25,35,48,56
13,40,52,88
31,61,68,80
53,62,65,97
57,75,78,85
32,38,42,75
9,32,66,71
10,25,29,84
19,21,62,70
7,13,25,71
67,76,85,95
43,48,51,76
24,62,66,70
10,55,83,93
30,44,80,89
25,27,83,91
22,37,69,80
16,20,83,93
53,67,73,76
9,37,42,93
23,67,78,83
35,42,64,68
15,21,62,97
52,73,81,89
22,80,82,93
26,51,53,97
16,49,65,75
17,38,66,75
2,26,82,90
14,23,48,59
22,27,74,95
25,30,38,89
17,23,38,47
13,17,51,87
47,70,81,88
19,30,37,90
4,22,53,97
1,25,30,91
2,74,79,90
49,55,73,91
8,48,51,98
16,22,47,61
5,7,23,83
8,82,95,98
38,69,74,83
13,25,52,92
25,30,38,42
9,21,35,52
9,12,55,66
15,78,85,97
35,68,76,85
7,9,71,80
5,8,11,88
16,22,87,93
26,74,93,94
2,10,22,65
18,51,66,76
47,70,85,86
64,78,80,98
2,11,76,85
53,62,65,86
67,75,82,89
45,68,81,97
7,13,22,37
29,42,51,55
21,25,52,98
36,59,66,90
52,66,75,81
18,29,49,85
34,44,75,89
29,46,55,89
4,24,29,74
1,16,22,27
16,76,90,93
39,51,53,56
9,17,38,48
22,52,74,98
10,40,47,76
2,4,85,88
13,51,61,68
23,54,76,78
14,21,28,94
27,66,75,92
8,23,47,77
21,23,40,97
9,15,74,88
9,38,42,43
2,59,74,90
30,37,81,88
9,14,21,59
10,33,69,97
24,45,47,97
10,47,49,75
17,37,90,91
24,36,46,91
5,26,49,88
9,41,81,89
37,62,93,97
21,71,75,93
9,21,34,59
24,62,66,93
13,14,25,55
5,11,14,51
25,29,42,71
10,29,71,84
32,71,78,94
23,47,67,76
4,25,30,48
21,34,64,95
2,25,74,79
22,27,74,81
6,16,61,90
36,80,83,86
9,14,21,40
19,29,33,42
19,38,56,89
14,55,88,91
25,30,53,81
9,40,70,74
56,78,85,94
9,13,18,19
19,37,64,73
13,34,55,75
16,30,46,48
14,44,51,91
25,40,48,56
9,49,55,85
33,66,73,86
13,80,92,97
5,23,64,67
23,47,67,83
48,67,71,94
11,16,32,75
4,16,22,69
5,23,35,76
11,16,22,93
34,44,66,97
35,36,76,80
25,30,82,84
37,40,70,75
9,47,61,79
8,18,61,80
49,75,82,84
70,73,81,89
18,64,85,91
48,56,88,98
1,13,22,24
34,47,75,93
13,35,52,62
21,27,70,80
35,48,56,80
4,29,43,53
30,71,80,90
15,29,47,85
18,21,22,29
21,22,69,92
5,10,14,81
13,37,61,62
11,34,36,83
8,23,81,89
14,16,25,87
27,31,74,90
17,23,30,68
40,53,56,88
31,67,74,75
5,56,81,88
8,22,67,82
34,52,83,89
22,26,66,93
42,61,71,90
11,25,74,83
9,55,66,69
37,46,88,90
16,31,62,74
10,30,67,90
30,37,83,91
15,16,64,73
1,24,88,91
2,48,74,88
9,66,69,92
13,23,52,81
38,66,76,94
2,11,13,85
22,38,66,93
8,34,35,66
33,76,80,86
13,24,29,44
39,64,73,74
5,76,85,96
25,37,61,76
14,34,72,74
22,73,74,98
17,34,90,95
13,43,51,76
5,30,67,80
17,87,91,94
23,47,64,81
70,73,91,92
10,30,51,71
2,55,66,76
27,37,48,62
33,51,66,76
4,23,89,97
15,22,69,92
2,47,83,85
16,22,42,93
25,30,44,89
5,23,60,76
49,66,88,92
10,18,29,33
27,64,78,80
7,14,25,89
1,16,25,50
9,12,33,53
47,79,83,85
13,40,75,82
34,42,64,71
16,22,35,71
23,54,83,89
7,31,75,82
35,36,49,90
38,42,52,97
25,74,76,98
18,19,22,47
2,72,74,96
21,62,86,100
10,33,61,76
1,10,64,86
9,15,56,82
5,32,81,88
14,81,88,89
2,5,22,77
9,40,53,61
8,48,88,98
18,35,64,85
13,14,55,88
36,52,66,73
9,55,66,69
37,51,83,93
37,76,85,86
8,33,61,80
2,44,53,90
2,16,26,76
4,21,22,85
4,13,70,85
13,38,51,64
37,46,51,56
51,52,62,66
17,29,42,81
13,25,38,52
1,34,52,83
17,87,90,91
38,66,97,99
13,38,51,52
29,38,45,85
5,18,23,56
33,47,62,67
9,66,87,98
51,81,89,97
9,38,66,69
25,47,65,76
10,18,34,83
2,53,62,87
10,64,67,87
2,33,80,87
75,82,88,96
8,34,44,89
5,22,46,51
18,30,51,91
21,51,59,70
29,40,42,47
17,48,88,98
30,55,83,88
25,67,82,83
13,24,62,87
8,10,47,93
2,9,38,42
14,19,78,88
2,37,47,62
64,78,88,98
14,26,62,74
16,30,42,71
5,7,23,56
18,24,49,88
25,30,39,48
21,26,51,70
2,74,87,90
15,29,61,82
1,13,25,30
21,25,56,98
5,8,39,51
2,71,85,91
5,23,40,56
62,74,94,95
61,66,90,92
8,35,36,85
42,44,83,86
10,64,67,73
17,29,71,82
25,30,38,91
25,30,38,66
2,8,74,81
52,76,88,92
54,76,91,95
47,75,81,93
35,64,68,80
48,51,52,59
18,42,59,62
24,46,76,86
15,17,23,83
1,13,23,67
13,43,68,90
8,27,87,91
18,43,73,91
61,62,82,99
66,76,86,92
47,79,88,97
8,47,80,81
34,50,66,89
10,15,34,97
31,37,61,90
40,42,56,62
2,18,76,85
15,51,56,78
9,66,89,98
34,45,64,66
22,48,51,56
16,22,72,93
35,68,85,97
52,55,73,89
55,90,91,93
37,52,58,83
21,24,60,75
25,26,52,89
52,53,87,94
39,42,69,75
9,15,61,82
13,52,73,92
13,37,69,75
16,36,93,97
67,78,83,88
7,26,29,42
33,42,61,62
34,89,93,100
32,38,83,85
8,21,25,27
42,44,51,56
25,56,59,91
14,50,71,85
15,25,53,56
25,29,55,66
18,19,91,94
52,67,74,75
47,59,85,97
10,47,52,59
9,32,89,92
7,23,78,83
67,68,76,85
8,78,85,98
1,2,10,54
47,55,56,88
10,13,46,76
47,54,64,92
21,22,38,69
41,80,81,97
18,21,80,86
16,49,72,90
16,22,79,93
2,8,42,44
21,25,40,56
33,80,83,86
24,35,48,75
16,44,75,93
21,62,95,98
25,30,55,91
27,62,74,75
13,24,43,90
22,38,74,97
53,61,62,87
67,68,80,83
11,22,74,93
15,64,73,78
39,47,56,73
38,80,86,90
33,62,66,86
10,24,76,84
62,74,86,87
32,56,68,73
8,23,81,89
10,60,87,94
5,25,70,81
9,48,59,70
28,61,82,90
24,42,69,83
37,50,70,73
13,14,55,88
25,30,42,71
1,10,32,75
5,8,27,88
23,47,67,76
42,62,92,97
22,48,84,85
24,49,65,90
7,52,62,78
24,46,47,76
7,34,73,87
10,75,87,97
49,66,75,92
52,66,71,73
1,17,34,57
24,32,75,89
5,8,23,49
51,70,78,79
4,21,51,70
42,70,90,98
35,36,80,83
38,51,52,91
2,16,84,90
4,49,53,75
9,21,29,59
16,44,49,90
25,29,36,86
16,27,31,90
64,71,74,86
4,9,46,91
25,30,35,48
7,25,47,87
10,29,68,98
34,50,66,83
17,42,62,81
25,55,76,91
24,45,47,76
15,56,78,85
28,53,64,94
9,21,69,92
13,67,76,78
43,53,87,90
39,53,76,94
47,67,74,75
14,75,82,84
43,68,85,90
56,68,80,90
21,70,86,90
29,33,40,90
5,59,85,97
24,42,49,90
8,15,51,89
29,82,84,87
2,4,66,90
8,23,36,46
1,16,25,56
7,8,82,87
28,29,42,71
14,25,40,53
24,47,76,84
29,32,37,76
36,39,64,80
5,51,67,76
36,76,85,86
1,22,34,74
34,64,65,89
48,62,76,86
21,40,62,70
9,32,55,83
17,22,48,71
70,73,81,89
25,30,71,91
33,76,80,86
22,57,74,85
76,78,94,99
4,30,51,89
38,74,75,93
5,15,70,88
17,74,75,81
53,70,79,94
2,33,66,90
4,51,53,70
17,34,64,78
17,53,87,94
26,34,47,64
10,22,26,27
10,27,83,87
13,22,37,39
40,53,88,97
7,8,68,85
47,64,80,98
22,27,33,89
26,62,69,89
8,23,26,49
48,66,71,97
1,10,62,93
13,24,52,90
22,35,68,74
16,22,69,100
8,48,49,73
7,37,66,75
30,55,66,75
10,22,27,87
8,23,81,89
20,27,62,74
33,51,52,91
47,52,55,88
38,47,88,97
25,49,68,86
32,53,73,87
15,29,62,82
21,69,87,90
48,56,88,98
14,78,81,88
13,38,70,73
9,33,43,80
51,69,76,91
16,48,61,90
9,15,74,76
23,37,43,97
66,86,87,90
18,22,42,86
43,47,83,85
5,7,80,83
16,61,90,95
34,48,52,73
18,42,52,94
21,34,43,64
23,47,79,97
7,29,42,82
28,73,75,82
59,78,83,85
2,29,38,42
14,21,22,81
71,76,80,94
23,39,48,76
15,47,56,85
7,10,75,100
5,10,75,86
11,22,37,93
64,71,85,96
29,71,74,98
22,66,92,93
4,14,47,51
35,66,76,92
16,39,47,64
52,55,73,91
2,15,16,22
18,22,69,80
15,51,76,78
5,15,23,70
10,47,61,90
37,70,73,79
8,38,66,88
13,70,73,81
5,14,23,67
32,34,68,75
16,29,42,98
7,64,66,92
27,37,75,91
10,68,70,90
64,78,88,95
30,34,71,88
32,34,75,78
2,47,51,66
2,16,79,88
36,53,86,90
17,66,87,90
13,68,73,86
16,35,46,90
62,74,81,86
33,43,74,83
71,78,80,97
30,38,84,88
40,70,78,80
24,83,84,89
36,80,83,86
9,54,58,74
5,7,25,56
16,22,31,52
14,53,65,94
8,17,38,80
70,74,87,90
21,25,67,97
59,61,66,75
8,27,68,88
13,25,30,55
20,24,53,94
25,30,37,76
8,24,44,89
1,67,73,78
21,51,65,70
25,71,76,86
2,5,66,90
2,26,78,90
14,53,62,79
3,22,24,52
24,47,83,96
7,16,44,62
8,48,88,96
8,18,35,85
7,8,9,37
4,51,74,76
1,80,83,86
30,37,88,91
37,62,66,86
15,29,55,74
37,39,66,97
1,49,82,90
34,36,42,83
16,46,59,75
2,38,74,83
42,62,71,86
25,70,81,91
48,73,76,98
4,14,53,90
16,22,28,29
19,51,82,91
13,25,30,71
10,65,69,83
2,53,65,88
52,66,84,92
8,60,74,94
33,34,64,66
33,80,83,96
10,52,75,92
21,23,26,56
24,36,69,91
26,47,85,97
22,27,37,66
48,51,76,98
12,24,29,89
34,36,66,76
17,23,48,98
51,70,81,89
16,33,56,86
27,31,82,90
43,51,76,78
21,29,41,71
4,23,78,97
33,40,80,97
13,22,37,93
24,61,64,91
53,61,68,81
25,40,53,97
13,32,75,92
21,58,80,86
9,24,47,69
9,33,42,93
31,52,78,94
13,30,55,88
67,70,73,82
13,24,54,76
19,34,68,80
13,30,71,76
25,29,71,74
10,15,87,97
29,32,65,82
29,65,69,89
28,51,70,74
2,66,90,92
33,56,73,80
14,38,42,88
29,39,42,78
13,37,39,62
13,24,25,64
49,76,82,94
10,29,43,68
30,62,81,89
24,70,73,91
8,23,61,66
22,30,31,74
8,13,25,35
19,25,30,78
15,34,76,91
33,66,75,86
42,55,62,93
25,30,71,91
40,68,80,97
11,61,74,90
14,31,37,73
2,87,88,89
29,40,80,82
10,12,66,87
33,80,83,86
9,59,69,89
24,30,73,91
9,14,33,50
12,24,83,91
38,52,66,73
30,71,88,89
23,37,61,64
14,74,86,90
10,59,87,97
16,26,52,75
59,76,88,89
11,30,85,98
5,84,85,97
48,51,76,93
22,52,71,74
29,36,39,74
2,25,65,89
69,91,92,94
29,47,81,88
24,28,90,91
18,22,24,91
43,64,66,71
47,76,80,98
5,8,51,67
24,42,49,64
21,27,62,95
33,42,51,64
30,37,77,88
10,49,75,87
29,32,66,92
34,44,89,93
22,74,92,98
2,23,42,44
14,51,55,91
1,67,74,90
26,54,80,97
2,48,59,62
33,80,83,86
11,51,64,82
14,51,78,84
9,44,53,93
34,42,50,64
29,37,39,66
32,38,42,75
2,53,58,64
2,85,87,89
21,22,23,27
8,35,85,89
61,64,78,85
8,27,36,85
35,37,56,88
25,29,42,81
5,23,40,61
23,78,90,96
14,38,73,74
2,13,37,77
14,24,47,88
70,73,74,94
47,75,85,96
2,37,42,62
4,61,62,74
19,29,78,80
8,39,47,85
9,20,69,82
53,65,76,94
22,27,44,53
9,43,51,82
13,24,64,71
23,48,76,96
37,45,83,88
16,57,75,86
13,52,73,92
35,36,64,80
21,64,86,95
30,47,51,87
14,38,73,91
37,49,88,91
9,42,74,96
34,64,71,80
7,62,74,76
23,37,46,76
2,21,58,88
8,23,66,67
32,66,75,92
48,59,88,97
32,38,66,75
8,48,88,98
22,53,81,87
15,16,64,88
52,73,74,100
34,89,90,93
35,62,69,82
4,23,76,78
8,23,78,96
31,53,70,94
27,64,78,80
4,47,85,97
21,25,35,100
52,53,65,94
17,53,65,94
16,25,29,59
1,19,34,66
17,55,66,94
18,52,80,83
2,13,37,90
4,23,91,93
45,56,70,88
8,16,46,51
10,13,29,81
1,34,66,97
21,40,64,88
51,89,97,98
7,23,76,78
29,38,60,89
10,33,83,94
30,37,62,91
9,10,36,69
18,55,61,85
16,22,26,56
49,66,75,81
22,24,69,95
18,62,86,91
86,87,88,89
42,43,75,82
25,55,91,93
64,78,92,93
34,68,70,91
9,25,74,98
8,21,34,44
40,74,75,94
16,22,69,87
60,76,92,94
5,70,81,88
10,30,65,90
78,80,96,97
16,29,36,79
51,60,76,78
37,52,73,83
40,48,73,76
9,38,42,69
35,64,84,85
11,78,85,97
34,64,66,68
2,26,52,74
22,33,34,66
1,25,56,89
23,30,78,99
9,15,44,74
57,75,82,96
9,42,52,92
1,10,14,22
9,13,76,92
43,53,65,70
53,68,86,90
16,28,64,88
32,34,91,100
14,25,38,74
13,16,39,83
29,32,42,92
21,35,58,88
14,40,53,88
16,61,90,100
6,21,35,52
25,30,48,55
35,53,68,76
20,61,82,90
2,16,65,89
13,40,64,68
12,14,23,68
2,10,26,76
12,24,83,89
14,40,48,88
29,44,89,90
10,29,41,87
1,66,73,86
6,51,82,88
14,25,40,48
8,25,35,48
5,23,67,76
10,53,87,97
18,73,86,91
59,74,83,94
16,56,73,91
74,76,84,94
8,26,53,88
17,26,74,75
16,22,93,95
59,68,70,85
22,66,69,92
2,10,41,90
25,71,85,97
17,26,74,90
10,11,29,48
42,70,71,94
2,53,62,65
29,66,69,92
18,51,66,97
9,10,57,68
34,47,69,83
10,22,61,96
27,56,62,78
27,53,68,76
2,31,47,80
7,36,83,85
24,61,62,91
23,36,64,67
21,49,59,90
8,21,24,49
21,25,40,56
4,21,70,73
21,32,75,92
67,75,82,100
13,70,73,81
1,7,10,83
29,42,65,82
70,73,78,96
8,34,45,100
71,76,89,94
35,44,53,64
21,49,62,81
8,39,73,82
59,68,75,85
29,37,40,47
18,42,76,86
26,47,70,80
25,30,55,89
21,51,76,79
37,61,72,73
2,80,82,93
10,68,96,97
24,48,56,85
32,34,64,68
53,65,69,76
25,49,87,91
8,23,35,47
1,7,16,22
69,73,91,92
26,80,83,89
10,71,76,86
15,25,48,97
8,10,59,94
30,37,42,73
13,25,40,68
33,66,76,86
13,14,38,88
29,55,82,84
40,53,90,94
16,33,43,75
21,35,56,73
43,76,78,94
2,31,36,80
5,8,46,66
7,75,82,86
1,49,80,90
9,16,26,49
48,76,85,86
30,47,65,85
16,22,44,93
25,30,55,91
2,47,79,88
30,34,42,66
2,24,33,66
42,70,73,96
44,53,75,93
46,75,91,92
8,23,33,67
29,32,38,42
5,15,66,70
64,67,68,85
5,10,61,90
24,36,80,97
9,66,67,78
70,73,81,89
24,46,48,83
16,44,61,90
23,33,52,91
10,65,76,86
1,25,48,61
44,60,62,91
12,33,85,86
51,52,81,89
33,64,80,86
25,33,34,64
1,34,46,83
35,48,69,73
48,70,73,98
19,25,38,56
9,15,18,74
34,42,64,84
11,16,93,97
21,34,58,90
9,24,52,87
21,40,54,75
9,24,36,90
8,53,79,94
14,38,47,88
33,67,75,80
2,62,82,84
2,18,49,53
13,17,24,90
15,48,56,73
49,66,90,92
14,71,85,91
22,26,46,47
15,53,90,94
27,80,83,89
4,23,36,70
4,14,23,48
17,25,35,48
14,48,57,88
22,25,92,93
2,33,59,80
79,85,89,97
1,24,56,91
16,22,67,86
8,27,42,68
21,24,86,90
29,60,66,92
23,34,36,97
40,68,76,85
47,68,85,86
9,12,21,55
25,30,66,78
22,53,60,68
35,36,64,80
4,14,16,73
2,6,21,56
36,50,90,94
9,21,59,70
13,24,46,75
17,57,75,82
29,36,42,96
38,52,66,73
2,10,83,87
20,49,66,83
47,56,87,98
9,17,42,55
5,51,64,84
14,18,34,66
48,51,64,98
62,66,70,92
13,25,30,71
36,64,80,86
23,43,53,83
36,39,56,80
13,14,26,51
8,40,53,94
16,22,39,89
25,48,56,98
5,23,83,93
10,62,87,97
7,10,83,92
51,70,81,89
26,53,70,94
2,25,26,89
9,16,69,91
2,82,84,90
9,46,91,92
10,29,47,79
52,53,71,94
38,49,62,91
7,8,82,90
47,51,64,93
1,24,49,91
2,26,73,82
8,13,59,73
12,71,85,97
40,47,80,97
14,23,59,74
7,73,91,92
16,47,61,90
9,48,59,93
26,70,75,82
25,48,59,75
76,79,86,91
5,25,39,56
51,69,83,91
52,67,73,82
70,73,82,97
30,38,66,94
24,49,91,100
21,25,30,95
8,35,48,88
2,4,10,47
50,70,73,91
27,53,87,90
24,32,42,83
9,10,18,54
21,62,70,86
38,47,52,88
17,18,76,85
40,49,53,94
5,7,13,73
2,13,33,83
40,56,74,88
16,26,29,47
16,44,75,96
53,73,81,97
10,18,67,75
9,72,82,93
24,58,64,89
8,36,40,80
61,62,66,92
22,27,31,74
13,25,30,38
30,62,71,85
10,32,71,75
40,53,76,94
61,62,71,74
4,48,49,62
34,69,75,78
5,7,8,80
30,68,70,80
7,16,68,75
13,25,30,92
34,59,64,80
10,30,47,65
10,40,43,83
24,49,89,90
48,64,88,98
8,30,62,65
7,10,36,75
52,73,91,92
2,59,73,89
56,80,81,89
34,49,66,90
22,27,58,74
7,68,83,91
8,51,69,91
13,37,60,75
47,56,73,84
7,27,75,82
42,71,83,86
14,25,81,89
4,34,89,97
47,67,76,85
2,32,33,66
8,48,71,85
9,39,70,74
38,51,70,89
39,74,75,93
5,25,56,81
32,34,44,66
1,16,28,29
6,27,74,90
16,42,59,97
1,10,34,83
24,42,83,95
22,71,74,86
8,13,34,55
5,23,81,83
24,47,61,90
17,22,42,81
34,47,80,97
37,49,90,91
53,68,70,98
21,62,69,81
10,33,70,73
15,24,47,64
10,52,71,83
39,56,73,89
14,21,55,90
13,25,55,69
37,64,88,98
16,32,51,56
33,35,53,64
57,61,62,82
48,56,88,98
79,85,91,94
1,22,24,80
32,66,75,92
43,74,75,76
1,10,40,97
25,29,38,48
23,67,76,89
7,73,76,82
5,23,67,76
16,17,75,79
23,40,47,89
23,66,76,86
27,64,74,90
1,10,32,97
24,46,47,76
5,19,64,88
8,13,30,85
5,25,30,35
21,25,31,34
1,7,10,83
1,10,81,83
24,43,47,83
22,33,91,93
24,75,86,89
13,52,73,92
40,48,56,88
6,75,82,93
29,71,82,99
10,47,83,96
34,41,76,91
14,51,81,89
37,58,73,91
14,21,73,81
4,23,49,89
2,53,62,65
13,51,76,96
5,23,43,64
21,40,43,73
8,23,27,36
33,42,62,86
67,87,90,91
2,35,36,62
13,38,69,76
