"V1","V2","V3","V4"
14,60,67,81
8,25,50,95
3,39,45,100
45,59,65,92
5,19,63,67
32,57,62,87
8,31,57,74
23,52,65,77
1,15,57,71
6,33,62,87
9,47,64,86
23,53,84,97
40,46,83,97
13,27,81,89
20,33,76,89
25,32,74,99
7,48,72,90
6,13,53,95
21,37,45,94
14,28,53,77
5,47,69,71
23,26,40,74
6,34,67,91
16,67,79,81
1,23,76,98
20,35,58,71
22,27,43,100
15,29,62,65
23,49,67,94
25,53,60,100
46,61,80,84
16,47,94,100
16,21,50,63
36,40,83,98
41,46,59,71
1,49,56,95
20,26,42,84
34,38,77,82
6,37,53,93
17,35,87,93
23,26,81,89
4,31,47,85
27,59,63,94
7,58,63,99
24,32,58,75
3,60,82,85
15,62,67,100
1,28,64,87
19,31,60,85
34,39,65,87
11,36,66,83
13,44,47,96
30,46,59,64
19,26,54,87
19,21,54,75
5,59,63,98
1,28,44,75
29,36,64,94
18,44,61,87
11,20,42,48
2,18,44,96
9,52,70,93
21,39,64,91
24,54,60,92
32,35,39,92
8,34,60,73
2,41,59,75
5,19,81,90
25,53,66,78
24,50,57,65
20,60,74,98
2,19,37,89
34,58,62,89
12,37,69,76
6,11,49,72
3,33,67,84
19,32,88,94
8,15,69,87
39,66,92,98
2,6,44,74
7,42,48,79
3,38,52,77
15,43,58,81
7,34,37,97
13,20,48,52
5,20,21,84
3,8,78,81
31,37,40,91
18,55,61,96
25,54,73,99
15,29,31,64
9,57,62,85
20,27,44,58
13,17,53,58
8,14,44,88
40,41,68,96
10,24,79,86
39,53,69,86
15,38,85,99
15,19,52,86
6,10,64,78
8,58,61,94
3,26,66,90
6,12,73,98
32,58,71,95
4,41,83,100
45,67,70,74
20,33,48,88
24,30,31,65
7,43,49,57
29,51,56,94
2,18,53,79
15,30,61,94
21,38,76,92
25,52,60,84
18,49,63,87
10,16,67,85
16,44,50,98
29,33,61,94
4,18,68,74
2,15,56,60
25,39,54,81
16,44,48,75
9,43,88,92
22,36,93,100
12,20,45,86
8,45,65,89
37,50,52,85
4,38,63,87
1,16,53,76
26,51,70,75
10,22,72,90
11,40,63,88
21,36,52,70
2,34,40,67
28,33,63,99
20,46,63,84
23,26,68,84
32,39,56,84
11,19,58,76
16,37,43,67
23,37,50,92
14,59,71,77
9,41,58,81
37,44,62,70
16,54,61,86
16,53,66,96
37,41,66,88
10,33,47,96
7,11,89,94
5,49,56,73
7,38,70,74
5,40,41,80
19,34,67,94
4,18,53,87
2,54,68,94
7,11,54,67
2,61,67,97
19,26,70,74
3,8,53,89
4,29,61,76
14,19,68,93
18,43,47,84
30,58,82,89
26,29,61,86
9,25,59,83
42,56,79,81
25,56,71,89
15,44,58,75
23,47,63,65
17,59,82,97
28,43,70,83
10,14,66,95
26,30,71,93
21,66,93,100
7,30,41,47
31,40,56,73
2,15,38,97
18,44,82,86
20,54,58,82
2,49,64,91
8,13,54,58
30,53,56,79
32,58,90,91
10,34,41,89
13,57,63,90
36,43,92,97
11,36,59,81
56,69,73,92
3,36,54,61
7,13,60,64
16,33,75,91
12,41,69,72
23,29,69,96
27,41,63,89
14,50,65,92
2,62,70,85
18,45,84,89
21,30,74,87
11,39,45,84
5,38,59,91
23,26,51,86
13,27,30,83
3,51,82,100
41,76,83,98
18,22,69,92
20,45,59,63
46,51,80,94
11,29,58,73
5,38,73,95
60,64,68,98
16,41,45,66
28,62,68,97
44,51,60,78
1,24,65,73
12,41,47,85
23,26,65,73
10,26,41,88
9,35,74,99
13,37,70,74
27,61,79,94
12,26,80,82
13,42,57,94
18,54,72,77
21,39,85,90
6,35,41,96
15,47,52,84
43,66,83,99
35,54,70,82
19,55,79,82
31,36,66,85
28,54,59,91
1,19,58,74
25,51,79,93
4,44,50,72
7,54,78,94
9,23,84,87
22,40,51,79
7,60,77,92
17,35,51,85
14,20,31,100
17,34,49,87
16,43,75,81
19,42,56,73
48,54,70,86
33,36,48,97
24,38,71,87
15,64,70,92
9,28,66,73
23,48,83,90
5,43,59,85
45,58,73,92
16,52,76,79
21,53,59,83
20,26,31,88
16,48,64,91
5,19,87,93
13,26,44,60
22,30,72,95
2,39,68,74
1,52,55,87
29,53,57,83
14,44,63,98
4,27,57,71
12,49,53,94
8,42,45,50
23,39,65,88
36,44,70,85
19,45,88,95
15,18,79,85
21,49,70,75
16,46,52,95
26,29,54,91
30,34,62,90
11,56,86,90
1,35,38,71
19,25,64,87
26,57,62,96
6,30,31,58
36,41,67,92
35,58,82,94
30,52,55,77
9,24,58,61
19,41,45,75
4,38,60,64
37,42,55,82
39,44,56,79
6,76,79,91
34,36,80,84
25,49,65,91
3,29,43,88
16,23,46,65
41,45,95,100
5,23,82,88
21,25,46,84
1,30,68,73
1,25,48,82
40,43,68,93
5,49,61,64
7,23,51,88
11,37,64,80
33,48,61,89
4,52,56,80
23,49,73,98
26,42,56,99
9,54,88,91
8,14,84,87
2,58,82,86
9,12,72,95
19,54,80,95
44,48,82,89
50,66,72,88
32,60,63,97
31,36,49,83
9,24,75,79
13,53,81,85
12,56,88,93
5,34,37,96
2,9,50,87
9,12,37,65
24,54,80,95
2,26,66,86
29,32,45,97
6,20,44,94
4,38,76,92
8,31,73,88
3,34,64,78
16,44,59,81
17,48,74,87
5,23,27,59
12,62,67,97
7,31,39,65
12,37,40,74
16,37,90,94
6,13,58,83
26,44,49,94
34,38,41,62
12,28,73,79
16,52,66,89
2,37,71,98
5,39,56,72
19,41,66,80
20,22,34,80
5,33,39,89
13,50,75,79
42,50,77,91
7,14,75,89
14,42,70,87
5,30,94,99
6,68,80,85
4,41,65,99
17,44,59,93
13,16,38,69
12,53,56,81
45,51,69,87
15,49,86,92
18,31,34,58
4,10,60,82
13,19,44,96
1,35,40,89
27,44,77,83
30,35,52,80
13,46,72,100
12,71,95,99
16,51,58,95
31,47,76,92
18,49,53,56
43,60,71,88
11,38,74,99
41,56,86,100
9,50,52,74
12,49,72,90
4,55,58,61
8,13,67,91
16,38,61,95
10,23,52,69
16,34,69,71
9,34,83,89
19,44,90,93
32,46,62,85
1,8,77,84
32,47,79,98
8,45,79,84
34,60,64,91
17,57,90,91
34,40,66,78
23,39,41,96
2,49,65,68
11,37,80,96
1,41,59,66
4,43,49,98
30,46,53,88
6,47,60,83
15,39,54,80
30,52,55,80
21,37,90,92
1,28,35,67
19,43,49,78
53,66,92,97
29,35,73,80
10,41,45,94
27,64,79,93
12,41,67,71
20,61,85,88
22,48,80,83
24,43,67,83
25,38,68,82
10,26,73,89
19,34,65,96
25,67,71,95
23,38,50,75
29,58,64,88
28,53,60,94
26,55,69,91
20,26,51,95
1,29,58,85
1,7,63,99
17,31,50,95
14,19,65,96
27,41,78,94
7,35,61,68
16,41,63,67
22,35,84,91
23,26,59,75
37,44,67,83
5,51,59,74
12,31,40,80
6,52,67,70
2,61,65,98
20,37,55,89
30,52,55,59
24,27,79,85
23,48,72,78
3,16,52,79
1,31,34,50
45,49,52,99
4,40,76,92
3,36,71,87
49,53,79,86
32,39,60,72
2,24,37,96
26,49,54,85
16,57,72,88
11,27,75,78
27,31,44,95
21,28,67,91
25,31,58,95
32,45,61,98
25,39,65,90
26,39,74,98
1,18,69,74
23,27,72,98
40,46,51,75
50,54,81,98
36,41,48,74
33,39,70,84
4,43,48,89
5,38,79,81
6,35,41,79
36,50,72,99
26,56,82,100
19,33,47,71
35,48,70,73
2,40,46,85
5,28,43,77
49,52,65,93
6,53,59,86
26,66,69,94
16,39,57,63
41,47,72,75
4,36,71,97
3,50,58,93
24,64,80,81
34,57,78,84
14,49,75,91
29,75,79,81
20,33,91,99
27,34,50,99
13,39,65,71
18,52,65,88
39,42,69,73
13,26,44,57
13,46,63,67
18,41,88,91
42,47,89,91
2,16,67,74
5,20,36,87
25,28,42,76
33,50,64,98
51,65,69,92
10,12,57,83
5,10,49,85
5,29,60,72
9,11,44,70
15,57,87,94
12,26,53,90
29,51,80,82
9,26,33,86
27,41,49,64
25,33,68,95
23,44,78,95
4,56,69,93
4,28,32,98
26,44,68,72
14,27,67,93
3,54,93,100
7,23,63,89
29,31,45,58
30,42,46,71
20,23,47,98
8,45,69,74
3,27,54,68
35,38,41,78
19,41,48,76
18,33,68,93
12,35,60,97
19,23,64,68
7,35,70,74
8,55,61,98
26,31,93,99
35,51,60,96
10,33,55,70
1,27,65,72
10,12,46,67
12,19,74,88
2,7,30,94
35,38,85,100
12,27,56,94
26,66,90,93
8,47,53,82
35,40,53,92
24,28,57,94
4,10,71,87
25,28,43,69
32,40,70,73
21,48,85,100
3,20,43,95
10,23,93,99
14,47,78,94
18,21,35,79
1,46,54,86
9,37,44,93
15,39,78,92
19,21,75,91
29,34,92,98
12,18,41,65
2,27,59,66
19,23,64,87
2,20,78,91
28,34,47,81
22,45,57,70
54,58,74,99
27,42,77,93
22,35,74,97
17,31,55,79
29,43,68,91
11,26,70,97
13,50,54,87
28,34,70,83
18,33,62,79
1,27,75,81
26,39,45,86
29,34,53,77
16,22,80,85
42,50,57,83
17,44,77,96
12,19,34,91
3,27,78,95
35,49,65,98
9,57,62,84
26,64,82,89
9,24,62,90
22,28,43,67
7,54,59,86
35,41,60,64
3,34,58,93
16,19,50,73
3,60,62,100
22,26,50,71
13,34,83,87
40,51,89,95
6,44,52,80
23,28,51,89
1,33,39,91
30,37,54,83
12,26,71,88
28,52,60,77
16,34,74,88
34,52,57,94
14,55,87,92
18,31,46,72
12,19,58,75
8,46,64,78
37,42,79,93
14,21,40,75
9,55,63,97
1,36,60,91
20,31,39,71
21,34,39,92
31,36,83,90
28,35,47,93
6,10,62,86
7,34,65,81
4,53,58,80
22,28,77,84
3,37,83,99
13,26,71,76
25,39,71,95
35,49,78,93
30,32,59,99
4,10,58,92
5,54,58,87
4,17,57,87
35,75,80,81
40,51,87,90
21,28,72,100
11,48,81,84
13,53,58,76
21,55,69,100
43,46,60,86
11,46,86,92
16,22,47,62
18,34,47,75
26,63,67,98
24,30,53,68
31,48,64,88
9,11,47,76
18,55,59,71
10,23,46,85
9,12,37,60
14,52,78,93
35,40,41,69
26,41,48,100
15,18,82,97
4,28,79,91
28,51,59,92
24,43,75,89
2,18,48,72
6,31,47,93
4,35,87,93
8,32,56,79
9,12,57,83
19,43,49,84
20,56,75,93
23,36,75,81
4,34,79,85
62,68,89,91
3,43,48,81
13,17,75,99
7,34,57,100
17,22,65,87
1,27,58,92
7,37,74,96
8,32,39,74
8,14,45,98
24,30,59,81
1,29,76,95
8,23,64,69
6,34,71,77
24,37,84,100
11,28,46,83
9,23,73,89
1,10,44,82
26,31,65,100
17,41,59,83
15,55,88,91
22,29,53,59
19,27,32,77
1,24,65,69
1,16,61,96
19,23,37,88
27,57,63,99
3,29,84,99
9,11,53,97
21,37,54,80
33,36,58,71
12,42,79,95
14,19,41,65
31,35,80,96
45,59,72,98
13,66,72,79
15,45,49,72
35,39,86,99
14,37,42,87
15,41,59,76
11,50,55,89
30,32,47,59
9,49,61,83
17,23,71,80
21,54,60,89
12,18,47,63
50,53,77,92
7,13,71,89
3,37,56,84
5,57,71,89
4,9,48,80
30,45,73,88
4,31,66,79
24,56,75,79
26,29,34,74
18,22,72,85
1,35,61,96
8,35,66,87
32,55,60,73
16,48,52,86
9,16,42,74
13,26,44,88
39,54,92,99
7,62,78,93
13,30,65,78
26,39,44,66
11,48,78,81
42,49,82,90
16,39,42,88
46,68,81,97
10,26,69,73
1,16,41,79
13,20,61,76
23,49,72,90
33,36,65,100
3,38,71,88
14,47,54,87
15,39,45,79
2,29,36,75
6,31,68,73
34,38,79,83
7,54,69,83
2,30,62,87
15,29,56,81
18,31,67,96
4,9,34,85
40,44,84,88
6,59,89,93
3,38,66,92
43,47,83,90
36,43,72,100
16,19,44,72
11,43,49,89
27,59,63,99
3,27,33,99
3,65,77,100
30,53,69,100
13,40,58,65
23,26,53,85
28,46,63,89
17,31,46,80
47,62,94,99
20,45,51,79
16,46,51,82
4,40,53,79
6,36,43,84
11,16,55,89
19,22,37,100
6,33,77,92
16,47,69,92
11,26,64,76
34,50,58,83
28,35,43,86
3,8,34,87
13,29,63,97
22,37,53,80
19,22,52,67
20,35,56,89
4,32,60,85
10,56,80,85
3,52,58,74
31,48,81,89
25,48,90,95
44,57,83,100
17,49,54,71
2,18,70,87
47,53,60,95
21,38,80,93
15,33,64,96
18,24,85,98
10,28,62,97
8,23,67,74
5,18,57,61
31,38,56,60
29,54,93,98
2,33,39,93
1,65,88,91
2,38,42,75
14,60,89,92
1,55,57,78
49,53,91,99
25,42,59,90
7,44,64,85
7,12,60,66
14,17,53,58
25,46,72,100
26,40,84,99
26,58,91,96
17,38,44,80
22,27,70,76
3,18,77,92
26,29,55,78
2,8,66,95
10,15,36,97
1,33,61,95
8,70,76,92
22,50,77,90
16,32,60,75
12,35,63,89
3,19,65,87
9,36,71,76
5,20,32,98
6,21,70,72
3,8,67,83
28,62,77,99
20,27,62,66
11,14,28,70
8,48,74,90
6,31,71,89
8,62,66,69
7,34,65,95
5,45,59,72
11,40,53,69
9,55,67,93
13,47,60,88
16,53,92,98
1,8,36,97
7,31,35,65
25,52,92,100
13,31,40,95
1,29,52,88
4,39,68,73
13,38,57,98
24,29,68,94
9,26,87,94
14,28,91,97
1,8,54,70
31,47,50,52
14,58,73,80
13,27,84,98
13,49,56,81
30,36,79,85
14,59,72,96
25,30,76,93
6,44,79,91
8,32,39,83
6,38,69,75
5,35,40,70
6,35,69,94
16,61,64,79
24,48,52,98
15,19,43,67
3,8,67,81
17,43,58,92
27,32,60,85
14,32,63,90
3,60,63,66
24,55,79,83
21,40,63,76
14,38,56,74
3,29,35,100
8,61,66,89
30,31,36,84
32,59,84,91
21,25,47,74
10,44,58,77
21,49,55,92
11,28,57,98
4,48,64,71
8,57,64,89
19,23,67,96
34,38,77,91
14,20,32,58
4,19,51,56
5,52,58,80
29,54,71,87
10,49,72,85
5,27,44,82
6,19,67,97
2,26,50,63
15,48,78,83
3,8,58,62
13,49,64,78
10,15,59,64
32,48,55,83
7,22,52,57
4,10,37,68
3,35,60,96
9,37,62,88
25,39,86,93
48,54,80,91
11,35,48,83
24,30,43,76
8,35,47,60
15,19,52,96
2,34,42,59
10,16,78,96
27,50,84,89
11,18,64,96
10,16,53,76
6,23,50,62
1,35,57,82
10,32,82,89
22,36,74,91
8,51,67,99
56,72,80,97
5,46,62,100
17,44,51,59
19,32,38,82
35,73,92,98
25,37,68,83
3,19,51,59
21,48,83,89
4,37,76,94
18,21,73,88
10,27,45,93
8,14,45,82
23,53,85,88
3,34,47,63
13,45,50,91
10,21,63,89
9,35,74,100
33,36,68,94
8,15,63,69
19,33,47,72
8,45,63,78
6,80,91,97
19,23,54,91
42,48,56,78
31,47,83,99
39,76,82,97
15,21,59,74
21,68,81,96
17,21,79,84
10,45,62,87
4,29,57,94
16,34,82,96
6,44,85,98
24,59,83,96
6,63,66,97
15,33,48,73
4,10,61,79
20,21,66,78
9,41,76,79
6,34,39,81
23,48,53,84
30,36,74,77
16,60,66,97
32,40,85,90
44,62,69,87
11,19,60,62
13,19,55,68
15,19,67,72
10,12,35,81
22,38,56,100
6,38,52,94
9,24,55,74
12,17,87,93
26,44,70,75
30,52,68,85
3,7,60,64
19,46,75,81
13,50,52,100
64,67,80,82
1,52,68,94
14,32,59,85
13,18,51,66
29,32,58,63
4,37,42,88
7,14,73,78
24,36,52,77
20,21,42,66
1,19,47,54
26,40,62,77
38,42,80,84
20,47,62,98
2,27,59,76
6,53,94,98
22,28,63,89
13,29,51,80
22,47,54,93
14,40,46,74
18,61,74,89
3,28,71,86
26,50,87,91
4,8,52,96
11,17,67,90
13,26,62,68
15,19,70,97
12,47,92,97
18,33,71,87
16,30,45,58
36,53,60,84
5,9,56,82
1,4,48,84
28,43,79,81
9,42,54,92
9,22,48,85
14,37,55,100
29,45,57,98
20,25,80,93
23,37,75,82
2,38,63,95
29,44,69,97
38,44,65,93
10,32,39,86
6,46,63,97
35,41,49,78
2,40,75,90
7,33,80,81
2,28,52,85
23,37,63,66
11,19,74,78
13,20,75,99
8,61,64,78
17,20,72,99
19,21,56,84
9,26,52,96
38,74,81,90
14,31,78,91
9,16,70,93
31,45,60,97
14,28,42,66
40,44,76,97
40,43,68,82
37,44,70,91
1,17,57,85
30,54,58,90
14,57,83,90
1,49,83,98
8,38,54,82
12,25,28,94
16,21,33,98
19,32,56,85
30,33,63,96
14,47,90,95
12,37,66,99
2,17,66,93
13,36,40,65
16,37,73,98
14,44,67,73
14,44,66,88
17,40,62,86
2,38,54,89
14,39,51,84
21,58,64,88
33,47,93,98
18,34,81,88
7,23,56,83
21,35,49,62
16,20,62,98
13,54,70,78
10,42,59,73
6,23,38,81
29,70,75,92
17,32,79,94
7,53,60,78
26,40,53,57
31,49,79,93
11,44,58,94
8,22,34,49
2,28,68,72
17,54,58,95
20,24,38,92
8,23,64,69
15,39,68,97
51,56,90,94
14,29,85,92
6,49,51,55
30,45,89,94
3,33,66,90
16,52,64,80
29,32,61,89
8,62,75,89
4,8,57,79
34,56,70,71
15,33,85,90
31,38,66,80
34,38,78,85
7,15,62,100
40,54,81,99
12,37,84,98
37,62,80,93
24,29,55,93
19,21,54,76
32,49,85,90
10,25,70,94
17,33,59,85
10,23,74,79
5,28,33,84
1,34,37,85
54,57,72,80
10,36,58,80
14,41,46,89
10,26,52,60
19,46,62,93
11,51,60,85
41,47,72,90
32,35,76,83
2,29,55,78
3,17,58,84
21,29,50,63
30,53,67,91
16,33,69,83
4,45,51,99
11,28,50,93
3,67,81,100
9,25,62,98
11,18,45,63
15,54,60,96
16,40,71,99
20,45,75,99
10,41,56,93
16,51,75,88
5,9,71,74
26,32,39,89
12,46,63,89
6,43,47,93
11,48,76,98
28,47,63,89
10,46,82,85
16,39,55,89
19,32,82,96
6,52,69,86
21,57,70,92
3,30,53,79
13,29,75,89
5,18,21,90
21,25,77,91
8,34,49,81
17,21,57,72
31,49,65,80
2,46,50,63
11,28,42,68
29,54,58,61
11,36,54,98
3,19,61,88
13,43,69,95
4,48,54,98
49,56,72,99
11,20,33,87
14,51,59,100
20,45,52,77
14,28,75,90
1,74,79,81
25,42,72,80
29,45,63,80
15,51,60,83
25,60,63,97
14,28,53,76
15,19,67,73
17,22,57,100
14,21,28,85
32,38,54,98
44,50,61,65
31,44,58,87
24,48,65,91
1,36,62,100
34,50,66,83
32,37,82,85
9,25,57,81
30,42,71,78
16,42,65,97
54,59,77,93
13,53,76,90
11,50,54,89
13,30,57,81
30,44,67,98
20,21,52,65
10,32,57,81
14,50,55,72
28,34,40,96
9,41,66,92
11,18,48,64
20,53,59,90
3,50,53,87
11,29,34,77
44,50,66,92
14,38,63,77
3,34,51,59
7,51,80,84
30,35,80,94
1,43,70,96
10,33,50,54
16,21,56,89
24,30,62,87
4,50,72,78
34,38,70,85
20,22,56,99
27,33,68,84
27,32,72,77
3,51,90,96
36,54,70,95
9,25,49,91
4,10,60,66
7,21,69,95
4,56,80,83
10,44,80,81
12,39,63,79
5,49,84,91
33,69,82,87
21,34,71,78
18,50,64,87
7,57,71,98
12,40,54,97
23,46,73,100
40,47,53,66
3,66,71,90
27,45,69,72
1,28,64,96
2,27,62,89
11,18,25,81
2,52,78,100
11,49,56,99
10,13,53,66
25,32,59,95
5,35,50,81
6,23,48,93
20,33,59,92
37,56,71,85
21,25,65,69
19,42,73,90
39,43,69,84
1,19,35,77
26,49,86,91
20,35,68,94
25,29,55,98
32,45,60,73
3,50,54,77
36,42,78,95
7,22,25,91
1,16,68,93
23,27,57,83
7,42,59,86
2,44,48,91
2,15,69,76
10,41,58,72
25,48,92,100
4,38,75,99
18,22,60,94
5,44,73,78
23,51,56,97
14,20,67,95
28,43,61,96
15,23,39,74
36,43,78,92
24,55,73,100
14,19,43,70
13,39,53,76
6,22,90,92
1,19,52,88
2,54,78,81
7,44,75,79
12,20,76,91
1,17,73,78
12,39,62,96
14,64,90,95
11,30,44,88
6,24,50,61
7,41,50,82
3,40,47,63
6,34,59,85
47,62,75,80
13,18,56,60
9,43,58,89
4,46,84,89
5,34,57,94
14,27,69,82
28,59,71,96
22,39,45,94
37,53,59,95
4,37,44,100
21,37,55,61
10,24,42,60
11,30,81,89
14,19,61,79
1,29,87,95
32,46,81,86
7,15,62,97
29,43,78,83
11,28,70,85
16,22,38,84
27,32,77,83
18,32,56,99
23,37,44,78
17,21,62,78
3,28,51,96
29,32,80,91
1,6,67,71
31,39,44,86
19,33,69,75
14,33,68,84
35,40,61,74
15,44,48,61
9,34,64,100
13,36,66,80
16,39,64,71
11,17,36,96
24,31,37,60
17,24,49,72
9,15,44,78
29,35,51,76
15,30,64,79
31,46,78,96
3,46,92,99
12,46,74,100
4,47,84,89
35,49,66,83
27,50,62,64
20,51,56,82
12,67,71,89
5,54,68,86
31,37,72,86
30,55,84,89
39,53,76,99
21,29,48,95
6,44,48,95
24,54,70,98
5,28,42,85
6,11,43,66
15,19,22,66
7,31,38,65
14,19,86,93
23,29,62,92
23,56,69,81
5,57,61,85
18,24,47,100
4,29,33,60
4,56,71,100
13,38,61,88
11,30,53,69
14,17,35,68
12,44,48,87
41,48,66,83
20,35,42,73
17,23,56,72
10,23,57,72
13,27,80,86
5,47,64,96
11,15,65,87
7,34,60,95
4,38,72,90
24,58,63,95
4,17,56,70
36,51,87,93
34,51,69,85
6,42,80,81
35,52,60,87
27,52,77,99
27,55,59,71
3,54,57,93
15,18,68,74
15,45,49,52
13,29,58,63
10,47,69,72
15,39,62,88
8,62,65,70
22,34,68,73
18,35,68,94
8,24,31,70
35,43,67,70
8,26,61,96
38,41,55,63
4,9,74,97
1,9,57,84
11,28,45,52
34,40,51,89
1,6,31,48
2,56,84,88
16,29,85,89
2,45,48,83
29,34,80,92
24,56,79,91
4,70,74,93
4,18,62,89
15,59,66,100
3,18,80,94
2,33,40,67
29,55,86,92
13,32,85,90
8,35,68,84
17,46,67,94
18,37,61,97
5,39,65,82
18,32,76,79
2,40,82,89
45,49,61,88
18,45,51,87
11,35,85,90
8,13,65,90
2,29,46,93
2,35,84,99
38,42,69,82
30,44,80,86
30,41,55,98
12,28,74,92
29,33,66,92
18,43,62,95
27,51,64,77
16,34,62,80
31,49,92,98
4,21,60,85
2,8,72,76
1,50,94,99
25,42,67,75
1,36,66,72
3,20,73,96
28,42,71,90
2,34,63,88
35,40,42,76
5,19,78,83
5,37,61,92
9,35,52,67
10,24,47,83
26,33,39,68
7,24,68,71
21,48,50,73
2,43,48,96
22,25,66,83
6,43,60,85
22,40,68,85
28,55,63,99
17,32,36,90
17,24,59,74
7,53,58,85
10,15,57,76
12,53,59,99
9,43,50,78
8,15,23,78
2,28,86,91
3,19,44,84
10,16,33,58
11,36,84,99
2,43,59,64
3,7,51,76
25,30,51,99
12,35,62,66
17,21,85,89
4,32,39,87
16,50,62,76
25,40,69,72
2,49,63,67
1,48,52,94
6,47,54,70
15,29,64,69
6,33,78,91
10,13,45,90
1,28,69,74
11,35,39,84
32,60,72,97
36,54,79,91
8,15,56,62
10,13,49,73
7,11,35,72
2,27,56,81
10,47,92,99
9,23,73,77
5,55,74,91
29,70,71,98
10,24,55,100
24,31,46,50
25,42,66,80
22,26,58,87
23,56,69,92
6,11,48,89
16,29,52,85
5,40,94,97
37,67,73,97
21,39,65,71
15,47,87,92
5,31,47,66
17,50,51,77
5,9,73,90
21,37,43,84
25,32,48,99
13,47,75,97
16,56,71,97
3,8,63,68
1,34,40,89
20,57,62,99
13,40,55,89
17,48,62,74
27,50,77,94
18,22,51,86
34,57,91,98
8,59,62,95
2,41,67,81
16,56,69,91
8,14,70,93
18,23,91,97
20,24,54,85
35,38,91,95
22,54,59,96
3,47,83,96
14,37,63,80
41,46,96,100
3,16,87,92
5,32,50,85
1,16,91,97
9,23,62,66
17,22,58,65
25,32,77,95
12,19,65,69
24,51,60,78
4,36,51,59
1,49,51,98
47,52,66,98
20,31,53,93
5,28,64,89
5,12,17,86
11,29,54,78
42,70,75,93
10,35,64,70
2,19,63,91
22,37,72,90
1,24,57,84
26,47,51,79
24,42,56,70
8,56,79,83
20,34,57,60
16,42,86,92
19,43,74,97
4,28,45,80
14,39,61,88
17,35,79,84
6,43,95,100
16,30,43,73
4,45,51,96
2,57,71,100
3,7,41,76
32,60,65,100
50,52,66,99
30,52,69,94
5,18,33,79
8,37,50,96
32,38,78,85
40,41,45,78
14,17,89,94
12,52,55,87
7,38,44,95
28,31,94,100
6,32,65,82
8,57,72,87
1,17,53,90
23,39,45,76
11,55,81,97
4,30,35,68
13,19,84,88
10,16,34,59
59,71,94,100
40,44,83,98
4,45,49,85
34,53,59,77
13,47,69,96
7,43,78,85
8,22,38,94
19,25,55,69
1,10,58,94
21,37,54,86
6,42,68,73
30,31,44,99
20,52,58,75
25,29,51,94
35,40,51,76
7,50,63,87
29,44,73,89
25,30,41,66
8,21,51,99
16,86,89,93
33,40,66,72
9,15,77,94
13,50,75,89
11,35,48,98
3,8,35,94
