"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
2,8,10,14,24,25,30,33,46,51,65,66,78,90,93,98
2,4,17,21,25,28,42,47,62,70,71,82,83,85,97,98
2,5,9,10,13,24,38,46,48,62,64,68,70,74,76,93
22,29,34,37,48,52,54,55,59,61,64,66,73,85,87,96
2,8,13,17,21,22,31,42,45,52,62,73,80,81,82,87
2,10,21,25,28,30,33,38,42,62,74,79,83,92,97,98
8,9,14,17,21,27,33,34,36,43,55,62,66,71,85,88
5,18,20,27,29,40,47,52,53,62,64,66,70,85,92,94
4,10,21,24,34,37,44,61,62,75,76,88,89,96,97,98
13,14,22,23,27,29,48,60,64,71,74,78,79,88,92,94
13,27,39,47,52,64,68,71,73,75,76,80,82,88,92,96
2,13,17,22,23,29,33,38,42,60,79,82,83,88,89,98
4,9,13,14,21,28,42,52,55,62,73,74,80,83,93,97
9,10,13,14,23,33,35,42,48,52,76,88,92,97,98,99
5,9,13,15,17,21,30,35,36,42,55,56,82,83,88,100
5,9,14,30,43,47,51,58,66,68,71,73,74,76,90,92
5,8,15,16,18,23,30,34,36,42,52,81,83,90,91,97
8,15,16,23,25,36,48,52,55,75,80,81,83,86,91,93
2,8,21,25,29,40,42,51,67,70,72,78,82,85,86,92
4,6,30,35,37,47,56,68,69,74,75,80,88,90,91,98
5,15,16,21,24,38,56,65,69,75,85,88,91,93,94,97
2,10,34,43,48,56,58,62,70,74,75,78,84,88,91,92
2,13,15,18,25,37,40,47,52,53,69,75,76,79,80,90
10,14,15,23,29,37,49,64,66,71,79,82,86,89,90,91
10,13,14,22,25,34,37,47,51,59,62,71,78,93,97,99
4,5,8,13,30,43,47,52,53,55,73,83,84,85,94,97
4,8,9,13,14,36,42,52,53,67,82,83,86,88,92,97
2,5,9,11,18,21,24,35,39,51,52,60,64,66,85,88
1,5,17,21,26,27,34,52,66,73,81,83,85,88,90,92
4,14,44,46,47,51,53,56,75,80,83,85,88,92,93,94
5,16,22,25,31,35,42,47,61,68,69,76,85,94,96,97
2,4,5,23,29,35,46,47,49,55,62,68,73,74,83,91
8,9,10,25,34,37,52,56,61,67,78,87,89,91,94,99
9,18,23,27,28,34,42,46,48,62,64,70,76,80,82,92
10,13,18,23,25,29,32,37,47,49,56,66,68,83,96,98
21,22,24,26,29,32,33,47,59,76,82,86,88,91,93,94
8,9,10,14,16,17,18,21,22,25,66,67,78,86,95,99
12,13,16,17,18,24,47,62,72,80,83,86,88,93,94,98
2,10,13,21,23,32,34,39,64,68,76,81,82,88,90,93
4,13,17,35,36,37,54,56,61,74,75,83,85,88,89,96
29,34,35,47,56,66,67,68,79,80,82,83,88,91,93,96
2,9,13,22,23,25,36,40,42,55,61,65,80,82,83,93
4,10,13,16,22,23,30,34,43,52,62,68,76,89,97,98
1,15,16,21,25,26,29,42,46,52,55,56,62,86,91,94
10,22,27,34,37,44,47,49,59,66,73,78,84,90,91,97
4,10,30,34,37,42,44,49,51,55,67,68,73,76,91,97
13,19,22,24,30,38,48,64,66,68,73,78,79,82,86,97
5,9,14,15,21,22,27,32,42,44,62,76,80,81,88,92
2,5,8,9,10,17,27,42,59,75,82,87,88,89,92,98
9,18,23,24,30,35,37,44,46,48,53,59,62,64,69,80
22,34,49,57,62,64,69,78,82,85,87,88,89,91,92,98
5,8,10,17,24,37,40,46,66,75,85,86,87,90,95,96
1,5,10,14,36,49,51,62,67,73,75,79,82,83,86,91
10,18,21,23,24,29,30,32,39,47,64,65,66,70,73,76
7,10,16,21,30,35,39,42,51,55,56,76,78,87,88,90
7,9,16,17,19,23,29,36,39,48,64,71,76,88,89,90
5,8,26,39,49,53,54,62,66,68,80,86,88,92,94,97
5,22,29,30,31,33,35,39,50,53,56,66,73,76,82,91
4,7,13,16,17,22,23,24,28,29,42,48,55,64,68,86
3,14,38,39,49,51,61,68,74,75,76,78,80,88,89,91
5,13,22,25,26,29,32,45,48,51,52,55,64,76,80,82
4,13,15,16,23,37,38,47,52,61,66,69,73,75,83,97
1,5,14,30,34,48,56,60,66,67,80,81,88,90,91,100
1,8,27,37,38,47,52,53,57,65,66,67,85,88,90,97
2,9,17,35,37,38,42,48,76,83,85,87,88,91,96,97
15,35,47,49,62,64,68,70,73,74,78,85,91,94,97,98
8,12,16,22,30,35,36,48,53,55,66,84,88,90,93,94
5,8,22,23,25,27,30,52,53,59,65,75,82,86,91,99
6,7,8,28,30,35,37,42,47,55,62,68,83,88,91,94
11,23,33,34,42,52,59,61,62,64,71,74,85,91,92,97
2,24,29,38,40,41,42,43,48,62,68,70,74,76,85,91
10,17,22,25,29,40,43,51,55,70,74,78,87,88,89,97
2,6,8,16,17,36,40,42,53,61,67,73,83,90,91,92
14,37,40,47,53,66,69,73,75,82,83,85,86,87,88,96
4,7,9,21,23,33,40,42,61,62,70,74,82,83,87,88
5,13,21,24,25,36,37,40,43,52,62,64,75,85,97,100
10,17,38,40,47,65,66,67,68,73,74,75,76,86,91,94
6,9,36,37,38,40,47,49,66,74,83,85,86,90,94,96
5,7,13,22,30,35,47,49,51,53,56,64,68,73,79,81
1,4,13,15,16,21,34,45,56,61,71,73,75,76,80,88
8,23,30,33,34,47,53,70,72,73,76,82,86,90,92,93
7,14,23,34,40,53,55,66,68,69,71,75,76,85,89,90
2,13,24,31,36,37,38,40,49,64,70,85,88,89,90,97
2,5,14,21,23,29,33,35,53,59,62,64,66,75,87,93
4,9,14,15,22,27,34,48,66,69,73,74,78,80,83,87
2,8,9,13,23,26,42,47,52,55,62,68,74,81,83,96
1,10,11,13,22,23,33,34,47,52,64,70,71,74,83,88
11,22,29,30,34,37,40,42,46,51,62,68,71,76,85,91
1,13,16,27,29,34,42,55,64,70,75,76,78,80,90,98
10,13,17,21,29,37,43,47,51,59,64,65,73,75,78,80
9,13,25,27,48,53,55,59,64,67,70,71,76,80,82,90
7,16,24,28,29,37,48,51,68,70,83,85,88,90,91,100
2,14,21,24,38,60,62,64,65,74,75,80,82,88,96,98
8,13,23,30,35,43,44,47,55,56,81,82,83,85,94,96
2,8,13,14,16,24,36,42,47,51,54,55,59,83,88,96
4,13,14,31,33,34,35,43,48,55,75,76,80,82,88,97
7,8,10,23,25,30,36,44,49,53,59,75,85,86,89,92
1,8,16,23,25,38,40,43,48,66,70,79,89,94,97,99
2,5,23,33,40,46,47,49,53,58,66,73,76,85,86,90
1,2,5,11,13,25,29,33,34,42,45,49,53,64,75,81
8,10,14,15,16,18,22,25,29,32,42,51,61,68,89,98
7,8,17,21,48,62,68,80,83,84,85,86,87,88,92,97
5,19,22,24,25,35,36,47,53,56,65,67,69,76,80,94
9,16,18,25,40,48,64,66,67,69,70,80,83,86,91,92
13,21,22,24,30,32,35,39,68,70,71,73,76,82,85,99
2,4,5,8,16,18,23,30,34,47,62,66,84,85,96,97
8,12,13,14,16,21,39,51,53,55,61,65,73,78,90,97
8,16,22,23,24,26,46,52,56,59,61,66,68,85,89,90
8,16,25,27,29,32,34,42,43,48,51,52,55,62,78,79
5,10,12,16,17,22,29,34,38,39,43,48,56,61,66,88
1,2,21,23,26,32,34,40,51,53,62,64,70,76,78,85
2,8,14,15,18,20,21,22,29,37,42,55,73,80,86,93
1,2,5,10,23,43,61,67,70,73,74,76,83,89,91,92
7,13,22,25,49,56,62,66,76,78,82,85,86,87,92,98
3,5,8,10,22,24,25,27,40,49,79,82,87,89,90,91
22,27,31,34,42,48,49,51,64,71,73,76,85,89,92,98
6,14,17,23,25,29,53,55,66,67,74,75,76,86,91,92
2,13,18,25,34,37,52,56,59,67,78,84,85,89,90,93
1,2,7,8,10,33,35,42,48,49,59,64,88,90,91,92
5,8,10,15,17,23,24,37,43,48,66,73,75,81,83,95
4,8,9,14,22,23,27,36,38,66,74,80,84,91,92,96
10,22,25,33,37,47,51,53,56,64,66,71,86,90,93,98
1,6,17,22,23,24,30,55,74,76,78,80,88,89,90,96
5,10,51,54,59,66,67,76,83,86,87,88,90,91,93,97
2,5,10,21,22,25,34,36,42,62,65,70,76,79,82,96
2,5,8,13,14,18,22,23,24,26,39,42,43,53,62,74
2,33,43,47,51,52,55,59,62,66,76,82,85,97,98,100
2,8,9,10,22,27,34,36,37,40,48,50,70,71,73,91
4,8,14,16,31,36,42,51,53,64,80,86,88,90,93,98
2,7,8,21,33,35,44,45,52,61,66,75,78,80,82,88
5,14,16,27,29,35,47,53,71,79,83,85,88,90,91,93
1,13,15,16,17,19,27,34,48,53,71,79,83,88,90,97
6,9,14,21,23,29,38,47,62,68,69,76,85,86,91,96
2,14,16,18,22,28,47,49,51,66,68,73,85,90,97,98
5,18,23,24,42,52,57,59,61,64,67,73,83,89,91,94
12,22,24,38,48,51,62,64,66,76,80,82,91,93,96,100
2,5,12,22,23,28,37,38,42,48,49,64,65,73,97,98
1,16,18,22,25,38,43,47,51,61,62,66,70,76,77,80
1,8,9,13,16,22,36,46,51,52,53,71,79,80,86,88
2,5,8,15,33,38,40,56,66,70,73,74,80,89,90,93
1,7,8,23,24,33,35,48,52,56,79,80,82,83,90,91
4,9,10,13,17,18,21,28,30,35,64,75,78,83,88,92
2,5,19,29,30,32,48,53,64,68,73,76,80,82,91,98
2,4,9,12,15,16,17,42,48,53,55,56,68,73,83,91
2,8,14,19,21,25,29,33,59,74,79,85,87,90,91,94
6,7,10,19,23,29,40,47,49,51,66,68,70,73,76,92
5,14,15,16,21,27,35,36,38,42,69,73,75,76,88,97
9,13,24,25,32,33,37,42,47,52,71,75,76,77,81,93
9,10,15,36,53,60,61,64,71,81,83,88,89,90,92,93
9,10,13,18,27,37,43,48,51,60,62,64,75,76,81,86
13,14,27,29,30,51,59,62,66,68,71,73,74,80,83,96
14,18,37,40,44,48,51,53,61,66,75,76,85,90,93,96
9,12,16,17,30,37,42,47,51,62,64,71,79,85,86,91
9,23,32,36,42,47,56,61,62,74,76,80,81,87,91,93
9,10,22,23,28,34,53,62,69,70,81,82,83,87,91,97
10,11,14,27,29,35,37,42,48,59,76,85,87,88,89,90
10,13,14,24,58,59,60,61,73,75,78,82,83,89,97,98
5,9,14,24,29,40,43,48,49,53,66,80,83,87,88,90
24,35,42,43,47,52,53,55,56,64,73,75,78,85,87,90
9,10,25,32,35,36,38,40,42,44,70,76,83,89,91,97
5,9,21,26,36,37,47,61,62,64,67,69,80,83,88,97
2,13,21,24,25,28,32,40,49,62,64,66,68,70,75,82
25,34,52,60,64,66,69,71,73,78,80,83,86,91,92,98
9,25,32,33,34,42,47,55,61,62,64,82,84,85,86,87
4,14,15,34,35,36,43,44,48,51,64,74,88,90,91,97
2,11,14,23,33,34,36,46,48,53,76,80,81,90,91,96
8,10,21,22,27,29,30,42,43,54,55,62,65,74,78,99
7,13,16,24,25,33,46,48,52,53,61,62,64,65,76,81
5,9,13,14,16,21,26,47,49,51,58,67,80,81,83,90
5,7,14,40,44,48,62,66,68,74,83,85,88,92,94,97
14,23,24,27,47,53,64,73,83,85,87,90,91,93,96,98
5,16,26,30,34,42,50,52,64,75,86,88,89,90,92,98
9,11,14,25,33,35,48,61,66,74,76,81,83,85,87,90
5,13,16,23,25,30,33,35,40,46,47,49,62,64,71,76
7,16,17,23,24,25,27,47,55,64,66,78,80,83,94,100
15,19,22,25,29,34,37,40,47,55,61,64,68,70,80,91
1,11,13,15,25,43,64,70,71,74,75,80,89,94,97,98
1,9,15,22,27,33,34,37,42,47,49,54,66,73,76,100
16,17,18,42,46,48,56,73,75,76,78,86,88,91,92,98
9,21,22,27,33,42,56,73,76,79,85,87,89,92,93,96
2,5,23,29,36,38,46,54,56,66,75,80,83,91,92,96
2,5,7,14,16,17,24,25,40,47,51,64,65,66,75,80
8,9,25,30,37,40,47,56,62,66,69,74,80,84,91,94
8,10,18,21,23,25,30,37,42,55,59,60,67,86,94,97
2,4,8,10,16,23,25,36,47,49,50,55,64,67,75,91
5,19,29,36,47,51,52,53,56,62,73,79,81,83,91,92
1,8,10,14,26,34,40,47,49,50,53,61,62,66,78,88
19,24,29,35,37,42,44,47,49,51,55,64,69,73,74,85
4,9,13,23,25,27,42,47,50,64,69,70,78,81,82,90
2,8,9,10,30,35,43,48,55,62,65,66,74,78,88,97
2,5,16,22,25,26,28,29,51,70,74,83,89,91,92,93
8,12,16,27,30,36,49,51,53,55,62,65,89,91,96,98
5,9,18,30,31,50,62,66,74,81,83,85,88,89,93,94
10,13,14,18,22,23,24,45,59,62,64,78,82,84,88,97
9,22,25,28,36,40,42,51,52,53,55,56,76,85,92,93
13,14,18,23,25,34,36,37,48,53,61,62,64,72,81,97
6,24,27,29,42,48,54,55,59,62,64,68,70,80,83,89
14,17,21,24,25,37,39,61,66,76,78,80,87,90,94,97
7,8,9,10,17,24,26,52,53,55,56,78,86,88,90,91
2,5,14,21,24,27,38,66,68,69,74,83,85,88,90,98
10,13,14,22,23,53,61,67,69,71,78,81,82,83,88,94
2,5,8,10,13,24,25,46,47,51,71,82,90,93,97,98
5,9,10,24,48,52,55,60,61,65,66,73,76,83,91,94
1,4,5,13,22,24,25,30,50,51,52,53,76,85,94,98
34,36,46,47,52,64,65,71,74,75,85,86,88,90,91,98
5,7,11,16,24,29,35,52,64,65,66,73,80,86,90,91
8,16,38,39,42,43,48,52,62,78,80,83,86,88,90,91
5,8,15,17,24,30,31,38,51,56,71,74,75,85,90,91
8,9,13,30,42,43,48,51,59,62,78,79,82,86,88,97
5,21,27,34,39,49,56,62,66,68,72,76,82,85,90,97
4,8,27,29,36,40,51,53,70,73,75,80,82,91,92,93
4,8,18,19,30,49,66,73,75,78,81,82,83,85,88,89
2,4,5,22,25,33,47,49,52,62,64,65,66,82,85,97
10,13,17,18,21,22,27,29,34,43,55,64,73,78,82,98
9,14,16,19,29,34,35,38,42,65,68,69,80,83,88,89
6,18,21,23,25,29,32,38,53,56,61,76,81,82,91,94
7,8,10,14,16,22,26,34,38,40,60,64,66,73,78,91
2,4,8,10,13,14,22,35,36,37,47,59,62,84,88,96
7,9,10,21,24,25,27,30,33,50,56,64,65,66,82,90
9,28,30,33,42,56,58,62,69,71,81,83,85,86,89,92
8,9,16,26,27,30,37,47,51,66,70,78,81,83,85,99
1,2,9,21,22,25,34,39,42,47,55,70,82,90,93,97
2,14,21,23,24,26,30,36,43,53,56,66,71,80,88,90
17,23,29,34,36,47,55,62,66,73,83,84,86,92,93,98
5,10,15,17,29,47,50,73,74,76,83,87,90,91,92,94
5,17,21,23,29,38,44,59,64,66,67,75,80,88,90,93
2,10,15,18,24,37,42,51,52,56,78,83,88,89,90,97
10,13,21,25,29,35,37,40,45,49,62,68,76,78,83,93
13,21,22,23,28,30,32,49,53,55,62,74,76,78,79,88
10,13,29,30,32,34,38,47,56,68,70,73,76,82,92,94
2,9,16,18,30,34,40,46,53,55,64,66,75,78,88,89
24,25,29,30,42,46,53,55,56,67,68,82,83,85,91,94
1,2,12,16,21,24,33,42,55,64,75,76,80,88,93,98
4,35,36,37,43,47,51,52,53,61,64,65,66,73,83,85
10,14,15,25,29,33,34,37,38,39,45,48,66,76,90,94
2,18,24,27,32,40,42,48,51,62,78,79,80,82,83,97
1,4,9,17,23,24,38,42,46,48,61,73,75,76,91,98
2,14,24,26,29,37,40,56,69,73,74,80,87,89,90,91
9,21,24,35,37,39,46,48,52,55,72,73,76,83,85,90
8,16,21,27,46,49,64,66,67,68,73,78,80,87,90,94
1,2,10,24,25,28,40,52,56,66,69,74,78,83,90,91
5,6,10,47,52,57,61,67,74,75,76,81,88,90,91,94
2,16,36,42,51,55,64,65,70,73,80,81,90,91,93,97
8,10,16,17,21,29,39,51,65,80,81,86,90,91,93,94
8,9,17,19,30,33,53,59,78,82,85,88,89,90,94,100
2,10,16,18,23,30,38,66,70,73,76,84,90,91,95,98
21,22,27,29,42,49,51,62,64,65,67,77,78,80,81,82
2,5,8,16,32,39,47,55,68,70,73,76,79,80,91,94
13,22,23,24,25,35,46,52,56,66,68,69,74,89,94,95
21,27,30,34,44,48,50,53,62,69,71,73,75,82,83,88
1,7,9,10,47,49,57,59,76,82,86,88,90,91,94,97
2,6,7,13,21,23,25,34,37,40,52,53,62,64,68,83
2,14,21,22,30,34,36,37,42,65,69,73,84,88,91,96
8,9,27,28,36,40,42,49,51,82,85,87,89,90,92,93
2,13,17,21,22,25,37,62,67,68,70,71,74,75,76,85
11,13,17,23,29,47,55,56,62,66,75,81,82,87,93,94
5,8,9,21,25,26,49,55,66,82,83,85,86,94,97,98
2,4,5,8,13,16,21,52,53,68,73,81,88,93,95,97
7,10,25,27,44,47,53,56,68,75,81,84,85,88,91,97
4,5,9,14,17,19,23,35,36,66,71,73,76,80,83,89
5,14,18,23,25,27,32,34,38,40,47,64,74,80,90,93
2,5,13,16,25,28,29,34,51,55,59,69,75,76,85,95
9,10,32,35,37,38,42,47,58,62,68,70,83,88,96,97
9,21,25,28,30,32,39,42,51,56,64,74,78,80,86,100
1,10,11,13,14,22,29,33,35,40,46,51,53,55,56,62
4,10,14,23,27,29,34,42,54,55,56,73,78,83,89,98
2,5,19,21,22,36,51,54,62,65,66,67,74,76,85,97
11,17,27,29,30,34,37,42,51,64,74,78,81,89,90,91
5,8,12,13,18,21,30,35,39,49,56,73,74,75,80,88
12,13,22,29,30,35,37,42,64,70,74,79,81,87,88,90
10,11,19,23,27,53,64,68,70,73,76,81,87,89,92,94
16,29,42,43,44,52,55,62,68,70,76,80,86,88,89,91
1,4,8,9,16,34,42,48,55,56,62,70,86,88,90,91
10,12,18,21,22,29,36,49,55,62,66,67,70,81,83,88
7,8,10,13,18,28,37,42,51,52,64,73,75,81,86,89
2,4,9,18,24,25,32,36,48,61,64,66,70,85,90,92
8,34,42,56,65,70,74,75,78,81,84,85,86,88,89,96
1,9,17,21,26,27,32,48,62,64,66,81,82,83,85,98
8,17,22,23,38,56,67,74,75,78,88,89,91,92,93,95
25,30,32,37,56,64,66,67,71,75,76,78,80,81,89,98
1,14,15,22,24,26,29,53,76,78,80,81,88,91,92,93
1,4,27,32,35,42,48,51,62,76,77,80,82,83,89,97
1,15,17,27,36,48,51,59,62,64,74,75,85,91,92,97
2,15,17,22,23,24,32,42,44,47,68,73,74,81,83,97
16,21,26,28,34,47,51,56,59,62,68,69,73,76,80,86
2,4,10,19,22,23,24,37,42,47,55,61,68,76,88,97
13,14,16,22,36,64,66,67,73,75,79,80,81,86,87,88
4,7,9,22,29,30,34,47,53,66,68,70,80,81,82,83
8,9,13,25,48,51,52,55,56,59,61,65,80,85,89,96
9,10,11,19,24,30,40,42,46,47,70,71,76,82,88,90
2,8,10,13,22,25,33,34,37,45,48,51,53,70,79,97
1,4,9,10,17,27,34,42,51,56,62,71,76,82,91,96
1,2,8,18,32,37,51,53,67,70,73,80,83,89,90,98
1,2,8,13,21,29,32,43,47,52,53,82,88,90,92,98
1,5,7,10,13,21,30,51,64,69,73,81,82,83,90,99
23,27,31,32,47,59,66,67,71,75,82,83,85,90,91,97
9,17,22,24,29,39,61,66,71,73,78,82,83,85,89,98
5,14,21,23,35,36,43,62,64,66,71,80,84,88,94,99
5,16,23,35,47,52,56,60,61,62,66,76,81,87,88,100
4,8,9,25,26,33,42,48,54,58,69,85,86,90,92,97
2,13,14,17,18,24,25,40,43,55,64,66,74,76,80,90
9,10,11,13,16,18,23,37,43,48,61,64,65,76,81,90
2,28,29,66,68,70,71,74,80,81,83,89,90,92,96,100
5,9,26,29,30,38,47,51,62,66,68,69,74,83,88,98
13,16,17,22,29,30,33,38,40,56,71,85,86,88,89,99
5,8,13,22,26,27,35,42,45,51,52,56,85,87,88,89
7,14,21,25,33,35,37,55,61,74,75,81,83,91,94,97
6,9,10,13,21,25,30,34,37,52,64,68,86,87,90,96
2,7,13,18,22,25,35,47,49,51,56,66,75,76,78,92
8,10,14,15,16,25,26,36,48,51,61,62,75,91,92,93
4,9,10,13,16,18,21,23,35,36,49,64,69,94,97,98
1,9,13,21,28,33,34,37,52,56,59,67,80,83,86,90
2,19,34,36,37,40,51,54,56,62,66,75,80,88,89,95
5,13,26,43,49,51,61,62,67,74,77,80,88,89,90,97
5,9,17,22,23,24,35,37,43,48,50,53,62,65,80,97
2,8,22,25,26,29,34,37,43,48,68,74,85,89,93,99
2,5,13,15,16,18,24,37,52,59,62,76,83,85,88,97
7,9,13,18,27,30,40,52,62,66,75,78,80,82,83,84
4,18,23,24,49,61,66,70,73,75,80,81,89,91,96,97
9,10,15,17,22,25,34,36,38,66,74,83,92,93,95,97
17,22,24,25,30,33,39,40,46,48,51,56,74,85,89,100
8,11,14,29,36,51,66,69,73,75,81,82,85,87,89,94
9,10,18,29,34,43,51,65,70,74,78,83,89,90,91,98
1,13,15,24,27,32,36,51,52,64,73,76,81,82,85,89
26,27,33,39,46,56,62,70,73,74,76,82,85,87,91,94
2,9,10,13,18,24,25,37,38,52,59,60,64,76,89,96
2,8,9,13,15,18,23,24,27,42,47,62,69,78,80,93
10,13,14,16,22,42,43,48,60,62,76,78,79,86,88,92
9,14,16,19,21,25,26,30,36,38,62,64,67,80,88,89
2,5,15,16,21,52,62,64,68,70,75,80,86,88,91,96
10,13,37,44,47,49,61,62,64,67,68,74,86,90,94,97
2,15,22,23,24,27,35,38,53,59,64,73,76,78,80,89
8,11,13,21,22,24,29,30,35,51,67,74,78,80,83,93
1,12,14,21,29,30,42,48,71,73,76,82,84,85,90,96
9,18,23,29,30,34,43,47,56,59,68,70,76,82,90,91
2,6,8,13,16,19,23,26,29,33,35,49,51,53,90,93
9,13,22,25,27,30,47,48,57,64,65,67,70,74,76,92
5,7,10,23,37,39,42,47,49,55,75,76,83,86,88,95
2,13,17,23,36,37,40,44,53,57,62,64,73,75,89,93
2,4,14,16,18,21,22,23,34,56,57,62,66,69,81,92
9,27,34,42,44,47,48,51,70,73,74,83,86,87,93,97
14,21,22,25,27,34,49,55,65,66,67,74,78,79,83,85
7,13,21,22,25,30,35,42,46,64,76,78,79,80,82,87
17,22,23,27,29,37,42,44,53,64,78,89,90,92,96,98
1,2,7,8,9,24,25,26,35,48,49,55,74,75,80,91
16,18,25,26,40,42,51,55,56,61,70,76,80,81,89,94
15,16,23,25,38,42,52,59,61,65,68,69,76,91,94,97
2,24,25,38,40,62,66,70,75,77,78,82,83,85,91,93
8,9,16,17,23,36,37,40,42,47,56,71,73,84,90,93
7,14,17,21,25,37,38,64,66,68,74,80,83,86,88,100
8,13,17,21,37,40,43,44,57,62,70,73,75,78,80,81
1,2,8,37,42,48,51,53,70,71,73,75,86,89,90,96
10,14,17,19,23,25,37,42,62,64,68,76,78,91,94,98
5,8,10,11,12,14,18,24,61,62,69,75,80,88,89,98
8,10,17,18,26,36,37,57,61,62,75,81,86,88,89,94
15,17,21,36,38,42,62,66,73,75,76,80,82,94,95,97
25,29,30,35,38,42,47,53,60,64,68,79,82,85,90,94
5,10,14,21,22,29,34,46,51,56,59,66,67,73,78,87
2,30,35,42,47,49,58,62,71,73,74,75,78,79,83,85
9,13,15,16,19,21,25,30,35,44,55,67,70,73,74,83
16,22,25,30,33,37,42,45,56,67,69,76,81,88,89,94
9,10,12,13,16,18,61,65,70,73,75,88,89,90,92,98
4,15,16,18,38,42,47,51,64,70,75,78,85,86,90,97
9,13,17,21,33,38,42,61,62,67,74,76,79,80,83,88
11,13,16,17,23,30,38,43,47,53,73,76,78,90,94,98
10,17,18,22,23,24,25,26,28,29,30,53,74,76,78,89
7,8,13,23,30,35,37,47,59,60,68,69,74,75,88,97
8,10,16,23,30,47,49,51,59,67,71,78,80,83,86,90
2,5,13,14,24,35,37,39,42,64,71,73,75,83,91,96
13,16,17,18,21,24,25,39,56,60,62,68,75,83,85,97
2,23,24,32,39,48,53,55,62,64,66,70,71,75,82,95
9,18,21,22,24,35,45,49,56,66,68,72,74,76,85,88
5,24,28,30,33,39,44,51,61,62,74,75,76,85,89,91
8,10,14,16,27,31,33,43,47,62,66,67,73,82,83,94
9,13,15,16,17,18,22,23,37,40,47,64,73,74,86,95
14,16,22,24,33,38,46,51,59,62,66,76,80,89,93,97
5,21,22,47,49,50,51,56,64,67,74,76,85,87,88,94
1,2,18,21,25,28,34,40,46,49,66,74,76,90,92,97
2,8,10,21,25,30,36,41,44,53,55,70,73,75,81,82
8,12,17,25,36,51,56,62,66,75,81,82,86,91,96,100
4,9,13,16,22,35,36,40,42,47,49,61,64,76,87,88
1,4,7,19,21,24,29,42,62,64,70,82,85,88,91,94
2,6,9,16,23,30,33,42,43,47,62,67,71,73,81,83
2,5,9,10,13,23,24,49,53,62,64,67,71,77,89,97
2,8,9,16,23,26,30,32,36,40,42,62,70,71,89,92
7,13,16,25,27,29,33,34,48,51,58,59,64,69,90,91
1,2,7,12,13,17,22,38,47,62,64,76,78,80,82,88
13,30,31,38,44,62,64,70,78,80,82,88,90,93,94,98
9,15,32,33,37,47,51,56,62,66,74,79,81,83,85,86
5,7,17,21,23,30,35,40,42,47,56,62,64,65,75,80
2,16,21,29,30,46,47,52,56,59,71,73,75,80,92,93
1,2,7,8,14,16,21,22,23,42,59,75,77,78,88,92
