"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
5,8,13,14,16,30,39,49,61,62,65,70,71,74,84,98
5,20,21,25,38,49,51,53,69,71,75,78,83,84,86,91
2,9,13,21,22,36,43,47,55,58,62,69,74,80,88,90
1,4,14,21,29,35,38,56,62,70,77,78,80,82,88,91
10,21,23,30,33,34,46,56,61,68,80,81,88,91,92,97
8,16,18,21,34,36,37,47,48,51,64,67,85,86,88,97
10,16,21,40,47,48,49,52,53,59,60,66,74,78,89,90
2,6,9,16,18,25,28,53,56,61,74,80,83,85,88,97
2,9,13,18,22,23,25,27,49,52,69,80,81,85,88,89
4,10,12,14,15,17,26,40,43,45,47,53,56,64,73,81
5,8,9,10,13,24,25,28,30,39,47,51,56,57,62,73
7,15,23,37,38,46,56,61,65,66,68,71,75,90,94,97
9,10,14,29,33,34,47,51,52,59,62,64,74,85,86,88
13,24,25,32,36,39,51,66,69,70,74,77,93,97,98,100
8,15,21,23,27,32,43,44,51,64,65,66,76,88,90,91
2,8,10,25,29,35,62,64,66,67,68,80,89,90,92,96
7,10,18,24,32,42,43,52,53,76,83,89,91,94,96,97
3,7,24,36,48,50,51,55,56,64,68,70,76,78,83,89
1,9,16,39,42,47,48,49,55,62,65,69,80,88,93,94
7,10,13,35,42,47,74,75,79,80,85,90,91,92,94,97
2,5,14,21,24,25,38,51,55,60,62,66,78,79,86,97
5,10,16,17,21,30,36,40,42,43,51,76,80,83,85,88
9,18,21,48,50,52,59,64,70,74,75,83,85,88,90,91
9,13,14,19,23,24,28,31,48,53,62,64,66,76,80,87
7,16,30,36,40,43,48,53,68,78,80,81,83,89,94,98
4,5,7,22,23,29,33,42,47,53,62,68,88,89,90,97
2,6,8,10,13,16,22,47,62,67,75,80,82,93,95,96
8,14,16,21,23,39,52,55,60,61,65,69,71,92,93,95
3,9,10,23,40,62,64,70,73,74,78,80,82,83,92,97
4,7,8,13,17,22,23,29,34,37,62,75,76,82,86,93
16,19,21,30,33,37,43,53,55,64,70,73,75,76,86,98
10,17,25,28,38,42,52,56,64,66,70,71,76,90,93,94
5,10,13,16,21,29,37,44,48,50,51,55,61,75,79,85
11,15,17,37,42,44,48,49,62,64,68,73,74,90,93,95
2,9,13,19,22,23,33,42,47,51,55,66,70,83,89,95
1,4,9,13,14,21,43,61,62,69,72,76,87,88,91,99
10,12,22,24,30,35,36,38,46,48,62,71,80,85,88,89
9,13,24,30,32,46,47,52,53,56,67,69,76,80,81,89
1,13,14,23,25,26,33,36,47,62,78,85,86,88,91,97
8,9,11,13,16,23,24,27,33,39,46,47,70,71,94,96
2,13,17,19,23,25,38,48,59,61,66,69,75,83,89,94
5,10,15,18,21,27,47,59,65,70,74,82,83,88,94,97
2,7,12,16,38,48,52,61,69,75,76,85,86,87,96,100
3,16,33,36,39,42,44,55,62,66,73,76,80,83,85,90
4,22,25,42,46,47,48,49,51,58,62,70,71,73,91,99
5,11,28,29,30,37,48,49,56,67,68,73,82,83,85,97
25,33,34,35,37,38,48,51,70,71,78,82,83,88,94,97
5,21,22,33,37,38,51,52,73,74,75,76,80,82,86,94
13,15,20,29,38,51,53,62,64,72,74,78,86,92,94,98
16,18,24,30,37,45,65,66,71,75,82,85,86,87,89,91
8,9,30,35,48,55,65,68,69,76,78,81,85,86,91,97
12,13,16,21,23,29,30,33,56,67,68,75,78,82,89,94
6,10,28,42,47,48,53,56,61,62,64,75,85,86,90,91
5,7,8,9,27,57,62,64,69,70,73,77,84,87,90,100
14,21,22,35,37,47,49,51,64,70,76,80,83,88,92,96
1,2,9,17,22,24,29,37,55,56,68,75,86,92,93,97
10,16,17,36,48,53,65,69,74,76,80,87,88,89,93,97
1,5,8,22,23,35,37,46,56,62,64,74,83,85,91,95
5,10,33,40,47,48,51,67,73,75,76,78,85,88,90,99
23,40,46,61,62,65,68,73,74,76,79,84,86,89,98,100
5,8,13,14,17,24,34,40,46,49,69,73,75,76,82,83
8,10,12,28,33,37,40,42,46,48,49,54,55,65,66,89
1,2,8,9,23,26,27,37,43,51,53,61,71,80,94,98
2,9,13,16,17,23,24,36,47,49,58,66,68,75,89,97
5,8,9,11,17,19,24,49,54,56,59,64,81,82,88,92
7,8,9,15,16,22,30,47,53,55,66,74,88,89,93,98
2,5,7,16,36,45,46,48,61,71,73,74,76,80,88,100
9,10,14,18,21,23,24,37,47,55,62,73,74,83,92,97
5,23,25,31,34,49,56,70,71,76,78,81,85,88,90,97
1,6,13,16,25,31,33,38,51,55,56,67,68,82,83,97
2,5,10,12,16,34,47,55,69,73,74,76,78,83,90,100
4,8,16,17,36,39,42,46,48,52,64,75,76,82,90,91
7,8,24,27,33,35,48,61,70,73,77,83,85,89,91,94
10,18,21,24,34,53,64,66,68,70,75,79,81,88,91,93
9,11,17,22,25,34,39,47,49,62,70,83,87,89,90,93
8,13,17,35,47,52,53,56,71,73,76,78,83,88,90,98
2,16,18,24,29,47,51,52,53,60,62,64,65,71,74,91
2,3,5,13,17,23,38,51,56,64,66,67,73,82,94,97
3,8,9,13,17,34,48,53,62,68,69,75,87,89,96,97
13,22,29,34,35,42,51,52,53,59,65,69,73,83,90,97
7,8,13,17,25,33,36,47,51,52,70,73,74,82,88,90
7,22,27,29,42,51,52,64,65,68,70,76,78,84,89,98
2,9,19,22,27,30,46,47,48,62,66,76,84,88,90,94
15,16,26,38,52,55,62,69,70,73,79,81,88,91,94,97
2,23,25,33,42,61,62,64,66,69,71,76,82,89,91,94
5,8,10,23,24,34,36,37,47,49,64,66,70,76,85,86
2,8,9,18,22,29,32,47,51,56,70,73,80,81,82,90
14,23,29,34,37,51,52,68,73,74,82,85,88,90,91,92
8,10,18,22,29,37,48,49,73,78,79,80,81,82,87,94
12,13,15,16,29,33,35,40,66,68,70,80,81,83,88,90
10,14,17,23,25,36,47,62,66,76,78,81,86,87,90,93
26,30,37,40,47,48,49,55,57,69,71,75,85,89,90,93
10,13,17,22,23,36,37,47,53,60,65,70,80,83,88,91
8,14,22,24,25,29,30,37,47,75,76,81,82,83,87,92
1,5,9,15,25,47,48,51,53,59,67,71,73,79,82,83
6,8,9,11,24,25,34,44,48,52,57,68,71,75,78,94
9,13,14,16,24,30,33,37,39,42,53,62,78,80,91,94
10,16,27,30,35,38,48,49,52,57,64,70,82,83,92,93
4,15,16,22,23,29,47,49,51,73,74,81,85,92,94,96
8,10,13,15,22,23,34,38,61,62,73,75,82,88,90,96
2,10,18,23,24,49,61,62,64,65,69,71,73,74,85,89
8,9,28,37,38,44,46,59,64,65,73,76,80,82,90,91
2,9,14,31,40,49,51,62,66,68,76,80,85,89,92,97
1,8,10,12,13,14,21,36,56,61,83,88,91,95,97,98
4,13,14,17,18,33,37,38,53,59,64,67,70,78,83,93
1,8,10,13,30,34,40,46,49,62,65,67,73,82,88,90
1,6,22,25,28,35,42,55,57,62,74,81,83,86,88,93
4,9,13,18,23,36,52,56,65,66,69,76,83,86,87,91
10,13,14,17,26,36,52,54,59,64,70,71,75,80,90,95
2,16,21,23,26,34,42,51,52,59,75,78,79,84,85,89
5,10,13,14,23,29,32,42,48,55,61,74,75,82,92,94
10,27,34,36,42,51,52,62,64,68,75,76,79,88,89,91
9,10,13,22,23,24,38,44,51,64,70,80,85,86,91,96
8,9,10,14,25,30,40,42,53,56,68,71,73,87,90,91
8,13,15,21,23,40,42,54,66,72,75,82,83,89,94,98
5,14,15,23,27,39,43,44,57,62,64,65,71,73,88,96
8,14,21,42,56,62,69,70,75,76,78,80,82,87,89,91
9,13,29,35,36,42,51,53,58,66,70,73,81,86,90,91
5,7,9,10,21,30,36,49,51,52,62,75,82,88,89,97
17,21,22,25,29,36,49,61,66,69,77,78,85,90,94,97
4,9,14,15,16,37,48,52,64,68,75,78,80,82,89,91
15,16,22,23,48,51,53,56,66,69,75,80,81,86,88,94
2,8,14,24,25,26,27,30,44,45,62,67,71,75,78,90
1,14,22,23,29,33,39,40,48,52,62,76,90,91,96,97
2,7,13,15,16,17,24,34,55,66,70,75,76,80,82,88
8,14,21,22,23,25,27,32,42,44,62,66,86,95,96,100
2,9,14,31,36,46,59,62,67,75,78,80,83,87,89,94
15,16,32,34,35,39,51,64,79,80,81,86,90,93,94,98
2,9,18,22,32,33,51,58,59,62,69,70,73,81,83,93
5,17,23,26,34,36,37,38,46,48,53,56,60,62,78,85
1,5,7,10,12,15,16,21,36,40,42,74,81,87,90,92
7,8,15,16,29,43,47,48,59,62,71,75,80,88,89,93
7,16,22,24,25,26,27,34,43,50,61,62,65,82,90,91
4,21,22,25,30,34,37,51,53,67,80,84,85,87,91,92
5,10,16,17,21,23,25,35,47,50,53,69,75,76,89,97
1,9,13,15,33,39,40,42,56,61,69,76,88,89,94,95
5,8,24,29,33,37,42,51,66,74,75,78,81,88,94,95
4,7,8,9,11,16,21,25,66,71,74,80,81,83,90,93
8,10,30,39,48,51,57,61,72,76,81,82,85,88,91,98
10,14,17,23,27,44,51,56,66,67,69,73,80,85,96,98
5,23,28,36,37,50,52,53,55,61,66,74,76,80,89,91
21,22,28,29,34,36,40,44,48,51,66,73,85,87,88,94
5,12,13,21,22,24,25,48,53,65,68,73,74,76,80,91
14,17,24,25,31,36,47,51,60,66,71,73,81,86,90,91
8,14,16,25,35,36,38,42,47,48,55,59,67,70,74,93
22,23,30,52,54,56,61,67,70,74,75,79,88,91,92,94
8,18,22,25,39,42,45,53,67,73,74,78,80,82,84,93
5,10,11,24,27,30,42,47,49,51,55,74,82,88,89,90
9,10,27,28,33,35,37,40,71,75,76,82,85,88,89,90
2,5,13,22,25,27,35,47,52,67,70,73,82,83,88,100
2,4,9,18,22,25,27,29,33,39,55,59,69,71,74,83
1,2,9,16,18,29,30,40,46,59,66,75,78,81,83,88
18,30,42,49,51,59,64,66,68,69,76,83,87,89,94,98
5,7,8,9,13,18,33,34,40,47,51,70,74,77,82,96
5,21,23,25,30,38,42,43,56,64,68,75,82,88,91,96
9,17,21,23,25,36,40,43,53,68,83,85,89,91,96,97
21,22,24,42,46,52,56,62,64,70,73,74,80,91,94,99
1,9,16,29,34,38,44,51,62,67,70,73,75,80,89,94
8,10,22,25,29,34,36,40,47,48,69,76,88,90,92,98
12,21,22,28,33,42,44,46,47,48,61,64,66,78,84,90
4,9,13,21,25,26,27,34,40,42,73,76,83,89,90,91
10,13,23,25,29,35,40,49,51,64,65,69,70,85,88,90
2,7,10,13,17,21,22,23,31,33,42,49,59,67,73,87
13,22,25,26,36,39,48,51,55,65,82,84,91,92,97,98
23,30,33,40,49,51,55,56,59,62,66,68,76,84,86,92
2,10,17,21,29,43,56,74,75,85,88,89,90,93,94,97
5,14,18,21,25,37,38,61,64,68,73,76,86,89,91,96
8,9,22,38,40,49,55,62,64,65,66,74,76,80,88,89
8,9,10,21,26,29,34,38,44,49,52,59,61,66,80,83
9,18,21,23,42,45,48,53,56,62,71,75,76,89,94,98
8,13,25,29,37,44,47,48,56,64,67,70,86,94,97,99
21,29,37,42,48,51,56,62,65,66,75,84,90,91,92,93
13,39,42,51,54,64,66,69,73,75,87,90,91,94,97,98
11,18,23,37,40,43,61,68,73,75,77,80,84,88,89,91
8,13,15,19,24,35,37,38,39,51,55,64,70,74,91,97
2,9,10,13,23,34,38,43,46,47,49,51,80,83,89,96
2,8,15,16,23,29,34,37,39,43,55,62,66,74,82,93
2,7,12,13,14,27,33,34,36,39,42,76,80,83,93,94
4,40,53,55,64,65,69,73,76,83,85,87,88,90,92,93
9,18,22,24,27,29,55,56,67,68,73,78,80,90,91,92
2,7,13,15,21,22,29,43,49,50,51,64,70,82,85,86
2,4,7,13,14,16,18,22,33,37,43,70,83,85,86,96
1,8,21,27,33,34,35,37,42,66,67,68,76,83,89,90
4,7,9,18,22,26,46,54,70,72,74,76,80,82,83,87
2,8,15,36,46,53,59,62,64,68,70,71,74,75,78,89
4,9,21,24,25,35,43,47,52,68,76,78,86,87,96,98
5,17,21,24,27,42,55,59,61,68,71,76,78,89,90,100
1,9,21,26,27,29,36,38,43,70,73,77,83,86,88,91
1,9,10,13,14,30,52,54,56,61,62,66,73,87,93,97
2,8,9,10,13,24,32,34,53,73,75,76,88,91,93,94
1,6,30,33,38,47,48,53,59,65,67,82,85,86,91,94
9,14,21,22,25,49,53,59,66,67,68,71,76,89,91,94
1,4,5,7,18,21,22,25,29,47,52,73,74,86,89,100
4,9,10,13,21,25,30,38,49,53,61,62,78,81,85,96
9,21,22,30,34,42,44,46,48,75,76,78,80,87,92,96
2,5,7,13,16,26,29,60,64,65,71,75,79,83,97,98
2,15,19,23,29,33,47,48,53,64,80,85,89,92,94,95
10,13,16,27,29,30,44,53,66,73,75,76,85,86,92,93
7,10,16,19,30,42,62,64,66,67,75,76,80,82,85,90
13,19,21,26,32,33,37,42,47,56,62,66,71,82,92,98
2,13,23,27,28,40,48,50,51,60,62,64,66,88,91,98
10,13,14,16,24,27,46,47,48,51,59,62,74,76,80,83
1,5,13,18,23,26,33,36,49,70,71,78,89,90,91,92
5,22,29,35,46,66,73,75,82,83,85,89,90,91,96,98
6,17,19,25,29,46,56,61,62,64,66,74,76,78,80,94
9,23,25,30,33,42,43,44,59,65,68,80,85,88,91,94
5,10,23,35,42,47,48,52,61,62,68,70,73,76,81,87
11,14,16,17,21,29,38,53,55,56,62,64,66,78,83,92
2,5,8,10,25,29,33,37,47,71,73,85,87,88,90,94
1,8,13,22,30,37,38,40,44,48,52,59,76,83,85,89
5,13,21,22,23,25,34,36,37,38,60,70,74,81,83,96
1,2,14,19,21,25,51,67,73,78,80,81,83,84,89,93
1,2,9,19,25,27,36,37,42,56,62,76,80,84,90,98
2,8,13,14,19,24,43,44,46,56,61,79,85,88,92,93
23,32,35,36,37,39,42,46,61,65,66,74,75,79,82,87
2,9,10,14,22,36,58,62,64,73,75,78,80,81,90,92
1,2,4,5,7,36,46,47,49,66,70,73,76,89,90,92
1,4,13,14,19,25,39,43,54,73,79,83,86,93,97,98
1,4,5,10,18,24,34,38,43,53,68,69,76,88,90,92
9,14,23,25,30,35,40,47,50,52,62,75,89,90,92,94
6,13,14,21,22,40,48,53,64,72,75,81,82,90,98,100
8,9,13,18,24,30,47,53,64,66,67,78,88,91,94,98
4,5,17,21,47,51,52,64,78,80,87,88,89,90,93,96
8,14,20,25,26,32,37,55,61,62,67,71,73,75,87,88
16,18,19,24,25,34,42,48,49,56,74,75,78,83,85,91
2,9,10,11,16,24,30,56,65,73,80,83,87,91,96,98
7,13,15,22,23,55,61,66,70,73,76,82,83,85,90,93
6,10,13,23,36,37,39,49,64,66,71,73,74,81,88,96
8,13,14,23,25,33,36,40,53,66,68,75,83,85,89,94
2,13,16,34,48,49,52,64,68,69,81,82,83,89,90,91
7,15,16,22,25,28,34,40,48,50,74,78,83,90,93,97
13,21,30,32,34,36,44,47,48,56,62,64,67,69,74,75
7,10,15,28,29,36,42,51,52,70,79,86,89,90,91,97
4,5,10,17,28,42,53,56,61,62,70,74,79,80,81,83
8,21,23,24,27,53,56,61,62,69,71,78,82,84,85,100
5,9,21,24,32,42,52,64,66,68,74,76,77,85,94,97
5,13,18,25,27,30,35,36,40,48,61,64,75,76,87,97
6,8,19,22,28,32,33,40,53,56,62,64,66,69,85,89
6,13,14,16,22,39,40,48,53,55,56,62,64,83,85,94
16,20,22,23,25,27,29,35,40,42,47,52,62,83,85,91
2,5,8,13,15,30,43,55,65,73,76,85,88,89,90,97
4,10,13,16,17,23,28,32,40,55,61,74,82,90,92,97
4,19,40,42,52,56,64,67,73,74,76,81,82,86,89,96
1,2,9,23,36,59,67,70,71,73,74,75,80,86,88,91
2,10,16,17,21,37,38,42,44,46,64,79,83,92,93,98
2,4,13,17,25,26,27,48,49,53,59,74,75,89,97,98
1,21,22,25,35,47,48,53,55,60,65,66,71,73,90,98
2,8,14,18,46,47,48,50,51,66,71,82,83,85,92,93
4,5,22,34,36,40,42,47,62,73,74,76,85,88,93,97
8,13,14,15,28,29,33,35,40,47,56,59,62,82,85,86
10,18,23,29,40,42,66,71,76,78,82,87,91,93,94,98
1,7,17,23,24,29,35,49,52,67,68,70,76,85,90,91
14,18,29,31,32,35,47,49,51,55,73,75,76,80,83,90
7,21,22,23,32,34,35,40,43,54,75,77,83,86,91,93
9,14,17,24,29,36,42,52,56,74,81,82,83,86,88,91
5,8,16,23,27,35,47,48,49,61,73,79,82,83,92,93
2,10,11,23,33,51,52,55,59,64,80,83,90,93,94,99
5,12,14,17,31,37,38,40,52,61,74,82,83,86,90,98
7,14,16,25,29,30,38,42,52,61,70,73,78,80,83,86
8,10,14,29,33,35,36,52,61,62,74,76,80,81,82,94
10,22,23,25,26,30,36,38,48,52,53,56,61,64,86,89
5,23,34,35,42,55,59,70,73,82,83,85,88,92,97,99
2,8,12,23,39,40,49,67,70,74,76,83,85,86,91,94
8,10,18,22,24,27,33,37,40,56,62,74,88,89,95,97
2,7,16,21,23,29,32,40,54,59,80,83,89,90,91,97
8,10,13,16,17,21,30,36,39,66,68,73,85,88,90,96
5,9,15,16,18,23,29,47,52,54,75,81,82,86,90,91
10,27,33,37,42,51,52,54,62,73,76,78,88,92,96,97
5,10,11,17,22,24,30,45,53,55,73,75,81,85,86,88
2,14,16,30,31,32,35,36,61,78,79,80,85,86,93,97
3,14,18,23,26,33,37,42,51,56,62,70,78,81,85,93
9,14,24,25,29,62,64,65,66,68,74,76,78,80,83,90
7,8,21,23,25,29,40,47,49,59,66,69,76,79,89,90
10,20,21,25,30,47,52,59,61,66,76,83,90,91,95,98
10,14,24,25,29,35,39,42,53,56,57,73,74,75,85,97
2,8,10,14,21,28,29,36,49,55,62,72,75,78,90,94
2,5,8,16,18,21,29,47,48,55,71,78,90,91,95,97
5,10,16,25,38,49,51,53,60,62,68,70,79,81,85,89
8,12,14,17,24,25,50,51,66,73,76,80,87,92,94,100
4,13,15,18,23,24,34,53,56,64,70,85,86,87,88,89
21,22,25,48,53,55,62,66,70,74,75,80,90,91,97,99
10,17,21,25,37,42,49,56,73,78,81,82,83,96,98,100
1,5,9,13,22,23,34,48,52,55,66,70,75,84,85,94
18,21,22,42,44,49,51,56,73,76,80,82,88,89,91,97
22,23,36,37,42,47,48,55,61,66,70,71,76,85,89,96
19,21,29,30,34,52,53,66,70,76,78,80,83,84,90,94
5,9,22,23,25,27,39,48,49,66,70,74,80,83,89,96
4,9,24,26,30,32,47,48,55,56,62,64,65,69,73,80
21,36,37,39,46,53,55,56,62,64,66,67,68,71,74,90
14,32,36,38,43,52,62,64,72,73,76,80,85,89,90,91
8,24,26,29,42,44,46,47,48,52,56,59,62,69,91,92
2,13,15,16,22,40,42,48,55,76,80,88,90,92,94,98
8,13,27,29,33,35,52,55,62,64,66,73,74,76,80,92
5,7,10,15,23,42,53,66,75,78,83,89,90,92,96,97
18,21,22,23,33,35,51,53,55,56,67,75,78,89,90,97
34,35,36,42,53,64,69,71,74,75,76,82,86,88,90,92
1,4,6,17,21,47,53,56,62,72,75,76,83,88,90,96
4,5,8,9,21,22,23,29,35,42,48,73,82,88,91,94
13,14,15,22,33,49,56,61,67,75,78,80,81,85,88,97
8,9,13,17,19,21,27,29,52,64,73,81,85,93,94,97
12,21,22,37,39,42,48,51,55,56,73,78,81,89,91,92
8,9,25,29,47,55,73,76,78,79,80,81,85,93,97,99
5,18,24,35,38,44,51,52,64,68,74,78,85,86,88,90
14,22,29,42,43,48,53,55,75,80,83,88,93,94,97,99
1,10,11,19,30,37,40,42,44,53,56,66,76,84,90,99
5,7,10,16,21,26,29,40,48,52,64,76,78,91,97,100
24,29,32,33,35,51,52,53,75,76,81,83,85,89,90,99
7,22,27,29,42,55,56,66,67,73,75,78,80,87,88,92
8,10,13,17,18,22,25,56,61,73,74,87,89,90,91,97
4,8,14,15,30,44,48,53,54,56,57,74,76,80,83,97
5,13,15,33,34,37,39,40,42,46,52,59,61,73,81,85
2,10,23,27,37,48,53,64,75,80,83,85,86,89,93,97
2,10,13,17,25,26,30,51,61,68,70,76,80,83,86,92
10,13,22,29,36,37,43,64,67,68,71,75,88,90,91,94
13,16,29,34,49,53,64,69,71,75,80,83,85,89,94,97
9,25,48,51,53,61,62,64,72,74,80,82,83,87,91,92
13,15,17,30,33,37,40,45,55,58,64,66,68,73,90,97
7,10,16,21,23,25,29,59,64,65,68,75,82,86,90,100
13,16,17,22,23,33,35,40,42,45,62,73,81,88,92,99
17,23,25,27,33,42,53,59,62,66,76,81,89,91,92,93
1,9,21,32,41,42,47,53,55,78,79,80,81,87,88,100
10,23,29,36,48,60,64,66,67,73,74,80,86,89,90,91
