"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
16,37,41,49,57,60,61,63,64,72,76,78,83,90,95,96
26,32,50,51,56,63,64,67,76,79,81,84,90,92,96,98
28,36,42,45,60,62,67,74,78,82,84,87,90,93,95,99
25,39,41,44,50,58,64,71,75,76,78,81,91,94,96,99
31,35,40,53,55,66,69,72,75,76,87,89,90,91,94,99
14,19,43,56,58,65,67,69,73,74,81,86,92,95,97,100
22,36,42,50,56,62,70,73,74,76,78,82,90,92,96,98
38,42,45,51,58,64,66,71,75,79,83,89,90,92,96,98
21,28,40,53,54,57,72,75,76,77,80,83,89,92,95,98
15,22,28,45,60,61,63,68,74,77,85,89,92,95,96,100
21,34,48,54,57,62,70,71,73,76,84,87,89,90,93,96
30,44,47,53,59,61,65,72,77,79,84,87,90,92,97,100
21,47,62,67,69,72,75,78,80,81,83,87,92,96,98,100
19,31,34,36,55,62,67,72,79,80,85,86,91,93,97,99
32,44,48,56,60,62,64,68,75,76,80,87,91,95,96,100
29,43,48,55,60,61,67,72,74,76,83,85,87,90,94,99
6,46,50,52,55,62,66,68,70,72,77,85,92,94,97,99
23,29,36,51,57,63,72,75,76,83,85,87,89,90,93,97
21,33,46,49,50,57,61,72,75,78,83,88,93,95,97,100
9,38,42,44,50,55,63,69,74,78,82,85,86,89,94,98
31,45,50,52,57,59,64,72,80,81,83,85,87,89,93,96
25,27,48,51,57,63,68,70,75,76,81,83,84,88,94,96
11,18,43,48,51,64,66,68,73,76,79,80,83,92,94,98
18,43,47,49,51,63,65,70,71,76,84,88,90,92,95,98
19,31,35,39,61,64,67,68,72,77,80,84,89,92,94,98
20,27,32,48,54,63,69,72,74,76,83,86,89,90,92,96
26,40,41,48,54,58,73,80,81,84,86,87,89,93,95,96
30,43,45,48,52,66,68,72,75,83,84,87,89,92,96,99
30,34,41,46,49,51,54,70,74,77,79,83,87,93,95,97
22,37,40,43,49,60,63,64,68,82,85,86,88,90,92,96
12,16,29,43,56,60,63,64,67,72,79,85,88,93,95,97
32,39,43,47,56,58,69,71,74,80,83,85,87,91,97,100
28,32,34,47,58,60,61,73,76,79,82,84,91,95,96,100
33,40,42,47,54,57,61,75,76,78,80,82,85,91,97,100
29,42,46,58,61,63,64,66,75,77,82,89,90,91,97,98
26,31,38,45,52,68,72,75,76,79,83,85,88,92,99,100
14,27,40,41,59,64,70,72,75,77,82,86,92,94,96,99
33,37,41,50,54,67,68,72,74,80,86,89,91,93,97,99
19,40,54,56,59,61,68,73,75,76,79,81,84,92,95,98
11,26,40,42,44,57,61,65,74,76,77,81,90,95,97,100
19,35,39,42,51,54,60,67,72,75,81,86,87,89,94,100
32,36,45,49,52,60,68,73,74,87,89,90,91,93,95,98
18,23,36,51,54,59,70,73,74,78,83,84,87,89,96,99
28,40,41,43,45,47,63,64,69,75,83,87,88,93,97,100
20,23,31,46,57,60,61,64,66,79,83,84,88,93,96,100
28,31,43,49,52,56,60,71,75,78,85,86,91,93,96,100
24,36,38,40,43,64,67,69,71,83,87,89,91,94,96,100
37,40,43,45,49,63,67,71,75,76,88,90,91,95,96,99
33,35,46,48,50,53,65,67,70,72,78,81,93,95,97,99
30,32,38,44,53,57,70,73,74,79,81,84,86,88,96,99
15,29,46,48,51,57,62,66,70,83,85,87,89,93,96,99
29,34,48,52,66,69,72,75,80,81,85,86,89,93,94,100
36,38,43,53,56,60,65,68,71,82,85,88,91,95,96,100
36,39,42,59,61,65,66,70,71,73,75,77,88,92,97,100
20,22,44,52,57,64,69,73,77,80,82,84,86,89,95,96
34,36,39,42,59,64,67,72,81,83,85,86,89,92,96,99
17,21,34,53,55,57,59,71,78,79,80,84,91,95,97,99
35,43,50,54,58,67,72,74,79,80,88,91,93,95,97,99
25,30,31,48,53,54,61,68,78,83,84,88,92,95,98,100
13,32,36,54,56,59,62,75,77,80,84,88,93,94,97,99
13,28,33,37,55,59,60,62,78,81,84,86,92,94,96,99
22,46,48,53,63,68,75,79,80,81,85,87,89,91,95,96
19,37,41,44,53,57,69,71,74,76,83,89,90,92,95,97
12,25,41,43,47,55,69,70,75,79,81,83,86,92,96,100
14,32,39,47,53,68,71,75,77,80,82,87,88,91,94,98
24,40,41,43,47,54,61,66,70,75,78,86,89,91,93,98
29,38,43,52,55,57,59,71,78,80,83,84,86,91,97,100
22,25,45,51,58,69,72,74,76,80,85,89,93,95,97,99
4,34,37,51,55,58,62,67,69,76,83,85,88,91,93,99
19,22,36,52,59,62,66,67,79,80,83,84,86,93,97,99
18,31,43,49,51,54,60,67,68,73,78,82,86,93,97,100
9,32,34,36,57,60,71,74,78,83,86,88,91,95,96,100
17,40,43,46,57,61,73,74,79,81,85,86,88,91,98,100
16,32,46,55,60,62,65,66,79,83,85,86,88,91,93,100
11,19,42,45,48,63,64,69,71,73,74,77,79,93,96,98
30,36,49,64,69,71,73,74,78,80,82,85,89,94,97,99
21,28,35,53,56,60,61,65,68,72,84,86,88,93,96,100
27,31,45,49,50,55,64,68,73,83,88,89,91,95,96,99
31,44,46,58,62,66,69,75,80,82,84,87,92,94,96,99
22,44,46,50,65,68,72,76,79,82,85,88,91,94,97,100
30,31,43,47,58,61,64,68,72,79,85,87,91,94,96,98
32,40,45,56,63,64,72,78,79,81,83,85,88,90,94,96
27,32,40,52,56,65,67,71,78,84,88,90,91,93,95,98
11,39,44,52,57,62,68,74,77,81,85,88,93,95,97,100
28,34,52,58,63,64,69,72,76,78,82,86,90,92,96,100
26,32,46,49,51,63,67,75,76,81,87,88,90,91,95,100
2,28,34,54,59,61,66,68,71,81,85,89,90,93,95,99
28,34,49,51,53,54,56,67,72,76,79,85,88,92,94,98
15,22,34,51,59,63,68,71,75,77,85,89,90,92,94,98
22,35,37,44,50,52,67,69,72,74,86,88,92,94,99,100
18,30,36,42,61,65,67,73,75,79,82,84,86,88,97,99
25,47,55,57,63,66,68,70,71,82,85,87,90,91,93,100
31,33,38,50,55,62,67,69,83,86,88,89,92,94,97,99
34,42,49,51,55,57,63,69,82,85,87,89,93,94,98,100
21,28,40,44,61,65,67,69,70,77,81,84,90,92,96,99
33,37,40,53,56,65,69,71,73,76,80,84,87,92,96,100
21,28,43,54,60,68,71,77,80,82,85,87,93,95,97,99
36,42,48,54,56,58,72,74,76,79,80,85,91,93,96,99
28,32,35,53,58,60,64,73,76,78,81,88,91,94,98,100
16,43,46,48,51,67,69,70,71,73,75,87,89,90,92,96
11,39,48,52,59,65,71,73,74,76,77,79,83,95,96,100
8,33,46,48,54,62,67,68,70,71,74,85,87,90,93,98
19,32,34,49,51,65,67,68,72,80,84,86,89,92,94,98
21,49,51,53,65,68,70,76,77,82,84,88,90,93,94,98
24,33,39,55,59,60,61,74,76,82,88,90,91,94,96,100
17,32,47,53,62,65,66,70,73,77,81,84,88,92,98,100
27,41,48,54,61,66,69,72,75,80,82,86,88,93,97,99
30,35,43,55,57,60,63,68,75,80,81,87,91,94,96,98
25,33,39,45,51,64,67,69,72,80,81,83,85,89,94,99
19,23,46,52,59,61,65,66,70,71,85,87,91,94,97,100
12,37,40,51,63,64,69,72,76,78,81,83,89,93,96,100
21,29,35,51,54,58,60,67,71,73,77,85,89,91,96,100
24,28,49,56,61,67,73,74,79,80,81,83,87,94,98,100
15,32,45,56,59,60,61,65,74,77,81,83,89,95,97,99
22,41,45,47,58,60,63,65,69,74,81,86,88,92,96,100
21,28,34,54,56,58,61,65,70,83,85,86,87,90,91,94
30,35,41,48,53,54,59,62,77,78,81,85,86,90,92,98
10,23,47,49,55,58,62,74,77,80,81,85,88,91,95,97
21,24,26,42,49,56,62,64,72,76,77,79,83,88,95,99
23,26,30,52,54,61,66,68,75,77,80,82,84,91,97,99
24,28,44,55,57,60,61,69,72,74,87,89,93,94,98,100
13,26,49,52,56,62,73,75,76,78,80,84,88,92,97,100
33,39,44,47,52,55,59,66,69,73,82,87,92,95,96,100
34,36,38,52,54,61,67,70,71,74,83,88,93,96,98,100
15,20,41,46,50,51,55,57,73,74,78,82,84,89,97,100
15,21,30,41,55,57,59,63,77,79,81,85,87,93,96,100
23,43,45,49,54,68,73,77,79,82,84,89,91,96,98,100
23,36,40,52,59,60,66,72,74,77,82,86,88,92,95,99
21,28,44,49,53,66,68,70,72,75,77,84,91,94,97,99
9,40,41,45,48,57,63,65,72,74,79,82,86,95,98,100
16,42,47,49,53,59,65,66,73,78,82,84,86,90,93,94
19,37,43,44,56,58,60,62,72,74,77,79,87,91,93,99
24,46,48,53,60,61,67,69,72,84,86,88,90,92,94,96
12,20,26,42,47,51,55,68,74,77,81,88,90,91,94,99
37,40,44,53,60,62,64,66,77,79,81,83,87,94,96,100
13,32,37,39,52,66,68,73,75,76,78,80,82,92,95,98
23,26,48,51,59,64,68,72,76,79,82,87,88,92,95,98
20,28,31,44,50,55,59,63,71,77,83,85,87,89,93,98
21,29,33,36,45,63,66,69,75,81,84,86,88,90,92,98
21,37,40,42,44,55,61,67,69,71,73,84,86,88,90,92
21,34,47,49,52,55,64,68,70,72,77,84,93,95,97,100
17,36,39,51,64,66,67,68,71,74,80,81,85,87,93,98
20,26,35,49,54,56,61,69,70,74,82,85,87,92,96,100
17,32,38,55,61,68,73,75,78,81,87,90,91,94,97,98
19,22,45,52,59,60,63,74,77,78,82,85,86,89,92,97
17,22,44,55,57,60,62,69,71,78,82,85,86,90,93,99
19,21,34,47,53,56,70,73,75,76,84,88,90,91,93,97
14,31,38,49,52,56,63,68,74,82,87,90,92,95,97,98
23,36,44,49,50,51,70,73,75,76,78,83,84,88,92,97
34,36,39,42,62,69,71,75,77,78,83,89,91,93,96,100
24,37,43,49,54,61,68,75,79,81,86,90,92,94,96,99
35,42,49,51,56,59,63,68,71,80,82,85,87,89,93,97
27,30,45,51,57,59,63,65,72,78,83,85,87,92,94,99
26,29,42,45,58,61,67,73,75,78,84,86,88,91,95,99
35,42,48,60,61,68,72,75,76,79,82,87,91,95,96,98
22,24,28,35,39,62,66,69,73,82,85,86,89,90,92,98
36,43,48,51,62,64,69,73,77,83,84,86,89,90,92,96
39,48,50,53,62,64,67,71,76,78,82,84,90,91,95,99
12,37,50,52,54,67,70,72,83,84,86,87,90,92,95,99
20,25,32,38,56,58,60,62,71,75,78,84,86,94,96,100
29,35,42,52,56,59,60,72,80,82,84,87,91,94,97,100
32,37,45,57,61,67,70,71,78,79,84,91,94,97,98,100
20,35,39,43,54,58,66,74,77,79,80,81,83,85,94,97
33,38,41,45,57,60,63,72,77,83,85,88,90,95,97,99
12,15,48,51,59,64,67,71,75,79,82,85,87,90,93,96
23,32,35,47,60,61,64,67,72,77,82,87,88,90,91,95
13,37,49,52,54,68,70,71,73,75,76,78,91,95,98,100
18,35,41,55,66,68,70,71,75,77,78,83,93,97,98,100
21,32,47,50,55,57,66,73,74,77,78,80,85,91,95,98
19,37,42,45,60,63,69,75,76,81,83,85,88,93,94,98
25,32,37,54,56,59,61,67,73,77,81,84,90,93,97,99
15,40,43,47,52,55,66,69,72,75,84,88,90,93,97,99
4,27,46,53,59,61,64,68,76,79,80,82,84,88,92,98
20,21,26,42,45,66,68,69,73,75,81,84,87,91,98,100
28,31,44,51,60,63,68,71,74,77,78,86,90,92,94,99
28,35,42,48,51,65,68,70,71,77,83,84,86,92,95,100
21,35,50,57,62,64,69,70,73,81,84,86,88,91,97,98
19,37,43,52,55,63,67,70,76,81,83,85,87,90,96,98
23,35,40,47,54,61,68,70,72,74,77,83,86,92,94,99
37,43,51,55,59,60,68,71,75,77,79,82,84,96,98,100
14,33,39,46,55,56,61,69,73,77,82,85,88,95,97,100
33,39,53,55,62,67,72,76,79,80,84,87,92,95,98,100
26,31,38,51,54,60,63,65,68,71,76,85,89,92,98,99
28,41,45,53,56,58,62,71,75,79,84,86,88,92,97,100
36,43,44,50,55,58,62,75,81,84,87,89,90,91,95,98
26,40,42,45,59,63,66,72,74,79,80,84,86,88,92,99
13,27,38,42,51,54,56,70,75,76,79,83,91,94,97,99
14,27,39,53,62,64,66,69,76,81,85,88,89,91,96,100
32,34,37,60,64,67,68,75,77,80,81,83,89,92,96,99
20,44,48,52,63,64,68,69,71,75,77,82,89,93,95,99
40,42,51,55,58,60,64,72,77,78,81,84,92,97,99,100
23,26,42,58,60,63,64,67,69,71,75,89,93,95,97,100
21,44,46,50,59,65,71,73,76,78,85,89,90,92,94,99
34,37,40,42,54,59,68,73,75,81,84,87,89,92,97,99
13,39,42,45,59,63,64,70,71,75,79,83,86,90,93,98
17,43,45,56,59,63,65,67,78,81,83,86,88,92,95,99
18,37,42,44,54,57,67,74,78,80,83,91,93,94,97,100
18,22,42,46,63,65,66,69,77,83,86,91,93,96,98,100
24,33,40,47,56,61,64,70,71,77,83,86,89,91,96,98
35,41,49,50,57,65,71,73,77,78,79,80,84,92,94,98
30,38,42,54,58,61,66,72,75,77,78,81,86,94,98,100
20,24,36,39,52,55,65,68,73,79,82,84,87,95,98,100
13,18,32,48,54,56,59,65,68,71,73,78,84,90,94,98
31,44,50,57,59,62,71,74,76,78,79,90,92,95,96,99
34,38,50,53,57,59,63,66,75,78,80,85,91,93,95,97
25,36,40,49,51,54,62,67,74,76,79,82,93,95,99,100
22,27,39,53,56,62,67,73,79,80,82,85,86,88,91,97
27,34,43,50,64,70,71,74,77,79,82,84,86,92,97,99
19,21,37,54,58,64,70,73,76,81,87,92,95,96,98,100
24,42,49,55,56,63,68,73,78,80,81,86,92,94,96,98
7,11,45,56,61,67,69,71,75,76,82,84,88,90,92,99
17,23,42,45,49,62,67,73,75,78,85,86,90,93,98,100
27,43,48,55,58,61,64,70,77,81,84,88,90,91,94,97
28,45,47,51,53,59,67,72,78,83,84,88,90,93,96,99
18,37,41,44,59,61,64,70,72,77,86,90,91,93,96,98
30,35,37,53,56,61,68,70,75,78,82,87,92,95,96,98
25,37,40,42,48,61,65,67,72,78,84,86,89,91,95,99
30,35,42,49,58,62,70,74,76,83,85,87,91,93,97,99
29,43,46,51,58,66,72,74,76,80,81,83,86,88,95,99
29,33,37,51,55,56,60,74,76,79,82,84,86,91,97,100
23,39,42,46,51,54,57,71,79,82,84,86,89,94,96,99
19,32,45,48,51,60,64,66,71,73,75,86,89,90,92,98
37,40,42,54,57,60,61,65,72,78,81,85,87,94,97,100
11,30,36,41,54,58,63,67,72,81,84,87,88,90,94,98
27,35,43,62,64,66,68,70,71,73,77,79,84,94,97,100
24,29,38,42,58,62,68,71,76,82,86,88,90,91,96,98
22,37,43,45,50,55,62,69,74,77,80,83,93,94,98,99
35,39,42,56,58,65,71,76,78,80,82,85,87,91,94,100
20,22,34,49,56,60,63,71,75,76,78,81,87,91,94,98
13,39,46,51,56,63,64,68,70,76,82,87,90,91,95,97
11,19,32,44,47,57,63,69,71,80,85,86,93,96,98,100
41,44,48,55,60,66,73,75,78,81,84,88,90,93,95,98
28,31,34,48,53,55,57,69,72,74,76,80,81,89,94,97
31,37,50,56,59,63,65,68,72,75,79,82,86,90,94,99
21,45,46,53,59,66,70,71,75,77,83,92,95,96,99,100
23,36,45,48,59,62,67,79,81,83,84,88,90,92,96,99
7,33,36,39,56,58,61,64,67,69,83,84,88,92,97,98
35,44,48,51,59,61,65,66,69,82,85,90,93,95,97,99
40,41,43,46,55,60,68,69,73,75,86,91,93,96,98,100
40,41,46,55,58,61,73,76,79,80,82,87,91,95,96,98
34,38,41,55,57,60,62,71,79,83,85,90,92,94,97,98
23,39,41,46,62,65,67,71,76,80,82,84,88,92,94,100
23,35,38,50,52,54,67,73,76,81,83,88,89,92,94,100
23,38,44,54,56,63,67,71,82,84,87,89,90,92,94,99
39,43,45,47,59,60,61,65,66,78,81,83,87,93,98,99
26,43,45,54,60,62,66,79,81,83,85,86,93,96,98,100
25,27,41,46,54,58,59,62,67,74,77,80,83,92,97,99
20,35,39,43,57,58,66,72,77,81,83,85,90,94,97,99
31,33,37,40,55,61,64,68,76,80,81,83,94,96,98,100
21,29,36,44,49,62,65,68,75,81,86,89,90,91,96,98
32,45,48,53,56,61,67,69,80,81,85,87,89,92,95,97
40,41,44,48,55,59,62,74,77,80,81,86,88,91,94,98
31,35,38,56,58,59,60,63,71,76,79,81,84,94,98,100
16,45,47,50,62,64,66,70,78,83,84,89,92,95,96,99
17,34,50,51,54,56,63,68,76,80,83,85,89,91,95,99
26,31,46,50,54,63,66,68,75,76,83,88,90,91,95,100
22,35,47,55,60,63,68,71,75,83,86,89,91,94,99,100
18,20,32,44,57,59,62,64,72,78,83,87,90,94,97,99
37,41,43,45,54,56,58,72,79,86,87,90,91,93,95,98
22,39,45,52,58,61,65,67,73,78,84,87,90,92,97,100
15,39,47,52,61,65,68,70,72,78,86,91,93,95,98,100
36,38,52,54,62,67,69,72,74,80,82,87,89,93,94,96
16,34,49,53,57,64,66,72,84,87,88,90,93,94,97,98
21,45,48,54,67,69,73,74,76,78,81,84,89,90,92,97
13,38,49,54,57,63,64,72,78,79,85,87,90,91,95,98
34,37,43,50,58,63,66,69,70,72,77,83,84,93,95,98
23,26,47,49,52,55,62,67,75,80,83,87,88,93,95,100
31,40,43,46,49,53,72,77,79,81,84,87,90,94,96,98
27,39,44,60,61,63,64,73,74,77,79,86,88,92,99,100
21,42,45,49,57,61,70,73,78,82,84,86,88,90,93,99
26,31,40,45,51,63,67,71,74,76,78,84,89,90,92,97
23,37,43,51,55,59,70,71,77,79,82,85,88,94,96,100
9,23,39,47,53,56,62,69,78,83,85,86,90,91,93,97
22,39,51,56,59,65,73,75,76,78,82,90,92,96,99,100
27,33,41,45,47,56,59,63,64,69,71,85,91,95,98,99
22,41,47,49,56,60,62,65,68,72,77,81,83,94,96,100
22,36,39,53,55,69,71,73,77,85,87,89,90,92,96,99
16,40,43,47,52,60,65,66,73,74,78,80,81,94,97,98
23,40,48,53,54,56,62,67,70,81,84,86,87,92,96,98
13,17,49,58,61,63,66,71,77,79,83,84,92,96,97,100
26,30,42,47,49,62,65,69,74,76,83,88,90,91,94,98
26,32,44,47,51,56,73,77,80,83,85,89,93,96,98,100
12,33,37,53,56,57,59,60,64,81,83,86,88,93,95,96
28,42,47,50,56,62,68,70,75,77,79,83,91,93,97,100
19,21,24,49,52,54,66,68,71,76,78,82,84,92,97,100
20,23,35,56,61,65,69,73,78,83,85,88,90,91,97,98
31,34,36,40,54,56,59,63,73,75,77,86,89,92,97,100
40,41,45,53,67,70,71,73,75,77,79,84,87,91,94,99
19,33,41,49,57,60,64,66,72,78,83,84,87,93,96,100
17,35,37,52,65,67,72,74,76,77,79,82,90,91,96,98
29,36,41,55,58,62,67,70,75,81,83,88,90,91,93,96
31,39,45,47,54,66,70,73,75,78,81,85,92,94,99,100
14,30,43,46,53,58,65,69,81,83,84,86,88,90,91,97
20,22,53,56,62,64,68,77,79,82,85,88,92,95,97,100
18,21,25,48,51,54,66,68,71,75,80,86,89,91,94,100
31,33,45,48,53,57,65,68,70,73,85,86,92,95,98,100
38,42,44,49,62,65,66,68,70,82,84,87,91,94,96,100
21,42,46,54,59,60,62,74,78,83,85,87,89,92,94,98
28,33,41,47,52,58,70,72,75,78,81,83,86,93,96,99
25,30,41,48,52,54,56,72,76,85,89,90,92,95,97,99
35,37,39,61,63,67,69,70,75,76,78,81,83,92,95,98
29,36,41,54,63,67,69,70,73,74,77,88,91,94,97,100
30,34,42,46,59,62,65,71,77,79,83,86,90,95,96,99
31,35,47,53,60,61,65,67,69,81,85,86,89,90,92,99
33,39,41,54,62,66,68,69,70,72,84,88,93,96,98,100
26,33,45,48,50,62,64,66,74,78,83,86,88,93,94,99
25,29,53,55,57,68,70,72,76,82,84,87,91,95,98,100
33,35,48,50,52,61,64,66,69,73,75,87,89,92,96,99
30,31,33,46,54,65,66,69,71,81,86,88,89,93,94,100
32,46,50,54,57,62,66,68,73,78,83,86,90,93,95,96
24,26,39,43,55,59,63,67,74,78,81,83,90,93,95,99
40,42,44,48,51,58,69,71,73,75,76,82,88,92,96,98
20,34,37,43,52,58,66,70,73,74,77,82,88,90,93,97
30,32,45,56,60,62,65,68,72,76,84,89,91,96,98,100
28,43,46,48,50,61,66,73,75,78,80,81,84,87,93,97
4,19,25,39,53,55,68,71,75,78,84,87,90,92,96,100
33,38,44,51,53,56,59,60,72,75,77,78,83,86,95,100
5,11,43,45,60,62,66,73,75,84,88,89,93,96,98,100
34,38,45,47,51,63,66,69,77,80,81,85,89,93,95,100
33,37,44,50,61,64,67,69,72,75,78,83,86,90,94,99
26,44,49,52,60,65,73,76,78,79,81,83,89,93,95,97
21,39,46,55,59,61,68,72,77,83,84,88,92,95,97,100
12,36,42,45,50,59,62,66,73,76,81,84,88,90,93,97
10,33,37,40,52,58,61,68,70,73,74,77,83,89,92,98
32,38,40,54,56,61,69,73,79,82,84,87,93,94,96,98
12,27,34,50,52,57,59,64,73,77,81,86,88,90,92,96
35,47,50,56,61,63,69,74,76,78,80,81,93,95,96,99
23,28,31,49,56,60,63,68,72,75,77,83,89,94,97,99
33,49,52,54,65,67,69,72,76,78,81,93,95,96,98,100
13,46,54,56,60,63,68,72,74,80,84,88,91,94,96,99
7,13,33,40,45,62,64,69,72,74,77,80,86,91,96,100
23,27,54,56,59,61,73,74,79,82,85,87,88,93,95,100
15,33,48,53,56,61,69,70,74,76,81,88,90,92,96,98
18,32,37,45,50,65,67,68,73,82,85,88,89,93,96,98
29,33,35,49,54,61,67,69,73,77,82,84,88,94,96,99
33,37,42,45,58,60,64,67,69,72,82,84,88,90,92,97
21,25,37,48,51,58,62,70,73,76,84,87,91,94,97,99
21,46,50,58,63,64,66,72,78,80,84,88,91,95,97,100
13,19,34,39,51,57,64,67,76,78,82,84,90,92,96,99
25,39,43,50,51,64,66,70,74,82,87,89,90,91,93,97
21,28,35,40,47,52,55,61,69,73,74,87,88,90,94,96
25,28,44,55,57,60,62,69,75,76,80,82,88,93,95,98
38,41,45,50,57,63,68,72,74,77,81,89,92,96,98,100
28,33,42,45,47,64,68,69,75,83,87,91,93,95,99,100
12,25,27,57,61,65,69,72,80,82,84,87,93,95,98,100
18,42,45,46,49,68,71,73,77,80,82,85,89,96,98,100
34,42,49,55,57,62,66,70,75,79,84,88,92,94,97,99
33,39,47,52,55,63,64,66,69,84,87,89,92,94,97,100
19,42,44,48,52,64,69,72,77,80,84,88,91,94,96,98
21,35,39,46,53,58,67,72,74,82,84,87,90,92,97,99
25,35,41,50,56,59,61,75,76,78,84,87,90,91,93,99
32,37,49,52,56,64,68,72,79,84,86,90,92,94,97,99
22,45,50,56,61,67,73,75,76,78,80,81,84,94,97,100
29,45,47,51,58,64,68,71,73,84,86,89,91,95,98,100
31,37,50,51,55,58,62,64,67,76,82,84,88,90,95,99
35,47,52,55,60,63,68,69,76,80,82,84,88,92,95,98
5,29,42,47,50,54,61,70,74,76,81,88,89,93,95,99
16,23,28,47,51,59,63,64,67,72,79,82,87,93,95,99
28,31,40,44,58,62,64,69,73,76,78,84,86,93,96,99
32,35,40,49,51,54,67,76,78,81,83,85,89,91,94,97
19,21,44,51,57,66,69,70,72,78,81,85,90,93,94,98
13,46,50,53,58,65,69,73,77,82,84,87,89,90,92,96
20,24,28,32,52,64,67,68,73,76,81,84,87,90,96,99
22,30,41,52,56,58,65,67,74,76,78,81,90,95,97,100
9,28,41,44,52,66,67,69,72,80,83,84,88,94,96,100
23,40,47,53,55,62,64,75,76,77,83,88,90,93,95,97
25,45,48,50,52,58,71,73,77,82,85,86,88,90,91,94
3,37,41,48,55,58,61,69,73,74,77,82,90,94,97,99
29,32,47,55,61,63,66,67,75,78,85,88,92,95,96,100
10,33,42,44,57,65,66,68,71,82,84,87,90,94,96,98
25,30,41,47,53,55,61,64,68,79,83,86,90,93,96,99
23,27,42,50,51,55,62,65,69,72,78,80,84,86,91,98
32,36,55,57,59,63,70,72,74,77,82,85,89,91,94,98
14,43,45,47,50,58,62,75,81,83,85,86,88,90,93,99
26,41,46,48,53,58,62,69,71,74,76,77,91,95,96,98
12,16,39,54,57,60,62,66,72,75,85,88,90,93,95,97
16,42,46,49,51,62,66,75,77,79,80,82,93,95,96,99
20,22,34,46,59,61,63,68,75,87,89,90,91,93,94,98
6,32,39,46,63,66,68,71,75,82,84,87,90,91,93,97
11,43,45,48,56,65,68,70,71,73,85,88,90,93,97,98
23,39,43,47,61,66,70,73,75,78,85,86,90,93,97,99
34,37,41,49,56,61,70,74,79,83,87,88,92,94,97,99
26,30,31,34,56,60,62,64,67,73,79,85,86,90,92,97
40,43,47,52,55,61,63,66,68,69,70,86,87,89,93,97
3,41,49,53,55,56,68,69,72,74,76,83,87,91,96,99
29,42,44,49,51,62,65,67,69,74,80,82,88,92,97,100
14,28,34,40,51,55,59,63,67,72,74,81,86,88,94,96
25,27,33,48,57,63,64,66,69,74,80,82,86,89,93,97
15,23,49,55,66,67,70,71,73,75,82,86,89,90,93,95
19,25,50,52,56,60,63,68,71,74,77,81,89,95,96,98
26,34,45,52,59,64,72,77,79,82,85,89,91,95,97,100
26,34,40,57,60,62,65,68,71,82,85,87,89,91,97,100
28,34,50,51,59,63,66,71,74,82,85,87,89,91,96,100
32,35,50,57,61,65,68,72,78,83,84,89,92,94,96,98
12,17,29,45,57,61,64,70,72,76,77,82,84,90,94,97
