"V1","V2","V3","V4","V5","V6","V7","V8"
6,21,23,62,83,85,91,100
2,4,12,20,79,94,97,99
20,36,42,44,54,56,85,91
9,33,35,58,65,69,75,100
1,27,31,32,63,66,86,93
32,49,50,54,62,65,74,80
24,34,41,45,68,70,90,97
10,20,29,54,75,81,85,90
13,19,20,38,52,82,87,91
3,26,31,55,76,90,92,95
8,13,30,40,46,89,95,97
8,11,13,34,52,66,86,88
6,23,45,60,67,77,80,91
18,20,27,42,50,59,60,70
3,7,15,35,37,53,80,88
7,9,17,45,49,54,65,74
2,25,26,41,70,84,85,92
6,13,24,37,46,47,93,98
4,10,23,39,60,67,77,81
16,27,35,53,62,68,80,84
1,12,13,35,43,50,69,88
9,22,35,45,69,70,97,100
33,37,39,41,58,61,64,73
13,46,58,60,74,87,97,98
1,17,25,63,80,86,88,90
12,43,50,54,55,60,75,78
4,10,39,50,62,85,87,98
12,23,39,69,76,78,99,100
23,25,38,41,71,73,90,91
1,6,45,52,67,80,81,82
13,22,29,55,67,73,85,97
1,6,7,9,15,23,31,77
3,14,27,28,41,50,69,96
6,20,26,28,49,51,58,76
8,14,18,21,22,28,40,92
5,7,10,15,17,43,73,75
5,8,15,33,44,61,68,100
17,20,24,37,81,87,91,100
9,27,40,42,53,70,71,75
32,33,39,41,50,52,74,100
1,7,40,56,73,76,92,99
1,7,8,10,13,19,64,85
2,25,29,30,85,89,91,100
4,22,30,55,58,64,95,97
17,18,26,61,66,83,86,96
29,43,49,51,61,66,75,86
13,26,28,52,60,64,67,92
35,41,46,53,60,61,70,84
7,41,52,59,66,86,97,100
8,13,19,25,37,40,53,66
18,24,46,53,54,55,68,94
1,21,45,50,63,64,69,95
9,25,29,31,47,66,75,78
4,22,47,48,55,58,70,97
4,12,15,22,30,55,64,97
2,25,29,31,33,39,85,89
12,38,46,61,65,80,82,94
12,26,32,51,76,94,97,99
6,21,23,24,72,77,79,98
23,27,30,64,75,77,90,99
18,22,44,67,77,85,88,97
18,21,33,44,68,77,83,88
7,8,33,58,66,86,91,100
9,12,14,40,43,79,81,100
4,29,38,63,69,71,79,83
28,29,33,46,59,61,66,100
11,15,17,18,21,30,83,88
5,15,34,36,52,53,73,75
21,22,30,52,83,95,97,100
12,26,35,47,50,51,82,92
6,49,55,68,71,73,86,93
17,27,33,35,37,51,59,67
5,20,21,29,43,51,75,78
4,15,21,38,52,83,91,92
1,14,16,27,50,62,84,97
10,16,58,81,85,89,92,100
12,18,43,46,55,62,76,99
9,15,22,23,31,34,77,97
1,5,15,29,36,61,63,89
19,22,36,55,60,63,71,94
39,41,61,71,77,84,85,97
11,27,28,44,50,66,81,84
27,30,50,59,62,67,84,95
7,19,22,36,38,52,71,78
29,47,51,53,75,76,81,99
13,17,34,46,53,68,74,87
20,21,22,51,58,78,85,100
23,24,27,47,65,77,84,89
23,38,43,61,75,77,84,95
6,23,48,49,75,77,87,98
4,5,11,19,28,58,61,97
10,34,38,54,62,68,71,94
8,20,36,44,48,55,90,91
33,41,42,68,69,73,74,93
2,25,30,59,62,66,78,100
27,30,59,70,83,84,87,95
10,30,31,61,65,76,93,95
32,37,43,49,54,74,79,93
26,28,47,57,58,63,68,81
11,30,32,44,50,51,85,88
26,35,43,55,57,70,77,99
10,31,35,37,39,69,70,87
3,11,27,42,48,71,84,98
3,24,32,37,49,54,65,70
13,43,46,60,70,81,89,90
45,46,55,59,60,62,71,77
5,13,15,19,20,22,42,94
8,11,16,18,35,86,88,94
7,9,17,27,51,66,95,96
2,14,29,41,53,55,73,85
26,29,48,57,61,64,90,96
3,5,15,18,27,34,43,68
17,28,49,54,63,65,66,69
36,50,69,70,73,76,91,99
16,24,37,53,57,62,75,89
27,31,59,67,77,85,94,97
19,23,28,36,47,64,65,77
13,28,33,37,44,61,64,84
5,7,11,15,52,72,73,75
5,7,27,44,50,75,84,90
3,16,49,54,74,89,91,99
6,22,44,60,64,72,81,90
8,19,35,36,37,53,61,70
25,33,39,58,66,72,84,86
17,24,32,44,51,65,70,73
3,14,18,21,30,53,75,88
69,72,76,79,84,92,93,99
3,9,15,18,21,25,33,73
9,10,17,38,39,61,66,100
12,36,50,69,76,79,92,99
7,46,49,51,58,65,66,86
7,19,36,68,71,76,91,93
1,6,8,31,40,60,67,87
8,42,44,53,68,73,85,89
8,25,33,35,40,57,87,99
5,10,47,52,57,92,98,99
10,14,25,39,41,87,94,99
17,20,28,59,76,78,88,90
14,36,38,55,62,79,82,97
17,18,21,24,39,63,83,88
9,10,31,58,59,71,87,97
5,22,33,34,49,54,90,94
12,33,48,59,83,90,94,100
21,23,28,31,38,67,78,96
4,12,17,20,42,59,78,85
2,11,25,35,41,45,58,82
4,8,16,44,48,84,89,91
16,35,37,53,56,71,72,84
20,42,52,59,60,80,88,92
19,28,32,36,58,76,91,92
2,7,26,29,31,38,43,74
2,7,26,37,43,57,70,85
2,7,11,45,51,52,66,86
12,22,25,63,64,71,73,82
11,17,34,38,40,45,80,95
1,7,13,63,66,77,86,88
14,33,38,50,57,61,62,82
13,39,42,44,46,56,60,83
37,38,57,79,81,87,93,95
2,27,37,79,83,93,95,97
27,31,39,55,58,60,79,89
26,28,55,64,68,72,84,93
7,12,35,40,43,54,72,75
15,26,29,55,57,76,96,97
16,31,35,50,59,62,72,98
1,38,43,58,71,81,87,88
9,11,19,29,49,51,66,69
20,26,40,48,51,68,77,81
4,6,7,35,37,40,58,79
4,6,21,58,71,79,83,85
1,28,41,63,64,69,73,93
16,22,70,71,72,86,89,97
35,36,37,47,53,58,75,98
23,26,28,38,39,55,57,77
5,7,17,18,39,46,90,99
9,34,63,66,72,75,77,84
20,27,38,40,65,81,82,84
6,25,29,59,78,85,90,100
12,14,31,33,50,60,81,87
25,36,56,75,78,85,90,94
20,42,48,57,58,79,87,97
23,27,30,59,77,87,89,95
27,30,40,57,63,67,68,95
2,9,33,39,58,73,76,98
29,36,54,61,62,66,79,86
1,2,23,25,36,62,63,74
7,11,18,29,30,45,84,95
5,11,18,19,21,27,58,99
17,25,45,51,60,89,90,96
4,22,24,34,70,77,87,97
1,6,31,32,49,58,66,85
28,49,54,64,67,79,93,97
32,38,59,73,75,78,93,95
27,41,58,75,83,90,95,96
1,17,19,20,36,42,63,85
9,25,45,47,62,64,65,80
21,26,44,50,57,67,85,92
3,20,43,44,49,55,60,75
39,46,60,62,77,83,90,97
5,10,34,41,42,54,70,96
22,63,64,69,72,84,93,95
14,36,55,58,86,91,92,99
6,15,29,38,67,72,79,81
7,10,31,40,66,70,86,92
21,22,38,44,56,57,83,88
7,15,18,38,45,89,94,96
6,38,42,58,59,82,88,89
6,31,58,61,68,72,74,80
1,15,18,32,58,60,63,88
35,43,49,52,54,75,83,90
14,16,17,19,27,80,86,96
14,22,24,44,56,57,69,97
14,16,44,48,49,53,56,84
4,14,31,48,61,62,77,91
18,29,34,46,48,64,90,94
11,13,28,69,76,84,89,93
3,7,18,19,53,66,78,86
8,15,34,37,38,40,41,88
32,36,37,43,50,62,74,79
3,13,16,20,26,63,68,85
11,23,25,45,69,77,84,85
13,30,42,54,65,89,94,95
18,21,59,63,83,85,88,93
4,6,22,24,32,48,58,64
1,4,16,17,32,40,63,85
4,5,14,28,44,55,91,94
3,25,36,37,67,74,79,96
16,27,41,62,77,84,89,95
11,14,23,28,41,62,87,88
3,14,36,48,49,53,61,75
21,22,35,72,82,83,93,97
14,44,53,55,75,82,94,100
32,53,56,68,76,80,82,84
8,13,32,40,45,65,74,84
25,33,37,47,49,54,70,74
4,7,35,40,50,56,59,91
2,13,46,58,81,85,89,96
19,24,32,49,51,58,76,96
12,13,23,42,43,46,48,98
18,27,35,44,55,56,82,96
9,17,18,19,35,47,53,55
15,34,38,52,54,80,87,91
7,27,31,40,65,66,77,86
20,22,30,42,50,57,70,95
10,30,31,34,36,52,59,95
3,32,35,37,59,72,84,91
17,33,39,47,66,86,89,100
1,6,21,34,52,60,83,100
43,46,67,70,79,85,94,100
3,18,26,34,38,54,87,95
3,15,36,42,53,54,75,83
5,8,16,22,40,78,89,100
1,3,10,31,32,76,94,95
3,33,38,57,67,72,81,82
10,18,28,39,44,50,61,64
43,55,66,72,75,76,86,94
11,24,32,37,49,50,62,73
9,41,44,56,65,71,73,98
13,24,37,43,46,47,56,98
2,5,8,10,25,39,80,89
8,18,28,32,40,64,65,88
42,45,51,58,63,65,67,85
15,23,38,47,57,68,70,96
16,28,29,32,33,72,76,80
3,30,42,61,64,91,95,100
4,6,8,26,29,67,68,74
17,20,38,47,68,73,81,97
9,35,39,46,55,71,72,77
23,32,70,72,76,79,96,99
11,21,31,50,66,70,78,83
12,21,23,27,30,43,68,83
1,21,26,36,40,63,74,98
3,7,11,13,56,73,74,91
6,42,46,49,83,85,90,94
16,17,31,67,70,72,85,91
6,34,35,44,56,68,80,88
7,58,66,78,79,86,92,100
21,27,34,48,57,58,65,84
7,9,35,58,78,79,92,100
20,39,42,46,78,85,90,93
16,18,23,30,89,91,95,100
6,9,18,20,27,42,75,94
6,10,24,34,37,41,54,94
25,26,47,57,68,74,92,94
21,22,37,72,76,78,94,98
6,27,31,38,48,67,68,70
17,28,46,53,55,64,71,72
7,38,72,79,80,92,93,95
2,10,12,23,36,39,85,98
8,15,19,33,38,80,87,98
30,33,42,89,91,93,95,100
26,47,51,52,63,68,83,95
29,33,46,48,57,67,68,87
3,8,20,33,39,42,48,100
1,21,22,62,74,97,98,100
4,55,58,71,76,85,91,96
9,24,43,45,51,55,68,94
8,19,28,35,53,67,79,80
11,19,27,51,55,58,66,86
21,23,27,39,60,63,83,84
22,35,44,56,61,86,97,100
3,22,24,25,56,61,72,86
41,62,65,73,76,77,83,99
3,6,10,31,58,66,68,86
5,36,38,62,67,77,79,97
12,14,25,49,54,85,92,94
10,15,42,62,64,75,80,92
4,38,50,62,67,79,97,99
17,20,33,42,49,51,68,85
10,17,18,19,21,39,83,85
27,28,58,60,65,83,84,90
1,8,10,30,36,40,42,89
3,11,19,30,38,49,67,82
6,12,26,28,68,69,76,80
9,36,47,79,81,89,94,97
7,41,53,58,66,68,86,100
12,50,53,61,66,68,73,86
6,20,29,42,59,73,85,90
3,31,47,48,59,78,81,89
1,4,9,29,32,66,94,97
24,30,32,49,54,75,91,93
14,29,33,39,72,73,76,90
3,20,22,42,48,78,92,100
4,16,20,48,63,75,93,94
26,42,44,56,57,66,86,92
29,30,31,32,53,68,88,95
11,34,38,45,51,60,71,93
9,14,15,46,47,51,53,68
16,37,41,44,76,91,93,100
5,17,26,41,73,83,87,92
23,54,68,71,77,81,86,97
6,8,16,24,26,57,62,68
6,21,26,52,57,68,83,95
1,8,30,40,67,78,95,100
7,10,17,18,66,84,86,96
11,23,37,42,72,84,95,98
2,4,20,40,42,56,60,91
8,12,48,51,53,55,89,90
10,31,32,43,59,70,74,94
3,35,43,78,82,87,98,100
4,21,24,30,52,59,91,98
5,7,23,27,65,71,77,84
20,25,28,29,39,57,76,91
12,14,28,40,41,46,47,49
7,13,38,54,63,68,93,95
20,23,42,49,54,56,85,91
10,24,31,37,42,58,96,98
24,32,37,40,41,42,45,65
26,35,40,57,58,69,82,96
4,7,12,23,48,63,74,75
21,22,28,52,72,83,84,97
7,9,33,35,39,40,56,100
3,20,22,36,81,85,88,90
7,13,28,46,54,63,76,93
27,35,43,44,54,56,61,75
1,6,8,16,28,45,64,84
1,13,48,61,64,88,94,97
6,8,20,36,42,48,70,79
13,19,21,30,50,65,83,95
19,34,44,48,51,71,77,79
8,28,32,53,62,68,74,100
19,38,49,51,53,55,71,94
42,44,49,56,75,86,89,95
12,24,30,33,34,41,73,87
9,13,38,52,67,75,81,87
2,9,15,55,56,65,80,88
5,25,49,52,54,65,71,87
44,45,55,56,60,71,75,84
53,58,61,66,72,79,84,86
3,26,34,38,47,57,92,99
14,29,30,41,53,61,73,82
22,42,60,62,77,88,89,90
1,3,14,37,41,63,69,73
1,9,27,47,55,63,90,93
19,21,30,39,44,78,83,95
25,38,51,58,79,82,87,97
2,6,13,46,48,50,62,89
5,8,15,27,40,87,96,98
12,21,24,36,37,50,83,91
18,19,30,63,65,69,93,95
10,31,34,59,64,82,87,94
22,31,42,50,62,71,76,78
6,17,30,36,42,79,89,95
4,9,12,39,67,79,94,97
8,11,13,47,66,84,86,88
6,15,16,34,60,68,93,100
24,33,37,44,56,57,87,98
10,17,30,42,57,89,95,96
29,35,39,69,80,82,88,91
23,27,38,42,59,77,89,95
27,35,41,52,55,79,90,96
12,49,50,54,61,65,76,99
29,59,69,81,85,89,91,100
6,22,32,36,41,70,76,99
18,38,45,55,58,71,82,96
1,19,36,54,69,74,91,93
1,45,48,58,61,63,80,89
18,19,20,47,48,81,91,94
2,23,25,37,53,66,73,80
24,31,32,33,37,62,77,92
31,55,71,76,78,86,93,96
11,46,49,67,70,84,90,94
6,12,13,32,38,46,50,99
9,11,44,47,56,72,81,89
3,4,33,39,46,60,67,87
15,32,41,65,72,73,76,93
3,9,33,34,68,80,87,88
21,24,37,43,58,84,98,100
8,13,19,32,51,53,76,99
10,13,17,21,84,85,97,98
2,10,17,30,31,59,83,95
13,14,43,48,55,58,73,79
11,47,50,60,62,80,81,88
9,20,27,42,44,56,84,96
4,9,12,33,39,50,61,71
35,37,44,47,49,54,55,65
9,17,18,46,53,61,68,71
10,41,48,54,67,72,93,96
8,21,31,38,44,59,78,99
15,38,57,78,79,87,93,98
3,5,15,45,59,84,87,98
1,15,17,27,60,63,67,80
9,10,21,31,35,39,58,83
15,17,35,53,67,68,72,73
16,28,43,52,54,72,79,89
16,20,45,59,80,85,93,97
1,23,49,56,61,74,84,91
2,10,14,25,39,51,70,86
13,16,25,45,48,58,89,96
21,22,30,40,56,73,89,95
3,9,24,47,57,59,78,83
6,15,31,61,75,78,89,93
3,31,35,43,47,75,81,82
42,46,48,53,58,67,68,100
17,21,27,68,74,80,84,98
8,18,21,30,45,83,95,96
20,26,43,52,57,60,61,71
6,16,18,26,35,37,52,75
17,33,41,54,55,60,68,89
6,14,33,41,48,55,68,93
2,19,35,36,37,70,83,96
8,24,32,44,46,53,57,59
1,10,19,43,48,55,71,94
1,21,62,63,73,74,80,98
7,11,26,29,38,41,54,82
23,47,51,53,68,81,86,88
22,28,43,71,83,93,97,100
9,11,13,14,31,90,93,98
1,17,19,32,36,62,63,74
16,23,36,43,75,78,83,85
22,23,28,35,45,54,55,77
34,35,37,41,43,54,75,77
6,27,35,37,59,62,67,80
5,8,22,40,49,57,67,89
10,12,19,23,32,51,85,92
2,25,26,57,85,92,94,95
9,14,16,17,39,49,51,79
3,30,31,43,61,75,83,95
11,13,20,42,44,50,60,88
4,6,47,79,81,89,94,95
14,29,33,41,61,65,73,86
3,19,35,37,47,55,63,72
21,24,26,37,43,57,70,98
12,15,19,41,50,78,86,89
16,20,26,51,56,57,85,92
3,22,38,41,43,48,54,98
33,34,39,52,60,71,72,84
31,38,52,61,71,78,79,82
11,16,27,38,80,89,93,95
1,3,32,36,43,45,51,85
2,9,14,25,29,49,54,65
3,18,21,33,48,72,83,88
4,12,35,48,61,63,80,94
4,7,12,20,48,79,94,96
11,18,44,69,76,77,88,99
10,20,59,81,85,90,94,100
34,38,40,53,56,75,89,100
13,34,38,52,71,73,82,96
23,36,54,56,60,64,67,91
20,37,47,49,63,79,93,95
3,19,32,36,38,47,79,95
13,26,29,51,63,69,76,82
14,25,43,45,50,70,82,87
17,36,56,63,68,76,87,98
6,20,21,29,72,73,75,85
9,26,45,57,58,66,69,96
20,23,36,42,47,56,60,65
13,24,33,34,39,64,73,93
2,14,30,36,58,78,79,98
18,24,30,32,65,81,88,93
30,33,39,52,54,80,83,95
5,15,22,36,52,67,87,98
4,8,25,30,44,65,87,95
2,30,33,81,89,92,93,95
10,31,39,52,55,63,66,86
37,41,42,53,73,89,93,95
32,35,43,49,54,62,75,82
14,16,19,36,48,52,79,97
2,6,26,57,64,81,93,99
1,8,21,24,63,80,98,100
4,20,33,37,39,42,62,85
8,14,18,22,28,40,45,47
11,34,42,60,80,88,90,94
13,17,33,35,47,55,68,84
1,7,9,13,23,63,66,88
11,13,30,52,83,88,90,95
12,13,34,43,46,60,90,94
11,13,20,21,29,81,85,88
10,21,24,25,39,51,70,72
34,35,36,38,53,56,82,84
16,18,33,35,37,72,92,93
1,8,25,31,66,78,85,90
7,17,27,44,53,54,74,75
13,17,27,38,43,44,67,99
10,15,29,31,39,42,75,89
15,23,38,43,49,75,87,98
7,9,13,45,59,62,64,77
6,14,27,28,44,47,56,59
12,21,23,25,36,79,86,89
28,42,53,64,68,71,93,100
8,24,30,32,39,49,51,75
15,21,22,34,60,70,73,78
24,26,30,57,58,67,69,92
4,14,15,23,38,61,79,91
4,16,20,38,44,82,91,94
8,36,40,54,69,76,96,99
4,20,42,48,70,79,97,98
20,29,46,53,72,81,85,87
18,27,44,55,60,71,77,96
1,3,13,14,16,48,88,92
9,21,25,58,65,66,80,88
2,10,17,18,28,34,38,39
29,32,33,39,76,80,88,99
4,5,7,29,79,85,92,97
29,47,49,54,79,80,83,85
6,12,30,36,50,79,87,95
1,6,31,64,78,90,93,95
4,22,23,24,35,61,77,97
9,14,16,18,45,83,93,96
11,12,45,51,69,76,94,99
5,8,27,53,59,81,89,90
36,38,58,67,81,91,92,99
40,53,68,69,74,77,80,88
11,18,42,64,67,82,88,93
9,12,41,54,63,71,81,94
12,17,32,36,44,48,59,64
1,23,24,34,56,78,90,100
2,12,23,45,48,51,83,96
6,16,22,23,31,35,78,98
17,41,60,63,71,75,84,89
11,37,41,45,55,64,90,93
11,23,24,30,62,69,77,88
14,16,22,28,29,72,84,97
4,25,64,84,90,91,93,95
11,16,35,82,87,88,89,94
11,20,28,35,45,51,58,69
12,43,48,49,50,67,79,81
4,7,18,22,66,86,93,97
7,23,59,66,70,73,86,97
18,19,44,50,65,74,87,98
4,6,22,28,29,51,64,69
4,9,35,61,68,92,93,97
7,8,18,26,30,44,53,95
12,20,42,48,87,91,94,100
37,47,49,54,58,65,74,83
15,49,60,63,75,81,89,94
5,11,41,70,82,87,88,98
1,10,32,76,92,93,99,100
9,14,25,33,38,70,80,88
48,55,63,64,72,75,90,93
3,53,69,75,76,80,88,99
4,5,34,62,65,77,90,99
4,9,22,50,62,81,89,95
24,29,30,31,56,59,69,78
10,12,21,31,39,50,74,98
12,13,38,42,43,46,50,99
11,12,14,16,18,23,85,88
3,7,13,51,66,86,88,96
17,27,34,35,53,75,82,87
8,13,26,37,44,65,69,74
21,29,48,72,73,82,83,91
3,55,60,71,79,81,92,100
19,21,30,59,72,77,89,95
1,19,28,44,49,51,63,69
9,27,44,51,53,55,68,71
3,11,12,13,20,42,60,88
9,46,52,55,63,64,72,90
5,7,39,52,78,79,99,100
9,16,41,58,64,65,69,73
30,45,51,58,61,64,92,95
5,6,20,21,23,72,79,99
3,9,38,67,81,82,91,100
8,31,40,43,67,75,78,86
3,28,30,45,51,61,64,65
9,14,25,47,58,73,79,80
10,21,30,58,73,83,95,96
44,49,54,67,74,77,91,92
9,25,29,33,46,47,66,84
20,44,49,54,60,61,65,94
22,48,51,55,64,90,93,97
1,28,40,56,63,64,69,88
8,25,28,40,47,64,65,73
6,13,16,46,50,60,89,95
3,9,14,43,45,55,75,80
22,34,46,64,71,82,93,100
12,25,47,59,85,94,97,100
25,27,47,52,53,68,73,74
51,53,61,62,66,75,77,86
34,41,52,73,74,82,87,91
6,18,30,52,73,79,87,98
7,8,33,39,66,72,84,86
13,15,31,33,37,61,89,93
16,26,40,57,66,77,86,97
15,29,30,53,64,69,73,84
8,9,22,41,44,45,55,66
6,21,64,68,74,77,98,100
14,25,28,36,43,50,79,90
5,8,10,22,49,55,71,84
6,9,29,47,54,81,89,95
12,15,34,38,49,63,72,75
6,17,25,41,73,74,79,87
12,23,33,55,67,68,85,100
2,6,10,19,36,48,56,83
3,7,9,35,43,56,72,75
5,7,15,19,36,70,79,92
26,36,38,47,68,70,92,99
46,47,60,73,81,89,93,95
3,10,29,31,59,69,76,86
22,27,51,70,74,89,90,97
22,29,30,57,66,69,85,97
8,32,53,62,76,80,88,99
1,2,38,56,63,80,94,98
14,18,25,45,65,70,86,90
7,22,36,38,54,58,67,99
4,22,38,62,69,77,97,99
10,17,19,38,39,87,98,99
22,37,47,52,55,72,73,74
17,20,39,42,60,72,75,80
3,11,18,21,83,85,88,97
2,23,25,45,66,84,86,91
1,21,24,44,50,54,63,98
23,49,65,67,73,74,77,82
24,37,41,47,50,53,73,81
12,22,23,47,60,74,88,97
34,37,38,53,55,56,95,100
11,28,44,46,67,76,94,100
3,11,21,30,51,83,88,95
8,20,42,60,70,79,97,100
4,7,30,50,53,62,75,95
1,3,21,63,64,95,98,100
8,14,28,40,41,53,61,73
1,17,19,24,32,63,72,80
20,36,48,55,58,59,90,91
8,15,33,39,40,47,64,84
34,41,42,58,60,71,73,91
18,30,45,56,83,87,92,95
4,33,37,62,67,74,81,92
14,28,33,44,77,81,84,90
26,37,50,51,62,69,74,92
16,31,33,48,56,67,68,94
2,5,49,58,68,84,92,98
10,21,29,30,80,83,84,92
9,21,25,39,45,51,71,77
3,5,11,25,45,80,89,90
7,9,10,31,39,62,71,87
39,44,67,77,85,91,94,100
9,24,34,41,42,58,65,73
35,40,62,69,77,82,91,100
12,22,23,38,41,54,55,71
4,12,40,79,81,89,95,97
4,6,14,26,28,61,68,70
1,24,45,52,63,80,87,98
11,17,46,66,69,77,80,86
24,26,31,37,41,56,69,96
1,23,32,56,63,74,80,88
29,32,33,37,74,80,88,92
32,45,62,65,76,77,80,99
1,12,24,36,69,84,91,94
20,42,53,58,68,79,85,100
25,49,54,65,71,82,87,94
7,30,35,36,52,88,91,99
4,38,55,59,63,71,82,94
5,17,39,72,79,84,87,98
12,26,36,37,61,62,66,92
7,26,29,39,57,66,86,90
1,31,62,63,69,76,77,99
1,8,25,44,63,67,85,100
12,14,38,53,61,72,82,84
4,20,22,26,42,48,70,97
15,38,43,56,72,75,87,98
27,32,46,53,62,68,74,77
13,38,56,65,83,90,99,100
7,11,14,30,44,80,88,99
9,17,21,27,54,55,59,71
9,27,44,51,55,56,59,90
1,6,12,23,28,45,69,76
3,13,25,28,59,64,88,90
9,11,14,16,49,75,94,100
26,29,43,47,55,57,64,85
3,19,22,25,28,36,66,78
7,27,31,38,65,69,82,93
29,32,53,68,74,80,88,97
15,45,56,60,65,83,84,94
6,7,27,74,75,84,94,96
19,28,29,35,36,43,69,91
8,11,18,32,44,45,74,84
2,4,20,33,39,81,85,93
4,52,59,60,61,64,90,91
5,53,55,62,68,71,72,77
7,17,33,39,41,44,66,88
9,14,16,17,43,75,78,84
24,49,50,61,68,70,90,91
10,16,31,37,52,59,89,95
1,10,24,29,69,86,92,100
8,21,30,40,53,72,83,95
2,11,18,25,35,37,70,88
33,34,38,40,51,68,77,99
13,17,21,24,37,43,46,83
6,29,59,60,67,78,81,88
9,31,35,52,69,78,79,92
11,45,55,60,77,80,90,94
2,19,27,35,53,58,82,83
11,17,18,24,32,37,64,88
1,2,4,34,42,48,63,93
4,20,38,42,50,53,78,99
2,15,18,29,67,78,86,92
14,16,17,44,79,82,92,100
7,17,22,31,56,76,86,92
49,52,69,76,79,92,99,100
8,30,72,75,84,90,92,98
16,44,48,49,54,65,89,93
16,35,39,41,50,62,75,78
15,19,38,39,47,58,72,81
25,34,41,53,58,73,74,75
18,29,39,42,46,89,95,97
6,22,36,42,52,78,85,89
8,21,22,24,63,70,98,100
9,42,45,52,60,75,83,90
17,32,39,40,45,51,76,99
22,44,57,61,66,77,86,97
9,26,57,61,62,66,77,96
19,20,22,44,60,61,72,94
3,14,37,43,45,51,75,81
3,9,14,32,49,54,65,82
19,25,30,47,51,56,82,91
10,40,54,66,68,69,77,86
6,13,25,27,70,71,75,85
31,45,47,50,74,77,96,98
18,37,62,65,69,74,77,88
11,20,21,45,52,60,80,81
22,31,48,56,71,78,83,87
1,6,13,20,26,85,87,94
11,18,20,42,60,88,93,97
4,12,35,42,83,91,92,94
10,20,23,25,47,57,59,60
22,37,47,58,74,80,88,97
7,9,10,36,58,66,68,96
11,21,35,37,41,46,58,67
13,39,46,53,56,66,69,86
9,10,31,35,52,59,67,87
2,23,24,33,45,68,70,98
35,40,41,55,56,72,79,96
3,30,33,47,57,64,81,95
9,26,36,42,77,89,90,92
27,29,34,59,60,71,80,84
8,9,13,14,19,40,55,65
5,11,15,23,47,56,73,83
6,17,24,26,32,44,57,68
3,21,50,57,68,74,83,91
2,8,11,26,34,36,70,85
7,15,18,38,43,45,70,75
21,34,36,59,76,77,97,99
11,47,50,70,80,88,89,95
18,24,47,50,53,70,81,88
22,30,41,47,70,78,88,95
