Method,Density,Moran,Voronoi
K-Means (22_projection),-0.1456611120648022,-0.2675822543601266,0.4911506597422341
K-Means (22_distance_0),0.0377646159078758,-0.3149703941743558,0.3826204056869319
K-Means (22_angel_0),0.5217902217801812,-0.3891847108726056,0.6007374579634276
Local Pivotal,-0.2026125433965958,-0.042057911556904,0.4482858473275735
Wave,0.1980675382390445,-0.3500700210070023,0.594187722727893
K-Means (22_lexico),0.4460308558502619,-0.2936645044358829,0.624936665103563
K-Means (22_random),-0.3306976398278933,-0.1512311996372376,0.3399017715184593
K-Means (22_projection),0.1055349015570338,-0.2907533026784079,0.4695948414428773
K-Means (22_distance_0),-0.2265061190295501,-0.3411441196105079,0.4912084911100435
K-Means (22_angel_0),0.3095863005594976,-0.3649666770401584,0.5337048368119606
Local Pivotal,0.5666125163536521,-0.2836136811626029,0.5455000421787268
Wave,0.2753681132119338,-0.2989870090818502,0.5068533028655499
K-Means (22_lexico),-0.128880112631887,-0.4133972773238789,0.3634059640918129
K-Means (22_random),-0.1481419735660752,-0.2451876228563818,0.384768413961781
K-Means (22_projection),-0.0532464429418363,-0.353848264197987,0.3558265824649314
K-Means (22_distance_0),-0.1541002633764009,-0.2208630521496949,0.4976478735228552
K-Means (22_angel_0),-0.1556133773245189,-0.2898821439062432,0.482242571290366
Local Pivotal,-0.1855739523167515,-0.0729072583996771,0.3815757560302768
Wave,0.3000145772298473,-0.3624623234754169,0.2750074884655987
K-Means (22_lexico),0.0390317430928942,-0.3179809272060012,0.6189912489748287
K-Means (22_random),0.3582331932217799,-0.2489438060079979,0.5457193118546401
K-Means (22_projection),-0.0954567580062439,-0.1452636385900833,0.4438590222200332
K-Means (22_distance_0),-0.0412533181540843,-0.2857820458355329,0.373013044226884
K-Means (22_angel_0),-0.1208200993122624,-0.3140260735771158,0.3101736530587124
Local Pivotal,-0.3089613770021185,-0.078574844409684,0.3331345255426473
Wave,0.1920278252282595,-0.5353992342346995,0.2852812103403529
K-Means (22_lexico),-0.1036789676605608,-0.5076623402260334,0.2182268416314942
K-Means (22_random),-0.2671791996478202,-0.2830004119837583,0.4330517271341885
K-Means (22_projection),-0.4092821741073082,-0.1900292375165206,0.3804237866641269
K-Means (22_distance_0),-0.2199826571728362,-0.3789336929196792,0.4324096152694863
K-Means (22_angel_0),0.1062340972356505,-0.2907533026784074,0.6882643525562516
Local Pivotal,0.1609670702248035,-0.3002402883845382,0.5314427084361808
Wave,0.2068065349100226,-0.4637320275384582,0.2991102986354058
K-Means (22_lexico),0.3254539172557913,-0.2675137692169986,0.6275233400892637
K-Means (22_random),0.1758925827025741,-0.1692508000965845,0.5515480690929258
K-Means (22_projection),0.2343558899351974,-0.4443021174659191,0.4621194175145322
K-Means (22_distance_0),0.2669062623558469,-0.168347089900079,0.5323805298857562
K-Means (22_angel_0),-0.1607265566371539,-0.1589065251401272,0.4890501815729945
Local Pivotal,-0.222675296277381,-0.4018575146678192,0.2664979346221097
Wave,0.3151010176970092,-0.5606928244752324,0.5202623392385352
K-Means (22_lexico),-0.2400294857265597,-0.4013400372543916,0.4002302911265175
K-Means (22_random),0.3292458270963825,-0.1092056872192699,0.5806894679971348
K-Means (22_projection),0.0364552862781119,-0.5001716401492329,0.5098902691931
K-Means (22_distance_0),-0.2265061190295501,-0.3411441196105079,0.4912084911100435
K-Means (22_angel_0),-0.1556133773245189,-0.2898821439062432,0.482242571290366
Local Pivotal,-0.1897909842045695,-0.2304033367214763,0.2911118027021812
Wave,0.4495441688038636,-0.4892178027182756,0.5861020294793646
K-Means (22_lexico),0.3743301526391813,-0.4791666666666681,0.5841327764521991
K-Means (22_random),-0.3615560973599856,-0.3227486121839508,0.4344915408572555
K-Means (22_projection),-0.2049541980585528,-0.4720274865224118,0.3983951303789518
K-Means (22_distance_0),-0.2165419026731356,-0.3897897214345544,0.4056166138191802
K-Means (22_angel_0),-0.1380567851475656,-0.5291067161269918,0.2232428270587987
Local Pivotal,-0.2051158513715974,-0.2530838170245491,0.2777980337982276
Wave,0.2523923693019503,-0.212979209058033,0.526656235232209
K-Means (22_lexico),0.2768028845850105,-0.3946376321235724,0.3951026923949068
K-Means (22_random),-0.090566535238957,-0.4351941398892442,0.3772827472206832
K-Means (22_projection),0.0364552862781119,-0.5001716401492329,0.5098902691931
K-Means (22_distance_0),0.1187236748781123,-0.3587287653335712,0.4088077686517284
K-Means (22_angel_0),-0.2265061190295501,-0.3411441196105079,0.4912084911100435
Local Pivotal,0.2241433941662957,-0.1402620673506325,0.4597914333570171
Wave,0.1134023669288932,-0.5026090374675871,0.2643979675973494
K-Means (22_lexico),0.0752465773984922,-0.3926161054593283,0.4972748383416918
K-Means (22_random),-0.1408717463652906,-0.3654681630363262,0.316205911808724
K-Means (22_projection),-0.1566806692852021,-0.3781877902948926,0.4781159113063628
K-Means (22_distance_0),0.078189344860456,-0.2694722554858926,0.5930011460773825
K-Means (22_angel_0),-0.1264271473393565,-0.529106716126992,0.2806309125228595
Local Pivotal,-0.0894628658100016,-0.1935346836070104,0.2681857975709401
Wave,-0.3519612140005717,-0.281056451795985,0.2990064733242087
K-Means (22_lexico),0.0265628016432111,-0.2537410757495255,0.4133453015008871
K-Means (22_random),-0.2776564501872627,-0.2081341601707183,0.4047773686171896
K-Means (22_projection),0.2043733484568095,-0.4065624678853683,0.2298414785882353
K-Means (22_distance_0),-0.0753950096925646,-0.2129792090580324,0.4349889155337359
K-Means (22_angel_0),0.1172611347529628,-0.4542567625794969,0.3524671247698199
Local Pivotal,-0.3128880684764787,-0.3591950874272445,0.1670857298971593
Wave,-0.122603339858004,-0.2188857330022275,0.3517096697459383
K-Means (22_lexico),0.2768028845850105,-0.3946376321235724,0.3951026923949068
K-Means (22_random),0.4421134129741113,-0.4083772014811493,0.4858922902029235
K-Means (22_projection),0.2337365248794135,-0.2249190188099323,0.6298910232439112
K-Means (22_distance_0),-0.1541002633764009,-0.2208630521496949,0.4976478735228552
K-Means (22_angel_0),-0.0753950096925646,-0.2129792090580324,0.4349889155337359
Local Pivotal,0.2462000188803894,-0.151866447079192,0.1776290149382379
Wave,-0.2914437275523802,-0.4723264059301781,0.4127890469584918
K-Means (22_lexico),-0.1992867238545003,-0.3486227553498847,0.3625269628053498
K-Means (22_random),-0.1816780047767555,-0.4273082069094231,0.3418253344729901
K-Means (22_projection),-0.3058993596883446,-0.3635852645588318,0.3585181549811405
K-Means (22_distance_0),0.2772537048130538,-0.3308218905483033,0.5000486212158465
K-Means (22_angel_0),-0.2165419026731356,-0.3897897214345544,0.4056166138191801
Local Pivotal,0.2475734528393453,-0.3555320189314096,0.4417410306151161
Wave,0.4417903506708662,-0.4851810816715097,0.7077704967614529
K-Means (22_lexico),0.0390317430928942,-0.3179809272060012,0.6189912489748287
K-Means (22_random),-0.0957059466762532,-0.164971132577478,0.4034742080283202
K-Means (22_projection),-0.2497361971972081,-0.363585264558832,0.3166100559954014
K-Means (22_distance_0),-0.1607265566371539,-0.1589065251401272,0.4890501815729945
K-Means (22_angel_0),-0.1264271473393565,-0.529106716126992,0.2806309125228595
Local Pivotal,-0.151808533913314,-0.2484456252203231,0.2387564010032005
Wave,-0.1938962720069082,-0.134687005940292,0.4581915060715051
K-Means (22_lexico),-0.2263945143201113,-0.3158101459191273,0.4377580993113277
K-Means (22_random),0.0255944727841504,-0.2776084069833875,0.3938183761427056
K-Means (22_projection),0.1274575664582727,-0.3682910504917814,0.4238513490420195
K-Means (22_distance_0),-0.122654121176774,-0.4450169043095577,0.5158952253082334
K-Means (22_angel_0),0.3893111853372135,-0.3808941077059896,0.5503672993430628
Local Pivotal,0.3509828781888172,-0.3726779962499648,0.5832597873848977
Wave,0.3570238228807768,-0.3315652713591331,0.5811474873533508
K-Means (22_lexico),0.0390317430928942,-0.3179809272060012,0.6189912489748287
K-Means (22_random),0.1738259694031925,-0.3641456608138604,0.5537631513116343
K-Means (22_projection),-0.2617448266567723,-0.2672024227159538,0.4412707413876708
K-Means (22_distance_0),0.1187236748781123,-0.3587287653335712,0.4088077686517284
K-Means (22_angel_0),0.0117591020921121,-0.2676888273718232,0.4595709538644367
Local Pivotal,-0.370839493922343,-0.1389676568702367,0.4267520172230483
Wave,0.162221071208365,-0.4214636152117624,0.3229813281597806
K-Means (22_lexico),0.4551662757033101,-0.3776746516290452,0.5724377441466452
K-Means (22_random),0.5475383612685876,-0.2363563612123366,0.541172922959865
K-Means (22_projection),0.1055349015570338,-0.2907533026784079,0.4695948414428773
K-Means (22_distance_0),0.3775180177681908,-0.2798631628746835,0.6067141693620796
K-Means (22_angel_0),0.0377646159078758,-0.3149703941743558,0.3826204056869319
Local Pivotal,0.4006716697757106,-0.3678260598380861,0.5217936364623108
Wave,-0.2389756489078138,-0.4394507660124484,0.2261766015898063
K-Means (22_lexico),0.2781311408965086,-0.41917415498654,0.4992010448889093
K-Means (22_random),-0.0440870495649623,-0.0853943836759892,0.3968274354988816
K-Means (22_projection),0.4684783697572664,-0.4414147946478223,0.6245642214967594
K-Means (22_distance_0),0.078189344860456,-0.2694722554858926,0.5930011460773825
K-Means (22_angel_0),0.2353464215230616,-0.282051282051283,0.5352495801401406
Local Pivotal,0.3798356720243423,-0.3577327612166928,0.606449645327849
Wave,0.1097765230386714,-0.5112811719811245,0.4749330186199982
K-Means (22_lexico),-0.3048220011224397,-0.3654681630363258,0.4264964224180044
K-Means (22_random),-0.0928124230899038,-0.3891847108726055,0.4035339376172457
K-Means (22_projection),-0.1798886943469036,-0.4412392302899192,0.4347294544399566
K-Means (22_distance_0),-0.1541002633764009,-0.2208630521496949,0.4976478735228552
K-Means (22_angel_0),0.2279153174623214,-0.1773810618298659,0.7318139387700455
Local Pivotal,-0.1762028224641654,-0.1885846358910383,0.3501318087790508
Wave,0.2455755560450149,-0.5127755294205717,0.3473492432872196
K-Means (22_lexico),0.107118834725495,-0.359024561106317,0.5903278508386158
K-Means (22_random),-0.1138848825507314,-0.3781877902948927,0.4179735497716552
K-Means (22_projection),-0.2497361971972081,-0.363585264558832,0.3166100559954014
K-Means (22_distance_0),0.3095863005594976,-0.3649666770401584,0.5337048368119606
K-Means (22_angel_0),-0.1036789676605608,-0.5076623402260334,0.2182268416314942
Local Pivotal,0.3338957610650769,-0.1492703585066355,0.4179600468366911
Wave,0.2460970776322777,-0.4410860821566696,0.1908670392030917
K-Means (22_lexico),0.3254539172557913,-0.2675137692169986,0.6275233400892637
K-Means (22_random),0.3361692029198505,-0.2156825106864379,0.4758424362869314
K-Means (22_projection),-0.1264271473393565,-0.529106716126992,0.2806309125228595
K-Means (22_distance_0),0.078189344860456,-0.2694722554858926,0.5930011460773825
K-Means (22_angel_0),-0.1380567851475656,-0.5291067161269918,0.2232428270587987
Local Pivotal,-0.1730432375867561,-0.2105340301736569,0.2858031820041505
Wave,0.2416917219671087,-0.4136695642249627,0.2278634576134557
K-Means (22_lexico),-0.1427320662655019,-0.3157348151855422,0.3398020862693502
K-Means (22_random),-0.1720991120284095,-0.0297277513233518,0.3764631031074641
K-Means (22_projection),-0.0954567580062439,-0.1452636385900833,0.4438590222200332
K-Means (22_distance_0),0.1055349015570338,-0.2907533026784079,0.4695948414428773
K-Means (22_angel_0),-0.1556133773245189,-0.2898821439062432,0.482242571290366
Local Pivotal,0.1808626350091209,-0.1698748933407019,0.3500232586871847
Wave,-0.1809959017744039,-0.2924589356992956,0.3896651358775948
K-Means (22_lexico),0.2781311408965086,-0.41917415498654,0.4992010448889092
K-Means (22_random),0.2804789861852873,-0.0478638772411825,0.5424765384929988
K-Means (22_projection),-0.2009412081777688,-0.3125289766579474,0.4840231208880242
K-Means (22_distance_0),0.0117591020921121,-0.2676888273718232,0.4595709538644367
K-Means (22_angel_0),-0.2620147927240042,-0.3703437031021985,0.3890371064408229
Local Pivotal,0.1776080591995505,-0.2880032682975233,0.326174914078606
Wave,0.2670669309202896,-0.3087745375230388,0.5728804074401167
K-Means (22_lexico),-0.1641873054415192,-0.552964757147978,0.2858921360520466
K-Means (22_random),0.3282168528292595,-0.315033409350206,0.5913952502970955
K-Means (22_projection),-0.1380567851475656,-0.5291067161269918,0.2232428270587987
K-Means (22_distance_0),-0.2049541980585528,-0.4720274865224118,0.3983951303789518
K-Means (22_angel_0),0.0377646159078758,-0.3149703941743558,0.3826204056869319
Local Pivotal,-0.2569203387211702,-0.0899273848523005,0.5396964283276163
Wave,0.2544209916914234,-0.3328504390750247,0.2613072322652071
K-Means (22_lexico),-0.1456611120648022,-0.2675822543601266,0.4911506597422341
K-Means (22_random),0.0603090080403142,-0.3103307731150156,0.6255021852339968
K-Means (22_projection),0.4684783697572664,-0.4414147946478223,0.6245642214967594
K-Means (22_distance_0),-0.2199826571728362,-0.3789336929196792,0.4324096152694863
K-Means (22_angel_0),0.078189344860456,-0.2694722554858926,0.5930011460773825
Local Pivotal,-0.2390299027122876,-0.2721655269759045,0.3027248588702811
Wave,0.1964016083153123,-0.4553237971684949,0.4923926135024132
K-Means (22_lexico),-0.0407077793423395,-0.3148000938676795,0.3464391404195067
K-Means (22_random),0.1050187777702086,-0.2638253972078402,0.3802737382803714
K-Means (22_projection),-0.1816664791582609,-0.2869095208785031,0.4449972317592541
K-Means (22_distance_0),0.1055349015570338,-0.2907533026784079,0.4695948414428773
K-Means (22_angel_0),-0.1895705296942343,-0.3703437031021988,0.356881745110729
Local Pivotal,-0.1492319012147891,-0.2038062771773074,0.1994191555650717
Wave,-0.0679519514320692,-0.3724664543726054,0.3075033035711941
K-Means (22_lexico),0.0806243129454812,-0.3322671513315973,0.3591143218933239
K-Means (22_random),0.1191583093395434,-0.3436815543728325,0.3552550470491175
K-Means (22_projection),0.2043733484568095,-0.4065624678853683,0.2298414785882353
K-Means (22_distance_0),-0.2049541980585528,-0.4720274865224118,0.3983951303789518
K-Means (22_angel_0),0.5248208505776378,-0.3754831853569731,0.6230343040610203
Local Pivotal,-0.4542333877906558,-0.1397243782081318,0.3308676971712408
Wave,-0.1253787331851037,-0.476603123819397,0.2067614574522891
K-Means (22_lexico),-0.0812003107770723,-0.223946367873853,0.4590165034413343
K-Means (22_random),0.3263184734151369,-0.1131980897868018,0.5681205336191646
K-Means (22_projection),0.1303596954669631,-0.1901646186536471,0.6769835857650007
K-Means (22_distance_0),0.2043733484568095,-0.4065624678853683,0.2298414785882353
K-Means (22_angel_0),0.2279153174623214,-0.1773810618298659,0.7318139387700455
Local Pivotal,-0.4560086683361946,-0.2940792802425693,0.181665581200448
Wave,-0.1688512989261815,-0.5291067161269919,0.2151665154456331
K-Means (22_lexico),0.2686285603005327,-0.1601831542681594,0.6846879066494332
K-Means (22_random),-0.4364930785454899,-0.2818323637853813,0.4018870062800101
K-Means (22_projection),-0.2133654977830306,-0.308774537523039,0.4534106750955305
K-Means (22_distance_0),0.078189344860456,-0.2694722554858926,0.5930011460773824
K-Means (22_angel_0),-0.1365498664855549,-0.3717968253746109,0.387594806302372
Local Pivotal,-0.2740509741554846,-0.0979615061792798,0.335805498898255
Wave,-0.2729439363156755,-0.2217909752249531,0.3921926136833257
K-Means (22_lexico),0.3254539172557913,-0.2675137692169986,0.6275233400892637
K-Means (22_random),0.3428681294516945,-0.2291666666666688,0.5830220873792497
K-Means (22_projection),-0.1380567851475656,-0.5291067161269918,0.2232428270587987
K-Means (22_distance_0),0.3893111853372135,-0.3808941077059896,0.5503672993430628
K-Means (22_angel_0),-0.1556133773245189,-0.2898821439062432,0.482242571290366
Local Pivotal,0.0671977305560103,-0.2359321578024186,0.4896390006330081
Wave,-0.3371881827762066,-0.1939926425496797,0.2826742800493139
K-Means (22_lexico),-0.2400294857265597,-0.4013400372543916,0.4002302911265175
K-Means (22_random),0.4059701835870476,-0.2237513931545805,0.5913137004290971
K-Means (22_projection),-0.3655048210459493,-0.2709701030519169,0.3937825602054487
K-Means (22_distance_0),-0.1895705296942343,-0.3703437031021988,0.356881745110729
K-Means (22_angel_0),-0.1607265566371539,-0.1589065251401272,0.4890501815729945
Local Pivotal,0.1279701168214975,-0.2463818641631446,0.2571667659507743
Wave,0.113196501011257,-0.4257051792008102,0.3290595898229536
K-Means (22_lexico),0.0752465773984922,-0.3926161054593283,0.4972748383416918
K-Means (22_random),-0.2600384317586345,-0.439257372321351,0.3939560484905842
K-Means (22_projection),0.1022675699579919,-0.3174208848856191,0.3990170705700642
K-Means (22_distance_0),0.2279153174623214,-0.1773810618298659,0.7318139387700455
K-Means (22_angel_0),-0.1264271473393565,-0.529106716126992,0.2806309125228595
Local Pivotal,-0.0920601436649758,-0.1961161351381824,0.5008997991060982
Wave,0.1385926692662194,-0.4124132642712708,0.4061853971803987
K-Means (22_lexico),-0.1346205838423255,-0.2679010714443717,0.4490572467819781
K-Means (22_random),0.4715900527743072,-0.3637664186342776,0.5587177908281034
K-Means (22_projection),-0.2217891325853125,-0.3720539455833472,0.3557058201662093
K-Means (22_distance_0),0.1022675699579919,-0.3174208848856191,0.3990170705700642
K-Means (22_angel_0),-0.0412533181540843,-0.2857820458355329,0.373013044226884
Local Pivotal,0.1952484654523879,-0.1357552473368427,0.2995094159141205
Wave,0.1051868469695629,-0.5151221963699294,0.3890660540379826
K-Means (22_lexico),-0.2263945143201113,-0.3158101459191273,0.4377580993113277
K-Means (22_random),-0.1275537367058675,-0.2833152987899316,0.3924737577327484
K-Means (22_projection),-0.1264271473393565,-0.529106716126992,0.2806309125228595
K-Means (22_distance_0),0.5217902217801812,-0.3891847108726056,0.6007374579634276
K-Means (22_angel_0),0.3095863005594976,-0.3649666770401584,0.5337048368119606
Local Pivotal,0.5566954935626911,-0.2544296029955856,0.432185024824244
Wave,0.2995509852824335,-0.3273268353539905,0.5614514345387169
K-Means (22_lexico),-0.2307249945894296,-0.3654681630363257,0.3883702855092945
K-Means (22_random),-0.0771352421151177,-0.3891847108726056,0.3893394640215502
K-Means (22_projection),-0.0954567580062439,-0.1452636385900833,0.4438590222200332
K-Means (22_distance_0),-0.2461952129649791,-0.2251998527927109,0.3568493611911469
K-Means (22_angel_0),-0.2620147927240042,-0.3703437031021985,0.3890371064408229
Local Pivotal,-0.0777862175782595,-0.3047582070255235,0.4338270370477667
Wave,0.1793856711896365,-0.2217909752249534,0.4949473428262265
K-Means (22_lexico),-0.0812003107770723,-0.223946367873853,0.4590165034413343
K-Means (22_random),-0.063093628419639,-0.3674234614174777,0.4060946470607423
K-Means (22_projection),0.2343558899351974,-0.4443021174659191,0.4621194175145322
K-Means (22_distance_0),-0.1264271473393565,-0.529106716126992,0.2806309125228595
K-Means (22_angel_0),-0.3904610890143459,-0.2865005957546322,0.4061459282355174
Local Pivotal,0.329413527782008,-0.2989870090818503,0.3489585424852531
Wave,0.3436983778951001,-0.3064929305277932,0.4355381829604361
K-Means (22_lexico),-0.0812003107770723,-0.223946367873853,0.4590165034413343
K-Means (22_random),0.2863594630790091,-0.1808553647937602,0.4583763708222511
K-Means (22_projection),-0.0989538570024222,-0.5333964609104405,0.2213412831731706
K-Means (22_distance_0),-0.1380567851475656,-0.5291067161269918,0.2232428270587987
K-Means (22_angel_0),0.1062340972356505,-0.2907533026784074,0.6882643525562516
Local Pivotal,0.2922984830489514,-0.2634428448847023,0.5756737856481849
Wave,0.4958686161953179,-0.2621749198218232,0.5306384767564665
K-Means (22_lexico),-0.1427320662655019,-0.3157348151855422,0.3398020862693501
K-Means (22_random),0.0471783143896669,-0.3961553233360923,0.350022315741727
K-Means (22_projection),0.1303596954669631,-0.1901646186536471,0.6769835857650007
K-Means (22_distance_0),0.1303596954669631,-0.1901646186536471,0.6769835857650007
K-Means (22_angel_0),-0.2361612377020437,-0.4410860821566694,0.391576646237313
Local Pivotal,0.163817015669351,-0.3246813573992836,0.5325500127447829
Wave,-0.1963831864667505,-0.2850226500212641,0.2900070110968795
K-Means (22_lexico),-0.3048220011224397,-0.3654681630363258,0.4264964224180044
K-Means (22_random),-0.2880955947368565,-0.3090910249399654,0.3790842519596318
K-Means (22_projection),0.2337365248794135,-0.2249190188099323,0.6298910232439112
K-Means (22_distance_0),-0.2265061190295501,-0.3411441196105079,0.4912084911100435
K-Means (22_angel_0),0.2043733484568095,-0.4065624678853683,0.2298414785882353
Local Pivotal,0.2202138393446097,-0.2512940397564799,0.6566896986356672
Wave,0.6215008470301318,-0.2785291005206831,0.3676274455137846
K-Means (22_lexico),0.122224115956225,-0.3036711517244949,0.5362932376251164
K-Means (22_random),0.4696150277763739,-0.3411441196105079,0.4755777091295456
K-Means (22_projection),-0.1636759606033809,-0.4523795277754463,0.4286996662713811
K-Means (22_distance_0),0.3893111853372135,-0.3808941077059896,0.5503672993430628
K-Means (22_angel_0),-0.1365498664855549,-0.3717968253746109,0.387594806302372
Local Pivotal,-0.0531623470795069,-0.3808941077059893,0.4522725909657469
Wave,0.3308860727113215,-0.3834472893963536,0.5817812969740647
K-Means (22_lexico),-0.1641873054415192,-0.552964757147978,0.2858921360520466
K-Means (22_random),-0.0833795441144898,-0.0808823529411753,0.5453202458540451
K-Means (22_projection),-0.2304479275583182,-0.3639946614507787,0.4190701130507866
K-Means (22_distance_0),0.1055349015570338,-0.2907533026784079,0.4695948414428773
K-Means (22_angel_0),0.1022675699579919,-0.3174208848856191,0.3990170705700642
Local Pivotal,0.1246237650347981,-0.3886228291113674,0.4535719045575718
Wave,0.1475487187323384,-0.6454972243679029,0.4799170971145496
K-Means (22_lexico),0.3250519589234587,-0.2306428995445847,0.6448112701859208
K-Means (22_random),0.1994079834522728,-0.4166666666666665,0.4941890932905916
K-Means (22_projection),-0.2497361971972081,-0.363585264558832,0.3166100559954014
K-Means (22_distance_0),-0.0753950096925646,-0.2129792090580324,0.4349889155337359
K-Means (22_angel_0),0.2781170038568859,-0.4063325206691059,0.2866799734325945
Local Pivotal,-0.0179282064800427,-0.4834881557562351,0.2366414238079454
Wave,0.1616067958113068,-0.4351941398892444,0.4108737655480703
K-Means (22_lexico),0.3250519589234587,-0.2306428995445847,0.6448112701859208
K-Means (22_random),0.2645976928844579,-0.4392573723213508,0.5042892154434823
K-Means (22_projection),0.2772537048130538,-0.3308218905483033,0.5000486212158465
K-Means (22_distance_0),-0.0412533181540843,-0.2857820458355329,0.373013044226884
K-Means (22_angel_0),0.1303596954669631,-0.1901646186536471,0.6769835857650007
Local Pivotal,-0.3207013111761719,-0.1262542796739125,0.2499072547257574
Wave,0.3035947334640081,-0.3036711517244947,0.5211860678125532
K-Means (22_lexico),-0.1109405472364281,-0.4731003513271134,0.3878025369488831
K-Means (22_random),0.142544221338222,-0.3386115378172409,0.3894208287104614
K-Means (22_projection),-0.1798886943469036,-0.4412392302899192,0.4347294544399566
K-Means (22_distance_0),0.2669062623558469,-0.168347089900079,0.5323805298857562
K-Means (22_angel_0),-0.2199826571728362,-0.3789336929196792,0.4324096152694863
Local Pivotal,-0.1491622254348342,-0.427792631946496,0.1891593756790791
Wave,-0.1122896606375397,-0.1396044758604686,0.4182478410057217
K-Means (22_lexico),-0.2263945143201113,-0.3158101459191273,0.4377580993113277
K-Means (22_random),-0.2082043770597779,-0.1584036251950741,0.4011760838656477
K-Means (22_projection),-0.3058993596883446,-0.3635852645588318,0.3585181549811404
K-Means (22_distance_0),0.2962175362562502,-0.2836111973883395,0.560787585446178
K-Means (22_angel_0),0.3893111853372135,-0.3808941077059896,0.5503672993430628
Local Pivotal,0.7527750571667082,-0.2211629342323497,0.5679970703726093
Wave,-0.1123029976483263,-0.270095167328043,0.3557082761715269
K-Means (22_lexico),-0.0646084985371485,-0.4214636152117644,0.3367218552716821
K-Means (22_random),0.3368115465026798,-0.3148000938676796,0.5766783391825886
K-Means (22_projection),-0.3470288004576796,-0.2441112790789403,0.3968741191296656
K-Means (22_distance_0),-0.2199826571728362,-0.3789336929196792,0.4324096152694863
K-Means (22_angel_0),-0.122654121176774,-0.4450169043095577,0.5158952253082334
Local Pivotal,0.2218504942941636,-0.2362277956307667,0.2421431967979997
Wave,0.4527030883795886,-0.4041313065018281,0.4571448259417206
K-Means (22_lexico),0.3194678170552889,-0.4507205359600331,0.5539512845715064
K-Means (22_random),-0.2046475065210628,-0.44108608215667,0.4056927711778383
K-Means (22_projection),0.2337365248794135,-0.2249190188099323,0.6298910232439112
K-Means (22_distance_0),-0.1208200993122624,-0.3140260735771158,0.3101736530587125
K-Means (22_angel_0),-0.1578893725002891,-0.3599114053488059,0.4130417802090377
Local Pivotal,0.0566888907390419,-0.1161314491708158,0.2476233618546844
Wave,0.0702884117577596,-0.5624005575838966,0.3840336613401346
K-Means (22_lexico),-0.1456611120648022,-0.2675822543601266,0.4911506597422341
K-Means (22_random),-0.0896471991753141,-0.2930061718414229,0.4446248675796374
K-Means (22_projection),-0.0591156640324306,-0.4166666666666668,0.2971808013844353
K-Means (22_distance_0),-0.1380567851475656,-0.5291067161269918,0.2232428270587987
K-Means (22_angel_0),-0.1895705296942343,-0.3703437031021988,0.356881745110729
Local Pivotal,-0.3811205746403887,-0.13470346313814,0.3605725543566596
Wave,0.1100884531489039,-0.3654681630363262,0.3598045070371665
K-Means (22_lexico),-0.0613039374355497,-0.2441112790789405,0.3926728104971672
K-Means (22_random),-0.0584606333133288,-0.3749350930328329,0.3169640060580727
K-Means (22_projection),0.2043733484568095,-0.4065624678853683,0.2298414785882353
K-Means (22_distance_0),0.2669062623558469,-0.168347089900079,0.5323805298857562
K-Means (22_angel_0),-0.1264271473393565,-0.529106716126992,0.2806309125228595
Local Pivotal,0.0598796255070268,-0.2005738892714389,0.3491916892384422
