"V1","V2","V3","V4"
36,56,67,68
40,48,78,98
24,39,67,80
22,34,72,95
10,14,58,84
39,49,86,90
8,36,61,97
37,44,84,87
31,86,94,97
5,11,13,29
12,27,37,71
8,32,57,82
2,15,59,84
4,6,82,90
5,36,59,69
14,19,39,81
27,53,55,85
42,48,63,73
5,23,67,100
30,57,68,81
11,26,60,62
31,66,92,99
35,36,53,61
2,36,38,75
9,75,90,100
31,47,77,79
6,25,52,66
11,23,37,87
2,33,49,76
3,47,49,74
8,13,53,55
70,73,75,90
11,25,51,99
37,56,75,83
23,24,53,83
24,61,97,100
6,57,81,94
6,29,51,67
11,41,60,81
34,35,46,80
32,40,60,88
2,6,13,62
9,27,53,94
10,32,39,50
19,23,47,92
3,16,73,75
7,15,39,56
14,26,77,99
6,13,21,48
3,4,38,97
47,49,79,89
26,44,82,87
10,29,55,71
35,42,77,79
30,33,44,76
21,52,82,100
3,5,55,65
1,21,41,98
2,8,45,59
17,31,34,60
56,69,86,91
12,15,16,33
4,15,77,86
21,65,76,93
18,30,61,91
10,13,44,67
8,13,33,69
10,35,47,86
18,21,30,65
20,54,77,97
63,86,87,93
5,21,26,44
15,52,80,97
17,34,39,45
15,26,40,64
43,66,70,100
4,20,48,63
26,60,80,87
14,25,29,43
39,52,76,83
40,42,73,99
4,16,58,64
3,20,30,54
76,80,93,96
24,46,61,92
23,46,87,89
50,63,86,87
6,34,44,57
2,8,33,84
17,66,73,81
40,45,79,95
14,80,87,93
16,37,49,71
32,37,46,63
11,20,58,80
67,73,74,79
10,32,41,82
2,28,80,91
40,43,49,69
7,17,39,84
25,33,52,95
15,63,69,100
11,15,55,58
1,4,32,48
15,26,52,98
1,34,57,94
36,58,68,83
22,84,90,93
31,65,69,82
5,63,87,88
27,42,56,60
15,23,65,89
13,40,69,78
13,40,67,91
13,42,85,94
7,17,68,78
4,50,71,87
4,9,21,62
13,16,70,86
36,56,81,85
30,36,69,77
12,68,86,90
47,76,91,94
15,17,30,33
5,19,58,89
6,46,48,90
10,36,68,77
11,44,72,86
16,27,35,51
30,54,64,91
4,6,28,29
42,56,59,89
23,37,97,98
16,35,39,41
3,6,19,47
29,31,67,68
17,47,95,100
69,86,88,97
6,23,30,49
2,44,54,75
22,62,74,87
29,61,75,76
4,30,42,50
9,13,81,92
16,35,54,65
23,45,48,61
29,84,85,87
36,47,86,93
11,50,85,100
41,61,66,88
25,36,70,97
12,26,89,99
6,29,35,51
54,63,71,93
18,22,50,85
55,68,73,99
69,93,99,100
3,35,39,84
35,39,41,90
6,58,84,89
5,47,88,93
17,20,73,78
2,22,58,95
2,6,17,82
9,32,36,70
11,31,61,74
7,12,60,100
59,87,88,89
73,87,94,95
28,56,88,90
34,53,56,72
17,21,38,43
5,32,45,59
10,23,47,82
4,38,92,94
33,54,70,82
7,8,46,92
4,30,64,70
33,66,99,100
1,23,45,71
12,24,43,72
16,30,63,100
12,34,49,74
5,8,27,61
1,36,74,87
8,55,71,91
39,44,45,60
34,43,58,85
28,42,43,84
36,55,71,79
25,27,38,68
21,28,58,59
13,37,62,79
6,51,70,81
58,64,65,86
32,72,74,92
7,30,45,92
62,63,74,89
32,57,60,93
27,38,58,87
36,37,42,74
8,41,78,95
24,34,88,92
27,61,62,65
58,61,78,79
13,24,43,94
3,48,49,53
13,44,71,88
40,67,81,88
27,37,55,95
10,34,50,95
7,9,52,88
1,30,62,100
2,45,56,74
17,51,53,82
18,47,70,92
31,34,37,40
6,30,42,94
25,30,62,97
9,10,66,100
31,63,81,82
4,7,48,77
18,53,70,86
57,67,87,97
29,79,86,89
12,42,48,72
41,48,61,78
12,22,67,81
10,18,55,66
15,57,78,89
12,33,74,81
6,20,28,36
10,12,32,82
31,38,47,79
44,69,79,86
25,31,76,96
16,18,22,29
24,45,47,62
27,53,56,71
6,14,48,50
8,22,51,89
12,27,67,74
7,9,46,51
4,15,23,43
31,38,42,43
11,51,76,90
9,44,68,72
2,41,50,85
35,41,94,96
60,63,87,100
59,71,73,86
19,51,71,93
25,72,92,93
19,28,81,93
31,55,91,94
34,54,62,65
2,31,48,79
31,67,70,81
4,21,22,62
61,64,75,84
28,34,94,100
36,59,66,70
36,46,66,93
23,33,54,66
38,68,69,88
33,40,72,74
51,61,93,97
30,78,84,90
46,66,94,98
7,10,18,28
10,52,82,89
22,47,88,99
29,33,76,88
7,24,41,59
4,66,77,97
43,44,76,98
11,69,73,87
42,59,80,85
9,22,42,68
5,46,57,81
80,89,95,96
29,37,43,69
25,51,63,95
8,69,80,97
3,46,67,74
21,60,91,93
6,19,35,69
37,62,69,92
10,38,47,94
34,57,77,86
2,4,76,94
5,22,40,61
15,47,72,91
37,44,63,73
6,27,42,74
21,59,62,80
51,55,56,60
19,59,62,82
11,18,44,67
33,55,66,94
18,30,62,79
18,26,82,98
12,24,34,36
21,35,72,79
39,67,70,95
35,41,61,70
38,40,75,98
5,32,77,96
5,6,19,69
28,39,41,77
1,62,82,89
33,40,86,90
4,61,89,92
34,40,74,91
31,53,58,90
32,50,68,78
17,20,75,82
49,53,81,95
53,70,80,99
35,62,90,92
35,43,51,83
1,13,35,94
27,38,56,98
27,53,55,85
7,27,35,79
26,49,50,89
3,14,25,92
8,68,99,100
46,50,60,69
13,25,74,91
8,80,89,95
13,16,39,60
83,84,91,93
12,24,26,69
76,77,80,98
38,43,67,94
4,48,62,83
20,36,56,65
8,35,49,68
9,13,21,22
35,65,77,87
17,24,25,92
13,21,53,99
21,23,36,83
8,46,57,71
28,42,63,100
7,29,35,57
33,76,77,100
5,43,44,83
6,14,51,93
9,42,44,80
3,18,28,39
17,19,83,92
22,30,42,73
3,45,55,76
2,35,45,59
7,28,80,92
30,62,71,75
5,23,68,84
13,22,67,85
8,43,47,89
17,48,83,100
20,70,80,92
30,34,46,59
13,69,70,75
13,68,81,94
38,77,80,87
38,49,52,98
1,37,50,61
27,41,55,95
7,39,66,77
25,44,75,76
4,9,33,69
29,32,39,100
12,63,86,98
3,14,31,92
2,35,84,91
47,51,56,96
68,72,86,89
2,29,30,46
21,31,35,65
13,48,56,68
41,55,68,76
32,35,62,79
35,40,96,97
18,40,42,68
40,76,97,99
21,23,31,48
42,64,72,80
21,86,91,97
37,47,73,96
19,89,96,99
15,31,63,93
45,58,90,97
2,3,11,30
31,39,70,95
24,34,51,92
6,15,51,52
36,43,55,94
17,31,48,92
9,27,29,89
37,71,73,81
2,40,91,95
26,28,50,80
42,44,78,95
16,17,30,36
23,37,66,78
36,42,63,64
17,81,85,92
21,57,78,99
16,62,68,85
26,47,94,99
14,40,54,98
5,58,97,98
20,41,43,85
23,34,36,43
18,47,76,93
23,27,67,87
13,71,84,85
2,26,44,84
23,28,32,88
61,74,75,80
8,60,79,82
68,85,89,100
57,68,77,85
31,61,62,86
48,53,64,84
35,36,52,69
2,27,62,82
12,46,55,68
10,11,32,74
50,57,85,89
25,72,76,96
6,49,61,70
46,58,76,84
38,62,83,91
1,9,27,90
17,24,43,72
79,80,83,85
35,40,88,96
16,68,86,88
43,61,71,79
16,39,41,56
19,28,51,56
68,71,78,83
32,58,95,96
61,68,70,91
26,35,50,90
2,72,75,95
1,31,38,82
30,47,88,93
14,54,56,82
14,57,62,96
11,35,69,93
8,24,42,68
11,32,44,51
52,69,95,100
24,39,67,84
10,75,76,81
1,8,82,90
1,18,85,87
2,38,50,57
10,80,86,90
14,25,49,70
49,64,65,77
6,9,77,83
22,23,28,81
25,40,60,80
1,2,27,30
9,33,44,49
13,22,48,71
23,28,39,88
1,5,31,83
10,22,40,76
45,50,59,89
17,31,78,87
2,18,46,93
11,55,57,76
3,18,21,37
62,79,98,99
23,28,32,96
17,27,53,55
1,54,69,85
25,60,79,97
19,63,64,86
14,25,86,88
2,29,31,37
20,45,70,86
20,45,74,75
18,69,86,96
7,26,50,82
17,59,90,99
29,34,37,80
20,75,84,87
14,25,46,51
1,25,44,86
10,30,40,67
42,62,71,91
11,45,50,85
22,57,71,87
9,14,63,100
4,16,56,95
39,48,93,97
37,42,75,94
23,27,42,95
18,28,75,90
26,62,67,87
10,39,86,89
7,31,48,65
16,19,77,92
13,47,65,86
50,79,90,100
26,29,30,99
43,46,48,69
50,59,73,76
13,24,32,65
13,24,52,83
11,52,61,80
1,9,52,100
29,38,73,92
12,73,79,90
13,56,68,99
18,48,55,59
66,75,94,97
20,49,56,74
8,47,59,84
61,63,88,93
4,21,68,76
3,32,38,53
28,41,52,81
18,20,42,94
20,39,60,94
9,19,52,67
13,25,30,58
9,47,79,84
13,22,89,90
13,22,44,66
2,8,82,84
37,40,43,45
10,30,31,99
50,51,98,99
12,20,33,76
9,10,34,94
21,50,72,99
3,45,80,90
31,52,67,74
7,10,50,66
37,72,79,83
9,27,41,71
7,45,48,62
18,56,67,92
1,49,95,98
34,43,88,90
8,22,80,90
30,55,57,96
16,68,73,85
15,21,40,91
21,24,29,73
7,44,49,91
13,47,64,91
9,25,39,73
34,57,59,74
17,33,36,76
18,24,42,45
4,70,85,98
11,16,27,99
52,74,81,88
17,64,72,81
15,40,51,92
14,31,33,56
15,46,50,67
18,39,62,95
3,21,36,85
12,26,60,98
61,62,72,75
52,54,61,85
67,68,95,100
6,23,45,85
71,82,88,93
34,40,60,79
11,14,42,50
3,54,65,95
15,19,75,94
12,65,76,83
17,18,59,90
13,37,46,98
56,74,75,80
28,36,81,93
29,42,46,86
6,36,47,94
27,40,55,66
3,25,33,80
28,41,83,88
19,62,72,74
6,25,31,95
31,78,87,89
8,46,89,99
29,45,47,86
70,83,85,88
21,41,44,78
6,36,64,77
8,35,88,96
8,22,49,89
43,78,82,93
33,47,54,85
16,19,40,51
16,51,75,77
26,37,52,69
55,58,59,74
16,48,52,91
11,16,17,84
11,31,76,93
18,37,83,94
2,27,38,80
39,57,81,82
17,65,76,100
25,66,92,94
16,70,71,79
48,56,65,73
10,23,68,81
7,15,93,96
46,80,83,99
8,30,80,81
3,68,71,76
9,11,27,34
61,73,78,95
20,27,39,85
50,79,90,99
32,40,82,100
60,91,94,98
12,33,51,66
8,25,46,71
3,59,90,100
23,76,81,96
17,27,69,75
30,52,63,73
3,26,38,49
11,27,38,77
25,57,79,93
56,68,71,73
17,39,81,86
35,40,80,92
4,26,69,76
20,26,50,60
33,41,64,92
39,56,61,71
1,44,47,76
24,34,53,88
30,59,83,100
40,59,85,98
8,10,20,59
3,57,59,67
8,16,82,88
9,49,77,90
22,60,71,77
47,49,76,94
52,72,89,99
7,31,75,82
16,65,76,94
61,63,75,90
2,11,17,85
3,19,35,55
44,91,95,98
2,38,49,63
28,34,39,56
19,44,74,98
13,52,60,66
42,46,74,77
13,56,68,90
40,54,83,92
17,19,82,83
23,37,47,79
50,54,55,71
4,8,42,74
17,20,37,57
1,10,40,71
14,41,62,68
9,47,72,79
6,31,42,86
2,25,46,50
2,17,35,45
43,62,87,88
8,33,84,89
26,49,55,64
40,68,72,82
13,74,78,89
11,28,45,64
1,69,72,74
16,29,54,75
9,17,32,72
35,65,72,94
11,19,30,66
52,57,65,95
11,34,46,60
52,64,68,100
23,54,85,97
17,20,53,85
8,14,43,100
30,39,62,81
9,19,52,75
10,41,47,60
32,44,86,92
22,28,29,88
7,14,29,78
39,56,69,78
29,39,46,69
11,35,73,77
28,62,73,75
30,51,90,96
15,40,45,61
6,28,44,88
31,32,42,86
4,58,75,98
55,68,95,96
13,20,94,99
22,38,47,72
9,10,51,67
5,13,46,55
28,38,75,78
75,83,88,95
30,58,88,96
15,49,61,75
29,46,47,51
13,26,58,71
35,61,77,84
6,9,51,90
12,14,37,75
12,33,51,66
47,50,73,86
21,33,85,92
6,18,25,64
36,42,60,93
10,52,59,95
5,29,47,100
13,66,68,90
18,24,39,55
16,27,82,94
2,4,56,65
12,61,65,72
21,27,53,77
13,66,87,94
8,82,92,98
19,39,90,94
14,37,52,96
15,30,54,77
14,53,58,72
6,20,30,80
9,18,23,39
20,65,76,84
53,60,73,83
52,53,54,90
22,41,50,71
6,31,47,94
4,6,25,58
33,62,68,71
34,46,52,53
25,33,64,100
24,63,72,77
3,60,67,84
7,18,71,97
23,27,42,82
5,13,91,93
32,39,81,93
25,38,49,94
22,28,58,61
16,38,73,94
6,8,67,84
19,25,29,99
59,69,84,99
62,84,91,98
7,26,38,80
4,7,26,76
37,54,87,93
3,36,96,99
22,74,81,94
16,72,77,82
30,43,58,87
8,47,89,96
3,47,65,68
22,51,58,89
14,78,90,94
65,74,77,80
56,57,69,91
4,11,14,61
3,14,22,81
2,9,33,50
28,33,34,84
15,26,52,69
1,29,45,99
11,15,40,78
3,47,68,82
46,62,86,92
5,21,26,80
10,31,47,95
23,42,65,73
51,68,70,74
23,67,88,95
1,36,50,71
7,35,75,80
32,38,57,65
44,69,84,96
37,39,44,61
8,20,84,97
6,8,79,95
3,20,30,73
15,27,58,60
18,39,94,98
27,55,59,76
33,42,48,49
18,56,67,68
13,64,70,86
16,40,82,100
6,21,22,64
18,25,71,96
50,59,73,85
22,24,40,55
34,35,51,53
37,44,46,81
18,34,59,71
43,67,93,95
3,4,28,83
19,30,52,92
1,5,32,52
2,15,27,65
18,22,32,74
14,21,30,45
38,44,46,63
45,50,82,83
24,57,68,69
5,13,43,47
12,19,76,91
12,25,31,64
3,51,65,86
4,58,66,86
29,32,37,45
26,28,36,89
56,69,74,96
19,23,25,95
36,37,76,90
41,68,82,83
22,27,74,81
55,65,85,100
4,21,76,79
36,38,65,83
6,13,35,50
24,55,78,93
20,33,62,86
11,35,47,97
45,63,77,89
80,83,86,91
18,55,56,68
32,66,72,97
58,66,92,100
27,68,69,99
68,83,84,99
5,7,10,29
2,38,78,80
7,33,44,82
4,29,48,67
12,67,74,75
33,77,86,95
21,70,84,98
12,34,72,74
55,60,63,77
34,40,51,91
11,67,93,100
2,46,50,54
13,53,55,70
8,19,37,71
50,55,82,97
8,18,79,85
1,4,24,61
31,59,69,95
4,35,58,75
38,39,69,80
4,23,43,67
69,72,79,85
2,44,63,81
31,32,64,68
1,18,35,40
2,22,48,93
39,55,88,93
5,49,52,68
33,58,69,88
31,68,76,90
10,30,42,96
17,66,73,75
40,65,76,81
5,43,70,73
24,25,56,65
52,72,74,75
2,40,45,95
3,5,49,61
17,24,57,69
21,53,75,99
2,17,46,76
16,19,48,80
15,40,54,76
2,12,19,74
12,43,81,90
11,60,83,100
13,33,56,90
24,49,70,91
21,27,71,96
45,77,86,89
10,13,32,60
19,70,90,91
8,13,38,55
52,78,86,89
6,16,40,48
33,62,80,81
14,41,45,92
9,32,40,80
4,70,75,99
11,52,72,90
21,48,68,80
11,49,85,87
57,64,79,95
8,11,13,48
18,71,81,86
8,22,49,69
2,12,85,100
3,11,34,71
14,58,88,92
50,65,83,85
23,45,81,85
30,39,90,93
30,31,34,56
22,24,49,69
32,70,80,86
6,50,54,60
43,62,66,84
13,42,56,83
58,65,80,83
12,42,66,68
19,21,48,56
23,24,25,97
25,51,86,96
38,47,94,100
43,73,81,82
8,30,32,100
13,21,82,97
1,9,58,88
37,52,72,97
27,55,60,97
53,67,68,70
24,46,51,56
13,67,68,77
51,66,75,77
37,45,50,71
46,55,76,96
27,32,76,92
13,53,60,81
30,47,62,68
1,60,90,94
1,17,34,49
2,60,63,84
2,6,49,99
24,39,62,88
7,56,73,97
42,45,62,65
4,48,59,93
3,21,24,92
12,37,81,88
8,10,61,85
54,66,86,93
71,78,84,99
55,71,92,94
13,52,60,96
3,6,47,89
17,36,61,95
30,45,76,94
23,37,64,79
5,42,63,84
4,86,89,97
2,58,74,79
4,9,50,61
15,25,53,80
3,53,84,95
10,48,58,73
30,51,65,83
13,26,34,38
35,51,55,79
25,43,68,94
7,46,92,99
28,77,78,89
60,75,81,93
34,54,76,93
7,26,38,40
19,24,56,98
16,24,33,93
16,43,49,86
19,35,44,78
60,69,72,94
14,57,63,94
6,21,49,82
2,26,49,94
2,11,35,56
15,29,31,89
9,14,77,100
22,36,50,67
2,6,45,48
12,34,82,88
51,63,89,99
14,17,57,75
1,3,36,90
18,43,48,69
12,13,63,82
2,33,35,44
44,57,89,95
3,41,46,71
35,87,93,96
18,21,24,75
51,56,64,91
11,28,40,49
10,31,62,89
4,5,25,65
7,31,56,60
15,42,57,75
13,37,42,43
60,65,67,70
20,22,73,94
19,28,44,83
9,11,55,73
11,19,24,69
3,22,30,66
22,34,84,86
3,13,24,63
12,34,73,86
47,53,73,82
8,55,64,96
37,46,55,70
35,52,80,83
6,12,32,82
2,6,31,58
37,57,85,93
21,24,79,80
3,60,72,75
3,13,59,99
20,39,52,80
8,31,55,97
9,34,53,57
2,10,35,44
2,30,54,94
2,35,77,88
4,11,16,38
58,59,89,95
16,19,29,82
4,22,69,76
13,26,64,93
40,41,85,97
41,67,68,70
37,62,67,100
29,59,95,98
5,16,26,56
8,15,73,96
19,25,30,70
18,28,81,92
7,23,51,92
20,23,30,45
23,75,81,86
5,20,96,100
70,85,88,91
7,56,75,97
4,62,78,83
38,46,56,80
21,48,49,65
9,39,54,58
9,11,21,58
16,26,92,99
1,10,15,60
13,34,50,63
36,39,40,74
14,48,78,84
33,39,66,98
12,33,42,64
53,62,72,76
6,28,70,98
20,45,52,75
32,60,78,84
64,73,87,94
45,62,74,98
29,39,69,85
65,70,84,89
2,35,65,72
22,32,62,80
20,46,62,82
18,26,62,90
48,63,71,100
46,62,81,90
11,16,62,82
25,29,64,100
6,64,88,90
54,55,56,82
12,13,78,87
11,37,54,67
46,67,72,93
14,16,22,45
53,54,81,90
1,38,42,92
1,6,9,12
20,36,44,79
47,50,51,95
42,59,76,88
16,30,57,58
18,24,56,68
2,27,29,82
6,35,57,93
28,29,43,47
32,53,70,74
1,2,8,27
55,71,73,94
74,83,94,96
3,76,78,87
34,62,68,73
11,45,52,83
19,62,75,85
23,43,64,86
31,58,59,86
9,11,44,47
19,38,89,96
34,36,70,92
16,36,70,86
34,41,71,97
1,31,32,74
44,45,47,68
6,14,72,86
21,49,86,91
4,65,93,99
13,58,75,85
13,52,86,90
2,41,62,86
49,64,70,91
39,47,48,49
15,17,20,88
16,68,91,95
6,23,71,81
63,69,86,88
10,67,86,96
2,33,48,77
3,7,27,60
9,16,22,50
26,39,77,95
6,15,32,80
9,18,78,89
28,80,90,100
9,58,63,89
47,49,91,95
22,58,85,100
59,82,83,84
39,47,51,70
4,38,40,87
24,29,37,79
26,63,69,99
48,73,83,94
4,20,38,50
13,16,24,53
14,52,54,91
23,48,65,88
17,26,49,87
56,87,97,100
19,21,45,74
45,60,83,92
22,52,88,98
4,7,37,65
20,40,88,92
46,56,76,90
55,77,90,91
32,33,41,99
48,51,71,91
18,23,65,76
4,63,74,81
14,23,63,98
43,52,57,74
56,74,84,96
8,39,83,84
55,68,88,93
13,82,88,98
7,9,57,96
33,34,48,57
13,69,74,92
4,10,30,50
58,71,78,92
3,15,46,92
16,19,93,96
1,23,48,81
37,52,66,79
34,46,52,74
10,40,68,87
22,41,83,99
23,72,86,97
12,69,75,100
28,42,79,92
3,20,41,45
17,34,43,57
19,25,86,96
6,15,31,67
54,66,69,79
70,71,75,83
19,23,38,39
11,32,46,48
66,77,79,87
6,49,52,76
7,40,53,95
1,34,72,76
12,18,46,64
17,27,64,90
29,75,80,89
10,23,32,81
2,29,53,80
9,34,77,91
28,46,90,97
13,14,33,94
44,82,88,90
3,5,16,91
6,19,86,89
1,40,60,61
3,20,55,59
12,57,82,83
5,42,54,58
12,31,48,97
6,41,61,85
19,61,66,92
12,35,79,98
46,67,85,100
8,63,81,95
30,92,98,100
5,25,58,72
29,47,91,99
10,56,69,82
32,40,84,95
34,38,58,88
2,6,60,100
43,51,60,89
16,40,72,99
34,56,71,88
21,22,35,84
17,33,51,90
13,24,32,58
54,71,76,91
18,24,43,94
22,48,67,70
24,65,87,88
70,86,88,92
5,33,72,81
7,60,77,92
14,21,27,44
32,44,71,91
19,63,66,77
14,65,88,93
15,58,72,81
36,67,85,92
8,48,59,81
3,61,63,95
5,54,61,80
65,70,73,76
44,49,65,66
22,28,45,56
4,79,83,95
23,49,79,86
32,42,46,86
9,20,57,59
49,60,70,75
4,55,70,96
18,56,79,98
6,32,62,88
47,58,74,88
41,83,85,94
47,60,65,84
28,35,78,100
39,52,55,86
32,70,95,96
4,24,67,79
31,67,82,94
8,34,54,76
30,33,36,98
49,51,93,99
4,42,62,74
14,16,88,91
6,16,35,36
47,54,56,71
12,28,59,73
20,48,88,97
8,20,39,81
4,37,39,69
2,27,44,74
17,33,49,99
3,73,87,99
16,41,48,88
22,41,60,69
8,24,43,67
10,15,81,97
25,29,63,95
25,27,82,92
54,85,87,96
17,24,87,88
7,74,84,92
46,58,63,83
47,62,85,91
21,29,45,66
46,57,87,89
31,59,69,86
29,48,53,89
57,60,81,93
42,84,85,94
24,27,44,96
2,11,35,80
38,56,73,99
6,32,40,45
46,62,71,86
37,54,65,98
30,65,74,87
14,26,82,84
31,48,58,59
14,27,61,70
7,54,77,91
52,65,78,83
14,21,44,79
66,68,94,97
7,50,65,73
46,71,74,80
7,9,44,73
8,51,55,86
54,55,86,96
39,52,71,83
24,25,46,49
3,15,34,79
7,75,84,94
2,5,49,56
4,12,55,85
26,48,59,87
9,79,81,84
36,53,71,98
48,58,59,72
18,32,33,56
33,60,67,100
30,33,49,69
24,34,51,77
34,41,74,91
11,56,73,82
13,66,69,92
17,31,37,75
44,67,74,92
21,62,75,99
18,35,63,90
62,65,82,84
1,24,52,87
16,23,27,89
52,74,88,98
10,17,30,57
19,56,67,82
18,69,92,99
2,75,77,80
7,31,35,97
13,71,91,93
7,22,84,93
31,34,56,75
41,59,62,71
8,33,64,84
9,19,50,74
15,19,56,87
30,45,80,89
10,43,74,81
6,25,70,82
50,69,73,85
4,35,93,97
51,52,72,85
53,69,88,93
5,42,51,75
8,51,59,90
14,31,92,99
47,52,54,75
13,14,46,99
36,40,65,95
46,48,64,93
9,29,49,63
4,9,25,91
48,57,70,90
17,31,74,79
30,63,73,77
7,24,44,51
41,42,70,78
2,37,38,78
7,8,72,95
38,40,41,92
20,45,65,86
1,8,66,73
19,30,52,89
31,50,79,95
40,59,76,78
16,24,44,49
32,53,93,100
11,32,54,94
9,29,87,88
57,70,89,97
44,49,69,82
8,47,51,68
36,44,74,83
3,33,42,95
56,88,96,99
42,52,79,99
9,43,54,62
60,73,89,92
26,70,84,90
29,34,39,95
2,49,70,79
1,44,57,85
38,46,78,90
4,52,67,74
24,55,58,59
15,61,75,97
40,51,65,89
68,71,80,99
43,51,77,89
13,42,64,96
8,81,85,88
11,23,32,45
53,67,82,88
47,57,78,95
4,6,83,85
42,64,88,97
30,41,59,98
6,35,61,100
1,7,8,72
2,4,14,79
28,33,42,77
26,28,32,51
17,43,47,84
12,25,35,79
5,10,32,39
2,39,41,89
23,26,35,81
9,26,49,69
5,6,47,100
5,7,77,79
31,47,52,86
1,8,28,32
6,32,62,86
24,54,67,79
24,44,55,65
13,24,33,42
15,31,47,58
47,79,80,86
4,11,37,55
30,66,72,93
21,31,38,68
17,34,80,96
3,10,25,37
13,43,70,86
34,37,56,73
5,22,55,88
24,43,81,93
11,18,21,86
15,26,39,87
4,14,17,61
9,23,27,71
37,46,47,94
59,71,73,81
9,72,80,81
14,40,53,86
11,34,38,57
22,48,51,87
35,73,79,81
26,32,92,95
19,35,55,92
12,26,36,76
23,48,67,92
33,61,95,100
27,34,39,74
2,9,62,88
30,31,55,79
15,41,42,79
11,19,30,61
18,30,64,93
13,30,35,96
34,38,46,58
4,16,70,96
28,50,63,90
36,52,78,87
9,32,54,79
6,24,25,44
17,32,95,97
11,16,46,85
14,22,25,52
8,14,60,100
20,38,54,63
6,49,87,95
29,36,79,81
19,37,60,63
45,48,67,79
35,56,67,84
16,27,38,53
32,38,70,97
47,77,84,85
19,23,30,91
28,53,67,80
1,60,80,87
2,28,63,84
9,35,62,75
33,50,74,87
15,16,79,88
2,5,58,78
7,62,73,97
40,41,45,86
34,54,85,96
29,45,60,79
43,66,94,100
13,23,32,59
15,65,81,94
5,6,50,80
40,54,83,91
23,25,46,85
19,37,69,93
1,69,80,86
16,27,50,80
8,13,65,98
4,7,43,71
23,33,47,72
28,47,79,97
10,20,51,55
21,45,68,71
19,24,53,87
15,44,78,98
6,10,38,61
24,55,58,68
62,80,82,97
16,18,28,97
1,8,45,47
4,48,55,93
13,25,74,75
4,39,52,64
3,7,66,78
1,20,49,82
23,31,38,79
51,56,63,67
4,28,43,56
36,47,68,70
54,71,79,81
13,14,40,91
69,75,94,95
22,35,47,50
14,36,44,82
17,51,79,99
12,59,69,86
22,32,37,57
8,38,46,67
2,13,52,65
13,40,64,65
13,58,75,76
39,49,52,85
38,45,84,87
46,70,80,85
4,48,53,81
5,18,22,62
17,36,43,95
18,26,32,52
46,53,85,90
11,62,74,81
1,5,18,52
31,59,70,83
5,6,18,89
1,80,93,99
8,18,59,82
19,42,66,93
20,54,60,92
10,24,40,97
28,40,59,67
14,33,45,70
