"V1","V2","V3","V4","V5","V6","V7","V8"
2,21,23,26,73,89,96,97
5,8,22,39,59,75,80,85
4,7,13,23,49,76,94,99
18,22,30,34,48,53,62,91
19,23,31,39,62,87,88,95
8,21,39,47,55,64,81,91
5,28,29,42,51,66,71,89
10,13,36,37,62,71,78,91
9,23,48,49,55,85,89,91
19,42,64,66,78,82,90,92
10,22,27,38,42,66,73,76
1,9,15,16,48,49,62,67
5,16,42,66,69,74,82,91
13,34,49,56,73,78,80,83
29,33,46,62,75,83,90,94
13,30,33,48,66,76,83,92
4,10,18,25,29,61,75,90
13,29,48,59,76,89,91,93
38,42,48,59,66,75,77,88
5,7,16,29,30,40,51,92
56,64,66,71,75,86,89,91
16,22,23,26,51,78,87,89
10,19,21,37,44,51,62,84
33,38,47,48,52,78,80,89
8,15,24,57,64,76,85,90
19,22,42,53,60,61,79,98
8,16,42,43,59,64,89,94
5,25,27,29,47,64,91,94
18,51,76,81,89,91,94,98
10,48,56,61,70,73,93,95
4,14,23,29,47,51,74,79
18,38,55,66,78,82,90,97
8,25,33,44,83,90,92,97
1,15,18,34,39,80,85,90
2,16,32,40,61,69,80,84
8,15,23,51,68,82,86,89
23,37,51,60,73,75,89,91
5,14,22,23,55,73,80,90
8,30,48,80,81,86,88,90
2,23,25,35,42,61,84,88
8,13,23,34,38,59,80,90
9,13,47,52,78,83,84,96
15,24,62,64,73,83,87,89
47,55,64,68,80,89,90,91
17,25,29,40,70,74,91,97
2,14,36,47,65,67,70,94
6,29,30,34,39,44,45,92
26,30,49,53,62,65,71,88
8,13,25,30,74,78,88,89
2,24,35,36,55,75,90,93
3,14,22,38,42,75,86,90
4,7,22,36,60,75,78,92
25,35,36,37,40,55,83,90
4,9,13,37,71,75,89,96
5,15,25,42,56,83,89,96
4,16,27,32,49,76,78,87
25,35,47,49,88,90,91,92
8,21,50,51,61,83,86,95
11,17,24,36,50,53,69,80
5,6,25,34,52,59,70,71
9,27,42,53,56,66,68,75
36,40,42,51,75,87,90,91
2,37,67,70,73,89,96,97
17,33,42,49,51,82,85,96
5,10,13,23,34,74,85,86
2,9,21,22,64,85,87,95
2,9,13,14,30,32,49,69
6,8,23,29,42,51,76,93
5,9,23,30,64,73,74,81
12,17,38,56,61,80,81,91
27,32,42,51,56,64,66,97
1,8,9,30,40,67,92,97
4,9,13,22,33,34,36,37
9,30,42,49,56,64,65,68
14,25,42,61,68,80,83,97
14,25,59,60,66,68,73,90
7,16,37,56,61,71,83,93
25,32,39,51,55,78,94,97
23,33,81,82,85,91,93,98
5,22,23,27,48,68,82,86
29,35,43,65,78,82,88,92
9,10,13,32,64,66,81,82
13,20,22,43,70,73,83,91
16,46,47,49,51,81,88,97
2,5,7,14,29,82,88,90
13,14,30,33,37,61,73,100
13,26,35,38,49,53,64,81
6,23,42,66,75,79,94,99
16,21,23,27,49,62,88,91
2,4,7,33,62,66,78,94
26,35,42,52,53,59,66,68
21,48,55,56,78,81,82,92
2,4,13,23,26,56,73,81
7,13,16,47,67,73,80,82
7,8,15,30,36,40,75,76
21,37,51,56,85,87,90,94
8,34,35,50,64,74,75,76
8,15,25,62,66,74,89,93
5,9,10,34,37,40,85,89
5,8,22,26,37,74,76,89
14,24,25,73,75,76,89,90
15,25,28,42,56,66,78,86
5,8,25,29,33,53,76,91
10,13,25,29,37,40,47,51
1,10,13,30,42,55,79,97
2,23,30,66,71,75,91,94
2,13,48,53,68,75,81,85
7,19,25,49,67,68,76,89
18,30,36,71,74,93,96,100
5,13,18,29,62,70,73,92
4,5,18,21,24,29,53,88
9,22,47,67,70,85,86,90
26,36,42,52,74,85,91,94
2,16,19,24,29,61,91,98
9,52,61,74,79,85,91,97
13,29,35,50,59,62,66,78
16,37,56,62,75,83,86,91
2,4,10,24,66,73,87,90
4,7,8,21,32,43,76,100
10,29,31,40,42,52,68,94
29,32,47,50,58,62,65,78
23,42,48,52,75,81,90,92
13,17,18,31,53,59,60,81
2,8,24,26,36,62,73,75
13,25,46,48,71,72,88,94
5,23,33,43,47,78,86,90
5,9,59,71,76,89,90,97
5,7,9,14,16,59,78,86
7,9,13,16,17,34,49,75
16,29,36,47,56,78,81,82
14,15,26,37,47,61,86,91
8,22,27,36,52,53,67,86
2,15,22,47,74,83,86,90
17,24,42,52,70,82,83,90
1,13,38,51,52,62,69,87
22,51,56,76,89,91,92,94
6,10,23,42,48,51,67,93
2,7,12,37,64,74,75,77
5,11,55,66,69,73,85,91
24,29,33,36,75,84,88,97
2,14,25,33,44,80,82,89
8,14,16,19,35,49,55,81
13,14,21,62,65,66,73,86
13,18,33,78,87,90,92,94
1,13,34,36,49,52,85,91
24,25,51,53,56,68,79,92
18,25,47,53,62,66,75,97
21,30,43,64,68,73,85,97
9,14,21,35,46,49,51,74
1,22,46,48,52,69,86,93
8,25,51,62,66,73,85,88
14,24,29,42,51,73,78,80
10,13,14,48,73,75,80,92
1,23,30,39,71,86,88,89
21,25,36,42,57,66,90,91
8,16,27,30,52,66,78,90
18,22,28,35,76,86,88,94
15,22,30,61,66,71,80,88
12,14,48,64,66,76,83,88
13,17,51,66,68,75,86,91
7,25,40,56,73,76,80,97
13,17,30,47,66,73,76,82
8,15,51,52,80,88,93,100
39,42,56,59,69,74,81,87
15,27,29,42,49,51,66,69
14,15,31,35,43,70,91,92
2,9,23,26,40,48,70,92
13,24,25,42,64,71,89,94
1,4,5,38,51,53,70,76
10,13,21,38,68,85,90,92
10,25,48,56,83,85,88,97
2,9,10,19,28,31,74,98
5,13,24,51,55,73,82,91
8,9,14,29,66,78,98,100
16,19,22,56,59,62,90,93
14,17,25,34,51,68,75,79
5,16,24,25,26,52,81,83
21,30,36,42,59,76,90,91
10,13,20,22,50,55,74,97
5,8,14,29,82,88,90,97
20,24,49,61,74,75,88,91
2,23,27,35,49,62,91,92
7,21,29,64,66,68,71,94
1,49,66,68,81,86,89,98
8,40,47,53,56,61,81,82
10,24,32,33,36,47,48,62
9,10,21,38,59,62,66,86
17,33,48,54,76,80,89,93
24,39,51,62,74,75,81,87
31,33,51,56,78,82,87,90
22,52,53,66,68,69,72,85
10,17,19,49,52,59,71,75
10,22,25,48,50,66,70,84
15,56,66,74,80,81,83,89
9,14,22,23,24,27,40,54
16,21,37,62,67,71,75,82
8,25,48,67,71,73,83,96
14,23,55,59,62,66,91,96
5,9,10,25,49,60,64,91
27,35,47,55,61,67,68,97
21,42,49,61,70,75,80,92
5,21,33,37,54,80,83,89
2,6,26,64,75,91,94,97
13,22,34,35,47,48,53,91
9,25,27,35,48,62,74,88
25,37,66,70,74,87,91,94
18,23,33,36,37,60,72,98
13,38,51,61,64,78,86,92
14,49,53,61,84,88,94,96
23,40,47,73,78,81,91,96
4,17,24,25,65,75,87,97
1,8,17,36,74,85,88,98
8,12,21,29,34,47,66,98
2,18,33,38,47,71,82,89
1,29,34,43,59,62,73,82
42,47,54,56,83,88,89,93
14,22,23,56,64,66,80,89
5,28,35,56,76,82,87,89
18,23,36,42,66,69,78,83
2,18,21,22,30,49,50,88
4,12,38,39,62,66,75,91
13,22,23,42,59,70,74,89
2,5,9,14,22,61,75,88
7,33,48,56,59,80,82,83
9,10,33,44,56,60,74,76
26,39,55,70,75,78,85,88
12,27,34,47,68,73,74,83
2,16,23,35,75,83,89,91
6,20,33,50,53,71,73,94
8,9,27,37,40,47,62,91
16,31,42,47,62,80,87,98
8,21,24,73,86,92,94,98
8,10,32,36,64,73,74,93
37,42,43,48,49,56,70,94
13,16,27,53,68,74,86,100
2,21,30,58,62,71,82,90
6,8,14,16,61,66,67,80
8,9,29,34,76,83,85,98
8,10,16,23,64,75,86,90
42,48,53,64,78,82,90,94
4,34,38,53,55,56,66,90
8,10,27,29,48,78,83,88
2,10,30,38,43,51,70,90
7,37,49,51,66,73,74,86
9,13,24,35,52,53,56,94
15,18,30,32,73,76,85,89
18,22,47,53,87,90,93,94
9,17,56,60,69,78,96,100
9,22,37,40,49,85,88,92
8,25,29,30,35,38,80,90
13,29,39,46,51,74,90,93
9,22,23,51,55,64,67,81
13,23,25,42,62,78,83,86
27,32,37,43,66,68,76,83
5,9,22,23,24,42,53,90
8,18,36,53,81,83,85,94
9,16,35,38,49,71,89,93
5,8,13,21,30,53,70,98
8,29,62,73,80,83,90,96
5,9,17,23,38,40,45,80
16,22,38,62,73,78,91,98
10,15,28,48,59,64,70,100
15,47,48,65,89,91,93,97
10,13,35,52,59,75,82,97
5,25,27,48,51,52,80,93
9,16,23,26,47,78,89,93
21,23,25,40,47,56,78,90
8,25,51,62,70,73,80,97
32,33,39,49,52,70,71,91
2,8,10,23,48,53,78,81
15,18,21,44,59,84,85,90
1,5,27,52,62,69,70,74
6,9,10,18,33,66,73,75
6,15,26,37,62,69,71,85
18,24,46,51,60,78,89,93
4,24,27,48,75,89,90,92
8,10,25,47,51,52,74,83
14,18,42,55,61,69,86,93
10,13,23,24,32,64,88,94
9,18,36,62,65,66,75,88
14,20,26,46,55,56,76,90
18,42,43,56,64,65,74,82
14,23,30,37,48,70,90,93
8,21,34,55,73,85,90,97
14,15,23,24,33,47,81,85
13,56,57,62,79,83,88,89
1,15,33,47,56,64,75,88
29,32,38,42,51,62,80,89
1,9,19,37,47,56,62,64
27,37,48,56,59,60,67,85
7,25,47,56,65,73,83,90
15,32,36,39,48,70,76,80
8,30,61,62,64,76,80,97
16,22,24,40,70,73,91,93
10,24,42,52,69,81,85,93
4,23,34,37,39,51,82,83
8,22,24,30,49,53,82,89
10,12,15,16,17,46,51,64
2,34,42,50,62,73,74,90
7,8,17,23,26,37,82,97
16,34,37,49,51,52,86,94
9,30,34,38,43,65,75,83
1,35,37,42,43,47,69,82
30,35,47,56,64,73,76,80
20,24,52,55,62,75,92,98
2,22,23,32,42,73,85,97
5,8,26,30,35,49,70,78
24,37,56,66,75,86,90,92
4,11,29,40,47,56,62,67
35,37,40,43,69,85,92,98
9,21,40,55,61,78,86,90
21,24,49,66,81,89,92,97
8,9,61,62,78,83,87,89
25,29,30,35,62,67,73,86
9,14,24,34,38,39,79,95
13,34,48,64,70,74,83,97
19,23,48,56,61,70,85,92
2,9,13,21,25,52,62,98
22,27,29,37,52,74,81,92
5,29,40,48,74,75,80,86
1,8,12,36,61,62,75,89
10,13,14,22,53,62,68,73
1,7,27,35,73,79,86,98
2,16,21,50,81,86,97,100
2,17,34,45,71,75,76,92
1,13,26,55,74,80,82,83
2,14,23,46,64,73,90,93
27,28,60,79,80,88,89,96
8,18,25,26,40,42,86,88
8,25,36,42,69,80,89,94
17,21,28,40,49,61,62,88
21,22,71,74,75,89,94,100
5,25,42,56,61,87,88,90
4,8,21,22,28,65,79,86
14,25,35,56,75,80,83,88
10,17,23,53,61,86,90,97
22,23,25,34,64,66,81,92
7,13,19,24,30,33,64,88
13,32,40,52,55,65,66,83
9,32,37,53,65,75,76,89
6,16,22,51,71,75,87,94
24,36,42,48,70,74,76,94
10,16,35,47,49,53,67,89
23,25,26,50,57,65,74,78
35,41,46,56,64,70,78,81
9,11,32,38,51,53,62,88
27,30,37,43,45,49,64,92
1,14,38,40,47,51,74,81
10,14,22,29,34,81,94,97
19,24,25,37,48,61,83,94
13,56,64,67,75,82,83,98
17,38,66,71,75,76,79,88
1,24,29,46,53,66,80,91
7,9,13,35,75,79,82,93
16,49,66,67,73,75,88,97
4,9,10,29,55,65,85,87
13,43,56,66,76,78,82,94
11,13,28,52,75,87,88,89
24,32,38,51,88,90,92,93
2,23,46,50,68,73,83,90
2,48,56,64,74,85,90,99
1,4,42,62,65,76,83,92
8,25,39,47,52,90,91,96
5,17,37,56,62,75,97,98
22,23,34,42,53,56,70,85
7,8,25,37,46,53,61,82
1,5,23,61,73,75,78,85
9,21,29,36,56,68,86,98
8,13,47,51,69,83,85,90
5,17,25,27,43,71,73,76
7,8,9,13,24,29,34,80
17,64,67,68,69,76,89,95
21,23,36,38,59,78,94,96
5,27,36,42,53,78,85,91
1,2,7,17,21,29,48,98
9,10,22,52,58,75,77,81
25,29,42,64,68,78,90,91
10,53,66,77,79,82,95,96
8,49,61,69,71,81,91,94
13,26,35,62,67,69,81,99
17,58,64,76,80,85,94,95
2,15,17,27,61,70,87,93
9,21,24,42,72,73,76,80
18,34,49,56,64,78,97,98
12,14,29,39,43,64,72,92
1,22,29,38,62,65,75,86
1,10,21,27,29,48,69,91
10,29,35,42,62,65,76,82
2,17,27,34,51,61,75,92
9,27,38,40,47,51,56,67
5,9,27,53,54,62,78,83
13,15,29,56,83,85,90,96
30,56,66,74,78,87,88,89
8,14,30,33,64,75,91,92
11,16,37,38,47,48,62,74
22,32,33,62,73,75,83,91
14,21,22,33,54,62,68,76
8,57,61,64,83,85,90,93
25,39,51,56,78,82,94,97
8,10,25,29,34,53,84,86
8,21,24,35,42,61,70,94
8,14,15,23,35,48,75,89
7,10,23,60,62,71,80,89
9,16,24,34,64,66,93,94
1,23,42,44,48,94,96,98
21,37,43,53,82,83,88,95
10,17,25,52,65,74,89,96
13,29,42,53,55,79,90,91
2,25,47,59,66,81,85,88
17,33,34,56,62,64,74,83
13,22,35,69,70,82,88,96
8,16,25,47,53,59,68,69
14,43,53,67,73,81,92,97
10,19,21,65,86,88,91,94
17,34,44,68,75,83,90,95
7,13,28,48,65,68,71,98
9,25,26,37,43,56,85,91
5,18,33,45,49,55,62,87
18,30,55,59,71,81,85,93
18,28,35,53,70,73,91,96
21,24,30,66,85,90,92,100
48,52,64,68,80,86,94,97
24,61,75,83,88,89,90,98
7,13,52,61,62,80,83,91
1,9,27,29,62,69,74,86
5,22,29,42,48,88,97,99
2,37,38,55,81,90,98,100
30,47,55,73,75,86,89,92
7,8,37,44,52,76,89,90
5,9,42,45,56,64,66,94
7,10,25,27,75,82,89,92
2,16,18,28,29,48,81,88
14,24,29,43,70,80,83,85
42,55,64,66,71,87,92,94
16,18,22,34,42,52,78,83
2,30,47,48,59,80,85,92
2,4,10,34,38,43,59,87
13,16,25,56,64,66,91,95
7,11,24,30,70,75,76,94
1,10,31,34,53,62,92,94
8,25,28,42,62,66,67,97
16,29,35,42,66,69,75,97
2,9,30,48,51,53,66,80
2,23,25,43,48,66,71,73
5,8,22,30,53,61,62,98
8,13,14,34,82,83,91,97
17,27,37,38,53,57,73,89
9,14,27,38,80,89,90,91
10,13,40,46,48,66,80,85
14,31,43,48,53,60,66,88
4,14,27,56,70,75,88,97
22,25,27,34,38,39,47,90
21,33,55,61,86,89,94,97
5,16,38,55,69,76,86,90
7,23,29,52,56,62,76,91
8,42,52,62,66,75,85,88
5,22,42,64,70,74,92,98
18,27,36,57,73,82,85,89
25,37,43,47,81,88,89,94
13,21,46,61,65,82,88,94
5,25,52,75,82,86,88,94
34,36,46,69,80,82,85,89
14,19,25,30,36,38,74,86
17,23,37,38,52,53,89,94
2,16,21,42,55,66,92,94
1,9,13,52,79,81,84,90
5,11,17,22,23,32,36,70
9,34,43,52,67,71,75,90
18,33,42,51,75,76,89,92
5,14,46,69,74,80,82,84
16,30,49,52,66,74,83,92
23,27,69,74,76,79,82,88
21,29,33,34,35,37,62,74
9,30,37,42,53,75,89,93
2,9,19,46,48,71,83,90
8,14,18,30,69,73,76,90
29,37,57,59,76,78,80,90
13,24,25,61,74,76,92,94
30,34,46,49,50,75,82,85
22,64,67,76,82,83,90,92
8,19,32,51,66,83,84,98
4,17,20,29,73,80,88,91
4,46,54,59,62,74,88,98
7,10,13,17,38,43,85,91
29,47,48,55,64,69,76,89
10,11,17,74,78,86,89,93
7,9,22,28,46,51,72,76
6,14,25,29,43,70,76,80
23,27,37,48,53,83,90,91
10,18,23,29,64,74,85,91
8,9,34,48,59,61,84,86
8,29,34,36,51,78,85,86
2,15,16,25,33,35,51,68
5,8,47,55,62,76,85,91
17,26,35,38,51,68,75,97
24,35,38,55,56,72,80,91
18,35,47,51,71,73,80,90
7,13,27,37,38,42,80,93
42,51,56,62,71,85,92,94
27,30,35,37,62,68,89,97
5,9,13,44,52,56,70,89
21,33,37,42,53,80,86,94
7,9,17,22,23,33,85,91
22,27,35,37,40,53,82,91
27,35,39,42,65,76,81,100
24,30,33,35,40,53,59,87
21,25,27,30,52,75,80,83
5,18,23,37,76,80,86,97
12,33,34,40,42,66,73,83
13,29,40,42,54,67,85,94
22,30,33,69,70,90,94,98
5,6,13,29,42,51,75,100
14,21,23,51,55,62,82,98
4,5,22,66,69,85,90,93
5,16,29,47,53,66,74,93
13,29,30,48,62,86,89,97
18,24,27,48,51,71,73,90
4,32,42,47,85,86,90,98
49,53,56,71,76,80,88,93
14,30,33,38,53,71,79,91
17,22,35,48,64,85,91,97
15,36,38,50,66,85,93,94
13,38,47,54,58,62,80,86
3,17,29,42,44,73,78,97
13,22,49,53,68,91,93,97
7,17,21,55,56,61,73,89
2,5,18,20,35,36,71,91
4,10,11,35,42,52,64,85
5,27,33,47,48,54,80,82
22,30,42,49,71,75,80,83
19,22,43,47,52,62,73,74
9,23,24,27,29,62,74,85
5,7,21,27,74,75,77,94
14,16,27,39,47,49,64,73
17,21,25,37,52,55,66,91
7,18,23,36,66,74,91,98
23,33,64,65,66,70,76,81
8,17,23,30,64,66,69,91
51,66,71,73,76,85,90,91
29,49,51,70,73,78,87,96
17,51,73,78,88,89,96,97
7,9,13,16,27,70,81,83
23,48,50,56,80,85,88,91
5,8,14,17,51,70,75,90
4,24,48,62,76,86,93,97
34,35,36,43,47,49,90,91
2,16,32,36,44,58,66,81
8,14,15,22,36,42,80,97
9,14,17,35,46,62,83,92
23,51,59,61,64,79,85,97
10,13,16,23,27,35,91,99
1,9,40,51,62,74,75,92
7,8,24,35,49,55,61,75
8,11,29,36,37,42,79,98
29,38,46,62,68,74,80,97
4,21,24,33,48,49,61,85
13,16,26,64,71,73,90,93
16,22,24,27,32,34,38,98
10,49,50,54,69,85,89,94
2,34,68,82,84,88,89,96
48,52,71,73,74,78,86,88
10,16,30,36,53,61,66,82
10,16,17,30,33,64,85,89
8,9,14,16,33,42,49,98
22,23,38,66,78,90,92,94
36,51,59,66,89,90,91,92
8,21,52,57,80,85,92,94
11,15,30,32,50,71,93,97
2,12,13,45,78,85,86,100
9,18,36,40,81,88,92,93
23,48,62,73,79,91,93,94
29,48,53,74,84,85,87,91
2,14,30,53,57,73,91,94
10,29,35,53,62,83,91,96
5,6,43,47,48,53,68,86
10,27,37,66,70,75,78,86
17,21,37,59,62,68,88,90
10,14,44,62,75,82,86,88
7,16,21,51,68,74,88,89
8,14,30,43,48,76,82,92
16,17,24,26,29,42,64,75
21,34,47,52,53,55,66,94
1,4,9,42,51,80,85,89
18,30,36,76,83,94,98,100
8,21,34,38,39,55,80,97
7,8,10,25,35,80,89,94
10,21,29,39,42,75,76,88
22,42,48,64,66,68,70,74
29,34,36,48,51,70,71,89
5,13,14,42,52,67,69,89
2,13,25,36,47,59,68,79
10,13,21,56,60,73,85,89
5,10,21,23,25,45,76,93
39,47,50,55,67,73,76,89
9,26,27,37,48,55,61,85
9,10,17,39,76,91,94,98
13,31,42,53,59,80,85,93
9,14,15,22,24,55,84,85
8,15,21,23,27,71,91,92
4,6,37,56,83,88,89,97
38,56,68,83,88,90,91,96
2,16,25,28,33,36,59,91
4,13,23,27,29,47,81,94
23,30,35,36,37,55,69,82
13,43,48,57,67,70,80,94
14,21,48,65,74,82,86,88
33,39,43,49,52,83,91,94
8,23,32,52,60,64,67,93
25,36,55,62,64,67,73,82
7,32,49,55,70,76,90,98
7,14,18,21,32,66,80,95
27,39,52,58,76,90,92,94
24,43,48,49,70,89,90,93
29,30,51,67,72,76,93,97
16,17,18,21,40,52,66,98
18,35,38,47,80,82,84,88
1,8,9,44,65,73,76,86
16,24,25,48,59,65,70,80
13,29,33,49,70,71,74,91
1,10,65,66,73,86,90,96
7,22,35,58,67,71,85,89
7,14,18,25,32,36,52,80
30,38,53,61,72,76,80,89
9,22,29,37,49,62,86,96
4,8,23,61,62,68,74,91
22,25,34,42,53,62,66,78
11,14,16,56,61,75,83,97
18,23,27,52,56,81,91,95
2,8,15,22,30,40,82,86
14,27,42,56,64,70,89,90
2,5,17,25,48,59,73,91
27,30,36,42,51,91,94,97
15,22,25,29,43,46,48,69
9,13,21,39,46,68,85,91
22,26,32,62,67,80,83,84
23,25,38,59,62,76,85,88
2,8,25,29,47,52,65,68
4,5,9,42,51,64,82,83
4,5,16,71,82,91,94,96
17,40,49,52,64,73,81,94
2,4,10,22,27,37,75,94
5,56,62,66,71,80,81,92
5,29,30,48,60,69,81,87
2,15,23,42,48,53,64,91
7,29,32,62,82,83,88,93
5,24,30,43,48,61,62,66
13,22,28,53,56,83,89,94
25,34,64,65,75,76,86,92
2,59,61,71,73,74,80,95
9,21,36,37,42,67,71,81
4,40,59,62,75,88,90,97
9,29,33,49,56,86,88,90
2,17,23,42,53,55,86,89
13,21,29,40,50,82,91,94
18,23,27,30,36,53,74,86
1,3,10,27,30,57,62,94
10,17,23,29,46,78,87,94
13,22,24,46,56,68,78,90
14,16,22,31,36,37,85,98
16,27,33,43,90,91,92,97
13,22,38,40,66,68,85,91
22,39,59,61,62,69,85,90
27,30,48,83,84,85,90,98
14,21,22,33,56,68,81,82
35,53,65,68,78,92,94,96
17,42,43,49,64,73,91,94
9,10,13,33,36,37,87,98
7,13,42,48,67,75,80,89
2,24,36,40,43,57,66,92
5,13,14,34,51,78,83,97
10,21,22,53,66,73,87,94
30,42,43,67,79,82,93,94
8,48,49,60,62,85,88,96
2,5,8,17,62,69,81,93
10,14,34,53,55,64,65,69
12,13,16,22,38,43,51,68
5,8,22,36,66,76,79,80
13,21,23,51,55,56,59,66
4,9,10,21,49,53,62,74
21,34,39,46,48,56,70,76
20,22,24,44,61,66,91,92
5,14,23,43,49,50,78,91
18,47,59,66,73,74,83,91
6,10,13,14,18,27,46,68
13,17,38,47,53,90,91,93
16,22,39,79,80,85,88,98
9,25,28,34,38,62,89,93
4,5,13,29,73,80,90,91
17,21,49,52,66,82,83,90
7,36,51,61,64,83,86,98
1,2,56,73,75,87,90,91
1,21,36,52,73,84,85,91
8,13,50,70,75,81,82,89
4,22,29,32,42,65,74,87
9,27,28,34,36,47,66,78
10,13,56,60,76,80,89,97
16,30,34,62,74,76,85,92
9,13,18,25,36,38,51,94
14,25,47,55,60,68,88,89
7,24,27,47,59,75,76,78
8,18,36,62,81,88,92,97
23,31,37,64,75,85,88,97
21,22,34,35,37,51,80,97
14,18,23,42,51,61,68,90
5,17,18,42,64,74,88,94
7,25,35,42,53,73,75,76
1,42,48,56,73,82,87,90
16,25,26,64,66,80,83,90
10,14,25,26,27,76,81,83
15,21,44,47,59,75,78,87
14,19,23,26,30,34,76,90
4,14,29,40,61,66,83,97
36,37,51,64,67,82,87,91
14,19,24,33,37,62,68,91
10,23,52,54,82,89,94,97
13,23,35,39,67,78,88,90
23,36,37,57,61,71,83,88
15,22,47,50,68,78,81,88
6,10,21,22,30,73,78,89
10,15,25,27,29,49,62,76
13,23,29,36,62,64,75,76
9,22,40,59,68,71,82,94
10,13,17,18,33,35,83,90
2,21,40,42,69,79,89,90
8,10,13,22,38,51,67,94
2,10,23,30,32,83,86,97
18,22,33,36,64,68,81,82
8,36,47,62,64,88,90,97
15,17,34,62,73,75,80,92
1,2,21,23,26,27,37,82
17,37,52,55,56,80,90,93
22,49,54,59,67,85,87,90
15,23,38,48,51,70,82,89
23,27,35,66,81,82,89,98
8,18,24,29,48,53,88,90
8,9,35,37,70,83,89,98
8,9,55,66,67,70,88,91
5,18,23,27,29,49,81,86
14,25,50,55,90,91,96,97
10,22,33,62,76,82,90,97
14,36,42,53,64,75,83,91
25,30,56,68,75,85,92,98
1,18,22,24,80,82,92,95
2,14,24,42,47,78,85,88
21,23,67,74,76,80,82,87
2,22,35,40,49,70,75,83
8,10,23,39,40,58,71,79
16,22,23,35,53,62,80,81
22,23,24,36,48,71,80,88
5,13,16,21,23,24,48,64
29,33,40,49,68,71,88,96
5,23,29,47,53,73,83,89
2,5,23,29,47,71,82,92
1,8,25,37,60,61,79,82
25,34,42,46,52,76,81,91
9,13,21,24,26,69,76,90
2,9,21,43,64,66,75,91
25,43,47,48,67,80,84,93
24,35,36,40,52,53,55,74
2,7,12,13,40,42,51,61
8,14,22,37,42,53,62,76
14,17,33,34,47,51,69,79
8,15,23,36,37,62,73,96
13,17,38,54,62,64,82,83
21,22,43,49,51,53,75,91
9,18,40,42,49,50,68,78
5,16,23,35,49,53,70,88
5,9,13,30,48,75,81,86
