"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
2,5,14,29,30,37,48,50,54,61,65,67,81,89,95,98
5,9,14,25,32,34,46,52,61,64,77,87,90,94,95,96
2,4,5,14,23,24,28,30,32,53,56,61,62,68,89,98
7,14,15,17,21,24,33,34,42,47,60,70,76,81,82,84
2,3,5,14,19,30,34,37,48,50,55,56,65,69,89,95
2,3,5,25,48,54,56,61,64,65,66,83,86,94,95,99
2,4,7,14,16,23,35,37,48,52,60,65,67,89,98,99
1,2,7,11,16,17,38,44,45,48,67,70,71,74,81,86
2,5,14,26,28,29,30,32,34,37,39,40,50,55,61,95
2,3,7,16,28,38,56,66,67,74,75,78,81,86,94,96
7,14,16,32,35,46,52,60,77,81,87,89,90,96,98,99
3,5,7,10,12,15,25,28,34,42,47,64,66,68,86,92
3,8,11,12,21,25,32,35,61,64,67,72,75,85,95,98
7,11,14,24,25,27,30,34,38,42,44,47,58,68,85,99
2,9,12,16,23,28,38,52,55,69,71,74,83,84,91,96
17,21,26,35,39,55,60,62,67,69,70,71,77,82,89,98
2,9,10,20,30,34,35,42,52,55,59,64,69,87,94,95
5,12,21,24,25,33,39,42,62,64,67,68,69,88,98,99
2,11,19,21,35,42,55,60,69,70,71,76,82,83,91,93
5,21,29,34,42,43,48,49,66,69,79,81,86,89,94,95
2,9,11,12,16,35,52,55,69,71,75,77,81,83,94,100
5,12,14,21,30,34,37,39,44,46,48,55,69,77,90,95
2,10,16,20,23,29,35,38,48,55,59,64,69,71,86,98
3,5,9,14,32,37,46,56,61,81,87,89,90,95,96,98
2,7,12,16,17,24,28,38,44,59,67,71,72,81,97,98
11,23,32,37,45,56,61,62,66,81,85,87,89,90,98,99
1,2,3,8,12,25,38,53,54,61,66,67,85,89,95,98
15,21,28,29,32,33,38,39,40,61,64,66,74,81,83,86
6,7,9,21,34,35,38,42,46,47,52,59,70,71,77,81
7,37,38,42,43,47,48,52,67,74,77,79,81,89,98,99
7,12,17,20,25,38,42,44,47,64,66,74,82,83,86,91
3,6,7,8,19,22,25,28,42,47,56,66,67,74,76,83
2,16,20,29,30,40,45,48,55,69,71,74,75,76,92,98
10,12,17,19,21,32,35,52,59,60,61,67,71,81,82,83
2,5,9,12,14,16,43,52,55,67,69,77,79,89,95,98
7,9,12,14,15,25,34,39,42,47,52,74,76,77,84,94
2,3,16,20,22,35,36,55,60,64,69,71,77,82,97,98
2,3,7,9,33,35,39,42,50,56,60,67,81,89,95,98
7,12,15,17,21,22,24,34,36,42,47,62,63,64,82,85
1,5,6,7,14,16,23,29,30,37,40,48,81,87,90,95
6,7,20,23,38,42,47,52,66,74,77,79,81,82,86,98
6,21,22,35,42,44,51,55,56,60,69,71,82,83,89,93
2,9,19,22,23,25,30,34,35,42,44,58,64,69,95,97
5,12,16,17,20,30,37,44,48,51,55,87,90,91,95,98
16,29,31,35,37,38,40,50,55,65,69,83,85,90,95,99
2,17,21,35,42,55,60,62,69,70,71,75,78,82,83,96
3,7,11,28,35,38,42,47,56,64,67,71,78,81,83,85
2,9,12,15,16,20,38,55,66,69,74,84,91,92,93,98
5,7,8,20,24,25,28,33,42,62,64,68,84,87,90,92
8,12,20,21,22,28,35,36,52,55,69,71,81,85,97,98
7,12,15,25,35,42,47,60,64,67,75,78,82,83,92,93
1,2,12,16,20,32,33,48,55,62,76,77,86,93,95,98
7,10,20,25,30,35,37,42,47,52,59,64,77,85,87,95
2,3,20,24,25,34,37,39,42,50,56,60,63,69,84,99
5,16,20,23,24,29,30,37,39,48,55,69,87,88,90,98
7,16,17,20,38,44,48,64,66,70,75,87,90,95,96,100
5,7,12,14,24,30,32,37,42,45,87,89,90,93,96,99
1,3,7,24,25,27,37,42,43,47,60,67,70,76,83,99
6,15,20,21,42,55,64,65,66,69,70,73,82,85,93,98
5,7,11,12,17,25,42,44,47,48,64,66,67,73,75,86
2,5,20,24,29,36,40,43,48,50,55,69,79,86,98,99
7,16,17,20,24,25,40,43,70,73,75,76,86,87,90,99
5,7,12,17,25,28,30,42,43,44,47,51,64,66,79,83
2,16,17,20,35,37,38,44,45,55,69,70,85,91,98,99
5,11,12,17,24,28,30,32,45,47,61,62,66,68,89,98
7,9,15,21,25,38,47,62,64,66,73,74,75,83,93,96
7,12,14,25,30,34,37,42,47,48,76,84,91,93,95,96
1,21,23,28,32,35,44,58,61,64,71,78,81,83,84,85
2,3,6,9,16,22,30,32,35,50,55,56,57,71,81,83
2,7,11,16,24,25,32,38,44,52,64,68,83,85,88,99
2,7,20,23,34,38,42,48,58,70,79,81,84,86,95,96
5,22,29,40,42,48,50,55,66,69,75,83,86,87,90,95
1,2,5,7,11,15,25,28,29,30,34,40,42,67,88,94
7,15,38,42,43,44,47,58,66,67,79,81,82,86,89,98
1,3,8,12,18,20,21,37,38,43,48,55,69,90,95,98
1,6,12,17,21,25,27,32,34,35,44,60,61,64,71,82
1,2,6,14,34,40,42,48,55,58,62,69,76,86,95,100
2,5,20,24,28,33,42,55,56,58,59,62,64,69,84,98
6,7,12,16,25,37,44,64,66,67,79,83,85,87,93,95
2,6,16,29,35,40,50,55,60,64,65,69,71,73,82,83
7,25,34,35,42,44,47,58,64,67,71,75,78,82,85,92
23,32,35,37,48,56,60,61,62,79,81,83,87,90,92,95
5,8,25,30,37,40,47,54,61,65,66,67,70,89,95,98
7,9,15,16,23,44,54,58,65,66,67,74,76,81,89,98
7,20,24,25,28,38,42,46,47,50,52,59,64,71,77,85
2,15,16,20,35,38,44,46,48,55,56,59,69,86,93,98
2,3,7,16,24,26,39,50,56,67,71,81,82,85,89,98
2,14,15,16,22,24,34,55,57,62,63,69,76,82,85,93
19,32,37,38,48,52,61,65,77,81,85,87,89,90,95,98
2,3,9,15,16,20,26,32,35,39,55,56,66,76,94,98
2,16,20,22,23,31,44,48,55,58,66,69,85,97,98,99
4,14,20,24,32,34,44,53,61,68,76,81,85,87,90,93
20,21,25,34,35,36,42,52,53,55,60,68,69,71,77,82
7,15,25,26,35,38,42,47,48,67,68,70,77,89,96,98
2,5,14,15,16,23,28,37,43,52,55,69,77,79,80,83
7,16,17,25,32,34,38,62,64,65,66,70,73,74,82,86
3,5,7,14,25,29,30,42,45,47,48,53,67,94,95,97
6,7,19,20,38,42,47,52,66,68,77,81,86,87,98,99
5,23,24,28,32,41,56,61,62,79,81,83,86,87,90,92
1,6,7,15,21,25,28,30,35,42,47,52,67,84,85,98
2,5,14,15,23,30,33,39,44,48,55,61,69,70,83,84
14,25,29,32,37,38,54,61,65,85,87,89,90,94,98,99
7,23,25,37,38,42,47,50,56,64,71,79,83,85,92,99
21,28,34,35,37,38,39,42,46,50,56,62,69,71,81,89
1,7,12,26,35,37,42,44,47,60,63,67,81,83,93,99
1,2,24,26,38,39,44,55,58,61,67,70,85,89,98,99
3,7,11,12,16,24,42,46,67,71,81,82,85,86,89,98
2,9,14,15,16,20,43,51,55,58,62,69,74,76,79,98
4,7,21,25,35,38,42,44,47,53,58,64,67,68,85,95
2,5,6,20,24,28,30,36,44,55,64,68,69,70,93,98
1,6,7,9,12,14,16,17,21,35,62,67,71,72,81,83
5,7,21,29,40,42,47,50,66,67,79,81,86,89,92,95
10,16,23,35,52,55,58,59,60,69,71,76,82,83,90,92
5,8,21,24,25,26,29,34,39,42,44,64,69,71,86,99
15,16,32,33,35,55,56,59,60,61,62,64,82,83,84,94
2,3,8,13,21,25,32,35,53,56,60,61,68,71,82,83
7,8,15,20,21,25,35,42,47,52,64,68,82,85,96,100
7,20,25,29,34,42,47,48,66,74,75,76,78,86,92,94
4,7,9,11,14,16,24,25,34,44,58,68,76,87,90,99
2,9,14,15,16,23,29,55,62,63,69,74,75,76,83,96
4,6,12,17,20,22,32,35,42,47,52,55,60,71,82,98
17,21,24,25,26,32,39,43,52,60,61,71,76,77,82,83
4,7,11,12,21,28,35,42,47,64,67,71,75,81,83,93
12,24,26,32,38,39,47,61,62,67,77,81,83,85,93,99
2,8,10,16,20,21,24,38,39,52,55,69,71,82,85,89
2,3,5,20,24,28,30,31,34,50,53,55,56,61,68,89
7,20,23,24,34,42,47,48,53,54,68,70,71,76,77,86
12,16,17,26,35,39,44,48,55,60,69,71,75,82,83,90
4,5,20,21,25,30,42,48,50,52,53,66,68,69,95,98
20,21,25,34,35,52,60,64,69,71,75,77,78,82,92,94
7,8,23,25,29,31,42,47,53,66,67,68,85,89,98,99
1,3,8,10,21,35,55,56,61,67,69,71,82,83,85,96
2,9,16,19,20,24,28,32,39,44,55,70,76,91,93,98
2,20,30,37,48,52,55,59,69,76,77,78,81,84,95,98
1,9,21,23,32,34,53,58,61,62,66,73,74,76,81,99
16,19,29,30,35,37,48,55,69,83,87,90,91,92,94,95
5,7,14,16,30,37,69,70,75,78,81,87,90,92,94,95
1,2,3,8,20,34,37,38,56,61,66,81,85,87,96,99
20,21,23,27,32,35,58,60,61,64,70,71,77,81,82,96
11,15,17,35,44,48,60,61,67,68,70,81,87,88,89,98
10,20,21,25,28,32,34,37,38,40,59,61,62,64,66,74
1,6,16,19,20,24,29,32,38,40,50,55,86,87,90,99
1,7,12,15,16,20,25,30,32,37,48,64,78,87,90,93
1,7,15,16,20,34,35,37,52,53,54,60,77,87,90,94
2,3,15,16,20,38,50,54,55,56,65,66,69,82,85,98
7,19,29,35,42,47,60,67,71,81,82,89,91,92,93,98
2,11,16,17,19,38,52,55,64,66,69,74,83,85,86,99
5,7,21,23,25,26,29,42,47,48,64,68,83,86,95,96
5,17,26,44,48,55,67,68,69,70,87,89,90,92,95,98
11,24,25,34,38,45,47,52,61,67,68,71,77,85,87,99
9,12,14,15,21,42,55,62,69,72,74,76,77,79,83,92
7,16,22,35,37,56,60,62,67,74,81,87,89,90,94,99
2,3,9,15,19,21,22,25,32,56,61,63,66,74,76,83
29,35,37,38,40,42,47,55,59,64,69,71,83,85,91,99
7,12,17,25,30,42,44,47,53,66,67,75,85,89,98,99
3,5,16,25,28,30,32,36,56,79,87,89,90,92,95,98
19,21,23,24,25,32,37,52,60,61,71,76,77,83,91,99
3,11,20,21,28,32,34,35,56,61,64,71,78,81,85,94
8,9,10,15,20,21,29,32,55,59,61,66,74,76,81,98
9,11,17,20,25,30,32,34,54,61,62,64,74,75,87,90
2,11,16,20,24,38,48,55,68,69,70,72,85,93,98,99
8,11,17,20,21,27,35,38,42,52,55,68,69,85,95,98
14,16,23,38,48,55,62,67,69,79,87,89,90,92,95,98
9,11,12,14,15,21,25,32,34,54,61,74,76,78,79,93
7,15,19,20,22,25,30,35,42,47,52,76,77,85,97,98
7,14,21,23,24,29,39,42,46,47,60,67,76,81,82,97
15,21,29,32,38,40,50,61,63,68,74,81,82,86,89,98
1,7,11,19,38,42,47,64,66,70,74,81,83,86,93,99
15,30,35,37,48,52,61,65,67,77,81,87,89,90,98,100
15,17,29,32,35,37,61,81,84,85,87,89,90,91,92,98
3,7,14,15,16,19,24,34,38,48,53,55,56,86,87,90
7,9,12,15,17,25,34,38,42,47,59,62,64,66,74,79
3,8,16,20,24,28,38,55,65,69,70,73,86,87,90,98
2,4,5,11,16,20,24,29,40,48,55,69,71,86,94,98
1,6,7,8,15,16,20,21,29,40,54,64,66,81,82,85
15,20,21,28,37,38,55,58,62,66,69,78,79,85,90,98
9,14,15,23,36,42,44,47,55,58,65,69,74,76,83,87
1,2,7,11,12,16,17,32,35,60,62,71,81,82,83,88
9,11,15,16,20,34,52,55,66,69,72,74,75,76,77,90
2,20,29,37,40,42,50,55,66,69,84,85,91,92,95,98
1,7,19,25,29,40,42,47,50,61,64,66,67,85,86,96
5,12,17,24,25,28,30,34,44,46,61,64,66,87,90,97
7,21,23,42,47,48,51,58,66,67,74,76,81,86,91,98
7,20,25,37,38,42,46,47,48,52,71,77,84,85,96,99
7,25,28,34,42,43,47,52,64,66,67,77,84,85,91,95
1,16,36,44,53,55,56,64,66,69,83,85,87,90,94,95
5,25,34,35,39,42,52,54,64,69,77,86,87,90,94,99
2,3,8,12,14,15,16,28,30,32,39,55,79,85,89,98
3,5,11,14,30,32,37,48,56,61,75,81,83,87,90,95
2,3,6,7,14,16,25,32,34,38,46,50,56,74,86,99
5,9,12,16,17,20,37,52,55,65,69,73,87,90,95,98
12,21,24,32,33,48,52,61,71,75,76,77,81,83,86,96
2,12,16,25,32,35,64,69,71,78,79,82,83,85,92,93
9,23,29,31,34,35,63,66,67,69,75,76,81,87,90,99
2,3,15,21,27,28,38,55,56,66,69,74,75,83,86,96
5,6,7,18,23,25,42,44,47,58,64,66,67,79,82,86
11,14,24,34,42,44,47,54,55,60,68,69,70,76,93,99
5,14,16,22,23,30,31,34,37,48,55,70,87,89,95,97
2,7,17,22,25,29,35,40,42,67,85,89,92,95,98,100
2,3,5,20,24,28,42,50,55,56,64,69,86,91,96,98
3,7,15,21,26,39,42,47,56,60,66,67,74,76,83,94
2,3,8,15,16,24,55,56,65,66,69,73,74,76,83,86
3,11,21,32,35,56,60,61,71,75,81,82,83,91,94,100
14,15,18,25,29,38,40,48,61,65,67,86,87,89,90,98
5,23,25,28,43,44,46,61,66,67,70,83,86,87,90,95
7,20,21,22,24,25,40,42,47,49,58,60,62,71,76,82
7,12,17,21,25,27,35,42,44,47,60,64,67,71,82,92
14,17,37,43,44,47,51,55,60,69,70,74,79,83,90,99
2,7,12,27,35,42,59,60,67,68,77,81,89,93,95,98
2,4,5,7,8,14,25,29,30,34,42,44,48,53,68,95
8,11,14,15,16,27,28,29,32,34,37,38,40,55,74,79
5,10,23,25,34,42,48,58,59,64,66,69,70,86,87,95
1,2,6,16,17,19,24,55,60,62,69,70,71,76,82,83
4,7,16,17,35,52,53,56,60,67,68,71,81,82,89,98
1,3,9,12,19,35,42,47,55,63,69,76,83,87,93,95
9,15,16,20,23,33,44,54,58,65,69,74,76,81,90,98
12,17,30,35,37,44,61,81,84,85,87,89,90,91,98,99
7,8,16,26,29,35,40,53,59,60,64,67,71,81,82,90
5,12,14,17,32,48,61,62,79,81,83,86,87,90,95,97
7,20,37,38,40,42,47,48,58,62,65,73,74,81,87,98
5,12,20,24,26,28,39,55,64,69,83,84,86,87,90,93
2,14,19,25,28,32,37,38,56,61,62,65,85,89,93,98
2,5,14,17,24,38,40,43,45,55,69,70,79,86,98,99
14,22,23,24,29,31,34,37,47,60,61,76,81,89,97,99
7,15,23,25,42,47,48,58,62,65,66,67,73,86,89,98
4,5,9,21,35,42,43,47,52,55,64,69,71,75,77,83
7,9,15,22,23,34,38,42,47,62,64,66,74,77,88,97
3,7,8,16,35,37,60,67,70,81,84,87,89,90,91,99
2,3,14,16,28,29,30,32,51,55,75,76,89,95,96,98
12,17,32,37,46,59,61,62,63,66,81,83,85,87,90,95
14,15,16,22,30,32,37,50,51,55,70,85,87,89,90,98
1,19,21,25,28,35,40,58,62,63,64,69,71,83,85,86
2,3,4,9,14,15,16,22,32,34,55,56,74,76,89,92
7,15,28,29,40,42,47,49,66,67,74,76,81,86,94,96
2,3,9,11,16,20,34,38,50,55,56,64,68,71,74,88
7,20,22,23,31,35,42,47,60,62,70,71,81,82,97,98
5,23,24,28,42,44,55,58,64,65,69,73,83,86,87,90
7,23,33,35,42,47,56,59,60,62,64,67,71,81,82,83
7,10,12,16,20,30,32,44,48,71,74,75,76,81,92,93
14,15,21,23,28,30,32,58,61,65,70,73,74,81,89,98
5,12,16,17,20,21,24,28,30,37,46,55,62,69,96,98
5,14,30,42,44,48,55,58,68,69,72,83,87,90,92,95
5,7,8,24,25,28,30,42,47,52,67,84,87,89,91,98
11,20,21,23,29,30,32,35,37,47,61,81,85,88,95,98
7,21,24,25,26,38,42,47,53,67,70,85,89,93,98,99
2,5,14,28,30,37,42,55,58,59,62,69,73,83,91,95
14,16,19,23,24,30,48,53,55,56,68,69,76,87,90,98
9,14,15,17,21,25,34,38,40,42,45,53,68,69,70,74
5,11,12,20,21,25,30,42,48,52,68,69,72,77,95,98
2,12,14,19,24,30,32,37,48,52,61,65,76,89,93,98
3,12,14,19,20,24,25,28,30,32,61,65,85,87,90,98
7,21,23,38,39,42,46,47,67,70,71,74,86,89,97,98
12,24,32,49,52,53,55,60,61,71,75,76,77,82,83,98
9,12,15,21,26,39,42,66,67,69,74,76,81,89,93,98
8,11,16,20,34,38,48,52,55,64,66,69,74,79,86,88
14,15,19,21,32,38,39,48,52,61,74,77,81,89,94,98
7,10,21,28,30,42,47,56,60,62,66,67,68,74,76,92
9,14,15,21,29,34,40,43,55,69,71,74,76,84,91,94
13,21,25,28,34,38,42,52,64,66,69,71,74,77,79,86
1,15,16,20,43,44,46,55,58,66,69,85,86,89,94,98
2,14,17,19,24,32,38,59,61,62,63,81,85,89,98,99
22,25,35,37,42,67,69,70,85,87,88,89,90,94,95,98
11,25,29,34,35,38,40,48,50,61,64,72,86,87,90,95
7,38,42,47,52,64,67,71,74,75,77,81,82,83,86,96
7,24,25,26,38,39,42,47,62,64,67,71,77,82,85,98
14,19,21,24,29,40,42,47,55,65,69,71,76,82,83,85
2,20,21,22,24,25,34,37,43,44,58,60,61,73,76,99
1,5,7,14,16,25,28,29,30,34,39,40,63,64,90,95
5,10,15,21,23,28,29,42,44,55,59,64,66,69,83,86
7,21,22,25,27,35,43,47,52,60,64,67,71,77,82,94
14,27,29,30,32,37,38,39,40,47,48,61,81,83,85,99
6,21,29,35,39,40,42,46,50,55,60,64,69,71,82,83
3,5,7,16,28,34,50,56,64,66,80,86,87,90,91,92
12,14,17,24,34,44,61,75,81,85,86,87,89,90,92,99
12,17,35,37,42,44,55,64,69,83,85,87,90,91,95,99
1,6,7,9,15,23,35,42,44,46,47,58,61,81,82,83
2,3,5,9,14,24,25,32,39,50,56,61,88,89,98,99
2,3,7,8,13,16,24,25,34,43,48,66,70,76,79,86
7,21,42,47,52,54,65,66,67,70,76,81,82,83,85,86
4,6,21,22,29,32,35,44,50,55,60,61,64,71,82,83
7,25,26,29,34,40,42,47,60,64,66,67,74,82,92,94
9,12,14,15,16,17,25,32,34,55,62,74,75,76,96,100
16,23,32,33,35,55,58,60,64,67,71,75,77,82,83,92
2,12,16,17,20,24,30,48,55,59,62,69,71,76,78,98
9,12,15,20,25,26,32,34,39,47,52,61,74,76,77,91
5,7,11,25,28,42,47,58,62,64,66,67,86,88,95,98
2,8,32,35,37,44,48,54,55,60,61,65,70,83,93,99
6,7,12,16,17,22,30,35,37,44,64,69,85,90,99,100
2,20,23,26,29,32,34,35,37,39,55,60,61,62,81,99
5,11,15,17,20,24,32,34,46,48,61,70,81,86,87,90
11,14,25,27,34,52,60,61,68,74,76,77,87,90,95,99
5,10,12,14,28,30,34,52,55,68,69,87,90,92,94,95
2,9,15,16,26,29,40,43,55,66,69,74,76,81,83,94
5,10,14,16,20,23,28,32,44,55,58,59,64,86,95,98
5,6,7,30,37,42,46,47,48,52,66,67,77,81,87,89
7,22,24,29,38,40,42,47,48,50,67,71,72,81,89,97
11,16,17,20,24,48,49,62,69,75,76,81,86,87,90,98
2,7,16,20,25,29,34,40,43,46,50,60,71,76,79,82
1,2,5,17,30,37,44,48,61,66,67,70,89,91,95,98
7,20,21,22,25,28,31,35,37,42,47,60,70,71,77,94
2,5,16,24,44,45,55,56,64,69,71,83,86,94,96,99
3,7,25,28,38,42,43,47,51,67,70,71,74,79,89,98
10,12,24,25,47,48,59,61,67,76,77,86,89,90,93,98
18,20,24,29,37,38,40,43,55,69,75,87,90,94,98,99
5,12,17,32,46,48,61,62,66,81,83,86,87,90,92,95
4,7,16,20,22,24,25,44,50,56,76,86,87,89,90,97
15,21,37,38,48,56,61,62,66,67,75,78,81,92,94,98
3,7,8,11,28,38,42,47,56,67,68,74,81,88,89,98
7,20,25,29,34,38,39,40,42,47,48,51,66,74,79,86
1,5,23,25,29,30,31,32,34,37,47,48,61,63,66,89
20,21,25,28,29,32,34,35,37,38,40,54,61,64,65,71
3,8,16,19,20,24,34,56,60,65,69,71,76,81,82,90
5,9,14,16,19,32,55,58,59,62,63,87,89,90,95,98
7,17,21,24,25,32,34,44,56,60,61,64,71,76,79,82
5,7,8,19,24,30,37,42,47,52,63,67,71,81,89,99
7,9,12,16,20,26,30,32,39,44,71,74,76,81,82,93
5,7,10,20,24,25,34,42,47,64,68,70,86,92,93,99
2,4,5,11,14,17,30,48,61,62,67,70,81,89,95,98
8,9,21,23,26,30,39,61,62,67,76,81,89,90,98,99
7,19,24,25,42,47,53,56,60,62,67,68,76,83,94,99
7,17,38,42,44,47,67,70,71,72,75,86,89,96,98,99
9,14,15,21,29,32,40,50,61,72,74,75,81,89,92,98
14,24,25,32,36,38,40,58,61,79,83,85,86,87,90,99
9,19,21,35,61,62,67,70,71,76,77,79,81,83,93,96
14,15,19,21,32,43,60,61,70,74,76,79,81,82,83,93
7,16,23,34,38,39,58,62,64,67,71,75,81,82,85,97
1,7,14,23,38,42,47,48,49,67,70,81,86,89,95,96
15,20,21,23,29,48,55,62,66,69,74,76,86,88,96,98
7,29,38,40,42,47,48,50,53,54,64,67,68,83,86,95
2,5,14,30,32,37,48,54,58,61,65,70,81,89,95,98
2,7,8,16,20,26,29,35,40,51,53,71,81,82,85,98
5,7,10,29,40,42,47,48,50,59,67,71,81,82,89,98
2,3,10,16,32,38,50,56,64,66,68,74,81,82,83,96
2,5,16,20,21,22,23,29,48,50,69,81,86,89,95,98
1,5,7,23,24,25,28,42,47,58,62,64,67,86,91,98
5,14,19,21,25,28,30,32,37,44,53,56,61,83,93,95
2,4,14,21,32,38,44,58,61,70,74,82,86,91,92,98
3,4,7,30,42,47,53,66,67,70,74,77,81,89,98,99
25,28,34,38,47,52,59,61,64,66,69,73,74,77,86,97
1,6,20,21,31,34,35,52,55,64,69,71,77,85,94,99
2,7,25,38,42,45,52,66,67,75,77,85,89,92,98,99
1,9,15,16,23,32,43,45,55,56,62,66,74,76,83,90
5,14,24,29,30,32,37,40,47,48,55,59,83,84,91,99
12,15,17,20,32,34,35,48,61,62,75,81,86,87,90,96
5,29,30,45,47,48,52,53,55,64,66,68,69,83,87,95
5,7,16,24,37,40,56,67,81,87,89,90,92,97,99,100
7,21,24,42,44,47,48,58,67,71,76,81,86,89,91,100
3,7,8,20,22,24,25,27,42,47,60,70,71,76,82,97
2,8,9,15,16,19,20,29,35,40,42,55,65,69,71,83
1,9,12,14,15,21,32,36,38,58,61,62,63,74,89,98
1,3,6,20,25,34,38,47,61,64,66,70,77,85,88,99
9,16,26,30,35,39,52,55,58,67,69,87,89,90,95,98
10,16,17,24,38,44,55,59,67,70,71,82,85,86,89,98
1,2,3,5,9,10,32,39,50,56,61,66,87,89,95,98
14,16,23,28,30,32,33,34,55,58,59,62,76,87,90,95
5,7,14,20,25,29,33,37,40,42,47,48,59,78,94,95
5,11,14,15,23,28,30,34,44,46,58,61,68,81,87,90
7,8,9,15,21,22,25,29,34,40,42,47,66,67,74,76
11,14,17,25,42,44,55,56,60,69,72,74,75,83,90,99
2,12,16,20,22,34,35,55,57,60,64,69,71,82,92,93
14,16,29,30,32,37,40,55,65,73,85,87,89,90,98,99
1,2,5,8,16,20,24,29,31,44,48,55,63,69,98,99
17,20,21,38,39,55,63,64,66,69,70,73,74,82,86,98
6,21,22,23,32,35,58,60,61,62,71,73,76,81,82,83
2,5,8,25,28,29,31,32,40,61,65,66,86,89,95,98
2,16,20,26,35,39,42,43,55,60,69,70,71,82,83,93
12,20,24,38,42,54,55,65,69,85,86,87,90,93,98,99
3,8,9,15,20,21,32,34,38,54,61,64,65,70,74,90
7,15,20,25,37,42,47,49,52,66,75,77,85,87,89,96
7,11,15,21,28,42,45,47,56,66,67,74,76,81,83,93
9,14,25,29,33,34,40,47,59,61,67,76,84,87,94,95
7,9,10,12,42,47,54,65,66,67,76,81,87,89,93,99
14,15,21,22,23,30,31,44,61,67,77,81,82,85,89,98
12,17,20,21,26,28,32,34,35,39,60,61,62,71,76,81
20,21,24,25,29,33,34,40,55,59,60,69,71,76,82,94
3,7,9,14,15,16,19,25,34,50,56,62,65,71,74,76
7,16,20,25,28,32,44,56,59,64,66,78,86,87,90,94
16,29,31,38,40,53,55,66,68,69,83,85,87,90,94,99
2,5,17,21,25,38,40,51,61,64,67,70,79,86,92,95
3,7,8,9,14,15,34,42,47,56,64,72,74,75,81,96
7,25,29,35,38,42,44,47,53,67,68,73,85,87,94,99
7,13,17,21,25,42,43,44,47,64,67,70,71,75,85,99
3,9,21,31,34,39,42,47,55,56,69,71,74,76,83,91
5,9,10,14,17,25,38,42,55,59,69,70,83,87,95,99
9,17,21,24,25,34,38,42,44,47,53,64,67,70,71,100
1,3,7,21,35,42,43,47,60,64,67,70,71,81,82,88
2,8,12,14,26,34,35,39,42,52,60,68,69,81,95,99
7,16,29,30,35,40,53,64,67,68,81,83,85,88,90,95
10,12,16,20,30,37,48,55,69,76,87,90,93,95,96,98
5,7,24,25,26,28,39,42,47,58,62,67,71,86,89,98
5,14,30,32,43,48,55,58,61,62,79,87,89,90,95,98
3,7,9,15,19,33,39,42,47,56,66,67,74,76,81,89
7,9,19,21,23,25,34,35,42,52,53,67,70,77,89,95
2,9,14,15,16,40,55,58,62,67,74,76,79,89,92,98
7,11,16,20,25,30,37,40,46,56,66,85,87,90,98,99
2,20,21,28,29,32,40,61,63,66,74,76,81,91,94,98
1,5,6,7,8,14,24,25,30,37,40,47,70,73,87,99
2,3,10,32,50,56,60,61,68,74,76,81,89,92,98,99
2,9,12,26,32,34,35,52,59,61,74,77,81,94,95,97
20,21,24,27,42,47,55,59,60,62,64,69,71,82,93,98
2,6,12,15,21,22,28,31,32,35,61,64,81,83,85,93
