"V1","V2","V3","V4"
60,72,76,97
47,78,93,96
36,54,75,98
32,83,84,89
20,33,83,87
24,69,84,87
19,74,77,80
36,54,80,86
52,77,91,97
32,37,75,89
6,65,84,88
37,44,57,99
45,65,67,92
44,48,69,92
52,55,59,88
46,63,92,96
33,59,84,88
60,65,81,97
8,74,78,87
25,41,80,87
33,63,93,96
53,69,77,94
54,77,84,90
38,73,77,94
49,55,67,91
33,66,70,92
37,53,56,100
26,55,82,88
48,79,85,92
48,69,91,97
64,69,72,94
42,69,81,86
34,75,92,99
55,66,71,88
30,42,71,80
27,64,70,93
36,50,83,86
56,62,78,85
24,55,80,82
53,84,87,88
39,52,79,95
45,62,84,100
40,66,90,93
47,61,93,98
22,65,88,92
51,75,80,97
42,67,71,99
22,74,87,95
32,49,89,93
56,63,71,96
48,74,81,97
35,73,90,97
59,72,89,96
27,41,82,100
37,51,63,86
35,60,76,94
16,51,77,79
59,62,78,87
68,89,91,95
56,71,74,87
33,64,70,76
32,38,89,94
41,88,94,100
76,91,94,100
47,59,82,84
36,73,76,95
36,63,90,95
37,42,77,95
67,72,80,94
24,54,95,98
35,38,83,86
44,60,71,100
22,52,86,100
44,80,88,94
44,71,80,97
14,29,77,84
48,66,85,98
64,67,95,100
29,61,86,95
22,48,77,82
22,45,82,99
58,61,97,100
35,77,81,93
64,68,82,97
40,68,77,83
63,66,74,89
53,66,89,92
45,50,73,89
24,57,91,95
37,75,89,92
34,59,93,98
73,76,80,94
49,63,87,92
22,65,82,90
28,40,84,99
10,75,92,98
46,51,69,96
40,63,94,98
43,59,71,90
24,50,73,77
80,81,85,98
57,61,75,89
30,46,51,99
25,72,77,95
49,71,85,88
23,55,73,76
45,62,68,94
44,59,75,97
35,68,92,97
35,39,82,96
50,61,88,94
42,58,71,78
69,74,83,96
59,64,92,98
49,77,95,98
35,89,92,97
59,80,81,100
32,39,58,66
38,52,78,99
3,57,64,85
30,65,90,97
54,77,94,98
60,65,91,95
34,62,92,97
62,66,70,88
43,48,67,81
47,53,79,84
38,90,92,97
20,72,89,97
54,70,89,94
31,73,86,88
29,62,83,98
35,64,78,82
8,53,88,96
53,56,70,91
53,66,92,100
56,75,81,90
55,79,91,98
45,50,78,86
52,70,73,97
51,65,86,91
20,52,84,88
26,79,91,95
41,72,75,98
31,60,64,85
42,50,84,100
34,75,93,96
7,45,51,98
27,53,88,95
49,67,73,86
30,35,80,83
35,68,72,85
19,62,91,97
45,61,89,96
30,71,95,98
42,45,94,100
36,54,92,99
43,47,84,97
48,63,76,85
52,69,84,98
44,74,86,88
70,75,91,98
47,60,63,78
53,65,86,93
46,54,86,100
34,37,87,93
18,68,82,95
15,31,74,98
27,60,72,85
35,54,72,95
52,54,59,85
32,49,54,75
41,47,83,88
59,83,87,96
29,46,65,73
41,56,85,98
25,80,84,97
48,64,87,92
61,68,94,98
43,72,89,96
54,60,91,95
46,76,81,85
22,48,64,68
51,57,69,93
38,67,94,96
37,62,78,99
59,66,74,92
52,57,75,91
45,51,87,92
27,52,89,94
20,54,74,98
20,63,75,98
40,45,76,92
23,28,58,93
24,65,77,91
42,56,59,74
52,60,74,100
20,43,45,88
62,77,91,95
21,67,81,97
29,64,67,83
48,54,83,88
33,50,56,95
16,89,91,95
21,48,73,100
59,61,66,78
40,44,81,99
46,82,90,96
37,43,77,93
59,62,80,94
42,70,73,78
47,52,79,84
44,57,92,98
30,73,88,95
29,43,64,100
16,44,83,100
20,62,66,70
51,64,67,100
59,61,65,77
41,49,63,88
42,61,78,86
77,82,89,94
65,67,85,98
28,31,83,89
27,72,90,96
39,68,74,100
44,62,75,78
37,52,68,76
47,64,90,92
30,81,83,90
32,61,78,98
64,70,79,85
37,75,80,94
34,40,83,96
53,57,73,97
35,41,58,89
28,86,92,100
24,68,84,100
47,65,68,93
29,40,65,80
56,71,78,92
39,62,66,90
37,43,83,100
36,62,80,95
62,65,95,100
35,66,88,94
71,74,77,98
33,80,81,83
30,57,65,94
18,69,73,85
67,80,91,94
41,56,87,95
41,67,75,89
21,68,92,100
47,54,73,99
27,33,79,81
58,81,95,99
19,44,91,99
48,72,89,95
61,80,88,95
38,58,63,95
33,62,68,96
51,77,82,99
28,53,84,87
6,75,82,97
54,60,81,87
48,51,84,96
46,63,81,87
57,80,81,97
46,63,69,99
46,84,93,99
20,58,64,86
29,70,86,91
49,53,80,87
27,35,81,86
17,85,93,100
19,68,76,96
54,88,93,100
52,58,75,88
44,58,73,96
30,46,76,94
53,71,89,94
41,68,91,100
23,37,92,99
58,81,84,89
21,37,77,89
28,51,75,87
48,62,90,93
40,55,80,82
49,51,75,97
53,82,90,94
42,58,82,96
18,52,68,75
21,36,78,93
28,72,86,95
45,52,70,95
43,56,83,97
10,52,92,97
42,80,87,95
58,65,71,96
66,70,91,100
36,73,85,98
35,68,83,99
19,54,88,93
39,44,76,96
23,76,80,84
52,54,78,92
57,69,74,81
54,80,81,96
54,81,86,100
39,65,90,97
27,56,62,70
60,71,88,93
28,71,74,87
34,75,87,89
51,79,83,98
31,60,75,77
39,56,73,88
15,59,62,74
18,64,78,85
27,80,91,97
57,79,82,96
26,51,80,92
26,49,53,95
60,65,83,87
43,46,85,89
66,77,82,100
22,59,78,92
76,79,94,99
48,69,82,98
43,67,94,98
36,74,81,89
55,60,86,92
61,65,85,90
62,65,69,77
29,76,82,99
21,43,59,94
70,72,93,98
41,58,78,94
9,38,66,95
44,69,83,87
49,53,72,98
56,70,82,86
31,45,84,89
36,65,78,94
66,79,92,95
22,39,51,79
21,39,63,98
35,73,88,95
35,62,70,94
60,64,80,92
62,70,77,94
53,56,88,95
27,67,70,82
58,61,77,94
25,84,97,100
66,72,74,80
45,63,88,99
71,75,78,93
45,88,91,94
44,69,73,87
49,64,88,92
53,76,83,90
42,60,66,83
28,76,78,81
66,78,81,85
53,88,92,96
47,51,74,87
55,68,81,100
27,70,75,82
55,73,80,88
55,73,95,100
55,71,95,98
57,63,85,100
6,29,64,87
38,52,78,83
62,66,91,97
36,43,73,96
20,55,77,94
25,42,77,97
53,58,74,99
51,56,68,95
43,58,89,94
47,81,83,98
23,73,77,98
37,61,73,79
22,56,70,74
34,65,82,89
39,53,66,98
46,87,93,98
50,63,95,98
24,69,76,81
62,66,70,93
35,68,75,92
55,63,70,92
47,77,90,95
24,68,89,91
56,73,89,93
49,72,78,96
22,85,90,92
33,50,82,88
24,67,70,74
46,76,79,81
55,69,92,100
30,88,92,99
41,65,79,80
43,66,91,95
28,43,80,96
38,54,79,99
30,45,64,94
47,52,93,96
51,67,74,88
30,71,85,89
72,78,80,92
58,80,88,91
48,52,88,95
53,70,84,97
19,81,94,99
49,69,71,94
46,63,85,98
58,64,95,99
38,44,83,86
58,66,83,100
48,63,69,93
34,58,71,86
41,58,85,91
42,48,71,76
29,55,88,95
56,62,64,70
26,53,68,96
59,82,89,97
47,70,73,87
68,70,72,97
44,61,69,87
48,69,86,92
28,56,73,91
42,63,67,95
49,69,82,92
49,63,93,98
49,61,75,99
59,65,72,84
39,52,72,98
25,64,67,81
22,59,77,100
53,58,87,95
50,56,61,87
42,66,70,74
27,62,83,88
59,62,91,95
38,43,93,98
48,72,76,96
15,60,62,94
44,66,94,99
49,51,66,88
12,60,71,87
42,49,64,78
62,76,80,84
32,56,94,97
44,65,68,73
34,57,62,97
62,78,92,99
41,57,85,97
22,35,39,82
49,58,82,85
33,47,64,70
57,61,65,79
41,50,64,95
22,76,91,100
43,77,84,90
30,35,73,81
31,66,71,100
14,39,70,96
58,79,83,95
42,57,84,86
41,50,65,86
38,64,71,98
49,64,79,87
27,81,95,98
35,51,60,98
12,55,84,87
35,77,92,98
28,57,73,90
51,55,80,93
53,70,76,94
51,57,73,99
34,37,75,83
45,84,91,98
60,65,83,99
49,54,92,99
57,62,74,87
26,42,74,100
32,69,72,100
56,58,94,100
61,70,86,94
20,46,86,93
19,53,91,95
28,55,72,93
57,74,81,89
42,67,80,81
37,81,95,98
26,59,72,96
54,82,92,98
21,58,74,82
64,67,92,96
32,78,82,86
31,37,68,92
63,79,85,98
30,59,72,96
57,63,88,90
50,65,81,98
24,35,75,91
34,53,67,75
25,83,85,98
30,86,93,100
29,54,62,87
59,73,78,81
24,62,70,78
54,58,84,90
42,69,83,99
36,73,85,87
52,69,87,94
51,77,91,97
52,61,85,99
47,55,87,92
44,76,92,98
49,51,66,82
19,80,92,96
52,68,74,98
26,72,77,98
27,55,93,97
66,69,81,84
58,66,94,100
55,80,85,93
34,69,91,98
55,70,78,84
16,81,94,99
23,59,63,79
38,62,66,89
43,51,59,85
6,52,77,90
12,70,76,95
8,85,88,91
40,64,75,80
33,57,74,88
60,66,74,95
45,69,72,100
32,80,93,97
45,78,82,85
38,72,78,85
72,77,95,99
23,69,82,95
26,66,94,99
58,88,91,95
17,55,61,77
46,65,79,91
36,72,78,93
29,51,87,97
45,78,85,100
4,63,77,82
62,67,89,93
43,66,90,91
40,51,83,99
50,64,89,91
35,64,68,95
14,73,77,95
53,56,80,84
32,58,63,85
58,65,83,90
42,65,94,98
39,53,86,97
45,60,89,92
43,74,89,95
68,87,91,94
25,48,81,87
31,65,87,94
12,68,88,92
37,63,77,90
44,47,76,92
58,61,65,98
23,57,71,80
54,66,71,90
55,62,80,93
63,66,79,84
32,48,54,98
71,74,86,90
61,76,79,98
61,67,76,80
69,82,87,100
25,62,69,97
43,45,78,84
33,60,65,97
39,74,92,98
24,50,51,85
49,74,78,81
32,56,84,98
39,51,87,100
53,68,91,99
47,71,86,94
58,65,80,82
37,68,84,90
64,69,84,99
43,77,94,100
30,43,72,97
44,70,77,92
20,36,53,79
54,57,79,95
55,61,83,100
45,58,75,100
48,67,83,96
33,49,84,88
47,73,76,97
57,61,75,79
46,73,80,96
42,66,80,93
13,80,81,99
7,33,79,95
43,68,71,98
61,67,89,93
25,81,95,99
53,56,58,96
34,61,67,98
66,69,81,97
41,48,56,62
51,59,77,85
45,58,75,78
59,71,83,90
22,57,93,99
61,70,79,93
44,77,81,99
38,80,83,95
65,71,78,94
19,49,62,97
50,54,73,100
40,61,85,99
33,46,80,95
48,62,80,93
21,67,87,94
45,70,72,85
37,80,91,98
15,45,64,86
26,52,66,90
43,58,93,97
65,71,94,100
61,79,94,100
46,79,81,95
43,60,66,81
59,80,86,91
46,52,75,100
45,52,70,88
12,58,71,85
20,51,76,89
53,66,74,79
61,80,95,96
52,57,84,86
26,68,85,93
48,63,69,87
50,76,83,88
19,65,69,95
41,77,81,85
23,29,85,87
44,68,82,94
16,75,78,100
59,65,84,100
38,62,69,77
37,62,90,95
53,60,76,78
48,54,86,93
29,34,61,86
46,59,83,89
42,78,83,96
52,58,65,85
53,58,74,99
43,55,82,87
30,91,95,100
44,66,93,99
22,66,74,95
53,65,69,100
66,67,80,82
60,68,81,95
28,67,69,83
32,59,87,90
43,63,76,100
61,67,76,84
56,59,93,96
20,42,83,100
64,82,96,100
34,50,65,98
64,77,90,98
68,73,80,95
28,32,76,84
35,64,91,95
20,51,87,95
44,63,78,92
48,75,77,92
39,73,80,86
25,50,77,95
19,38,90,91
40,73,76,81
56,71,84,88
49,64,93,100
10,44,80,96
26,55,86,100
58,61,76,88
25,54,69,92
58,73,90,93
41,47,68,84
32,47,82,87
26,86,91,99
23,57,81,96
73,80,91,93
40,76,84,91
32,69,89,93
45,64,80,96
41,49,67,98
55,77,85,98
10,84,90,96
58,60,91,97
48,52,78,93
66,72,89,96
47,51,75,89
21,37,63,80
51,56,63,90
58,75,92,98
57,81,84,90
60,74,94,99
33,48,72,88
42,54,77,97
49,91,96,99
16,61,64,69
22,64,77,90
47,60,84,92
49,62,74,88
32,50,82,90
39,63,87,90
46,71,88,92
10,62,67,92
46,50,73,85
34,61,79,96
27,58,84,87
50,62,79,98
57,70,73,97
32,76,81,95
44,47,73,76
50,72,76,89
42,78,81,96
52,82,88,95
77,80,82,85
45,56,83,100
37,64,93,99
55,82,88,91
48,82,85,100
48,55,61,88
41,68,84,99
33,74,84,88
47,76,91,99
44,74,90,94
33,84,87,100
24,46,86,97
27,70,91,96
41,74,87,90
21,60,73,90
33,77,83,100
45,50,61,78
67,80,82,84
32,55,59,73
45,50,62,75
29,44,80,81
57,75,89,91
50,55,74,79
65,72,77,96
35,74,82,99
44,59,85,98
19,57,74,79
48,62,77,92
51,75,91,97
52,59,91,98
43,50,65,71
17,64,79,96
21,52,95,99
41,63,84,99
35,82,98,100
44,51,79,86
34,61,78,80
24,51,56,79
38,42,75,88
44,83,87,90
31,45,84,87
41,49,94,99
35,67,89,96
31,54,73,96
53,76,81,100
34,68,70,91
38,55,89,100
55,70,71,75
55,61,79,94
39,44,79,84
49,71,88,94
22,59,88,96
56,82,86,99
41,49,66,79
28,61,74,94
58,60,64,96
26,63,83,87
24,43,67,83
43,66,91,96
59,65,77,82
29,66,89,92
42,74,88,93
37,62,78,94
33,57,61,88
11,52,70,77
27,68,74,93
60,63,66,100
44,57,89,95
28,44,84,87
30,50,68,76
30,61,79,95
34,79,94,98
18,62,69,87
46,65,71,89
40,57,74,92
54,60,76,98
51,69,75,92
62,70,76,93
16,75,94,100
65,77,92,99
31,59,71,87
54,72,78,91
34,65,91,96
42,58,77,94
62,76,90,96
40,51,68,95
35,56,81,85
23,70,75,89
29,55,58,71
52,65,78,95
44,60,62,88
37,67,73,96
23,80,93,96
35,72,79,86
57,79,84,91
17,56,75,89
57,62,70,96
41,46,72,86
44,58,65,77
36,59,84,95
46,51,93,98
43,75,79,99
37,61,90,91
17,53,77,84
39,72,94,97
72,76,79,98
58,61,74,97
39,57,73,96
43,71,75,78
19,75,80,91
62,78,84,96
70,77,84,91
54,62,78,86
21,83,91,98
38,55,83,97
36,49,62,94
30,58,74,78
51,64,70,88
57,62,85,97
63,71,74,97
27,52,94,97
59,72,85,98
49,67,71,98
34,82,85,88
64,70,71,77
37,63,69,75
18,57,92,95
27,62,87,95
27,52,84,100
26,42,76,84
40,54,77,83
41,66,91,98
34,68,94,99
61,65,70,94
51,64,86,88
50,83,85,96
43,56,79,92
36,79,87,91
42,56,72,95
43,76,83,97
49,64,66,100
26,62,79,94
52,91,95,99
53,65,68,100
40,72,80,87
22,36,80,95
42,50,66,95
53,67,88,92
35,64,68,91
47,64,91,99
44,78,92,97
61,69,93,96
54,76,81,88
45,64,79,94
54,59,72,87
54,69,74,99
60,61,64,97
29,54,95,99
55,60,61,96
46,69,92,94
38,52,78,84
44,74,82,99
18,41,78,92
29,35,81,98
16,77,86,99
31,49,56,76
44,69,72,93
39,54,62,95
35,60,91,95
39,53,88,93
17,60,63,84
8,79,91,96
39,78,82,94
32,78,84,97
59,72,85,99
39,62,88,94
32,40,84,89
48,60,66,84
40,82,86,95
37,66,88,92
49,63,82,97
23,49,64,95
27,41,81,89
36,51,79,85
49,53,75,97
4,59,65,91
61,80,87,93
64,66,72,88
57,64,81,89
42,61,69,96
40,58,88,94
35,62,70,89
43,74,90,95
55,89,91,94
44,67,74,89
40,55,71,92
52,69,94,99
23,46,95,100
47,66,80,82
42,58,85,93
26,58,76,82
24,40,53,84
43,66,94,98
25,47,83,100
45,81,85,89
49,72,92,100
38,43,79,84
21,29,80,82
43,66,68,83
42,69,73,87
36,51,68,74
46,86,88,91
46,69,85,91
37,51,87,89
21,55,90,96
40,57,88,92
25,58,67,83
57,81,84,89
59,78,87,91
69,77,91,98
34,57,74,98
45,48,75,79
29,54,84,90
15,51,60,77
30,62,94,99
75,81,90,95
43,56,92,97
12,57,82,86
31,48,81,98
69,82,94,97
9,59,92,97
45,51,78,95
45,51,95,100
34,38,70,91
49,62,64,78
56,74,96,98
21,39,54,88
19,52,65,99
26,67,81,93
56,61,77,85
21,63,85,99
35,57,71,97
37,62,67,83
40,68,79,83
48,56,84,99
34,72,84,90
52,65,79,94
33,70,73,86
12,68,83,97
48,56,63,92
65,90,92,98
31,76,88,93
60,71,86,93
69,71,90,94
63,68,86,93
35,52,90,96
29,41,55,69
30,77,81,83
23,80,85,88
42,49,77,91
33,78,84,95
36,43,58,71
74,76,94,100
35,62,89,95
45,68,82,95
44,56,72,90
36,54,61,96
54,69,82,97
36,70,77,85
24,76,91,98
57,64,78,83
15,51,59,98
65,72,94,100
54,81,84,89
73,76,91,100
49,73,94,99
45,64,85,100
71,75,95,100
21,39,63,88
28,68,82,95
50,74,81,97
54,83,86,100
21,30,83,96
60,65,81,100
44,67,80,82
45,49,76,81
39,46,51,97
42,46,71,85
38,74,87,94
43,58,74,98
56,80,81,86
55,82,86,99
20,64,94,100
59,76,93,98
47,63,93,100
31,62,78,97
26,69,75,84
42,49,88,94
16,48,75,89
35,56,63,79
49,81,85,100
22,46,83,99
38,53,78,83
46,63,75,87
37,51,60,95
50,56,84,90
28,79,82,96
43,65,93,100
68,75,83,98
35,81,90,94
62,78,84,99
71,73,86,99
46,71,89,96
40,45,69,82
50,65,93,100
42,67,85,90
54,62,85,99
41,57,62,99
28,54,79,92
15,65,83,89
53,59,85,87
48,74,81,87
29,73,81,90
48,62,83,97
42,64,76,93
46,60,61,96
47,51,69,83
36,53,78,96
35,68,74,95
40,51,92,97
26,54,87,94
32,77,83,98
13,60,71,99
47,76,92,100
63,79,92,99
22,62,84,97
34,61,76,89
31,71,89,98
36,52,85,90
61,76,80,95
19,51,81,90
26,62,74,88
45,63,90,97
42,45,65,98
44,69,94,98
64,70,82,97
36,64,69,72
31,54,59,92
59,75,84,97
11,59,91,96
43,51,58,98
17,74,77,91
54,61,90,95
21,38,73,98
46,51,76,78
47,75,81,94
42,56,59,85
46,75,83,89
27,42,64,100
19,55,82,97
11,65,92,99
23,61,64,88
35,53,65,78
47,71,88,96
29,64,76,89
57,71,75,98
43,49,86,92
41,56,75,91
25,68,81,99
20,42,75,100
14,63,77,95
50,82,96,100
49,64,77,92
66,69,94,100
64,80,83,87
49,62,79,84
16,67,82,100
42,78,84,99
43,79,81,86
51,60,94,99
11,55,96,99
53,70,71,96
15,40,53,67
41,50,88,91
53,68,72,99
55,60,82,98
55,87,91,100
61,65,86,89
33,56,82,97
64,80,91,97
14,30,80,91
33,56,71,86
39,56,83,86
46,64,70,71
44,69,75,94
55,62,91,99
55,76,83,99
41,48,80,83
30,66,71,86
48,73,90,95
53,59,85,90
58,76,95,99
51,78,82,96
19,58,83,84
49,77,83,88
66,68,84,92
46,52,84,100
41,57,80,92
32,48,92,96
40,58,77,94
49,54,87,95
15,52,85,99
41,68,73,97
56,62,70,93
23,60,65,95
57,78,82,94
15,30,94,96
40,47,73,89
57,64,71,99
51,67,83,100
44,67,75,99
42,57,63,99
44,79,86,93
33,55,57,94
47,54,79,85
32,56,61,99
35,60,83,89
37,71,74,98
33,58,71,88
53,60,72,90
20,44,95,99
43,61,86,99
35,57,73,76
46,52,86,88
16,65,88,96
39,68,78,82
34,52,75,100
46,58,72,88
36,62,89,96
54,76,89,91
29,36,64,88
36,66,93,98
48,80,82,84
41,46,50,79
63,77,85,90
31,52,67,100
62,66,84,87
38,55,70,93
44,50,74,76
37,43,83,88
37,67,83,90
26,64,80,96
38,61,67,96
37,61,63,79
58,81,94,100
26,64,70,71
34,67,72,86
19,23,74,86
41,54,57,95
41,58,84,98
29,54,61,67
54,60,73,99
45,50,69,93
16,49,74,99
36,81,85,86
42,79,82,84
48,61,73,100
34,40,71,88
38,65,70,93
24,48,86,91
34,76,81,89
31,50,64,79
48,73,77,88
26,43,69,92
12,57,73,99
75,79,91,98
31,62,86,99
53,66,78,82
39,41,84,96
41,67,79,84
48,52,77,83
32,39,84,97
16,66,71,77
42,55,69,84
47,63,67,94
40,67,77,83
19,58,91,98
45,76,95,98
35,62,67,96
38,52,64,77
42,82,90,99
46,52,84,98
34,70,84,97
13,76,88,100
25,63,91,98
42,63,86,88
23,50,92,97
58,62,76,98
32,77,79,83
34,51,69,96
38,75,90,91
43,71,80,97
49,63,71,85
32,45,94,99
17,52,93,96
42,85,95,97
29,43,67,78
42,71,86,90
21,43,78,91
23,63,77,95
29,65,91,96
23,58,79,94
46,78,83,95
33,50,78,91
17,62,70,95
56,62,88,91
58,64,84,90
24,76,79,88
61,70,87,92
47,75,79,82
32,43,70,78
15,58,89,91
30,83,86,98
18,83,88,96
67,75,80,93
45,90,92,94
38,79,91,96
62,64,97,100
56,60,63,93
24,81,87,89
22,83,84,89
48,55,57,95
26,52,93,98
37,74,81,96
38,54,80,82
52,69,92,99
35,84,90,91
43,70,77,84
21,59,81,100
27,61,85,90
56,62,68,75
67,86,90,91
55,72,79,96
62,74,77,100
44,60,77,84
28,63,85,89
41,55,76,93
44,73,87,100
32,47,76,79
37,51,79,84
45,63,86,99
37,42,68,100
33,40,45,85
50,58,87,93
24,56,85,88
43,66,72,90
54,59,65,90
61,66,90,94
46,52,92,97
59,66,85,90
42,66,84,99
54,58,77,96
65,77,85,99
62,66,86,90
47,67,81,96
19,72,85,87
43,66,84,100
70,71,87,93
26,71,88,91
31,47,75,98
48,64,80,94
62,69,84,99
17,52,82,89
34,71,84,87
39,44,77,85
44,71,75,78
20,22,85,98
43,49,85,88
31,60,75,88
42,73,95,100
51,66,79,93
49,51,76,89
40,56,62,93
39,64,68,71
23,38,71,97
17,45,71,77
56,79,83,95
31,55,84,90
29,65,69,71
28,33,62,88
22,49,75,83
65,68,82,96
32,38,52,96
56,59,77,80
34,66,72,96
35,63,84,88
42,78,85,99
73,76,93,100
45,87,94,100
50,54,81,96
46,54,72,79
55,64,80,86
41,69,94,97
30,68,83,97
64,90,91,97
20,23,68,84
60,65,91,98
45,75,80,94
43,69,73,76
55,84,85,90
70,82,87,93
32,60,72,88
32,69,86,90
19,61,67,88
51,73,90,97
28,67,71,77
33,48,71,88
28,31,96,99
56,64,82,96
17,45,78,83
26,51,66,93
44,58,83,87
43,50,83,89
54,72,75,79
58,60,72,75
45,63,80,88
36,42,45,77
67,73,79,81
35,68,84,99
33,69,92,95
28,71,87,95
33,68,85,91
17,65,81,85
29,63,78,82
35,43,81,89
52,78,85,91
50,54,84,90
67,72,87,94
28,71,90,94
55,59,61,95
11,76,89,94
41,67,93,97
36,41,87,95
69,82,87,100
24,81,85,88
49,64,67,100
52,80,88,91
15,70,83,96
50,64,87,91
42,67,69,84
19,71,83,87
28,56,73,96
34,63,84,87
15,50,73,99
31,54,59,85
34,71,76,100
42,55,82,100
24,63,67,70
33,72,85,99
52,55,79,87
31,56,85,87
48,65,86,91
32,63,80,97
39,51,72,78
46,60,81,86
39,75,83,98
37,68,86,91
33,48,61,95
55,75,87,100
30,37,62,83
50,52,67,96
26,42,70,76
31,60,85,88
50,55,85,100
47,63,68,93
46,61,92,98
34,53,65,79
40,62,75,89
25,57,86,91
48,54,81,99
56,60,84,86
14,74,78,95
49,66,84,88
22,50,64,97
40,52,75,85
28,54,61,87
31,48,74,99
49,65,82,100
24,59,86,98
43,54,80,93
42,53,67,85
34,59,76,93
33,77,81,86
58,81,85,100
36,40,66,95
23,77,93,98
52,78,82,96
37,81,85,87
58,79,81,86
60,78,83,86
32,61,78,92
70,85,94,99
37,72,76,99
26,82,84,89
50,56,72,86
33,59,80,92
35,53,82,89
25,74,78,86
55,72,77,89
56,73,79,95
42,63,79,86
45,48,77,93
44,51,93,97
34,79,86,93
46,70,74,92
44,64,89,96
30,51,68,95
49,72,86,98
56,70,83,99
42,47,86,100
49,74,85,100
53,81,95,98
45,56,60,97
37,61,75,99
34,57,71,100
54,71,88,93
32,70,72,96
44,91,94,97
59,65,87,92
35,68,73,94
44,51,68,86
55,63,68,85
25,61,88,93
28,71,80,86
24,48,75,98
14,63,91,99
45,48,62,96
63,69,84,96
69,81,84,100
46,61,93,98
53,58,91,98
46,60,73,87
41,49,66,93
12,44,65,87
45,73,91,100
37,44,81,99
