"V1","V2","V3","V4","V5","V6","V7","V8"
20,10,48,33,54,1,43,80
20,12,78,73,84,81,60,15
81,27,63,91,35,87,22,26
63,20,70,85,98,35,47,7
12,82,45,60,98,41,73,99
70,80,13,73,62,30,33,100
62,85,10,100,28,96,51,2
49,15,14,34,37,9,42,90
16,42,77,67,57,35,81,27
17,62,84,97,38,56,53,36
65,83,2,88,90,24,79,9
56,95,10,21,72,84,48,35
34,82,75,4,15,59,14,17
12,34,49,27,85,81,10,59
50,99,43,33,63,56,59,57
55,83,68,52,32,76,34,41
54,4,52,45,35,56,10,71
26,88,45,89,53,29,31,59
71,40,17,82,22,75,86,99
76,19,21,80,40,58,15,39
39,91,83,57,27,99,35,18
99,83,7,93,79,19,81,60
29,83,48,28,88,67,53,94
21,92,13,19,90,70,47,50
79,60,5,39,14,71,66,92
45,48,13,5,34,21,18,68
3,20,68,28,18,87,79,91
96,91,28,57,37,7,60,95
22,100,75,21,66,32,12,15
50,57,1,70,34,30,43,69
16,98,84,69,61,33,21,77
68,6,38,59,97,87,2,53
23,84,11,29,96,32,17,2
43,70,17,47,14,99,50,16
56,12,64,34,3,51,9,68
3,93,49,48,96,19,75,16
47,91,75,96,85,19,11,4
14,89,37,57,32,55,23,66
7,63,40,25,6,21,65,92
62,51,59,52,8,83,57,18
75,22,91,97,52,30,7,18
5,11,3,14,43,31,54,8
2,40,73,65,84,64,31,14
56,38,73,17,36,84,67,48
66,99,76,33,6,55,60,21
44,97,88,37,54,94,24,26
94,42,54,69,11,100,13,78
20,27,78,45,5,96,29,50
68,66,79,50,36,24,89,98
57,86,69,76,62,66,14,39
89,28,66,82,44,39,57,16
13,30,17,60,3,59,81,93
38,96,43,9,74,80,81,51
2,51,34,12,40,89,100,69
30,11,28,33,89,72,62,2
33,66,22,86,41,88,14,19
9,100,81,12,14,74,76,11
21,58,59,46,60,24,17,98
63,45,59,56,4,48,42,16
62,18,58,83,59,17,98,38
73,25,56,88,4,78,98,9
38,48,24,28,66,57,21,59
74,88,50,19,94,28,49,18
96,20,52,1,69,12,6,83
98,94,90,78,54,53,73,43
67,64,34,95,76,79,48,65
36,48,31,12,68,65,34,66
48,13,67,5,99,8,11,3
85,60,47,34,54,31,100,90
100,76,78,79,72,38,20,24
55,70,39,10,83,76,85,41
76,90,92,35,26,86,1,68
73,5,30,50,67,81,44,39
14,86,66,3,19,98,58,83
69,10,63,67,18,35,44,8
43,85,88,57,72,82,9,3
42,21,82,51,4,19,70,32
19,7,29,92,34,86,93,2
1,62,74,68,73,65,50,29
40,81,10,75,2,69,3,53
92,87,1,7,9,70,100,46
67,5,7,28,54,12,50,79
55,92,2,29,88,87,69,79
82,72,56,79,52,54,87,94
50,77,20,69,3,9,79,94
57,79,25,76,8,47,52,45
62,78,20,36,32,9,17,21
31,64,39,4,26,99,54,6
38,63,15,31,78,68,97,99
44,58,10,88,45,83,43,9
20,47,66,2,32,30,75,86
82,45,26,79,81,90,65,9
43,66,97,9,84,86,87,20
48,62,99,8,96,67,43,58
54,100,45,67,20,97,71,26
66,15,77,31,34,16,50,76
69,30,9,73,93,49,78,28
33,32,90,2,60,29,16,83
81,96,73,79,76,65,68,31
70,50,33,3,26,75,24,49
41,5,86,73,93,52,79,47
100,40,92,22,94,36,62,69
14,72,31,23,12,38,87,26
7,77,35,34,31,68,4,10
38,47,16,9,73,35,58,43
94,30,55,77,76,82,66,85
10,4,83,56,75,96,46,9
60,89,25,50,63,61,96,54
42,20,93,39,52,51,35,37
23,17,35,52,97,72,12,80
93,25,82,86,27,74,80,23
14,67,26,30,90,58,51,92
85,78,98,25,29,48,22,2
79,90,100,25,19,22,84,60
51,42,48,67,63,25,21,41
42,27,20,71,55,93,78,67
14,52,10,96,79,98,60,69
91,59,37,6,9,81,99,58
12,24,1,35,30,78,39,34
48,26,76,40,92,83,82,89
56,85,41,48,64,53,55,82
41,75,4,93,34,82,38,66
44,20,72,12,53,9,31,89
83,79,99,71,67,65,86,3
34,88,99,59,21,94,50,18
71,78,89,64,2,4,10,36
95,81,25,2,58,61,37,97
26,17,67,61,51,40,18,55
61,14,81,22,94,52,40,75
53,17,24,69,88,25,15,46
22,81,85,37,72,61,7,27
99,39,8,67,79,41,93,83
7,89,76,87,67,77,70,31
84,15,30,31,34,78,93,25
73,27,49,85,51,93,56,45
16,73,75,44,68,90,100,39
61,2,63,75,89,30,72,91
97,51,18,34,88,4,52,14
92,47,63,4,46,42,40,58
86,17,74,47,59,79,19,25
52,66,51,40,70,18,71,1
5,32,58,17,92,9,51,11
56,43,7,68,46,97,50,92
43,50,68,29,44,4,71,56
40,50,33,20,100,43,80,82
66,80,81,61,75,76,30,52
45,82,30,25,31,86,9,90
2,94,58,4,30,25,1,31
8,9,97,61,12,5,46,43
4,48,78,31,13,71,95,53
20,86,68,22,40,31,7,46
92,26,56,83,44,16,50,54
54,93,23,64,33,20,96,39
63,23,3,30,55,50,13,51
39,93,86,70,13,55,50,31
95,83,88,1,29,44,5,24
11,37,79,56,62,39,14,75
93,66,14,55,16,61,81,71
71,2,64,37,83,52,8,68
44,81,11,51,34,21,53,4
67,24,80,54,35,51,19,25
35,86,16,3,6,90,68,98
62,74,84,70,90,55,44,73
11,97,59,70,54,55,27,23
42,2,50,76,98,49,47,57
72,63,44,77,58,1,59,29
33,10,26,35,74,23,95,30
62,33,86,18,70,22,88,92
46,80,87,97,60,66,16,3
66,78,49,38,7,88,92,87
83,58,81,52,1,17,90,62
51,35,94,95,72,31,74,97
92,66,67,22,99,79,82,24
64,7,62,95,31,93,100,55
42,54,99,80,89,22,64,28
2,57,31,25,3,66,79,39
46,37,83,90,5,38,94,64
29,77,73,9,62,20,27,3
49,72,1,65,14,53,16,50
88,28,21,51,46,42,11,29
28,10,32,100,55,13,65,90
86,79,87,63,58,59,85,4
54,44,87,37,98,78,51,42
57,11,43,36,86,82,65,7
50,28,68,99,59,97,53,18
40,91,96,75,60,47,59,86
63,40,2,12,49,53,89,33
16,50,25,89,70,54,60,81
54,72,99,78,45,76,52,96
59,99,60,64,13,7,12,62
83,64,32,24,25,71,82,49
57,45,65,13,84,16,85,2
94,17,20,67,88,75,57,93
15,30,4,48,65,53,94,57
33,97,24,1,87,59,10,45
3,58,33,87,89,66,18,25
2,60,53,79,93,41,21,36
58,17,26,20,35,16,6,89
83,44,37,25,86,3,7,13
24,39,60,16,89,93,82,38
44,13,14,10,17,24,80,21
56,73,40,52,79,91,55,82
53,45,20,87,29,75,1,56
2,71,41,64,99,81,16,63
49,18,24,94,74,50,60,67
85,58,75,60,69,5,86,53
20,27,36,91,40,61,93,32
60,100,46,77,19,76,24,4
50,11,44,30,84,45,36,41
95,77,70,41,94,55,90,67
2,99,7,61,48,19,89,91
73,70,24,96,11,100,58,53
4,19,72,50,100,24,16,34
37,4,92,58,84,41,81,50
38,10,13,56,37,82,100,28
74,80,39,69,71,86,12,79
68,69,89,86,64,31,4,61
8,29,1,92,44,94,60,67
78,31,21,82,86,28,65,77
14,43,73,70,18,89,20,37
42,94,28,27,86,97,60,38
27,41,6,38,89,28,14,44
71,49,34,1,99,95,47,79
66,58,68,90,80,51,17,47
90,41,46,23,36,82,25,95
97,10,96,25,47,67,79,19
82,39,36,4,68,40,18,83
75,7,48,55,65,99,45,19
91,62,26,38,24,57,53,96
58,41,38,22,79,60,68,31
76,28,29,77,67,15,12,60
3,17,26,83,29,43,18,70
2,81,16,57,98,94,78,22
81,71,96,4,45,20,79,30
29,9,26,89,58,96,8,75
65,42,11,50,33,58,23,88
6,65,11,47,38,1,54,62
73,88,59,62,35,92,5,43
55,14,65,93,25,42,33,1
69,81,61,76,88,18,10,77
89,13,78,76,50,75,51,80
68,18,13,89,54,59,23,41
14,24,53,60,52,51,9,85
14,79,76,31,41,44,74,33
18,7,12,71,94,100,68,56
10,45,15,23,18,68,28,100
80,56,16,53,86,63,41,90
82,57,92,21,18,87,29,64
57,98,88,51,26,85,1,23
57,18,70,45,2,90,85,23
32,10,35,36,25,93,22,11
47,88,62,40,69,86,25,64
72,18,70,100,24,17,4,67
97,6,22,24,67,11,96,55
45,60,12,68,47,50,46,80
20,95,77,89,47,38,10,23
94,10,1,55,87,80,98,9
16,86,97,54,35,100,45,4
18,91,87,73,28,67,84,82
83,50,64,7,5,3,53,86
70,41,82,80,38,97,58,12
51,54,80,21,28,25,84,61
32,46,28,18,3,56,41,1
66,11,7,82,54,8,60,57
51,93,66,36,83,33,53,40
62,38,9,20,68,7,29,75
16,91,70,96,9,44,53,22
51,1,68,81,47,45,27,77
99,9,97,41,6,84,55,29
51,47,42,89,2,18,43,11
78,64,68,15,74,49,57,12
15,50,3,90,34,41,37,73
88,58,20,54,49,18,39,47
69,28,85,63,53,4,35,98
2,33,73,58,69,99,50,29
10,14,82,48,47,72,61,78
100,45,46,81,90,43,40,75
25,92,75,54,51,8,33,93
23,25,66,94,40,51,69,80
28,85,5,19,88,39,2,74
29,3,91,18,79,2,23,10
94,66,92,20,1,26,38,21
31,49,83,92,100,42,47,53
26,13,34,21,43,69,99,37
49,51,35,41,79,96,2,81
8,42,85,18,65,2,87,72
100,55,52,61,32,60,85,87
58,77,72,52,42,62,14,46
55,84,54,24,1,3,17,14
57,19,56,69,23,76,67,9
61,15,1,82,99,25,41,63
51,8,14,67,2,28,25,100
75,48,87,15,61,98,11,92
90,32,71,86,89,77,14,31
85,10,11,57,54,41,62,40
45,61,23,58,5,37,70,89
29,78,1,93,90,7,23,75
66,83,20,28,32,96,36,94
37,100,92,51,36,68,41,29
61,24,59,72,63,76,46,73
15,59,25,39,68,27,36,78
59,91,65,80,21,35,3,77
65,64,61,60,8,92,50,70
15,63,37,6,26,10,36,43
46,55,58,96,6,44,92,76
46,92,14,89,64,30,70,12
20,75,32,25,77,52,55,92
55,80,38,6,43,30,97,78
38,77,58,41,92,64,83,45
85,82,75,83,9,6,71,41
86,62,66,2,54,59,19,67
72,69,73,40,13,63,89,76
32,1,98,16,28,55,17,69
10,90,94,24,35,52,72,31
80,93,49,99,40,90,57,9
42,19,28,86,34,67,51,68
94,91,76,19,12,35,55,6
26,37,42,74,63,22,13,92
52,38,36,87,88,82,30,97
90,67,55,16,60,97,89,92
29,31,72,33,98,35,80,32
99,76,4,66,2,74,58,77
45,2,27,32,64,17,42,53
60,62,22,23,83,6,94,37
50,10,49,34,64,92,48,5
81,57,18,95,97,69,53,20
13,87,28,11,60,94,64,58
67,70,29,56,12,26,6,21
84,47,29,4,61,54,43,18
23,33,6,80,42,78,3,74
55,82,50,24,31,75,65,63
57,80,41,4,17,40,65,20
29,38,25,30,5,85,68,80
34,58,78,83,96,43,73,10
90,9,66,64,6,40,45,75
48,53,67,68,7,88,50,70
35,44,25,59,36,57,27,95
79,33,74,99,91,30,44,51
82,6,18,38,77,35,64,71
95,81,59,15,55,49,93,85
49,10,85,55,81,21,20,57
84,66,85,13,5,52,61,29
12,7,62,98,44,4,100,70
80,33,44,61,55,82,91,9
20,96,86,23,68,33,94,80
89,82,29,14,70,39,99,92
70,33,24,85,30,95,92,22
19,50,18,33,76,7,48,29
89,5,13,32,49,6,91,9
82,56,14,42,67,4,91,75
72,86,27,74,9,63,76,28
24,56,44,9,18,74,22,94
34,56,42,35,6,47,28,78
61,9,4,73,8,51,5,22
86,79,69,43,57,34,2,71
13,7,22,72,66,80,5,84
11,56,10,68,36,75,12,74
77,30,88,92,85,39,22,47
89,54,12,30,40,99,67,55
4,55,40,19,48,51,72,99
66,78,85,56,79,75,49,3
28,45,23,11,82,4,91,99
36,23,4,28,42,38,45,86
63,92,64,16,12,7,85,96
15,25,26,80,49,71,57,85
23,15,19,58,81,92,30,71
74,33,81,3,82,69,18,49
38,28,25,79,16,96,58,59
96,97,70,41,83,23,32,2
73,5,65,91,37,28,97,94
95,50,97,60,18,49,63,5
54,95,63,94,26,16,98,15
27,37,92,6,34,14,1,29
39,79,78,60,100,87,96,80
93,24,53,12,43,49,2,48
82,72,77,65,83,5,23,84
46,29,30,10,65,50,11,4
58,2,33,38,50,18,53,67
66,32,21,55,18,72,96,42
92,42,6,63,43,46,69,86
40,78,25,17,63,20,96,10
21,88,74,57,84,82,45,54
26,85,4,7,49,46,92,28
49,82,73,80,65,31,52,26
9,47,48,4,61,27,25,35
48,41,39,97,5,25,60,83
39,89,83,26,68,82,2,80
32,89,40,15,30,13,81,26
22,23,4,40,93,61,15,73
2,41,26,91,99,68,1,63
64,61,70,79,50,93,45,54
70,21,54,20,90,83,74,16
20,36,91,41,53,34,75,78
3,49,41,36,27,67,94,90
74,25,64,39,75,21,63,20
23,29,91,56,77,21,17,93
16,43,91,53,61,8,2,52
11,30,91,2,57,52,67,59
45,43,20,78,6,79,84,74
56,6,13,3,96,19,84,4
42,7,32,30,93,69,37,20
61,31,48,58,22,69,32,15
41,23,94,10,17,60,88,76
60,64,17,26,56,57,41,81
95,74,59,3,67,83,81,35
59,85,21,9,90,68,95,14
23,98,60,84,9,100,19,12
2,80,31,45,91,21,7,29
88,75,47,37,67,21,57,46
73,59,20,72,84,37,38,49
94,62,61,1,64,44,36,60
82,44,99,19,75,100,22,37
58,44,26,37,67,54,24,73
31,71,47,17,84,21,6,23
98,60,70,46,47,66,54,51
61,37,71,75,86,52,60,35
77,76,41,24,73,94,71,53
20,27,12,79,84,82,48,70
94,6,80,83,39,20,26,76
21,35,99,13,49,20,92,77
64,17,53,30,58,23,47,97
38,45,26,72,35,64,4,94
84,55,69,2,53,34,8,66
55,60,64,91,97,82,23,40
2,95,46,88,61,36,24,6
31,22,100,63,56,2,84,53
56,37,14,89,76,67,23,16
17,58,8,90,27,12,70,81
11,31,95,25,30,12,47,50
11,56,50,38,62,35,84,59
95,79,1,89,100,14,2,34
57,76,85,14,16,73,22,56
78,27,76,43,4,19,57,72
49,37,19,54,34,71,70,85
43,100,62,25,17,64,34,63
2,60,57,99,85,14,26,8
23,98,66,9,11,87,33,74
54,63,89,26,96,56,36,34
99,33,72,7,59,100,83,13
62,10,52,70,5,68,44,34
76,74,19,27,17,95,56,93
70,23,18,32,84,63,3,68
79,37,44,47,90,88,7,42
41,44,98,28,3,8,5,14
52,44,89,93,83,99,48,19
35,58,68,2,64,98,99,49
46,8,27,60,20,34,39,1
35,2,21,73,52,49,84,44
73,47,27,89,67,81,1,61
63,14,83,32,13,82,18,74
26,13,41,83,79,81,10,88
49,85,81,42,98,4,80,23
28,48,67,20,1,64,17,83
69,40,99,17,100,48,92,72
29,75,25,43,14,57,80,12
24,68,41,75,17,92,44,48
76,27,14,6,17,98,82,43
85,53,33,94,42,32,79,98
2,3,72,37,78,25,70,1
44,79,62,9,52,6,72,22
77,4,29,71,98,7,63,76
24,63,9,2,86,99,19,69
48,12,97,68,72,41,88,90
80,21,72,94,12,82,64,37
66,75,25,97,39,1,60,67
45,76,9,48,43,77,73,70
29,60,71,78,62,93,59,38
26,41,88,8,63,37,5,7
40,27,9,63,92,55,8,6
66,22,73,23,45,20,24,21
31,48,84,75,62,85,2,96
10,82,52,65,8,3,76,67
92,10,87,19,58,53,68,59
54,73,64,11,92,94,42,72
42,27,1,93,87,82,34,18
84,91,98,86,27,20,29,34
64,76,18,14,51,67,56,58
26,33,95,34,64,27,7,91
1,72,91,26,77,20,50,44
98,76,7,36,24,61,70,17
4,13,24,54,70,6,32,81
96,66,65,68,83,94,7,25
100,45,28,93,30,15,76,89
47,96,73,4,17,76,9,62
41,46,94,82,71,31,36,1
30,22,61,91,23,100,58,57
64,31,77,35,71,97,45,24
79,55,93,10,20,34,99,60
14,28,100,58,32,21,17,43
56,32,35,49,48,91,99,70
92,72,48,43,49,53,65,100
62,65,72,17,34,6,67,26
8,96,14,16,73,90,12,26
89,76,91,85,67,73,5,50
71,29,28,100,78,98,18,57
90,94,23,8,89,71,87,60
86,91,100,94,17,47,90,79
84,30,64,13,75,7,53,8
47,61,3,24,10,6,85,93
15,82,60,53,49,98,88,30
53,89,18,16,51,64,92,88
18,23,84,15,10,56,87,30
34,90,52,35,44,95,100,53
73,43,33,34,31,74,25,80
93,36,92,28,53,65,68,12
78,4,72,81,36,93,17,19
45,23,35,90,10,5,37,51
50,92,75,32,74,88,16,65
35,95,18,16,7,31,61,49
2,50,16,38,89,13,55,14
1,66,4,64,45,86,52,68
18,80,9,94,81,38,67,66
79,33,84,65,69,20,92,8
46,35,40,91,31,28,34,58
74,17,97,52,89,77,100,84
40,77,79,11,53,21,89,70
28,40,87,51,88,55,11,33
7,75,66,51,21,92,3,53
17,26,31,74,20,9,69,32
100,11,57,69,71,87,28,1
74,82,50,80,65,94,78,75
56,89,46,90,58,97,8,91
39,65,45,25,18,51,85,83
6,95,12,8,74,16,39,2
13,24,5,29,94,91,34,1
92,22,27,52,75,82,60,41
86,35,39,52,100,10,46,85
62,96,66,6,40,45,95,9
57,29,38,78,37,71,19,49
58,79,83,67,99,35,5,66
83,32,45,19,30,11,90,96
99,43,48,66,86,58,36,9
13,17,39,32,78,88,36,51
96,12,86,30,38,44,58,56
61,95,34,8,35,17,98,48
49,2,95,83,31,29,1,23
55,52,89,60,21,65,63,35
23,53,44,15,98,55,52,41
4,48,40,27,26,96,58,63
30,13,89,94,49,10,38,63
33,6,92,21,34,7,40,49
17,4,25,29,60,93,15,84
91,48,77,47,32,65,31,83
64,44,10,77,6,42,49,84
73,30,41,31,98,25,16,29
58,88,43,85,57,19,16,65
15,65,9,30,51,91,26,77
75,20,23,47,65,90,37,72
36,94,20,75,84,16,23,26
52,97,42,15,6,22,46,12
37,14,27,40,16,72,12,87
3,100,94,80,52,66,22,36
74,6,68,69,33,30,82,10
87,28,67,1,70,35,81,88
52,13,95,46,24,72,56,7
69,16,89,74,2,3,92,53
83,72,41,56,3,71,11,76
99,64,15,45,54,37,55,34
77,35,98,38,81,70,94,29
8,17,86,40,43,31,97,28
27,39,73,60,97,85,38,15
98,72,11,64,58,38,27,20
37,76,60,64,7,3,20,17
31,5,46,52,58,4,54,25
27,73,6,28,89,78,31,3
73,61,91,22,14,32,43,49
37,81,19,74,72,64,47,63
71,11,20,82,54,25,17,69
90,79,39,66,60,43,83,94
6,96,16,11,41,51,49,90
94,33,32,55,11,87,64,42
91,59,76,86,25,27,37,98
38,17,40,99,61,72,56,75
72,50,89,32,98,66,43,18
20,87,1,58,13,31,19,16
2,60,21,53,75,97,43,92
62,28,20,49,84,23,13,83
77,62,61,96,12,32,48,49
22,66,79,90,45,2,88,99
66,8,71,33,39,34,19,73
87,6,68,86,46,69,49,19
64,59,60,3,62,16,82,45
73,97,2,7,61,76,74,23
84,6,48,96,3,18,19,51
28,39,57,5,87,8,35,99
46,59,80,19,12,70,68,100
6,14,60,35,30,73,47,86
94,34,47,9,52,5,1,24
42,27,16,17,83,66,6,54
40,27,20,1,58,8,10,12
45,33,31,13,12,68,22,2
56,68,3,90,41,45,29,94
62,3,93,79,35,20,37,49
21,44,35,55,81,94,1,83
34,24,10,53,26,31,89,37
62,50,38,44,33,93,69,29
29,52,4,79,43,72,85,24
57,36,84,26,46,32,28,58
34,55,83,26,48,72,28,9
59,72,74,43,20,87,22,55
99,74,97,32,81,94,5,53
11,64,72,49,61,82,65,3
