"V1","V2","V3","V4","V5","V6","V7","V8"
18,25,27,29,69,74,83,91
2,8,10,38,42,43,48,62
2,6,40,42,49,62,76,78
16,27,34,55,64,73,84,89
23,27,34,37,65,75,76,91
32,42,64,65,70,73,86,92
17,22,23,35,47,66,71,74
1,15,24,30,42,64,73,89
11,35,46,66,70,73,83,92
1,8,29,51,74,81,89,93
17,25,29,37,39,53,68,83
1,21,22,73,81,82,93,97
22,29,37,42,48,52,65,73
1,23,24,27,39,48,64,66
2,36,37,39,42,49,51,90
1,10,45,47,61,70,75,81
16,25,27,29,66,78,79,83
8,9,26,32,42,47,86,92
11,14,22,27,51,53,68,92
8,29,33,49,53,80,81,90
9,21,55,56,68,69,80,86
8,13,29,38,51,60,68,74
8,26,37,42,47,51,75,93
7,18,21,29,62,66,76,85
18,23,82,90,91,93,97,98
4,13,22,23,29,36,43,82
7,14,29,37,38,66,83,88
2,8,10,15,52,62,89,92
1,8,29,43,74,81,88,89
8,23,27,29,37,48,66,71
14,23,29,54,59,82,83,89
5,23,26,62,70,76,91,98
7,47,51,69,71,76,80,82
16,23,27,48,56,71,75,91
5,8,45,47,61,62,65,85
24,36,53,64,70,73,84,98
13,29,34,67,70,73,76,87
10,35,36,38,49,62,91,97
8,9,47,70,82,83,87,93
24,36,45,49,53,59,64,73
38,46,48,51,56,65,66,75
13,25,35,43,56,65,74,75
22,29,48,62,69,71,84,85
4,16,30,32,42,48,51,83
9,21,33,62,67,80,82,97
18,30,35,64,73,74,91,99
17,29,37,44,62,80,86,89
5,6,13,40,52,76,90,94
5,23,35,49,75,79,82,91
10,11,21,30,34,37,64,73
4,13,25,52,68,74,75,86
7,9,10,21,55,56,62,74
9,16,35,49,65,76,80,89
22,30,56,60,66,74,81,88
23,37,48,52,66,71,75,98
16,26,30,36,66,73,76,98
13,29,32,33,70,85,90,98
5,13,44,62,80,85,97,98
1,22,23,35,49,50,82,89
42,46,73,78,82,83,97,98
13,22,23,35,46,56,74,87
47,52,62,76,80,86,92,95
7,21,25,36,51,76,82,95
2,18,28,66,70,74,75,88
4,5,49,62,64,91,94,99
4,5,13,27,34,54,64,73
9,17,22,57,78,85,86,91
23,53,55,61,69,75,76,79
17,18,22,53,67,81,86,97
2,10,36,37,68,70,83,96
9,10,13,14,18,22,27,40
1,13,25,34,49,64,67,74
1,11,27,37,66,73,75,85
5,12,21,30,40,51,56,80
7,13,18,25,34,64,74,75
30,32,42,51,76,81,87,89
8,9,14,25,33,41,74,81
7,23,48,54,55,64,66,90
7,21,23,24,37,68,90,97
27,56,59,66,69,78,85,90
4,7,37,51,66,85,90,97
1,14,22,23,24,28,47,66
5,29,35,43,47,64,73,87
20,21,34,55,61,69,75,80
28,48,64,69,73,82,86,87
18,25,29,56,66,67,74,81
16,29,47,67,70,72,75,80
9,33,76,81,85,88,91,93
2,10,22,47,55,69,73,79
9,53,54,55,61,64,80,100
22,30,38,42,48,51,90,99
2,14,22,38,43,66,74,88
2,16,17,22,33,40,88,89
22,23,40,44,56,61,82,91
2,7,8,20,38,62,78,80
8,36,40,53,55,61,75,88
16,25,32,38,83,89,94,97
2,10,17,28,55,73,76,89
22,38,51,66,67,69,74,97
5,7,13,17,24,64,71,90
10,26,34,43,47,73,78,97
4,25,43,64,68,82,91,94
8,9,15,33,34,52,53,88
7,9,37,38,56,62,66,85
8,14,29,48,51,66,92,96
2,13,22,24,59,68,70,88
29,52,78,79,80,81,89,92
9,32,47,70,76,85,92,98
7,21,46,55,56,62,85,94
13,22,30,33,51,53,60,81
18,24,47,52,66,75,85,98
27,37,44,47,59,64,73,80
21,23,37,42,52,75,95,98
5,23,30,36,40,49,53,83
2,36,37,42,45,70,73,83
5,13,51,66,83,96,97,100
9,48,55,56,66,85,86,90
10,13,30,34,62,76,78,79
19,51,67,71,74,90,91,97
2,10,44,47,52,67,83,92
8,55,57,61,62,66,73,85
10,37,49,56,73,79,89,96
1,2,16,42,43,51,56,90
38,40,48,51,66,76,90,93
4,5,13,24,29,73,76,85
7,8,21,29,44,55,62,85
1,2,8,9,15,48,66,92
37,43,66,75,81,86,88,100
5,16,22,23,28,30,70,91
2,5,10,13,15,22,33,56
2,20,21,28,55,56,62,85
16,17,25,36,66,71,75,86
10,21,34,49,62,76,78,79
1,10,14,29,37,67,73,91
9,13,18,24,25,48,67,76
23,34,38,49,64,73,74,91
10,27,48,51,56,75,76,79
7,14,16,47,66,71,83,94
14,16,25,40,44,66,76,78
24,29,42,49,71,73,74,76
16,43,64,65,66,73,78,86
5,21,31,38,51,76,90,93
22,38,45,61,78,79,85,88
10,14,47,50,51,61,87,92
16,22,25,33,46,59,64,66
11,27,29,51,53,64,81,85
10,51,71,83,84,86,89,97
4,22,30,34,47,60,66,80
7,16,33,59,88,89,94,97
8,10,15,30,34,62,89,92
1,21,61,67,70,73,82,83
9,16,18,25,32,59,64,91
25,27,34,50,52,64,71,74
13,15,22,51,53,55,81,93
16,22,23,38,54,56,61,89
6,8,10,29,36,52,88,98
5,6,7,9,21,56,80,81
22,38,46,51,56,66,68,86
8,13,17,23,37,75,79,86
10,19,25,38,47,52,64,94
13,14,35,46,48,73,83,92
8,29,37,40,47,65,69,73
1,8,9,17,66,74,88,98
2,4,16,17,64,73,78,91
11,25,35,37,38,64,66,93
2,8,48,59,62,66,69,85
2,24,28,42,48,65,83,88
16,27,42,47,70,71,83,88
3,5,10,30,64,73,81,91
4,13,45,56,78,85,90,94
7,9,17,18,24,66,74,76
1,5,15,23,24,27,47,64
7,9,42,48,56,87,88,92
10,13,23,35,45,65,70,75
10,34,38,43,47,62,85,97
10,16,27,33,64,69,73,89
1,8,14,25,67,82,91,94
16,30,36,53,64,73,81,84
2,13,16,33,39,52,73,83
13,16,25,33,39,52,64,94
8,9,35,45,47,61,65,80
11,22,23,29,35,52,53,55
7,10,14,15,37,48,75,94
9,21,37,40,61,68,76,80
27,33,52,60,62,66,76,85
33,35,53,73,83,91,97,98
21,22,23,35,56,65,74,96
4,18,64,85,89,90,93,94
3,8,29,34,38,53,61,88
32,42,44,47,88,92,97,98
5,21,32,56,59,80,90,94
2,8,13,15,38,62,68,74
4,14,47,66,75,82,88,94
13,25,32,34,59,70,75,82
5,13,16,26,35,62,64,96
2,11,32,75,76,78,85,89
2,10,17,19,62,81,83,89
13,26,62,64,68,69,82,86
55,61,66,75,76,85,89,99
23,27,48,54,87,90,91,97
15,21,52,55,76,80,90,94
27,34,36,53,64,69,73,77
25,37,42,46,71,83,89,97
21,24,33,39,49,76,80,90
38,45,47,62,80,83,94,97
7,25,29,48,55,66,83,85
22,23,27,36,56,57,82,89
9,24,30,33,39,53,76,80
27,36,37,53,64,70,73,100
8,10,34,49,55,62,84,89
23,32,37,47,56,66,75,86
13,25,37,44,75,88,93,98
8,15,21,30,55,62,75,85
9,13,16,27,28,33,76,88
21,44,64,78,80,81,93,94
9,21,39,55,61,64,85,88
25,30,36,51,53,54,59,83
13,39,49,64,78,85,90,94
7,9,30,53,55,76,81,88
22,23,27,28,38,48,52,66
7,10,21,30,33,64,84,88
9,34,49,76,79,82,88,91
10,21,31,55,69,73,76,90
8,9,35,48,66,87,88,96
23,24,31,33,53,61,75,97
7,23,42,48,90,92,95,97
19,25,47,70,76,87,92,94
7,29,48,51,52,66,76,92
37,42,44,47,51,69,90,97
21,22,29,38,42,43,51,68
1,5,7,10,62,91,94,97
27,45,51,56,66,71,78,90
23,42,54,56,61,78,90,92
8,30,44,48,62,81,85,91
2,16,21,33,40,52,62,76
7,13,52,55,73,85,87,97
32,48,51,61,64,66,71,90
10,32,34,38,62,70,89,97
2,6,67,70,82,83,88,91
2,14,21,50,59,68,85,90
3,13,16,22,59,61,78,88
13,14,19,25,29,55,59,85
14,18,22,24,51,53,67,78
1,13,17,23,74,75,76,98
9,17,21,40,42,83,85,92
32,35,36,53,57,71,73,97
14,25,45,55,66,75,85,86
5,9,24,39,49,76,80,91
11,36,66,81,86,90,92,93
10,21,22,24,30,44,57,73
7,29,38,42,48,57,85,90
1,21,40,52,55,62,85,97
9,10,24,38,47,87,96,97
13,16,18,35,83,88,93,97
16,23,36,65,70,75,91,96
8,14,38,42,54,62,74,94
10,26,40,47,61,62,64,66
38,42,43,48,56,73,77,94
4,14,43,82,83,88,91,94
3,10,17,21,33,62,76,81
9,21,37,42,52,64,71,98
23,38,48,57,64,66,70,96
2,4,5,8,13,52,75,85
7,8,9,47,59,82,87,88
9,47,65,69,80,82,83,86
36,43,53,64,73,81,82,86
14,25,27,42,48,64,79,85
7,22,34,66,71,74,80,97
48,66,79,90,92,94,96,100
7,38,47,51,52,53,61,75
8,14,21,40,68,80,90,94
25,34,37,49,75,79,80,89
4,42,47,55,64,73,86,93
30,40,62,65,76,78,85,91
1,10,22,43,48,51,81,97
1,2,59,76,80,82,91,93
11,25,49,53,56,68,92,94
10,35,38,48,60,70,73,83
26,29,66,73,78,83,85,96
25,31,36,64,66,69,85,86
8,25,29,34,38,52,66,74
17,38,53,64,78,90,91,94
5,8,14,25,29,35,53,96
17,53,57,75,85,86,88,92
21,27,29,55,73,76,80,90
1,9,17,24,76,80,86,91
5,23,32,40,52,53,58,83
2,8,10,17,21,39,62,68
13,17,48,71,75,83,86,88
18,25,32,35,53,85,90,97
25,59,64,68,69,82,91,94
5,21,25,29,34,43,56,71
38,42,43,48,62,85,87,97
2,5,13,22,24,25,79,93
19,26,51,53,55,61,75,78
4,5,8,9,13,23,86,93
5,9,10,21,69,76,98,100
23,27,37,38,48,49,64,66
22,34,36,53,67,72,80,97
2,22,25,37,43,47,66,81
10,14,22,26,27,51,78,89
21,27,56,59,60,85,87,90
55,59,62,73,85,91,93,97
31,35,38,42,49,64,73,78
7,9,13,18,25,32,37,83
26,32,33,35,53,83,88,97
30,35,42,60,73,74,87,89
2,5,8,21,42,52,81,88
2,8,15,17,21,55,62,85
25,28,29,35,53,55,56,90
6,7,21,24,55,85,90,97
1,23,47,59,61,66,74,75
1,23,30,32,40,53,78,90
5,13,35,49,75,80,88,99
8,30,44,60,62,66,81,85
2,37,56,65,73,83,89,96
23,53,68,73,76,81,86,97
2,10,67,68,81,83,88,89
5,32,85,87,90,91,97,98
2,21,28,55,56,58,62,82
4,5,19,25,35,85,91,97
2,42,48,64,69,73,82,87
11,34,61,62,66,74,76,85
16,22,27,47,56,66,87,88
1,19,22,23,24,47,66,70
2,10,39,68,83,88,89,92
14,16,22,42,44,46,47,98
13,22,30,51,59,60,68,82
13,22,26,30,36,37,60,80
7,13,17,62,78,80,95,97
18,48,51,61,66,67,75,92
6,8,13,29,32,78,88,98
14,16,22,23,29,66,67,87
7,55,62,66,81,83,85,97
13,24,25,27,54,64,74,79
22,30,51,57,66,78,87,98
6,40,42,48,62,76,82,97
2,5,17,26,62,76,85,91
35,42,45,48,52,64,73,92
34,45,52,53,64,71,73,98
12,13,35,61,64,68,73,82
10,30,34,37,39,44,75,89
2,18,22,42,52,73,74,98
5,10,17,22,44,51,59,97
29,37,39,42,47,69,73,83
2,13,18,39,70,73,82,83
18,25,64,70,74,91,94,96
14,18,32,37,51,83,91,98
8,22,24,36,40,49,53,73
8,10,22,23,30,55,84,89
4,14,22,25,36,82,86,89
51,53,64,66,68,69,81,86
36,59,62,66,69,76,85,94
1,13,16,41,51,90,97,98
22,35,37,42,61,73,87,89
5,9,25,49,64,71,85,91
3,13,18,35,52,75,82,88
9,18,21,49,56,79,82,88
18,25,37,53,70,83,84,94
37,39,61,65,75,76,80,89
7,9,13,18,24,30,48,76
21,24,25,29,43,55,83,85
11,21,22,27,36,56,85,92
29,36,53,73,81,82,83,93
8,9,16,38,52,78,80,98
1,48,52,64,73,80,92,98
13,22,40,43,64,82,86,88
21,27,34,68,75,79,80,92
14,38,42,43,48,51,76,90
16,33,59,64,69,75,86,88
23,44,49,53,62,76,92,98
4,9,25,66,76,78,85,93
25,40,48,64,66,85,86,93
8,21,34,45,61,65,75,80
13,16,22,23,30,40,60,68
10,17,25,34,39,55,64,89
9,31,56,66,78,82,88,98
6,8,29,81,82,88,91,93
5,8,9,21,26,35,49,80
25,33,51,53,59,90,93,97
19,27,42,48,51,56,90,92
13,27,29,38,78,88,90,99
23,48,70,71,82,83,91,96
9,14,37,48,76,80,87,98
1,9,21,52,76,82,88,98
27,48,51,66,70,71,74,75
14,18,28,35,74,83,88,91
22,23,34,53,55,56,67,69
2,23,37,42,65,69,76,89
19,25,27,34,64,66,71,74
9,13,56,61,67,68,82,88
8,17,22,38,66,74,86,88
9,14,18,28,35,47,74,76
10,21,23,29,35,43,90,92
9,17,47,50,71,80,86,92
10,34,38,47,49,58,62,76
21,28,56,78,80,90,92,94
13,16,23,35,46,56,68,75
22,29,34,38,68,69,74,80
8,9,16,33,39,66,88,93
25,34,52,53,64,71,96,100
1,25,32,40,53,70,83,94
16,23,30,38,40,47,60,75
47,62,66,80,92,94,96,97
2,10,48,55,64,67,88,89
5,21,22,28,42,59,85,97
9,16,59,66,78,86,88,97
8,9,36,53,73,77,81,93
24,29,62,66,71,76,78,93
25,38,48,53,67,83,94,97
5,12,13,16,40,51,64,90
6,14,33,34,62,66,67,83
32,36,37,70,75,86,88,91
24,42,48,51,52,65,75,98
23,35,45,56,61,68,74,75
7,11,14,25,34,36,64,74
18,35,48,50,51,90,91,97
8,34,49,51,53,55,84,90
8,19,23,30,36,48,62,71
13,22,23,24,30,44,53,99
22,27,38,42,48,51,56,85
13,16,25,29,33,52,76,98
2,4,5,42,47,69,73,83
2,25,37,42,48,65,75,93
2,13,19,52,73,82,83,87
9,21,37,43,56,80,90,98
9,25,32,53,61,64,68,81
11,13,14,22,23,27,68,74
10,25,34,70,78,79,83,91
8,16,25,29,47,52,66,81
2,13,17,22,37,39,51,76
13,16,28,30,38,48,64,73
25,35,64,66,78,85,92,93
10,14,29,33,48,51,67,83
2,7,10,23,53,55,76,90
18,22,25,34,67,70,74,91
17,22,30,34,40,44,74,80
8,9,13,48,81,85,87,93
23,37,47,49,64,65,75,98
25,32,36,76,81,82,91,94
2,27,37,39,62,69,76,89
12,23,61,66,70,78,98,100
4,5,8,23,27,80,90,91
3,8,13,29,55,61,62,85
7,16,42,51,56,71,78,83
7,10,29,55,56,66,88,89
5,21,26,27,34,56,75,80
5,8,9,13,30,80,84,90
1,13,25,40,70,82,83,94
6,42,48,62,73,82,97,98
9,24,25,27,70,71,74,76
1,24,27,51,53,57,64,90
23,28,49,53,55,58,83,97
21,22,26,37,70,76,80,86
16,25,34,43,66,78,83,97
18,27,48,51,64,66,79,90
13,22,26,30,48,67,82,88
9,13,35,52,64,82,88,100
2,8,28,36,52,66,85,95
8,9,13,40,55,78,85,93
1,15,24,30,48,66,75,88
13,17,53,55,75,88,97,98
16,28,29,38,47,52,76,88
15,17,29,34,36,66,76,82
16,17,18,34,42,67,73,76
5,22,23,24,42,59,61,91
5,8,14,38,62,91,94,96
25,31,36,53,54,61,75,81
9,22,30,33,34,53,67,88
13,14,62,71,76,78,85,86
25,35,48,64,66,71,82,93
9,32,37,44,76,80,86,89
17,68,75,79,80,82,86,89
10,16,33,51,89,90,97,98
1,9,64,74,79,80,81,93
10,14,21,34,51,55,62,96
5,6,62,69,85,86,91,97
11,18,35,52,73,74,75,91
42,48,51,61,64,67,87,90
11,23,27,42,56,75,78,92
4,7,14,66,75,82,86,88
2,47,57,70,71,75,82,88
13,16,25,29,33,83,93,98
10,14,55,83,84,88,89,94
4,24,27,42,47,54,64,73
13,26,51,67,70,75,82,86
2,18,70,75,82,84,88,91
13,22,23,36,54,61,74,81
13,16,51,52,71,75,76,98
1,25,34,40,61,74,83,91
16,25,48,49,56,71,75,98
9,27,48,55,56,62,66,85
9,34,49,59,68,76,82,89
43,48,56,62,66,82,86,87
9,16,32,39,68,70,83,91
8,13,36,62,67,74,81,94
1,2,8,46,53,73,77,81
13,36,49,51,59,82,83,97
29,34,53,55,67,70,76,90
4,16,30,42,43,48,73,83
2,4,12,51,53,68,70,76
2,38,56,66,78,88,90,96
16,27,28,36,38,64,73,91
21,56,62,68,85,86,92,95
5,9,13,23,44,56,69,98
22,25,28,30,33,35,53,85
13,23,44,49,55,59,75,82
1,3,37,42,59,61,64,73
1,15,21,23,27,37,56,75
10,37,40,47,49,62,95,97
2,18,37,56,67,75,80,89
6,9,46,53,71,88,97,98
10,21,33,34,49,62,67,76
1,4,13,25,37,49,83,94
7,14,24,48,71,83,91,94
1,2,49,53,57,76,81,88
1,8,9,37,80,89,93,98
8,16,29,33,39,61,88,91
13,16,23,33,61,70,75,98
5,16,51,66,67,83,95,97
21,29,51,55,56,67,75,100
2,13,31,33,46,76,85,90
13,16,18,25,48,67,70,75
34,43,53,62,78,79,88,97
10,33,35,47,49,64,88,91
5,56,58,66,85,90,93,98
21,25,29,46,52,55,83,85
7,8,34,37,65,75,80,91
46,47,53,70,71,73,75,86
4,27,51,54,64,66,70,78
29,36,53,62,65,80,81,99
1,14,22,27,48,54,82,92
5,11,13,16,23,29,49,75
16,25,40,48,52,58,66,83
2,16,40,42,46,48,56,73
8,9,42,49,74,78,81,99
7,64,82,87,88,89,90,94
10,22,23,47,54,59,61,65
1,28,34,37,42,47,73,97
1,3,13,34,59,70,75,88
25,27,28,34,47,71,82,97
7,13,34,36,56,59,62,82
5,30,35,45,62,65,83,91
9,37,49,59,76,80,86,91
13,17,82,83,88,90,95,98
2,14,22,37,44,47,67,80
21,33,34,40,49,73,80,83
16,33,61,64,73,80,89,99
2,4,13,54,56,78,85,90
54,62,66,67,78,85,87,97
2,21,62,76,80,87,92,96
22,30,32,39,66,78,82,88
2,16,21,22,39,49,71,88
25,32,34,36,42,59,83,97
4,25,64,67,74,78,86,91
4,10,23,55,62,67,89,97
13,18,25,59,64,74,92,94
16,19,36,42,73,81,83,97
10,14,19,38,76,78,88,94
1,13,25,34,52,74,75,84
