"V1","V2","V3","V4","V5","V6","V7","V8"
65,57,29,79,95,4,85,97
13,9,36,59,65,95,64,38
90,40,75,36,54,62,1,81
33,81,44,16,11,76,37,27
79,64,37,23,1,70,22,4
50,87,5,73,97,37,53,49
91,12,45,18,48,27,66,90
8,100,53,99,71,16,22,79
16,80,34,93,78,26,44,6
94,33,5,61,98,9,43,18
48,38,88,4,96,73,65,13
18,93,6,82,5,28,24,74
95,79,35,19,1,94,49,100
68,26,38,52,10,13,55,57
55,31,87,19,95,49,47,74
22,81,58,64,79,19,45,54
18,61,51,97,8,63,41,52
56,19,3,5,15,63,49,28
60,33,49,59,100,18,80,44
73,65,51,5,11,45,88,3
5,78,95,4,59,63,82,56
24,78,20,86,85,50,49,91
42,40,44,100,39,1,31,81
49,21,69,95,40,5,70,54
42,90,82,87,15,28,70,35
27,52,50,95,66,15,22,8
87,32,49,2,9,80,89,95
4,65,42,70,2,3,96,76
10,36,46,90,87,21,35,6
89,96,24,92,82,40,17,50
42,34,75,87,17,14,72,30
52,17,26,34,98,20,44,73
3,39,11,61,93,37,20,55
61,14,96,37,80,30,6,33
7,79,98,21,23,31,57,63
88,48,13,56,8,80,46,36
65,54,41,50,61,24,55,70
79,4,43,35,64,12,94,92
60,29,82,80,95,50,15,56
80,87,96,21,22,74,78,49
4,39,60,71,75,47,21,49
92,11,5,40,99,87,43,10
44,68,3,75,6,58,48,57
17,87,47,88,43,79,32,76
20,95,98,67,18,80,96,34
77,7,13,57,16,74,100,99
64,17,73,100,10,43,93,37
63,97,91,23,40,66,15,7
83,20,18,66,31,17,100,24
32,12,94,8,74,84,65,50
4,29,31,41,60,3,45,96
54,24,64,84,100,98,32,9
31,57,66,80,53,52,41,32
68,16,6,75,8,80,34,13
93,48,15,33,69,17,12,22
87,78,52,67,8,27,89,17
84,49,51,9,66,18,19,8
82,31,36,2,76,62,45,19
44,31,79,83,11,97,54,52
44,71,95,85,98,46,66,47
65,25,73,14,95,78,23,43
11,74,87,70,97,36,27,63
93,26,23,11,4,35,61,9
46,88,37,5,19,17,12,93
70,99,1,37,33,21,48,15
46,57,96,58,76,60,85,68
26,63,83,10,45,42,24,22
97,51,85,26,22,94,93,13
15,29,35,46,74,88,93,12
86,100,40,27,11,70,58,12
76,69,11,37,88,14,72,7
4,97,24,95,10,74,79,28
89,90,48,53,65,44,93,91
91,68,98,19,70,53,22,41
18,58,60,53,4,12,7,49
17,57,92,94,35,6,95,49
9,56,81,47,20,79,19,8
72,33,42,39,86,79,93,62
42,10,6,27,70,60,39,14
13,66,74,32,89,61,82,75
65,78,66,95,64,7,85,22
81,36,31,70,66,33,9,5
2,39,59,49,22,3,66,86
92,98,9,68,20,59,96,81
16,50,37,6,78,88,70,17
63,53,12,40,59,89,73,66
44,98,73,50,93,4,67,41
57,79,98,92,19,8,46,81
61,32,29,71,16,53,58,52
57,9,70,78,82,38,41,21
33,85,31,60,56,66,26,46
31,98,83,89,84,43,53,76
40,62,21,16,23,12,39,19
3,33,18,85,31,80,41,58
2,98,5,55,3,10,89,73
96,22,27,12,78,90,97,49
21,88,58,49,56,68,11,83
7,77,50,38,17,37,32,42
18,63,26,15,71,53,76,80
10,43,54,32,35,64,65,76
85,53,36,19,45,92,86,68
90,6,5,71,89,13,51,80
44,90,66,86,75,8,9,87
57,26,58,88,18,36,6,3
69,83,22,9,12,18,49,65
53,1,59,43,96,44,81,64
41,70,60,29,50,61,59,75
28,31,16,63,56,14,33,43
62,80,6,77,11,78,67,24
27,96,50,5,10,15,82,61
41,74,99,75,23,39,22,48
2,88,69,56,61,41,12,57
99,15,79,98,92,49,47,41
64,93,50,1,75,95,98,29
8,72,41,94,25,65,83,35
63,17,10,23,9,24,29,58
90,87,23,46,59,12,82,96
10,59,50,19,6,3,89,46
89,26,50,78,97,71,91,74
40,70,48,52,15,74,9,100
65,15,74,18,11,83,53,23
52,74,22,5,77,42,30,36
86,36,96,39,77,9,88,11
53,42,49,93,17,95,82,38
9,89,69,42,91,51,77,10
23,2,58,85,63,38,90,97
33,9,5,3,83,31,98,57
12,81,7,82,21,11,57,43
17,75,54,66,18,3,26,33
36,100,56,75,70,86,60,18
45,30,57,26,29,90,74,79
99,35,54,27,74,38,77,91
51,21,86,77,48,96,33,11
27,71,66,26,53,85,22,91
43,28,53,94,7,74,99,52
47,67,20,85,81,50,48,27
47,62,29,16,46,44,56,72
82,15,61,18,24,58,37,43
47,28,50,97,94,14,79,16
98,59,62,53,79,89,24,94
47,23,76,72,39,7,4,21
72,85,38,74,69,21,57,68
7,86,55,22,46,49,5,84
24,8,87,65,19,56,18,84
42,79,48,35,66,21,89,3
83,97,86,98,40,77,24,74
46,47,30,76,97,75,91,49
55,85,14,91,69,94,62,40
19,70,62,41,12,58,47,79
87,96,7,85,75,84,95,34
43,37,41,93,73,91,53,13
41,95,4,73,71,28,90,26
78,29,44,77,79,100,40,11
50,12,7,24,76,92,29,84
11,47,56,24,69,29,2,55
39,63,33,86,82,85,90,22
100,23,71,38,62,6,80,7
89,100,32,63,36,54,93,9
81,83,86,33,11,17,10,80
67,2,84,59,5,61,56,93
79,96,80,11,25,22,20,33
17,93,33,52,1,34,61,8
27,90,17,29,26,10,13,51
5,38,89,65,29,75,85,62
61,53,16,89,97,3,63,42
34,43,67,61,73,91,15,20
34,76,49,70,94,88,35,89
4,8,31,77,18,7,90,6
45,77,39,80,84,24,9,5
80,58,17,69,89,86,19,73
74,39,64,51,90,81,9,42
83,16,81,17,19,30,48,40
26,76,50,34,35,75,93,67
21,11,35,44,68,97,29,23
55,33,8,1,84,39,18,27
97,53,24,44,78,7,87,42
46,85,91,62,96,15,65,83
42,59,12,74,33,70,55,16
23,17,86,7,26,45,39,66
78,47,70,48,45,64,89,58
71,52,15,37,34,41,33,87
16,82,52,25,53,58,72,42
65,81,20,60,33,68,74,100
50,39,89,95,40,2,72,51
88,63,47,12,15,95,17,73
11,74,46,34,50,29,98,13
40,88,83,91,31,9,16,70
81,17,25,26,12,33,1,8
80,12,49,100,24,64,56,83
86,18,39,84,72,94,8,68
56,84,68,7,69,63,82,57
79,11,85,49,90,60,17,22
85,6,63,38,55,15,72,19
13,81,51,80,19,41,2,36
92,13,29,51,28,79,22,26
64,40,26,18,63,30,74,33
94,80,66,61,77,63,46,62
100,45,4,55,91,69,96,14
55,36,5,91,74,76,16,86
63,20,70,14,85,2,73,82
78,90,72,93,19,75,94,2
91,17,48,62,67,6,15,78
65,52,82,62,27,78,47,80
82,60,85,38,49,17,66,90
33,93,55,94,54,60,1,27
38,39,69,32,14,64,41,74
70,88,30,5,57,40,17,100
45,20,79,5,39,32,2,49
36,98,21,20,4,44,34,72
84,81,99,58,71,55,40,19
30,2,93,85,83,73,31,9
74,58,78,67,94,44,40,41
64,27,21,15,59,67,62,61
72,48,58,9,44,6,39,22
52,74,42,70,6,24,40,63
41,9,28,76,26,11,49,91
66,40,70,52,80,50,71,95
69,60,88,28,89,75,83,99
54,92,93,29,17,2,73,20
42,19,84,96,46,39,94,5
79,54,82,62,11,63,32,39
27,94,2,84,38,6,45,95
67,28,77,6,85,52,32,22
14,9,90,25,96,62,39,5
42,18,91,55,66,95,74,9
41,72,7,17,86,45,96,89
44,11,8,31,69,14,35,39
58,84,82,69,62,18,85,30
98,54,6,35,19,57,72,81
44,26,8,40,85,90,98,70
23,7,47,46,67,24,16,36
37,96,47,76,89,23,69,26
50,26,2,95,8,78,48,3
97,57,73,44,72,34,39,77
9,40,2,98,21,42,77,7
26,52,74,80,47,25,73,93
76,80,75,56,30,34,23,10
42,58,31,68,18,37,60,39
47,17,16,38,51,55,70,56
17,19,37,87,66,46,40,86
11,75,38,16,42,87,80,33
18,82,30,48,34,41,20,11
15,31,68,92,36,26,57,28
87,50,78,29,83,82,72,66
84,66,53,44,25,7,17,69
67,82,99,34,51,30,50,71
20,23,94,72,45,3,8,60
6,45,16,2,20,34,80,47
61,31,73,29,25,82,90,64
14,19,3,86,6,24,65,76
38,83,52,7,20,96,55,16
47,45,61,12,79,42,5,62
31,90,61,37,40,7,74,80
91,100,98,90,7,27,88,1
82,54,14,45,8,84,79,38
95,3,20,100,55,23,84,34
11,81,5,67,21,17,75,46
75,99,21,2,65,13,22,42
67,90,48,12,35,10,17,98
16,67,98,65,61,46,48,10
97,74,82,21,76,53,29,86
46,68,1,97,70,91,99,37
87,83,51,75,2,94,70,31
34,32,25,89,40,48,10,2
14,18,37,79,42,23,86,78
37,54,26,56,35,81,100,65
42,35,89,91,77,83,37,63
95,46,88,66,6,87,16,1
54,45,95,29,15,26,16,98
12,44,8,90,100,75,35,16
64,68,100,90,23,27,21,67
50,54,86,78,13,59,24,39
18,72,32,86,87,49,33,56
19,96,76,60,70,6,57,68
54,25,16,2,49,23,26,82
33,89,85,61,60,59,80,32
73,54,23,30,2,52,42,46
2,58,88,24,98,65,33,7
66,30,45,81,55,71,36,64
23,12,13,65,99,24,80,8
5,65,31,28,1,42,37,3
33,2,46,80,54,95,44,16
46,4,60,41,35,68,56,84
92,18,95,45,65,71,80,59
61,43,51,89,6,73,86,27
79,22,58,84,44,30,1,92
38,36,53,73,62,88,8,54
34,21,5,18,54,30,99,83
28,96,5,29,64,83,6,90
75,79,97,95,76,66,5,92
44,13,79,5,2,87,83,98
84,33,44,78,19,5,30,6
43,35,41,83,56,92,75,6
40,32,67,25,47,90,45,48
17,9,67,39,60,53,69,51
92,90,1,8,53,51,89,26
82,33,50,64,49,54,55,84
39,45,12,54,40,78,89,76
31,17,41,85,68,19,92,16
64,60,86,19,62,8,17,80
23,30,93,100,38,49,53,7
84,14,62,16,15,6,2,68
79,54,45,98,41,19,12,46
49,40,52,23,45,88,16,61
43,85,92,78,73,61,29,35
63,89,37,86,68,71,94,27
45,78,71,81,96,26,5,20
32,89,7,25,9,19,16,37
51,71,61,95,33,3,20,23
82,83,31,87,1,32,71,98
100,43,20,66,90,57,60,5
84,67,80,77,65,45,76,24
5,80,61,8,56,29,20,43
53,78,85,61,90,38,62,16
39,96,22,87,42,89,47,99
93,44,17,98,38,58,47,75
24,95,37,100,93,70,11,49
77,69,44,61,92,95,75,1
98,91,8,7,63,100,96,99
76,72,44,3,61,11,91,92
86,69,6,99,71,5,38,53
37,96,44,70,92,54,47,4
37,77,71,28,47,7,52,22
58,28,56,79,76,96,74,41
91,94,39,13,72,50,16,93
42,96,19,100,41,4,67,89
5,24,87,73,40,89,84,53
40,42,13,27,94,66,79,30
70,11,80,23,60,50,100,96
96,19,15,9,54,86,4,25
25,27,43,82,28,4,39,83
82,50,11,99,94,92,58,43
71,99,79,86,24,68,72,8
96,33,25,67,30,50,47,54
11,34,80,13,29,19,43,2
50,43,87,79,21,80,77,85
98,34,73,89,32,51,26,45
88,22,14,27,1,40,35,59
79,17,75,76,92,69,28,49
84,73,63,30,27,34,35,39
4,100,70,50,76,80,73,32
91,93,94,23,41,28,65,55
64,19,91,54,72,5,44,41
75,55,15,41,6,1,87,65
16,39,100,31,80,41,74,88
67,14,32,17,56,45,70,12
88,69,81,19,62,48,22,95
72,31,93,3,63,28,38,74
60,41,8,13,49,79,24,92
10,37,73,45,97,86,18,50
30,11,50,47,54,85,15,12
73,71,77,8,78,75,52,50
36,30,17,10,44,95,45,65
57,34,15,30,56,53,41,54
12,32,54,81,35,44,56,78
44,60,65,34,98,27,59,71
61,80,60,57,85,28,72,22
33,94,81,86,91,3,28,43
78,10,32,16,42,15,41,86
42,96,84,15,29,75,95,8
69,33,87,93,15,65,68,9
1,50,61,67,76,57,22,75
72,87,49,55,58,36,21,39
5,32,93,20,97,44,65,87
14,44,94,69,85,90,60,76
63,66,68,84,4,58,94,76
78,63,92,71,55,47,76,100
19,37,82,29,70,12,16,100
26,4,100,35,86,55,44,54
83,52,57,82,29,70,93,43
37,87,44,25,16,7,72,15
77,94,100,67,3,93,6,55
81,8,60,83,50,37,65,98
89,61,9,35,44,94,6,68
80,24,10,20,59,29,88,44
74,21,90,91,89,53,3,51
41,4,36,9,82,23,21,69
64,49,57,74,82,79,77,95
7,85,74,16,61,96,52,14
52,59,38,63,73,92,40,28
8,20,12,10,78,59,82,18
32,68,12,29,18,33,11,93
61,45,95,74,5,83,70,63
41,4,86,24,96,40,48,13
56,92,54,85,38,9,62,69
12,30,11,71,15,14,44,65
49,97,73,80,51,31,17,75
26,33,27,38,87,90,23,25
77,79,94,1,63,81,48,54
83,39,12,55,74,99,21,46
78,14,84,4,28,80,5,1
95,60,38,2,94,36,51,97
35,30,18,50,5,91,93,56
55,1,11,29,27,76,38,97
78,57,26,54,10,20,95,82
13,69,60,80,82,34,3,15
35,67,63,94,61,92,16,19
52,27,13,3,79,61,72,42
68,89,46,61,86,21,36,9
25,38,68,94,79,97,81,83
67,85,44,46,66,27,1,87
11,60,3,93,83,13,7,87
39,26,70,75,69,72,48,15
90,28,65,63,94,81,16,88
54,57,86,44,24,84,46,90
26,28,57,24,68,60,17,70
80,33,4,8,12,38,66,93
9,76,80,65,28,26,58,62
15,50,25,99,19,72,53,64
53,59,49,8,61,34,83,37
43,53,40,79,2,96,1,88
41,16,10,28,95,88,45,82
51,8,87,49,52,84,61,10
11,41,44,88,31,51,86,17
72,20,40,80,78,61,50,92
37,1,90,63,20,25,44,29
56,91,43,7,66,38,21,16
34,50,24,42,59,88,57,1
69,29,7,99,74,38,35,88
24,58,22,87,99,47,12,45
27,1,41,35,42,53,59,85
43,52,35,7,31,22,27,11
47,87,92,61,24,3,95,6
34,27,39,68,23,15,75,88
33,24,100,58,90,31,41,18
100,52,53,26,64,9,21,35
67,29,96,24,58,22,46,43
100,52,62,42,49,57,80,36
83,24,79,37,55,20,19,74
27,76,61,70,1,5,41,17
71,62,29,13,35,31,93,19
66,35,100,21,79,17,91,1
22,29,53,43,72,17,64,79
40,14,77,86,62,34,45,83
69,31,62,26,48,29,4,36
74,96,31,81,58,28,49,65
71,48,18,3,79,86,41,47
46,57,3,23,92,70,8,72
87,6,83,7,46,70,68,4
99,34,23,15,31,77,16,32
42,67,57,95,68,91,41,99
55,83,17,90,51,87,86,66
52,73,100,65,43,41,76,12
59,34,24,65,40,89,87,17
59,70,11,18,53,28,24,55
97,72,55,24,56,17,84,21
6,33,50,65,2,58,30,99
37,49,54,10,13,6,78,40
11,14,44,32,93,59,82,68
66,84,19,71,44,7,77,59
81,18,36,35,53,95,74,4
95,82,100,23,76,78,99,79
96,14,42,39,12,19,92,9
20,82,4,48,62,66,58,39
45,27,52,21,36,99,100,43
33,74,38,89,79,72,40,76
16,14,43,4,21,32,90,29
19,6,83,98,96,97,71,68
12,77,46,65,3,86,83,45
39,23,73,27,90,40,32,30
35,31,88,53,67,65,74,6
58,13,10,20,66,22,67,18
9,94,85,15,72,3,26,93
6,54,3,18,74,26,49,79
33,98,46,16,95,86,35,96
62,8,2,98,42,43,71,30
29,94,73,75,58,3,20,86
61,48,28,43,77,97,66,78
54,10,34,65,98,32,81,48
67,71,44,27,18,68,14,40
41,71,66,34,10,37,53,23
63,38,5,70,25,3,55,88
100,31,55,40,21,11,32,13
8,72,21,91,33,67,49,60
5,21,24,8,67,86,96,7
19,28,84,92,27,7,74,93
20,31,53,47,51,78,7,73
53,61,15,17,54,57,14,100
29,33,77,69,70,7,68,51
35,59,19,78,66,48,71,27
23,73,18,98,19,90,52,78
81,5,30,24,13,58,2,4
88,25,33,98,23,29,6,83
74,69,50,20,96,29,22,83
46,21,30,25,81,39,74,9
46,14,72,3,45,67,1,13
44,9,57,43,37,26,45,14
68,46,57,11,63,64,65,7
8,92,30,56,94,64,37,74
97,91,40,95,31,73,22,96
77,11,61,31,21,73,65,54
17,59,84,96,42,99,20,67
100,78,29,38,49,42,7,15
18,76,39,85,59,80,47,84
56,100,14,9,99,45,98,89
45,16,10,89,34,37,46,48
80,100,63,60,50,29,8,57
7,48,24,2,28,71,58,80
10,50,14,96,43,63,5,32
58,72,59,28,67,60,83,100
47,75,38,18,73,44,72,34
81,54,52,61,39,11,48,28
55,81,21,80,8,65,46,60
90,74,19,15,22,59,23,89
17,10,45,44,50,12,55,66
51,92,23,36,84,71,75,61
11,41,9,38,35,39,2,18
95,36,65,6,62,92,73,52
31,15,89,42,57,41,25,18
