"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
3,17,20,22,24,29,44,48,52,65,68,72,86,90,93,98
4,8,11,26,28,30,32,45,51,57,73,76,80,91,95,97
10,12,15,17,32,36,41,49,55,63,68,71,76,83,90,96
4,9,11,17,24,36,40,42,55,59,63,67,83,85,88,90
1,13,16,18,30,31,33,49,55,57,61,73,76,79,92,95
3,5,8,25,27,32,40,46,51,53,58,74,80,82,87,96
2,9,14,17,32,35,40,48,51,54,63,69,77,81,84,99
3,15,19,21,26,34,37,51,55,57,60,68,71,87,95,99
4,8,10,12,25,29,31,43,47,65,68,72,85,87,90,92
4,6,19,22,24,27,46,52,54,59,72,77,83,85,89,91
5,8,12,25,34,37,40,41,59,63,65,66,78,82,84,90
2,4,20,24,27,42,45,50,58,61,66,74,88,91,95,100
2,5,8,23,26,30,38,42,45,57,69,73,78,86,92,99
6,9,13,24,26,31,38,53,56,60,68,74,75,82,86,89
9,13,17,21,25,34,38,40,51,53,65,69,77,81,83,90
11,14,16,19,33,46,49,51,54,58,73,76,79,91,94,96
4,12,16,19,27,35,40,41,59,66,70,75,77,83,96,99
1,4,6,28,30,36,41,43,55,58,63,76,80,88,92,95
4,8,22,25,30,37,41,44,57,61,70,75,82,88,96,100
1,14,17,19,22,39,42,44,47,69,73,77,90,92,94,98
3,6,9,22,24,27,39,47,52,55,69,73,80,81,87,94
7,10,11,14,36,38,40,45,51,53,65,68,71,83,86,90
1,8,15,23,29,31,36,38,44,62,67,69,74,93,97,100
4,8,11,23,27,30,35,42,48,60,63,65,78,81,83,96
13,16,20,21,28,34,50,51,53,56,58,73,76,91,95,98
3,15,17,22,29,34,37,42,56,59,72,75,78,80,93,97
1,7,20,24,27,32,46,49,54,61,67,74,79,93,95,98
4,6,8,11,20,24,42,44,48,60,67,72,74,89,93,96
14,16,19,21,34,48,51,53,56,60,64,78,83,86,98,100
1,4,9,22,27,34,39,42,47,59,65,71,77,83,89,96
1,4,10,22,26,29,34,41,47,53,59,65,71,78,93,96
5,9,12,28,40,42,45,47,59,62,65,68,86,88,90,93
4,11,17,24,29,32,44,47,59,62,67,74,79,85,92,98
1,8,16,23,29,31,44,52,56,60,68,71,74,86,89,93
3,6,9,24,26,32,39,46,51,54,59,73,76,80,88,95
1,13,15,18,30,31,37,44,51,59,64,67,71,85,89,93
5,8,12,20,24,28,42,45,48,60,65,68,72,86,90,93
5,7,11,20,24,26,41,45,49,57,63,71,75,79,94,97
1,5,19,22,26,43,45,48,51,60,64,66,68,82,89,96
1,13,16,22,28,30,34,41,47,59,62,64,76,88,92,94
3,5,8,11,26,30,33,38,51,60,64,68,82,85,87,90
5,13,19,27,31,45,48,51,53,60,64,66,82,88,95,100
9,14,16,21,33,35,40,48,54,56,71,74,79,87,93,100
4,6,13,18,21,25,30,42,45,48,72,74,79,86,92,98
3,15,19,22,26,35,42,49,56,64,69,72,78,85,93,99
14,19,21,27,34,39,50,53,56,64,69,75,81,87,95,100
8,13,15,21,30,34,37,38,54,61,69,73,85,88,92,100
3,7,10,22,25,27,39,46,53,57,65,70,77,82,95,99
12,18,26,30,38,41,45,53,68,70,71,75,77,94,96,100
3,20,21,25,28,41,43,45,48,60,64,76,78,81,95,98
4,9,12,16,20,39,41,44,47,65,68,70,72,85,89,93
7,10,13,21,26,29,34,46,53,58,60,71,74,76,79,97
12,14,17,29,36,42,48,54,67,69,72,75,78,93,96,99
2,5,18,23,26,30,31,44,48,60,62,67,75,83,89,96
6,11,19,24,26,41,46,53,58,70,73,76,89,91,94,97
11,14,16,19,27,33,41,46,48,50,63,71,77,80,83,98
10,11,12,14,17,31,36,39,44,48,68,72,75,86,90,92
4,6,8,22,25,30,37,42,49,54,57,73,80,85,88,91
12,15,18,21,30,34,36,41,48,53,70,75,77,82,93,98
6,14,21,28,30,33,36,41,50,58,63,65,79,81,84,87
8,14,21,26,33,38,40,51,54,56,72,75,88,90,93,96
3,8,24,27,30,32,36,49,52,54,56,76,79,81,84,98
1,8,15,23,28,32,37,50,57,61,63,65,69,83,87,99
13,15,19,21,33,36,38,52,55,58,66,70,73,85,88,91
10,14,18,21,26,33,48,50,51,55,63,77,81,84,90,97
1,10,15,31,36,40,43,44,49,56,63,78,84,91,97,100
7,14,19,22,27,45,49,53,57,61,73,76,79,88,92,94
4,13,17,19,21,35,46,49,52,54,66,71,79,83,86,99
12,18,25,30,34,41,47,54,59,72,75,77,91,95,97,100
7,21,36,38,40,41,43,45,58,61,66,73,84,91,97,100
4,19,21,26,34,43,49,57,62,64,70,75,88,92,95,100
4,6,10,11,18,24,26,43,49,51,55,57,77,79,82,96
11,15,18,23,30,35,38,42,60,65,68,71,74,86,89,93
3,6,9,22,24,28,44,46,49,53,57,70,78,82,85,87
13,19,21,26,29,34,48,53,56,60,68,71,75,83,89,96
4,10,11,17,24,31,39,44,46,62,66,68,74,80,88,93
4,7,9,22,26,28,34,40,46,53,66,69,71,74,97,99
3,6,9,22,24,36,39,52,54,66,74,79,81,94,96,100
3,7,20,22,24,26,39,46,52,58,65,72,80,91,94,99
4,8,11,15,30,33,35,37,52,60,65,67,81,86,89,94
5,9,22,25,27,35,42,49,54,57,73,76,79,91,95,98
4,7,22,26,30,38,45,51,57,60,63,75,78,82,95,98
8,12,15,17,30,31,35,43,47,49,61,65,79,83,85,88
4,7,10,22,24,27,39,43,47,51,59,64,72,76,89,96
4,10,11,17,23,25,40,41,47,59,65,72,77,89,94,97
1,19,22,25,37,41,43,57,60,61,63,76,88,91,96,100
1,15,17,23,31,40,45,48,54,66,69,71,84,86,92,98
3,6,19,24,26,42,46,49,54,57,70,71,78,83,85,99
3,6,11,19,24,27,42,47,49,55,71,73,76,79,95,97
3,6,19,22,24,36,39,54,61,67,73,75,79,93,97,100
5,12,18,26,34,40,41,53,56,68,70,71,75,93,97,100
5,12,18,25,30,41,44,48,59,64,66,72,78,86,93,100
11,14,17,20,29,33,35,38,62,65,67,70,84,89,92,97
1,9,14,17,31,36,43,49,55,57,62,67,85,89,93,97
1,6,19,23,25,41,48,50,61,63,65,68,83,86,90,98
2,5,8,22,26,30,34,52,55,59,74,77,88,90,92,95
1,16,19,24,28,39,43,45,47,51,69,73,76,90,91,96
1,4,19,24,27,32,45,50,52,57,68,72,75,90,93,97
1,5,24,28,40,43,46,48,61,64,70,77,82,94,96,98
3,6,8,22,34,37,50,53,55,58,73,76,89,91,95,100
12,15,18,30,36,41,49,54,57,62,74,77,80,92,96,99
9,11,14,17,35,38,40,42,56,60,62,64,68,86,89,92
13,16,19,31,37,43,50,55,58,61,66,73,85,88,91,100
4,8,11,22,27,29,34,42,46,64,68,72,76,89,93,96
2,15,18,23,30,31,45,48,60,62,66,74,78,93,97,100
2,14,18,26,30,32,45,48,61,63,66,70,78,83,86,100
10,11,14,17,34,40,41,47,53,55,59,71,77,79,83,98
4,6,9,22,24,27,39,46,53,67,70,71,74,83,86,88
11,15,18,20,33,37,41,54,59,63,66,77,80,81,84,98
2,15,18,20,23,33,45,48,50,52,63,66,71,80,84,87
1,6,14,20,22,28,36,49,52,54,57,76,79,83,97,100
2,6,9,27,29,32,34,39,47,59,62,65,77,81,89,93
3,6,19,26,32,34,38,50,56,59,63,76,81,84,89,96
1,9,23,25,27,31,39,52,54,56,58,73,80,85,88,93
2,5,7,20,22,24,34,36,38,53,56,69,73,76,88,94
9,12,16,24,28,31,40,47,54,59,62,67,74,86,89,93
2,9,17,22,25,42,46,48,52,64,66,70,78,82,86,99
2,15,16,18,31,33,36,40,55,58,61,63,70,82,85,88
3,7,21,24,29,37,50,51,53,58,64,66,80,82,88,95
10,13,16,31,33,36,38,51,54,60,66,73,81,85,88,100
1,4,7,10,23,26,28,44,46,49,66,72,78,84,90,97
3,10,14,16,21,28,34,48,50,51,53,56,72,77,80,93
1,15,20,22,28,43,46,49,62,64,67,70,78,81,83,96
5,10,12,26,34,38,51,53,56,60,68,72,75,77,93,99
4,9,16,21,23,40,47,51,53,55,68,72,85,90,93,98
3,8,16,21,28,44,48,50,56,62,65,74,79,81,87,94
3,6,19,25,32,44,48,50,55,63,76,80,84,89,91,96
8,13,21,26,28,39,41,44,47,63,65,69,81,83,88,96
4,7,11,19,24,45,49,52,57,70,71,74,78,86,93,100
3,6,19,23,26,31,44,46,49,64,67,71,79,84,91,98
2,4,17,21,25,29,43,47,49,62,65,67,80,83,86,88
4,6,18,20,22,24,35,37,41,50,53,67,72,79,85,99
5,20,22,27,35,43,48,51,56,60,64,72,79,86,93,98
3,6,19,22,25,37,49,53,55,57,61,79,82,85,97,100
12,15,18,30,37,42,44,55,59,63,67,71,85,89,92,97
3,5,8,21,25,29,33,46,52,55,58,67,70,82,85,88
5,8,12,26,30,34,42,48,56,64,69,72,77,94,97,99
6,9,14,22,30,36,43,48,51,56,71,74,79,86,94,100
1,13,16,18,30,32,37,45,60,62,66,68,81,85,90,98
4,8,11,16,20,23,31,35,38,54,63,71,80,85,88,93
1,7,14,28,33,36,40,41,45,53,58,65,71,79,83,86
13,16,19,21,28,33,36,50,55,57,62,76,79,83,88,95
12,15,20,37,41,44,49,55,62,67,75,80,81,88,94,96
1,4,23,25,27,29,31,46,54,59,62,67,74,89,92,96
3,6,19,22,26,34,38,46,51,53,59,65,77,82,96,99
4,16,19,22,25,38,44,51,57,60,64,76,80,81,83,97
3,6,20,22,24,28,48,52,54,56,60,75,78,83,96,100
6,9,12,24,28,42,46,49,54,71,73,76,79,94,97,100
2,5,8,21,26,39,41,43,47,55,69,73,76,91,94,99
5,11,17,20,23,35,38,42,49,62,65,68,70,81,85,88
6,13,19,25,32,34,46,49,54,61,67,74,78,80,81,85
4,12,19,26,42,45,49,57,63,70,75,78,81,93,97,100
7,10,13,26,29,31,33,46,53,58,60,66,80,82,85,98
5,7,12,19,25,37,41,53,56,60,71,75,78,83,97,100
3,6,10,23,26,28,40,43,56,61,64,69,77,82,96,100
1,4,9,23,27,35,39,42,56,60,63,76,78,93,95,98
6,13,25,29,31,34,37,51,53,60,66,68,74,82,97,100
6,12,21,25,33,37,50,51,54,57,71,76,79,84,88,99
3,6,19,22,25,37,45,50,51,63,68,76,81,84,90,97
5,12,18,25,29,42,46,49,54,57,62,65,80,86,88,92
8,11,14,27,33,35,39,41,55,57,63,69,81,84,87,100
1,5,9,23,27,42,46,50,54,58,66,79,81,94,97,100
7,14,20,22,27,44,46,50,52,58,70,72,77,85,88,93
1,4,10,24,27,32,49,51,55,57,62,69,76,91,94,99
8,12,25,29,36,41,43,48,56,63,70,75,89,92,94,96
7,9,21,25,28,41,43,46,58,60,64,76,80,82,88,94
1,9,14,26,28,32,45,49,54,61,66,73,79,91,95,97
1,5,10,17,23,29,35,42,47,59,63,65,78,81,84,99
2,9,14,26,32,38,45,50,58,61,69,73,76,91,94,98
2,9,15,23,30,31,35,53,57,59,61,65,85,88,90,92
4,11,18,20,23,26,42,46,49,54,68,72,80,85,88,93
1,8,13,29,31,34,37,53,56,60,61,68,74,82,87,100
16,18,20,21,23,25,42,48,54,59,62,67,83,86,88,100
1,14,16,28,31,33,37,40,55,60,62,68,82,84,87,90
6,10,12,25,28,40,41,43,45,48,68,73,75,80,97,99
1,4,16,19,23,37,44,50,52,68,74,76,83,90,91,97
14,18,21,26,30,43,45,48,50,51,64,67,80,82,85,88
1,5,7,24,27,29,42,45,47,53,69,73,76,90,94,97
4,8,11,16,23,30,31,35,38,53,57,59,72,80,85,88
12,15,18,20,41,43,45,47,59,66,72,78,85,90,92,97
2,9,16,31,33,37,39,44,60,62,66,78,84,90,91,96
6,12,24,28,36,40,42,44,49,56,72,75,78,93,96,100
4,9,11,23,26,39,43,46,58,61,64,76,82,88,90,95
3,7,19,22,35,47,49,52,54,65,69,71,77,84,91,100
2,5,18,24,30,32,36,48,54,56,70,72,78,85,90,91
3,19,26,31,33,46,48,51,54,59,74,78,82,86,90,94
10,12,15,17,35,40,43,48,56,61,64,68,70,82,85,98
2,9,16,24,30,32,38,46,54,58,61,73,76,90,91,95
13,17,25,29,31,33,37,44,59,61,63,65,67,86,89,92
1,4,6,9,23,29,31,35,57,59,62,64,79,83,86,98
2,5,9,23,27,30,31,45,48,65,68,71,80,85,87,93
7,11,14,19,34,37,41,50,53,56,71,74,76,79,93,99
11,13,16,19,32,35,38,44,50,56,58,63,75,82,87,90
4,9,12,15,28,41,44,47,49,62,64,75,78,80,93,97
11,14,17,18,20,36,42,49,54,57,61,74,79,87,93,100
8,12,14,27,30,32,35,48,57,60,62,65,68,86,89,92
3,16,21,25,29,33,37,50,55,58,62,74,77,89,93,96
12,14,18,20,26,42,45,49,57,65,70,72,78,86,93,99
10,11,14,17,33,38,40,44,46,51,63,66,78,80,85,92
1,4,19,22,26,34,38,43,56,59,61,64,67,82,89,96
1,5,18,23,30,31,37,44,49,57,62,64,78,86,92,98
2,5,7,26,32,34,38,47,53,56,59,64,77,82,95,99
3,5,9,22,27,34,39,43,47,54,61,70,76,83,88,95
4,6,9,22,28,36,39,45,53,68,71,75,80,87,94,99
2,9,15,17,23,31,36,39,44,58,62,65,80,84,88,91
3,8,15,21,33,36,38,40,58,62,70,73,76,91,94,98
7,10,14,22,28,33,40,47,53,55,60,71,77,79,84,98
1,4,8,22,26,29,32,34,54,57,59,71,73,76,89,96
1,6,18,30,32,35,48,54,56,60,61,75,78,83,96,98
9,11,14,28,32,36,40,48,52,55,64,67,80,82,85,98
9,14,16,21,33,35,38,40,41,46,65,68,73,86,93,99
1,5,9,23,27,29,31,46,58,60,62,75,77,89,92,95
2,15,18,20,31,33,46,48,50,54,62,76,78,80,83,97
1,8,15,20,23,37,41,44,56,59,63,71,75,77,84,100
5,10,12,17,36,39,42,54,57,59,62,75,78,91,97,100
3,6,17,22,25,29,42,46,48,66,69,72,74,77,92,98
13,21,26,28,33,40,46,54,58,61,70,73,76,92,95,98
1,7,14,26,32,38,40,45,53,57,66,69,72,88,91,94
3,6,19,21,34,36,41,48,50,55,63,71,75,78,80,97
3,22,24,26,28,43,46,49,58,61,64,77,80,82,95,99
3,6,19,22,25,37,50,51,55,63,68,70,81,84,90,97
3,6,7,19,26,32,34,38,50,52,56,64,69,82,87,100
3,9,16,28,32,35,40,56,61,64,68,70,83,86,91,98
5,7,12,19,25,31,40,43,48,61,64,66,69,83,96,99
4,6,19,22,26,34,38,50,51,53,56,69,75,81,89,96
2,15,19,31,33,36,37,49,54,62,66,78,84,90,92,97
1,12,15,18,30,37,42,44,49,62,65,67,79,83,86,99
3,6,9,22,24,27,39,47,54,61,69,74,77,82,94,99
2,5,8,24,26,31,39,47,52,54,69,74,77,93,96,99
3,6,19,22,24,27,42,46,49,54,67,70,72,85,88,92
13,16,19,21,34,37,50,53,61,66,69,74,87,90,94,98
7,13,19,26,31,34,36,49,56,63,68,70,84,90,92,96
3,6,9,22,27,34,39,46,60,62,66,68,84,87,90,91
3,6,10,22,25,29,37,43,52,55,59,67,82,85,87,90
12,15,18,30,33,35,39,47,53,69,72,75,87,90,94,99
2,5,8,13,26,32,38,40,45,53,56,67,80,82,85,97
8,10,12,15,29,37,42,45,57,59,63,66,80,82,85,88
1,5,14,17,20,23,35,39,42,58,73,76,79,92,94,98
5,8,12,25,27,39,42,45,54,58,71,77,80,83,85,88
12,15,18,20,35,38,40,41,43,59,64,71,83,86,89,99
1,4,10,17,25,37,39,42,54,60,61,76,78,82,94,99
9,12,16,28,31,34,40,47,53,59,61,65,77,83,89,97
6,14,19,31,34,37,51,56,60,63,68,76,81,84,97,99
12,15,18,20,37,42,44,49,55,57,73,77,80,84,92,98
6,12,19,26,34,38,42,56,57,59,72,74,77,89,93,96
1,10,16,19,24,43,47,49,54,62,67,69,73,81,85,99
2,4,17,30,33,36,38,50,52,55,67,80,82,86,94,99
5,8,12,26,29,37,41,43,50,58,61,64,66,83,87,100
12,13,16,19,25,33,38,46,54,60,61,68,73,86,92,99
3,8,25,32,37,39,45,57,63,70,75,78,81,94,97,100
6,10,12,25,28,40,43,46,51,58,64,66,80,82,88,95
1,15,17,23,30,31,44,50,56,58,62,74,82,87,90,94
1,15,19,23,37,39,44,52,56,69,74,78,81,86,94,99
5,12,18,20,42,45,47,59,62,64,66,79,81,84,87,99
3,6,10,22,24,29,42,46,59,65,68,72,85,90,93,97
1,4,10,17,24,32,36,49,54,57,62,76,79,83,95,98
11,14,16,19,38,40,41,44,47,63,66,69,82,85,90,97
2,4,7,9,24,37,39,43,52,56,60,74,77,82,89,94
1,4,20,24,27,32,45,47,50,53,69,73,75,88,92,95
3,7,11,25,29,37,41,44,57,59,62,75,80,88,92,95
9,13,16,21,28,33,36,40,51,59,65,67,86,89,91,94
2,6,9,25,28,31,34,40,46,58,63,65,81,84,87,90
11,13,19,26,31,37,43,51,55,60,67,73,75,81,89,96
4,11,16,23,29,40,41,44,47,63,66,69,82,85,87,90
7,13,19,27,31,35,39,43,56,60,61,75,78,83,91,98
12,17,21,24,30,37,43,44,55,59,67,72,80,85,88,92
5,8,12,27,35,39,41,43,56,58,61,64,79,83,86,98
3,7,24,27,29,32,40,45,52,54,57,69,74,82,87,90
9,14,17,22,35,38,40,41,53,57,70,71,74,77,89,93
3,7,10,22,24,28,36,49,52,54,58,75,80,82,88,95
3,20,21,27,35,43,48,50,61,66,69,74,81,93,95,98
6,10,11,14,28,42,45,49,54,57,72,75,76,80,93,99
10,14,22,27,35,42,45,46,49,57,69,72,74,86,92,98
2,16,19,21,33,37,48,54,56,60,61,75,77,83,89,96
