"V1","V2","V3","V4","V5","V6","V7","V8"
35,41,42,70,79,82,96,98
35,45,47,60,80,82,91,93
19,23,24,28,59,69,88,97
2,9,14,18,26,29,59,98
2,10,13,35,44,61,68,80
2,20,39,41,51,62,74,91
4,7,10,42,53,62,71,76
27,37,53,62,79,81,90,95
1,20,29,33,38,41,47,82
3,6,9,10,25,39,80,98
13,15,52,65,69,78,86,89
34,51,66,70,79,89,96,99
5,16,31,39,44,58,84,89
26,27,32,40,63,77,82,89
2,18,25,29,30,44,46,92
13,30,35,45,56,64,81,96
21,56,63,76,80,95,96,98
19,22,32,50,63,64,86,98
5,15,26,31,32,89,94,97
12,33,41,47,74,83,84,93
13,31,43,45,67,74,81,93
16,25,26,38,52,63,73,86
3,11,14,18,37,47,48,72
3,7,12,14,27,35,36,65
10,55,58,72,76,87,99,100
28,39,50,52,54,55,60,88
18,25,28,46,47,52,53,77
9,15,36,60,70,78,80,83
21,23,44,57,65,86,88,99
1,24,43,44,56,57,61,89
18,25,45,56,65,74,93,99
7,9,19,41,43,54,90,94
12,25,30,31,37,41,42,97
1,4,29,32,45,48,66,97
9,47,49,50,54,91,95,97
14,18,28,40,46,55,60,78
8,22,35,43,47,48,62,72
3,21,37,55,57,60,65,84
1,4,29,35,42,72,83,97
15,18,22,24,47,63,93,100
15,18,27,37,42,75,77,89
27,35,37,52,58,83,91,97
7,15,20,22,41,45,62,84
28,34,38,39,40,45,57,70
3,5,14,61,72,77,97,100
6,30,32,40,41,45,87,99
14,44,78,80,87,88,92,95
4,7,12,48,59,75,80,94
9,14,50,51,63,65,70,81
2,13,14,22,24,31,94,96
2,22,27,38,62,69,73,95
5,15,18,21,61,78,79,93
9,15,19,36,40,43,52,61
27,31,33,35,55,86,87,94
1,3,10,69,74,77,88,95
3,10,28,36,56,76,92,98
1,21,25,26,37,38,49,93
2,5,10,23,29,53,60,69
18,33,37,38,44,61,87,97
19,23,63,66,68,72,74,87
9,17,22,43,52,69,72,76
3,22,32,35,50,57,63,82
2,4,7,58,59,73,74,89
1,30,33,47,77,80,82,94
21,23,45,65,67,82,84,95
11,13,37,58,71,74,79,98
6,9,20,36,39,51,71,77
2,38,48,51,52,55,88,92
27,29,38,51,65,81,89,99
46,49,52,63,64,65,74,95
13,22,27,46,85,89,90,93
12,16,23,28,39,41,65,66
15,29,39,41,75,85,87,89
6,27,28,31,40,70,71,98
20,37,43,47,65,70,77,88
10,17,47,64,75,80,85,92
14,23,26,31,34,60,90,96
16,17,28,63,64,68,92,100
21,29,35,43,55,75,84,94
28,35,58,75,78,81,83,100
6,9,12,63,66,80,90,91
1,23,35,57,69,76,77,88
1,29,44,54,60,61,64,72
2,3,46,51,72,75,85,89
39,66,77,78,79,86,90,98
4,8,28,33,52,59,76,98
24,47,48,52,55,65,80,97
4,15,17,35,52,53,75,98
20,36,51,60,61,63,92,93
7,20,27,28,29,31,43,50
23,30,62,72,74,78,89,91
16,49,51,64,66,75,93,97
13,16,51,75,83,93,95,96
14,23,28,33,34,36,47,54
5,7,41,73,78,90,93,96
5,7,15,39,46,57,78,93
22,52,53,69,71,80,86,96
6,17,19,44,61,71,76,80
6,13,24,52,60,61,71,75
3,20,32,63,70,76,96,100
13,31,34,42,48,50,71,91
28,35,40,42,57,90,91,92
5,49,53,69,73,90,94,99
1,5,11,14,36,61,62,90
4,10,28,34,43,74,86,94
3,8,21,57,63,68,79,89
6,7,8,40,48,72,76,79
6,8,14,22,34,40,49,60
9,27,31,63,64,67,70,81
3,22,28,54,61,64,72,81
3,8,15,39,57,61,63,64
13,29,32,33,38,48,56,68
15,39,41,50,54,61,65,74
1,15,47,57,58,85,89,92
45,65,69,71,73,75,77,82
29,55,67,68,73,79,86,99
1,21,28,33,35,62,77,92
17,22,27,55,57,74,82,93
9,29,31,42,64,65,67,97
14,26,36,38,77,90,95,97
13,38,50,51,52,65,86,87
3,10,33,41,61,67,74,77
14,32,38,72,77,79,81,96
18,26,29,35,39,47,85,98
4,21,56,59,63,64,88,99
12,47,60,68,73,81,92,96
25,31,40,47,59,74,76,78
3,5,22,28,37,41,54,98
21,41,55,72,73,77,95,96
23,28,32,33,39,47,56,88
3,7,9,14,31,45,92,93
22,37,42,52,60,63,64,100
4,14,16,65,68,71,84,93
6,10,13,17,28,68,81,90
19,23,36,52,53,67,86,98
1,9,12,17,31,34,38,78
3,4,7,14,37,43,48,88
11,22,56,62,69,76,78,80
23,44,45,53,59,60,69,83
16,36,44,48,54,64,65,74
9,14,23,29,69,88,96,97
16,31,37,62,65,72,77,98
5,11,13,32,42,45,52,86
32,42,43,44,45,50,80,95
36,50,51,60,63,65,69,95
1,6,12,48,51,52,55,64
33,54,58,64,68,77,83,85
25,28,30,41,51,52,59,83
1,21,23,28,43,57,78,83
6,50,52,60,64,78,83,88
13,14,25,39,46,48,52,80
6,28,34,54,62,72,74,91
2,9,13,19,75,89,94,97
5,6,25,36,42,45,62,65
10,32,38,51,68,70,83,95
10,17,37,39,62,69,74,100
32,35,63,80,81,86,92,94
15,42,49,69,75,76,94,97
3,17,36,47,53,74,88,89
9,10,11,17,20,35,61,100
12,17,71,72,74,91,96,98
7,10,38,44,48,73,90,96
16,22,24,36,55,73,86,94
1,23,41,45,47,64,70,99
4,19,58,67,71,85,91,97
3,36,42,45,58,59,75,86
16,17,26,39,41,64,70,86
26,29,30,40,48,78,90,96
23,47,66,79,82,84,89,97
1,20,21,24,40,50,92,100
54,55,75,77,80,83,85,97
2,3,25,26,36,38,85,96
1,17,34,48,52,53,73,76
2,10,12,16,38,82,91,100
2,3,5,15,31,42,65,68
1,29,43,45,47,66,80,81
8,20,21,36,45,53,59,60
1,6,7,47,48,52,57,80
14,21,37,40,72,80,92,98
9,17,22,31,32,54,66,77
12,35,37,43,49,83,87,91
14,34,57,82,84,94,96,100
3,4,8,10,32,39,81,85
4,14,42,48,56,62,65,92
22,28,49,58,64,67,84,92
5,15,40,46,47,53,57,98
4,21,35,53,56,67,68,79
4,6,20,29,51,69,75,85
3,11,15,19,20,58,72,76
1,2,4,7,48,58,62,97
6,19,32,34,41,60,76,93
28,43,46,50,61,89,91,93
2,6,8,15,36,59,64,74
8,9,10,34,40,66,75,85
10,29,35,36,53,69,86,97
4,19,29,61,65,68,71,93
9,12,25,45,51,90,91,94
24,32,33,54,58,72,86,97
5,7,22,27,31,47,70,93
10,21,28,38,52,65,67,80
39,49,51,52,53,64,67,85
5,10,32,51,68,77,92,99
22,56,57,61,71,78,84,85
4,9,23,51,61,63,79,83
5,6,25,27,39,52,86,89
42,51,58,64,81,91,95,97
13,29,47,54,55,59,78,95
7,13,16,24,29,37,88,91
7,10,20,38,50,59,80,92
10,23,37,38,53,69,93,100
8,35,40,57,61,63,96,98
2,8,11,31,38,66,79,98
8,15,63,67,68,72,86,87
25,33,48,49,62,70,84,90
7,14,24,40,43,45,80,91
12,17,20,39,41,47,48,63
14,23,31,41,62,85,96,98
6,7,19,36,51,60,76,93
3,9,15,19,39,42,45,81
15,18,22,37,70,74,81,97
5,6,12,17,18,37,75,81
3,31,48,59,76,78,83,91
36,37,44,66,79,81,83,92
11,12,20,27,47,57,63,85
3,33,48,51,73,75,95,98
7,8,10,39,41,51,74,90
11,17,27,28,31,38,55,90
6,9,16,50,52,59,71,73
30,44,50,54,65,71,78,81
6,27,40,48,57,76,77,98
21,35,43,44,54,67,68,70
23,26,30,40,41,63,95,98
21,59,62,66,82,83,94,97
14,22,73,77,81,87,97,99
10,27,50,56,66,69,85,96
19,20,28,34,44,50,63,79
10,15,20,35,54,63,75,94
18,30,32,53,54,55,68,70
3,4,16,28,54,56,64,81
12,30,31,45,63,75,81,90
9,15,21,34,59,72,93,97
16,25,48,52,53,80,89,94
1,3,13,19,32,38,53,95
1,3,28,31,61,74,77,91
4,10,24,34,40,43,94,99
24,25,43,54,58,65,80,82
2,7,30,35,45,52,68,92
6,10,24,32,42,75,88,93
8,26,59,64,69,80,86,95
8,13,21,25,35,43,78,95
12,42,43,60,66,73,75,86
11,28,47,50,57,63,74,81
32,48,58,59,72,76,79,89
1,3,13,16,24,45,63,76
41,51,53,62,68,71,76,87
12,23,37,46,53,61,66,100
16,17,24,46,77,78,80,99
28,40,73,87,94,96,97,98
7,8,13,25,43,57,60,82
5,11,18,54,69,71,86,94
1,8,13,51,62,81,83,95
7,24,37,62,75,88,90,92
6,9,27,41,42,56,67,84
42,47,54,59,67,70,78,85
14,34,75,82,87,88,94,96
11,18,50,61,67,70,73,76
3,16,35,43,45,57,91,95
7,11,22,42,49,52,60,86
26,40,42,53,57,67,74,95
3,14,47,49,50,53,74,82
15,24,34,38,40,57,65,92
8,29,48,57,63,95,98,100
11,27,37,46,47,77,85,100
21,29,31,74,78,80,89,94
10,16,55,65,73,76,93,96
3,34,63,68,73,80,87,99
12,15,25,31,45,48,75,77
14,19,26,28,40,72,81,97
6,29,30,33,36,42,55,71
5,6,17,20,21,30,45,80
6,8,22,23,25,60,66,100
2,7,18,39,62,64,73,99
31,33,49,52,67,86,92,99
8,21,35,37,78,81,88,96
4,5,34,43,62,64,79,99
4,5,16,24,39,41,88,93
22,32,33,36,53,54,56,76
6,10,23,49,71,86,87,100
3,11,13,26,67,75,82,87
22,69,70,71,80,84,86,99
10,38,39,50,77,80,87,89
9,10,18,23,43,56,71,81
8,11,12,19,28,47,51,64
19,26,42,44,50,64,96,99
5,16,17,29,34,54,59,63
11,15,32,49,62,81,89,97
48,50,59,62,74,79,84,90
4,6,20,22,29,35,38,51
11,27,30,32,35,77,79,90
10,20,39,44,50,54,60,69
6,24,32,42,51,59,82,94
6,23,26,32,56,57,71,89
32,45,55,70,75,89,95,96
3,5,19,33,36,67,82,87
36,43,58,66,72,84,85,90
3,6,14,34,45,77,79,87
8,18,34,47,52,60,72,91
13,20,21,25,46,62,63,95
1,12,20,23,24,31,37,46
3,21,25,27,38,49,65,86
19,39,43,57,61,76,77,90
8,24,27,47,57,79,89,97
20,48,54,55,58,72,75,96
5,12,21,49,57,65,67,92
34,39,44,48,49,56,80,90
2,5,8,13,31,39,68,83
13,47,58,67,82,85,91,96
23,32,33,35,54,59,86,90
6,8,19,30,55,71,80,85
16,19,31,36,39,58,66,76
14,17,25,28,30,54,79,96
2,10,15,50,53,54,74,83
1,7,8,21,36,64,95,97
18,24,34,45,56,68,87,97
2,11,15,19,38,56,57,61
1,20,29,36,45,61,74,81
7,9,33,40,57,59,74,90
5,11,42,44,49,57,87,95
5,18,61,65,68,77,87,89
13,24,26,32,49,58,86,91
26,30,36,48,64,71,77,97
3,26,42,44,60,67,91,96
6,34,40,51,71,72,75,82
3,27,32,35,70,85,91,100
26,44,54,56,71,86,89,97
6,27,36,47,52,56,59,83
3,13,15,26,30,34,48,53
9,42,45,54,58,61,65,95
4,9,10,29,38,89,90,96
9,11,24,34,45,52,57,79
2,14,54,55,63,70,79,86
2,26,31,40,60,61,84,97
3,4,10,15,29,37,97,98
3,31,63,75,77,83,85,90
1,8,27,64,65,69,98,99
2,39,42,43,57,72,74,93
3,9,16,34,68,72,74,80
6,16,20,56,59,75,85,93
5,19,32,41,63,90,94,96
8,13,20,51,65,76,84,85
3,4,17,61,66,68,80,91
17,21,31,60,66,68,93,98
1,4,7,28,32,62,76,78
4,48,50,55,62,65,86,92
12,16,22,23,38,46,71,84
18,28,37,43,64,77,78,98
2,46,54,56,59,74,97,99
3,16,22,33,34,43,51,71
3,18,27,42,43,60,83,93
22,36,45,60,61,71,80,93
6,8,16,28,30,45,62,68
15,22,46,47,48,51,53,77
18,23,55,60,62,75,92,99
4,14,15,21,22,38,52,92
17,35,39,69,78,79,80,89
8,20,29,57,66,72,75,78
8,11,15,27,31,56,83,86
1,24,37,47,57,65,88,93
13,31,40,43,58,74,81,90
20,24,33,36,43,59,77,82
24,25,44,46,57,58,60,65
6,12,20,21,39,75,95,100
2,4,17,26,38,39,48,98
13,15,27,46,47,64,70,77
1,17,35,61,77,86,88,92
2,4,8,9,29,79,81,99
3,15,31,39,47,60,75,91
5,7,13,21,40,43,48,79
24,27,30,40,59,61,84,89
14,21,35,54,77,79,94,97
14,29,36,38,42,84,85,92
7,11,16,30,44,68,73,80
2,11,25,29,31,41,74,75
14,32,40,54,76,80,91,96
6,17,20,44,54,55,72,82
21,34,40,50,54,63,75,76
24,65,69,78,86,90,93,100
1,16,35,50,53,57,82,89
5,12,16,26,59,80,89,94
6,24,49,57,81,88,89,94
9,16,27,29,44,51,53,76
20,41,69,73,78,79,93,95
20,27,35,36,58,68,78,87
30,43,50,54,70,74,78,83
1,23,36,43,44,76,81,90
25,30,50,52,59,72,90,91
4,19,21,34,37,59,66,93
6,8,12,49,55,74,79,88
13,16,30,46,56,64,65,78
11,17,19,37,61,74,88,99
7,21,39,48,50,68,70,73
9,15,19,21,57,58,61,96
2,12,36,43,50,64,65,74
2,15,25,31,50,60,78,91
9,10,13,38,43,44,54,61
7,17,26,37,49,70,71,96
15,22,34,38,56,61,72,73
8,21,37,39,47,57,79,89
3,10,21,22,41,48,70,98
7,36,50,53,54,74,86,87
7,11,15,58,60,84,88,94
4,5,32,70,75,77,80,91
36,46,52,81,84,85,90,97
6,8,36,46,52,60,61,74
5,16,29,30,53,55,57,79
5,7,18,33,42,68,70,100
12,16,24,31,45,59,79,83
3,6,28,36,46,47,55,74
25,60,63,68,76,77,79,100
2,9,17,32,45,54,61,92
22,31,36,40,43,74,90,94
3,6,38,45,48,71,75,87
6,12,48,66,73,80,81,94
13,28,39,55,58,81,85,97
47,51,53,61,62,71,72,99
30,31,39,55,70,79,80,85
18,25,26,28,29,39,73,95
12,13,21,22,46,58,66,81
27,34,38,50,56,57,95,97
10,14,18,39,40,42,82,96
1,9,21,36,71,78,89,93
22,28,29,55,71,72,80,87
2,4,8,28,32,46,60,91
25,27,70,74,75,84,94,96
2,4,10,35,43,48,56,77
2,9,10,39,54,56,58,83
10,21,27,31,48,56,61,94
1,19,35,40,49,56,69,97
3,4,15,17,24,63,79,87
4,10,14,19,40,41,42,76
4,42,53,56,60,67,74,80
11,16,19,44,57,76,83,93
8,11,19,30,32,35,41,89
3,21,31,41,71,74,79,91
2,30,45,51,65,70,89,95
26,28,44,65,69,73,89,94
11,12,21,37,51,67,71,78
14,15,21,36,37,55,56,63
5,13,17,28,31,61,79,97
6,9,12,38,47,50,71,73
2,7,57,59,65,73,76,77
3,14,38,50,57,67,68,92
11,16,24,33,51,55,60,62
1,9,12,23,34,36,53,64
6,23,28,41,56,67,76,100
13,19,48,58,59,61,78,83
1,4,20,26,60,86,90,93
23,41,55,67,68,76,84,91
5,15,16,39,52,58,91,100
1,8,63,67,74,88,98,100
4,5,6,15,20,21,40,59
13,17,19,47,74,77,83,91
39,50,62,67,79,86,99,100
37,42,49,70,71,73,79,83
7,15,22,33,35,57,86,94
8,22,28,38,42,47,63,73
15,17,26,61,63,82,98,100
23,29,66,67,75,85,92,100
3,9,12,39,57,66,98,100
12,13,20,27,28,30,79,97
1,20,26,45,52,69,90,99
4,10,12,14,38,44,53,98
1,4,7,9,16,26,29,71
9,22,34,55,57,62,78,95
10,16,36,44,48,82,89,92
6,32,37,40,49,67,73,84
7,22,23,31,39,62,71,89
15,26,41,58,59,64,73,87
16,17,35,48,49,59,65,83
1,6,18,34,40,78,85,89
7,10,15,25,51,58,65,72
1,5,29,30,36,47,84,99
5,33,42,43,45,57,70,82
15,23,45,48,51,64,65,98
6,23,36,44,59,71,74,81
5,15,19,22,47,57,81,93
9,12,16,49,64,80,96,99
8,12,21,28,53,76,78,88
14,29,42,51,59,70,74,78
9,41,50,65,69,76,88,97
13,34,52,64,66,75,81,96
1,24,26,40,55,67,80,82
10,25,31,37,47,50,63,76
48,64,67,73,75,77,87,92
32,41,43,45,48,50,52,81
9,16,27,50,62,79,90,96
7,8,23,31,46,60,92,98
3,19,34,43,50,60,75,76
15,30,41,45,55,58,63,68
2,24,26,40,57,64,73,97
1,9,13,32,45,51,62,76
7,8,21,31,38,43,91,93
17,24,37,46,49,59,61,77
3,5,17,28,61,63,65,100
6,11,27,49,62,67,81,95
3,5,13,14,15,59,83,88
3,11,32,48,63,73,80,81
8,14,18,36,45,79,81,85
4,6,32,38,39,56,58,90
7,8,45,57,59,76,78,87
16,29,34,35,41,45,63,84
4,7,23,43,64,65,77,82
8,9,18,33,62,71,98,100
3,21,38,53,57,67,72,82
4,8,14,22,60,82,89,96
14,19,27,30,56,61,91,100
9,17,31,33,41,64,90,92
24,30,43,45,50,70,84,87
16,35,55,68,70,78,88,90
11,15,16,45,49,58,60,83
9,12,13,32,37,71,88,97
19,49,51,52,55,64,68,74
13,33,37,58,64,69,84,99
7,20,41,45,48,51,75,94
5,21,43,46,59,72,89,94
25,42,54,70,71,82,88,92
9,25,26,38,40,49,59,88
2,12,36,60,67,91,92,95
1,4,15,43,62,63,85,98
4,6,17,20,28,39,76,88
8,13,31,33,34,35,82,86
11,12,40,47,51,65,78,85
2,10,11,24,32,56,72,82
15,17,31,37,62,65,79,89
16,18,30,53,62,71,76,88
13,31,37,64,70,79,85,88
4,7,19,26,30,81,85,93
4,9,11,52,54,56,81,90
6,9,21,29,65,81,99,100
6,19,20,21,24,36,44,82
9,16,19,45,51,76,77,92
4,34,52,60,75,80,90,95
14,19,22,42,63,72,74,94
17,28,30,34,49,51,53,66
9,55,71,80,84,91,93,97
9,29,43,44,45,55,66,68
6,9,14,31,42,47,56,72
6,13,29,34,47,84,86,95
4,14,30,56,78,82,83,96
14,21,24,27,49,55,58,91
3,5,28,34,54,65,90,92
6,46,55,68,74,85,93,94
12,26,37,38,52,57,69,92
25,30,51,52,54,56,59,83
7,17,19,24,27,44,51,96
2,17,20,38,45,84,86,97
19,45,51,55,76,77,79,90
52,55,57,59,69,72,76,86
7,13,21,22,29,78,86,89
3,4,9,24,25,26,90,94
10,34,44,47,59,85,94,100
5,6,8,10,21,34,49,62
1,4,21,25,29,33,50,66
9,25,44,75,76,87,96,100
10,12,53,76,81,82,83,100
22,27,32,42,48,53,82,93
3,8,30,57,61,64,65,75
46,61,78,86,90,92,94,99
10,18,28,56,59,83,86,87
11,21,27,38,44,48,71,75
25,38,49,58,80,86,96,99
2,11,13,18,40,67,74,97
19,28,34,37,52,55,57,96
11,12,20,42,46,51,74,94
11,17,18,19,20,25,87,95
17,34,36,43,61,68,71,100
15,31,44,47,79,89,94,97
15,22,38,44,53,73,83,90
2,24,27,61,70,73,79,92
2,17,37,45,51,53,66,89
32,37,59,64,70,91,94,98
9,13,15,20,21,52,63,100
3,30,67,68,73,87,96,99
13,16,31,33,40,43,89,99
7,9,12,15,16,26,79,84
3,31,34,35,45,60,61,96
5,10,21,32,39,40,48,63
2,26,44,51,61,68,71,82
6,14,18,29,32,48,54,91
16,54,57,60,71,75,89,94
6,20,25,27,40,41,66,77
13,14,37,43,46,55,58,95
1,3,11,18,19,21,60,83
2,3,42,60,64,78,80,91
2,9,11,24,31,52,83,91
10,42,48,49,56,71,83,100
3,51,55,58,78,88,90,96
34,54,57,61,78,85,92,94
9,41,43,44,55,56,64,78
15,36,37,44,45,79,94,98
15,19,27,38,40,43,47,79
26,36,60,70,77,84,95,98
2,3,33,39,49,64,84,85
31,41,43,56,61,66,75,98
18,20,34,40,49,53,85,90
5,14,23,55,57,63,79,84
9,32,33,49,54,74,81,93
11,23,25,48,72,73,77,89
21,35,45,49,53,67,94,97
35,69,73,78,83,84,91,94
38,39,42,62,73,83,91,95
17,29,34,46,54,68,85,96
3,5,31,39,53,55,56,79
1,10,15,32,57,58,60,88
10,18,20,42,70,96,99,100
20,23,27,35,62,71,75,96
1,4,29,38,67,84,96,98
19,21,27,28,37,40,63,64
6,18,22,33,35,44,81,82
13,20,21,48,73,76,77,79
27,28,31,38,39,42,49,62
18,20,21,66,73,86,94,97
29,31,37,39,41,67,71,94
13,21,34,44,50,78,92,99
17,20,29,33,69,75,84,95
12,19,23,28,36,79,81,98
10,13,59,66,69,73,94,99
20,26,35,40,47,53,57,59
12,16,38,40,41,59,97,99
3,10,32,41,56,66,79,82
1,15,42,51,56,62,73,97
33,39,47,70,73,76,86,88
19,20,22,25,49,56,63,85
21,40,46,65,66,80,88,99
8,21,22,44,45,57,69,76
2,52,63,68,71,73,80,85
2,11,14,15,26,50,56,72
10,19,47,58,81,96,99,100
9,32,46,52,57,66,68,87
1,56,61,64,94,96,99,100
7,16,23,26,67,73,79,82
15,52,65,69,82,84,89,96
9,15,31,47,55,72,93,96
5,9,26,72,80,89,90,93
8,34,37,57,65,75,76,87
20,21,28,41,50,52,59,78
11,19,22,35,49,58,64,69
2,20,36,52,72,91,95,97
1,3,11,47,57,77,81,83
2,27,46,64,70,94,99,100
12,23,61,72,76,91,95,98
7,23,29,37,57,64,78,96
4,6,10,12,28,34,55,86
7,11,35,36,48,83,93,97
10,69,70,71,76,77,84,96
4,16,37,62,64,74,80,95
16,22,45,56,62,67,85,97
19,23,37,59,67,74,90,91
18,23,48,55,62,66,68,97
33,39,41,42,45,70,71,99
5,17,37,39,41,61,67,73
24,26,37,50,63,72,84,98
1,5,7,11,31,45,47,58
4,5,43,44,46,52,68,98
8,11,29,32,35,49,80,90
8,12,37,42,69,72,84,96
3,36,42,47,48,54,65,68
11,25,35,37,42,45,70,73
5,12,19,22,40,43,80,81
34,36,38,46,62,78,79,82
6,45,47,48,59,70,80,98
7,10,40,46,75,84,87,95
8,11,15,16,54,72,81,86
10,16,34,41,50,52,54,85
5,33,44,47,68,95,98,100
3,24,33,41,42,54,89,96
5,11,25,28,29,41,73,87
14,31,48,53,55,77,79,86
35,39,40,47,57,60,73,91
1,13,24,25,45,60,62,91
3,34,39,49,66,73,85,91
7,31,56,64,78,82,87,96
9,18,55,56,82,88,90,91
3,4,6,31,32,71,75,77
5,15,18,46,47,70,78,81
18,27,29,34,42,48,65,66
21,50,59,63,80,83,88,99
22,56,61,71,74,78,84,90
1,21,23,31,56,60,65,83
6,12,15,46,47,48,57,64
4,8,9,12,22,34,38,92
2,27,32,36,40,56,86,96
19,29,45,51,63,66,67,87
32,39,41,51,74,90,93,99
2,13,22,35,54,56,78,99
3,10,16,37,54,58,63,89
2,17,52,59,69,72,86,95
27,35,41,48,50,59,69,91
8,9,31,61,63,65,76,93
36,39,42,48,58,83,86,88
2,3,37,46,57,59,66,88
1,2,9,24,58,80,83,88
1,6,57,60,61,62,90,94
1,15,26,35,43,44,52,84
7,9,23,41,57,58,71,78
3,4,10,11,28,75,87,95
10,18,24,65,67,75,81,94
12,23,30,36,43,74,83,88
5,15,16,37,40,57,79,88
22,34,38,54,66,92,94,100
5,12,15,23,26,51,73,89
4,22,46,47,68,74,77,78
3,6,21,28,35,36,46,67
50,53,55,59,78,84,85,90
6,12,23,32,64,82,88,96
12,16,28,54,65,71,80,93
22,25,32,37,44,48,49,50
17,21,43,52,71,78,80,82
18,39,42,46,50,58,86,99
13,26,35,44,59,67,93,95
29,34,53,55,66,86,88,100
12,16,17,22,37,43,72,89
6,9,14,29,44,47,49,88
12,30,36,45,50,61,63,95
15,31,39,42,70,72,83,97
13,23,28,32,38,73,90,96
7,10,15,17,30,41,57,63
21,23,24,26,72,77,83,97
17,25,27,53,54,55,66,90
4,7,35,39,44,78,94,95
4,48,52,68,74,87,97,98
24,43,49,50,64,75,81,88
6,13,19,32,33,44,74,76
20,40,60,61,68,77,84,88
19,28,47,71,80,83,91,93
4,7,17,21,33,40,68,85
11,42,51,52,78,86,98,99
7,18,38,45,48,58,59,63
1,4,53,61,62,66,78,87
3,5,10,14,68,73,80,86
26,34,48,54,64,70,77,96
13,14,25,56,79,88,94,99
22,31,45,55,56,66,82,90
8,29,35,41,47,54,89,92
10,19,39,55,57,82,85,93
