Method,Density,Moran,Voronoi
K-Means (33_projection),0.1357744343825488,-0.3854955397219417,0.6106418993309128
K-Means (33_distance_0),-0.1049914837782182,-0.4124132642712707,0.5575911888069126
K-Means (33_angel_0),-0.1784306860747966,-0.1379055399819242,0.5100281367791482
K-Means (22_lexico),0.1826795633923308,-0.4214636152117625,0.3413173400101978
K-Means (22_random),0.0462234964192082,-0.3637664186342782,0.3889494239802518
K-Means (22_projection),0.1055349015570338,-0.2907533026784079,0.4695948414428773
K-Means (22_distance_0),0.3095863005594976,-0.3649666770401584,0.5337048368119606
K-Means (22_angel_0),0.3893111853372135,-0.3808941077059896,0.5503672993430628
K-Means (33_lexico),-0.0710841549381417,-0.490267251235388,0.4005023288625625
K-Means (33_random),-0.2045269432410834,-0.3682494166779659,0.3951452290932394
K-Means (33_projection),0.1572649331754224,-0.466030437565482,0.329414943384776
K-Means (33_distance_0),0.0754682699650293,-0.2307965455862488,0.6635354505056139
K-Means (33_angel_0),0.2419350899212881,-0.3783135279331985,0.2904059892427682
K-Means (22_lexico),0.0603090080403142,-0.3103307731150156,0.6255021852339968
K-Means (22_random),-0.1585651768817672,-0.3173745498910671,0.431079417773227
K-Means (22_projection),0.3095863005594976,-0.3649666770401584,0.5337048368119606
K-Means (22_distance_0),-0.2620147927240042,-0.3703437031021985,0.3890371064408229
K-Means (22_angel_0),0.2781170038568859,-0.4063325206691059,0.2866799734325945
K-Means (33_lexico),0.1462668313539365,-0.4443021174659186,0.3391175875196567
K-Means (33_random),0.0321020542168251,-0.3487592244414444,0.2995415778815908
K-Means (33_projection),0.0321020542168251,-0.3487592244414444,0.2995415778815908
K-Means (33_distance_0),0.2337365248794135,-0.2249190188099323,0.6298910232439112
K-Means (33_angel_0),-0.2292961666505867,-0.3432706038958454,0.4195043557861156
K-Means (22_lexico),-0.1992867238545003,-0.3486227553498847,0.3625269628053498
K-Means (22_random),0.1722068801569303,-0.3380681172390613,0.4120386111809205
K-Means (22_projection),0.0117591020921121,-0.2676888273718232,0.4595709538644367
K-Means (22_distance_0),0.1187236748781123,-0.3587287653335712,0.4088077686517284
K-Means (22_angel_0),0.2669062623558469,-0.168347089900079,0.5323805298857562
K-Means (33_lexico),-0.0951636057728657,-0.2982608190306727,0.50478635882803
K-Means (33_random),-0.1699444051262994,-0.3273268353539891,0.4502498858839937
K-Means (33_projection),0.1357744343825488,-0.3854955397219417,0.6106418993309128
K-Means (33_distance_0),0.2337365248794135,-0.2249190188099323,0.6298910232439112
K-Means (33_angel_0),0.1907392420947594,-0.336122782243679,0.3147965063933058
K-Means (22_lexico),-0.2161927362957988,-0.3616588191227688,0.4333429062782757
K-Means (22_random),-0.1478315926562324,-0.5151221963699285,0.3130306216570537
K-Means (22_projection),0.0377646159078758,-0.3149703941743558,0.3826204056869319
K-Means (22_distance_0),0.1172611347529628,-0.4542567625794969,0.3524671247698199
K-Means (22_angel_0),0.2962175362562502,-0.2836111973883395,0.560787585446178
K-Means (33_lexico),0.4489045569706286,-0.2981423969999744,0.4273777927831716
K-Means (33_random),-0.4300418540762223,-0.1758706068325455,0.4646904382380727
K-Means (33_projection),-0.2716569839687087,-0.3889807697994913,0.4181846510082319
K-Means (33_distance_0),0.0321020542168251,-0.3487592244414444,0.2995415778815908
K-Means (33_angel_0),0.2861068569255854,-0.2550961726115087,0.5962737976855416
K-Means (33_lexico),0.08709972226491,-0.3044204561698653,0.593870636281297
K-Means (33_random),0.3553502442547673,-0.2924589356992954,0.6855114498302649
K-Means (33_projection),0.2823292844550989,-0.3624623234754167,0.3564348758710962
K-Means (33_distance_0),0.3579633581070528,-0.3178137832358194,0.6335176332509577
K-Means (33_angel_0),0.2419350899212881,-0.3783135279331985,0.2904059892427682
K-Means (22_lexico),-0.0613039374355497,-0.2441112790789405,0.3926728104971672
K-Means (22_random),0.0691106761640583,-0.2850699269618341,0.4754975759673379
K-Means (22_projection),-0.2133654977830306,-0.308774537523039,0.4534106750955305
K-Means (22_distance_0),-0.1208200993122624,-0.3140260735771158,0.3101736530587125
K-Means (22_angel_0),-0.3240287066036591,-0.2454341900821705,0.3515117764625877
K-Means (33_lexico),-0.2658545217879913,-0.3027713948841177,0.4977124454139069
K-Means (33_random),-0.2912686825611837,-0.3988452780423556,0.363134287687522
K-Means (33_projection),-0.3342854468223671,-0.380385230915359,0.4381013611304473
K-Means (33_distance_0),0.0754682699650293,-0.2307965455862488,0.6635354505056139
K-Means (33_angel_0),-0.2400945342834156,-0.3865103412619619,0.4634358849063145
K-Means (22_lexico),0.1242843205163023,-0.3246813573992838,0.4166364077211549
K-Means (22_random),0.2687039609095445,-0.1822435418273661,0.5263291336278189
K-Means (22_projection),-0.2301546058932571,-0.3726779962499644,0.389063959900061
K-Means (22_distance_0),-0.1607265566371539,-0.1589065251401272,0.4890501815729945
K-Means (22_angel_0),-0.1556133773245189,-0.2898821439062432,0.482242571290366
K-Means (33_lexico),0.0343903924452667,-0.2583388028716498,0.4683247702917631
K-Means (33_random),-0.1259416526617282,-0.2553607396684319,0.3978596496454215
K-Means (33_projection),0.1741367736460414,-0.2145471428642148,0.5124020221021179
K-Means (33_distance_0),0.1485733999360096,-0.2675822543601265,0.4789157622118137
K-Means (33_angel_0),-0.3342854468223671,-0.380385230915359,0.4381013611304473
K-Means (22_lexico),-0.0812003107770723,-0.223946367873853,0.4590165034413343
K-Means (22_random),0.0692361559158308,-0.3239025931720009,0.371638133682157
K-Means (22_projection),-0.0989538570024222,-0.5333964609104405,0.2213412831731706
K-Means (22_distance_0),-0.2361612377020437,-0.4410860821566694,0.391576646237313
K-Means (22_angel_0),-0.3904610890143459,-0.2865005957546322,0.4061459282355174
K-Means (22_lexico),-0.0613039374355497,-0.2441112790789405,0.3926728104971672
K-Means (22_random),0.1258908993802522,-0.4731003513271132,0.3405987603353466
K-Means (22_projection),0.0364552862781119,-0.5001716401492329,0.5098902691931
K-Means (22_distance_0),0.2043733484568095,-0.4065624678853683,0.2298414785882353
K-Means (22_angel_0),-0.1556133773245189,-0.2898821439062432,0.482242571290366
K-Means (33_lexico),0.1957889312999379,-0.3816886664253247,0.1979077086310915
K-Means (33_random),-0.2849501053075323,-0.3030310479416353,0.453623267614622
K-Means (33_projection),0.1741367736460414,-0.2145471428642148,0.5124020221021179
K-Means (33_distance_0),-0.2292961666505867,-0.3432706038958454,0.4195043557861156
K-Means (33_angel_0),-0.2716569839687087,-0.3889807697994913,0.4181846510082319
K-Means (22_lexico),-0.2161927362957988,-0.3616588191227688,0.4333429062782757
K-Means (22_random),-0.1325850897788298,-0.2504635642771972,0.3972747191202679
K-Means (22_projection),0.3271437531747669,-0.2495289236440146,0.5358142140886125
K-Means (22_distance_0),0.5248208505776378,-0.3754831853569731,0.6230343040610203
K-Means (22_angel_0),0.1055349015570338,-0.2907533026784079,0.4695948414428773
K-Means (33_lexico),0.3412649890414537,-0.2965108097305771,0.326949943036116
K-Means (33_random),-0.0438323993160139,-0.2970803711120502,0.341203919888996
K-Means (33_projection),-0.2716569839687087,-0.3889807697994913,0.4181846510082319
K-Means (33_distance_0),-0.1726349063875139,-0.4461610842140741,0.3364075568631458
K-Means (33_angel_0),0.1485733999360096,-0.2675822543601265,0.4789157622118138
K-Means (22_lexico),-0.1456611120648022,-0.2675822543601266,0.4911506597422341
K-Means (22_random),-0.2394231217367596,-0.2193084412072858,0.4696234719810372
K-Means (22_projection),0.2337365248794135,-0.2249190188099323,0.6298910232439112
K-Means (22_distance_0),-0.2049541980585528,-0.4720274865224118,0.3983951303789518
K-Means (22_angel_0),-0.2361612377020437,-0.4410860821566694,0.391576646237313
K-Means (33_lexico),-0.2587789367549163,-0.3846644106327171,0.4086385322845766
K-Means (33_random),-0.179077518874557,-0.3816850183559852,0.4049709159421763
K-Means (33_projection),0.0823648689534096,-0.4023398993836117,0.2656136868769142
K-Means (33_distance_0),0.1664478941922131,-0.3353468100238886,0.3261634942417478
K-Means (33_angel_0),0.3324916330090648,-0.2955261662116626,0.5600803752368622
K-Means (33_lexico),0.0812944298275493,-0.3308218905483033,0.6145626116637278
K-Means (33_random),0.2786194497114017,-0.2733397732042637,0.6280187991458217
K-Means (33_projection),-0.3342854468223671,-0.380385230915359,0.4381013611304473
K-Means (33_distance_0),0.461237888352152,-0.288001620725442,0.53194994853422
K-Means (33_angel_0),-0.2765558033256759,-0.365468163036326,0.4330882794313105
K-Means (22_lexico),-0.0812003107770723,-0.223946367873853,0.4590165034413343
K-Means (22_random),0.3767937614857946,-0.3388537781280507,0.5025342351985579
K-Means (22_projection),0.039244506779309,-0.2525309857799184,0.5171068791911062
K-Means (22_distance_0),0.5217902217801812,-0.3891847108726056,0.6007374579634276
K-Means (22_angel_0),-0.2165419026731356,-0.3897897214345544,0.4056166138191802
K-Means (33_lexico),-0.0730702013278108,-0.3518344942825828,0.5760728101463202
K-Means (33_random),-0.2005594823047589,-0.4086412526209331,0.4247070472782597
K-Means (33_projection),0.2346305010860972,-0.4042466649787708,0.5202400518112738
K-Means (33_distance_0),-0.0792231298803981,-0.5291067161269919,0.2738412460790568
K-Means (33_angel_0),0.0696004477351751,-0.4902672512353876,0.51881057086986
K-Means (22_lexico),-0.3973007830377374,-0.180352104840586,0.4212620132762548
K-Means (22_random),-0.249406647535297,-0.2075052739067747,0.4557503004511868
K-Means (22_projection),0.1022675699579919,-0.3174208848856191,0.3990170705700642
K-Means (22_distance_0),-0.1541002633764009,-0.2208630521496949,0.4976478735228552
K-Means (22_angel_0),0.2279153174623214,-0.1773810618298659,0.7318139387700455
K-Means (33_lexico),0.1462668313539365,-0.4443021174659186,0.3391175875196567
K-Means (33_random),-0.1225845068263331,-0.3572816489528183,0.5272761638207336
K-Means (33_projection),-0.1726349063875139,-0.4461610842140741,0.3364075568631458
K-Means (33_distance_0),0.3361538107643551,-0.4013400372543912,0.4421300069649693
K-Means (33_angel_0),0.3806714090197933,-0.2744435302391477,0.5966060288070911
K-Means (22_lexico),-0.1427320662655019,-0.3157348151855422,0.3398020862693502
K-Means (22_random),-0.2667789543899382,-0.1771442442002612,0.413703826828152
K-Means (22_projection),0.255084995255987,-0.4399413450640603,0.4106813632164727
K-Means (22_distance_0),0.2962175362562502,-0.2836111973883395,0.560787585446178
K-Means (22_angel_0),-0.3102883667701691,-0.1403856429649477,0.4049793377795765
K-Means (33_lexico),0.0841059590301002,-0.207192220170904,0.3447752682849045
K-Means (33_random),0.2789573742013702,-0.2664854456694087,0.6540647047768745
K-Means (33_projection),0.3262110129138874,-0.4268050309394943,0.560159813659676
K-Means (33_distance_0),0.0117591020921121,-0.2676888273718232,0.4595709538644367
K-Means (33_angel_0),0.3607517361711367,-0.4455663943395049,0.5179615650276046
K-Means (22_lexico),-0.1427320662655019,-0.3157348151855422,0.3398020862693501
K-Means (22_random),-0.3327788496614023,-0.1538643637241655,0.4360680078707685
K-Means (22_projection),-0.0532464429418363,-0.353848264197987,0.3558265824649314
K-Means (22_distance_0),-0.122654121176774,-0.4450169043095577,0.5158952253082334
K-Means (22_angel_0),0.2353464215230616,-0.282051282051283,0.5352495801401406
K-Means (33_lexico),0.2073785594454885,-0.4065624678853681,0.3367030532154891
K-Means (33_random),0.1582238411377641,-0.2388922566107217,0.5548278603051203
K-Means (33_projection),0.0321020542168251,-0.3487592244414444,0.2995415778815908
K-Means (33_distance_0),-0.2633065248099931,-0.2697126173467351,0.4200119358542283
K-Means (33_angel_0),0.1485733999360096,-0.2675822543601265,0.4789157622118138
K-Means (22_lexico),0.08709972226491,-0.3044204561698653,0.593870636281297
K-Means (22_random),-0.1612924718497194,-0.1779580324196749,0.3916295624545761
K-Means (22_projection),0.621535078663645,-0.2620372236774193,0.7425482600593771
K-Means (22_distance_0),-0.1208200993122624,-0.3140260735771158,0.3101736530587125
K-Means (22_angel_0),0.1022675699579919,-0.3174208848856191,0.3990170705700642
K-Means (33_lexico),0.1026737516768574,-0.463732027538458,0.4842094174351768
K-Means (33_random),-0.2760472948425191,-0.3297007078746821,0.4665437896299927
K-Means (33_projection),0.3579633581070528,-0.3178137832358194,0.6335176332509577
K-Means (33_distance_0),0.230782031738258,-0.361658819122769,0.3301336876629062
K-Means (33_angel_0),-0.0981508347297943,-0.3678260598380864,0.4547541541787047
K-Means (22_lexico),-0.3973007830377374,-0.180352104840586,0.4212620132762548
K-Means (22_random),0.1015453894416185,-0.2959160748351097,0.5684923243648334
K-Means (22_projection),0.621535078663645,-0.2620372236774193,0.7425482600593771
K-Means (22_distance_0),-0.1607265566371539,-0.1589065251401272,0.4890501815729945
K-Means (22_angel_0),-0.1541002633764009,-0.2208630521496949,0.4976478735228553
K-Means (33_lexico),0.2544764883986301,-0.2423901763725559,0.6575337866545742
K-Means (33_random),-0.0481269710136489,-0.4347635516074061,0.2563333723238851
K-Means (33_projection),-0.0492690258912597,-0.5471190920976576,0.2526211475677537
K-Means (33_distance_0),0.461237888352152,-0.288001620725442,0.53194994853422
K-Means (33_angel_0),0.2861068569255854,-0.2550961726115087,0.5962737976855416
K-Means (22_lexico),-0.3048220011224397,-0.3654681630363258,0.4264964224180044
K-Means (22_random),-0.36887505580651,-0.327805034053592,0.3796572790773047
K-Means (22_projection),-0.1636759606033809,-0.4523795277754463,0.4286996662713811
K-Means (22_distance_0),-0.0753950096925646,-0.2129792090580324,0.4349889155337359
K-Means (22_angel_0),0.1303596954669631,-0.1901646186536471,0.6769835857650007
K-Means (33_lexico),0.0812944298275493,-0.3308218905483033,0.6145626116637279
K-Means (33_random),0.2789573742013702,-0.2664854456694087,0.6540647047768744
K-Means (33_projection),0.1694202563972582,-0.2337642849758843,0.5993908137306577
K-Means (33_distance_0),0.1797971611170523,-0.3857583749052294,0.3097359542031981
K-Means (33_angel_0),0.0390317430928942,-0.3179809272060012,0.6189912489748287
K-Means (22_lexico),-0.3048220011224397,-0.3654681630363258,0.4264964224180044
K-Means (22_random),-0.2431893989050272,-0.3227486121839514,0.3913204314831811
K-Means (22_projection),-0.1456611120648022,-0.2675822543601266,0.4911506597422341
K-Means (22_distance_0),0.5217902217801812,-0.3891847108726056,0.6007374579634277
K-Means (22_angel_0),-0.270936642288558,-0.3311330892662605,0.357561705101161
K-Means (33_lexico),0.08709972226491,-0.3044204561698653,0.593870636281297
K-Means (33_random),0.1701567608917128,-0.3834472893963532,0.2780638906586209
K-Means (33_projection),-0.1694006687410821,-0.406855422908264,0.5473289997104132
K-Means (33_distance_0),0.0754682699650293,-0.2307965455862488,0.6635354505056139
K-Means (33_angel_0),-0.1281079974508829,-0.4834881557562352,0.401233119305991
K-Means (22_lexico),-0.0646084985371485,-0.4214636152117644,0.3367218552716821
K-Means (22_random),0.0974378509897978,-0.3370551664249354,0.4119165349855577
K-Means (22_projection),0.2343558899351974,-0.4443021174659191,0.4621194175145322
K-Means (22_distance_0),-0.1264271473393565,-0.529106716126992,0.2806309125228595
K-Means (22_angel_0),-0.2165419026731356,-0.3897897214345544,0.4056166138191801
K-Means (33_lexico),-0.2138868251237285,-0.395418562557988,0.4350233860931862
K-Means (33_random),0.3698299871445321,-0.2182553626134307,0.6201691622800449
K-Means (33_projection),-0.2716569839687087,-0.3889807697994913,0.4181846510082319
K-Means (33_distance_0),0.0343903924452667,-0.2583388028716498,0.4683247702917632
K-Means (33_angel_0),0.1664478941922131,-0.3353468100238886,0.3261634942417478
K-Means (22_lexico),0.5217902217801812,-0.3891847108726056,0.6007374579634277
K-Means (22_random),-0.149152930951827,-0.4013400372543907,0.3639816720564006
K-Means (22_projection),0.1055349015570338,-0.2907533026784079,0.4695948414428773
K-Means (22_distance_0),-0.2165419026731356,-0.3897897214345544,0.4056166138191802
K-Means (22_angel_0),-0.1607265566371539,-0.1589065251401272,0.4890501815729945
K-Means (33_lexico),-0.1726349063875139,-0.4461610842140741,0.3364075568631458
K-Means (33_random),0.2857903856447522,-0.2233016591374929,0.5650079084122906
K-Means (33_projection),-0.0981508347297943,-0.3678260598380864,0.4547541541787047
K-Means (33_distance_0),-0.3342854468223671,-0.380385230915359,0.4381013611304474
K-Means (33_angel_0),-0.1608174750009344,-0.2124591463997006,0.5061175118206878
K-Means (22_lexico),-0.1346205838423255,-0.2679010714443717,0.4490572467819781
K-Means (22_random),-0.1631964604886847,-0.256166154334868,0.4277225576210302
K-Means (22_projection),-0.1380567851475656,-0.5291067161269918,0.2232428270587987
K-Means (22_distance_0),-0.1607265566371539,-0.1589065251401272,0.4890501815729945
K-Means (22_angel_0),0.5217902217801812,-0.3891847108726056,0.6007374579634276
K-Means (33_lexico),0.3877923409041922,-0.2959160748351104,0.5944288440964984
K-Means (33_random),-0.1346496334330555,-0.3572816489528183,0.513989135526891
K-Means (33_projection),0.3762108832208973,-0.4133972773238796,0.4472349724296775
K-Means (33_distance_0),-0.0492690258912597,-0.5471190920976576,0.2526211475677536
K-Means (33_angel_0),-0.1608174750009344,-0.2124591463997006,0.5061175118206878
K-Means (22_lexico),0.1214348184476396,-0.3084840828609002,0.6522905311810128
K-Means (22_random),0.2213376908805586,-0.2115970375418102,0.5089304800954143
K-Means (22_projection),-0.1380567851475656,-0.5291067161269918,0.2232428270587987
K-Means (22_distance_0),-0.2620147927240042,-0.3703437031021985,0.3890371064408229
K-Means (22_angel_0),-0.0753950096925646,-0.2129792090580324,0.4349889155337359
K-Means (33_lexico),0.1026737516768574,-0.463732027538458,0.4842094174351768
K-Means (33_random),-0.0981508347297943,-0.3678260598380864,0.4547541541787047
K-Means (33_projection),-0.2077989315798768,-0.2849284082310098,0.40353525014961
K-Means (33_distance_0),-0.2077989315798768,-0.2849284082310098,0.40353525014961
K-Means (33_angel_0),-0.0165263620046142,-0.2924155335257236,0.3428773230126249
K-Means (22_lexico),0.0752465773984922,-0.3926161054593283,0.4972748383416918
K-Means (22_random),-0.1830577188717258,-0.1877562218193392,0.4214566473362673
K-Means (22_projection),-0.1636759606033809,-0.4523795277754463,0.4286996662713811
K-Means (22_distance_0),-0.3240287066036591,-0.2454341900821705,0.3515117764625877
K-Means (22_angel_0),0.2043733484568095,-0.4065624678853683,0.2298414785882353
K-Means (33_lexico),0.1462668313539365,-0.4443021174659186,0.3391175875196567
K-Means (33_random),0.2826531564881805,-0.2664854456694087,0.6533127321995115
K-Means (33_projection),-0.1618787375542649,-0.4377674937097254,0.3519763204146209
K-Means (33_distance_0),0.461237888352152,-0.288001620725442,0.53194994853422
K-Means (33_angel_0),0.0754682699650293,-0.2307965455862488,0.6635354505056139
K-Means (22_lexico),-0.3048220011224397,-0.3654681630363258,0.4264964224180044
K-Means (22_random),0.3354758686466197,-0.1935346836070101,0.5884686387878741
K-Means (22_projection),0.2343558899351974,-0.4443021174659191,0.4621194175145322
K-Means (22_distance_0),0.3092537237380551,-0.2959160748351102,0.5445463395302983
K-Means (22_angel_0),-0.1365498664855549,-0.3717968253746109,0.387594806302372
K-Means (33_lexico),0.0564332646605182,-0.3485329014393461,0.4299193901938696
K-Means (33_random),-0.0220400753740652,-0.1319444444444455,0.3953440727402815
K-Means (33_projection),0.2346305010860972,-0.4042466649787708,0.5202400518112738
K-Means (33_distance_0),-0.0981508347297943,-0.3678260598380864,0.4547541541787047
K-Means (33_angel_0),-0.2765558033256759,-0.365468163036326,0.4330882794313105
K-Means (22_lexico),-0.2138868251237285,-0.395418562557988,0.4350233860931862
K-Means (22_random),0.3153807106283413,-0.312114388882985,0.4737559442514512
K-Means (22_projection),-0.2049541980585528,-0.4720274865224118,0.3983951303789518
