"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
49,87,41,45,42,10,90,62,36,29,16,12,94,46,31,35
18,46,83,67,56,36,25,27,99,23,58,45,28,4,10,11
18,61,83,21,81,7,82,38,77,37,34,48,95,35,54,72
63,82,34,67,68,27,19,51,28,66,39,64,36,97,15,84
96,1,89,43,51,63,7,80,27,92,40,67,16,28,14,94
17,73,26,96,69,10,14,31,39,61,30,23,80,43,18,2
87,23,84,76,39,98,58,95,50,10,4,89,46,25,75,85
50,16,75,61,30,6,94,90,89,65,86,4,15,38,97,70
2,38,69,13,31,20,54,85,90,17,73,98,51,4,48,16
24,1,52,80,9,30,5,57,46,7,74,14,20,4,92,8
38,40,49,81,54,76,37,88,59,77,89,53,84,32,90,71
7,96,99,15,60,77,22,81,68,20,1,24,52,33,71,56
60,43,22,75,7,81,71,73,99,11,65,14,58,49,41,36
39,73,76,97,38,74,41,80,17,40,91,58,81,20,8,22
21,16,51,5,11,79,31,88,28,74,15,47,61,19,43,55
37,10,11,4,74,73,8,31,17,62,45,16,94,44,83,28
32,20,6,97,52,10,67,72,4,18,93,63,83,68,51,91
80,38,79,92,100,9,64,65,44,36,24,91,7,39,60,69
32,41,67,44,25,72,58,37,56,83,91,47,27,45,84,33
25,18,99,69,41,52,59,5,76,97,88,27,55,47,3,93
46,76,43,95,73,45,78,93,30,82,5,77,72,48,56,61
54,31,79,82,34,37,27,67,7,57,11,42,78,8,66,97
40,2,23,18,41,35,96,87,52,53,64,95,69,43,36,66
93,7,51,55,46,26,80,97,99,21,63,90,84,30,16,27
66,93,92,45,49,18,72,63,52,69,55,51,99,79,81,25
53,85,57,30,1,94,24,46,41,73,31,25,93,6,36,32
58,81,46,32,54,69,73,63,16,34,47,18,90,89,51,76
6,72,86,7,10,26,27,4,96,15,34,24,77,62,55,18
19,42,90,18,58,24,12,95,23,86,20,35,21,97,93,63
18,7,9,79,33,56,19,97,11,99,49,82,54,93,27,80
19,92,37,54,100,41,23,86,71,51,98,87,67,85,26,15
84,26,54,80,59,52,85,61,83,57,68,38,43,31,97,35
92,85,16,64,95,57,58,51,21,63,41,55,28,31,61,49
98,75,64,36,76,22,59,6,1,3,96,81,41,11,90,5
54,87,19,96,93,52,8,46,2,75,13,7,62,83,79,100
25,62,10,29,30,79,48,80,58,39,12,90,88,34,83,66
33,24,30,57,2,55,71,65,47,36,41,9,80,86,83,19
55,32,16,51,65,74,95,85,61,25,41,14,34,58,10,91
38,25,10,27,45,75,26,33,84,32,77,12,71,47,16,67
35,73,30,32,93,39,53,97,100,20,38,34,56,49,70,10
17,93,82,67,61,68,10,45,75,33,81,25,70,92,94,57
70,54,50,34,62,2,67,42,96,4,21,89,19,1,49,68
88,99,90,23,25,1,69,53,47,54,4,37,9,76,80,86
3,24,94,95,45,84,77,8,63,46,90,2,11,50,31,38
59,29,47,49,16,28,79,33,15,48,18,85,91,50,55,39
62,86,98,3,50,20,18,68,31,54,53,75,28,14,77,64
42,64,54,12,18,59,91,74,9,62,20,51,93,53,56,45
37,59,11,1,15,75,69,79,53,52,70,23,51,81,2,71
10,4,96,58,11,78,31,98,93,80,77,24,46,37,33,95
71,13,84,45,43,2,20,30,11,34,61,17,6,32,75,59
100,65,95,27,4,91,24,68,81,5,32,15,76,70,39,44
89,88,87,37,11,27,55,66,93,23,26,7,35,80,12,79
9,11,87,5,70,12,46,23,86,84,71,92,19,79,38,75
2,100,24,70,31,94,51,28,71,80,21,87,84,3,67,98
5,27,77,97,88,17,83,43,57,7,14,36,31,12,53,39
8,47,46,11,75,35,91,69,34,13,64,15,18,70,1,39
4,57,3,41,9,42,17,51,48,55,8,33,99,37,97,50
63,71,51,17,61,76,4,38,31,53,35,55,50,10,82,23
57,70,80,34,56,32,85,3,64,54,22,99,42,69,88,84
33,62,31,28,65,57,81,96,11,78,83,89,58,77,47,41
15,26,84,31,19,63,86,100,76,64,5,73,39,34,28,66
20,70,53,48,84,74,23,95,18,64,36,47,80,17,96,97
1,47,21,34,72,79,75,78,88,60,6,76,30,95,99,3
42,7,52,61,73,59,45,51,36,72,28,57,49,62,85,93
22,79,77,30,83,13,76,98,66,100,97,9,23,70,5,43
1,98,94,54,88,2,13,74,9,6,45,66,38,60,19,71
46,44,63,1,57,65,69,99,70,97,20,8,90,74,4,34
56,26,46,7,49,69,30,2,63,15,47,28,35,8,17,80
99,74,32,33,77,83,4,65,13,15,71,56,46,63,20,84
22,56,91,82,39,15,51,52,72,36,88,45,26,84,10,65
76,2,35,88,68,69,54,26,79,86,93,56,98,8,59,91
94,17,71,63,13,79,32,10,90,89,21,30,55,42,57,56
97,65,85,17,33,69,58,18,82,31,67,21,32,29,25,4
37,72,64,32,5,91,31,56,12,44,20,27,89,100,92,58
61,6,91,31,66,2,26,56,46,87,82,57,21,94,95,71
14,76,84,88,3,46,11,65,41,69,72,8,60,43,58,21
3,99,4,25,60,64,82,45,75,38,33,95,11,76,96,20
63,100,93,86,36,32,91,47,74,85,30,64,67,77,35,61
47,83,71,98,50,73,18,52,48,7,1,55,39,41,46,20
8,70,91,25,20,2,66,37,99,47,92,61,59,64,51,71
76,100,81,14,86,8,15,75,27,3,26,82,53,24,45,1
71,28,69,19,76,25,2,85,63,34,20,83,88,44,36,9
67,50,63,3,82,83,58,55,87,33,9,74,48,16,38,41
41,76,88,34,46,17,66,100,6,77,61,64,30,57,73,27
39,46,17,10,68,64,74,81,40,13,8,87,3,84,79,61
65,47,42,61,55,70,12,50,36,59,78,67,63,26,95,72
94,33,47,51,76,45,67,65,32,92,84,17,100,74,41,31
61,66,47,89,40,20,4,50,15,83,38,18,22,87,14,95
68,5,87,57,44,6,79,77,29,98,30,69,2,78,58,20
75,25,52,18,76,74,58,70,44,15,41,72,10,33,32,90
71,94,51,35,2,6,20,7,22,39,16,61,76,75,66,37
84,22,81,3,33,93,41,39,54,26,29,96,27,38,60,12
75,1,25,49,73,57,59,80,86,81,72,36,20,9,8,88
24,44,92,13,65,100,52,62,70,46,36,34,54,27,66,84
21,39,15,41,85,52,17,29,75,84,42,22,13,97,57,95
86,7,24,34,33,76,56,98,74,20,57,10,43,65,51,14
48,39,33,62,18,1,54,71,87,68,55,35,73,63,69,95
71,72,80,98,36,93,37,90,43,64,12,68,70,6,15,31
84,83,100,17,47,11,91,31,21,40,85,25,69,37,36,63
38,32,5,16,9,7,45,28,99,67,69,98,74,26,2,24
19,54,30,58,55,70,18,87,98,45,100,84,22,4,24,23
68,29,61,44,58,85,18,83,53,4,33,92,17,51,8,46
70,57,48,4,100,96,6,88,63,92,15,62,76,49,8,39
84,94,64,78,70,67,85,80,76,50,100,88,29,19,68,17
5,20,1,92,17,16,79,74,32,67,37,93,99,28,76,96
46,63,90,1,36,23,25,47,98,61,94,19,9,81,95,34
18,7,40,34,22,62,52,17,30,8,68,4,56,13,63,92
6,86,60,39,31,7,43,73,92,21,63,62,35,72,2,20
40,20,24,19,34,76,54,74,16,71,13,15,47,70,97,99
61,82,77,5,28,42,81,56,34,86,55,54,90,50,78,72
19,53,81,30,86,59,75,6,62,46,12,10,80,22,90,24
31,78,1,42,34,37,44,9,46,8,48,98,3,84,92,69
94,43,57,42,73,33,63,48,36,90,29,55,98,70,85,3
59,62,41,70,2,96,42,25,100,90,61,54,76,82,84,94
21,26,72,42,15,53,30,32,20,23,2,27,25,76,60,77
32,8,94,93,92,1,23,89,86,80,5,15,24,19,20,22
64,6,75,3,67,89,17,87,78,76,56,1,13,53,34,44
15,58,93,90,69,86,48,2,29,26,81,47,98,44,14,22
29,58,46,68,78,8,63,26,69,97,38,76,83,60,16,96
21,63,78,41,45,86,7,2,24,16,29,14,79,89,64,88
63,57,99,52,76,8,18,90,7,11,86,78,5,83,20,29
83,78,38,37,61,29,31,66,54,72,22,9,12,47,4,55
55,22,100,42,85,82,36,67,3,84,18,21,11,71,83,8
62,92,90,7,64,59,29,43,19,2,4,37,100,51,96,55
89,3,37,34,66,56,11,76,45,49,61,80,53,35,100,84
38,26,36,75,16,86,60,27,81,71,98,85,82,32,8,56
1,70,32,12,96,36,72,93,38,47,94,74,27,52,26,55
56,70,3,78,94,65,53,28,99,39,15,8,29,85,33,61
42,69,87,37,51,65,41,89,12,71,20,75,61,97,11,77
12,34,19,37,83,98,95,22,39,80,76,43,26,87,40,68
71,27,85,82,6,16,11,55,17,59,21,56,35,45,33,54
49,52,69,43,75,47,90,8,93,13,48,80,25,56,10,92
4,22,89,77,12,36,99,27,5,74,18,39,25,49,69,31
17,87,33,71,19,20,44,50,72,70,10,38,25,7,96,63
87,34,11,32,90,66,23,14,2,28,69,67,80,65,35,4
12,65,29,98,82,66,70,73,22,76,50,19,58,23,62,20
43,51,40,4,74,77,72,28,85,80,55,89,47,69,29,14
81,69,77,12,43,32,36,95,52,13,96,38,15,5,30,56
25,66,28,82,94,69,11,36,65,95,91,34,87,63,14,1
65,22,39,60,43,31,98,62,95,38,94,69,51,24,49,34
80,31,89,76,37,95,49,60,25,61,13,48,87,64,81,18
75,13,63,51,20,62,30,9,55,7,41,64,5,83,3,34
13,98,93,87,2,40,62,90,44,35,25,54,51,69,42,64
7,94,57,39,12,54,19,91,24,8,69,37,22,34,79,100
62,39,55,78,29,16,15,61,46,81,66,32,68,95,97,98
93,18,2,75,43,3,79,16,15,50,20,48,17,28,97,41
20,9,46,14,51,76,74,30,56,55,40,54,65,67,7,90
91,49,4,9,70,30,39,80,64,69,46,40,78,66,86,95
60,27,15,82,55,39,24,40,93,80,38,53,92,57,26,76
95,64,49,60,23,62,38,69,72,55,90,3,80,33,26,92
35,97,85,64,51,49,100,58,83,29,5,72,67,84,37,56
82,2,83,5,71,26,6,56,9,96,25,27,65,59,18,50
48,98,13,15,66,27,69,70,55,84,88,97,25,57,49,72
77,58,60,98,68,87,40,6,59,56,5,48,39,80,75,44
49,94,85,52,27,20,76,12,86,58,2,43,64,65,63,4
96,5,8,88,4,13,23,65,28,17,78,19,48,22,91,73
75,42,71,91,36,3,40,74,43,30,72,8,76,29,24,63
12,87,23,24,29,47,32,54,63,84,56,25,98,16,57,46
70,55,66,17,29,1,35,11,100,63,92,51,71,69,56,7
72,50,49,89,47,29,58,39,51,63,28,8,71,55,10,35
25,87,41,67,4,85,7,1,73,30,11,20,38,22,70,29
83,58,77,18,53,46,23,25,85,82,8,67,31,87,4,91
56,5,59,97,54,19,13,72,81,35,52,1,67,29,86,36
44,82,70,74,79,77,27,90,33,84,75,76,89,17,25,31
69,62,80,68,59,30,6,43,77,99,16,33,1,91,49,31
4,7,64,5,80,19,6,97,54,31,42,39,33,9,69,23
26,36,53,13,93,2,63,45,24,10,100,31,37,90,5,96
46,47,87,51,70,62,80,14,50,68,36,37,48,24,54,84
53,26,76,93,8,28,22,33,62,1,34,5,18,78,88,47
2,65,13,16,97,26,57,89,39,17,6,28,21,58,59,66
88,96,12,89,53,94,18,46,56,81,41,100,35,64,99,40
73,11,54,12,2,16,41,65,21,93,20,67,79,88,36,25
87,39,29,10,14,85,36,66,45,35,40,27,82,61,4,52
98,72,3,80,62,14,5,96,22,19,29,27,58,81,21,90
53,94,1,85,82,98,60,69,52,28,3,40,49,58,86,77
4,64,73,28,76,74,50,43,58,40,97,60,80,22,9,5
33,64,66,82,5,42,55,85,20,76,56,47,81,11,62,30
26,99,6,45,84,1,7,24,42,17,4,16,90,12,78,23
48,93,85,55,27,13,35,3,40,92,60,2,36,79,64,66
62,29,34,51,25,60,53,80,100,95,85,71,81,45,84,96
86,81,100,97,41,30,49,54,69,66,19,76,7,73,78,67
86,3,1,98,23,58,70,75,43,29,69,33,17,71,26,94
21,65,80,81,46,97,38,2,91,62,61,77,47,18,8,57
19,75,86,32,51,43,48,7,74,5,65,37,100,60,40,10
83,95,42,76,52,81,19,1,75,7,70,51,79,56,34,60
66,34,62,78,64,56,51,79,97,20,53,13,95,58,41,1
60,70,48,69,53,56,76,32,33,13,58,36,19,92,100,22
73,99,12,77,50,70,98,81,71,9,46,17,53,2,41,79
28,77,44,16,82,48,53,30,12,61,59,57,31,73,85,49
53,42,75,8,7,21,2,90,48,35,87,98,1,9,65,39
56,66,34,83,69,39,9,90,28,17,75,25,59,19,67,76
88,39,25,43,27,72,7,75,63,29,9,68,58,74,90,81
46,78,51,82,95,77,40,26,56,54,35,62,87,48,36,65
41,100,77,24,17,42,40,63,4,47,10,26,70,92,60,93
27,18,25,17,35,99,56,95,65,34,16,72,26,60,54,23
61,24,93,48,1,51,20,38,29,60,54,91,81,43,47,44
97,1,39,7,26,8,77,96,90,30,12,18,28,50,10,65
70,73,61,66,18,31,95,47,3,30,8,79,7,9,27,28
78,79,45,9,52,72,60,56,29,26,77,23,46,80,73,40
8,22,21,23,63,24,89,80,18,37,5,64,30,27,52,53
16,72,55,44,97,63,40,60,93,78,51,19,6,92,47,3
91,64,21,71,41,86,27,44,49,77,87,1,18,65,94,81
79,90,33,72,80,59,87,39,70,26,89,40,64,8,4,6
2,54,15,75,23,45,32,67,70,3,10,14,98,42,17,11
33,15,42,47,83,2,31,74,100,58,19,12,89,48,50,16
79,3,53,83,18,62,77,16,19,96,6,20,48,73,9,49
63,32,73,52,27,24,98,77,70,48,16,82,21,81,19,78
78,28,62,52,53,60,12,89,64,69,24,16,6,33,79,5
69,12,26,84,16,60,77,79,9,5,89,22,87,58,75,74
32,86,28,36,13,73,95,26,40,52,60,30,77,50,66,47
92,94,19,95,33,46,40,90,47,86,6,63,83,30,59,88
31,68,71,22,54,9,42,83,78,72,80,19,60,57,82,66
38,75,80,92,59,37,65,55,89,70,76,57,79,61,66,24
86,77,57,17,20,83,43,52,74,1,59,44,6,97,39,47
23,30,51,65,71,78,72,52,14,49,77,55,21,91,28,11
28,31,41,42,23,34,66,46,84,17,35,25,97,59,96,40
40,89,19,51,11,82,44,45,68,23,42,69,63,97,71,50
37,5,17,74,11,51,21,48,91,95,70,65,76,55,12,66
34,25,32,11,83,94,43,10,19,96,14,52,91,57,68,97
53,72,11,14,24,56,28,38,4,6,52,13,71,92,19,18
61,67,9,48,54,37,40,63,97,16,53,20,73,38,99,49
53,18,92,47,51,33,40,48,15,4,66,9,96,77,79,21
11,2,3,37,46,61,21,9,43,24,15,17,7,73,36,71
31,5,61,22,52,92,77,13,64,95,21,39,63,10,67,1
93,88,96,2,73,49,34,97,52,8,91,57,59,56,28,55
7,13,85,71,27,3,68,52,2,61,6,74,75,98,67,66
84,7,13,62,51,4,88,48,83,29,35,8,38,87,23,66
74,3,66,18,7,41,6,70,95,48,79,47,89,38,46,29
7,59,82,65,80,64,98,6,28,33,77,78,63,20,56,32
5,69,62,30,32,34,73,23,100,21,87,15,61,8,41,35
1,67,35,34,10,59,58,7,37,9,96,71,80,74,66,4
31,22,92,100,56,34,74,10,19,71,95,23,45,63,48,33
92,52,41,60,68,20,84,10,46,7,1,13,96,71,62,11
9,64,58,96,60,81,82,46,83,1,16,71,2,86,25,100
82,72,74,77,90,76,48,73,14,57,33,22,35,4,67,89
76,14,59,17,82,63,7,49,1,73,80,75,78,4,36,54
18,94,24,8,42,81,97,43,71,13,37,16,54,100,36,86
84,13,17,82,27,81,22,49,9,14,8,90,21,87,36,94
24,25,16,2,68,84,40,79,27,44,70,58,9,100,48,93
44,12,65,34,81,95,79,99,51,18,88,1,46,11,50,89
91,44,1,46,60,55,75,43,21,59,47,71,94,67,14,82
26,90,13,62,35,40,18,57,70,28,78,30,43,60,100,29
85,53,19,20,95,52,77,66,97,71,23,60,100,11,47,64
76,69,91,47,31,35,66,1,46,62,42,13,36,24,28,23
27,64,56,68,34,19,85,79,98,29,66,62,43,93,28,12
24,48,43,70,81,37,58,69,93,8,86,36,91,6,54,19
1,11,38,64,51,99,63,57,12,56,74,45,61,34,92,30
38,28,6,26,76,75,65,33,12,30,54,74,97,32,73,44
12,47,85,65,56,30,91,33,6,19,34,77,25,43,55,7
36,64,78,45,61,33,28,89,73,75,66,69,100,91,31,23
12,27,84,61,10,31,45,96,11,23,63,17,88,28,75,34
24,87,70,34,64,76,62,41,13,47,3,15,40,4,48,69
45,39,53,34,78,27,31,94,75,82,64,91,26,17,83,7
46,42,63,78,96,7,19,47,76,33,59,31,98,9,32,100
63,38,99,91,58,87,70,48,24,85,33,17,34,75,16,46
68,94,25,39,16,82,28,97,35,34,86,50,41,61,40,71
77,5,11,35,30,50,99,94,92,8,44,100,46,39,32,13
44,84,89,52,79,4,45,97,37,88,59,42,87,70,46,32
65,72,16,33,49,82,19,41,79,2,90,9,11,47,24,76
97,79,35,14,8,6,2,10,85,12,78,65,54,68,22,48
40,15,92,7,9,100,62,51,54,5,27,50,82,65,44,95
65,38,80,89,15,14,60,71,55,3,62,64,100,2,67,35
20,10,69,24,50,66,48,94,19,3,96,44,42,46,68,22
88,3,5,78,9,91,11,84,62,43,77,23,42,1,25,30
42,56,44,61,45,62,22,10,70,80,68,87,51,33,92,31
23,68,94,18,40,54,38,30,66,33,73,70,15,45,14,92
5,33,61,77,24,55,7,18,17,60,42,47,95,38,100,46
84,5,13,26,33,80,9,36,62,85,32,78,23,35,16,54
67,12,91,11,19,73,9,6,51,92,80,31,16,53,66,52
5,44,7,6,17,42,15,76,33,87,4,35,89,66,95,32
41,37,18,68,58,40,95,85,47,99,80,28,9,91,5,13
100,44,92,55,50,67,59,9,41,42,22,97,63,33,5,96
14,78,67,65,64,94,89,8,18,36,72,12,90,53,17,66
54,60,64,32,81,21,88,84,83,20,27,68,33,53,59,2
62,63,18,6,11,38,58,92,78,76,24,60,4,20,88,70
52,35,84,72,54,92,44,29,18,17,74,12,82,10,26,79
42,99,52,51,66,56,55,30,96,23,63,13,60,82,83,64
66,100,15,42,93,99,23,51,84,98,97,53,77,52,26,34
12,90,50,56,8,57,63,32,27,61,48,49,77,99,96,19
43,19,99,33,66,95,42,36,29,72,47,37,64,8,35,26
50,76,82,34,81,19,27,3,23,26,10,78,21,74,70,35
83,70,47,88,11,40,91,20,30,21,60,10,65,76,86,98
73,18,58,35,31,53,37,65,5,63,87,48,81,56,79,75
18,98,80,90,92,52,3,27,41,36,22,25,51,28,73,7
48,69,63,12,18,70,91,78,6,80,41,4,42,89,14,45
17,25,46,12,81,63,10,91,54,70,26,38,84,28,95,76
19,65,78,97,4,71,24,83,92,31,81,64,88,34,90,67
33,51,38,54,43,36,83,81,6,94,98,86,63,7,88,73
97,8,83,72,9,30,65,5,1,86,54,66,61,21,55,75
29,33,82,60,95,25,35,1,94,10,77,73,30,66,71,42
63,32,56,49,37,89,98,42,11,34,78,1,4,16,18,19
97,4,38,51,37,36,48,60,23,87,3,15,95,13,31,58
51,27,92,75,1,85,82,28,52,33,77,46,84,39,3,94
19,30,88,25,7,46,8,61,93,58,38,94,33,24,44,34
69,62,87,44,23,93,36,33,8,9,40,13,31,63,24,89
89,74,15,19,8,3,38,76,12,32,67,68,84,2,51,96
59,42,3,68,87,74,25,14,77,96,31,30,29,1,10,70
83,40,8,58,94,93,55,41,82,15,11,49,67,36,87,10
34,78,38,50,4,99,56,45,72,54,46,29,47,58,97,95
6,52,61,27,8,59,26,72,75,49,95,74,47,70,28,86
45,32,37,36,82,2,63,100,83,44,55,62,41,84,66,17
68,13,7,78,77,55,65,67,53,37,36,90,56,22,63,54
32,69,90,8,89,63,21,60,67,88,83,49,4,61,48,12
71,27,30,36,51,54,53,72,35,37,79,9,17,43,22,49
8,32,17,30,7,54,56,42,11,61,37,19,70,99,24,75
93,69,35,43,68,70,40,45,4,54,47,29,26,38,62,48
98,52,66,37,94,12,74,2,8,32,82,30,76,68,15,89
51,95,88,76,86,6,13,94,30,85,1,14,58,9,56,96
28,25,20,13,21,14,97,46,48,40,27,75,83,56,90,92
86,25,44,41,17,91,90,94,73,58,9,4,64,84,100,78
48,93,51,7,47,62,76,29,38,89,60,52,5,69,10,78
61,15,76,31,65,22,44,85,36,74,49,84,93,14,30,98
6,98,32,82,23,88,65,40,75,63,46,24,20,80,66,60
52,27,46,83,42,8,49,73,13,80,28,57,76,30,48,67
44,87,31,100,22,49,21,45,51,58,97,68,28,37,41,47
65,58,56,12,95,43,11,21,55,6,89,34,98,2,50,52
28,72,51,55,64,95,6,12,49,62,36,81,46,53,79,97
37,27,45,86,47,60,82,2,85,39,89,29,78,40,58,69
88,25,53,76,74,67,60,40,34,62,52,6,51,28,26,14
57,33,64,11,59,3,15,27,89,70,50,13,34,5,31,92
27,25,100,92,99,55,74,82,85,47,72,37,62,60,12,83
61,26,23,77,84,71,59,46,36,66,58,49,55,34,31,19
62,57,6,31,90,82,54,60,58,23,30,9,85,20,36,29
18,39,78,76,9,61,77,26,11,52,43,57,47,21,28,63
57,51,12,30,99,22,17,24,83,94,13,59,38,69,49,18
84,19,36,94,33,7,28,98,1,16,71,86,42,29,78,65
100,32,56,37,87,66,68,18,42,70,24,10,36,35,98,97
11,30,9,94,81,2,50,67,58,73,16,77,89,12,43,75
92,73,59,13,37,8,14,66,32,16,98,75,86,36,81,68
8,4,76,56,59,53,37,12,99,42,26,38,23,86,18,25
8,99,31,66,63,74,58,92,87,28,22,2,32,48,45,55
18,42,96,89,13,99,60,95,61,1,10,56,67,19,4,88
54,43,66,6,60,32,51,11,22,57,37,20,16,9,91,77
38,42,6,22,67,28,83,16,89,55,19,59,21,68,24,49
16,50,97,63,67,71,39,9,35,5,6,99,40,93,34,82
39,90,99,12,69,74,82,42,88,52,81,91,66,96,78,95
92,65,66,37,11,12,30,1,62,16,36,29,22,77,99,80
30,51,47,13,46,35,9,45,72,62,59,95,25,86,55,78
11,57,86,26,98,25,52,74,22,31,68,61,82,12,48,50
50,65,20,22,7,69,62,34,8,23,11,9,75,28,79,70
28,9,2,81,65,92,87,20,64,90,53,48,52,3,1,17
79,25,57,76,81,60,44,75,56,42,7,34,85,88,47,41
95,55,60,79,8,27,73,91,12,93,2,29,5,20,83,18
23,19,63,31,87,67,80,5,2,48,99,84,75,33,10,77
9,77,28,16,27,20,85,72,91,98,32,43,15,40,61,54
15,1,18,42,6,12,59,76,97,56,74,38,83,47,71,26
65,36,15,63,3,64,17,77,11,78,97,5,47,70,19,85
90,43,41,80,82,85,35,27,68,91,45,42,1,99,51,2
50,68,15,62,2,73,56,81,79,82,100,94,96,47,67,35
70,48,79,72,50,51,76,52,5,67,13,85,57,42,18,86
25,69,34,30,8,63,67,78,37,86,6,55,79,26,70,72
28,96,97,80,74,60,7,73,54,20,49,48,44,43,41,2
99,85,21,5,81,9,16,74,61,26,84,94,75,18,10,6
25,79,24,11,69,38,1,84,5,99,4,95,46,41,20,66
39,61,60,49,30,80,28,65,27,41,22,100,82,17,69,71
21,49,85,88,42,51,19,73,14,82,79,40,7,39,83,4
77,73,14,18,97,95,23,59,57,87,90,100,86,48,61,12
23,89,86,7,27,62,63,6,65,99,54,69,31,37,50,20
53,78,16,2,19,63,90,81,32,13,58,36,85,91,7,3
19,99,15,24,70,74,94,75,82,95,2,5,25,52,86,53
59,3,100,58,21,90,61,1,8,16,66,73,47,2,43,60
75,26,59,68,3,93,1,9,69,62,10,43,15,30,100,47
97,80,54,55,89,93,20,86,24,69,46,5,61,88,36,52
25,85,37,26,31,45,47,19,50,88,30,23,24,49,65,6
16,32,99,46,83,95,93,14,3,74,89,39,42,56,97,40
9,63,67,42,6,33,86,60,69,21,15,10,99,3,28,56
28,21,74,16,26,65,92,22,32,12,52,10,30,46,7,59
27,15,36,93,98,18,29,14,16,6,96,74,51,34,61,17
39,12,26,57,5,64,32,73,9,1,34,22,38,4,13,58
90,69,57,68,2,9,33,46,23,13,17,34,20,71,22,96
100,1,42,99,57,13,67,61,40,16,51,33,76,73,39,3
41,79,55,76,96,8,93,46,51,85,19,4,94,48,78,25
4,13,5,45,93,11,89,27,77,43,57,36,79,85,64,53
71,66,34,28,25,46,17,70,11,74,81,21,41,85,50,2
72,2,15,26,44,100,25,60,77,8,30,64,9,20,84,79
71,51,44,39,33,87,4,45,97,55,24,68,86,78,82,80
67,77,45,10,93,64,4,19,92,16,98,87,58,91,66,17
90,61,82,99,35,74,19,52,18,12,72,41,28,67,20,58
95,67,31,1,70,72,100,28,29,94,10,21,99,20,88,47
45,91,100,24,48,65,14,37,4,9,16,99,10,86,56,25
75,100,40,23,4,65,96,50,13,76,95,25,66,32,58,73
1,69,24,80,100,2,18,68,66,97,82,70,21,91,72,4
17,5,92,35,89,50,54,39,48,19,32,34,12,9,37,63
60,32,47,82,31,58,15,80,43,59,63,85,13,76,56,10
46,63,22,90,26,80,67,66,33,40,21,49,72,25,94,47
72,90,96,66,18,61,59,88,85,100,40,54,7,80,22,6
51,47,53,96,61,41,4,82,92,88,17,13,46,27,29,71
93,27,92,1,4,5,19,7,82,56,32,70,84,94,16,49
45,93,88,40,14,68,87,2,59,34,41,7,16,13,5,51
94,16,46,82,75,79,31,37,23,50,6,27,65,88,95,47
49,24,4,98,29,30,25,57,53,37,8,32,46,92,100,74
10,84,18,94,70,45,17,11,78,9,31,100,15,93,56,98
21,29,6,89,2,65,4,30,18,68,78,32,23,27,76,24
79,93,15,22,29,38,14,96,18,83,21,46,99,77,97,90
100,21,47,66,76,83,40,98,41,53,8,39,74,57,85,63
28,20,44,63,89,69,5,39,94,87,93,88,14,52,1,18
74,73,39,8,27,47,37,87,85,34,81,77,7,75,58,18
