Method,Density,Voronoi,Moran,Local Balance
"K-Means (1, 1)",-0.15232279323557527,0.28990825702252637,-0.0854076753115569,0.46031625473060606
"K-Means (1, 1)",-0.3155462759512844,0.14001308048633426,-0.087109205541313,0.5304026732817994
"K-Means (1, 1)",-0.2727590637105037,0.09600889644800771,-0.06648670063291871,0.48612701358969623
"K-Means (1, 1)",-0.4610688531808913,0.044376519432088674,-0.008355248771987086,0.5076039703013193
"K-Means (1, 1)",0.02536385354459904,0.35595041831953284,-0.15021017495737635,0.445089102159541
"K-Means (1, 1)",0.15080361082954893,0.0673417380477916,-0.13435255444351574,0.21860944704807853
"K-Means (1, 1)",-0.13564203694116272,0.14524309474693434,-0.18719296408221578,0.28048968713554484
"K-Means (1, 1)",-0.15340929083420835,0.07668973758385976,-0.08020607242333842,0.25208762759903414
"K-Means (1, 1)",-0.16995115975348624,0.010891204589473857,-0.11410708861707428,0.2778323752529791
"K-Means (1, 1)",-0.2122283524171956,0.22804134886292793,-0.04441645695838285,0.5410437870910991
"K-Means (1, 1)",0.06146043416654234,0.2431727429804952,-0.14348063125978158,0.3779387958373474
"K-Means (1, 1)",-0.2979262068353529,0.2139277934725553,-0.08177227300880346,0.44911064163126785
"K-Means (1, 1)",-0.4337734322613664,0.047831973169571586,-0.04762848823140875,0.49460260826943175
"K-Means (1, 1)",0.06550535333735133,0.054883369964086375,-0.1709708210647153,0.20736239114067503
"K-Means (1, 1)",-0.37352615514628834,0.19687341523956967,0.01660245007753399,0.5907595462394896
"K-Means (1, 1)",-0.18576816992957004,0.08103026906381519,-0.16204457941358433,0.2810705800053772
"K-Means (1, 1)",0.06871250267867408,0.23445878630902744,-0.0707774808658746,0.40105686354770503
"K-Means (1, 1)",-0.47653162915658953,0.28805117318517304,0.05328223084984083,0.6347601943018525
"K-Means (1, 1)",-0.03783290931848859,0.20377019471705107,-0.15430288346990043,0.49887103696117097
"K-Means (1, 1)",-0.3739340694090876,0.02834514144677474,-0.18867245294214435,0.41451216645428124
"K-Means (1, 1)",-0.2720050571466009,0.08946126944636881,-0.1586097699778447,0.5000626699565568
"K-Means (1, 1)",-0.03039508982757913,0.1600325881290969,-0.17139239027746356,0.5223890615521629
"K-Means (1, 1)",-0.27767040535074555,0.09248469241771494,-0.13575997791553224,0.3797066636756265
"K-Means (1, 1)",-0.15524591637194202,0.07668973758385976,-0.08020607242333842,0.25208762759903414
"K-Means (1, 1)",-0.48610942954999625,0.10909061933950709,0.02947775359520841,0.5337796669530427
"K-Means (1, 1)",-0.4862901746778555,0.20811132038600233,0.0484684466833695,0.6150296357414443
"K-Means (1, 1)",0.15080361082954893,0.0673417380477916,-0.13435255444351574,0.21860944704807853
"K-Means (1, 1)",-0.07344039456838758,0.09179153779037194,-0.10274075292120385,0.20724163270602086
"K-Means (1, 1)",-0.03043927807914859,0.1600325881290969,-0.17139239027746356,0.5223890615521629
"K-Means (1, 1)",-0.3155462759512844,0.14001308048633426,-0.087109205541313,0.5304026732817994
"K-Means (1, 1)",-0.1734193084760008,0.10208303242325323,-0.03860954801196459,0.4786017571900586
"K-Means (1, 1)",-0.271959499569005,0.09600889644800771,-0.06648670063291871,0.48612701358969623
"K-Means (1, 1)",-0.31563221157755345,0.14001308048633426,-0.087109205541313,0.5304026732817994
"K-Means (1, 1)",-0.020668894582140624,0.13148582978608866,-0.17496666561160498,0.37329622386611144
"K-Means (1, 1)",-0.23187176702576112,0.12663026432958066,-0.16911063783572255,0.5071775882085315
"K-Means (1, 1)",-0.2832564117723162,0.39778009146887516,-0.03143892160053429,0.5386090168956604
"K-Means (1, 1)",-0.250373364504373,0.33418492315283393,-0.03351094376721366,0.40642824532245375
"K-Means (1, 1)",-0.2357953818478476,0.07512831908129058,-0.22091263686301332,0.21413313846158097
"K-Means (1, 1)",0.22546686442412986,0.2245747438179817,-0.1268610635539875,0.4149778357712825
"K-Means (1, 1)",-0.271959499569005,0.09600889644800771,-0.06648670063291871,0.48612701358969623
"K-Means (1, 1)",-0.2564053821465403,0.029143604110693843,-0.20153763577373235,0.45531444532169746
"K-Means (1, 1)",-0.22909118038494472,0.04097763076846734,-0.23985278679294358,0.3395457959785453
"K-Means (1, 1)",-0.007218382119860939,0.08484383886239004,-0.20869130049297116,0.2686553112267927
"K-Means (1, 1)",-0.22406962982847028,0.06505758200274125,-0.12632137890128695,0.4518655702286412
"K-Means (1, 1)",-0.033198164188139256,0.1412812310253865,-0.16982653155816496,0.3281928909713089
"K-Means (1, 1)",-0.25560675657075155,0.054724964067966606,-0.17081096212267427,0.42631802055782114
"K-Means (1, 1)",-0.40617775968431924,0.01963394097106035,-0.19137416611591407,0.4302968575168805
"K-Means (1, 1)",-0.34375699033397045,0.20586655609633342,-0.04076921566152335,0.5758564927400456
"K-Means (1, 1)",-0.2013138135205961,0.15066419976080228,-0.06825746024407417,0.4546517761863721
"K-Means (1, 1)",-0.17127451475753622,0.04886532260520002,-0.1802573629264726,0.3680776367361195
"K-Means (1, 1)",-0.2856512337558793,0.39778009146887516,-0.03143892160053429,0.5386090168956604
"K-Means (1, 1)",-0.43018956664945085,0.2160458206205761,0.022614164279176393,0.5752170964946643
"K-Means (1, 1)",-0.3053064600004411,0.09293568628704957,-0.08456398618464882,0.3282986962035795
"K-Means (1, 1)",0.22546686442412986,0.2245747438179817,-0.1268610635539875,0.4149778357712825
"K-Means (1, 1)",0.22585639576308647,0.2245747438179817,-0.1268610635539875,0.4149778357712825
"K-Means (1, 1)",-0.005765698724464169,0.024390777964330555,-0.18933654222320523,0.22327631313475077
"K-Means (1, 1)",-0.3062939014447434,0.0693748657244006,-0.05554956902067102,0.45740535491896966
"K-Means (1, 1)",0.0174630339343461,0.048052653909634944,-0.1744623626764771,0.403993792211301
"K-Means (1, 1)",0.22546686442412986,0.2245747438179817,-0.1268610635539875,0.4149778357712825
"K-Means (1, 1)",-0.43186489134135186,0.16981819305997672,0.04063966827422066,0.5922817885245535
"K-Means (1, 1)",0.06991631753423784,0.23445878630902744,-0.0707774808658746,0.40105686354770503
"K-Means (1, 1)",-0.3053064600004411,0.09293568628704957,-0.08456398618464882,0.3282986962035795
"K-Means (1, 1)",-0.32488576114244655,0.22295335156674728,-0.06237440671354767,0.5224226308371688
"K-Means (1, 1)",-0.4467771148466353,0.22789465462310066,-0.08867870451467262,0.49417047099394085
"K-Means (1, 1)",-0.3925533051950313,0.01723995629223171,-0.12670371367876843,0.48296497924828324
"K-Means (1, 1)",-0.5128100360759521,0.01730478220431651,-0.0714404908814075,0.49581218676230293
"K-Means (1, 1)",-0.02994723626402452,0.046977693380071156,-0.21046760539693438,0.221078177255084
"K-Means (1, 1)",-0.05413208144549024,0.19963183307344795,-0.17357430723023098,0.468159525276775
"K-Means (1, 1)",-0.27633264879499747,0.09248469241771494,-0.13575997791553224,0.3797066636756265
"K-Means (1, 1)",-0.22000735067798113,0.21037582244682246,-0.05934465643876436,0.5043585317005523
"K-Means (1, 1)",-0.45351861767500323,0.006227179734058068,-0.10035478592317909,0.46998338814830837
"K-Means (1, 1)",0.006480651452034388,0.08484383886239004,-0.20869130049297116,0.2686553112267927
"K-Means (1, 1)",-0.3036079240369033,0.10281434064317037,-0.08249055504806556,0.42209688848324833
"K-Means (1, 1)",0.02536385354459904,0.35595041831953284,-0.15021017495737635,0.445089102159541
"K-Means (1, 1)",-0.09031864189686212,0.025986720622184895,-0.19391037027844424,0.2954011059480684
"K-Means (1, 1)",-0.3861254303995626,0.07629223689017642,-0.08775671464309907,0.5092457383400878
"K-Means (1, 1)",-0.0637931165407083,0.14028178223984614,-0.17899416168208912,0.37876751760829125
"K-Means (1, 1)",-0.03869951510288688,0.20377019471705107,-0.15430288346990043,0.49887103696117097
"K-Means (1, 1)",-0.13509276361978517,0.35643522391002197,-0.09517161734367058,0.5241895528573837
"K-Means (1, 1)",-0.2013138135205961,0.15066419976080228,-0.06825746024407417,0.4546517761863721
"K-Means (1, 1)",-0.2290284901012144,0.11229010558566382,-0.12764655609992204,0.49640185234248063
"K-Means (1, 1)",-0.2761005990384937,0.015031283077357585,-0.11046902220971985,0.3204300238062948
"K-Means (1, 1)",-0.07018236811645115,0.06323135073956114,-0.2360833433219807,0.20921166431619628
"K-Means (1, 1)",-0.1773735817162632,0.005476874023775803,-0.21359315746861685,0.2898929582844402
"K-Means (1, 1)",0.06871250267867408,0.23445878630902744,-0.0707774808658746,0.40105686354770503
"K-Means (1, 1)",-0.31118671841642104,0.06064070318373217,-0.15637823802481646,0.39530954933462437
"K-Means (1, 1)",-0.3760974406875239,0.02834514144677474,-0.18867245294214435,0.41451216645428124
"K-Means (1, 1)",-0.020668894582140624,0.13148582978608866,-0.17496666561160498,0.37329622386611144
"K-Means (1, 1)",-0.4467771148466353,0.22789465462310066,-0.08867870451467262,0.49417047099394085
"K-Means (1, 1)",-0.15232279323557527,0.28990825702252637,-0.0854076753115569,0.46031625473060606
"K-Means (1, 1)",-0.051853558091847655,0.0578727400918085,-0.20487759471808345,0.17558936894534663
"K-Means (1, 1)",-0.34652627485518395,0.12371953151631318,-0.05816420599696198,0.5057663402166017
"K-Means (1, 1)",-0.23770720397623712,0.22062985340195734,-0.05175013286778203,0.39846065726914154
"K-Means (1, 1)",-0.2869875457785085,0.045398360056451856,-0.2331463514926361,0.3701271902008337
"K-Means (1, 1)",0.06557626449536524,0.16308656766914298,-0.14765316521519234,0.47288153433050856
"K-Means (1, 1)",-0.19977481534201802,0.01699134220906014,-0.08422414337453017,0.33055078909696983
"K-Means (1, 1)",-0.2290284901012144,0.11229010558566382,-0.12764655609992204,0.49640185234248063
"K-Means (1, 1)",-0.2856512337558793,0.39778009146887516,-0.03143892160053429,0.5386090168956604
"K-Means (1, 1)",-0.09031864189686212,0.025986720622184895,-0.19391037027844424,0.2954011059480684
"K-Means (1, 1)",0.009753370265060773,0.08959568151205846,-0.19939828362231826,0.1951770585767097
"K-Means (1, 1)",-0.2013138135205961,0.15066419976080228,-0.06825746024407417,0.4546517761863721
"K-Means (1, 1)",-0.2856512337558793,0.39778009146887516,-0.03143892160053429,0.5386090168956604
"K-Means (1, 1)",-0.48916887806095577,0.022874367611953796,-0.011209139655727536,0.5016503577813134
"K-Means (1, 1)",-0.34652627485518395,0.12371953151631318,-0.05816420599696198,0.5057663402166017
"K-Means (1, 1)",-0.3099775286597539,0.03947568468708015,-0.1823855974466063,0.3708922060146297
"K-Means (1, 1)",-0.23369855351966992,0.07512831908129058,-0.22091263686301332,0.21413313846158097
"K-Means (1, 1)",-0.3229378525926852,0.13428039920427245,-0.2166119642143633,0.37347705818509597
"K-Means (1, 1)",-0.26986100299201243,0.08946126944636881,-0.1586097699778447,0.5000626699565568
"K-Means (1, 1)",-0.2169174983949421,0.028809270673835683,-0.19636858503736776,0.3981175162245823
"K-Means (1, 1)",-0.0637931165407083,0.14028178223984614,-0.17899416168208912,0.37876751760829125
"K-Means (1, 1)",-0.1924548279318785,0.09920603663862804,-0.06549355467847093,0.4173314143065979
"K-Means (1, 1)",-0.1790827536401144,0.15096451028098712,-0.1020889410417269,0.32934862715391505
"K-Means (1, 1)",-0.2623329992656938,0.07079458508008991,-0.06716270589405385,0.41756857983142637
"K-Means (1, 1)",-0.13564203694116272,0.14524309474693434,-0.18719296408221578,0.28048968713554484
"K-Means (1, 1)",-0.2137929994304516,0.22804134886292793,-0.04441645695838285,0.5410437870910991
"K-Means (1, 1)",0.06591923727672064,0.054883369964086375,-0.1709708210647153,0.20736239114067503
"K-Means (1, 1)",-0.20681694594556374,0.060095031136273944,-0.21062835608454647,0.4430622192568571
"K-Means (1, 1)",-0.32125407416148566,0.12485500326811072,-0.055481596042732645,0.5070110403464474
"K-Means (1, 1)",-0.22801134165495657,0.0918931709658411,-0.13905337463920875,0.23881476309145455
"K-Means (1, 1)",-0.12220482688744164,0.14457326133559695,-0.1635987284917756,0.4044962279334789
"K-Means (1, 1)",-0.483693737304274,0.07001698686024901,-0.06064589382354609,0.4442319997577528
"K-Means (1, 1)",-0.47527973112052907,0.28805117318517304,0.05328223084984083,0.6347601943018525
"K-Means (1, 1)",-0.07466082338993334,0.2408504797677128,-0.1728891640888842,0.6731735696685386
"K-Means (1, 1)",-0.24702680032632376,0.16058802764062047,-0.021528712709906247,0.5600657040567543
"K-Means (1, 1)",-0.2357953818478476,0.07512831908129058,-0.22091263686301332,0.21413313846158097
"K-Means (1, 1)",-0.10398616714091219,0.0010701990704041573,-0.16685298595449524,0.2375104652915455
"K-Means (1, 1)",-0.4329253880435048,0.07338693196830746,-0.01992668372899427,0.5103304804511638
"K-Means (1, 1)",-0.2640983750535666,0.07079458508008991,-0.06716270589405385,0.41756857983142637
"K-Means (1, 1)",-0.3229378525926852,0.13428039920427245,-0.2166119642143633,0.37347705818509597
"K-Means (1, 1)",-0.48932736110068825,0.20811132038600233,0.04905198884091078,0.6163582930296782
"K-Means (1, 1)",-0.13925471476200624,0.13774567938364204,-0.11275115888799624,0.24468265488982213
"K-Means (1, 1)",-0.2198015280496144,0.09140408745128449,-0.16479833143594483,0.23765668978752835
"K-Means (1, 1)",0.01839975043038758,0.05698467057501674,-0.2148786699178892,0.17897980181563497
"K-Means (1, 1)",-0.4330210598674078,0.16981819305997672,0.04063966827422066,0.5922817885245535
"K-Means (1, 1)",-0.20520758665690678,0.08453891453987936,-0.1631370018310099,0.2939379574474331
"K-Means (1, 1)",-0.3394316365393997,0.08691037646671887,-0.12473625690754275,0.48694796601195633
"K-Means (1, 1)",-0.27590544150306306,0.23287722686105533,-0.056892748886142555,0.5735127332538298
"K-Means (1, 1)",-0.20017811920514383,0.07080431495222182,-0.04261388548674484,0.4593815626000157
"K-Means (1, 1)",-0.2749114458650419,0.015031283077357585,-0.11046902220971985,0.3204300238062948
"K-Means (1, 1)",0.06550535333735133,0.054883369964086375,-0.1709708210647153,0.20736239114067503
"K-Means (1, 1)",-0.19909066635099315,0.03262987154535232,-0.08375498287090719,0.25740136119850165
"K-Means (1, 1)",-0.14197084126667298,0.13774567938364204,-0.11275115888799624,0.24468265488982213
"K-Means (1, 1)",-0.21517437530786743,0.30396362113617226,-0.054567997243097445,0.3822015221064739
"K-Means (1, 1)",-0.16151504426955574,0.025249273538825678,-0.22931957537355668,0.34802786304181715
"K-Means (1, 1)",-0.16557694465531186,0.09316822530637815,-0.22954906393227612,0.20961566203927864
"K-Means (1, 1)",-0.5128100360759521,0.01730478220431651,-0.0714404908814075,0.49581218676230293
"K-Means (1, 1)",-0.22726802770730312,0.11229010558566382,-0.12764655609992204,0.49640185234248063
"K-Means (1, 1)",-0.1682335735281143,0.2971039702724516,-0.07631418205739504,0.7168015434969813
"K-Means (1, 1)",-0.10029361101935305,0.08296794610740585,-0.18417221123641297,0.17669151675514724
"K-Means (1, 1)",-0.18576816992957004,0.08103026906381519,-0.16204457941358433,0.2810705800053772
"K-Means (1, 1)",-0.271959499569005,0.09600889644800771,-0.06648670063291871,0.48612701358969623
"K-Means (1, 1)",-0.35946448356390637,0.04409824695865927,-0.08171418700784448,0.3961833694869003
"K-Means (1, 1)",-0.0921590525361582,0.09327356863956277,-0.11526244644698319,0.23574657026934345
"K-Means (1, 1)",0.018194835150785113,0.05698467057501674,-0.2148786699178892,0.17897980181563497
"K-Means (1, 1)",0.1492709302013215,0.0673417380477916,-0.13435255444351574,0.21860944704807853
"K-Means (1, 1)",0.06871250267867408,0.23445878630902744,-0.0707774808658746,0.40105686354770503
"K-Means (1, 1)",-0.25658428493077295,0.1311844581996007,-0.05515159419087164,0.40493066333101535
"K-Means (1, 1)",-0.5128100360759521,0.01730478220431651,-0.0714404908814075,0.49581218676230293
"K-Means (1, 1)",-0.3760974406875239,0.02834514144677474,-0.18867245294214435,0.41451216645428124
"K-Means (1, 1)",-0.004481717654573903,0.024390777964330555,-0.18933654222320523,0.22327631313475077
"K-Means (1, 1)",-0.27633264879499747,0.09248469241771494,-0.13575997791553224,0.3797066636756265
"K-Means (1, 1)",-0.5440450870770323,0.02798198093824291,-0.060917457730472864,0.45362614758175335
"K-Means (1, 1)",-0.47527973112052907,0.28805117318517304,0.05328223084984083,0.6347601943018525
"K-Means (1, 1)",-0.37287271703234875,0.04936230111624156,-0.05714841359642813,0.40242458767225164
"K-Means (1, 1)",-0.02025696059147758,0.13148582978608866,-0.17496666561160498,0.37329622386611144
"K-Means (1, 1)",-0.25658428493077295,0.1311844581996007,-0.05515159419087164,0.40493066333101535
"K-Means (1, 1)",0.006480651452034388,0.08484383886239004,-0.20869130049297116,0.2686553112267927
"K-Means (1, 1)",-0.3165369442819282,0.08579636234079485,-0.09337033387046675,0.4755129829763565
"K-Means (1, 1)",-0.22726802770730312,0.11229010558566382,-0.12764655609992204,0.49640185234248063
"K-Means (1, 1)",-0.21662201846105536,0.30396362113617226,-0.054567997243097445,0.3822015221064739
"K-Means (1, 1)",-0.20017811920514383,0.07080431495222182,-0.04261388548674484,0.4593815626000157
"K-Means (1, 1)",-0.49079160783023656,0.022874367611953796,-0.011209139655727536,0.5016503577813134
"K-Means (1, 1)",-0.20017811920514383,0.07080431495222182,-0.04261388548674484,0.4593815626000157
"K-Means (1, 1)",-0.3155462759512844,0.14001308048633426,-0.087109205541313,0.5304026732817994
"K-Means (1, 1)",-0.049129103531491226,0.034275938127495874,-0.1999254087835431,0.18104421109323324
"K-Means (1, 1)",-0.3642334024508527,0.1054054036356334,-0.06995307805704025,0.4893191617438585
"K-Means (1, 1)",-0.1010541147480346,0.12226848257270304,-0.16030262908980258,0.6666754960477985
"K-Means (1, 1)",-0.47773928294474716,0.24254707187715663,-0.07891688788756077,0.533277630270628
"K-Means (1, 1)",-0.47527973112052907,0.28805117318517304,0.05328223084984083,0.6347601943018525
"K-Means (1, 1)",0.22585639576308647,0.2245747438179817,-0.1268610635539875,0.4149778357712825
"K-Means (1, 1)",-0.11345242245982164,0.21140771391479468,-0.22743843639359268,0.4618685966898141
"K-Means (1, 1)",-0.1010541147480346,0.12226848257270304,-0.16030262908980258,0.6666754960477985
"K-Means (1, 1)",-0.06778619463461572,0.07944692005575922,-0.18539276811522068,0.21477020950276465
"K-Means (1, 1)",-0.16644005019311708,0.010891204589473857,-0.11410708861707428,0.2778323752529791
"K-Means (1, 1)",-0.3696875451596824,0.03124740603238036,-0.06123119812087613,0.4352372250904189
"K-Means (1, 1)",-0.19869976818578883,0.021303319602907267,-0.2384895452040813,0.3782709153755009
"K-Means (1, 1)",-0.2476688917001078,0.03312027228307329,-0.046231703889918124,0.4059627385051812
"K-Means (1, 1)",-0.2198015280496144,0.09140408745128449,-0.16479833143594483,0.23765668978752835
"K-Means (1, 1)",-0.2544440755613378,0.1311844581996007,-0.05515159419087164,0.40493066333101535
"K-Means (1, 1)",-0.09238435377637633,0.24629150426447366,-0.034721060060834856,0.40313727607990085
"K-Means (1, 1)",-0.4878737862395405,0.06919925632874234,-0.02060480857249139,0.4451326774159034
"K-Means (1, 1)",0.22546686442412986,0.2245747438179817,-0.1268610635539875,0.4149778357712825
"K-Means (1, 1)",-0.5076161792109797,0.0152254627838042,-0.053694486588850926,0.48155022887549254
"K-Means (1, 1)",-0.05413208144549024,0.19963183307344795,-0.17357430723023098,0.468159525276775
"K-Means (1, 1)",-0.2198015280496144,0.09140408745128449,-0.16479833143594483,0.23765668978752835
"K-Means (1, 1)",-0.44794011294780556,0.1941320797706667,0.047170964155914624,0.6006969678089316
"K-Means (1, 1)",-0.36624064335173234,0.02300686414660859,-0.20558140431461494,0.4503816059188561
"K-Means (1, 1)",-0.5083432705212781,0.0152254627838042,-0.053694486588850926,0.48155022887549254
"K-Means (1, 1)",-0.4337734322613664,0.047831973169571586,-0.04762848823140875,0.49460260826943175
"K-Means (1, 1)",-0.2340315559829214,0.06210144737031212,-0.22795306741213317,0.3401367327523311
"K-Means (1, 1)",-0.47527973112052907,0.28805117318517304,0.05328223084984083,0.6347601943018525
"K-Means (1, 1)",-0.15232279323557527,0.28990825702252637,-0.0854076753115569,0.46031625473060606
"K-Means (1, 1)",-0.2013138135205961,0.15066419976080228,-0.06825746024407417,0.4546517761863721
"K-Means (1, 1)",-0.42378409632538355,0.1556989424736911,0.02942711528237359,0.5620713905310121
"K-Means (1, 1)",-0.26986100299201243,0.08946126944636881,-0.1586097699778447,0.5000626699565568
"K-Means (1, 1)",-0.18337184586123767,0.06755846702682311,-0.23983471419488087,0.32308922171840604
"K-Means (1, 1)",-0.2856512337558793,0.39778009146887516,-0.03143892160053429,0.5386090168956604
"K-Means (1, 1)",0.018194835150785113,0.05698467057501674,-0.2148786699178892,0.17897980181563497
"K-Means (1, 1)",-0.0739489564376134,0.04839686440563276,-0.21875622463013566,0.21720257206406804
"K-Means (1, 1)",0.01829502850239518,0.048052653909634944,-0.1744623626764771,0.403993792211301
"K-Means (1, 1)",-0.2749114458650419,0.015031283077357585,-0.11046902220971985,0.3204300238062948
"K-Means (1, 1)",0.005578861863055491,0.05667302168866131,-0.18079502183301194,0.26143899083751526
"K-Means (1, 1)",-0.0637931165407083,0.14028178223984614,-0.17899416168208912,0.37876751760829125
"K-Means (1, 1)",-0.18566527758986803,0.32187819393784056,-0.039075247960110755,0.4670766613406659
"K-Means (1, 1)",-0.16995115975348624,0.010891204589473857,-0.11410708861707428,0.2778323752529791
"K-Means (1, 1)",-0.13564203694116272,0.14524309474693434,-0.18719296408221578,0.28048968713554484
"K-Means (1, 1)",-0.2919101720839903,0.06331502569996744,-0.07162705783875703,0.4508268959866409
"K-Means (1, 1)",0.06408632645966333,0.05036553063600342,-0.15431546728709292,0.1702951702099128
